id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2804563099,240,50,1,24,16,ew0hpuiweoltpsg5f51r2w64t,1,30.4,79.3,2025-04-21T15:25:01.932Z,2025-04-21T17:16:16Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5670827579,285,,5670827043,56,Back,5670827575,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563151,228,7,1,24,16,6oxoag5c6zbnn09wx08vz4iak,1,69.6,20.7,2025-04-21T15:25:01.933Z,2025-04-21T17:16:15Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5670827347,56,Right,5670827349,286,,5670827493,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563201,229,1,1,24,18,6oxoag5c6zbnn09wx08vz4iak,1,74.3,37.1,2025-04-21T15:25:04.037Z,2025-04-21T15:25:06Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5670827671,141,31.0,5670827673,212,4.2,5670827667,56,Center,5670827669,140,74.5,5670827675,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563277,241,83,1,24,23,ew0hpuiweoltpsg5f51r2w64t,0,29.2,91.5,2025-04-21T15:25:08.603Z,2025-04-21T15:25:14Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5670828743,399,76k8ic97o66kaq2e52bmp27ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563401,231,1,1,24,24,6oxoag5c6zbnn09wx08vz4iak,1,77.2,12.8,2025-04-21T15:25:10.190Z,2025-04-21T15:25:13Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5670828711,140,69.5,5670828717,213,2.82,5670828713,141,16.8,5670828709,56,Right,5670828715,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563407,242,83,1,24,28,ew0hpuiweoltpsg5f51r2w64t,0,34.1,95.1,2025-04-21T15:25:14.236Z,2025-04-21T15:25:19Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5670829331,399,62k4fq609h2evj1k2e1n42x91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563491,232,1,1,24,29,6oxoag5c6zbnn09wx08vz4iak,1,67.2,15.6,2025-04-21T15:25:14.837Z,2025-04-21T15:25:18Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5670829303,213,5.91,5670829299,212,4.6,5670829297,141,13.1,5670829293,56,Right,5670829295,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563503,233,1,1,24,33,6oxoag5c6zbnn09wx08vz4iak,1,70.7,13.1,2025-04-21T15:25:18.533Z,2025-04-21T15:25:20Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5670829365,140,67.6,5670829377,213,3.14,5670829373,212,3.3,5670829361,56,Right,5670829369,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563717,234,1,1,24,35,6oxoag5c6zbnn09wx08vz4iak,1,64.7,13.5,2025-04-21T15:25:20.333Z,2025-04-21T15:25:27Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5670830481,212,13.1,5670830479,141,27.7,5670830477,140,56.3,5670830483,213,2.31,5670830475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563753,235,1,1,24,41,6oxoag5c6zbnn09wx08vz4iak,1,55.4,40.3,2025-04-21T15:25:27.132Z,2025-04-21T15:25:28Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670830683,141,29.8,5670830679,56,Center,5670830687,213,5.03,5670830685,212,7.5,5670830681,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563823,236,1,1,24,43,6oxoag5c6zbnn09wx08vz4iak,1,57.6,28.6,2025-04-21T15:25:28.437Z,2025-04-21T15:25:31Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5670831055,141,13.8,5670831057,212,10.4,5670831053,140,60.0,5670831059,213,4.96,5670831051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563875,237,1,1,24,46,6oxoag5c6zbnn09wx08vz4iak,1,61.2,12.9,2025-04-21T15:25:31.501Z,2025-04-21T15:25:34Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5670831337,213,1.37,5670831333,212,6.2,5670831323,56,Center,5670831329,141,21.9,5670831327,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563941,238,3,1,24,48,6oxoag5c6zbnn09wx08vz4iak,1,61.9,33.2,2025-04-21T15:25:33.667Z,2025-04-21T17:16:32Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5670831663,286,,5670831735,233,243,5670831661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804563867,243,45,1,24,48,ew0hpuiweoltpsg5f51r2w64t,0,38.1,66.8,2025-04-21T15:25:33.667Z,2025-04-21T17:16:33Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5670831803,233,238,5670831301,285,,5670831299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564053,239,1,1,24,49,6oxoag5c6zbnn09wx08vz4iak,1,72.9,47.8,2025-04-21T15:25:34.605Z,2025-04-21T15:34:06Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,1.0,,5670899287,210,15,5670832319,212,17.5,5670832321,213,1.06,5670832309,56,Center,5670899289,154,,5670832313,140,81.0,5670832317,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564065,240,15,1,24,50,6oxoag5c6zbnn09wx08vz4iak,1,78.3,69.1,2025-04-21T15:25:35.782Z,2025-04-21T17:41:58Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5670833675,78,,5670899349,55,239,5670899341,29,,5670832391,56,Center,5670832387,22,,5670833683,103,3.8,5670833697,147,51.3,5670832389,18,,5670899345,154,,5670841091,233,245,5670833693,146,5670833243,20,,5670833679,102,,,,,,,,,98.0,49.7,,,,,,,
2804564183,245,10,1,24,50,ew0hpuiweoltpsg5f51r2w64t,1,1.3,48.7,2025-04-21T15:25:35.882Z,2025-04-21T15:26:52Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5670833161,182,,5670833163,56,Back,5670833975,179,,5670841663,233,240,5670833973,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564135,241,15,1,24,58,6oxoag5c6zbnn09wx08vz4iak,1,84.2,53.6,2025-04-21T15:25:43.909Z,2025-04-21T17:42:28Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5670833871,20,,5670832841,56,Center,5670841603,233,246,5670834055,458,,5670834057,146,98.4,5671416859,328,,5670832837,22,,5671416847,17,,5670834049,78,,5670834053,103,8.9,5670834059,147,5670834051,102,50.0,,,,,,,,,,,50.2,,,,,,,,
2804564205,246,10,1,24,58,ew0hpuiweoltpsg5f51r2w64t,1,1.3,48.7,2025-04-21T15:25:44.009Z,2025-04-21T15:26:52Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5670833641,177,,5670833281,182,,5670833279,178,,5670833283,56,Back,5670841713,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564141,244,12,1,24,59,ew0hpuiweoltpsg5f51r2w64t,1,4.5,59.4,2025-04-21T15:25:44.643Z,2025-04-21T15:25:47Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670832865,212,12.9,5670832859,56,Back,5670832867,213,5.23,5670832863,141,43.0,5670832925,15,,5670832861,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564803,249,1,1,25,23,ew0hpuiweoltpsg5f51r2w64t,1,8.1,50.9,2025-04-21T15:26:09.148Z,2025-04-21T15:26:12Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5670836585,141,95.0,5670836583,140,30.4,5670836579,155,,5670836587,212,38.0,5670836591,1,,5670836589,213,0.91,5670836581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564855,250,1,1,25,26,ew0hpuiweoltpsg5f51r2w64t,1,27.6,93.6,2025-04-21T15:26:12.275Z,2025-04-21T15:26:16Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670836937,213,5.81,5670836925,56,Back,5670836933,212,13.2,5670836927,140,38.8,5670836929,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564971,251,1,1,25,30,ew0hpuiweoltpsg5f51r2w64t,1,32.2,69.0,2025-04-21T15:26:15.859Z,2025-04-21T15:26:22Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5670837671,213,5.32,5670837665,140,55.5,5670837663,56,Right,5670837667,141,17.7,5670837673,1,,5670837669,212,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804564991,252,1,1,25,37,ew0hpuiweoltpsg5f51r2w64t,1,75.3,29.2,2025-04-21T15:26:22.620Z,2025-04-21T15:26:24Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670837785,141,17.6,5670837783,140,90.2,5670837787,212,17.5,5670837781,56,Right,5670837789,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565001,253,1,1,25,39,ew0hpuiweoltpsg5f51r2w64t,0,92.8,14.6,2025-04-21T15:26:24.620Z,2025-04-21T15:26:26Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670837845,213,1.51,5670837839,140,93.2,5670837837,56,Center,5670837841,141,24.0,5670837843,212,6.4,5670837833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565225,242,12,1,25,41,6oxoag5c6zbnn09wx08vz4iak,1,9.1,74.7,2025-04-21T15:26:27.093Z,2025-04-21T15:26:35Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5670839043,140,28.6,5670839047,212,20.8,5670839049,213,0.17,5670839041,56,Back,5670839045,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565095,254,13,1,25,43,ew0hpuiweoltpsg5f51r2w64t,1,76.2,39.5,2025-04-21T15:26:29.083Z,2025-04-21T18:30:51Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5670839311,231,49.6,5670839305,215,,5670839307,458,,5670838345,56,Center,5670838341,22,,5670838765,20,,5670839301,102,50.1,5670839309,230,99.4,5670839299,74,,5670838343,18,,5670839303,103,,,,,,,,,,,,,,73.6,,,,,,,,
2804565573,243,5,1,25,45,6oxoag5c6zbnn09wx08vz4iak,1,-1.2,57.0,2025-04-21T15:26:30.692Z,2025-04-21T17:15:24Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5670841149,233,255,5670840987,346,,5670840985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565155,255,5,1,25,45,ew0hpuiweoltpsg5f51r2w64t,0,101.2,43.0,2025-04-21T15:26:30.692Z,2025-04-21T17:15:24Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5670838709,56,Center,5670841155,233,243,5670838711,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565941,244,1,1,26,14,6oxoag5c6zbnn09wx08vz4iak,1,4.3,57.2,2025-04-21T15:27:00.253Z,2025-04-21T15:27:10Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670844093,189,,5670843049,212,10.6,5670843055,237,,5670843041,124,,5670843045,140,14.2,5670843051,213,6.10,5670843043,56,Back,5670843047,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804565971,245,1,1,26,16,6oxoag5c6zbnn09wx08vz4iak,1,25.1,48.7,2025-04-21T15:27:02.261Z,2025-04-21T15:27:13Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5670843211,56,Back,5670843221,213,3.22,5670843215,141,47.3,5670844457,189,,5670843213,140,14.2,5670843217,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566079,246,1,1,26,18,6oxoag5c6zbnn09wx08vz4iak,0,8.2,48.8,2025-04-21T15:27:03.415Z,2025-04-21T15:27:07Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670843729,140,47.3,5670843731,141,0.0,5670843727,56,Back,5670843735,213,5.58,5670843737,1,,5670843725,157,,5670843733,212,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566089,247,5,1,26,22,6oxoag5c6zbnn09wx08vz4iak,0,46.9,-1.8,2025-04-21T15:27:07.342Z,2025-04-21T17:15:25Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670843763,56,Back,5670843767,347,,5670845869,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566459,256,5,1,26,22,ew0hpuiweoltpsg5f51r2w64t,1,53.1,101.8,2025-04-21T15:27:07.342Z,2025-04-21T17:15:25Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670845785,233,247,5670845741,56,Left,5670845743,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566509,257,1,1,26,37,ew0hpuiweoltpsg5f51r2w64t,1,46.1,100.0,2025-04-21T15:27:23.036Z,2025-04-21T15:27:25Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670846045,107,,5670846059,213,5.87,5670846053,140,58.0,5670846057,212,13.7,5670846055,141,93.5,5670846049,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566625,258,1,1,26,39,ew0hpuiweoltpsg5f51r2w64t,1,55.9,88.9,2025-04-21T15:27:25.219Z,2025-04-21T15:27:29Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5670846777,1,,5670846773,212,40.1,5670846775,213,4.65,5670846769,140,53.5,5670846765,157,,5670846771,141,30.0,5670846767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566657,259,1,1,26,44,ew0hpuiweoltpsg5f51r2w64t,1,53.7,28.3,2025-04-21T15:27:29.722Z,2025-04-21T15:27:31Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670846981,56,Center,5670846989,213,0.89,5670846979,3,,5670846983,140,57.4,5670846987,212,6.2,5670846985,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566701,260,1,1,26,45,ew0hpuiweoltpsg5f51r2w64t,1,55.5,34.0,2025-04-21T15:27:31.155Z,2025-04-21T15:27:33Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5670847203,212,20.7,5670847197,56,Back,5670847205,213,3.34,5670847201,141,28.0,5670847199,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566841,261,2,1,26,47,ew0hpuiweoltpsg5f51r2w64t,1,35.3,27.7,2025-04-21T15:27:33.123Z,2025-04-21T15:27:39Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5670848041,56,Right,5670848037,7,go4g6syxqw7nwn67c1am65t5,5670847993,141,11.0,5670848039,1,,5670847985,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566849,248,55,1,26,47,6oxoag5c6zbnn09wx08vz4iak,1,31.3,75.9,2025-04-21T15:27:33.124Z,2025-04-21T17:16:05Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670874187,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804566977,249,1,1,26,58,6oxoag5c6zbnn09wx08vz4iak,1,31.6,84.8,2025-04-21T15:27:43.669Z,2025-04-21T15:27:46Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5670848747,212,6.8,5670848737,5,,5670848743,140,31.0,5670848745,141,74.8,5670848739,241,,5670848741,56,Back,5670848749,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567059,250,1,1,27,1,6oxoag5c6zbnn09wx08vz4iak,0,28.8,72.4,2025-04-21T15:27:46.342Z,2025-04-21T15:30:31Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670849243,141,16.4,5670849245,212,43.3,5670849251,1,,5670849235,56,Back,5670849239,140,48.5,5670849231,155,,5670849249,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567103,262,8,1,27,7,ew0hpuiweoltpsg5f51r2w64t,1,52.3,83.8,2025-04-21T15:27:53.155Z,2025-04-21T15:27:53Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5670849487,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567191,264,1,1,27,9,ew0hpuiweoltpsg5f51r2w64t,1,65.2,79.4,2025-04-21T15:27:54.955Z,2025-04-21T15:27:56Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5670849963,56,Left,5670849967,141,83.3,5670849977,213,0.19,5670849971,212,13.7,5670849965,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567263,265,1,1,27,11,ew0hpuiweoltpsg5f51r2w64t,1,87.3,83.6,2025-04-21T15:27:56.696Z,2025-04-21T15:28:06Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,1.0,,5670850385,2,,5670850393,140,94.8,5670850387,155,,5670850397,141,42.7,5670851391,210,13,5670850401,213,4.99,5670850389,56,Center,5670851393,154,,5670850399,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567279,266,13,1,27,13,ew0hpuiweoltpsg5f51r2w64t,1,93.3,44.4,2025-04-21T15:27:59.019Z,2025-04-21T18:32:22Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670851429,154,,5670851441,214,,5670850781,72,,5670851437,102,55.0,5670851443,328,,5670850473,22,,5670851439,103,94.4,5670851445,230,99.1,5670850475,17,,5670851427,29,,5670851447,231,5670851425,74,,5670850477,56,5670851433,55,265,,,,,,52.3,Center,,,,,,,
2804568081,251,5,1,27,14,6oxoag5c6zbnn09wx08vz4iak,1,-1.2,47.4,2025-04-21T15:27:59.661Z,2025-04-21T17:15:25Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5670854987,56,Back,5670854991,346,,5670860671,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804567315,267,5,1,27,14,ew0hpuiweoltpsg5f51r2w64t,0,101.2,52.6,2025-04-21T15:27:59.661Z,2025-04-21T17:15:26Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670850653,346,,5670850651,56,Center,5670860751,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568095,252,1,1,27,40,6oxoag5c6zbnn09wx08vz4iak,0,5.4,56.3,2025-04-21T15:28:25.469Z,2025-04-21T15:29:03Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670855047,56,Left,5670855281,1,,5670855315,189,,5670855045,124,,5670855051,141,82.4,5670855049,140,70.3,5670855055,213,0.25,5670855053,212,70.4,5670855057,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568109,268,49,1,27,50,ew0hpuiweoltpsg5f51r2w64t,1,22.7,10.4,2025-04-21T15:28:36.019Z,2025-04-21T15:28:46Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5670857137,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568165,269,1,1,27,50,ew0hpuiweoltpsg5f51r2w64t,1,22.7,10.4,2025-04-21T15:28:36.098Z,2025-04-21T15:28:43Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5670855435,213,2.26,5670855427,56,Back,5670855429,140,3.9,5670855433,212,30.9,5670855431,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568227,270,1,1,27,51,ew0hpuiweoltpsg5f51r2w64t,1,3.9,45.4,2025-04-21T15:28:36.803Z,2025-04-21T15:28:39Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5670855823,1,,5670855813,56,Back,5670855817,141,23.7,5670855815,140,49.3,5670855811,157,,5670855819,212,49.9,5670855821,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568245,271,44,1,27,53,ew0hpuiweoltpsg5f51r2w64t,1,53.8,28.3,2025-04-21T15:28:39.210Z,2025-04-21T17:16:47Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670856075,286,,5670856063,233,253,5670855911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568251,253,44,1,27,53,6oxoag5c6zbnn09wx08vz4iak,0,46.2,71.7,2025-04-21T15:28:39.211Z,2025-04-21T17:16:48Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670855943,285,,5670856109,233,271,5670855941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568265,272,1,1,27,53,ew0hpuiweoltpsg5f51r2w64t,0,49.3,23.7,2025-04-21T15:28:39.291Z,2025-04-21T15:28:40Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670856023,56,Center,5670856027,140,74.9,5670856035,212,27.1,5670856015,3,,5670856019,168,,5670856031,141,28.8,5670856039,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568363,254,1,1,27,56,6oxoag5c6zbnn09wx08vz4iak,1,32.8,69.0,2025-04-21T15:28:42.007Z,2025-04-21T15:28:44Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5670856659,141,56.1,5670856663,213,3.78,5670856655,56,Back,5670856661,212,14.8,5670856657,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568627,256,1,1,28,3,6oxoag5c6zbnn09wx08vz4iak,1,27.0,35.4,2025-04-21T15:28:49.237Z,2025-04-21T15:28:54Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670858043,141,19.5,5670858047,213,4.94,5670858045,212,11.1,5670858041,140,29.4,5670858039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804568837,257,1,1,28,8,6oxoag5c6zbnn09wx08vz4iak,1,35.2,18.2,2025-04-21T15:28:53.886Z,2025-04-21T15:29:03Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5670859173,141,25.9,5670859171,140,19.9,5670859179,213,2.83,5670859175,212,16.9,5670859169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804569163,258,2,1,28,19,6oxoag5c6zbnn09wx08vz4iak,1,19.4,13.5,2025-04-21T15:29:04.637Z,2025-04-21T15:29:19Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670861125,1,,5670861009,140,61.7,5670861123,7,878hgn9q68ca8y0wmdih92h9l,5670861011,141,52.2,5670861127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804569107,273,55,1,28,19,ew0hpuiweoltpsg5f51r2w64t,1,42.1,43.7,2025-04-21T15:29:04.638Z,2025-04-21T17:16:06Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5671078367,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804569363,274,1,1,28,39,ew0hpuiweoltpsg5f51r2w64t,1,43.4,50.0,2025-04-21T15:29:25.115Z,2025-04-21T15:29:29Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5670862185,155,,5670862195,212,48.1,5670862183,5,,5670862197,213,5.67,5670862187,241,,5670862193,141,9.4,5670862191,140,80.9,5670862199,1,,5670862189,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804569387,275,1,1,28,43,ew0hpuiweoltpsg5f51r2w64t,0,84.9,4.1,2025-04-21T15:29:29.090Z,2025-04-21T15:29:29Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670862299,212,11.3,5670862303,213,1.48,5670862297,141,20.7,5670862293,140,85.9,5670862289,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804569415,260,1,1,28,44,6oxoag5c6zbnn09wx08vz4iak,1,23.6,62.4,2025-04-21T15:29:29.614Z,2025-04-21T15:29:31Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670862483,56,Back,5670862491,141,68.7,5670862493,212,4.3,5670862487,140,24.2,5670862495,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804569477,262,1,1,28,45,6oxoag5c6zbnn09wx08vz4iak,1,24.8,75.1,2025-04-21T15:29:30.884Z,2025-04-21T15:29:32Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5670862785,56,Back,5670862787,140,22.8,5670862793,213,4.12,5670862789,141,70.5,5670862791,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804569503,263,1,1,28,47,6oxoag5c6zbnn09wx08vz4iak,1,22.3,68.4,2025-04-21T15:29:32.629Z,2025-04-21T15:29:33Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5670862889,140,24.3,5670862901,213,1.17,5670862885,56,Back,5670862893,141,75.7,5670862897,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804569581,264,1,1,28,47,6oxoag5c6zbnn09wx08vz4iak,1,24.8,78.2,2025-04-21T15:29:33.286Z,2025-04-21T15:29:36Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5670863267,140,25.0,5670863259,56,Back,5670863285,213,4.78,5670863273,141,73.5,5670863279,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
