id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2798845337,30,1,1,3,21,ew0hpuiweoltpsg5f51r2w64t,0,51.4,94.2,2025-04-10T17:06:14.317Z,2025-04-10T18:00:56Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639501817,189,,5639500877,140,67.6,5639500881,212,21.9,5639500883,213,5.60,5639500879,141,73.9,5639500875,56,Center,5639501131,5,,5639501133,152,,5639500873,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845319,35,12,1,3,22,6oxoag5c6zbnn09wx08vz4iak,1,23.1,26.8,2025-04-10T17:06:14.891Z,2025-04-10T19:12:09Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639531053,56,Center,5639531055,140,51.3,5639531175,15,,5639531061,213,6.16,5639531059,212,29.8,5639531057,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845227,28,43,1,3,22,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-10T17:06:15.221Z,2025-04-10T17:18:28Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5639500299,141,81.5,5639500297,140,55.4,5639500301,212,15.1,5639500303,213,2.83,5639500293,3,0,5639532469,144,1,5639500295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845237,29,1,1,3,24,ew0hpuiweoltpsg5f51r2w64t,0,55.4,81.1,2025-04-10T17:06:16.773Z,2025-04-10T17:19:03Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639500345,212,12.8,5639533933,3,,5639500339,56,Center,5639500343,141,66.6,5639500341,140,63.2,5639500347,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845247,31,1,1,3,24,6oxoag5c6zbnn09wx08vz4iak,1,27.3,44.6,2025-04-10T17:06:16.949Z,2025-04-10T17:06:18Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639500385,212,20.1,5639500379,56,Back,5639500377,157,,5639500383,141,31.0,5639500381,140,44.3,5639500387,213,5.81,5639500389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845277,33,1,1,3,26,6oxoag5c6zbnn09wx08vz4iak,1,44.3,31.0,2025-04-10T17:06:18.676Z,2025-04-10T19:12:07Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5639535707,156,,5639500571,141,14.3,5639500573,212,14.2,5639500575,213,4.07,5639500567,56,Back,5639500569,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798852467,165,1,1,3,27,6oxoag5c6zbnn09wx08vz4iak,1,37.3,16.6,2025-04-10T17:06:19.516Z,2025-04-10T17:21:28Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639541079,140,22.8,5639541085,213,3.31,5639541081,141,12.9,5639541083,212,15.4,5639541077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845317,34,1,1,3,29,6oxoag5c6zbnn09wx08vz4iak,1,37.2,14.1,2025-04-10T17:06:22.020Z,2025-04-10T17:06:26Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5639500741,56,Back,5639500743,140,29.1,5639500745,141,27.3,5639500749,213,2.33,5639500747,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845379,36,1,1,3,39,6oxoag5c6zbnn09wx08vz4iak,1,36.1,26.7,2025-04-10T17:06:31.468Z,2025-04-10T17:20:42Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639501113,140,23.6,5639501111,56,Back,5639501119,213,2.04,5639501115,141,64.5,5639501117,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845391,37,1,1,3,42,6oxoag5c6zbnn09wx08vz4iak,1,23.3,64.8,2025-04-10T17:06:34.964Z,2025-04-10T17:06:38Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5639501195,56,Left,5639501205,1,,5639501203,213,0.51,5639501201,212,37.9,5639501197,140,54.9,5639501199,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845395,38,1,1,3,45,6oxoag5c6zbnn09wx08vz4iak,0,54.9,91.8,2025-04-10T17:06:38.276Z,2025-04-10T17:22:37Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639544255,236,,5639501235,213,0.00,5639501229,140,56.7,5639544215,168,,5639501231,141,91.8,5639501233,212,1.9,5639501227,56,Left,5639544257,233,31,5639544261,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845405,31,74,1,3,45,ew0hpuiweoltpsg5f51r2w64t,1,31.7,5.6,2025-04-10T17:06:38.277Z,2025-04-10T18:02:28Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639543649,233,38,5639543617,285,,5639501281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798852469,166,1,1,3,51,6oxoag5c6zbnn09wx08vz4iak,0,52.3,96.1,2025-04-10T17:06:43.667Z,2025-04-10T17:23:26Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639546659,141,89.1,5639546663,212,8.8,5639546657,140,59.3,5639546779,233,32,5639546653,56,Left,5639546783,286,,5639546777,236,,5639546667,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845435,32,74,1,3,51,ew0hpuiweoltpsg5f51r2w64t,1,45.4,7.0,2025-04-10T17:06:43.668Z,2025-04-10T18:02:28Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639501429,56,Back,5639545293,285,,5639546799,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845449,33,4,1,3,52,ew0hpuiweoltpsg5f51r2w64t,1,47.4,16.0,2025-04-10T17:06:45.020Z,2025-04-10T17:06:50Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639501581,233,39,5639501577,265,,5639501579,286,,5639501575,152,,5639501571,13,,5639501573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845443,39,4,1,3,52,6oxoag5c6zbnn09wx08vz4iak,0,52.6,84.0,2025-04-10T17:06:45.021Z,2025-04-10T17:06:51Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639501503,56,Left,5639501501,13,,5639501505,152,,5639501603,233,33,5639501509,285,,5639501507,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845693,34,1,1,4,28,ew0hpuiweoltpsg5f51r2w64t,1,47.2,20.3,2025-04-10T17:07:20.756Z,2025-04-10T17:07:22Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639503041,141,32.7,5639503043,212,10.0,5639503039,140,52.3,5639503045,213,1.00,5639503037,56,Center,5639503033,5,,5639503035,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845705,35,1,1,4,29,ew0hpuiweoltpsg5f51r2w64t,1,52.3,32.7,2025-04-10T17:07:21.965Z,2025-04-10T17:07:23Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639503109,213,4.06,5639503103,140,45.9,5639503101,56,Back,5639503107,212,11.1,5639503105,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845733,36,1,1,4,30,ew0hpuiweoltpsg5f51r2w64t,1,45.9,19.8,2025-04-10T17:07:23.020Z,2025-04-10T17:07:26Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639503255,140,16.3,5639503253,56,Back,5639503257,141,38.2,5639503261,213,2.76,5639503259,212,33.5,5639503263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845757,37,1,1,4,34,ew0hpuiweoltpsg5f51r2w64t,1,21.6,37.7,2025-04-10T17:07:26.565Z,2025-04-10T17:07:29Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639503393,213,1.57,5639503391,212,23.7,5639503385,56,Back,5639503389,141,72.6,5639503387,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845781,38,1,1,4,36,ew0hpuiweoltpsg5f51r2w64t,1,20.3,78.1,2025-04-10T17:07:29.357Z,2025-04-10T17:07:32Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5639503499,56,Back,5639503507,213,1.18,5639503501,140,26.1,5639503503,141,99.6,5639503505,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845787,39,1,1,4,40,ew0hpuiweoltpsg5f51r2w64t,0,22.7,99.2,2025-04-10T17:07:32.628Z,2025-04-10T17:07:33Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639503541,212,4.7,5639503543,213,5.85,5639503539,141,96.3,5639503573,236,,5639503537,140,26.8,5639503575,233,40,5639503579,286,,5639503535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845791,40,74,1,4,40,6oxoag5c6zbnn09wx08vz4iak,1,66.2,4.6,2025-04-10T17:07:32.629Z,2025-04-10T18:02:28Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639503559,285,,5639503621,233,39,5639503557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845835,40,1,1,4,43,ew0hpuiweoltpsg5f51r2w64t,1,14.4,76.9,2025-04-10T17:07:35.853Z,2025-04-10T17:07:38Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5639503793,56,Back,5639503795,140,4.6,5639503799,212,17.2,5639503801,213,4.07,5639503797,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845903,41,1,1,4,45,ew0hpuiweoltpsg5f51r2w64t,0,4.6,56.7,2025-04-10T17:07:37.835Z,2025-04-10T17:07:49Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639504153,213,0.17,5639504151,212,41.6,5639504147,140,43.6,5639504155,1,,5639504149,141,67.3,5639504145,56,Back,5639504143,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845907,41,4,1,4,51,6oxoag5c6zbnn09wx08vz4iak,1,55.0,32.7,2025-04-10T17:07:44.366Z,2025-04-10T17:07:52Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639504297,13,,5639504301,56,Center,5639504303,152,,5639504327,233,42,5639504299,295,,5639504305,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798845905,42,4,1,4,51,ew0hpuiweoltpsg5f51r2w64t,0,45.0,67.3,2025-04-10T17:07:44.367Z,2025-04-10T17:07:54Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5639504279,56,Back,5639504625,295,,5639504281,152,,5639504283,285,,5639504335,233,41,5639504275,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846125,42,1,1,5,6,6oxoag5c6zbnn09wx08vz4iak,1,54.7,31.6,2025-04-10T17:07:58.987Z,2025-04-10T17:08:05Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639505221,5,,5639505223,152,,5639505225,56,Right,5639505229,141,10.6,5639505231,212,14.5,5639505233,213,4.54,5639505227,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846151,43,1,1,5,12,6oxoag5c6zbnn09wx08vz4iak,1,45.0,27.1,2025-04-10T17:08:05.284Z,2025-04-10T17:08:08Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5639505355,141,23.6,5639505351,56,Back,5639505353,140,30.1,5639505357,212,15.8,5639505359,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846231,44,1,1,5,15,6oxoag5c6zbnn09wx08vz4iak,1,27.6,23.1,2025-04-10T17:08:08.347Z,2025-04-10T17:08:17Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639505735,141,49.6,5639505737,212,27.9,5639505731,56,Back,5639505733,140,7.3,5639505739,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846253,45,1,1,5,25,6oxoag5c6zbnn09wx08vz4iak,0,9.4,68.4,2025-04-10T17:08:17.491Z,2025-04-10T17:08:20Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5639505847,140,70.0,5639505851,212,63.9,5639505853,213,0.08,5639505849,141,76.3,5639505855,1,,5639505845,56,Center,5639505843,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846271,43,44,1,5,27,ew0hpuiweoltpsg5f51r2w64t,1,31.2,23.8,2025-04-10T17:08:19.498Z,2025-04-10T18:02:14Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639505973,233,46,5639505951,56,Back,5639505953,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846257,46,44,1,5,27,6oxoag5c6zbnn09wx08vz4iak,0,68.8,76.2,2025-04-10T17:08:19.499Z,2025-04-10T18:02:14Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639505879,286,,5639505983,233,43,5639505877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846281,44,1,1,5,27,ew0hpuiweoltpsg5f51r2w64t,1,33.3,24.0,2025-04-10T17:08:20.324Z,2025-04-10T17:24:57Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639506023,141,27.3,5639506021,140,45.7,5639506019,56,Back,5639506027,213,0.17,5639506025,212,13.2,5639506017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846291,45,61,1,5,28,ew0hpuiweoltpsg5f51r2w64t,0,45.6,27.6,2025-04-10T17:08:20.667Z,2025-04-10T17:59:36Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5639506065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846445,51,61,1,5,29,6oxoag5c6zbnn09wx08vz4iak,1,52.7,71.7,2025-04-10T17:08:21.625Z,2025-04-10T17:26:36Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639506923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846319,47,1,1,5,33,6oxoag5c6zbnn09wx08vz4iak,1,63.9,72.6,2025-04-10T17:08:25.610Z,2025-04-10T17:08:27Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639506201,212,10.1,5639506203,213,1.30,5639506195,56,Left,5639506199,141,86.9,5639506197,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846339,48,1,1,5,34,6oxoag5c6zbnn09wx08vz4iak,0,58.6,77.3,2025-04-10T17:08:27.107Z,2025-04-10T17:27:21Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639506303,140,94.1,5639506301,56,Center,5639506309,213,5.53,5639506311,1,,5639506305,141,25.9,5639506299,155,,5639506307,212,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846341,49,43,1,5,37,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-10T17:08:30.274Z,2025-04-10T17:27:19Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5639506317,56,Center,5639556153,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846527,46,5,1,5,38,ew0hpuiweoltpsg5f51r2w64t,1,-1.7,78.7,2025-04-10T17:08:31.019Z,2025-04-10T19:23:52Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639507359,233,50,5639507325,56,Back,5639507327,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846347,50,5,1,5,38,6oxoag5c6zbnn09wx08vz4iak,0,101.7,21.3,2025-04-10T17:08:31.019Z,2025-04-10T19:23:53Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5639506339,56,Center,5639507365,233,46,5639506341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846541,47,1,1,6,2,ew0hpuiweoltpsg5f51r2w64t,0,4.5,51.6,2025-04-10T17:08:55.075Z,2025-04-10T17:08:57Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639507415,212,60.7,5639507413,141,56.3,5639507411,140,62.2,5639507417,213,0.05,5639507409,56,Center,5639507419,1,,5639507421,74,,5639507407,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846591,52,1,1,6,4,6oxoag5c6zbnn09wx08vz4iak,1,35.2,37.4,2025-04-10T17:08:57.377Z,2025-04-10T17:09:03Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639507657,140,48.9,5639507663,213,5.70,5639507661,212,17.2,5639507659,141,23.4,5639507655,56,Back,5639507653,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846631,54,1,1,6,10,6oxoag5c6zbnn09wx08vz4iak,1,40.7,25.3,2025-04-10T17:09:03.057Z,2025-04-10T17:09:07Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639507895,140,66.5,5639507893,56,Right,5639507897,141,4.6,5639507901,213,5.80,5639507899,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846659,57,61,1,6,17,6oxoag5c6zbnn09wx08vz4iak,0,80.4,11.1,2025-04-10T17:09:10.386Z,2025-04-10T17:09:10Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5639508013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846719,49,1,1,6,21,ew0hpuiweoltpsg5f51r2w64t,1,10.7,94.4,2025-04-10T17:09:13.603Z,2025-04-10T17:09:16Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639508309,212,37.9,5639508307,141,62.0,5639508303,56,Back,5639508299,157,,5639508313,1,,5639508311,213,5.66,5639508305,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846725,50,61,1,6,23,ew0hpuiweoltpsg5f51r2w64t,0,40.5,61.4,2025-04-10T17:09:16.083Z,2025-04-10T17:58:55Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5639508341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846755,59,1,1,6,25,6oxoag5c6zbnn09wx08vz4iak,1,60.4,41.6,2025-04-10T17:09:18.033Z,2025-04-10T17:09:20Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639508507,212,14.6,5639508505,141,23.9,5639508509,213,5.32,5639508501,56,Center,5639508503,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846765,60,1,1,6,27,6oxoag5c6zbnn09wx08vz4iak,1,68.3,23.9,2025-04-10T17:09:20.305Z,2025-04-10T19:12:06Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639508545,212,13.2,5639508547,213,0.66,5639508539,56,Center,5639508543,141,35.8,5639508541,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846783,61,1,1,6,29,6oxoag5c6zbnn09wx08vz4iak,1,78.2,35.8,2025-04-10T17:09:22.136Z,2025-04-10T19:12:05Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639508629,213,2.69,5639508627,212,9.6,5639508623,140,70.0,5639508619,56,Center,5639508625,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798856599,270,1,1,6,30,6oxoag5c6zbnn09wx08vz4iak,1,72.5,25.8,2025-04-10T17:09:22.914Z,2025-04-10T17:30:37Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639564517,141,39.9,5639564521,213,1.92,5639564519,212,10.2,5639564515,140,69.2,5639564513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846827,62,1,1,6,35,6oxoag5c6zbnn09wx08vz4iak,1,66.5,31.0,2025-04-10T17:09:28.346Z,2025-04-10T17:09:31Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639508829,140,54.9,5639508835,213,3.71,5639508831,141,19.5,5639508833,212,14.5,5639508827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846843,63,1,1,6,38,6oxoag5c6zbnn09wx08vz4iak,1,58.2,23.9,2025-04-10T17:09:31.113Z,2025-04-10T17:09:32Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639508931,56,Center,5639508933,140,50.1,5639508939,213,2.42,5639508935,141,34.8,5639508937,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846873,64,1,1,6,40,6oxoag5c6zbnn09wx08vz4iak,1,49.7,35.8,2025-04-10T17:09:32.496Z,2025-04-10T17:09:36Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639509135,141,55.5,5639509137,212,26.9,5639509131,56,Back,5639509133,140,27.5,5639509139,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846931,65,1,1,6,44,6oxoag5c6zbnn09wx08vz4iak,1,26.8,60.0,2025-04-10T17:09:36.521Z,2025-04-10T17:09:43Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5639509449,141,28.8,5639509445,56,Back,5639509453,213,4.97,5639509451,212,21.9,5639509447,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798846999,66,1,1,6,50,6oxoag5c6zbnn09wx08vz4iak,1,36.9,15.2,2025-04-10T17:09:43.360Z,2025-04-10T17:09:55Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639509893,212,24.7,5639509891,141,31.8,5639509889,140,16.0,5639509895,213,2.67,5639509887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798847075,67,1,1,7,3,6oxoag5c6zbnn09wx08vz4iak,1,27.4,44.5,2025-04-10T17:09:55.713Z,2025-04-10T17:10:04Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5639510327,141,95.7,5639510333,1,,5639510331,213,0.70,5639510329,212,53.7,5639510325,140,66.4,5639510323,56,Left,5639510321,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798847089,68,1,1,7,11,6oxoag5c6zbnn09wx08vz4iak,0,76.9,85.6,2025-04-10T17:10:04.344Z,2025-04-10T17:10:05Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639510397,56,Left,5639510401,141,93.9,5639510403,212,17.5,5639510399,140,92.7,5639510405,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798847155,53,1,1,7,17,ew0hpuiweoltpsg5f51r2w64t,1,14.6,12.3,2025-04-10T17:10:10.259Z,2025-04-10T17:14:12Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639510755,56,Back,5639510759,141,17.4,5639510763,213,0.19,5639510761,212,18.0,5639510757,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798847177,54,1,1,7,20,ew0hpuiweoltpsg5f51r2w64t,1,25.5,30.3,2025-04-10T17:10:12.555Z,2025-04-10T17:14:10Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639510873,140,28.5,5639510871,56,Back,5639510875,141,8.2,5639519495,155,,5639510879,213,4.92,5639510877,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798847185,55,1,1,7,20,ew0hpuiweoltpsg5f51r2w64t,1,23.7,8.0,2025-04-10T17:10:12.875Z,2025-04-10T17:59:15Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639510929,212,9.3,5639510931,213,0.64,5639510927,141,16.1,5639570879,155,,5639510923,56,Back,5639510925,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798847193,56,1,1,7,21,ew0hpuiweoltpsg5f51r2w64t,0,30.8,16.1,2025-04-10T17:10:13.763Z,2025-04-10T17:59:14Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639510955,140,28.0,5639510953,56,Back,5639510951,3,,5639510957,141,51.5,5639510961,213,1.69,5639510959,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798847199,69,1,1,7,22,6oxoag5c6zbnn09wx08vz4iak,0,61.9,74.8,2025-04-10T17:10:14.641Z,2025-04-10T17:33:07Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639510993,157,,5639510995,56,Center,5639510999,141,49.9,5639511001,212,27.7,5639511003,213,5.63,5639510997,140,82.8,5639511005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798847219,57,44,1,7,23,ew0hpuiweoltpsg5f51r2w64t,1,18.0,54.2,2025-04-10T17:10:15.495Z,2025-04-10T18:02:14Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5639511153,233,70,5639511107,285,,5639511105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
