id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797310895,131,1,1,12,11,uqspd1bx7f6mq8ohj50u1k1k,1,37.5,60.9,2025-04-06T15:13:27.403Z,2025-04-06T15:13:28Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630900389,56,Center,5630900397,213,5.44,5630900393,141,39.1,5630900395,212,19.9,5630900391,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797310925,132,1,1,12,12,uqspd1bx7f6mq8ohj50u1k1k,1,47.7,40.9,2025-04-06T15:13:28.683Z,2025-04-06T15:13:30Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5630900615,212,26.5,5630900613,141,11.7,5630900609,56,Right,5630900617,213,5.44,5630900611,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797310941,133,1,1,12,14,uqspd1bx7f6mq8ohj50u1k1k,0,64.4,11.7,2025-04-06T15:13:30.331Z,2025-04-06T15:13:31Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5630900707,140,75.6,5630900705,56,Right,5630900711,212,12.0,5630900709,141,15.5,5630900713,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797310969,117,8,1,12,17,eujf9nqky8c5jnahb2f76m86o,1,26.0,92.4,2025-04-06T15:13:33.168Z,2025-04-06T15:13:33Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630900875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311011,118,1,1,12,18,eujf9nqky8c5jnahb2f76m86o,0,26.0,92.4,2025-04-06T15:13:34.689Z,2025-04-06T18:18:34Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630901147,56,Back,5630901157,212,12.6,5630901149,140,36.6,5630901145,157,,5630901159,213,0.49,5630901153,141,100.0,5630901161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311025,119,5,1,12,18,eujf9nqky8c5jnahb2f76m86o,0,36.0,101.1,2025-04-06T15:13:35.155Z,2025-04-06T15:13:42Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630901237,56,Back,5630901961,233,134,5630901241,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311155,134,5,1,12,19,uqspd1bx7f6mq8ohj50u1k1k,1,63.7,-1.1,2025-04-06T15:13:35.499Z,2025-04-06T15:13:43Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5630901871,56,Right,5630901933,233,119,5630901873,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311187,135,1,1,12,25,uqspd1bx7f6mq8ohj50u1k1k,1,63.0,0.0,2025-04-06T15:13:41.963Z,2025-04-06T15:13:43Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5630902035,140,67.2,5630902039,212,11.7,5630902033,56,Right,5630902041,213,1.18,5630902029,107,,5630902037,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311221,136,1,1,12,27,uqspd1bx7f6mq8ohj50u1k1k,0,67.2,14.6,2025-04-06T15:13:43.755Z,2025-04-06T15:13:45Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630902173,212,15.6,5630902171,141,0.0,5630902175,213,3.95,5630902167,56,Right,5630902169,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311229,137,5,1,12,29,uqspd1bx7f6mq8ohj50u1k1k,0,60.2,-1.6,2025-04-06T15:13:45.766Z,2025-04-06T15:14:00Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630903417,233,120,5630902197,56,Right,5630902199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311439,120,5,1,12,30,eujf9nqky8c5jnahb2f76m86o,1,41.4,101.8,2025-04-06T15:13:46.642Z,2025-04-06T15:14:01Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630903387,233,137,5630903343,347,,5630903341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311463,121,1,1,12,43,eujf9nqky8c5jnahb2f76m86o,1,32.4,100.0,2025-04-06T15:13:59.536Z,2025-04-06T15:14:01Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630903507,56,Back,5630903515,213,5.43,5630903505,107,,5630903513,212,7.8,5630903509,140,37.3,5630903511,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311525,122,1,1,12,45,eujf9nqky8c5jnahb2f76m86o,1,37.3,93.0,2025-04-06T15:14:01.392Z,2025-04-06T15:14:05Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5630903909,213,4.02,5630903903,140,27.2,5630903901,56,Back,5630903905,141,74.2,5630903907,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311553,123,1,1,12,48,eujf9nqky8c5jnahb2f76m86o,1,27.2,74.2,2025-04-06T15:14:04.936Z,2025-04-06T18:18:38Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5630904091,213,4.74,5630904087,141,37.3,5630904083,56,Back,5630904089,212,25.1,5630904085,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311587,138,83,1,12,51,uqspd1bx7f6mq8ohj50u1k1k,0,56.0,53.7,2025-04-06T15:14:07.981Z,2025-04-06T18:13:40Z,15823p8n34f7coivq6wq687is,W. Igor,,,5630904703,399,7yjqvzpcyyil0g7jne4hv7svd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311649,124,1,1,12,52,eujf9nqky8c5jnahb2f76m86o,1,38.7,42.4,2025-04-06T15:14:08.344Z,2025-04-06T15:14:11Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5630904633,213,4.66,5630904627,140,38.2,5630904629,141,28.8,5630904625,56,Back,5630904631,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311681,125,3,1,12,54,eujf9nqky8c5jnahb2f76m86o,0,39.4,29.1,2025-04-06T15:14:11.034Z,2025-04-06T17:56:54Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5630904841,233,139,5630904759,286,,5630904757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311673,139,7,1,12,54,uqspd1bx7f6mq8ohj50u1k1k,1,60.6,70.9,2025-04-06T15:14:11.035Z,2025-04-06T17:56:54Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5630904723,56,Center,5630904725,285,,5630904817,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311775,141,1,1,13,0,uqspd1bx7f6mq8ohj50u1k1k,0,87.2,88.1,2025-04-06T15:14:16.948Z,2025-04-06T15:14:18Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5630905297,141,91.7,5630905295,140,83.2,5630905293,56,Left,5630905299,212,4.9,5630905367,233,126,5630905371,286,,5630905365,236,,5630905301,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311781,126,74,1,13,0,eujf9nqky8c5jnahb2f76m86o,1,11.8,4.6,2025-04-06T15:14:16.949Z,2025-04-06T18:11:54Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5630905333,285,,5630905399,233,141,5630905331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311803,127,5,1,13,2,eujf9nqky8c5jnahb2f76m86o,0,16.6,-1.2,2025-04-06T15:14:18.688Z,2025-04-06T15:14:24Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5630905439,347,,5630905627,233,142,5630905437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311829,142,5,1,13,3,uqspd1bx7f6mq8ohj50u1k1k,1,83.4,101.2,2025-04-06T15:14:19.603Z,2025-04-06T15:14:24Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5630905595,347,,5630905593,56,Left,5630905619,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311891,143,1,1,13,6,uqspd1bx7f6mq8ohj50u1k1k,1,80.5,100.0,2025-04-06T15:14:22.451Z,2025-04-06T15:14:25Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5630905911,141,82.3,5630905907,56,Left,5630905909,140,66.5,5630905913,212,19.8,5630905905,107,,5630905915,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797311923,144,1,1,13,9,uqspd1bx7f6mq8ohj50u1k1k,1,62.6,65.8,2025-04-06T15:14:25.586Z,2025-04-06T15:14:28Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630906117,212,13.4,5630906119,213,4.02,5630906113,140,54.5,5630906111,56,Center,5630906115,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312021,145,1,1,13,12,uqspd1bx7f6mq8ohj50u1k1k,1,54.5,50.6,2025-04-06T15:14:28.483Z,2025-04-06T15:14:33Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5630906719,141,8.8,5630906723,213,5.04,5630906715,56,Right,5630906717,140,63.8,5630906721,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312119,146,1,1,13,16,uqspd1bx7f6mq8ohj50u1k1k,0,70.6,12.8,2025-04-06T15:14:33.155Z,2025-04-06T15:14:39Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630907307,213,0.91,5630907297,155,,5630907309,1,,5630907295,2,,5630907303,141,73.9,5630907305,212,52.5,5630907299,56,Center,5630907301,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312443,128,5,1,13,23,eujf9nqky8c5jnahb2f76m86o,1,-1.2,22.3,2025-04-06T15:14:39.225Z,2025-04-06T15:14:57Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5630908925,56,Back,5630909029,233,147,5630908927,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312329,147,5,1,13,23,uqspd1bx7f6mq8ohj50u1k1k,0,101.2,81.5,2025-04-06T15:14:39.575Z,2025-04-06T15:14:57Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630909063,233,128,5630908345,346,,5630908341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312709,129,1,1,13,50,eujf9nqky8c5jnahb2f76m86o,0,2.4,42.4,2025-04-06T15:15:06.464Z,2025-04-06T15:15:10Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5630910383,74,,5630910377,212,66.4,5630910379,213,6.22,5630910373,140,65.5,5630910375,141,36.1,5630910369,124,,5630910381,1,,5630910371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312823,148,1,1,13,57,uqspd1bx7f6mq8ohj50u1k1k,1,35.7,56.1,2025-04-06T15:15:14.098Z,2025-04-06T15:15:16Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630910981,141,66.0,5630910975,3,,5630910979,140,59.9,5630910985,213,0.26,5630910977,56,Center,5630910983,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312837,150,50,1,13,59,uqspd1bx7f6mq8ohj50u1k1k,1,64.8,69.9,2025-04-06T15:15:15.782Z,2025-04-06T17:56:55Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5630911189,233,130,5630911025,286,,5630911021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312845,130,7,1,13,59,eujf9nqky8c5jnahb2f76m86o,1,35.2,30.1,2025-04-06T15:15:15.783Z,2025-04-06T17:56:55Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5630911065,56,Back,5630911067,285,,5630911133,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312859,131,61,1,14,0,eujf9nqky8c5jnahb2f76m86o,1,24.1,11.4,2025-04-06T15:15:16.945Z,2025-04-06T15:15:17Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5630911097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312919,133,1,1,14,2,eujf9nqky8c5jnahb2f76m86o,1,23.2,12.8,2025-04-06T15:15:18.263Z,2025-04-06T15:15:20Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5630911385,213,0.91,5630911377,56,Back,5630911383,212,13.3,5630911379,140,31.0,5630911381,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312925,134,1,1,14,3,eujf9nqky8c5jnahb2f76m86o,1,31.0,28.3,2025-04-06T15:15:19.647Z,2025-04-06T15:59:30Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5630911407,140,16.6,5630911409,141,12.9,5630911413,213,3.75,5630911405,56,Back,5630911411,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312967,135,1,1,14,4,eujf9nqky8c5jnahb2f76m86o,1,16.4,12.8,2025-04-06T15:15:20.448Z,2025-04-06T15:15:23Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5630911677,212,10.1,5630911673,140,23.5,5630911679,213,0.74,5630911671,56,Back,5630911675,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797312975,136,61,1,14,5,eujf9nqky8c5jnahb2f76m86o,0,23.5,23.0,2025-04-06T15:15:21.265Z,2025-04-06T18:01:40Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5630911713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313001,152,1,1,14,6,uqspd1bx7f6mq8ohj50u1k1k,1,69.6,58.7,2025-04-06T15:15:22.450Z,2025-04-06T15:15:25Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5630911871,213,4.72,5630911863,140,69.7,5630911869,212,9.2,5630911859,56,Center,5630911865,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313009,153,3,1,14,8,uqspd1bx7f6mq8ohj50u1k1k,0,78.5,53.6,2025-04-06T15:15:24.931Z,2025-04-06T17:56:56Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630912083,233,137,5630911923,286,,5630911919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313025,137,7,1,14,8,eujf9nqky8c5jnahb2f76m86o,0,21.5,46.4,2025-04-06T15:15:24.932Z,2025-04-06T17:56:55Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5630912005,285,,5630912003,56,Back,5630912033,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313033,154,61,1,14,10,uqspd1bx7f6mq8ohj50u1k1k,1,73.7,49.6,2025-04-06T15:15:26.475Z,2025-04-06T15:15:26Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630912053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313347,140,1,1,14,23,eujf9nqky8c5jnahb2f76m86o,0,8.7,46.3,2025-04-06T15:15:40.040Z,2025-04-06T15:15:42Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5630913825,155,,5630913837,1,,5630913829,140,63.5,5630913835,213,6.09,5630913827,56,Center,5630913833,212,58.6,5630913831,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313415,155,1,1,14,27,uqspd1bx7f6mq8ohj50u1k1k,0,33.9,60.0,2025-04-06T15:15:43.586Z,2025-04-06T15:15:46Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630914237,56,Center,5630914251,1,,5630914241,140,77.0,5630914235,3,,5630914249,213,6.18,5630914245,141,53.4,5630914247,212,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313551,141,1,1,14,31,eujf9nqky8c5jnahb2f76m86o,1,23.8,26.7,2025-04-06T15:15:47.952Z,2025-04-06T15:15:52Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5630914971,56,Back,5630914975,141,51.9,5630914979,213,2.35,5630914973,140,7.8,5630914977,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313675,142,1,1,14,36,eujf9nqky8c5jnahb2f76m86o,1,8.6,65.1,2025-04-06T15:15:52.552Z,2025-04-06T15:15:57Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5630915651,212,40.8,5630915637,155,,5630915641,56,Back,5630915647,141,97.1,5630915655,213,0.56,5630915659,1,,5630915645,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313681,143,61,1,14,41,eujf9nqky8c5jnahb2f76m86o,0,41.7,96.2,2025-04-06T15:15:57.392Z,2025-04-06T15:15:57Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5630915683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313719,156,5,1,14,42,uqspd1bx7f6mq8ohj50u1k1k,1,56.1,-1.6,2025-04-06T15:15:58.588Z,2025-04-06T15:16:01Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630915853,56,Right,5630915889,233,144,5630915855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313701,144,5,1,14,42,eujf9nqky8c5jnahb2f76m86o,0,44.8,101.4,2025-04-06T15:15:58.833Z,2025-04-06T15:16:00Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5630915789,56,Back,5630915793,347,,5630915979,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313791,157,1,1,14,43,uqspd1bx7f6mq8ohj50u1k1k,1,53.3,0.0,2025-04-06T15:15:59.915Z,2025-04-06T15:16:02Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5630916179,56,Back,5630916187,213,2.56,5630916177,107,,5630916183,141,10.1,5630916185,212,13.8,5630916181,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797313943,158,1,1,14,46,uqspd1bx7f6mq8ohj50u1k1k,1,42.2,13.8,2025-04-06T15:16:02.531Z,2025-04-06T15:16:09Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5630916995,56,Back,5630916999,141,33.4,5630916997,140,33.9,5630917003,213,2.15,5630917001,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314011,159,1,1,14,52,uqspd1bx7f6mq8ohj50u1k1k,0,48.3,50.0,2025-04-06T15:16:09.044Z,2025-04-06T15:16:12Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630917371,56,Right,5630917367,155,,5630917381,213,5.48,5630917375,140,80.3,5630917379,212,48.1,5630917377,141,0.0,5630917383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314021,160,5,1,14,56,uqspd1bx7f6mq8ohj50u1k1k,0,84.0,-1.4,2025-04-06T15:16:12.173Z,2025-04-06T15:16:27Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630917447,347,,5630917445,56,Right,5630918873,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314267,145,5,1,14,56,eujf9nqky8c5jnahb2f76m86o,1,17.8,101.1,2025-04-06T15:16:12.952Z,2025-04-06T15:16:27Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630918787,347,,5630918803,233,160,5630918785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314293,146,1,1,15,10,eujf9nqky8c5jnahb2f76m86o,1,12.4,100.0,2025-04-06T15:16:26.184Z,2025-04-06T15:16:27Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630918943,141,90.5,5630918945,212,13.0,5630918947,213,5.64,5630918937,107,,5630918941,140,22.3,5630918939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314301,147,1,1,15,10,eujf9nqky8c5jnahb2f76m86o,0,22.3,90.5,2025-04-06T15:16:27.096Z,2025-04-06T15:16:28Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5630918977,212,6.7,5630919015,156,,5630918979,213,3.07,5630918973,140,15.9,5630918971,56,Back,5630918975,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314365,161,3,1,15,13,uqspd1bx7f6mq8ohj50u1k1k,0,86.2,9.2,2025-04-06T15:16:30.126Z,2025-04-06T17:56:56Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630919389,56,Right,5630919391,286,,5630919457,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314353,148,7,1,15,13,eujf9nqky8c5jnahb2f76m86o,0,13.8,90.8,2025-04-06T15:16:30.127Z,2025-04-06T17:56:56Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630919447,233,161,5630919335,285,,5630919333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314395,162,1,1,15,15,uqspd1bx7f6mq8ohj50u1k1k,0,87.2,9.8,2025-04-06T15:16:31.931Z,2025-04-06T16:00:29Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630919549,212,13.0,5630919543,56,Center,5630919551,213,1.10,5630919545,140,92.8,5630919539,2,,5630919547,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314429,149,12,1,15,16,eujf9nqky8c5jnahb2f76m86o,1,6.7,58.8,2025-04-06T15:16:32.330Z,2025-04-06T15:16:35Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5630919689,213,0.79,5630919683,140,34.0,5630919681,56,Back,5630919685,141,100.0,5630919687,212,40.8,5630919779,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314443,150,5,1,15,17,eujf9nqky8c5jnahb2f76m86o,0,35.0,101.2,2025-04-06T15:16:34.080Z,2025-04-06T15:16:43Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5630920545,233,163,5630919771,347,,5630919769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314579,163,5,1,15,22,uqspd1bx7f6mq8ohj50u1k1k,1,65.0,-1.2,2025-04-06T15:16:38.540Z,2025-04-06T15:16:42Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630920471,233,150,5630920409,56,Right,5630920411,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314719,164,1,1,15,27,uqspd1bx7f6mq8ohj50u1k1k,1,57.7,0.0,2025-04-06T15:16:43.765Z,2025-04-06T15:16:48Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5630921225,56,Right,5630921229,141,11.7,5630921223,107,,5630921227,140,63.6,5630921233,213,0.96,5630921231,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797355723,391,45,1,15,29,eujf9nqky8c5jnahb2f76m86o,0,34.3,89.8,2025-04-06T15:16:45.159Z,2025-04-06T15:58:45Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5631148269,56,Back,5631150187,233,515,5631148271,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797356059,515,3,1,15,29,uqspd1bx7f6mq8ohj50u1k1k,1,65.7,10.2,2025-04-06T15:16:45.159Z,2025-04-06T15:58:44Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5631150129,56,Right,5631150131,286,,5631150171,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314727,165,3,1,15,32,uqspd1bx7f6mq8ohj50u1k1k,0,71.6,5.6,2025-04-06T15:16:48.171Z,2025-04-06T16:00:03Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5630921279,56,Right,5630921473,233,151,5630921281,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797314763,151,7,1,15,32,eujf9nqky8c5jnahb2f76m86o,1,28.4,94.4,2025-04-06T15:16:48.172Z,2025-04-06T15:58:20Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630921415,56,Back,5630921413,167,,5630921459,233,165,5630921417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
