id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818976317,742,1,2,83,58,btaf9fuj3xctycyjeqwereaow,1,92.9,32.8,2025-05-25T16:43:24.597Z,2025-05-25T16:43:28Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750560049,56,Center,5750560055,212,5.0,5750560051,140,88.2,5750560057,213,3.31,5750560053,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976335,743,1,2,83,59,btaf9fuj3xctycyjeqwereaow,1,88.9,22.9,2025-05-25T16:43:25.581Z,2025-05-25T17:08:25Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750560139,212,16.0,5750560137,141,46.4,5750560133,56,Center,5750560141,213,1.50,5750560135,140,90.0,5750560129,2,,5750560131,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976365,744,1,2,84,0,btaf9fuj3xctycyjeqwereaow,1,89.9,53.3,2025-05-25T16:43:26.684Z,2025-05-25T17:12:03Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,1.0,,5750722367,154,,5750722365,210,13,5750560271,212,4.8,5750560273,213,3.48,5750560265,56,Center,5750560267,140,85.6,5750560269,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818976375,745,13,2,84,2,btaf9fuj3xctycyjeqwereaow,1,90.1,55.6,2025-05-25T16:43:28.516Z,2025-05-25T17:53:48Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750560821,72,,5750902307,328,,5750561357,102,61.0,5750722421,55,744,5750561365,230,99.0,5750561367,231,50.2,5750561361,103,25,5750560317,17,,5750561349,73,5750560319,56,Center,,5750722417,29,,5750722419,154,,5750560315,22,,,,,,,,,,,,,,,
2818976403,746,5,2,84,2,btaf9fuj3xctycyjeqwereaow,0,101.2,61.9,2025-05-25T16:43:29.112Z,2025-05-25T17:16:24Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750565997,233,760,5750560487,56,Center,5750560489,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977377,760,5,2,84,2,ew0hpuiweoltpsg5f51r2w64t,1,-1.2,38.1,2025-05-25T16:43:29.112Z,2025-05-25T17:16:24Z,ap46gkx1wxiog02327an06jv8,S. Silalahi,,,5750565925,233,746,5750565879,56,Back,5750565881,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977455,761,1,2,84,38,ew0hpuiweoltpsg5f51r2w64t,0,4.7,51.3,2025-05-25T16:44:04.517Z,2025-05-25T16:44:13Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5750566257,140,47.3,5750566369,189,,5750566261,141,51.3,5750566255,56,Back,5750566269,74,,5750566267,1,,5750566263,212,44.7,5750566265,213,0.00,5750566249,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977609,748,1,2,84,41,btaf9fuj3xctycyjeqwereaow,1,76.7,34.5,2025-05-25T16:44:07.524Z,2025-05-25T16:44:15Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750567091,56,Center,5750567095,141,24.3,5750567099,213,5.78,5750567097,212,14.3,5750567093,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977695,749,1,2,84,48,btaf9fuj3xctycyjeqwereaow,1,74.6,19.2,2025-05-25T16:44:14.788Z,2025-05-25T16:44:17Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750567535,141,20.1,5750567531,56,Right,5750567539,213,3.11,5750567537,212,18.0,5750567533,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977717,750,1,2,84,51,btaf9fuj3xctycyjeqwereaow,1,57.5,20.1,2025-05-25T16:44:17.691Z,2025-05-25T16:44:19Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5750567639,212,8.3,5750567637,141,28.3,5750567633,56,Center,5750567641,213,0.73,5750567635,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977793,751,1,2,84,52,btaf9fuj3xctycyjeqwereaow,1,63.4,28.3,2025-05-25T16:44:18.804Z,2025-05-25T16:44:21Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750568105,213,5.41,5750568101,212,8.6,5750568095,140,68.7,5750568091,56,Right,5750568099,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977833,752,1,2,84,55,btaf9fuj3xctycyjeqwereaow,1,68.7,18.5,2025-05-25T16:44:21.716Z,2025-05-25T16:44:23Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750568409,56,Center,5750568411,140,64.7,5750568415,212,6.7,5750568413,141,26.2,5750568417,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977907,753,1,2,84,57,btaf9fuj3xctycyjeqwereaow,1,63.6,25.8,2025-05-25T16:44:23.603Z,2025-05-25T16:44:26Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750568775,140,51.0,5750568773,56,Center,5750568781,213,3.03,5750568779,212,13.3,5750568777,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977965,754,1,2,84,59,btaf9fuj3xctycyjeqwereaow,0,51.1,27.9,2025-05-25T16:44:25.972Z,2025-05-25T16:44:28Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750569127,155,,5750569135,141,0.0,5750569129,56,Right,5750569137,212,32.1,5750569139,213,5.61,5750569141,1,,5750569133,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818977975,755,5,2,85,2,btaf9fuj3xctycyjeqwereaow,0,77.3,-0.9,2025-05-25T16:44:28.202Z,2025-05-25T17:16:25Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750569177,347,,5750570823,233,762,5750569175,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978257,762,5,2,85,2,ew0hpuiweoltpsg5f51r2w64t,1,22.7,100.9,2025-05-25T16:44:28.202Z,2025-05-25T17:16:25Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5750570633,56,Back,5750570741,233,755,5750570639,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978303,763,1,2,85,12,ew0hpuiweoltpsg5f51r2w64t,1,27.6,100.0,2025-05-25T16:44:38.240Z,2025-05-25T16:44:40Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5750570959,107,,5750570961,56,Back,5750570963,140,12.8,5750570969,213,3.81,5750570967,212,19.7,5750570965,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978373,764,1,2,85,13,ew0hpuiweoltpsg5f51r2w64t,1,12.2,82.1,2025-05-25T16:44:39.783Z,2025-05-25T16:44:43Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5750571349,141,58.7,5750571353,212,17.1,5750571337,56,Back,5750571341,140,6.2,5750571357,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978481,765,1,2,85,16,ew0hpuiweoltpsg5f51r2w64t,1,7.1,57.0,2025-05-25T16:44:43.128Z,2025-05-25T16:44:47Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5750571971,141,3.1,5750571969,140,23.1,5750571967,56,Back,5750571975,213,5.14,5750571973,212,40.3,5750571965,155,,5750571977,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978615,766,1,2,85,21,ew0hpuiweoltpsg5f51r2w64t,1,25.5,4.0,2025-05-25T16:44:47.423Z,2025-05-25T16:44:52Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750572725,56,Back,5750572733,213,2.65,5750572727,140,15.2,5750572729,141,12.6,5750572731,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978769,767,1,2,85,26,ew0hpuiweoltpsg5f51r2w64t,1,19.1,29.7,2025-05-25T16:44:52.648Z,2025-05-25T16:44:58Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750573455,56,Back,5750573461,212,18.8,5750573459,141,44.2,5750573457,140,3.8,5750573463,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979021,768,1,2,85,31,ew0hpuiweoltpsg5f51r2w64t,1,3.8,42.8,2025-05-25T16:44:57.559Z,2025-05-25T16:45:06Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5750574805,213,0.64,5750574791,56,Back,5750574807,1,,5750574803,212,49.9,5750574801,141,86.8,5750574787,155,,5750574797,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994403,839,83,2,85,38,btaf9fuj3xctycyjeqwereaow,0,31.6,50.4,2025-05-25T16:45:04.136Z,2025-05-25T16:57:13Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750659743,399,4vp5w5ahxvyk2iu4ymm9ksl7u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979039,769,1,2,85,39,ew0hpuiweoltpsg5f51r2w64t,1,67.6,67.3,2025-05-25T16:45:05.887Z,2025-05-25T16:45:06Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5750574903,140,71.0,5750574915,213,5.95,5750574911,212,3.8,5750574907,141,65.5,5750574899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979097,770,1,2,85,40,ew0hpuiweoltpsg5f51r2w64t,1,71.0,65.5,2025-05-25T16:45:06.384Z,2025-05-25T16:45:08Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750575177,213,4.77,5750575173,212,12.8,5750575161,56,Center,5750575165,140,71.7,5750575169,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979147,771,61,2,85,41,ew0hpuiweoltpsg5f51r2w64t,0,73.1,43.0,2025-05-25T16:45:08.120Z,2025-05-25T17:01:25Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5750575413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979159,756,1,2,85,41,btaf9fuj3xctycyjeqwereaow,0,23.9,61.7,2025-05-25T16:45:08.121Z,2025-05-25T17:01:39Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750678331,212,16.1,5750678595,157,,5750678597,1,,5750575471,56,Back,5750678329,141,83.8,5750678327,140,29.3,5750678333,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979153,772,43,2,85,43,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-25T16:45:09.344Z,2025-05-25T16:45:21Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5750576957,144,56,5750575451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979203,773,1,2,85,45,ew0hpuiweoltpsg5f51r2w64t,0,87.8,11.7,2025-05-25T16:45:11.847Z,2025-05-25T16:45:12Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750575713,2,,5750575719,140,91.0,5750575721,141,40.0,5750575717,56,Center,5750575723,212,19.5,5750575715,155,,5750575727,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979241,757,12,2,85,47,btaf9fuj3xctycyjeqwereaow,1,13.6,57.0,2025-05-25T16:45:13.437Z,2025-05-25T16:45:15Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5750575917,212,5.9,5750575919,213,1.59,5750575913,140,13.5,5750575915,141,65.7,5750575911,56,Back,5750575979,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979289,758,12,2,85,49,btaf9fuj3xctycyjeqwereaow,1,13.5,65.7,2025-05-25T16:45:15.315Z,2025-05-25T16:45:17Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5750576223,212,7.7,5750576215,140,14.7,5750576213,56,Back,5750576225,213,1.41,5750576219,141,76.9,5750576313,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979425,759,12,2,85,50,btaf9fuj3xctycyjeqwereaow,1,14.7,76.9,2025-05-25T16:45:16.899Z,2025-05-25T16:45:21Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750576983,141,99.8,5750576989,212,15.7,5750576991,213,1.42,5750576981,140,16.9,5750576979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979439,760,5,2,85,53,btaf9fuj3xctycyjeqwereaow,0,15.9,100.8,2025-05-25T16:45:19.612Z,2025-05-25T17:16:26Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750577077,347,,5750577073,56,Back,5750577499,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979495,774,5,2,85,53,ew0hpuiweoltpsg5f51r2w64t,1,84.1,-0.8,2025-05-25T16:45:19.612Z,2025-05-25T17:16:26Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750577421,347,,5750577419,56,Right,5750577479,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979547,775,1,2,85,58,ew0hpuiweoltpsg5f51r2w64t,1,87.0,0.0,2025-05-25T16:45:24.488Z,2025-05-25T16:45:27Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5750577675,107,,5750577683,212,15.7,5750577677,56,Right,5750577679,140,72.7,5750577685,213,2.85,5750577681,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979577,776,1,2,86,0,ew0hpuiweoltpsg5f51r2w64t,1,70.1,7.7,2025-05-25T16:45:26.976Z,2025-05-25T16:45:28Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750577833,140,72.6,5750577837,212,13.4,5750577839,213,1.37,5750577835,141,27.0,5750577831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979677,777,1,2,86,1,ew0hpuiweoltpsg5f51r2w64t,1,72.6,27.0,2025-05-25T16:45:28.023Z,2025-05-25T16:45:32Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5750578423,56,Right,5750578427,141,15.2,5750578429,212,8.6,5750578431,213,5.09,5750578425,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979815,778,1,2,86,6,ew0hpuiweoltpsg5f51r2w64t,1,76.8,17.3,2025-05-25T16:45:32.631Z,2025-05-25T16:45:37Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5750579171,56,Center,5750579177,141,47.6,5750579179,212,26.6,5750579173,140,60.8,5750579183,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979865,779,1,2,86,11,ew0hpuiweoltpsg5f51r2w64t,1,60.8,47.6,2025-05-25T16:45:37.432Z,2025-05-25T16:45:39Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5750579447,141,31.3,5750579449,212,11.8,5750579451,213,5.06,5750579443,56,Center,5750579445,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979923,780,1,2,86,12,ew0hpuiweoltpsg5f51r2w64t,1,64.6,31.3,2025-05-25T16:45:38.856Z,2025-05-25T16:45:41Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750579731,56,Right,5750579735,141,20.1,5750579733,140,72.4,5750579737,212,11.2,5750579739,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980027,781,1,2,86,14,ew0hpuiweoltpsg5f51r2w64t,0,71.7,19.2,2025-05-25T16:45:40.832Z,2025-05-25T16:45:44Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5750580223,56,Right,5750580231,213,0.03,5750580229,212,30.0,5750580227,141,20.7,5750580225,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980821,761,5,2,86,18,btaf9fuj3xctycyjeqwereaow,1,-0.4,80.6,2025-05-25T16:45:44.537Z,2025-05-25T17:16:27Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750584797,346,,5750584795,56,Back,5750585829,233,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980975,782,5,2,86,18,ew0hpuiweoltpsg5f51r2w64t,0,100.4,19.4,2025-05-25T16:45:44.537Z,2025-05-25T17:16:27Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5750585725,346,,5750585723,56,Right,5750585929,233,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980921,762,1,2,86,49,btaf9fuj3xctycyjeqwereaow,1,4.1,58.1,2025-05-25T16:46:16.114Z,2025-05-25T16:46:21Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5750585435,140,61.1,5750585429,124,,5750585433,56,Center,5750585441,212,60.7,5750585437,141,72.9,5750585453,74,,5750585449,1,,5750585445,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980933,763,1,2,86,54,btaf9fuj3xctycyjeqwereaow,0,61.1,72.9,2025-05-25T16:46:20.954Z,2025-05-25T16:46:21Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750585511,212,18.2,5750585503,3,,5750585507,140,47.1,5750585509,141,57.2,5750585513,213,3.77,5750585505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981003,783,1,2,86,56,ew0hpuiweoltpsg5f51r2w64t,0,51.4,37.9,2025-05-25T16:46:23.039Z,2025-05-25T16:46:24Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5750585871,213,0.34,5750585861,3,,5750585863,56,Center,5750585869,212,15.0,5750585867,141,45.2,5750585865,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981033,764,1,2,86,57,btaf9fuj3xctycyjeqwereaow,0,39.1,56.3,2025-05-25T16:46:23.154Z,2025-05-25T16:46:25Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750586011,213,5.98,5750586003,56,Back,5750586007,141,52.5,5750586009,212,8.8,5750586005,140,47.1,5750586001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981053,784,61,2,86,58,ew0hpuiweoltpsg5f51r2w64t,0,50.6,44.0,2025-05-25T16:46:25.096Z,2025-05-25T16:46:29Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5750586103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981239,765,1,2,86,59,btaf9fuj3xctycyjeqwereaow,1,50.1,53.6,2025-05-25T16:46:25.730Z,2025-05-25T17:55:04Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,1.0,,5750587131,213,0.82,5750588779,210,13,5750587123,140,66.5,5750587129,212,25.3,5750587127,141,80.8,5750587119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981265,766,13,2,87,5,btaf9fuj3xctycyjeqwereaow,1,84.3,65.4,2025-05-25T16:46:31.458Z,2025-05-25T17:57:10Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5750907919,215,,5750907917,75,,5750588935,230,99.4,5750588335,20,,5750587241,56,Center,5750587237,22,,5750588923,55,765,5750588927,102,37.6,5750588929,103,5750890219,120,,11.1,5750588919,29,,5750907921,153,,5750907915,64,5750588933,147,,54.2,5750588937,231,5750588931,146,52.5,89.9,,,,,
2818981341,785,61,2,87,5,ew0hpuiweoltpsg5f51r2w64t,1,7.7,43.9,2025-05-25T16:46:31.558Z,2025-05-25T17:56:44Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5750587551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981419,786,1,2,87,10,ew0hpuiweoltpsg5f51r2w64t,0,20.2,1.1,2025-05-25T16:46:36.727Z,2025-05-25T16:46:38Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5750587923,212,2.2,5750587927,213,2.30,5750587917,56,Back,5750587919,140,18.8,5750588075,286,,5750588067,236,,5750588069,233,767,5750587921,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981429,767,74,2,87,10,btaf9fuj3xctycyjeqwereaow,1,84.0,91.5,2025-05-25T16:46:36.728Z,2025-05-25T17:14:39Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5750587975,285,,5750588135,233,786,5750587973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981475,768,5,2,87,11,btaf9fuj3xctycyjeqwereaow,0,80.7,101.8,2025-05-25T16:46:37.679Z,2025-05-25T17:16:28Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5750588751,233,787,5750588199,347,,5750588197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981557,787,5,2,87,11,ew0hpuiweoltpsg5f51r2w64t,1,19.3,-1.8,2025-05-25T16:46:37.679Z,2025-05-25T17:16:27Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5750588595,56,Back,5750588643,233,768,5750588597,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981625,788,1,2,87,15,ew0hpuiweoltpsg5f51r2w64t,1,19.9,0.0,2025-05-25T16:46:41.759Z,2025-05-25T16:46:45Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750589017,107,,5750589019,56,Back,5750589025,212,17.1,5750589021,140,29.9,5750589027,213,0.91,5750589023,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981691,789,1,2,87,18,ew0hpuiweoltpsg5f51r2w64t,1,29.1,16.4,2025-05-25T16:46:44.743Z,2025-05-25T16:46:47Z,ap46gkx1wxiog02327an06jv8,S. Silalahi,,,5750589353,140,11.2,5750589359,213,3.15,5750589357,212,18.8,5750589355,141,16.2,5750589351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981727,790,1,2,87,21,ew0hpuiweoltpsg5f51r2w64t,1,11.2,16.2,2025-05-25T16:46:47.335Z,2025-05-25T16:46:49Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750589591,212,17.6,5750589587,140,20.8,5750589589,141,37.4,5750589585,56,Back,5750589593,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981845,791,1,2,87,23,ew0hpuiweoltpsg5f51r2w64t,1,20.8,37.4,2025-05-25T16:46:49.239Z,2025-05-25T16:46:55Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5750590267,141,62.1,5750590269,212,27.6,5750590265,140,41.6,5750590259,155,,5750590271,213,0.66,5750590261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981957,792,1,2,87,28,ew0hpuiweoltpsg5f51r2w64t,1,55.9,77.3,2025-05-25T16:46:54.903Z,2025-05-25T16:46:59Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5750590961,140,67.2,5750590965,212,16.8,5750590959,56,Left,5750590967,213,0.79,5750590963,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982075,793,1,2,87,33,ew0hpuiweoltpsg5f51r2w64t,1,80.8,81.8,2025-05-25T16:46:59.183Z,2025-05-25T16:47:11Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,1.0,,5750591525,140,92.0,5750591519,2,,5750591529,212,26.1,5750591527,141,47.6,5750591523,56,Center,5750591521,155,,5750592555,154,,5750591531,213,5.18,5750592553,210,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2818982091,794,44,2,87,35,ew0hpuiweoltpsg5f51r2w64t,1,91.3,44.4,2025-05-25T16:47:02.065Z,2025-05-25T17:14:35Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750591625,56,Center,5750591627,286,,5750591885,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982053,769,44,2,87,35,btaf9fuj3xctycyjeqwereaow,0,8.7,55.6,2025-05-25T16:47:02.066Z,2025-05-25T17:14:35Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750591429,285,,5750591423,56,Back,5750591945,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982109,795,13,2,87,36,ew0hpuiweoltpsg5f51r2w64t,1,92.9,51.1,2025-05-25T16:47:03.008Z,2025-05-25T17:45:58Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750591705,17,,5750592723,103,36.1,5750592715,154,,5750592729,231,48.4,5750591707,56,Center,5750592157,15,,5750592713,29,,5750592717,55,793,5750591703,22,5750592725,230,99.8,,5750592161,328,,5750592711,83,,5750592721,102,,,56.6,,,,,,,,,,,,
2818982249,770,5,2,87,38,btaf9fuj3xctycyjeqwereaow,1,-0.6,42.0,2025-05-25T16:47:04.203Z,2025-05-25T17:16:28Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750592471,56,Back,5750592473,346,,5750592603,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982167,796,5,2,87,38,ew0hpuiweoltpsg5f51r2w64t,0,100.6,58.0,2025-05-25T16:47:04.203Z,2025-05-25T17:16:29Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750592105,346,,5750592761,233,770,5750592103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
