id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2815350869,185,1,1,23,26,8q6cv8g4bd3xdl7m88kll16na,1,72.7,95.8,2025-05-16T18:23:41.770Z,2025-05-16T18:23:43Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5730557369,212,8.0,5730557363,56,Left,5730557367,141,92.9,5730557371,213,3.39,5730557365,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815350915,186,1,1,23,27,8q6cv8g4bd3xdl7m88kll16na,1,65.3,92.9,2025-05-16T18:23:43.194Z,2025-05-16T18:23:46Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730557647,213,4.11,5730557641,140,59.7,5730557643,141,80.2,5730557639,56,Left,5730557645,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815350957,187,1,1,23,30,8q6cv8g4bd3xdl7m88kll16na,1,51.5,79.1,2025-05-16T18:23:46.258Z,2025-05-16T18:23:49Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730557855,141,94.7,5730557857,212,16.9,5730557851,56,Left,5730557853,140,64.0,5730557859,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815350967,188,1,1,23,33,8q6cv8g4bd3xdl7m88kll16na,1,64.0,94.7,2025-05-16T18:23:49.410Z,2025-05-16T18:23:50Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730557911,141,89.1,5730557913,212,7.1,5730557907,56,Left,5730557915,213,5.72,5730557909,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815350975,189,1,1,23,34,8q6cv8g4bd3xdl7m88kll16na,1,69.7,89.1,2025-05-16T18:23:50.122Z,2025-05-16T18:23:51Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730557965,141,88.5,5730557969,213,3.18,5730557963,140,58.8,5730557961,56,Left,5730557987,156,,5730557967,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351007,190,1,1,23,36,8q6cv8g4bd3xdl7m88kll16na,1,58.8,88.5,2025-05-16T18:23:51.490Z,2025-05-16T18:23:52Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730558135,140,70.9,5730558133,56,Left,5730558137,141,94.1,5730558139,212,13.3,5730558141,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351035,191,1,1,23,37,8q6cv8g4bd3xdl7m88kll16na,1,70.9,94.1,2025-05-16T18:23:52.762Z,2025-05-16T18:23:54Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730558289,213,6.26,5730558287,212,3.6,5730558281,56,Left,5730558283,140,74.3,5730558285,141,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351089,192,1,1,23,39,8q6cv8g4bd3xdl7m88kll16na,1,74.3,94.0,2025-05-16T18:23:54.586Z,2025-05-16T18:23:57Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730558539,213,3.57,5730558537,212,7.7,5730558531,56,Left,5730558533,140,67.6,5730558535,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351087,178,83,1,23,41,crlocdyqyb1fdhck54qxs65rl,0,28.0,16.4,2025-05-16T18:23:57.379Z,2025-05-16T18:24:00Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730558747,399,1w8gujxthv0lfjrn98paa1uga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351111,193,1,1,23,42,8q6cv8g4bd3xdl7m88kll16na,1,66.1,85.5,2025-05-16T18:23:57.770Z,2025-05-16T18:23:59Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730558675,140,56.3,5730558681,213,3.42,5730558673,56,Left,5730558677,141,81.1,5730558679,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351195,194,1,1,23,45,8q6cv8g4bd3xdl7m88kll16na,1,56.3,74.0,2025-05-16T18:24:01.330Z,2025-05-16T18:24:04Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730559117,140,69.4,5730559113,196,,5730559125,213,5.02,5730559115,56,Right,5730559127,1,,5730559121,141,9.4,5730559123,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351293,195,1,1,23,48,8q6cv8g4bd3xdl7m88kll16na,1,67.2,15.7,2025-05-16T18:24:04.401Z,2025-05-16T18:24:10Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730559643,140,76.5,5730559641,56,Right,5730559649,212,10.6,5730559653,213,5.89,5730559645,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351335,196,1,1,23,55,8q6cv8g4bd3xdl7m88kll16na,1,71.1,16.6,2025-05-16T18:24:10.618Z,2025-05-16T18:24:13Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730559877,56,Right,5730559885,141,11.8,5730559889,213,5.72,5730559887,212,6.1,5730559881,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351407,197,1,1,23,58,8q6cv8g4bd3xdl7m88kll16na,1,76.0,11.8,2025-05-16T18:24:13.730Z,2025-05-16T18:24:18Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730560285,56,Center,5730560287,140,92.7,5730560283,155,,5730560289,141,26.0,5730560293,213,0.50,5730560291,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351413,198,1,1,24,2,8q6cv8g4bd3xdl7m88kll16na,0,97.1,38.0,2025-05-16T18:24:18.449Z,2025-05-16T18:24:19Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5730560319,213,2.67,5730560313,140,91.5,5730560311,56,Center,5730560317,212,6.6,5730560315,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351431,179,8,1,24,4,crlocdyqyb1fdhck54qxs65rl,1,7.0,57.2,2025-05-16T18:24:19.835Z,2025-05-16T18:24:20Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5730560391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351475,181,1,1,24,6,crlocdyqyb1fdhck54qxs65rl,1,6.8,67.5,2025-05-16T18:24:22.126Z,2025-05-16T18:37:28Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730560585,141,82.1,5730560587,212,32.7,5730560583,140,36.5,5730560581,56,Back,5730560591,1,,5730560589,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351501,182,1,1,24,9,crlocdyqyb1fdhck54qxs65rl,0,40.6,85.6,2025-05-16T18:24:24.539Z,2025-05-16T18:37:26Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5730560773,212,10.4,5730560771,141,90.2,5730560765,56,Back,5730560775,213,2.83,5730560767,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351525,183,45,1,24,10,crlocdyqyb1fdhck54qxs65rl,0,24.2,86.4,2025-05-16T18:24:25.649Z,2025-05-16T19:02:26Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730560919,56,Back,5730561689,233,199,5730560921,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351511,199,3,1,24,10,8q6cv8g4bd3xdl7m88kll16na,1,75.8,13.6,2025-05-16T18:24:25.649Z,2025-05-16T19:02:25Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730560819,56,Right,5730560821,286,,5730561637,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351573,201,1,1,24,13,8q6cv8g4bd3xdl7m88kll16na,1,78.6,12.4,2025-05-16T18:24:28.497Z,2025-05-16T18:24:52Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,1.0,5730561193,2,,5730561197,56,Center,5730562825,154,,5730561199,140,90.8,5730561205,213,1.21,5730561207,1,,5730561203,212,36.0,5730561201,141,61.8,5730561195,155,5730562823,210,15,,,,,,,,,,,,,,,,,,,,,,,,
2815351579,202,15,1,24,14,8q6cv8g4bd3xdl7m88kll16na,1,90.8,61.8,2025-05-16T18:24:30.241Z,2025-05-16T18:24:53Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730562881,154,,5730562883,55,201,5730562915,233,184,5730562895,147,52.7,5730561235,22,,5730562891,328,,5730562893,146,99.7,5730562889,103,27.2,5730562875,15,5730562887,102,51.3,5730562877,79,5730561237,17,,5730562879,29,,,5730561239,56,Center,,,,,,,,,,,,
2815351585,184,10,1,24,14,crlocdyqyb1fdhck54qxs65rl,1,3.3,47.3,2025-05-16T18:24:30.341Z,2025-05-16T18:24:54Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730561273,182,,5730561271,178,,5730561431,177,,5730561275,56,Back,5730562947,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351813,186,1,1,24,30,crlocdyqyb1fdhck54qxs65rl,1,4.9,46.9,2025-05-16T18:24:46.323Z,2025-05-16T18:24:47Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730562531,212,30.4,5730562533,213,0.69,5730562525,56,Back,5730562529,141,75.4,5730562523,123,,5730562527,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351821,187,1,1,24,32,crlocdyqyb1fdhck54qxs65rl,1,29.1,76.7,2025-05-16T18:24:47.771Z,2025-05-16T18:36:29Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730562585,140,21.5,5730562583,56,Back,5730562587,141,93.0,5730562589,212,13.7,5730562591,213,2.19,5730613107,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351879,188,1,1,24,34,crlocdyqyb1fdhck54qxs65rl,1,18.2,93.6,2025-05-16T18:24:50.188Z,2025-05-16T18:36:31Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730562939,141,74.1,5730562937,140,36.8,5730562943,213,5.69,5730562941,212,23.6,5730562935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351929,189,1,1,24,38,crlocdyqyb1fdhck54qxs65rl,1,30.9,68.5,2025-05-16T18:24:53.691Z,2025-05-16T18:24:58Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5730563155,56,Back,5730563159,141,53.1,5730563157,140,27.9,5730563161,212,10.9,5730563163,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351941,190,1,1,24,42,crlocdyqyb1fdhck54qxs65rl,1,33.3,36.3,2025-05-16T18:24:58.315Z,2025-05-16T18:25:00Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730563209,212,10.8,5730563207,141,30.0,5730563203,56,Back,5730563211,213,3.55,5730563205,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815351971,191,1,1,24,44,crlocdyqyb1fdhck54qxs65rl,1,25.2,30.3,2025-05-16T18:24:59.835Z,2025-05-16T18:25:02Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5730563373,56,Back,5730563377,141,7.7,5730563379,212,19.9,5730563375,140,37.3,5730563381,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352007,192,1,1,24,46,crlocdyqyb1fdhck54qxs65rl,1,36.5,7.7,2025-05-16T18:25:02.155Z,2025-05-16T18:25:05Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5730563623,212,9.3,5730563621,141,19.4,5730563625,213,1.03,5730563619,140,41.0,5730563617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352015,193,1,1,24,48,crlocdyqyb1fdhck54qxs65rl,0,36.3,11.4,2025-05-16T18:25:03.660Z,2025-05-16T21:49:29Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730563671,213,2.96,5730563655,56,Back,5730564019,233,203,5730564017,236,,5730564023,286,,5730563659,140,33.5,5730563663,141,12.2,5730563667,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352063,203,74,1,24,48,8q6cv8g4bd3xdl7m88kll16na,1,68.1,90.8,2025-05-16T18:25:04.257Z,2025-05-16T21:49:43Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5730563985,56,Left,5730563987,285,,5730564047,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352089,204,1,1,24,52,8q6cv8g4bd3xdl7m88kll16na,0,62.2,90.2,2025-05-16T18:25:07.939Z,2025-05-16T18:25:12Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730564109,141,89.1,5730564115,236,,5730564121,286,,5730564107,140,63.9,5730564117,233,194,5730564113,213,5.89,5730564111,212,1.9,5730564105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352033,194,74,1,24,53,crlocdyqyb1fdhck54qxs65rl,1,37.2,10.9,2025-05-16T18:25:08.940Z,2025-05-16T21:49:39Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730564127,233,204,5730563781,56,Back,5730563783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352145,195,4,1,24,58,crlocdyqyb1fdhck54qxs65rl,1,60.2,21.8,2025-05-16T18:25:13.768Z,2025-05-16T18:25:22Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730564457,265,,5730564451,13,,5730564453,56,Center,5730564459,286,,5730564465,233,205,5730564455,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352133,205,4,1,24,58,8q6cv8g4bd3xdl7m88kll16na,0,39.8,78.2,2025-05-16T18:25:13.769Z,2025-05-16T18:28:58Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730564377,265,,5730564373,56,Back,5730564371,13,,5730564379,285,,5730564485,233,195,5730564375,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352645,196,1,1,25,38,crlocdyqyb1fdhck54qxs65rl,0,70.9,17.7,2025-05-16T18:25:53.707Z,2025-05-16T18:26:39Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730567357,1,,5730567353,212,35.4,5730567351,141,59.0,5730567345,152,,5730567349,140,91.5,5730567453,233,206,5730567347,56,Center,5730567341,5,,5730567343,155,5730567339,2,,5730567355,213,,,,,,0.91,,,,,,,,,,,,,,,,
2815352659,206,11,1,25,40,8q6cv8g4bd3xdl7m88kll16na,1,8.1,32.7,2025-05-16T18:25:56.457Z,2025-05-16T18:25:57Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5730567447,56,Back,5730567449,88,,5730567483,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352789,207,1,1,25,49,8q6cv8g4bd3xdl7m88kll16na,1,12.3,43.8,2025-05-16T18:26:04.896Z,2025-05-16T18:26:07Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5730568135,123,,5730568145,213,0.72,5730568193,189,,5730568143,212,36.1,5730568141,141,78.7,5730568147,1,,5730568139,140,38.2,5730568137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352819,208,1,1,25,52,8q6cv8g4bd3xdl7m88kll16na,1,40.0,78.5,2025-05-16T18:26:07.840Z,2025-05-16T18:26:09Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730568325,141,47.6,5730568329,213,4.86,5730568327,212,21.2,5730568321,56,Back,5730568323,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352845,209,1,1,25,53,8q6cv8g4bd3xdl7m88kll16na,1,43.0,47.6,2025-05-16T18:26:09.440Z,2025-05-16T18:26:11Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730568487,56,Right,5730568489,140,66.9,5730568493,212,37.1,5730568491,141,7.4,5730568497,1,,5730568495,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352925,210,1,1,25,55,8q6cv8g4bd3xdl7m88kll16na,0,66.9,7.4,2025-05-16T18:26:11.440Z,2025-05-16T18:26:17Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730568921,141,12.9,5730568923,212,29.0,5730568917,56,Right,5730568919,140,94.3,5730568925,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352959,198,1,1,26,2,crlocdyqyb1fdhck54qxs65rl,0,9.8,88.1,2025-05-16T18:26:18.211Z,2025-05-16T18:26:19Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730569087,140,36.3,5730569083,157,,5730569093,212,27.9,5730569091,141,86.3,5730569097,1,,5730569085,56,Back,5730569095,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815352981,211,61,1,26,5,8q6cv8g4bd3xdl7m88kll16na,1,71.3,20.4,2025-05-16T18:26:21.424Z,2025-05-16T18:26:21Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730569225,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353007,212,1,1,26,7,8q6cv8g4bd3xdl7m88kll16na,0,72.4,21.7,2025-05-16T18:26:22.512Z,2025-05-16T18:26:23Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730569381,213,1.12,5730569375,140,73.9,5730569379,212,3.6,5730569377,141,26.5,5730569371,3,,5730569373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353055,199,4,1,26,13,crlocdyqyb1fdhck54qxs65rl,1,29.2,70.6,2025-05-16T18:26:29.151Z,2025-05-16T18:26:35Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730569705,13,,5730569711,265,,5730569713,285,,5730569737,233,213,5730569707,56,Back,5730569709,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353049,213,4,1,26,13,8q6cv8g4bd3xdl7m88kll16na,0,70.8,29.4,2025-05-16T18:26:29.152Z,2025-05-16T18:26:36Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730569811,233,199,5730569695,152,,5730569699,286,,5730569697,265,,5730569693,56,Center,5730569691,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353213,200,1,1,26,27,crlocdyqyb1fdhck54qxs65rl,1,34.7,69.6,2025-05-16T18:26:43.387Z,2025-05-16T18:26:45Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730570583,212,10.4,5730570581,141,59.3,5730570575,56,Back,5730570579,140,27.4,5730570585,213,3.88,5730570571,5,,5730570573,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353255,201,1,1,26,30,crlocdyqyb1fdhck54qxs65rl,1,27.7,58.2,2025-05-16T18:26:45.691Z,2025-05-16T18:26:49Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5730570813,141,41.3,5730570817,212,14.6,5730570823,213,5.38,5730570807,56,Back,5730570809,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353271,202,1,1,26,34,crlocdyqyb1fdhck54qxs65rl,1,36.3,41.3,2025-05-16T18:26:49.523Z,2025-05-16T18:26:50Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730570923,213,2.77,5730570915,140,13.1,5730570919,212,26.2,5730570917,141,55.4,5730570913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353283,203,1,1,26,35,crlocdyqyb1fdhck54qxs65rl,1,13.1,55.4,2025-05-16T18:26:50.531Z,2025-05-16T18:26:51Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730570971,213,0.73,5730570965,140,20.4,5730570969,212,10.2,5730570967,141,65.4,5730570963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353329,204,1,1,26,36,crlocdyqyb1fdhck54qxs65rl,1,21.2,65.7,2025-05-16T18:26:51.715Z,2025-05-16T18:26:55Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5730571261,213,3.82,5730571257,141,48.5,5730571251,56,Back,5730571259,212,18.5,5730571255,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353381,205,1,1,26,39,crlocdyqyb1fdhck54qxs65rl,1,9.5,47.6,2025-05-16T18:26:55.331Z,2025-05-16T18:27:00Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730571599,140,65.1,5730571607,1,,5730571603,212,58.4,5730571601,141,47.5,5730571597,56,Center,5730571595,157,,5730571605,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353387,206,61,1,26,44,crlocdyqyb1fdhck54qxs65rl,0,56.5,51.5,2025-05-16T18:27:00.323Z,2025-05-16T18:27:00Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5730571633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353417,215,1,1,26,46,8q6cv8g4bd3xdl7m88kll16na,1,47.1,41.5,2025-05-16T18:27:02.456Z,2025-05-16T18:27:03Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730571739,212,7.8,5730571733,56,Back,5730571737,141,52.9,5730571741,213,1.71,5730571735,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353425,216,1,1,26,47,8q6cv8g4bd3xdl7m88kll16na,1,46.1,52.9,2025-05-16T18:27:03.223Z,2025-05-16T18:27:04Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730571797,213,0.62,5730571791,140,63.4,5730571793,141,72.0,5730571789,56,Center,5730571795,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353445,217,1,1,26,48,8q6cv8g4bd3xdl7m88kll16na,1,63.4,72.0,2025-05-16T18:27:04.031Z,2025-05-16T18:27:05Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5730571883,213,4.53,5730571881,212,5.3,5730571875,56,Center,5730571879,141,64.3,5730571877,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353433,207,45,1,26,49,crlocdyqyb1fdhck54qxs65rl,0,35.7,43.0,2025-05-16T18:27:04.523Z,2025-05-16T19:02:26Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5730571823,56,Back,5730571825,285,,5730571953,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353449,218,3,1,26,49,8q6cv8g4bd3xdl7m88kll16na,1,64.3,57.0,2025-05-16T18:27:04.523Z,2025-05-16T19:02:26Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730571935,233,207,5730571893,286,,5730571891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353499,219,1,1,26,50,8q6cv8g4bd3xdl7m88kll16na,1,65.6,61.5,2025-05-16T18:27:05.943Z,2025-05-16T18:27:10Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730572181,140,90.6,5730572183,141,80.0,5730572187,213,0.45,5730572185,212,29.1,5730572179,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353509,220,1,1,26,55,8q6cv8g4bd3xdl7m88kll16na,1,91.1,75.6,2025-05-16T18:27:10.536Z,2025-05-16T18:28:07Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,1.0,5730572267,212,17.5,5730572261,56,Center,5730572263,140,94.8,5730572269,213,4.94,5730575075,210,15,5730575077,154,,5730572265,141,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353767,221,15,1,26,56,8q6cv8g4bd3xdl7m88kll16na,1,95.4,51.9,2025-05-16T18:27:12.351Z,2025-05-16T20:57:54Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5730575127,146,96.7,5731182111,23,,5730573727,56,Center,5730575121,214,,5730575123,89,,5731182117,16,,5730575109,29,,5730576681,233,208,5730574383,20,5730575119,103,6.3,5730575129,147,5730575125,328,,5730575111,154,52.0,,5730575113,55,220,,5730575107,78,5730575117,102,51.4,,,,,,
2815353531,208,10,1,26,56,crlocdyqyb1fdhck54qxs65rl,1,1.5,50.2,2025-05-16T18:27:12.451Z,2025-05-16T21:36:45Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730576643,182,,5730576641,179,,5730572373,56,Back,5730576703,233,221,5730576639,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353795,210,1,1,27,19,crlocdyqyb1fdhck54qxs65rl,1,13.8,56.6,2025-05-16T18:27:35.212Z,2025-05-16T18:27:42Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730573919,212,43.4,5730573913,56,Center,5730573911,199,,5730573917,141,32.8,5730573921,213,5.90,5730574167,189,,5730573923,1,,5730573915,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353801,211,4,1,27,20,crlocdyqyb1fdhck54qxs65rl,1,54.0,33.0,2025-05-16T18:27:35.902Z,2025-05-16T18:34:05Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730573987,56,Center,5730573993,286,,5730573991,265,,5730573989,152,,5730601597,189,,5730574027,233,222,5730573985,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815353787,222,4,1,27,20,8q6cv8g4bd3xdl7m88kll16na,0,46.0,67.0,2025-05-16T18:27:35.903Z,2025-05-16T21:48:47Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5731260209,189,,5730574049,233,211,5730573901,152,,5730573903,265,,5730573905,285,,5730573897,13,,5730573899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
