id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2815279043,91,1,1,12,28,doohk95o6e8pkqah8vkop51dg,1,70.8,86.9,2025-05-16T16:13:46.106Z,2025-05-16T16:13:50Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730151747,212,7.2,5730151745,141,77.0,5730151743,140,68.3,5730151749,213,4.34,5730151739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279057,92,1,1,12,31,doohk95o6e8pkqah8vkop51dg,1,68.3,77.0,2025-05-16T16:13:49.882Z,2025-05-16T16:14:32Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730151819,212,7.8,5730151815,140,61.7,5730151817,141,82.3,5730151813,56,Left,5730151821,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279063,93,1,1,12,33,doohk95o6e8pkqah8vkop51dg,1,61.7,82.3,2025-05-16T16:13:51.298Z,2025-05-16T16:13:52Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730151849,140,64.1,5730151851,141,82.1,5730151847,56,Left,5730151855,213,6.23,5730151853,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279071,94,1,1,12,34,doohk95o6e8pkqah8vkop51dg,1,64.1,82.1,2025-05-16T16:13:52.602Z,2025-05-16T16:14:21Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730151887,56,Left,5730151891,141,81.4,5730151895,213,6.22,5730151893,212,7.5,5730151889,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279093,95,1,1,12,35,doohk95o6e8pkqah8vkop51dg,1,71.2,81.4,2025-05-16T16:13:53.442Z,2025-05-16T16:13:55Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730152039,212,4.8,5730152041,213,2.70,5730152037,141,84.4,5730152035,140,67.1,5730152033,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279103,96,1,1,12,37,doohk95o6e8pkqah8vkop51dg,1,67.1,84.4,2025-05-16T16:13:55.762Z,2025-05-16T16:13:57Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730152093,212,11.2,5730152095,213,6.12,5730152089,140,77.6,5730152091,141,81.7,5730152087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279107,97,43,1,12,39,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T16:13:57.146Z,2025-05-16T16:14:03Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730152109,56,Left,5730152111,286,0,5730152389,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279123,98,4,1,12,41,doohk95o6e8pkqah8vkop51dg,1,87.2,83.2,2025-05-16T16:13:59.120Z,2025-05-16T16:14:02Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730152199,286,,5730152191,13,,5730152213,233,136,5730152195,152,,5730152197,265,,5730152193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279115,136,4,1,12,41,6oxoag5c6zbnn09wx08vz4iak,0,12.8,16.8,2025-05-16T16:13:59.121Z,2025-05-16T16:14:04Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5730152179,56,Back,5730152183,265,,5730152185,285,,5730152177,13,,5730152235,233,98,5730152181,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279535,99,1,1,13,28,doohk95o6e8pkqah8vkop51dg,0,87.4,85.7,2025-05-16T16:14:46.385Z,2025-05-16T16:14:47Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730154489,56,Center,5730154481,2,,5730154493,141,62.4,5730154495,212,17.0,5730154497,213,5.09,5730154491,140,93.3,5730154483,5,,5730154487,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279741,137,12,1,13,29,6oxoag5c6zbnn09wx08vz4iak,1,8.0,43.5,2025-05-16T16:14:47.833Z,2025-05-16T16:15:09Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5730155727,141,21.8,5730155725,140,56.7,5730155723,56,Center,5730155729,212,53.2,5730155731,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279621,100,1,1,13,38,doohk95o6e8pkqah8vkop51dg,1,38.3,64.8,2025-05-16T16:14:56.345Z,2025-05-16T16:17:52Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5730154969,56,Back,5730154971,140,24.5,5730154973,141,46.0,5730154975,212,19.3,5730154977,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279725,101,1,1,13,48,doohk95o6e8pkqah8vkop51dg,0,31.0,34.8,2025-05-16T16:15:06.514Z,2025-05-16T16:15:08Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730155631,157,,5730155649,1,,5730155639,140,92.8,5730155635,56,Center,5730155647,213,6.17,5730155645,212,65.3,5730155643,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279751,138,1,1,13,51,6oxoag5c6zbnn09wx08vz4iak,1,19.1,84.5,2025-05-16T16:15:09.649Z,2025-05-16T16:15:11Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5730155777,56,Back,5730155775,3,,5730155781,141,87.3,5730155785,213,0.15,5730155783,212,13.1,5730155779,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279773,139,1,1,13,53,6oxoag5c6zbnn09wx08vz4iak,1,31.4,87.3,2025-05-16T16:15:11.002Z,2025-05-16T16:15:13Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730155921,212,15.7,5730155915,56,Back,5730155917,140,37.1,5730155919,141,65.9,5730155911,157,,5730155923,213,5.10,5730155925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279807,140,1,1,13,55,6oxoag5c6zbnn09wx08vz4iak,1,37.1,65.9,2025-05-16T16:15:13.121Z,2025-05-16T16:15:15Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5730156079,140,44.4,5730156085,213,5.68,5730156083,212,9.3,5730156077,56,Back,5730156081,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279817,141,61,1,13,57,6oxoag5c6zbnn09wx08vz4iak,0,45.4,56.7,2025-05-16T16:15:15.084Z,2025-05-16T16:15:15Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730156149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279833,102,1,1,13,58,doohk95o6e8pkqah8vkop51dg,1,33.0,37.0,2025-05-16T16:15:16.209Z,2025-05-16T16:15:18Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730156231,212,2.3,5730156225,56,Back,5730156227,140,33.9,5730156233,213,1.15,5730156229,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279835,103,61,1,13,59,doohk95o6e8pkqah8vkop51dg,1,33.9,40.1,2025-05-16T16:15:17.871Z,2025-05-16T16:15:18Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730156237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279849,104,50,1,14,0,doohk95o6e8pkqah8vkop51dg,1,31.2,38.2,2025-05-16T16:15:18.640Z,2025-05-16T18:12:27Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730156299,285,,5730156297,56,Back,5730156507,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279871,142,7,1,14,0,6oxoag5c6zbnn09wx08vz4iak,0,68.8,61.8,2025-05-16T16:15:18.641Z,2025-05-16T18:12:27Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730156475,233,104,5730156417,56,Center,5730156419,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280979,119,61,1,14,1,doohk95o6e8pkqah8vkop51dg,1,36.4,24.0,2025-05-16T16:15:19.511Z,2025-05-16T16:17:20Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730162823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279877,143,1,1,14,3,6oxoag5c6zbnn09wx08vz4iak,0,64.5,60.8,2025-05-16T16:15:21.410Z,2025-05-16T16:15:24Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730156551,286,,5730156441,141,61.4,5730156439,140,66.9,5730156445,213,0.16,5730156443,212,2.6,5730156437,56,Center,5730156547,233,105,5730156545,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279873,105,74,1,14,3,doohk95o6e8pkqah8vkop51dg,1,23.7,51.9,2025-05-16T16:15:21.411Z,2025-05-16T16:15:24Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730156587,233,143,5730156423,285,,5730156421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279899,106,1,1,14,5,doohk95o6e8pkqah8vkop51dg,1,27.9,59.4,2025-05-16T16:15:23.178Z,2025-05-16T16:15:24Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730156601,56,Back,5730156609,213,0.56,5730156605,141,73.2,5730156607,212,17.5,5730156603,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279957,107,1,1,14,6,doohk95o6e8pkqah8vkop51dg,1,42.0,73.2,2025-05-16T16:15:24.097Z,2025-05-16T16:15:29Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730156957,212,7.3,5730156961,213,5.34,5730156943,56,Back,5730156947,140,46.1,5730156951,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279963,108,4,1,14,11,doohk95o6e8pkqah8vkop51dg,1,59.0,65.2,2025-05-16T16:15:29.362Z,2025-05-16T18:09:40Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730157007,56,Center,5730157241,233,144,5730157011,152,,5730503543,295,,5730157001,13,,5730157019,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279985,144,4,1,14,11,6oxoag5c6zbnn09wx08vz4iak,0,41.0,34.8,2025-05-16T16:15:29.363Z,2025-05-16T18:05:38Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730157167,285,,5730157165,152,,5730157163,56,Back,5730157161,295,,5730157159,13,,5730157273,233,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280427,109,1,1,14,54,doohk95o6e8pkqah8vkop51dg,1,64.8,74.7,2025-05-16T16:16:12.977Z,2025-05-16T16:18:03Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730159641,56,Center,5730159649,212,38.4,5730159651,213,5.46,5730159623,5,,5730159629,155,,5730159635,152,,5730159647,141,33.3,5730159645,140,89.7,5730159653,1,5730159615,2,,,,,,,,,,,,,,,,,,,,,,
2815280431,110,44,1,14,58,doohk95o6e8pkqah8vkop51dg,1,88.6,32.4,2025-05-16T16:16:16.305Z,2025-05-16T18:16:23Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5730159661,286,,5730159735,233,145,5730159659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280445,145,44,1,14,58,6oxoag5c6zbnn09wx08vz4iak,0,11.4,67.6,2025-05-16T16:16:16.306Z,2025-05-16T18:16:23Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5730159717,56,Back,5730159753,233,110,5730159721,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280439,111,1,1,14,58,doohk95o6e8pkqah8vkop51dg,0,89.7,33.3,2025-05-16T16:16:16.569Z,2025-05-16T16:16:17Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5730159695,141,37.6,5730159697,212,2.9,5730159693,140,90.0,5730159689,3,,5730159691,56,Center,5730159699,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280461,146,12,1,15,1,6oxoag5c6zbnn09wx08vz4iak,1,2.3,64.6,2025-05-16T16:16:19.193Z,2025-05-16T16:16:21Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730159809,212,26.9,5730159873,167,,5730159803,56,Back,5730159811,213,1.22,5730159805,140,11.2,5730159807,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280493,112,5,1,15,1,doohk95o6e8pkqah8vkop51dg,1,88.4,-1.6,2025-05-16T16:16:19.954Z,2025-05-16T18:16:19Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5730160065,233,147,5730160017,56,Right,5730160019,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280467,147,5,1,15,1,6oxoag5c6zbnn09wx08vz4iak,0,11.6,101.6,2025-05-16T16:16:19.954Z,2025-05-16T18:16:19Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730160089,233,112,5730159845,56,Back,5730159847,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280669,113,1,1,15,18,doohk95o6e8pkqah8vkop51dg,1,87.4,0.0,2025-05-16T16:16:36.209Z,2025-05-16T16:16:38Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5730160989,140,86.7,5730160995,213,1.61,5730160993,212,19.7,5730160991,141,27.9,5730160985,107,,5730160987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280701,114,1,1,15,20,doohk95o6e8pkqah8vkop51dg,1,86.7,27.9,2025-05-16T16:16:38.649Z,2025-05-16T16:16:42Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5730161191,213,3.28,5730161185,140,80.2,5730161187,141,26.5,5730161183,56,Center,5730161189,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280687,148,83,1,15,22,6oxoag5c6zbnn09wx08vz4iak,0,17.6,81.2,2025-05-16T16:16:40.232Z,2025-05-16T16:16:43Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730161241,399,58zj1aw2i5mfyzb3knj72xk6i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280707,115,50,1,15,24,doohk95o6e8pkqah8vkop51dg,1,78.2,20.2,2025-05-16T16:16:42.249Z,2025-05-16T16:19:23Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5730166365,233,149,5730161211,56,Right,5730161213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280715,149,7,1,15,24,6oxoag5c6zbnn09wx08vz4iak,1,21.8,79.8,2025-05-16T16:16:42.250Z,2025-05-16T16:18:27Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730166405,233,115,5730161245,56,Back,5730161247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281681,123,61,1,15,24,doohk95o6e8pkqah8vkop51dg,1,77.7,12.8,2025-05-16T16:16:42.365Z,2025-05-16T18:10:15Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5730166765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280769,150,1,1,15,25,6oxoag5c6zbnn09wx08vz4iak,1,24.4,88.8,2025-05-16T16:16:43.496Z,2025-05-16T16:16:49Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730161581,140,27.6,5730161585,212,8.5,5730161587,213,5.12,5730161583,141,77.3,5730161579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280837,152,1,1,15,31,6oxoag5c6zbnn09wx08vz4iak,1,51.5,52.8,2025-05-16T16:16:49.441Z,2025-05-16T16:16:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730162035,213,0.88,5730162029,140,69.4,5730162033,212,29.6,5730162027,56,Left,5730162025,155,,5730162031,141,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280843,153,1,1,15,38,6oxoag5c6zbnn09wx08vz4iak,0,98.4,68.5,2025-05-16T16:16:56.889Z,2025-05-16T16:16:57Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730162065,213,4.33,5730162063,212,19.3,5730162061,141,42.1,5730162057,56,Center,5730162055,155,,5730162059,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280841,116,12,1,15,39,doohk95o6e8pkqah8vkop51dg,1,9.0,31.0,2025-05-16T16:16:57.977Z,2025-05-16T18:17:35Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730162045,56,Back,5730162047,140,12.8,5730162053,213,1.35,5730162049,141,56.6,5730162051,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280849,117,12,1,15,40,doohk95o6e8pkqah8vkop51dg,1,12.8,56.6,2025-05-16T16:16:58.520Z,2025-05-16T18:17:37Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730162093,213,2.29,5730162083,56,Back,5730162085,140,0.0,5730162091,212,21.8,5730162147,167,,5730162089,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280863,118,6,1,15,40,doohk95o6e8pkqah8vkop51dg,0,2.8,71.6,2025-05-16T16:16:58.585Z,2025-05-16T16:17:04Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730162249,233,154,5730162199,73,,5730162197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280857,154,6,1,15,40,6oxoag5c6zbnn09wx08vz4iak,1,97.2,28.4,2025-05-16T16:16:58.585Z,2025-05-16T18:05:50Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730162229,233,118,5730162225,75,,5730162223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281157,155,1,1,16,12,6oxoag5c6zbnn09wx08vz4iak,0,99.5,0.5,2025-05-16T16:17:30.376Z,2025-05-16T16:17:37Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730163837,141,62.2,5730163829,155,,5730163831,224,,5730163841,213,1.81,5730163839,212,43.2,5730163827,6,,5730163843,1,,5730163833,56,Center,5730163913,233,5730163835,140,89.6,121,5730163825,2,,,,,,,,,,,,,,,,,,
2815281151,120,44,1,16,15,doohk95o6e8pkqah8vkop51dg,1,11.1,43.6,2025-05-16T16:17:33.560Z,2025-05-16T18:16:23Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730163921,233,156,5730163783,56,Back,5730163795,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281159,156,44,1,16,15,6oxoag5c6zbnn09wx08vz4iak,0,88.9,56.4,2025-05-16T16:17:33.561Z,2025-05-16T18:16:24Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730163947,233,120,5730163853,286,,5730163851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281171,121,41,1,16,15,doohk95o6e8pkqah8vkop51dg,0,11.5,51.8,2025-05-16T16:17:33.912Z,2025-05-16T18:17:44Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730163893,141,38.2,5730163895,212,28.1,5730163897,213,5.95,5730163891,140,36.8,5730163925,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281213,157,1,1,16,18,6oxoag5c6zbnn09wx08vz4iak,1,75.2,66.8,2025-05-16T16:17:36.372Z,2025-05-16T16:17:41Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5730164127,213,5.67,5730164125,212,10.1,5730164119,140,83.1,5730164121,141,58.3,5730164117,56,Center,5730164115,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281223,158,4,1,16,23,6oxoag5c6zbnn09wx08vz4iak,1,80.8,53.3,2025-05-16T16:17:41.409Z,2025-05-16T16:17:48Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730164443,264,,5730164447,152,,5730164445,56,Center,5730164441,13,,5730164449,286,,5730164471,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281233,122,4,1,16,23,doohk95o6e8pkqah8vkop51dg,0,19.2,46.7,2025-05-16T16:17:41.410Z,2025-05-16T16:17:49Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730164373,56,Back,5730164375,152,,5730164377,285,,5730164501,233,158,5730164369,13,,5730164371,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281739,159,15,1,17,22,6oxoag5c6zbnn09wx08vz4iak,1,80.8,53.4,2025-05-16T16:18:40.839Z,2025-05-16T16:18:55Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730167037,56,Center,5730167697,147,52.2,5730167699,230,97.8,5730167309,82,,5730167691,103,19,5730167689,102,50.4,5730167303,20,,5730167693,458,,5730167035,18,5730167695,146,88.8,,5730167033,26,,5730167701,231,51.3,5730167751,233,5730167687,78,,,,124,,,,,,
2815281783,124,10,1,17,22,doohk95o6e8pkqah8vkop51dg,1,11.2,47.8,2025-05-16T16:18:40.939Z,2025-05-16T19:01:42Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730167273,94,,5730167275,56,Back,5730167767,233,159,5730741261,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281767,160,15,1,17,25,6oxoag5c6zbnn09wx08vz4iak,1,80.1,61.6,2025-05-16T16:18:43.513Z,2025-05-16T18:39:25Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730167199,18,,5730167201,56,Center,5730171559,233,125,5730171531,328,,5730167873,72,,5730171527,102,51.8,5730171537,147,51.6,5730171529,103,10.8,5730171525,78,5730628545,108,,,5730171535,146,98.0,5730167871,24,,5730171533,458,,,,,,,,,,,,
2815281801,125,10,1,17,25,doohk95o6e8pkqah8vkop51dg,1,3.0,44.3,2025-05-16T16:18:43.613Z,2025-05-16T16:20:10Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730167377,56,Back,5730167375,182,,5730167373,178,,5730167429,177,,5730171571,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281871,127,1,1,17,36,doohk95o6e8pkqah8vkop51dg,1,9.9,46.9,2025-05-16T16:18:54.551Z,2025-05-16T16:18:57Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730167779,141,89.6,5730167791,287,,5730167783,213,0.93,5730167857,1,,5730167781,212,36.2,5730167775,56,Back,5730167777,140,30.5,5730167773,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281887,128,61,1,17,39,doohk95o6e8pkqah8vkop51dg,0,30.5,89.6,2025-05-16T16:18:57.216Z,2025-05-16T16:21:33Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730167877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281897,129,5,1,17,40,doohk95o6e8pkqah8vkop51dg,0,34.8,101.7,2025-05-16T16:18:58.464Z,2025-05-16T18:16:20Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730167937,347,,5730167935,56,Back,5730168093,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281919,161,5,1,17,40,6oxoag5c6zbnn09wx08vz4iak,1,65.2,-1.7,2025-05-16T16:18:58.464Z,2025-05-16T18:16:20Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730168067,56,Right,5730168085,233,129,5730168069,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281937,162,1,1,17,42,6oxoag5c6zbnn09wx08vz4iak,1,70.0,0.0,2025-05-16T16:19:00.872Z,2025-05-16T16:21:33Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730168159,141,14.2,5730168153,107,,5730168155,56,Right,5730168161,212,11.7,5730168157,140,74.9,5730168163,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281939,163,1,1,17,45,6oxoag5c6zbnn09wx08vz4iak,1,75.0,15.2,2025-05-16T16:19:03.616Z,2025-05-16T16:20:48Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5730168169,56,Right,5730168177,213,2.62,5730168175,212,2.1,5730168173,141,16.7,5730168171,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281959,164,1,1,17,46,6oxoag5c6zbnn09wx08vz4iak,1,73.3,16.7,2025-05-16T16:19:04.503Z,2025-05-16T16:20:53Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730168291,140,61.9,5730168289,56,Center,5730168293,141,24.2,5730168295,212,13.0,5730168297,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281975,165,1,1,17,48,6oxoag5c6zbnn09wx08vz4iak,1,61.2,24.2,2025-05-16T16:19:06.464Z,2025-05-16T16:21:00Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730168371,56,Center,5730168375,141,40.0,5730168377,212,12.0,5730168373,140,66.2,5730168379,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281991,166,1,1,17,50,6oxoag5c6zbnn09wx08vz4iak,1,68.9,37.2,2025-05-16T16:19:08.616Z,2025-05-16T16:19:11Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730168489,212,16.4,5730168491,213,3.71,5730168483,56,Center,5730168487,141,24.2,5730168485,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282021,167,1,1,17,54,6oxoag5c6zbnn09wx08vz4iak,1,56.1,32.0,2025-05-16T16:19:12.689Z,2025-05-16T16:19:13Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5730168653,141,61.0,5730168649,56,Center,5730168657,213,1.70,5730168655,212,19.9,5730168651,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
