id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2818892369,135,1,1,15,26,uqspd1bx7f6mq8ohj50u1k1k,1,22.1,68.8,2025-05-25T15:16:34.389Z,2025-05-25T15:16:36Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5750088759,213,0.35,5750088753,140,32.3,5750088757,212,11.4,5750088751,56,Back,5750088755,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892455,136,1,1,15,27,uqspd1bx7f6mq8ohj50u1k1k,1,28.3,72.3,2025-05-25T15:16:35.782Z,2025-05-25T15:16:42Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750089245,212,25.1,5750089239,56,Back,5750089241,140,28.7,5750089247,213,4.73,5750089243,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892475,137,1,1,15,34,uqspd1bx7f6mq8ohj50u1k1k,1,36.9,38.2,2025-05-25T15:16:42.565Z,2025-05-25T15:16:44Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750089323,212,13.5,5750089319,140,41.1,5750089321,141,19.4,5750089317,56,Back,5750089325,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892557,138,1,1,15,36,uqspd1bx7f6mq8ohj50u1k1k,1,41.1,19.4,2025-05-25T15:16:44.549Z,2025-05-25T15:16:50Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750089821,213,1.76,5750089817,141,26.7,5750089819,212,5.1,5750089813,56,Back,5750089815,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892615,139,1,1,15,42,uqspd1bx7f6mq8ohj50u1k1k,1,43.3,28.6,2025-05-25T15:16:49.998Z,2025-05-25T15:16:54Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750090089,56,Back,5750090091,140,34.1,5750090095,212,17.2,5750090097,213,2.17,5750090093,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892621,140,61,1,15,46,uqspd1bx7f6mq8ohj50u1k1k,1,34.0,50.9,2025-05-25T15:16:54.157Z,2025-05-25T15:16:54Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750090129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892669,141,1,1,15,47,uqspd1bx7f6mq8ohj50u1k1k,1,31.1,75.0,2025-05-25T15:16:55.316Z,2025-05-25T15:16:57Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750090393,213,6.11,5750090379,56,Back,5750090383,140,42.5,5750090387,141,72.0,5750090391,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892727,142,1,1,15,49,uqspd1bx7f6mq8ohj50u1k1k,1,43.2,79.1,2025-05-25T15:16:57.685Z,2025-05-25T15:17:01Z,94s19kazaywfzrg007vsha6wa,R. Alte,,5750090715,141,68.1,5750090719,213,3.67,5750090717,212,14.7,5750090711,56,Back,5750090713,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892737,143,1,1,15,53,uqspd1bx7f6mq8ohj50u1k1k,1,28.5,67.3,2025-05-25T15:17:01.044Z,2025-05-25T15:17:02Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750090773,56,Back,5750090777,141,40.3,5750090779,212,18.4,5750090775,140,27.9,5750090781,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892767,144,1,1,15,54,uqspd1bx7f6mq8ohj50u1k1k,1,30.5,39.4,2025-05-25T15:17:02.068Z,2025-05-25T15:17:04Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750090929,141,17.4,5750090931,212,15.9,5750090927,140,35.6,5750090933,213,5.06,5750090925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892835,145,1,1,15,55,uqspd1bx7f6mq8ohj50u1k1k,1,35.8,16.5,2025-05-25T15:17:03.781Z,2025-05-25T15:17:08Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750091291,140,41.9,5750091301,212,11.3,5750091303,213,5.31,5750091285,56,Back,5750091295,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892845,146,50,1,15,59,uqspd1bx7f6mq8ohj50u1k1k,1,50.3,20.6,2025-05-25T15:17:07.783Z,2025-05-25T15:59:34Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,5750091369,56,Right,5750275425,233,404,5750091371,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925467,404,7,1,16,0,bsykw9d70ffqe9atosc92n1e9,0,49.7,79.4,2025-05-25T15:17:07.784Z,2025-05-25T15:59:33Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,5750275361,285,,5750275385,233,146,5750275359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892889,169,45,1,16,0,bsykw9d70ffqe9atosc92n1e9,0,47.0,85.0,2025-05-25T15:17:07.845Z,2025-05-25T15:52:31Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,5750274851,233,434,5750091587,56,Back,5750091589,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925681,434,3,1,16,0,uqspd1bx7f6mq8ohj50u1k1k,1,53.0,15.0,2025-05-25T15:17:07.845Z,2025-05-25T15:52:30Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,5750274829,233,169,5750274757,286,,5750274755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892867,147,43,1,16,1,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-25T15:17:09.156Z,2025-05-25T15:19:40Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,5750105143,144,61,5750091487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818892997,148,2,1,16,4,uqspd1bx7f6mq8ohj50u1k1k,1,63.5,9.8,2025-05-25T15:17:12.205Z,2025-05-25T15:19:31Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,5750092171,140,86.4,5750104307,7,8jn4wq3d1ro8f89lttw4b9rzd,5750092173,141,12.0,5750092169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893561,149,43,1,16,8,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-25T15:17:16.732Z,2025-05-25T15:19:34Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,5750095295,213,1.22,5750104499,144,1,5750095291,141,54.9,5750099389,22,0,5750095287,56,Center,5750095289,140,98.1,5750095293,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818893569,150,84,1,16,13,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-25T15:17:21.613Z,2025-05-25T15:19:23Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,5750102745,343,2,5750096653,375,16:13.595,5750095341,56,Center,5750099525,55,149,5750099529,102,53.7,5750095331,22,,5750103583,436,16,5750099539,231,40.8,5750099535,328,,5750099533,214,,5750099537,230,5750099523,154,,5750099531,103,5750096649,374,2025-05-25 16:17:21.379,98.0,6.3,5750099519,76,5750099521,29,5750096645,72,5750095337,16,,
2818894855,151,27,1,18,1,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-25T15:19:09.202Z,2025-05-25T15:19:09Z,,,,5750102197,364,,5750102193,201,,5750102195,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818894939,152,65,1,18,1,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-25T15:19:09.212Z,2025-05-25T15:19:20Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,5750102769,365,150,5750102767,329,,5750103275,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895025,153,28,1,18,11,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-25T15:19:18.832Z,2025-05-25T15:19:20Z,,,,5750103253,364,,5750103255,55,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895173,171,1,1,18,20,bsykw9d70ffqe9atosc92n1e9,1,11.9,41.3,2025-05-25T15:19:28.330Z,2025-05-25T16:01:42Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750104033,5,,5750104041,140,24.4,5750291217,189,,5750104037,56,Back,5750104045,141,57.6,5750104047,212,17.2,5750104035,241,,5750104049,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895205,172,1,1,18,21,bsykw9d70ffqe9atosc92n1e9,1,24.4,57.6,2025-05-25T15:19:29.090Z,2025-05-25T16:01:39Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750104285,212,14.5,5750104287,213,4.79,5750104281,140,25.4,5750291049,189,,5750104279,56,Back,5750104283,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895217,173,1,1,18,23,bsykw9d70ffqe9atosc92n1e9,1,28.5,35.4,2025-05-25T15:19:31.257Z,2025-05-25T15:19:32Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,5750104363,56,Back,5750104371,213,1.09,5750104365,140,33.8,5750104367,141,51.0,5750104369,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895283,174,1,1,18,24,bsykw9d70ffqe9atosc92n1e9,1,34.7,57.3,2025-05-25T15:19:32.290Z,2025-05-25T15:19:37Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750104735,213,4.55,5750104729,140,32.7,5750104731,141,38.6,5750104727,56,Back,5750104733,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895337,175,1,1,18,29,bsykw9d70ffqe9atosc92n1e9,1,31.9,37.0,2025-05-25T15:19:36.842Z,2025-05-25T15:19:39Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,5750104993,56,Back,5750105009,213,6.11,5750105005,212,9.3,5750104997,140,40.6,5750105001,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895349,176,1,1,18,31,bsykw9d70ffqe9atosc92n1e9,0,37.6,30.6,2025-05-25T15:19:39.338Z,2025-05-25T15:19:44Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750105077,56,Back,5750105083,212,3.8,5750105079,140,40.4,5750105081,141,27.1,5750105423,286,,5750105417,236,,5750105419,233,154,5750105085,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895415,154,74,1,18,31,uqspd1bx7f6mq8ohj50u1k1k,1,66.4,85.6,2025-05-25T15:19:39.339Z,2025-05-25T15:59:29Z,15823p8n34f7coivq6wq687is,W. Igor,,5750105405,56,Left,5750105467,233,176,5750105407,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895447,156,3,1,18,37,uqspd1bx7f6mq8ohj50u1k1k,0,69.4,93.8,2025-05-25T15:19:45.281Z,2025-05-25T15:19:49Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,5750105555,56,Left,5750105711,233,177,5750105557,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895455,177,7,1,18,37,bsykw9d70ffqe9atosc92n1e9,1,30.6,6.2,2025-05-25T15:19:45.282Z,2025-05-25T15:19:50Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750105635,167,,5750105655,233,156,5750105639,285,,5750105637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895515,157,5,1,18,38,uqspd1bx7f6mq8ohj50u1k1k,1,69.5,102.0,2025-05-25T15:19:46.114Z,2025-05-25T16:00:18Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,5750105947,347,,5750106051,233,178,5750105945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895527,178,5,1,18,38,bsykw9d70ffqe9atosc92n1e9,0,30.5,-2.0,2025-05-25T15:19:46.114Z,2025-05-25T16:00:18Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750106011,347,,5750106065,233,157,5750106009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895559,158,1,1,18,41,uqspd1bx7f6mq8ohj50u1k1k,1,69.1,100.0,2025-05-25T15:19:49.299Z,2025-05-25T15:19:52Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,5750106179,107,,5750106183,140,77.7,5750106181,56,Left,5750106189,213,5.42,5750106187,212,13.8,5750106185,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895565,159,3,1,18,44,uqspd1bx7f6mq8ohj50u1k1k,0,83.5,84.9,2025-05-25T15:19:52.402Z,2025-05-25T15:59:35Z,94s19kazaywfzrg007vsha6wa,R. Alte,,5750106231,56,Left,5750106235,286,,5750106483,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895599,179,7,1,18,44,bsykw9d70ffqe9atosc92n1e9,1,16.5,15.1,2025-05-25T15:19:52.403Z,2025-05-25T15:59:34Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,5750106397,285,,5750106395,56,Back,5750106433,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895607,180,61,1,18,47,bsykw9d70ffqe9atosc92n1e9,1,9.8,17.3,2025-05-25T15:19:55.768Z,2025-05-25T15:19:56Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750106421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895623,160,3,1,18,50,uqspd1bx7f6mq8ohj50u1k1k,0,91.9,85.4,2025-05-25T15:19:57.898Z,2025-05-25T15:59:35Z,94s19kazaywfzrg007vsha6wa,R. Alte,,5750106713,233,181,5750106577,56,Left,5750106579,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895637,181,7,1,18,50,bsykw9d70ffqe9atosc92n1e9,1,8.1,14.6,2025-05-25T15:19:57.899Z,2025-05-25T15:59:35Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750106627,285,,5750106657,233,160,5750106625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895649,182,1,1,18,51,bsykw9d70ffqe9atosc92n1e9,1,8.4,15.9,2025-05-25T15:19:59.146Z,2025-05-25T15:20:01Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750106765,212,4.9,5750106761,140,12.8,5750106759,56,Back,5750106763,141,13.5,5750106767,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895659,183,61,1,18,53,bsykw9d70ffqe9atosc92n1e9,0,10.2,13.6,2025-05-25T15:20:00.884Z,2025-05-25T15:31:41Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,5750106825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895681,161,83,1,18,53,uqspd1bx7f6mq8ohj50u1k1k,1,88.6,86.5,2025-05-25T15:20:00.885Z,2025-05-25T15:59:20Z,94s19kazaywfzrg007vsha6wa,R. Alte,,5750130091,399,60xm53o64nszavcsgfu5xzjyt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895677,184,61,1,18,55,bsykw9d70ffqe9atosc92n1e9,1,12.6,13.4,2025-05-25T15:20:02.930Z,2025-05-25T15:31:39Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,5750106959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895697,162,1,1,18,55,uqspd1bx7f6mq8ohj50u1k1k,0,95.8,96.0,2025-05-25T15:20:03.202Z,2025-05-25T15:20:03Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,5750107057,140,92.9,5750107061,212,3.1,5750107059,141,95.3,5750107063,213,3.30,5750107055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895725,185,12,1,18,57,bsykw9d70ffqe9atosc92n1e9,1,10.9,12.2,2025-05-25T15:20:05.201Z,2025-05-25T15:20:06Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750107177,213,4.26,5750107169,56,Back,5750107173,141,0.0,5750107203,167,,5750107175,212,9.6,5750107171,140,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895745,163,5,1,18,57,uqspd1bx7f6mq8ohj50u1k1k,1,93.8,100.6,2025-05-25T15:20:05.531Z,2025-05-25T16:00:19Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,5750107409,233,186,5750107285,56,Left,5750107287,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895727,186,5,1,18,57,bsykw9d70ffqe9atosc92n1e9,0,6.2,-0.6,2025-05-25T15:20:05.531Z,2025-05-25T16:00:19Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750107459,233,163,5750107187,56,Back,5750107189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895797,164,1,1,19,1,uqspd1bx7f6mq8ohj50u1k1k,0,95.1,100.0,2025-05-25T15:20:09.250Z,2025-05-25T15:20:11Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,5750107647,140,94.6,5750107649,141,70.2,5750107645,56,Center,5750107643,107,,5750107653,213,4.69,5750107651,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895919,187,12,1,19,3,bsykw9d70ffqe9atosc92n1e9,1,6.4,36.6,2025-05-25T15:20:11.105Z,2025-05-25T15:31:08Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,5750108321,56,Back,5750108325,140,43.8,5750108327,141,23.7,5750108335,213,6.06,5750108331,212,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895923,165,4,1,19,10,uqspd1bx7f6mq8ohj50u1k1k,1,58.3,82.0,2025-05-25T15:20:18.040Z,2025-05-25T15:20:24Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750108607,13,,5750108609,294,,5750108615,286,,5750108613,152,,5750108627,233,188,5750108611,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818895927,188,4,1,19,10,bsykw9d70ffqe9atosc92n1e9,0,41.7,18.0,2025-05-25T15:20:18.041Z,2025-05-25T15:20:25Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,5750108561,56,Back,5750108551,13,,5750108565,152,,5750108569,285,,5750108655,233,165,5750108555,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896063,166,1,1,19,18,uqspd1bx7f6mq8ohj50u1k1k,1,56.1,92.7,2025-05-25T15:20:26.186Z,2025-05-25T15:20:26Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750109117,5,,5750109121,152,,5750109139,213,3.67,5750109135,212,3.4,5750109133,141,90.2,5750109125,56,Left,5750109129,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896083,167,1,1,19,18,uqspd1bx7f6mq8ohj50u1k1k,1,53.3,90.2,2025-05-25T15:20:26.715Z,2025-05-25T15:20:27Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750109251,213,5.46,5750109243,56,Center,5750109245,140,60.7,5750109249,212,11.5,5750109247,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896149,168,1,1,19,19,uqspd1bx7f6mq8ohj50u1k1k,1,60.7,77.8,2025-05-25T15:20:27.674Z,2025-05-25T15:20:32Z,15823p8n34f7coivq6wq687is,W. Igor,,5750109605,213,3.58,5750109603,212,19.4,5750109599,140,44.0,5750109597,56,Back,5750109601,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896189,169,1,1,19,24,uqspd1bx7f6mq8ohj50u1k1k,0,42.9,56.1,2025-05-25T15:20:32.101Z,2025-05-25T15:20:34Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750109805,155,,5750109813,212,57.8,5750109817,1,,5750109811,141,100.0,5750109809,140,89.8,5750109815,213,0.55,5750109807,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896201,170,5,1,19,26,uqspd1bx7f6mq8ohj50u1k1k,0,90.4,101.1,2025-05-25T15:20:34.629Z,2025-05-25T16:00:20Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750109867,347,,5750110495,233,189,5750109865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896319,189,5,1,19,26,bsykw9d70ffqe9atosc92n1e9,1,9.6,-1.1,2025-05-25T15:20:34.629Z,2025-05-25T16:00:19Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,5750110441,56,Back,5750110443,347,,5750110475,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896339,190,1,1,19,36,bsykw9d70ffqe9atosc92n1e9,1,8.8,0.0,2025-05-25T15:20:44.731Z,2025-05-25T15:20:47Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,5750110563,213,0.55,5750110553,107,,5750110561,212,22.9,5750110555,56,Back,5750110559,141,16.1,5750110565,1,,5750110557,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896347,191,1,1,19,39,bsykw9d70ffqe9atosc92n1e9,0,27.3,15.8,2025-05-25T15:20:46.986Z,2025-05-25T15:20:47Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750110613,213,0.76,5750110605,141,26.7,5750110601,56,Back,5750110603,140,34.8,5750110609,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896433,172,1,1,19,45,uqspd1bx7f6mq8ohj50u1k1k,1,64.0,60.9,2025-05-25T15:20:52.866Z,2025-05-25T15:20:54Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,5750111157,212,16.1,5750111159,213,2.65,5750111153,140,50.5,5750111151,56,Center,5750111155,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896459,173,1,1,19,46,uqspd1bx7f6mq8ohj50u1k1k,1,50.3,72.4,2025-05-25T15:20:54.553Z,2025-05-25T15:20:55Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750111275,56,Center,5750111281,212,7.3,5750111283,213,5.94,5750111279,141,68.8,5750111277,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896471,174,1,1,19,47,uqspd1bx7f6mq8ohj50u1k1k,1,55.0,70.2,2025-05-25T15:20:55.705Z,2025-05-25T15:20:56Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,5750111361,212,12.2,5750111363,213,2.84,5750111359,141,75.6,5750111357,140,43.9,5750111355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896499,175,1,1,19,48,uqspd1bx7f6mq8ohj50u1k1k,1,43.1,77.9,2025-05-25T15:20:56.522Z,2025-05-25T15:20:58Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750111519,56,Back,5750111521,140,40.5,5750111525,212,19.8,5750111527,213,4.57,5750111523,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896529,176,1,1,19,50,uqspd1bx7f6mq8ohj50u1k1k,1,40.5,49.3,2025-05-25T15:20:58.633Z,2025-05-25T15:21:00Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750111631,212,13.2,5750111629,141,54.3,5750111627,140,52.6,5750111625,56,Center,5750111633,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896563,177,1,1,19,52,uqspd1bx7f6mq8ohj50u1k1k,0,52.7,54.5,2025-05-25T15:20:59.801Z,2025-05-25T15:21:01Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,5750111785,212,7.0,5750111781,140,58.7,5750111787,213,5.83,5750111777,56,Center,5750111783,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896591,192,8,1,19,54,bsykw9d70ffqe9atosc92n1e9,1,30.8,59.6,2025-05-25T15:21:02.738Z,2025-05-25T15:21:02Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750111925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896703,194,1,1,19,56,bsykw9d70ffqe9atosc92n1e9,1,38.6,70.6,2025-05-25T15:21:04.651Z,2025-05-25T15:21:08Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,5750112541,56,Back,5750112543,140,36.9,5750112545,141,61.1,5750112547,212,6.7,5750112549,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896751,195,1,1,20,0,bsykw9d70ffqe9atosc92n1e9,1,37.6,68.8,2025-05-25T15:21:08.322Z,2025-05-25T15:21:11Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750112795,56,Back,5750112803,141,63.0,5750112799,140,25.3,5750112811,213,3.44,5750112807,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818896779,196,1,1,20,3,bsykw9d70ffqe9atosc92n1e9,1,28.1,57.5,2025-05-25T15:21:11.043Z,2025-05-25T15:21:13Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750112983,212,13.8,5750112979,140,34.7,5750112977,56,Back,5750112985,213,1.05,5750112981,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
