id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2818828479,136,1,1,20,9,crlocdyqyb1fdhck54qxs65rl,0,76.4,74.4,2025-05-25T12:51:01.480Z,2025-05-25T12:51:03Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749728059,56,Center,5749728063,141,42.4,5749728067,213,5.24,5749728057,155,,5749728055,2,,5749728065,212,25.1,5749728061,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828511,272,12,1,20,12,45v50owpvshpijizwwlcw4lni,1,12.8,56.2,2025-05-25T12:51:04.047Z,2025-05-25T13:25:07Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749728281,212,32.4,5749728303,15,,5749728277,140,21.5,5749728275,56,Back,5749728283,213,5.00,5749728279,141,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828525,137,4,1,20,17,crlocdyqyb1fdhck54qxs65rl,1,79.2,90.6,2025-05-25T12:51:08.824Z,2025-05-25T14:36:26Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749728359,265,,5749728421,233,273,5749728353,13,,5749728357,152,,5749728361,286,,5749728355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828527,273,4,1,20,17,45v50owpvshpijizwwlcw4lni,0,20.8,9.4,2025-05-25T12:51:08.825Z,2025-05-25T14:36:26Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749728407,13,,5749728413,265,,5749728441,233,137,5749728409,56,Back,5749728411,152,,5749728415,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828697,138,1,1,20,45,crlocdyqyb1fdhck54qxs65rl,0,79.3,89.6,2025-05-25T12:51:36.599Z,2025-05-25T12:51:37Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749729419,140,89.0,5749729423,212,30.0,5749729413,155,,5749729417,56,Center,5749729421,141,48.1,5749729425,213,5.06,5749729415,152,,5749729409,2,,5749729411,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828715,274,12,1,20,46,45v50owpvshpijizwwlcw4lni,1,8.4,50.1,2025-05-25T12:51:38.223Z,2025-05-25T14:51:47Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749729579,56,Back,5749729611,15,,5749729583,141,100.0,5749729587,213,1.32,5749729595,167,,5749729585,212,36.1,5749729581,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828813,139,5,1,20,50,crlocdyqyb1fdhck54qxs65rl,1,82.5,-1.4,2025-05-25T12:51:41.863Z,2025-05-25T12:52:06Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5749730201,233,275,5749730185,56,Right,5749730187,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828717,275,5,1,20,51,45v50owpvshpijizwwlcw4lni,0,18.2,101.4,2025-05-25T12:51:43.256Z,2025-05-25T12:52:05Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749730221,233,139,5749729593,347,,5749729591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828823,140,1,1,21,12,crlocdyqyb1fdhck54qxs65rl,1,81.9,0.0,2025-05-25T12:52:04.479Z,2025-05-25T12:52:07Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5749730259,212,20.7,5749730253,56,Center,5749730257,141,27.1,5749730261,213,1.27,5749730255,140,87.7,5749730251,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828829,141,44,1,21,15,crlocdyqyb1fdhck54qxs65rl,1,86.4,33.6,2025-05-25T12:52:07.350Z,2025-05-25T12:52:12Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749730287,286,,5749730283,56,Center,5749730291,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828825,276,44,1,21,15,45v50owpvshpijizwwlcw4lni,0,13.6,66.4,2025-05-25T12:52:07.351Z,2025-05-25T12:52:15Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749730267,285,,5749730297,233,141,5749730265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828859,142,1,1,21,16,crlocdyqyb1fdhck54qxs65rl,0,87.7,27.0,2025-05-25T12:52:07.799Z,2025-05-25T12:52:13Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749730397,168,,5749730401,140,90.0,5749730405,212,7.0,5749730395,3,,5749730407,213,1.22,5749730399,56,Center,5749730403,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828863,143,1,1,21,18,crlocdyqyb1fdhck54qxs65rl,1,87.8,38.6,2025-05-25T12:52:09.702Z,2025-05-25T12:52:14Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5749730437,213,1.61,5749730429,56,Center,5749730435,212,5.4,5749730433,141,46.6,5749730431,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828841,277,83,1,21,18,45v50owpvshpijizwwlcw4lni,0,12.9,56.8,2025-05-25T12:52:09.863Z,2025-05-25T12:52:16Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5749730475,399,iuf92spli9o5l8r9ftooufah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828867,144,50,1,21,19,crlocdyqyb1fdhck54qxs65rl,1,86.7,44.7,2025-05-25T12:52:10.831Z,2025-05-25T14:36:46Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5749730449,56,Center,5749730451,286,,5749730471,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828853,278,7,1,21,19,45v50owpvshpijizwwlcw4lni,0,13.3,55.3,2025-05-25T12:52:10.832Z,2025-05-25T14:36:45Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749730453,233,144,5749730371,56,Back,5749730373,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828875,279,61,1,21,20,45v50owpvshpijizwwlcw4lni,1,9.3,53.6,2025-05-25T12:52:11.654Z,2025-05-25T13:29:45Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749730489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828873,145,1,1,21,20,crlocdyqyb1fdhck54qxs65rl,1,89.0,42.2,2025-05-25T12:52:12.175Z,2025-05-25T13:31:05Z,iuf92spli9o5l8r9ftooufah,M. Mawa,1.0,,5749816011,210,15,5749730481,141,31.3,5749730485,213,5.10,5749730477,56,Center,5749816013,154,,5749730483,212,8.0,5749730479,140,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828951,146,15,1,21,21,crlocdyqyb1fdhck54qxs65rl,1,90.1,30.0,2025-05-25T12:52:12.638Z,2025-05-25T15:14:55Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5749967587,233,280,5749730917,63,,5750080083,160,,5749816029,29,,5750080089,78,,5749816051,147,35.7,5749816055,230,98.9,5749730919,56,Center,5749731017,20,,5749816057,231,5749816033,55,145,5749816039,103,5749816031,154,,46.8,5749816047,146,93.2,19,5749816037,102,48.5,5749731021,82,5749816041,328,,,,
2818828983,280,10,1,21,21,45v50owpvshpijizwwlcw4lni,1,5.5,62.8,2025-05-25T12:52:12.738Z,2025-05-25T14:51:51Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749967605,233,146,5749813121,94,,5749731067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818828997,147,6,1,21,47,crlocdyqyb1fdhck54qxs65rl,1,95.9,43.2,2025-05-25T12:52:38.959Z,2025-05-25T14:36:33Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5749731111,75,,5749731109,56,Center,5749731125,233,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818829001,281,6,1,21,47,45v50owpvshpijizwwlcw4lni,0,4.1,56.8,2025-05-25T12:52:38.959Z,2025-05-25T14:36:33Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749731133,233,147,5749731115,73,,5749731113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818829009,148,1,1,21,51,crlocdyqyb1fdhck54qxs65rl,0,99.5,0.5,2025-05-25T12:52:42.527Z,2025-05-25T12:52:48Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5749731177,212,40.2,5749731167,155,,5749731181,1,,5749731165,6,,5749731171,56,Center,5749731175,141,56.4,5749731169,223,,5749731179,213,1.90,5749731163,2,,5749731173,140,,,,,,,,,87.1,,,,,,,,,,,,,,,
2818829011,149,44,1,21,52,crlocdyqyb1fdhck54qxs65rl,1,89.7,52.1,2025-05-25T12:52:43.735Z,2025-05-25T14:37:02Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749731185,56,Center,5749822265,233,282,5749731187,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
