id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2810555683,336,1,1,27,8,c7jgkxx1czv5etn7snf1r6p2m,1,29.9,5.3,2025-05-04T17:42:23.968Z,2025-05-04T17:42:25Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5703919417,140,24.5,5703919421,212,9.0,5703919415,56,Back,5703919423,213,2.26,5703919419,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555697,337,1,1,27,9,c7jgkxx1czv5etn7snf1r6p2m,1,24.5,15.5,2025-05-04T17:42:25.136Z,2025-05-04T19:50:20Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5703919493,1,,5703919487,141,18.6,5703919491,213,0.11,5703919481,157,,5703919485,140,41.9,5703919489,212,18.4,5703919483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555757,338,1,1,27,10,c7jgkxx1czv5etn7snf1r6p2m,1,41.9,18.8,2025-05-04T17:42:26.119Z,2025-05-04T17:42:29Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5703919789,141,40.1,5703919777,3,,5703919785,56,Center,5703919791,212,17.8,5703919793,213,0.95,5703919787,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555775,340,1,1,27,13,c7jgkxx1czv5etn7snf1r6p2m,0,46.8,35.8,2025-05-04T17:42:29.448Z,2025-05-04T17:42:30Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5703919875,140,47.9,5703919877,141,32.5,5703919879,212,2.5,5703919881,213,5.19,5703919873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555771,191,8,1,27,14,eujf9nqky8c5jnahb2f76m86o,1,49.6,74.1,2025-05-04T17:42:29.862Z,2025-05-04T17:42:30Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5703919863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555813,192,1,1,27,15,eujf9nqky8c5jnahb2f76m86o,1,49.6,74.1,2025-05-04T17:42:30.947Z,2025-05-04T17:42:32Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5703920087,213,0.53,5703920079,140,58.0,5703920081,141,81.7,5703920083,212,10.2,5703920075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555857,194,1,1,27,16,eujf9nqky8c5jnahb2f76m86o,1,57.8,81.8,2025-05-04T17:42:32.380Z,2025-05-04T17:42:34Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5703920295,140,64.8,5703920291,56,Left,5703920299,212,9.9,5703920301,213,0.73,5703920297,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555881,195,3,1,27,18,eujf9nqky8c5jnahb2f76m86o,1,69.9,88.5,2025-05-04T17:42:34.311Z,2025-05-04T19:27:20Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5703920419,56,Left,5703920423,286,,5703920463,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555885,341,45,1,27,18,c7jgkxx1czv5etn7snf1r6p2m,0,30.1,11.5,2025-05-04T17:42:34.311Z,2025-05-04T19:50:23Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5703920505,233,195,5703920429,285,,5703920427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555931,196,1,1,27,20,eujf9nqky8c5jnahb2f76m86o,1,63.7,85.6,2025-05-04T17:42:35.627Z,2025-05-04T17:42:38Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5703920675,212,6.2,5703920677,213,3.99,5703920671,140,59.8,5703920669,56,Center,5703920673,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555947,197,1,1,27,21,eujf9nqky8c5jnahb2f76m86o,1,59.6,72.7,2025-05-04T17:42:37.099Z,2025-05-04T17:42:40Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5703920775,140,64.6,5703920777,141,89.7,5703920779,212,12.7,5703920781,213,1.14,5703920773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810555993,198,1,1,27,24,eujf9nqky8c5jnahb2f76m86o,1,63.8,86.6,2025-05-04T17:42:40.027Z,2025-05-04T17:42:43Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5703921023,141,88.9,5703921021,140,56.1,5703921031,213,2.95,5703921019,56,Left,5703921027,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556099,199,1,1,27,27,eujf9nqky8c5jnahb2f76m86o,1,56.1,88.9,2025-05-04T17:42:42.851Z,2025-05-04T17:42:48Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5703921591,141,77.9,5703921595,213,4.66,5703921587,56,Center,5703921593,212,7.5,5703921589,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556119,200,1,1,27,33,eujf9nqky8c5jnahb2f76m86o,1,55.0,67.5,2025-05-04T17:42:48.539Z,2025-05-04T17:42:50Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703921717,141,80.9,5703921715,140,56.9,5703921721,213,1.36,5703921713,56,Left,5703921719,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556161,201,1,1,27,34,eujf9nqky8c5jnahb2f76m86o,1,57.4,81.5,2025-05-04T17:42:50.435Z,2025-05-04T17:42:53Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5703921947,212,13.0,5703921945,141,70.8,5703921941,56,Back,5703921949,213,3.73,5703921943,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556253,202,2,1,27,37,eujf9nqky8c5jnahb2f76m86o,1,43.2,68.8,2025-05-04T17:42:52.852Z,2025-05-04T17:43:44Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703922487,7,95wuw8954h8drdxpx3f2wvuvo,5703922427,141,92.9,5703922489,1,,5703922425,140,72.5,5703922491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556579,343,1,1,28,0,c7jgkxx1czv5etn7snf1r6p2m,1,24.3,16.8,2025-05-04T17:43:15.648Z,2025-05-04T17:43:16Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5703924007,213,1.52,5703924005,212,15.8,5703923995,5,,5703923997,241,,5703924001,140,25.1,5703924003,141,40.0,5703923999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556603,344,1,1,28,1,c7jgkxx1czv5etn7snf1r6p2m,1,25.1,40.0,2025-05-04T17:43:16.735Z,2025-05-04T17:43:19Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5703924133,141,68.5,5703924125,56,Back,5703924141,213,1.53,5703924137,212,19.4,5703924129,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556691,345,1,1,28,3,c7jgkxx1czv5etn7snf1r6p2m,1,34.9,69.1,2025-05-04T17:43:18.808Z,2025-05-04T17:43:24Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5703924683,141,46.4,5703924679,56,Center,5703924681,140,51.6,5703924687,213,5.56,5703924685,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556721,346,1,1,28,8,c7jgkxx1czv5etn7snf1r6p2m,1,59.6,61.8,2025-05-04T17:43:24.256Z,2025-05-04T17:43:25Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5703924847,141,79.9,5703924845,140,60.9,5703924851,213,1.46,5703924849,212,12.4,5703924843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556821,347,1,1,28,10,c7jgkxx1czv5etn7snf1r6p2m,1,60.9,79.9,2025-05-04T17:43:25.728Z,2025-05-04T17:43:31Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5703925405,56,Center,5703925409,141,65.4,5703925413,213,4.13,5703925407,140,54.7,5703925411,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556869,348,1,1,28,16,c7jgkxx1czv5etn7snf1r6p2m,1,55.0,54.5,2025-05-04T17:43:31.568Z,2025-05-04T17:43:33Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5703925631,213,4.92,5703925627,141,35.8,5703925629,212,13.0,5703925623,56,Center,5703925625,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556935,349,1,1,28,17,c7jgkxx1czv5etn7snf1r6p2m,1,58.5,34.2,2025-05-04T17:43:33.384Z,2025-05-04T17:43:36Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5703925941,56,Right,5703925945,141,10.0,5703925953,213,5.53,5703925943,140,75.1,5703925949,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810556977,350,1,1,28,20,c7jgkxx1czv5etn7snf1r6p2m,1,75.1,10.0,2025-05-04T17:43:35.840Z,2025-05-04T17:43:38Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5703926159,212,13.8,5703926149,56,Right,5703926153,140,88.2,5703926161,213,0.00,5703926157,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557047,351,1,1,28,22,c7jgkxx1czv5etn7snf1r6p2m,1,88.2,10.0,2025-05-04T17:43:38.176Z,2025-05-04T17:43:51Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,1.0,,5703926541,141,52.2,5703926537,56,Center,5703926545,213,1.46,5703927623,210,13,5703927625,154,,5703926543,212,28.9,5703926531,2,,5703926539,140,91.3,5703926533,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557069,352,44,1,28,26,c7jgkxx1czv5etn7snf1r6p2m,1,91.9,43.8,2025-05-04T17:43:41.704Z,2025-05-04T19:27:31Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5703926659,56,Center,5703926985,233,203,5703926661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557115,203,44,1,28,26,eujf9nqky8c5jnahb2f76m86o,0,8.1,56.2,2025-05-04T17:43:41.705Z,2025-05-04T19:27:31Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5703926873,285,,5703927031,233,352,5703926871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557077,353,13,1,28,26,c7jgkxx1czv5etn7snf1r6p2m,1,91.3,52.2,2025-05-04T17:43:42.064Z,2025-05-04T17:43:52Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5703927653,29,,5703927681,230,99.4,5703926707,17,,5703927663,55,351,5703927671,102,62.2,5703927657,154,,5703926705,22,,5703927649,73,,5703927213,15,,5703927685,231,5703927675,103,5703926709,56,Center,5703927217,328,,,,49.1,,,,,,,27.8,,,,,,
2810557177,204,5,1,28,29,eujf9nqky8c5jnahb2f76m86o,1,-1.0,32.6,2025-05-04T17:43:44.625Z,2025-05-04T19:28:09Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703927341,233,354,5703927235,346,,5703927233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557171,354,5,1,28,29,c7jgkxx1czv5etn7snf1r6p2m,0,101.0,67.4,2025-05-04T17:43:44.625Z,2025-05-04T19:28:10Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5703927181,56,Center,5703927349,233,204,5703927183,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557591,205,1,1,28,52,eujf9nqky8c5jnahb2f76m86o,1,3.8,57.3,2025-05-04T17:44:08.226Z,2025-05-04T17:44:13Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5703929391,74,,5703929375,124,,5703929379,140,55.8,5703929387,1,,5703929377,56,Left,5703929383,212,58.5,5703929381,141,88.1,5703929385,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557601,206,44,1,28,57,eujf9nqky8c5jnahb2f76m86o,1,57.8,86.2,2025-05-04T17:44:12.831Z,2025-05-04T17:44:17Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703929437,286,,5703929441,233,355,5703929435,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557587,355,44,1,28,57,c7jgkxx1czv5etn7snf1r6p2m,0,42.2,13.8,2025-05-04T17:44:12.832Z,2025-05-04T17:44:18Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5703929453,233,206,5703929361,285,,5703929359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557655,207,1,1,28,57,eujf9nqky8c5jnahb2f76m86o,0,55.8,88.1,2025-05-04T17:44:13.466Z,2025-05-04T17:44:18Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703929747,141,90.6,5703929739,3,,5703929745,140,60.9,5703929751,213,0.31,5703929741,168,,5703929749,212,5.6,5703929743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810582825,600,61,1,28,59,c7jgkxx1czv5etn7snf1r6p2m,1,35.9,18.5,2025-05-04T17:44:14.496Z,2025-05-04T18:13:04Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5704065897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810583049,601,1,1,29,0,c7jgkxx1czv5etn7snf1r6p2m,1,40.6,20.9,2025-05-04T17:44:15.496Z,2025-05-04T18:13:24Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5704067229,213,0.06,5704067223,140,60.2,5704067221,56,Center,5704067225,141,22.8,5704067219,157,,5704067231,1,,5704067227,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557675,356,1,1,29,1,c7jgkxx1czv5etn7snf1r6p2m,1,55.7,25.5,2025-05-04T17:44:16.961Z,2025-05-04T19:52:09Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5703929867,140,38.0,5704067251,156,,5703929869,141,41.0,5703929871,212,21.4,5703929863,56,Back,5703929873,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557707,358,1,1,29,3,c7jgkxx1czv5etn7snf1r6p2m,1,38.0,41.0,2025-05-04T17:44:19.018Z,2025-05-04T19:52:13Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5703930013,56,Center,5703930019,212,27.8,5703930017,141,71.5,5703930021,213,0.84,5703930015,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557835,359,1,1,29,9,c7jgkxx1czv5etn7snf1r6p2m,1,82.3,87.2,2025-05-04T17:44:24.961Z,2025-05-04T17:44:36Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,1.0,,5703931633,154,,5703930747,56,Center,5703930753,212,15.2,5703930749,140,80.8,5703930755,213,4.61,5703931629,210,13,5703930751,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557851,360,13,1,29,12,c7jgkxx1czv5etn7snf1r6p2m,1,80.4,64.5,2025-05-04T17:44:28.433Z,2025-05-04T17:44:37Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5703931665,29,,5703931679,231,51.1,5703931663,74,,5703931667,154,,5703930823,18,,5703931235,20,,5703930825,56,Center,5703931673,102,52.9,5703931669,55,359,5703931675,103,5703930821,22,5703931677,230,97.6,,,,,,63.9,,,,,,,,,,,,,
2810558207,208,5,1,29,13,eujf9nqky8c5jnahb2f76m86o,1,-0.7,53.0,2025-05-04T17:44:28.651Z,2025-05-04T19:28:10Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703932847,56,Back,5703932933,233,361,5703932849,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810557909,361,5,1,29,13,c7jgkxx1czv5etn7snf1r6p2m,0,100.7,47.0,2025-05-04T17:44:28.651Z,2025-05-04T19:28:11Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5703931211,346,,5703931209,56,Center,5703932951,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558307,209,1,1,29,36,eujf9nqky8c5jnahb2f76m86o,0,3.3,53.3,2025-05-04T17:44:52.394Z,2025-05-04T17:44:57Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5703933299,74,,5703933287,140,55.7,5703933293,213,0.28,5703933291,212,57.3,5703933295,1,,5703933285,56,Center,5703933283,124,,5703933289,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558297,362,44,1,29,39,c7jgkxx1czv5etn7snf1r6p2m,1,41.2,23.5,2025-05-04T17:44:55.385Z,2025-05-04T19:27:32Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5703933225,56,Back,5703933473,233,210,5703933231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558311,210,44,1,29,39,eujf9nqky8c5jnahb2f76m86o,0,58.8,76.5,2025-05-04T17:44:55.386Z,2025-05-04T19:27:32Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703933515,233,362,5703933323,56,Center,5703933327,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558361,363,1,1,29,40,c7jgkxx1czv5etn7snf1r6p2m,1,36.2,23.9,2025-05-04T17:44:55.657Z,2025-05-04T17:44:59Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5703933573,212,18.0,5703933567,56,Center,5703933565,3,,5703933575,213,0.03,5703933571,141,24.6,5703933569,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558397,364,1,1,29,43,c7jgkxx1czv5etn7snf1r6p2m,1,53.3,24.6,2025-05-04T17:44:58.522Z,2025-05-04T17:45:01Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5703933733,56,Center,5703933739,212,10.5,5703933731,3,,5703933735,140,51.7,5703933755,156,,5703933737,141,39.8,5703933741,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558449,366,1,1,29,46,c7jgkxx1czv5etn7snf1r6p2m,1,52.2,39.8,2025-05-04T17:45:02.138Z,2025-05-04T17:45:03Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5703934013,213,2.09,5703934001,140,43.2,5703934009,212,18.9,5703934003,141,63.9,5703933999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558501,367,1,1,29,48,c7jgkxx1czv5etn7snf1r6p2m,1,43.2,63.9,2025-05-04T17:45:03.521Z,2025-05-04T17:45:06Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5703934259,140,41.1,5703934263,212,17.4,5703934261,141,38.5,5703934257,56,Back,5703934265,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558537,368,1,1,29,51,c7jgkxx1czv5etn7snf1r6p2m,1,41.8,36.6,2025-05-04T17:45:06.553Z,2025-05-04T17:45:09Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5703934443,212,13.3,5703934439,140,44.0,5703934445,213,1.40,5703934437,56,Back,5703934441,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558569,369,1,1,29,53,c7jgkxx1czv5etn7snf1r6p2m,1,44.4,56.0,2025-05-04T17:45:09.137Z,2025-05-04T17:45:10Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5703934601,213,0.20,5703934597,141,61.2,5703934599,212,17.9,5703934593,56,Center,5703934595,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558579,370,1,1,29,55,c7jgkxx1czv5etn7snf1r6p2m,0,61.1,61.2,2025-05-04T17:45:10.570Z,2025-05-04T19:29:47Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5704358227,233,212,5703934647,213,3.87,5703934643,141,59.7,5703934645,212,1.5,5703934637,56,Center,5703934641,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558601,211,8,1,29,57,eujf9nqky8c5jnahb2f76m86o,1,36.2,37.7,2025-05-04T17:45:12.762Z,2025-05-04T17:45:12Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703934783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558639,371,1,1,29,57,c7jgkxx1czv5etn7snf1r6p2m,1,60.3,59.7,2025-05-04T17:45:13.297Z,2025-05-04T17:45:14Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5703934949,56,Center,5703934953,141,43.4,5703934951,140,53.7,5703934955,212,13.1,5703934957,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558649,372,1,1,29,59,c7jgkxx1czv5etn7snf1r6p2m,0,53.7,43.4,2025-05-04T17:45:14.713Z,2025-05-04T17:45:16Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5703935155,286,,5703935021,213,5.69,5703935151,233,212,5703935017,141,40.3,5703935149,236,,5703935015,140,56.7,5703935019,212,3.8,5703935013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558671,212,74,1,29,59,eujf9nqky8c5jnahb2f76m86o,1,40.7,63.0,2025-05-04T17:45:14.714Z,2025-05-04T19:25:28Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5703935227,233,372,5703935111,285,,5703935109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558757,373,1,1,30,1,c7jgkxx1czv5etn7snf1r6p2m,1,48.3,43.9,2025-05-04T17:45:16.826Z,2025-05-04T17:45:21Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5703935567,212,35.6,5703935565,141,40.1,5703935561,56,Back,5703935571,1,,5703935563,140,14.5,5703935569,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558799,374,1,1,30,5,c7jgkxx1czv5etn7snf1r6p2m,1,18.9,42.4,2025-05-04T17:45:21.337Z,2025-05-04T17:45:24Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5703935811,212,26.4,5703935807,140,24.6,5703935813,213,4.94,5703935809,141,4.6,5703935805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558849,375,1,1,30,9,c7jgkxx1czv5etn7snf1r6p2m,1,24.9,4.7,2025-05-04T17:45:24.537Z,2025-05-04T17:45:28Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5703936119,212,13.3,5703936113,56,Back,5703936115,140,23.5,5703936121,213,1.68,5703936117,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558893,376,1,1,30,12,c7jgkxx1czv5etn7snf1r6p2m,1,22.8,20.4,2025-05-04T17:45:28.346Z,2025-05-04T17:45:30Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5703936295,56,Back,5703936309,213,5.50,5703936307,212,16.1,5703936305,141,3.7,5703936301,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558933,377,1,1,30,15,c7jgkxx1czv5etn7snf1r6p2m,1,33.6,3.7,2025-05-04T17:45:30.690Z,2025-05-04T17:45:32Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5703936491,141,21.3,5703936495,213,1.09,5703936493,212,13.5,5703936487,56,Back,5703936489,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558961,378,1,1,30,16,c7jgkxx1czv5etn7snf1r6p2m,1,39.5,21.5,2025-05-04T17:45:32.426Z,2025-05-04T17:45:34Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5703936647,140,36.7,5703936653,213,3.21,5703936649,141,21.2,5703936713,156,,5703936651,212,2.9,5703936645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810558997,379,1,1,30,18,c7jgkxx1czv5etn7snf1r6p2m,1,36.7,21.2,2025-05-04T17:45:33.842Z,2025-05-04T17:45:35Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5703936853,56,Back,5703936859,212,4.2,5703936857,141,18.8,5703936855,140,40.4,5703936861,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810559005,380,61,1,30,19,c7jgkxx1czv5etn7snf1r6p2m,0,40.4,18.8,2025-05-04T17:45:35.250Z,2025-05-04T17:45:35Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5703936905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810559109,214,1,1,30,21,eujf9nqky8c5jnahb2f76m86o,0,43.8,78.7,2025-05-04T17:45:37.242Z,2025-05-04T17:47:19Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5703937425,140,92.3,5703937423,56,Left,5703937429,212,51.1,5703937427,141,84.8,5703937433,1,,5703944327,157,,5703937431,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810559187,382,1,1,30,25,c7jgkxx1czv5etn7snf1r6p2m,1,9.3,15.9,2025-05-04T17:45:41.106Z,2025-05-04T17:45:46Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5703937797,141,39.1,5703937801,213,1.94,5703937795,140,3.4,5703937799,212,16.9,5703937793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
