id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2819435861,191,44,1,24,37,8q6cv8g4bd3xdl7m88kll16na,0,58.4,47.7,2025-05-26T17:26:12.735Z,2025-05-26T19:08:48Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5753071433,286,,5753071547,233,263,5753071431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435871,264,1,1,24,38,4q0b35m26thti4c2on9a3npk0,0,49.4,57.8,2025-05-26T17:26:13.448Z,2025-05-26T17:26:14Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753071477,140,69.1,5753071473,56,Center,5753071479,141,62.0,5753071469,3,,5753071481,212,20.9,5753071483,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435911,192,1,1,24,40,8q6cv8g4bd3xdl7m88kll16na,1,29.2,31.2,2025-05-26T17:26:15.055Z,2025-05-26T17:26:18Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5753071711,56,Back,5753071715,141,48.5,5753071719,213,2.61,5753071717,212,23.3,5753071713,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435931,193,1,1,24,42,8q6cv8g4bd3xdl7m88kll16na,0,10.1,48.5,2025-05-26T17:26:17.783Z,2025-05-26T17:26:21Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5753071847,140,63.6,5753071843,157,,5753071849,141,38.3,5753071853,213,6.16,5753071845,56,Center,5753071851,212,56.6,5753071855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435955,265,1,1,24,47,4q0b35m26thti4c2on9a3npk0,1,54.7,67.8,2025-05-26T17:26:22.192Z,2025-05-26T17:26:23Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753071977,141,61.5,5753071973,56,Center,5753071979,212,6.9,5753071981,213,5.62,5753071971,3,,5753071975,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435963,266,1,1,24,48,4q0b35m26thti4c2on9a3npk0,0,59.9,61.5,2025-05-26T17:26:23.704Z,2025-05-26T17:26:24Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5753072015,56,Center,5753072017,140,61.1,5753072025,212,1.9,5753072029,213,5.44,5753072013,3,,5753072021,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436001,194,3,1,24,49,8q6cv8g4bd3xdl7m88kll16na,1,46.6,44.2,2025-05-26T17:26:24.463Z,2025-05-26T17:26:31Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753072331,233,267,5753072235,56,Back,5753072237,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435973,267,45,1,24,49,4q0b35m26thti4c2on9a3npk0,0,50.8,52.8,2025-05-26T17:26:24.463Z,2025-05-26T17:26:30Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5753072359,233,194,5753072063,285,,5753072061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435983,268,43,1,24,52,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-26T17:26:26.992Z,2025-05-26T17:47:27Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5753072419,399,2rny9fva4m8awyltbc4ipftw4,5753127929,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436013,195,4,1,24,54,8q6cv8g4bd3xdl7m88kll16na,1,47.9,53.6,2025-05-26T17:26:29.175Z,2025-05-26T17:59:52Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753072435,233,269,5753072383,286,,5753072381,152,,5753072379,56,Back,5753072375,13,,5753072377,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436025,269,4,1,24,54,4q0b35m26thti4c2on9a3npk0,0,52.1,46.4,2025-05-26T17:26:29.176Z,2025-05-26T19:46:37Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5753072401,152,,5753072397,13,,5753072507,295,,5753072399,56,Center,5753072405,285,,5753072569,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
