id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2731589351,432,1,2,48,41,anga7587r1zv4ey71ge9zxol3,1,61.3,29.1,2024-10-06T13:13:41.861Z,2024-10-06T13:13:45Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5272589729,141,45.1,5272589731,212,15.5,5272589727,140,50.8,5272589733,213,2.36,5272589725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731589423,433,1,2,48,45,anga7587r1zv4ey71ge9zxol3,1,48.3,45.7,2024-10-06T13:13:45.654Z,2024-10-06T13:13:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5272590077,213,1.54,5272590075,212,24.8,5272590073,141,82.1,5272590071,140,49.1,5272590069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731589473,434,1,2,48,47,anga7587r1zv4ey71ge9zxol3,1,49.6,84.4,2024-10-06T13:13:48.294Z,2024-10-06T13:13:50Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272590325,140,60.3,5272590321,56,Center,5272590331,213,5.38,5272590327,141,63.4,5272590329,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731589501,435,1,2,48,49,anga7587r1zv4ey71ge9zxol3,1,60.3,63.4,2024-10-06T13:13:50.278Z,2024-10-06T13:13:51Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5272590491,140,65.4,5272590495,212,21.9,5272590493,141,94.7,5272590497,213,1.32,5272590489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731589555,436,1,2,48,51,anga7587r1zv4ey71ge9zxol3,1,65.4,94.7,2024-10-06T13:13:51.413Z,2024-10-06T14:03:07Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5272590787,56,Center,5272590789,140,85.3,5272590791,141,75.7,5272590793,212,24.6,5272590795,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731589571,437,1,2,48,52,anga7587r1zv4ey71ge9zxol3,0,86.0,75.6,2024-10-06T13:13:53.318Z,2024-10-06T18:05:24Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5272590859,213,4.91,5272591021,286,,5272591017,233,462,5272590857,212,2.7,5272590851,56,Center,5272591015,236,,5272590855,141,71.7,5272590853,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731589593,462,74,2,48,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.8,31.2,2024-10-06T13:13:53.319Z,2024-10-06T14:00:00Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272590961,285,,5272590959,56,Back,5272591033,233,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731589659,463,52,2,48,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.7000000000000001,42.4,2024-10-06T13:13:56.994Z,2024-10-06T18:05:08Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5274565079,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590001,464,1,2,49,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.7,42.5,2024-10-06T13:14:09.659Z,2024-10-06T13:14:11Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5272593225,213,1.70,5272593219,140,9.7,5272593223,212,16.9,5272593217,56,Back,5272593221,141,67.2,5272593215,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590117,465,1,2,49,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.7,70.5,2024-10-06T13:14:11.074Z,2024-10-06T13:14:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272593871,213,0.17,5272593869,212,20.4,5272593867,141,75.6,5272593865,140,28.8,5272593863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590285,466,1,2,49,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.3,76.1,2024-10-06T13:14:15.851Z,2024-10-06T13:14:22Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272594783,140,46.2,5272594779,196,,5272594785,141,5.6,5272594777,155,,5272594793,1,,5272594781,56,Back,5272594787,212,51.1,5272594789,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590347,467,1,2,49,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.9,8.0,2024-10-06T13:14:22.155Z,2024-10-06T13:14:23Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272595079,213,5.89,5272595077,212,9.1,5272595069,56,Right,5272595073,140,72.9,5272595075,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590433,468,1,2,49,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.0,3.1,2024-10-06T13:14:23.298Z,2024-10-06T13:14:27Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272595579,141,18.0,5272595583,213,2.51,5272595575,56,Right,5272595577,140,59.8,5272595581,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590557,469,1,2,49,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.2,23.1,2024-10-06T13:14:27.651Z,2024-10-06T13:14:31Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272596273,141,83.3,5272596267,196,,5272596275,212,49.7,5272596271,140,91.0,5272596269,56,Left,5272596277,213,0.97,5272596265,155,,5272596279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590623,470,1,2,49,31,9w3sjm5ml4sjr2v81oxzdrt8v,0,87.8,82.6,2024-10-06T13:14:31.674Z,2024-10-06T13:14:34Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272596591,56,Center,5272596599,212,8.8,5272596597,141,70.3,5272596595,140,90.3,5272596601,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590693,438,8,2,49,32,anga7587r1zv4ey71ge9zxol3,1,8.3,29.8,2024-10-06T13:14:33.087Z,2024-10-06T18:06:57Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5274574949,384,,5272596955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590699,439,61,2,49,33,anga7587r1zv4ey71ge9zxol3,1,13.6,27.6,2024-10-06T13:14:33.668Z,2024-10-06T14:03:25Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5272596999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590823,441,1,2,49,36,anga7587r1zv4ey71ge9zxol3,0,3.1,10.9,2024-10-06T13:14:37.088Z,2024-10-06T18:08:04Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5272597589,140,18.9,5272597597,1,,5272597587,56,Back,5272597595,213,6.12,5272597593,212,16.8,5272597591,141,7.0,5272597585,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590785,471,1,2,49,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,81.6,88.6,2024-10-06T13:14:37.650Z,2024-10-06T13:14:38Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272597415,213,0.55,5272597399,56,Left,5272597407,141,100.0,5272597411,212,16.5,5272597403,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590881,442,5,2,49,38,anga7587r1zv4ey71ge9zxol3,1,5.4,-1.4,2024-10-06T13:14:38.403Z,2024-10-06T13:54:47Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5272597863,347,,5272597901,233,472,5272597861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731590791,472,5,2,49,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,94.6,101.4,2024-10-06T13:14:38.403Z,2024-10-06T13:14:44Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272597431,347,,5272597925,233,442,5272597429,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591495,443,1,2,50,0,anga7587r1zv4ey71ge9zxol3,0,18.5,0.0,2024-10-06T13:15:00.840Z,2024-10-06T13:15:03Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5272601233,140,33.3,5272601237,212,18.8,5272601235,141,13.8,5272601229,107,,5272601231,56,Back,5272601239,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591541,473,12,2,50,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.0,79.1,2024-10-06T13:15:03.483Z,2024-10-06T18:09:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272601471,141,100.0,5272601469,140,72.1,5272601467,56,Left,5272601483,213,0.83,5274588397,15,,5274588399,167,,5272601481,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591549,444,5,2,50,3,anga7587r1zv4ey71ge9zxol3,1,25.6,-1.7000000000000002,2024-10-06T13:15:04.088Z,2024-10-06T13:54:47Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5272601607,233,474,5272601541,56,Back,5272601543,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591559,474,5,2,50,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,74.4,101.7,2024-10-06T13:15:04.088Z,2024-10-06T13:54:47Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272601581,347,,5272601677,233,444,5272601579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591667,445,1,2,50,6,anga7587r1zv4ey71ge9zxol3,1,25.4,0.0,2024-10-06T13:15:06.728Z,2024-10-06T13:15:09Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5272602147,141,4.7,5272602149,212,5.7,5272602151,213,0.82,5272602143,56,Back,5272602145,140,29.1,5272602141,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591715,446,3,2,50,8,anga7587r1zv4ey71ge9zxol3,1,34.2,4.5,2024-10-06T13:15:09.032Z,2024-10-06T18:10:14Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5272602475,233,475,5272602371,56,Back,5272602479,286,,5274595665,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591723,475,45,2,50,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,65.8,95.5,2024-10-06T13:15:09.032Z,2024-10-06T14:00:03Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272602419,285,,5272602515,233,446,5272602417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591765,447,1,2,50,10,anga7587r1zv4ey71ge9zxol3,1,33.0,3.8,2024-10-06T13:15:10.632Z,2024-10-06T13:15:12Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5272602645,141,2.5,5272602647,212,21.6,5272602643,140,53.6,5272602649,213,6.24,5272602641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591777,448,1,2,50,11,anga7587r1zv4ey71ge9zxol3,0,53.7,2.5,2024-10-06T13:15:12.297Z,2024-10-06T19:59:21Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5272602711,141,4.7,5275200747,233,476,5272602715,213,1.84,5272602713,212,1.6,5272602707,56,Right,5274597453,286,,5274597451,236,,5272602709,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591805,476,74,2,50,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.4,97.4,2024-10-06T13:15:12.298Z,2024-10-06T19:59:21Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5274597053,285,,5275200781,233,448,5272602863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591879,449,5,2,50,13,anga7587r1zv4ey71ge9zxol3,1,53.2,-1.2,2024-10-06T13:15:13.561Z,2024-10-06T13:54:48Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5272603351,233,477,5272603271,56,Right,5272603273,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591835,477,5,2,50,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.8,101.2,2024-10-06T13:15:13.561Z,2024-10-06T13:54:48Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272603083,56,Back,5272603085,347,,5272603415,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731591989,450,1,2,50,15,anga7587r1zv4ey71ge9zxol3,0,52.0,0.0,2024-10-06T13:15:15.656Z,2024-10-06T13:15:20Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5272603785,1,,5272603779,141,7.3,5272603783,213,0.11,5272603773,107,,5272603781,212,51.2,5272603775,56,Right,5272603777,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592001,451,5,2,50,19,anga7587r1zv4ey71ge9zxol3,0,100.6,9.6,2024-10-06T13:15:20.157Z,2024-10-06T13:54:48Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5272605155,233,478,5272603817,346,,5272603815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592235,478,5,2,50,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.6000000000000001,90.4,2024-10-06T13:15:20.157Z,2024-10-06T13:54:48Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272605081,233,451,5272605057,346,,5272605055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592305,479,1,2,50,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.2,51.9,2024-10-06T13:15:29.844Z,2024-10-06T13:15:32Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5272605423,56,Back,5272605465,189,,5272605433,213,5.03,5272605425,140,7.8,5272605431,212,8.7,5272605421,124,,5272605437,237,,5272605429,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592399,480,1,2,50,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.8,39.8,2024-10-06T13:15:32.276Z,2024-10-06T13:15:35Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272605909,140,8.6,5272605913,212,25.3,5272605915,213,1.54,5272605907,56,Back,5272605911,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592557,481,1,2,50,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.7,73.5,2024-10-06T13:15:34.924Z,2024-10-06T13:15:40Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272606791,56,Back,5272606799,213,5.25,5272606797,212,27.0,5272606795,141,39.4,5272606793,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592633,482,1,2,50,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.1,38.2,2024-10-06T13:15:40.692Z,2024-10-06T13:15:43Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272607165,140,44.3,5272607161,56,Back,5272607175,213,1.02,5272607167,141,61.2,5272607171,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592697,483,1,2,50,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.3,61.2,2024-10-06T13:15:43.436Z,2024-10-06T18:10:49Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5272607523,212,8.0,5272607519,141,62.9,5272607515,140,36.8,5272607511,56,Back,5272607527,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592851,484,1,2,50,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.8,65.1,2024-10-06T13:15:48.748Z,2024-10-06T13:15:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272608503,212,25.7,5272608505,213,0.89,5272608501,141,94.4,5272608497,56,Left,5272608499,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592899,485,1,2,50,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.6,94.2,2024-10-06T13:15:52.133Z,2024-10-06T13:15:53Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272608727,56,Left,5272608743,213,3.62,5272608739,212,10.3,5272608735,141,87.2,5272608731,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592943,486,1,2,50,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.9,87.2,2024-10-06T13:15:53.549Z,2024-10-06T18:11:54Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272609021,141,65.2,5272609017,56,Center,5272609023,212,18.8,5272609019,140,79.8,5272609025,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731959107,908,3,2,50,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,78.6,68.8,2024-10-06T13:15:54.161Z,2024-10-06T19:59:23Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5274613335,56,Center,5274613343,465,,5275200865,233,452,5274613341,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592985,452,7,2,50,53,anga7587r1zv4ey71ge9zxol3,0,21.4,31.2,2024-10-06T13:15:54.162Z,2024-10-06T19:59:23Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5272609229,56,Back,5274611709,385,,5274609287,285,,5275200857,233,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731592999,487,61,2,50,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.8,65.2,2024-10-06T13:15:57.198Z,2024-10-06T13:15:57Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5272609299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593115,454,1,2,50,57,anga7587r1zv4ey71ge9zxol3,1,23.6,26.2,2024-10-06T13:15:57.834Z,2024-10-06T13:16:00Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5272609915,56,Back,5272609923,213,6.12,5272609919,141,24.0,5272609917,140,32.0,5272609921,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593131,455,1,2,50,58,anga7587r1zv4ey71ge9zxol3,0,33.3,28.3,2024-10-06T13:15:59.090Z,2024-10-06T13:16:03Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5272610023,141,33.0,5272610019,56,Back,5272610025,212,13.0,5272610027,213,0.25,5272610021,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593211,488,1,2,51,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.3,65.7,2024-10-06T13:16:02.533Z,2024-10-06T13:16:04Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272610431,141,73.3,5272610429,140,61.3,5272610435,213,0.55,5272610433,212,9.9,5272610427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593249,490,1,2,51,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.3,73.3,2024-10-06T13:16:04.461Z,2024-10-06T13:16:05Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272610691,140,54.1,5272610695,212,8.3,5272610697,213,2.73,5272610689,56,Center,5272610693,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593263,491,1,2,51,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.8,78.2,2024-10-06T13:16:05.629Z,2024-10-06T13:16:06Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272610805,140,61.6,5272610813,212,9.6,5272610809,141,70.9,5272610799,56,Center,5272610817,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593275,492,1,2,51,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.5,69.9,2024-10-06T13:16:06.566Z,2024-10-06T13:17:25Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272621601,212,12.0,5272610857,56,Center,5272621597,140,60.5,5272621603,213,4.62,5272621599,141,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593319,456,43,2,51,6,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-06T13:16:06.797Z,2024-10-06T18:16:25Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5272616119,399,2mawaijd9czgtd5jh9myk434l,5274639731,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593405,493,1,2,51,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.5,50.7,2024-10-06T13:16:10.853Z,2024-10-06T13:16:12Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272611575,212,21.9,5272611577,213,4.56,5272611567,56,Right,5272611573,141,18.8,5272611571,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593515,494,1,2,51,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.2,19.2,2024-10-06T13:16:12.150Z,2024-10-06T13:16:16Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272612229,141,36.9,5272612231,212,12.5,5272612227,140,57.9,5272612225,56,Center,5272612235,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593623,495,1,2,51,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.9,34.5,2024-10-06T13:16:16.117Z,2024-10-06T13:16:20Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272612761,141,3.2,5272612757,56,Right,5272612765,213,4.94,5272612763,212,21.8,5272612759,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593673,496,1,2,51,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.7,2.2,2024-10-06T13:16:19.958Z,2024-10-06T13:16:21Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272613029,141,3.7,5272613031,212,12.9,5272613025,56,Right,5272613033,213,3.06,5272613027,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593769,497,1,2,51,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.5,3.7,2024-10-06T13:16:21.662Z,2024-10-06T13:16:25Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272613557,56,Center,5272613561,141,32.8,5272613563,212,20.4,5272613559,140,52.7,5272613565,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593831,498,1,2,51,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.7,32.8,2024-10-06T13:16:25.006Z,2024-10-06T13:16:27Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272613911,141,66.9,5272613903,56,Center,5272613907,140,60.4,5272613915,213,1.24,5272613913,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731593907,499,1,2,51,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.6,66.9,2024-10-06T13:16:27.446Z,2024-10-06T13:16:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272614317,212,19.8,5272614319,213,1.04,5272614315,141,92.1,5272614313,140,70.1,5272614311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731594049,500,1,2,51,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.8,91.8,2024-10-06T13:16:29.342Z,2024-10-06T13:16:34Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272615045,140,60.9,5272615051,213,3.97,5272615043,56,Center,5272615047,141,75.3,5272615049,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731594329,501,1,2,51,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.6,65.2,2024-10-06T13:16:34.446Z,2024-10-06T13:16:41Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272616411,141,34.9,5272616407,56,Center,5272616415,213,4.60,5272616409,140,54.3,5272616413,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731594475,502,1,2,51,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.5,29.7,2024-10-06T13:16:41.238Z,2024-10-06T13:16:46Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272617079,141,60.9,5272617085,213,1.76,5272617077,140,52.6,5272617075,56,Center,5272617081,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731594527,503,1,2,51,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.9,65.8,2024-10-06T13:16:46.294Z,2024-10-06T13:16:48Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272617357,56,Center,5272617361,141,51.9,5272617359,140,70.1,5272617365,212,15.9,5272617369,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731594531,504,61,2,51,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.1,51.3,2024-10-06T13:16:48.231Z,2024-10-06T13:16:48Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5272617391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731594565,457,1,2,51,48,anga7587r1zv4ey71ge9zxol3,1,23.2,42.2,2024-10-06T13:16:49.275Z,2024-10-06T18:17:16Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5272617629,140,35.1,5274645609,157,,5272617627,56,Back,5272617631,141,55.2,5274645611,1,,5272617635,213,0.62,5272617633,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
