id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2706384865,563,5,2,73,24,c165yjiny1qnmfdvefxvflnkc,0,101.3,58.4,2024-08-05T18:31:14.696Z,2024-08-05T18:32:02Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5134318873,233,829,5134318857,346,,5134318855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706384867,829,5,2,73,24,77tfx9me4aaqhzv78bmgsy9bg,1,-1.3,41.6,2024-08-05T18:31:14.696Z,2024-08-05T18:32:01Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5134318865,56,Back,5134318869,233,563,5134318867,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385047,565,27,2,73,58,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-05T18:31:48.815Z,2024-08-05T20:24:16Z,,,,,5134322341,233,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706384911,830,27,2,73,58,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T18:31:48.815Z,2024-08-05T20:24:22Z,,,,,5134322345,233,565,5134319207,53,etfoa7t308eq1xdmo9m2gfcgl,5134319205,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385051,566,28,2,75,5,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-05T18:32:55.663Z,2024-08-05T20:24:53Z,,,,,5134319919,55,565,5134319925,233,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385045,831,28,2,75,5,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T18:32:55.663Z,2024-08-05T20:24:57Z,,,,,5134319931,233,566,5134319899,55,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385065,833,1,2,75,20,77tfx9me4aaqhzv78bmgsy9bg,1,4.7,60.3,2024-08-05T18:33:10.711Z,2024-08-05T20:26:20Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134320007,213,4.83,5134516571,189,,5134516253,124,,5134319999,56,Back,5134320005,212,7.8,5134320003,141,48.9,5134320001,140,5.6,5134516255,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385061,832,43,2,75,23,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T18:33:13.686Z,2024-08-05T20:25:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5134319977,213,1.24,5134319969,56,Back,5134319975,212,10.4,5134516129,144,1,5134319967,124,0,5134319973,141,68.2,5134319981,237,0,5134319971,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385071,834,1,2,75,25,77tfx9me4aaqhzv78bmgsy9bg,1,5.1,48.2,2024-08-05T18:33:15.799Z,2024-08-05T18:33:17Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5134320041,56,Back,5134320049,213,1.69,5134320043,140,2.8,5134320045,141,78.9,5134320047,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385075,835,1,2,75,26,77tfx9me4aaqhzv78bmgsy9bg,1,2.9,78.9,2024-08-05T18:33:17.222Z,2024-08-05T18:33:18Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134320067,140,7.6,5134320073,213,1.16,5134320065,56,Back,5134320071,212,12.3,5134320069,141,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385081,836,1,2,75,28,77tfx9me4aaqhzv78bmgsy9bg,1,7.6,95.5,2024-08-05T18:33:18.823Z,2024-08-05T18:33:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134320101,213,4.05,5134320099,212,9.2,5134320095,140,2.2,5134320093,56,Back,5134320097,141,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385089,837,1,2,75,29,77tfx9me4aaqhzv78bmgsy9bg,1,2.2,84.9,2024-08-05T18:33:20.120Z,2024-08-05T18:33:24Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134320131,56,Back,5134320129,157,,5134320141,1,,5134320139,213,6.21,5134320133,140,36.8,5134320135,141,80.9,5134320137,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385091,838,4,2,75,33,77tfx9me4aaqhzv78bmgsy9bg,1,34.2,77.2,2024-08-05T18:33:24.183Z,2024-08-05T18:45:45Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5134320175,265,,5134320177,286,,5134320163,13,,5134320201,233,567,5134320171,152,,5134320167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385097,567,4,2,75,33,c165yjiny1qnmfdvefxvflnkc,0,65.8,22.8,2024-08-05T18:33:24.184Z,2024-08-05T18:45:45Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5134320183,152,,5134320179,13,,5134320215,285,,5134320211,233,838,5134320181,56,Center,5134320185,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385139,839,1,2,75,50,77tfx9me4aaqhzv78bmgsy9bg,1,40.3,77.9,2024-08-05T18:33:40.671Z,2024-08-05T20:28:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134320459,213,4.34,5134320451,56,Back,5134350843,189,,5134320453,140,34.7,5134320447,5,,5134320449,152,,5134320455,141,55.9,5134320457,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385153,840,1,2,75,54,77tfx9me4aaqhzv78bmgsy9bg,0,32.9,54.8,2024-08-05T18:33:44.455Z,2024-08-05T20:28:46Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134320513,140,44.3,5134320517,212,13.7,5134320519,213,5.78,5134320515,141,45.0,5134320511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706390633,737,61,2,75,55,c165yjiny1qnmfdvefxvflnkc,0,56.0,58.5,2024-08-05T18:33:45.383Z,2024-08-05T20:28:48Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5134351667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385159,841,1,2,75,59,77tfx9me4aaqhzv78bmgsy9bg,1,45.9,52.6,2024-08-05T18:33:49.686Z,2024-08-05T18:33:50Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134320537,56,Left,5134320543,212,28.0,5134320541,141,92.0,5134320539,140,53.5,5134320545,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385175,842,1,2,76,0,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,92.0,2024-08-05T18:33:50.839Z,2024-08-05T18:33:54Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134320631,141,77.5,5134320629,140,40.3,5134320633,212,17.0,5134320635,213,3.76,5134320627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385189,843,1,2,76,4,77tfx9me4aaqhzv78bmgsy9bg,1,40.1,76.2,2024-08-05T18:33:54.470Z,2024-08-05T18:33:57Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134320697,56,Back,5134320703,212,21.7,5134320699,140,25.7,5134320705,213,3.94,5134320701,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385193,844,4,2,76,7,77tfx9me4aaqhzv78bmgsy9bg,1,28.5,60.4,2024-08-05T18:33:57.798Z,2024-08-05T20:29:11Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134320797,233,568,5134320743,285,,5134320737,56,Back,5134521069,294,,5134320739,152,,5134320735,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385199,568,4,2,76,7,c165yjiny1qnmfdvefxvflnkc,0,71.5,39.6,2024-08-05T18:33:57.799Z,2024-08-05T20:29:09Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5134521007,294,,5134320775,13,,5134320777,56,Center,5134320779,152,,5134320783,286,,5134320801,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385227,845,1,2,76,12,77tfx9me4aaqhzv78bmgsy9bg,1,25.1,65.7,2024-08-05T18:34:02.495Z,2024-08-05T20:30:36Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134320925,56,Back,5134320927,140,23.6,5134320931,212,10.2,5134320921,5,,5134320929,141,50.9,5134320933,213,4.56,5134320923,152,,5134352117,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385235,846,43,2,76,17,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T18:34:08.182Z,2024-08-05T20:30:57Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134320965,212,16.5,5134320967,213,4.90,5134320959,56,Back,5134320961,140,26.5,5134523215,144,1,5134320963,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385245,847,1,2,76,18,77tfx9me4aaqhzv78bmgsy9bg,1,26.5,27.1,2024-08-05T18:34:09.190Z,2024-08-05T18:34:10Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134321023,140,23.0,5134321029,213,1.76,5134321021,56,Back,5134321027,212,19.9,5134321025,141,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385267,848,1,2,76,20,77tfx9me4aaqhzv78bmgsy9bg,1,23.2,56.1,2024-08-05T18:34:10.822Z,2024-08-05T18:34:18Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134321155,141,84.2,5134321157,212,19.3,5134321159,213,1.44,5134321151,56,Back,5134321153,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385269,849,1,2,76,27,77tfx9me4aaqhzv78bmgsy9bg,1,34.8,77.9,2024-08-05T18:34:18.247Z,2024-08-05T18:34:20Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134321181,212,13.2,5134321183,213,0.05,5134321179,141,78.9,5134321177,140,47.4,5134321175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385275,850,1,2,76,29,77tfx9me4aaqhzv78bmgsy9bg,1,47.4,78.9,2024-08-05T18:34:20.265Z,2024-08-05T18:34:21Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5134321195,56,Center,5134321197,140,53.9,5134321201,212,13.3,5134321199,141,62.1,5134321203,213,5.25,5134321193,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385285,851,1,2,76,30,77tfx9me4aaqhzv78bmgsy9bg,0,54.0,62.1,2024-08-05T18:34:20.672Z,2024-08-05T20:31:19Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5134321271,56,Center,5134321269,155,,5134321275,141,63.5,5134321279,213,0.03,5134321277,212,28.1,5134321273,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385295,569,59,2,76,33,c165yjiny1qnmfdvefxvflnkc,1,24.7,36.0,2024-08-05T18:34:24.343Z,2024-08-05T20:31:39Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134524239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385311,570,1,2,76,34,c165yjiny1qnmfdvefxvflnkc,0,24.7,36.0,2024-08-05T18:34:24.549Z,2024-08-05T20:31:41Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134321401,212,49.3,5134321397,140,71.3,5134321395,56,Center,5134321403,213,6.17,5134321405,1,,5134321393,157,,5134321399,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385301,852,61,2,76,38,77tfx9me4aaqhzv78bmgsy9bg,0,30.6,73.2,2024-08-05T18:34:28.406Z,2024-08-05T20:31:56Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134321359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385315,571,43,2,76,40,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-05T18:34:31.028Z,2024-08-05T18:34:36Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5134321449,144,44,5134321413,56,Center,5134321415,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385321,853,12,2,76,41,77tfx9me4aaqhzv78bmgsy9bg,1,23.7,62.5,2024-08-05T18:34:31.911Z,2024-08-05T18:34:33Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134321425,140,2.6,5134321431,213,2.87,5134321429,212,23.0,5134321427,141,71.4,5134321423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385323,854,43,2,76,42,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T18:34:33.143Z,2024-08-05T20:32:06Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5134525023,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385347,855,1,2,76,50,77tfx9me4aaqhzv78bmgsy9bg,1,1.9,53.6,2024-08-05T18:34:41.094Z,2024-08-05T18:34:45Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5134321635,213,1.14,5134321627,56,Back,5134321629,140,6.3,5134321631,141,68.2,5134321633,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385359,856,1,2,76,55,77tfx9me4aaqhzv78bmgsy9bg,1,15.1,62.0,2024-08-05T18:34:45.815Z,2024-08-05T18:34:50Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134321709,213,4.67,5134321701,56,Back,5134321703,140,14.0,5134321705,141,23.1,5134321707,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385365,857,1,2,76,59,77tfx9me4aaqhzv78bmgsy9bg,0,19.1,16.0,2024-08-05T18:34:50.214Z,2024-08-05T20:32:22Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134321745,212,22.7,5134321739,56,Back,5134321741,140,40.7,5134321743,141,17.9,5134321747,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385375,572,8,2,77,0,c165yjiny1qnmfdvefxvflnkc,1,64.9,88.0,2024-08-05T18:34:51.381Z,2024-08-05T20:32:32Z,6uvp2evoo07gv5rc5ht2l012i,M. Murata,,,5134321781,56,Left,5134525787,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385383,858,1,2,77,2,77tfx9me4aaqhzv78bmgsy9bg,1,39.0,12.4,2024-08-05T18:34:53.287Z,2024-08-05T18:34:54Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5134321791,141,2.7,5134321787,56,Back,5134321795,213,4.23,5134321789,140,35.7,5134321793,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385399,859,1,2,77,3,77tfx9me4aaqhzv78bmgsy9bg,1,35.7,2.7,2024-08-05T18:34:54.198Z,2024-08-05T18:34:57Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5134321867,56,Back,5134321873,212,15.0,5134321869,140,33.3,5134321871,141,24.5,5134321875,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385407,860,1,2,77,7,77tfx9me4aaqhzv78bmgsy9bg,1,37.5,35.5,2024-08-05T18:34:57.703Z,2024-08-05T18:35:01Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134321939,213,1.40,5134321931,56,Back,5134321933,140,41.9,5134321935,141,74.4,5134321937,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385419,861,1,2,77,11,77tfx9me4aaqhzv78bmgsy9bg,1,42.1,76.7,2024-08-05T18:35:01.446Z,2024-08-05T18:35:03Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134322017,212,18.4,5134322013,140,55.8,5134322015,141,93.5,5134322011,56,Left,5134322019,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385429,862,1,2,77,12,77tfx9me4aaqhzv78bmgsy9bg,1,53.4,91.4,2024-08-05T18:35:03.302Z,2024-08-05T18:35:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134322089,140,38.9,5134322093,212,15.9,5134322095,213,3.44,5134322091,141,84.6,5134322087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385431,863,1,2,77,16,77tfx9me4aaqhzv78bmgsy9bg,1,31.4,72.9,2024-08-05T18:35:06.934Z,2024-08-05T18:35:09Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134322101,140,42.5,5134322099,56,Back,5134322105,212,20.7,5134322107,213,5.31,5134322103,141,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385447,864,1,2,77,18,77tfx9me4aaqhzv78bmgsy9bg,1,42.3,51.3,2024-08-05T18:35:09.270Z,2024-08-05T18:35:12Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5134322195,141,36.5,5134322187,56,Back,5134322201,213,3.67,5134322199,212,20.1,5134322191,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385457,865,1,2,77,21,77tfx9me4aaqhzv78bmgsy9bg,0,27.8,38.7,2024-08-05T18:35:11.963Z,2024-08-05T20:33:10Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134322261,155,,5134322269,212,64.5,5134322263,56,Center,5134322265,140,88.3,5134322271,213,6.11,5134322273,1,,5134322267,141,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385461,573,52,2,77,26,c165yjiny1qnmfdvefxvflnkc,1,11.9,74.4,2024-08-05T18:35:16.811Z,2024-08-05T20:33:35Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134527665,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385479,574,1,2,77,27,c165yjiny1qnmfdvefxvflnkc,1,14.7,76.3,2024-08-05T18:35:17.430Z,2024-08-05T20:33:58Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134322383,213,0.04,5134322379,141,77.1,5134322373,123,,5134322381,212,13.9,5134322375,56,Back,5134322377,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385497,575,1,2,77,33,c165yjiny1qnmfdvefxvflnkc,1,32.0,82.9,2024-08-05T18:35:24.192Z,2024-08-05T18:35:28Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5134322481,140,23.3,5134322485,212,25.2,5134322487,213,4.34,5134322483,141,48.4,5134322479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385507,576,1,2,77,37,c165yjiny1qnmfdvefxvflnkc,1,25.0,53.0,2024-08-05T18:35:28.358Z,2024-08-05T18:35:29Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5134322515,140,31.7,5134322517,141,53.4,5134322519,212,7.0,5134322521,213,0.04,5134322513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385511,577,1,2,77,39,c165yjiny1qnmfdvefxvflnkc,1,31.7,53.4,2024-08-05T18:35:29.638Z,2024-08-05T18:35:30Z,6uvp2evoo07gv5rc5ht2l012i,M. Murata,,,5134322533,140,22.6,5134322543,156,,5134322539,213,4.28,5134322531,56,Back,5134322537,212,22.7,5134322535,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385531,579,1,2,77,45,c165yjiny1qnmfdvefxvflnkc,0,43.2,12.3,2024-08-05T18:35:36.089Z,2024-08-05T20:34:32Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5134322651,213,0.81,5134322645,140,72.0,5134322647,141,58.7,5134322653,1,,5134322641,155,,5134322649,212,43.7,5134322643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385529,578,43,2,77,45,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-05T18:35:36.134Z,2024-08-05T18:47:44Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5134322635,212,21.1,5134322637,213,5.85,5134322631,140,43.2,5134322629,56,Back,5134341105,144,1,5134322633,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385541,866,1,2,77,46,77tfx9me4aaqhzv78bmgsy9bg,1,22.1,28.0,2024-08-05T18:35:37.030Z,2024-08-05T20:34:36Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5134322727,141,49.4,5134322725,140,19.0,5134322723,56,Back,5134322729,212,14.9,5134322731,213,1.79,5134322721,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385545,867,1,2,77,49,77tfx9me4aaqhzv78bmgsy9bg,1,19.0,49.4,2024-08-05T18:35:39.521Z,2024-08-05T20:35:11Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134322757,141,46.7,5134322755,140,28.7,5134322753,56,Back,5134322763,1,,5134322761,213,6.10,5134322759,212,10.3,5134322751,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385549,869,1,2,77,51,77tfx9me4aaqhzv78bmgsy9bg,1,27.6,48.9,2024-08-05T18:35:41.878Z,2024-08-05T18:35:42Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5134322775,140,33.6,5134322779,212,13.3,5134322777,141,66.2,5134322781,213,1.08,5134322773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385553,870,1,2,77,52,77tfx9me4aaqhzv78bmgsy9bg,1,33.6,66.2,2024-08-05T18:35:42.502Z,2024-08-05T18:35:43Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5134322821,141,63.3,5134322825,213,6.10,5134322817,56,Back,5134322819,140,43.8,5134322823,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385555,871,3,2,77,53,77tfx9me4aaqhzv78bmgsy9bg,0,43.4,68.2,2024-08-05T18:35:43.805Z,2024-08-05T20:35:32Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5134322831,286,,5134322829,56,Back,5134322845,233,580,5134530629,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385557,580,7,2,77,53,c165yjiny1qnmfdvefxvflnkc,0,56.6,31.8,2024-08-05T18:35:43.806Z,2024-08-05T20:35:28Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5134322833,56,Center,5134530523,385,,5134322835,285,,5134322839,233,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385559,872,61,2,77,54,77tfx9me4aaqhzv78bmgsy9bg,1,43.9,64.5,2024-08-05T18:35:44.961Z,2024-08-05T18:35:45Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5134322837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385577,582,1,2,77,56,c165yjiny1qnmfdvefxvflnkc,1,59.5,27.9,2024-08-05T18:35:46.871Z,2024-08-05T18:35:52Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5134322947,213,5.56,5134322943,141,16.8,5134322941,140,67.7,5134322939,56,Right,5134322945,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385587,583,1,2,77,57,c165yjiny1qnmfdvefxvflnkc,1,67.3,16.4,2024-08-05T18:35:47.743Z,2024-08-05T19:02:20Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5134323011,213,6.15,5134323003,56,Right,5134323009,212,7.1,5134323007,141,15.0,5134323005,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385589,584,1,2,77,58,c165yjiny1qnmfdvefxvflnkc,1,73.2,15.0,2024-08-05T18:35:48.863Z,2024-08-05T19:02:25Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5134323023,212,20.5,5134323019,140,92.7,5134323017,56,Right,5134323025,213,0.04,5134323021,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385591,585,1,2,77,59,c165yjiny1qnmfdvefxvflnkc,0,92.7,16.1,2024-08-05T18:35:49.824Z,2024-08-05T20:36:06Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5134531171,225,,5134323029,2,,5134323041,213,1.86,5134323039,212,13.1,5134531173,386,,5134323033,56,Center,5134323035,140,89.1,5134531175,20,,5134323037,141,,,,,,,,,34.6,,,,,,,,,,,,,,,,,,,
2706385593,874,1,2,78,4,77tfx9me4aaqhzv78bmgsy9bg,1,6.9,72.0,2024-08-05T18:35:54.598Z,2024-08-05T18:35:56Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134323049,212,14.0,5134323051,213,1.52,5134323045,140,7.6,5134323043,56,Back,5134323047,141,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706385605,875,1,2,78,5,77tfx9me4aaqhzv78bmgsy9bg,1,7.6,92.5,2024-08-05T18:35:55.782Z,2024-08-05T18:35:58Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134323135,212,18.0,5134323137,213,5.17,5134323129,56,Back,5134323131,140,15.2,5134323133,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
