id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/14/value
2724464661,442,1,2,69,39,anga7587r1zv4ey71ge9zxol3,1,13.1,21.2,2024-09-22T15:38:42.082Z,2024-09-22T15:38:43Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5233600711,212,7.7,5233600703,3,,5233600705,56,Back,5233600707,140,15.8,5233600715,213,5.09,5233600709,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724464737,443,1,2,69,40,anga7587r1zv4ey71ge9zxol3,0,15.6,9.5,2024-09-22T15:38:43.475Z,2024-09-22T15:38:47Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5233601167,212,44.5,5233601173,1,,5233601163,141,15.9,5233601153,157,,5233601155,56,Right,5233601169,213,0.10,5233601159,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724464899,714,1,2,69,45,5rz9enoyknpg8ji78za5b82p0,1,43.0,80.7,2024-09-22T15:38:47.893Z,2024-09-22T15:38:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5233602027,213,3.79,5233602021,140,23.6,5233602025,212,25.6,5233602023,141,57.8,5233602019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724464961,715,1,2,69,52,5rz9enoyknpg8ji78za5b82p0,1,21.2,52.1,2024-09-22T15:38:54.740Z,2024-09-22T15:38:57Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5233602375,213,0.00,5233602373,212,6.7,5233602367,56,Back,5233602371,141,52.1,5233602369,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465043,716,1,2,69,54,5rz9enoyknpg8ji78za5b82p0,1,27.7,55.4,2024-09-22T15:38:57.204Z,2024-09-22T15:39:02Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5233602799,212,21.6,5233602801,213,1.50,5233602797,141,87.1,5233602793,56,Back,5233602795,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465093,717,1,2,69,59,5rz9enoyknpg8ji78za5b82p0,1,41.9,89.2,2024-09-22T15:39:01.925Z,2024-09-22T15:39:04Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233603049,56,Back,5233603059,213,4.91,5233603053,140,44.0,5233603055,141,73.4,5233603057,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465171,718,1,2,70,1,5rz9enoyknpg8ji78za5b82p0,1,42.7,70.3,2024-09-22T15:39:04.501Z,2024-09-22T15:39:08Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233603467,56,Back,5233603473,141,31.6,5233603475,212,26.4,5233603471,140,44.0,5233603477,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465235,719,1,2,70,5,5rz9enoyknpg8ji78za5b82p0,1,43.8,27.6,2024-09-22T15:39:07.957Z,2024-09-22T15:39:10Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233603745,56,Right,5233603753,141,10.7,5233603757,212,17.2,5233603749,140,56.0,5233603759,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465299,720,1,2,70,8,5rz9enoyknpg8ji78za5b82p0,1,56.0,14.5,2024-09-22T15:39:10.804Z,2024-09-22T15:39:14Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233604159,140,57.6,5233604161,141,30.2,5233604167,212,10.8,5233604173,213,1.41,5233604155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465303,721,4,2,70,11,5rz9enoyknpg8ji78za5b82p0,1,56.7,26.6,2024-09-22T15:39:14.404Z,2024-09-22T15:39:30Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5233604217,265,,5233604211,13,,5233604215,152,,5233604219,286,,5233604213,56,Center,5233604373,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465315,444,4,2,70,11,anga7587r1zv4ey71ge9zxol3,0,43.3,73.4,2024-09-22T15:39:14.405Z,2024-09-22T15:39:30Z,5733iw16239m83syv5dm8huj9,M. Rømer,,5233604313,13,,5233604433,233,721,5233604317,56,Back,5233604327,285,,5233604321,152,,5233604325,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465977,445,18,2,70,37,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-22T15:39:39.643Z,2024-09-22T20:09:36Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5233607915,59,20,5233608011,55,446,5233607913,44,Defender,5233607911,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724465983,446,19,2,70,37,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-22T15:39:39.644Z,2024-09-22T20:09:37Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,5233613821,292,5,5233607939,42,,5233613823,293,1,5233607943,145,3,5233607945,59,3,5233607947,44,Midfielder,5233607949,55,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466189,722,1,2,70,56,5rz9enoyknpg8ji78za5b82p0,1,55.7,32.7,2024-09-22T15:39:58.693Z,2024-09-22T15:40:00Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233609249,213,4.97,5233609237,5,,5233609241,56,Right,5233609247,212,15.1,5233609243,140,59.3,5233609245,141,11.2,5233609239,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466245,723,1,2,70,57,5rz9enoyknpg8ji78za5b82p0,1,59.3,10.8,2024-09-22T15:40:00.036Z,2024-09-22T15:40:02Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233609569,212,8.8,5233609563,56,Center,5233609565,140,55.0,5233609571,213,2.11,5233609567,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466403,724,1,2,70,59,5rz9enoyknpg8ji78za5b82p0,1,54.6,29.0,2024-09-22T15:40:01.924Z,2024-09-22T15:40:07Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233610395,56,Center,5233610399,140,53.9,5233610407,212,15.4,5233610411,213,1.62,5233610403,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466567,725,1,2,71,5,5rz9enoyknpg8ji78za5b82p0,1,67.8,61.8,2024-09-22T15:40:07.669Z,2024-09-22T15:40:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5233611297,56,Left,5233611303,141,84.1,5233611305,212,17.8,5233611301,140,76.6,5233611307,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466637,726,1,2,71,11,5rz9enoyknpg8ji78za5b82p0,1,82.3,93.7,2024-09-22T15:40:13.829Z,2024-09-22T15:40:17Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233611641,140,88.3,5233611647,213,5.63,5233611643,141,86.6,5233611645,212,7.9,5233611639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466647,727,61,2,71,12,5rz9enoyknpg8ji78za5b82p0,0,88.3,88.0,2024-09-22T15:40:15.348Z,2024-09-22T15:40:19Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233611691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466665,447,12,2,71,15,anga7587r1zv4ey71ge9zxol3,1,9.2,12.6,2024-09-22T15:40:17.969Z,2024-09-22T15:40:19Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5233611787,56,Back,5233611869,167,,5233611791,140,9.9,5233611797,141,0.0,5233611807,213,4.79,5233611801,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466673,448,5,2,71,15,anga7587r1zv4ey71ge9zxol3,0,12.2,-0.7000000000000001,2024-09-22T15:40:18.084Z,2024-09-22T15:44:49Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5233612009,233,728,5233611831,347,,5233611829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466683,728,5,2,71,15,5rz9enoyknpg8ji78za5b82p0,1,87.8,100.7,2024-09-22T15:40:18.084Z,2024-09-22T15:44:49Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233611967,233,448,5233611891,347,,5233611889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466825,729,1,2,71,20,5rz9enoyknpg8ji78za5b82p0,1,87.5,100.0,2024-09-22T15:40:22.836Z,2024-09-22T15:40:25Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233612711,141,93.2,5233612705,56,Left,5233612713,212,10.8,5233612701,107,,5233612715,213,3.69,5233612709,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466887,730,1,2,71,22,5rz9enoyknpg8ji78za5b82p0,1,78.7,93.2,2024-09-22T15:40:25.140Z,2024-09-22T15:40:27Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233613031,213,3.89,5233613015,56,Center,5233613023,141,69.8,5233613027,212,23.3,5233613019,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724466999,731,1,2,71,24,5rz9enoyknpg8ji78za5b82p0,1,62.2,67.2,2024-09-22T15:40:27.556Z,2024-09-22T15:40:31Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5233613461,212,17.2,5233613457,140,54.5,5233613463,213,4.22,5233613455,56,Center,5233613459,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467063,732,1,2,71,28,5rz9enoyknpg8ji78za5b82p0,1,54.4,39.9,2024-09-22T15:40:31.079Z,2024-09-22T15:40:34Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233613791,56,Right,5233613797,212,26.9,5233613793,140,67.3,5233613795,141,5.8,5233613799,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467123,733,1,2,71,31,5rz9enoyknpg8ji78za5b82p0,1,72.4,6.0,2024-09-22T15:40:34.292Z,2024-09-22T15:40:36Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5233614175,213,1.84,5233614167,56,Right,5233614173,212,6.2,5233614171,141,14.8,5233614169,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467167,734,1,2,71,34,5rz9enoyknpg8ji78za5b82p0,1,73.1,9.4,2024-09-22T15:40:36.628Z,2024-09-22T15:40:38Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5233614373,213,5.53,5233614361,140,76.1,5233614365,141,5.1,5233614359,56,Right,5233614369,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467207,735,1,2,71,35,5rz9enoyknpg8ji78za5b82p0,1,74.1,6.1,2024-09-22T15:40:38.420Z,2024-09-22T15:40:40Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233614653,140,62.5,5233614655,141,10.7,5233614651,56,Right,5233614661,213,2.89,5233614657,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467367,736,1,2,71,37,5rz9enoyknpg8ji78za5b82p0,1,61.2,11.5,2024-09-22T15:40:40.485Z,2024-09-22T15:40:48Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233615451,213,5.73,5233615443,56,Right,5233615449,212,6.2,5233615445,140,66.2,5233615447,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724725471,982,3,2,71,43,5rz9enoyknpg8ji78za5b82p0,0,84.9,4.3,2024-09-22T15:40:45.760Z,2024-09-22T20:13:55Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5235040893,286,,5235040895,465,,5235040891,56,Right,5235040897,467,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467385,737,1,2,71,46,5rz9enoyknpg8ji78za5b82p0,0,96.3,5.8,2024-09-22T15:40:48.644Z,2024-09-22T20:14:02Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233615527,56,Center,5233615523,2,,5233615525,155,,5235041323,224,,5235041325,20,,5233615535,213,1.83,5233615533,212,13.0,5233615529,140,93.1,5233615531,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467409,449,43,2,71,47,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-22T15:40:50.402Z,2024-09-22T20:14:15Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5235042255,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467487,450,1,2,71,47,anga7587r1zv4ey71ge9zxol3,1,4.3,74.5,2024-09-22T15:40:50.577Z,2024-09-22T15:40:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233616029,141,85.0,5233616025,56,Back,5233616031,212,14.1,5233616027,140,15.9,5233616033,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467491,451,3,2,71,49,anga7587r1zv4ey71ge9zxol3,0,17.2,86.2,2024-09-22T15:40:52.580Z,2024-09-22T20:14:31Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,5235043585,465,,5233616051,56,Back,5233616053,285,,5233628327,233,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467565,738,7,2,71,49,5rz9enoyknpg8ji78za5b82p0,1,82.8,13.8,2024-09-22T15:40:52.581Z,2024-09-22T20:14:27Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5233616435,233,451,5233616321,56,Right,5235043343,384,,5233616323,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467585,739,61,2,71,53,5rz9enoyknpg8ji78za5b82p0,0,87.6,28.7,2024-09-22T15:40:55.877Z,2024-09-22T15:41:34Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5233616401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467633,452,43,2,71,55,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-22T15:40:58.113Z,2024-09-22T20:15:18Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5235047531,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467681,453,1,2,71,55,anga7587r1zv4ey71ge9zxol3,0,8.4,51.9,2024-09-22T15:40:58.225Z,2024-09-22T20:15:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233616915,141,70.3,5233616913,140,42.0,5233616917,212,37.4,5233616911,56,Back,5233616919,213,0.34,5233616909,157,,5233616921,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724726939,983,44,2,71,56,5rz9enoyknpg8ji78za5b82p0,1,57.0,34.3,2024-09-22T15:40:59.051Z,2024-09-22T20:58:04Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5235236615,233,600,5235049485,56,Center,5235049489,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724726945,600,44,2,71,56,anga7587r1zv4ey71ge9zxol3,0,43.0,65.7,2024-09-22T15:40:59.052Z,2024-09-22T20:15:40Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5235049519,56,Back,5235049523,285,,5235049525,233,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467697,740,1,2,71,56,5rz9enoyknpg8ji78za5b82p0,1,57.0,25.0,2024-09-22T15:40:59.501Z,2024-09-22T20:15:45Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5233617021,213,0.48,5233617017,141,30.9,5233617011,3,,5233617015,140,64.3,5233617019,212,8.7,5233617013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467707,741,43,2,71,58,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-09-22T15:41:01.604Z,2024-09-22T20:15:11Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5235046799,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467763,742,1,2,71,59,5rz9enoyknpg8ji78za5b82p0,1,65.8,31.5,2024-09-22T15:41:01.733Z,2024-09-22T15:41:05Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5233617345,56,Center,5233617349,141,51.2,5233617347,140,65.6,5233617351,212,13.4,5233617353,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467903,743,1,2,72,2,5rz9enoyknpg8ji78za5b82p0,1,69.1,62.3,2024-09-22T15:41:05.188Z,2024-09-22T15:41:12Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233618059,212,10.5,5233618061,213,0.94,5233618057,141,74.8,5233618053,56,Center,5233618055,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724727315,601,83,2,72,6,anga7587r1zv4ey71ge9zxol3,1,10.8,14.4,2024-09-22T15:41:09.163Z,2024-09-22T20:16:12Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5235051809,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467907,744,61,2,72,8,5rz9enoyknpg8ji78za5b82p0,0,88.2,84.5,2024-09-22T15:41:11.341Z,2024-09-22T15:41:14Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233618069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724467997,455,1,2,72,12,anga7587r1zv4ey71ge9zxol3,0,9.8,28.5,2024-09-22T15:41:15.218Z,2024-09-22T15:41:18Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5233618593,213,6.13,5233618595,1,,5233618591,212,61.7,5233618585,56,Right,5233618589,141,14.6,5233618583,157,,5233618587,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724468175,745,1,2,72,20,5rz9enoyknpg8ji78za5b82p0,1,24.8,94.5,2024-09-22T15:41:23.140Z,2024-09-22T15:41:25Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5233619669,56,Back,5233619677,213,3.49,5233619671,140,7.2,5233619675,212,19.7,5233619673,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724468183,746,1,2,72,22,5rz9enoyknpg8ji78za5b82p0,0,3.3,82.4,2024-09-22T15:41:24.685Z,2024-09-22T20:16:41Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5235053791,157,,5233622453,213,2.01,5235053799,1,,5233622451,212,10.4,5233622447,140,0.0,5233619707,56,Back,5233622449,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724468639,457,6,2,72,23,anga7587r1zv4ey71ge9zxol3,1,89.5,9.6,2024-09-22T15:41:25.898Z,2024-09-22T15:44:47Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5233623263,233,747,5233622267,75,,5233622265,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724468187,747,6,2,72,23,5rz9enoyknpg8ji78za5b82p0,0,10.5,90.4,2024-09-22T15:41:25.898Z,2024-09-22T20:17:22Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5233623297,233,457,5233619793,56,Back,5233619795,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724468637,456,43,2,72,40,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-22T15:41:43.170Z,2024-09-22T15:41:49Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5233622151,347,0,5233622621,144,5,5233622149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724469053,458,1,2,73,3,anga7587r1zv4ey71ge9zxol3,0,99.5,0.5,2024-09-22T15:42:05.922Z,2024-09-22T20:17:29Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,5233624585,223,,5233624583,155,,5233624587,56,Center,5233624581,6,,5235058123,72,,5233624579,2,,5233624593,141,43.1,5233624595,212,29.0,5233624591,140,97.9,5233624597,213,1.63,,,,,,,,,,,,,,,,,,,,,,,
2724469099,748,12,2,73,7,5rz9enoyknpg8ji78za5b82p0,1,6.7,58.5,2024-09-22T15:42:10.324Z,2024-09-22T15:42:11Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5233624795,141,85.5,5233624841,15,,5233624791,140,28.8,5233624799,212,29.6,5233624803,213,0.67,5233624787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724469219,459,1,2,73,10,anga7587r1zv4ey71ge9zxol3,0,74.0,9.1,2024-09-22T15:42:13.585Z,2024-09-22T15:42:16Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5233625367,155,,5233625373,141,65.2,5233625375,212,43.0,5233625371,140,93.0,5233625377,213,1.09,5233625379,1,,5233625369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724729485,984,44,2,73,13,5rz9enoyknpg8ji78za5b82p0,1,4.6,26.8,2024-09-22T15:42:15.850Z,2024-09-22T20:58:04Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5235065281,285,,5235236633,233,602,5235065277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724729491,602,44,2,73,13,anga7587r1zv4ey71ge9zxol3,0,95.4,73.2,2024-09-22T15:42:15.851Z,2024-09-22T20:18:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5235065313,233,984,5235065307,56,Center,5235065311,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724469243,749,12,2,73,13,5rz9enoyknpg8ji78za5b82p0,1,4.4,27.5,2024-09-22T15:42:16.300Z,2024-09-22T15:42:45Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5233625619,15,,5233625555,167,,5233625505,56,Back,5233625511,212,8.3,5233625509,141,19.3,5233625507,140,0.0,5233625513,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724469229,460,6,2,73,14,anga7587r1zv4ey71ge9zxol3,1,98.4,74.9,2024-09-22T15:42:17.154Z,2024-09-22T15:44:48Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5233625569,56,Center,5233625761,233,750,5233625573,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724469247,750,6,2,73,14,5rz9enoyknpg8ji78za5b82p0,0,1.6,25.1,2024-09-22T15:42:17.154Z,2024-09-22T20:18:07Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5233625717,56,Back,5233625719,73,,5233625829,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724470085,461,1,2,73,49,anga7587r1zv4ey71ge9zxol3,0,99.5,99.5,2024-09-22T15:42:52.529Z,2024-09-22T20:19:12Z,5733iw16239m83syv5dm8huj9,M. Rømer,,5233630197,2,,5233630207,140,93.1,5233630215,213,4.49,5233630201,155,,5233630213,212,30.3,5233630205,56,Center,5233630203,223,,5233630199,6,,5235067253,20,,5233630209,141,56.1,,,,,,,,,,,,,,,,,,,,,,,
2724470093,751,44,2,73,52,5rz9enoyknpg8ji78za5b82p0,1,7.4,46.0,2024-09-22T15:42:55.524Z,2024-09-22T20:58:04Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5233630251,56,Back,5233630419,233,462,5233630253,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724470115,462,44,2,73,52,anga7587r1zv4ey71ge9zxol3,0,92.6,54.0,2024-09-22T15:42:55.525Z,2024-09-22T20:58:04Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5233630423,233,751,5233630349,56,Center,5233630351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724470121,752,12,2,73,53,5rz9enoyknpg8ji78za5b82p0,1,6.9,49.1,2024-09-22T15:42:55.620Z,2024-09-22T15:42:57Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5233630373,212,19.9,5233630367,56,Back,5233630375,213,6.02,5233630371,141,41.5,5233630369,140,25.2,5233630395,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724470161,463,1,2,73,55,anga7587r1zv4ey71ge9zxol3,0,73.1,45.7,2024-09-22T15:42:57.872Z,2024-09-22T15:45:03Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,5233630561,3,,5233630567,141,52.2,5233630563,56,Center,5233630571,213,0.26,5233630565,140,89.2,5233630569,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724470189,753,12,2,73,56,5rz9enoyknpg8ji78za5b82p0,1,9.0,51.7,2024-09-22T15:42:58.932Z,2024-09-22T15:42:59Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5233630709,213,0.19,5233630747,15,,5233630703,140,26.9,5233630705,141,57.1,5233630701,56,Back,5233630707,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724470207,754,61,2,73,57,5rz9enoyknpg8ji78za5b82p0,1,22.6,42.5,2024-09-22T15:43:00.085Z,2024-09-22T15:43:24Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5233633737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724470281,755,43,2,73,59,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-09-22T15:43:02.261Z,2024-09-22T20:20:07Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5235071853,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
