id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2743658287,401,1,2,52,12,cftj6g399tknheudaxsdpfdgb,1,56.0,69.9,2024-11-03T14:12:18.288Z,2024-11-03T14:12:29Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5338509241,56,Center,5338509251,213,0.24,5338509249,212,20.0,5338509245,140,74.5,5338509247,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658353,402,1,2,52,23,cftj6g399tknheudaxsdpfdgb,1,84.5,96.3,2024-11-03T14:12:29.264Z,2024-11-03T14:12:31Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5338509601,140,96.7,5338509605,141,90.6,5338509609,212,13.4,5338509611,213,5.99,5338509597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658411,403,1,2,52,24,cftj6g399tknheudaxsdpfdgb,0,98.3,86.5,2024-11-03T14:12:30.944Z,2024-11-03T18:35:32Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5338509879,155,,5338509899,213,4.64,5340243387,72,,5338509881,56,Center,5340243385,224,,5338509893,212,30.4,5338509887,141,41.9,5338509877,2,,5338509883,140,,,,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,
2743658455,675,12,2,52,26,77tfx9me4aaqhzv78bmgsy9bg,1,4.4,56.6,2024-11-03T14:12:32.187Z,2024-11-03T18:35:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338510075,140,12.8,5338510083,213,0.02,5338510077,141,56.8,5338510073,56,Back,5338510131,15,,5338510079,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658513,404,15,2,52,29,cftj6g399tknheudaxsdpfdgb,1,88.1,43.6,2024-11-03T14:12:35.073Z,2024-11-03T18:35:52Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5338510923,15,,5338511229,458,,5338510377,17,,5338511217,103,12.7,5338510381,56,Center,5340244889,78,,5338510927,328,,5338510375,22,,5338511235,147,5338511211,102,5338511329,233,676,5338511233,146,44.4,97.8,,,,,,,,,,,,,,,51.6,,,,,,,
2743658555,676,10,2,52,29,77tfx9me4aaqhzv78bmgsy9bg,1,3.1,51.5,2024-11-03T14:12:35.173Z,2024-11-03T18:35:54Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5338510821,177,,5338510591,56,Back,5338510589,182,,5338510999,233,404,5340245137,377,,5338510587,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658593,677,52,2,52,30,77tfx9me4aaqhzv78bmgsy9bg,1,7.3,49.6,2024-11-03T14:12:36.782Z,2024-11-03T18:35:56Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5340245337,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658693,678,1,2,52,31,77tfx9me4aaqhzv78bmgsy9bg,1,14.2,46.4,2024-11-03T14:12:37.283Z,2024-11-03T18:36:10Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5338511453,56,Back,5338511457,141,59.5,5338511461,213,0.86,5338511483,287,,5338511455,140,21.5,5338511459,212,11.8,5338511451,123,,5338514509,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658869,679,1,2,52,38,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,46.4,2024-11-03T14:12:44.771Z,2024-11-03T18:36:18Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,1.0,5338513481,210,15,5338512409,140,80.6,5338512417,213,5.59,5338512413,212,20.3,5338512411,141,27.4,5338512407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743658875,680,15,2,52,42,77tfx9me4aaqhzv78bmgsy9bg,1,84.3,46.0,2024-11-03T14:12:48.803Z,2024-11-03T18:38:50Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5338513591,147,46.9,5338513579,55,679,5338513595,231,49.5,5338512441,56,Center,5338513593,230,98.9,5338513587,215,,5338911849,22,,5338513647,233,405,5338512439,17,5338513589,146,5340248345,78,,5338513569,72,,,5338513585,103,19,5338513583,102,51.3,5338512909,82,,5338513577,29,,,,87.1,,,,,,,
2743658889,405,10,2,52,42,cftj6g399tknheudaxsdpfdgb,1,12.4,52.0,2024-11-03T14:12:48.903Z,2024-11-03T18:59:34Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338513711,233,680,5338512515,94,,5338512519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659239,407,1,2,52,52,cftj6g399tknheudaxsdpfdgb,1,31.0,79.9,2024-11-03T14:12:58.240Z,2024-11-03T14:13:02Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5338514337,140,20.8,5338514333,56,Back,5338514343,212,10.7,5338514339,141,80.3,5338514345,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659297,408,1,2,52,56,cftj6g399tknheudaxsdpfdgb,1,26.4,85.6,2024-11-03T14:13:02.145Z,2024-11-03T14:13:04Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5338514667,212,18.2,5338514659,140,15.8,5338514663,141,64.5,5338514657,56,Back,5338514673,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659667,409,1,2,52,57,cftj6g399tknheudaxsdpfdgb,1,22.8,64.9,2024-11-03T14:13:03.921Z,2024-11-03T14:13:16Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338516617,213,4.80,5338516613,141,36.0,5338516615,212,19.7,5338516611,140,24.5,5338516609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659715,410,1,2,53,9,cftj6g399tknheudaxsdpfdgb,1,34.1,38.3,2024-11-03T14:13:15.825Z,2024-11-03T14:13:17Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338516775,140,26.6,5338516777,141,71.5,5338516773,56,Back,5338516781,213,1.91,5338516779,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659837,411,1,2,53,11,cftj6g399tknheudaxsdpfdgb,1,26.0,74.5,2024-11-03T14:13:17.249Z,2024-11-03T14:13:20Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338517477,141,91.4,5338517479,212,14.4,5338517471,140,34.3,5338517467,56,Back,5338517481,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659867,412,1,2,53,14,cftj6g399tknheudaxsdpfdgb,0,32.8,93.6,2024-11-03T14:13:20.321Z,2024-11-03T14:13:21Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5338517631,141,70.0,5338517639,213,5.84,5338517629,140,65.1,5338517641,1,,5338517635,212,37.5,5338517627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659939,681,1,2,53,15,77tfx9me4aaqhzv78bmgsy9bg,1,34.0,26.2,2024-11-03T14:13:21.266Z,2024-11-03T18:39:22Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338517979,141,24.7,5338517981,212,11.6,5338517983,213,6.20,5338517977,140,45.0,5338517973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743659997,683,1,2,53,17,77tfx9me4aaqhzv78bmgsy9bg,1,45.0,24.7,2024-11-03T14:13:23.667Z,2024-11-03T14:13:25Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338518259,140,53.7,5338518263,212,22.0,5338518265,213,1.14,5338518257,56,Center,5338518261,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660075,684,1,2,53,19,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,54.2,2024-11-03T14:13:25.419Z,2024-11-03T14:13:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338518609,141,55.7,5338518613,213,0.07,5338518607,140,67.2,5338518611,212,14.2,5338518605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660177,685,1,2,53,21,77tfx9me4aaqhzv78bmgsy9bg,1,67.2,55.5,2024-11-03T14:13:27.960Z,2024-11-03T14:13:31Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5338519137,140,75.7,5338519141,212,12.1,5338519135,56,Center,5338519139,141,67.6,5338519143,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660237,686,1,2,53,24,77tfx9me4aaqhzv78bmgsy9bg,1,74.9,67.8,2024-11-03T14:13:30.875Z,2024-11-03T14:13:33Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5338519541,56,Left,5338519545,141,80.2,5338519547,212,15.3,5338519543,140,62.7,5338519549,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660293,687,1,2,53,27,77tfx9me4aaqhzv78bmgsy9bg,1,62.7,80.2,2024-11-03T14:13:33.312Z,2024-11-03T14:13:35Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338519865,56,Center,5338519867,140,61.8,5338519871,212,7.6,5338519873,213,4.59,5338519869,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660331,688,1,2,53,29,77tfx9me4aaqhzv78bmgsy9bg,1,64.8,67.5,2024-11-03T14:13:35.560Z,2024-11-03T14:13:37Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338520123,213,5.89,5338520119,141,62.1,5338520117,140,73.2,5338520115,56,Center,5338520121,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660351,689,1,2,53,30,77tfx9me4aaqhzv78bmgsy9bg,1,73.2,62.1,2024-11-03T14:13:36.926Z,2024-11-03T14:13:38Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5338520223,212,13.1,5338520225,213,2.91,5338520217,140,61.1,5338520213,56,Center,5338520221,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660417,690,1,2,53,31,77tfx9me4aaqhzv78bmgsy9bg,1,61.1,66.6,2024-11-03T14:13:37.895Z,2024-11-03T14:13:39Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338520585,56,Left,5338520587,140,67.4,5338520593,213,1.13,5338520591,212,15.4,5338520589,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660437,691,1,2,53,33,77tfx9me4aaqhzv78bmgsy9bg,1,66.6,86.9,2024-11-03T14:13:39.464Z,2024-11-03T14:13:40Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338520709,212,8.6,5338520703,56,Center,5338520711,213,4.68,5338520707,141,74.2,5338520705,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660481,692,1,2,53,34,77tfx9me4aaqhzv78bmgsy9bg,1,66.3,74.2,2024-11-03T14:13:40.272Z,2024-11-03T14:13:42Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338520895,213,1.99,5338520893,212,11.2,5338520887,140,62.0,5338520883,56,Left,5338520889,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660557,693,1,2,53,36,77tfx9me4aaqhzv78bmgsy9bg,1,62.5,87.2,2024-11-03T14:13:42.065Z,2024-11-03T14:13:44Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338521277,212,21.1,5338521273,141,66.9,5338521267,140,47.3,5338521281,213,3.85,5338521263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660591,694,1,2,53,37,77tfx9me4aaqhzv78bmgsy9bg,1,47.5,65.4,2024-11-03T14:13:43.817Z,2024-11-03T14:13:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338521443,56,Center,5338521447,141,68.2,5338521455,213,0.12,5338521451,212,16.2,5338521445,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660667,695,1,2,53,39,77tfx9me4aaqhzv78bmgsy9bg,1,61.3,67.5,2024-11-03T14:13:45.713Z,2024-11-03T14:13:47Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338521861,213,3.24,5338521857,141,65.4,5338521851,140,47.0,5338521849,56,Back,5338521859,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660739,696,1,2,53,41,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,61.7,2024-11-03T14:13:47.810Z,2024-11-03T14:13:50Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338522253,141,38.6,5338522249,56,Back,5338522257,213,4.60,5338522255,212,15.8,5338522251,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660795,697,1,2,53,43,77tfx9me4aaqhzv78bmgsy9bg,1,45.6,38.0,2024-11-03T14:13:49.854Z,2024-11-03T14:13:53Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338522531,141,8.3,5338522539,213,5.46,5338522523,56,Right,5338522533,212,27.6,5338522527,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660861,698,1,2,53,47,77tfx9me4aaqhzv78bmgsy9bg,1,60.9,10.0,2024-11-03T14:13:53.058Z,2024-11-03T14:13:55Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338522891,140,41.8,5338522895,212,23.6,5338522889,56,Back,5338522897,213,2.59,5338522893,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743660931,699,1,2,53,49,77tfx9me4aaqhzv78bmgsy9bg,1,41.7,24.0,2024-11-03T14:13:55.674Z,2024-11-03T14:13:57Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338523283,141,6.5,5338523279,56,Right,5338523287,213,5.69,5338523285,212,21.4,5338523281,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661003,700,1,2,53,51,77tfx9me4aaqhzv78bmgsy9bg,0,58.6,6.5,2024-11-03T14:13:57.546Z,2024-11-03T14:14:00Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338523657,140,74.4,5338523663,213,0.66,5338523653,155,,5338523659,141,25.5,5338523655,56,Center,5338523661,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661043,413,1,2,53,53,cftj6g399tknheudaxsdpfdgb,0,28.4,78.7,2024-11-03T14:13:59.738Z,2024-11-03T18:39:55Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338523865,212,2.6,5338523863,141,80.6,5338523967,236,,5338523859,56,Back,5338523867,213,0.53,5338523973,286,,5338523861,140,30.5,5338523969,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661053,701,74,2,53,53,77tfx9me4aaqhzv78bmgsy9bg,1,69.6,24.7,2024-11-03T14:13:59.739Z,2024-11-03T18:39:55Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5338523891,56,Center,5338524011,233,413,5338523895,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661145,702,1,2,53,56,77tfx9me4aaqhzv78bmgsy9bg,0,81.1,12.5,2024-11-03T14:14:02.032Z,2024-11-03T18:40:01Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5338524377,140,93.0,5338524383,213,1.15,5338524373,155,,5338524375,56,Center,5340264951,224,,5340264953,20,,5338524379,141,54.0,5338524371,2,,5338524381,212,,,,,,,,30.9,,,,,,,,,,,,,,,,,,,,,,,
2743661163,414,52,2,53,58,cftj6g399tknheudaxsdpfdgb,1,7.9,48.5,2024-11-03T14:14:04.898Z,2024-11-03T18:40:04Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5340265187,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661345,415,1,2,54,0,cftj6g399tknheudaxsdpfdgb,1,14.0,51.5,2024-11-03T14:14:06.627Z,2024-11-03T14:14:11Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5338525477,123,,5338525483,141,56.9,5338525479,56,Back,5338525487,213,0.24,5338525485,212,15.3,5338525481,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661357,416,4,2,54,5,cftj6g399tknheudaxsdpfdgb,1,34.0,59.8,2024-11-03T14:14:11.074Z,2024-11-03T14:33:00Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5338525723,295,,5338525727,152,,5338525725,56,Back,5338525729,286,,5338525899,233,703,5338525721,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661371,703,4,2,54,5,77tfx9me4aaqhzv78bmgsy9bg,0,66.0,40.2,2024-11-03T14:14:11.075Z,2024-11-03T14:33:01Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5338525845,56,Center,5338525847,152,,5338525851,285,,5338525841,295,,5338527377,55,704,5338525933,233,416,5338525837,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743661457,704,17,2,54,12,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-11-03T14:14:18.761Z,2024-11-03T14:14:21Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5338527277,393,,5338527279,13,243,5338527275,31,,5338527281,55,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662121,417,1,2,54,27,cftj6g399tknheudaxsdpfdgb,1,37.8,34.9,2024-11-03T14:14:33.938Z,2024-11-03T18:40:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338529609,212,19.2,5338529599,56,Back,5338529591,5,,5338529611,213,1.60,5340269513,189,,5338529603,140,37.3,5338529595,152,,5338529605,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662153,418,1,2,54,28,cftj6g399tknheudaxsdpfdgb,1,36.8,63.6,2024-11-03T14:14:34.611Z,2024-11-03T14:14:35Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338529763,56,Back,5338529771,141,36.6,5338529767,140,37.8,5338529773,212,18.4,5338529777,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662231,419,1,2,54,29,cftj6g399tknheudaxsdpfdgb,1,37.8,36.6,2024-11-03T14:14:35.347Z,2024-11-03T14:14:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338530155,141,68.8,5338530161,213,1.56,5338530157,212,21.9,5338530147,56,Back,5338530151,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662311,420,1,2,54,31,cftj6g399tknheudaxsdpfdgb,1,34.3,75.4,2024-11-03T14:14:37.187Z,2024-11-03T14:14:39Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338530605,140,43.8,5338530611,213,5.83,5338530607,141,68.2,5338530609,212,11.1,5338530603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662387,421,1,2,54,33,cftj6g399tknheudaxsdpfdgb,1,38.8,66.3,2024-11-03T14:14:39.715Z,2024-11-03T14:14:42Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5338530941,140,33.6,5338530939,56,Back,5338530949,212,22.3,5338530947,141,34.5,5338530953,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662495,422,1,2,54,38,cftj6g399tknheudaxsdpfdgb,0,35.1,36.3,2024-11-03T14:14:44.947Z,2024-11-03T14:14:45Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338531495,212,54.2,5338531497,213,0.61,5338531487,155,,5338531493,141,82.3,5338531491,140,77.3,5338531489,56,Left,5338531499,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662537,705,12,2,54,40,77tfx9me4aaqhzv78bmgsy9bg,1,26.4,14.6,2024-11-03T14:14:46.576Z,2024-11-03T14:14:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338531791,140,24.8,5338531789,56,Back,5338531863,167,,5338531795,212,10.4,5338531971,15,,5338531793,141,0.0,5338531797,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662771,423,5,2,54,41,cftj6g399tknheudaxsdpfdgb,1,76.2,100.6,2024-11-03T14:14:47.268Z,2024-11-03T14:58:46Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338533033,56,Left,5338533077,233,706,5338533035,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743662551,706,5,2,54,41,77tfx9me4aaqhzv78bmgsy9bg,0,23.8,-0.6000000000000001,2024-11-03T14:14:47.268Z,2024-11-03T14:58:46Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338533093,233,423,5338531825,56,Back,5338531829,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663191,424,1,2,55,3,cftj6g399tknheudaxsdpfdgb,1,73.2,100.0,2024-11-03T14:15:09.796Z,2024-11-03T18:41:12Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5338843595,189,,5338535241,213,3.89,5338535233,141,67.9,5338535223,107,,5338535227,56,Center,5338535237,212,32.7,5338535231,140,50.4,5338535243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663237,425,1,2,55,5,cftj6g399tknheudaxsdpfdgb,1,48.7,66.0,2024-11-03T14:15:11.771Z,2024-11-03T18:41:12Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5338535523,140,55.9,5338535527,212,29.8,5338535525,141,23.6,5338535529,213,4.97,5338843761,189,,5338535521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663305,426,1,2,55,7,cftj6g399tknheudaxsdpfdgb,1,56.6,23.1,2024-11-03T14:15:13.595Z,2024-11-03T18:41:14Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338535939,212,23.5,5338843891,189,,5338535935,140,75.4,5338535941,213,5.71,5338535933,56,Right,5338535937,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663337,427,1,2,55,8,cftj6g399tknheudaxsdpfdgb,1,75.4,4.3,2024-11-03T14:15:14.284Z,2024-11-03T18:41:33Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338536115,141,23.1,5338536111,56,Center,5338536113,140,64.3,5338536119,213,2.31,5338536117,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663405,428,1,2,55,10,cftj6g399tknheudaxsdpfdgb,1,64.1,24.0,2024-11-03T14:15:16.132Z,2024-11-03T18:41:34Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5338536517,1,,5338536501,196,,5338536515,213,1.36,5338536505,140,74.0,5338536499,155,,5338536511,212,50.4,5338536507,141,96.5,5338536503,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743981547,1093,83,2,55,17,77tfx9me4aaqhzv78bmgsy9bg,1,29.5,23.9,2024-11-03T14:15:23.396Z,2024-11-03T18:41:52Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5340273497,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663685,429,1,2,55,21,cftj6g399tknheudaxsdpfdgb,1,66.2,76.7,2024-11-03T14:15:27.348Z,2024-11-03T14:15:29Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5338537877,141,39.2,5338537887,213,4.49,5338537871,140,60.6,5338537881,212,26.2,5338537869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663793,430,1,2,55,23,cftj6g399tknheudaxsdpfdgb,1,59.0,37.6,2024-11-03T14:15:29.540Z,2024-11-03T14:15:33Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338538411,141,4.7,5338538415,213,5.36,5338538407,56,Right,5338538409,140,75.1,5338538413,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663855,431,1,2,55,27,cftj6g399tknheudaxsdpfdgb,1,75.6,5.0,2024-11-03T14:15:33.205Z,2024-11-03T14:15:35Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338538673,212,7.1,5338538669,140,73.2,5338538675,213,1.94,5338538671,141,14.7,5338538667,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663885,432,1,2,55,29,cftj6g399tknheudaxsdpfdgb,1,77.2,9.7,2024-11-03T14:15:35.044Z,2024-11-03T14:15:36Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5338538839,212,5.8,5338538835,140,74.6,5338538841,213,4.22,5338538833,56,Right,5338538837,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743663975,433,1,2,55,30,cftj6g399tknheudaxsdpfdgb,1,74.5,3.5,2024-11-03T14:15:36.100Z,2024-11-03T14:15:39Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338539289,140,61.1,5338539291,141,7.3,5338539293,212,14.3,5338539287,56,Right,5338539295,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
