id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2701859979,34,1,1,2,39,36g6ifzjliec1jqnbtf7yesme,1,67.8,9.1,2024-07-19T18:03:00.962Z,2024-07-19T18:03:02Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109178353,213,1.45,5109178351,212,7.9,5109178347,140,68.7,5109178345,56,Right,5109178349,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701859983,35,3,1,2,40,36g6ifzjliec1jqnbtf7yesme,0,67.1,23.2,2024-07-19T18:03:01.921Z,2024-07-19T21:10:14Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5109178445,233,29,5109178369,56,Center,5109448745,464,,5109178373,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701859975,29,7,1,2,40,77tfx9me4aaqhzv78bmgsy9bg,0,32.9,76.8,2024-07-19T18:03:01.922Z,2024-07-19T21:10:16Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109178327,56,Back,5109178329,285,,5109448747,385,,5109178427,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701865835,173,61,1,2,41,36g6ifzjliec1jqnbtf7yesme,1,68.8,24.1,2024-07-19T18:03:03.083Z,2024-07-19T18:17:08Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5109211345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860013,31,1,1,2,41,77tfx9me4aaqhzv78bmgsy9bg,1,33.6,85.6,2024-07-19T18:03:03.274Z,2024-07-19T18:10:03Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5109178519,140,37.3,5109178517,56,Back,5109178523,212,8.0,5109178521,141,75.3,5109178525,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860017,32,3,1,2,42,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,72.0,2024-07-19T18:03:04.524Z,2024-07-19T21:10:24Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5109178549,233,36,5109448749,464,,5109178545,56,Back,5109178547,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701859997,36,45,1,2,42,36g6ifzjliec1jqnbtf7yesme,0,64.0,28.0,2024-07-19T18:03:04.524Z,2024-07-19T18:03:07Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109178449,56,Center,5109178561,233,32,5109178451,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860011,37,83,1,2,44,36g6ifzjliec1jqnbtf7yesme,0,65.9,27.9,2024-07-19T18:03:06.060Z,2024-07-19T18:03:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109178917,399,3nok8qxxj2zl831wgvc7abxuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860049,33,1,1,2,44,77tfx9me4aaqhzv78bmgsy9bg,1,37.3,75.3,2024-07-19T18:03:06.532Z,2024-07-19T18:03:10Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5109178689,212,8.7,5109178687,141,87.7,5109178685,140,39.4,5109178691,213,1.32,5109178683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860035,38,83,1,2,47,36g6ifzjliec1jqnbtf7yesme,0,63.2,15.9,2024-07-19T18:03:08.924Z,2024-07-19T18:03:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109178915,399,c9e54hwefvwos94ri459uylbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860071,34,1,1,2,48,77tfx9me4aaqhzv78bmgsy9bg,1,33.9,93.3,2024-07-19T18:03:10.578Z,2024-07-19T18:03:13Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5109178795,56,Back,5109178799,140,24.4,5109178803,212,19.2,5109178805,213,4.17,5109178801,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860103,35,1,1,2,51,77tfx9me4aaqhzv78bmgsy9bg,1,24.0,68.4,2024-07-19T18:03:13.105Z,2024-07-19T18:03:16Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5109178959,140,27.8,5109178957,56,Back,5109178963,212,23.1,5109178965,213,4.89,5109178961,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860125,36,1,1,2,54,77tfx9me4aaqhzv78bmgsy9bg,1,29.2,32.7,2024-07-19T18:03:16.649Z,2024-07-19T18:03:20Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5109179095,56,Back,5109179097,140,43.0,5109179099,141,4.6,5109179103,213,5.36,5109179101,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860145,37,1,1,2,58,77tfx9me4aaqhzv78bmgsy9bg,1,45.1,6.2,2024-07-19T18:03:20.185Z,2024-07-19T18:03:26Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109179229,212,19.7,5109179231,213,1.59,5109179225,140,44.8,5109179227,141,35.2,5109179223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860147,38,61,1,3,0,77tfx9me4aaqhzv78bmgsy9bg,1,45.5,38.9,2024-07-19T18:03:22.602Z,2024-07-19T18:03:29Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109179253,189,,5109179243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860197,39,61,1,3,9,36g6ifzjliec1jqnbtf7yesme,1,38.4,5.0,2024-07-19T18:03:31.276Z,2024-07-19T18:18:01Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5109179773,189,,5109179483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860201,39,5,1,3,10,77tfx9me4aaqhzv78bmgsy9bg,1,65.0,101.3,2024-07-19T18:03:32.546Z,2024-07-19T18:03:34Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109179491,347,,5109179487,56,Left,5109179557,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860207,40,5,1,3,10,36g6ifzjliec1jqnbtf7yesme,0,35.0,-1.3,2024-07-19T18:03:32.546Z,2024-07-19T18:10:12Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5109179527,347,,5109179603,233,39,5109179525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860227,40,1,1,3,12,77tfx9me4aaqhzv78bmgsy9bg,1,69.7,100.0,2024-07-19T18:03:34.090Z,2024-07-19T18:03:36Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5109179649,56,Left,5109179647,107,,5109179651,140,57.5,5109179657,213,3.49,5109179655,212,13.6,5109179653,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860267,41,1,1,3,14,77tfx9me4aaqhzv78bmgsy9bg,1,57.1,93.6,2024-07-19T18:03:36.322Z,2024-07-19T18:03:41Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5109179873,212,16.8,5109179867,56,Back,5109179869,140,45.6,5109179871,141,76.4,5109179875,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860285,42,1,1,3,19,77tfx9me4aaqhzv78bmgsy9bg,1,41.9,67.8,2024-07-19T18:03:41.105Z,2024-07-19T18:03:43Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5109179987,213,5.28,5109179983,141,52.5,5109179981,140,48.2,5109179979,56,Back,5109179985,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860301,43,1,1,3,21,77tfx9me4aaqhzv78bmgsy9bg,1,49.3,46.0,2024-07-19T18:03:43.569Z,2024-07-19T18:03:46Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109180085,56,Right,5109180087,140,64.2,5109180093,213,5.19,5109180089,141,1.9,5109180091,212,33.8,5109180095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860309,44,1,1,3,25,77tfx9me4aaqhzv78bmgsy9bg,0,72.8,3.7,2024-07-19T18:03:46.882Z,2024-07-19T21:11:09Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109180131,56,Center,5109180137,212,27.8,5109180133,140,84.3,5109180135,141,40.6,5109180127,2,,5109448775,224,,5109180139,213,1.12,5109448777,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860315,41,12,1,3,26,36g6ifzjliec1jqnbtf7yesme,1,18.5,66.9,2024-07-19T18:03:48.396Z,2024-07-19T18:03:49Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109180191,167,,5109180167,56,Back,5109180173,212,24.3,5109180171,141,100.0,5109180175,213,1.75,5109180169,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860317,42,5,1,3,27,36g6ifzjliec1jqnbtf7yesme,0,10.5,101.6,2024-07-19T18:03:49.077Z,2024-07-19T18:03:51Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109180179,347,,5109180279,233,45,5109180177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860329,45,5,1,3,27,77tfx9me4aaqhzv78bmgsy9bg,1,89.5,-1.6,2024-07-19T18:03:49.077Z,2024-07-19T18:10:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109180259,233,42,5109180255,347,,5109180253,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860377,46,1,1,3,33,77tfx9me4aaqhzv78bmgsy9bg,1,93.4,0.0,2024-07-19T18:03:55.065Z,2024-07-19T18:03:57Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109180583,212,15.9,5109180579,140,78.8,5109180575,107,,5109180577,56,Right,5109180581,141,5.2,5109180585,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860391,47,1,1,3,35,77tfx9me4aaqhzv78bmgsy9bg,1,76.0,6.8,2024-07-19T18:03:57.754Z,2024-07-19T18:04:00Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109180651,212,15.3,5109180647,140,72.2,5109180645,56,Center,5109180649,141,28.5,5109180653,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860413,48,1,1,3,38,77tfx9me4aaqhzv78bmgsy9bg,1,72.3,28.6,2024-07-19T18:04:00.043Z,2024-07-19T18:04:02Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109180765,213,5.15,5109180761,141,2.8,5109180757,56,Right,5109180763,212,19.4,5109180759,140,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860415,49,1,1,3,41,77tfx9me4aaqhzv78bmgsy9bg,0,85.8,3.2,2024-07-19T18:04:02.835Z,2024-07-19T21:11:22Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109180777,141,10.7,5109180917,286,,5109180771,155,,5109180775,140,88.4,5109180911,236,,5109448781,20,,5109180779,212,5.8,5109180773,56,Right,5109180913,233,43,5109448779,224,5109180769,2,5109180781,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,
2701860431,43,12,1,3,41,36g6ifzjliec1jqnbtf7yesme,1,11.9,89.0,2024-07-19T18:04:02.935Z,2024-07-19T18:04:08Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5109180923,233,49,5109180871,56,Back,5109180869,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860433,50,43,1,3,45,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-07-19T18:04:07.041Z,2024-07-19T18:23:08Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109227205,144,83,5109181007,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860453,45,3,1,3,47,36g6ifzjliec1jqnbtf7yesme,0,6.5,96.5,2024-07-19T18:04:09.373Z,2024-07-19T21:38:59Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5109180975,56,Back,5109452961,233,51,5109180979,285,,5109448793,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860463,51,7,1,3,47,77tfx9me4aaqhzv78bmgsy9bg,1,93.5,3.5,2024-07-19T18:04:09.374Z,2024-07-19T21:11:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109181029,56,Right,5109181027,167,,5109181031,286,,5109181079,233,45,5109448789,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860609,46,5,1,3,48,36g6ifzjliec1jqnbtf7yesme,1,6.6,101.6,2024-07-19T18:04:09.820Z,2024-07-19T18:04:28Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5109181733,347,,5109181731,56,Back,5109181763,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860473,52,5,1,3,48,77tfx9me4aaqhzv78bmgsy9bg,0,93.4,-1.6,2024-07-19T18:04:09.820Z,2024-07-19T18:10:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109181779,233,46,5109181073,347,,5109181071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860633,47,1,1,4,6,36g6ifzjliec1jqnbtf7yesme,1,13.9,100.0,2024-07-19T18:04:28.011Z,2024-07-19T18:04:31Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5109181861,212,21.6,5109181865,1,,5109181853,107,,5109181855,56,Back,5109181863,213,5.96,5109181857,140,33.4,5109181859,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860635,48,44,1,4,8,36g6ifzjliec1jqnbtf7yesme,1,37.0,94.3,2024-07-19T18:04:30.760Z,2024-07-19T18:18:22Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5109181871,285,,5109181931,233,53,5109181869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860629,53,44,1,4,8,77tfx9me4aaqhzv78bmgsy9bg,0,63.0,5.7,2024-07-19T18:04:30.761Z,2024-07-19T18:04:33Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109181937,233,48,5109181835,56,Right,5109181837,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860643,49,1,1,4,9,36g6ifzjliec1jqnbtf7yesme,0,37.0,91.2,2024-07-19T18:04:31.740Z,2024-07-19T21:12:06Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5109181907,168,,5109181913,141,84.4,5109181905,3,,5109181909,56,Left,5109181915,212,16.5,5109181911,140,52.1,5109181917,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860655,55,1,1,4,10,77tfx9me4aaqhzv78bmgsy9bg,1,47.3,12.6,2024-07-19T18:04:32.721Z,2024-07-19T18:04:34Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5109181973,56,Back,5109181981,141,24.6,5109181985,213,1.95,5109181983,212,8.8,5109181979,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860663,56,1,1,4,12,77tfx9me4aaqhzv78bmgsy9bg,1,42.8,29.2,2024-07-19T18:04:34.161Z,2024-07-19T18:04:35Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5109182037,140,46.6,5109182035,56,Back,5109182043,213,0.89,5109182039,141,36.4,5109182041,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860677,57,1,1,4,13,77tfx9me4aaqhzv78bmgsy9bg,1,46.6,36.4,2024-07-19T18:04:35.122Z,2024-07-19T18:04:37Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5109182135,212,4.5,5109182137,213,4.74,5109182131,140,46.7,5109182133,141,29.8,5109182129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860685,50,83,1,4,15,36g6ifzjliec1jqnbtf7yesme,0,57.0,71.0,2024-07-19T18:04:37.674Z,2024-07-19T18:04:45Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5109182479,399,4cubrfqgrc5ivbd6fdj3k3zf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860679,58,43,1,4,15,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-07-19T18:04:37.674Z,2024-07-19T18:04:47Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109182539,144,3,5109182143,56,Back,5109182145,286,0,5109182185,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860711,59,1,1,4,17,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,27.0,2024-07-19T18:04:39.449Z,2024-07-19T18:04:41Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109182319,212,11.8,5109182317,141,10.6,5109182315,140,40.4,5109182321,213,4.37,5109182313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860713,60,1,1,4,19,77tfx9me4aaqhzv78bmgsy9bg,1,40.4,10.6,2024-07-19T18:04:41.667Z,2024-07-19T21:12:25Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5109182333,212,22.6,5109182329,140,60.2,5109182331,141,23.6,5109182335,213,0.40,5109448813,155,,5109182327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860723,61,61,1,4,20,77tfx9me4aaqhzv78bmgsy9bg,0,60.2,23.6,2024-07-19T18:04:42.450Z,2024-07-19T18:04:48Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5109182377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860739,52,1,1,4,21,36g6ifzjliec1jqnbtf7yesme,1,29.4,61.4,2024-07-19T18:04:43.260Z,2024-07-19T18:04:44Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109182449,213,2.57,5109182439,56,Back,5109182445,141,64.5,5109182447,212,3.9,5109182441,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860757,53,1,1,4,23,36g6ifzjliec1jqnbtf7yesme,1,23.7,64.3,2024-07-19T18:04:44.860Z,2024-07-19T18:04:48Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109182565,141,32.8,5109182567,212,21.4,5109182561,56,Back,5109182569,213,4.68,5109182563,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860789,54,1,1,4,29,36g6ifzjliec1jqnbtf7yesme,1,29.2,17.6,2024-07-19T18:04:51.260Z,2024-07-19T18:04:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5109182789,213,2.41,5109182785,141,28.6,5109182781,56,Back,5109182787,212,11.2,5109182783,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860813,55,1,1,4,33,36g6ifzjliec1jqnbtf7yesme,1,21.2,28.6,2024-07-19T18:04:55.004Z,2024-07-19T18:04:57Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109182943,56,Back,5109182951,213,1.57,5109182947,141,66.3,5109182945,140,21.3,5109182949,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860833,56,1,1,4,35,36g6ifzjliec1jqnbtf7yesme,1,22.8,75.0,2024-07-19T18:04:57.755Z,2024-07-19T18:04:59Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109183059,56,Back,5109183067,213,1.14,5109183061,140,27.1,5109183063,141,89.3,5109183065,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860853,57,1,1,4,37,36g6ifzjliec1jqnbtf7yesme,1,27.1,89.4,2024-07-19T18:04:59.708Z,2024-07-19T18:05:02Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5109183165,212,8.7,5109183167,213,4.17,5109183163,141,78.4,5109183161,140,22.8,5109183159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860889,58,1,1,4,40,36g6ifzjliec1jqnbtf7yesme,1,22.8,78.4,2024-07-19T18:05:02.460Z,2024-07-19T18:05:06Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109183345,56,Back,5109183353,213,1.38,5109183351,212,11.1,5109183347,140,24.8,5109183349,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860905,59,1,1,4,44,36g6ifzjliec1jqnbtf7yesme,1,26.9,95.7,2024-07-19T18:05:06.220Z,2024-07-19T18:05:07Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5109183421,213,4.43,5109183413,56,Back,5109183419,212,12.0,5109183415,140,23.7,5109183417,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860927,60,1,1,4,45,36g6ifzjliec1jqnbtf7yesme,1,23.2,74.4,2024-07-19T18:05:07.420Z,2024-07-19T18:05:10Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109183585,213,4.81,5109183581,141,36.7,5109183577,56,Back,5109183583,212,25.8,5109183579,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860935,61,1,1,4,49,36g6ifzjliec1jqnbtf7yesme,1,25.4,27.9,2024-07-19T18:05:10.827Z,2024-07-19T18:05:12Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109183649,213,5.06,5109183643,140,29.1,5109183647,212,11.4,5109183641,56,Back,5109183645,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860949,62,1,1,4,50,36g6ifzjliec1jqnbtf7yesme,1,29.5,11.9,2024-07-19T18:05:12.123Z,2024-07-19T18:05:13Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5109183719,56,Back,5109183725,212,10.1,5109183727,213,1.65,5109183723,141,26.7,5109183721,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860961,63,1,1,4,51,36g6ifzjliec1jqnbtf7yesme,1,28.7,26.7,2024-07-19T18:05:13.708Z,2024-07-19T18:05:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109183769,56,Back,5109183773,141,27.3,5109183775,212,6.6,5109183771,140,22.4,5109183777,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860975,64,1,1,4,53,36g6ifzjliec1jqnbtf7yesme,1,22.4,27.3,2024-07-19T18:05:14.892Z,2024-07-19T18:05:16Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109183853,212,7.3,5109183849,140,26.4,5109183855,213,0.96,5109183847,56,Back,5109183851,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701860991,65,1,1,4,54,36g6ifzjliec1jqnbtf7yesme,1,26.5,36.9,2024-07-19T18:05:16.667Z,2024-07-19T18:05:18Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109183959,141,58.7,5109183961,212,15.0,5109183963,213,1.71,5109183955,56,Back,5109183957,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861011,66,1,1,4,56,36g6ifzjliec1jqnbtf7yesme,1,24.5,67.2,2024-07-19T18:05:18.364Z,2024-07-19T18:05:23Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109184075,213,1.07,5109184071,141,92.3,5109184069,140,33.4,5109184073,212,19.5,5109184067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861029,67,1,1,5,1,36g6ifzjliec1jqnbtf7yesme,0,35.3,88.1,2024-07-19T18:05:23.132Z,2024-07-19T18:19:44Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5109184173,212,83.0,5109184167,56,Right,5109184165,196,,5109184169,140,100.0,5109184177,1,,5109184163,155,,5109184171,141,19.4,5109184175,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701861033,62,5,1,5,4,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,80.6,2024-07-19T18:05:26.598Z,2024-07-19T18:10:12Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5109184195,233,68,5109184189,346,,5109184187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
