id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2802216047,674,1,2,94,14,59as3grjvj19voay31j3yfgni,0,62.4,64.0,2025-04-17T17:53:19.992Z,2025-04-17T17:53:43Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5658069555,168,,5658069557,56,Center,5658069563,212,1.4,5658069553,3,,5658069559,140,63.7,5658069565,213,0.15,5658069561,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216057,875,61,2,94,15,b3r6d8ydtmtjckam6pku9y400,1,37.7,34.0,2025-04-17T17:53:20.916Z,2025-04-17T23:06:37Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5658069607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216071,876,1,2,94,17,b3r6d8ydtmtjckam6pku9y400,0,37.4,50.7,2025-04-17T17:53:23.208Z,2025-04-17T23:06:42Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5658069677,157,,5658069687,213,5.98,5658069685,212,70.1,5658069681,140,100.0,5658069689,1,,5658069679,56,Right,5658069683,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216081,675,56,2,94,21,59as3grjvj19voay31j3yfgni,1,3.0,82.3,2025-04-17T17:53:26.874Z,2025-04-17T17:59:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5658069749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216095,676,5,2,94,23,59as3grjvj19voay31j3yfgni,1,-1.1,80.1,2025-04-17T17:53:28.845Z,2025-04-17T17:58:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5658069889,233,877,5658069841,56,Back,5658069843,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216103,877,5,2,94,23,b3r6d8ydtmtjckam6pku9y400,0,101.1,19.9,2025-04-17T17:53:28.845Z,2025-04-17T17:58:45Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5658069883,346,,5658069893,233,676,5658069881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216159,677,1,2,94,52,59as3grjvj19voay31j3yfgni,0,2.6,57.2,2025-04-17T17:53:57.726Z,2025-04-17T17:54:02Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5658070245,74,,5658070241,1,,5658070239,213,0.20,5658070233,140,60.7,5658070237,212,62.2,5658070229,124,,5658070231,56,Center,5658070235,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216165,878,44,2,94,57,b3r6d8ydtmtjckam6pku9y400,1,39.4,22.5,2025-04-17T17:54:02.254Z,2025-04-17T21:38:06Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5658070287,233,678,5658070285,285,,5658070283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216161,678,44,2,94,57,59as3grjvj19voay31j3yfgni,0,60.6,77.5,2025-04-17T17:54:02.255Z,2025-04-17T21:38:07Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5658070249,286,,5658070291,233,878,5658070247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216171,879,1,2,94,58,b3r6d8ydtmtjckam6pku9y400,0,39.7,18.5,2025-04-17T17:54:03.255Z,2025-04-17T23:07:00Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5658070317,140,42.5,5658070315,56,Back,5658070323,213,4.97,5658070319,141,1.9,5658070313,3,,5658070321,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216167,679,61,2,94,59,59as3grjvj19voay31j3yfgni,0,59.2,95.6,2025-04-17T17:54:04.802Z,2025-04-17T17:54:05Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5658070295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216175,680,5,2,95,0,59as3grjvj19voay31j3yfgni,0,56.6,101.8,2025-04-17T17:54:06.037Z,2025-04-17T17:58:45Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5658070339,347,,5658070647,233,880,5658070335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216223,880,5,2,95,0,b3r6d8ydtmtjckam6pku9y400,1,43.4,-1.8,2025-04-17T17:54:06.037Z,2025-04-17T17:58:45Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5658070643,233,680,5658070627,347,,5658070625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216227,881,1,2,95,22,b3r6d8ydtmtjckam6pku9y400,1,42.5,0.0,2025-04-17T17:54:27.535Z,2025-04-17T17:54:28Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658070655,140,46.2,5658070651,107,,5658070657,141,6.2,5658070653,56,Back,5658070661,213,0.96,5658070659,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216229,882,1,2,95,23,b3r6d8ydtmtjckam6pku9y400,1,46.2,6.2,2025-04-17T17:54:28.623Z,2025-04-17T17:54:29Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5658070675,140,38.4,5658070681,213,3.25,5658070691,156,,5658070677,141,4.9,5658070673,56,Back,5658070679,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216233,883,1,2,95,25,b3r6d8ydtmtjckam6pku9y400,0,36.6,7.6,2025-04-17T17:54:30.304Z,2025-04-17T17:54:31Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658070707,56,Back,5658070713,212,0.9,5658070747,236,,5658070753,286,,5658070705,157,,5658070711,141,7.7,5658070715,213,0.07,5658070749,233,681,5658070709,140,37.5,5658070717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216235,681,74,2,95,25,59as3grjvj19voay31j3yfgni,1,66.5,90.5,2025-04-17T17:54:30.305Z,2025-04-17T17:58:47Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5658070729,285,,5658070727,56,Left,5658070759,233,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216241,884,1,2,95,26,b3r6d8ydtmtjckam6pku9y400,0,30.2,6.8,2025-04-17T17:54:31.751Z,2025-04-17T23:07:22Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5658070775,212,9.5,5658070771,140,37.4,5658070777,213,5.64,5658070767,3,,5658070773,141,0.0,5658070769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216247,682,5,2,95,27,59as3grjvj19voay31j3yfgni,1,64.6,101.6,2025-04-17T17:54:32.928Z,2025-04-17T17:54:36Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5658070811,347,,5658070809,56,Left,5658070835,233,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216243,885,5,2,95,27,b3r6d8ydtmtjckam6pku9y400,0,35.4,-1.6,2025-04-17T17:54:32.928Z,2025-04-17T17:58:45Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5658070779,56,Back,5658070845,233,682,5658070781,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216325,683,1,2,95,47,59as3grjvj19voay31j3yfgni,0,64.9,100.0,2025-04-17T17:54:52.660Z,2025-04-17T17:54:55Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5658071279,107,,5658071287,212,19.3,5658071289,213,5.88,5658071285,141,90.0,5658071283,140,81.8,5658071281,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216331,886,44,2,95,49,b3r6d8ydtmtjckam6pku9y400,1,19.4,9.6,2025-04-17T17:54:54.703Z,2025-04-17T21:38:07Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658071313,233,684,5658071311,285,,5658071309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216327,684,44,2,95,49,59as3grjvj19voay31j3yfgni,0,80.6,90.4,2025-04-17T17:54:54.704Z,2025-04-17T21:38:07Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5658071317,233,886,5658071293,56,Left,5658071295,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216335,887,1,2,95,49,b3r6d8ydtmtjckam6pku9y400,1,21.3,8.9,2025-04-17T17:54:55.118Z,2025-04-17T17:54:56Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658071335,56,Back,5658071337,140,28.4,5658071333,3,,5658071339,141,11.0,5658071345,213,0.19,5658071341,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216341,888,1,2,95,50,b3r6d8ydtmtjckam6pku9y400,1,28.8,11.3,2025-04-17T17:54:56.031Z,2025-04-17T17:54:58Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5658071373,141,22.4,5658071389,156,,5658071369,56,Back,5658071375,212,7.6,5658071371,140,27.7,5658071377,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216349,889,1,2,95,53,b3r6d8ydtmtjckam6pku9y400,0,26.3,24.0,2025-04-17T17:54:58.887Z,2025-04-17T23:07:45Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5658071433,141,31.5,5658071427,157,,5658071439,1,,5658071431,140,67.2,5658071435,212,43.2,5658071437,213,0.12,5658071429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216353,685,12,2,95,55,59as3grjvj19voay31j3yfgni,1,30.6,65.0,2025-04-17T17:55:00.788Z,2025-04-17T17:55:07Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5658071451,212,25.2,5658071455,15,,5658071449,141,100.0,5658071453,213,1.31,5658071445,56,Back,5658071507,167,,5658071447,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216355,686,5,2,95,58,59as3grjvj19voay31j3yfgni,0,36.1,102.0,2025-04-17T17:55:03.735Z,2025-04-17T17:58:46Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5658071523,233,890,5658071459,347,,5658071457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216367,890,5,2,95,58,b3r6d8ydtmtjckam6pku9y400,1,63.9,-2.0,2025-04-17T17:55:03.735Z,2025-04-17T17:58:46Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5658071511,56,Right,5658071513,347,,5658071517,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216377,891,1,2,96,2,b3r6d8ydtmtjckam6pku9y400,1,64.2,0.0,2025-04-17T17:55:08.062Z,2025-04-17T17:55:09Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658071569,140,59.5,5658071573,212,6.2,5658071567,56,Right,5658071565,107,,5658071575,213,2.48,5658071571,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216383,892,1,2,96,4,b3r6d8ydtmtjckam6pku9y400,1,59.3,4.6,2025-04-17T17:55:09.438Z,2025-04-17T17:55:11Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5658071605,140,52.9,5658071607,141,5.0,5658071603,56,Right,5658071611,213,3.10,5658071609,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216399,893,1,2,96,6,b3r6d8ydtmtjckam6pku9y400,1,52.0,5.6,2025-04-17T17:55:11.230Z,2025-04-17T17:55:17Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5658071731,141,44.8,5658071735,213,2.30,5658071737,1,,5658071729,140,29.1,5658071733,212,35.9,5658071727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216415,894,1,2,96,12,b3r6d8ydtmtjckam6pku9y400,1,30.3,39.5,2025-04-17T17:55:17.711Z,2025-04-17T17:55:23Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5658071847,212,17.3,5658071841,56,Back,5658071845,141,64.6,5658071849,213,1.39,5658071843,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216423,895,1,2,96,18,b3r6d8ydtmtjckam6pku9y400,0,34.2,66.0,2025-04-17T17:55:23.599Z,2025-04-17T17:55:26Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5658071893,141,29.1,5658071899,1,,5658071889,56,Center,5658071895,212,43.0,5658071891,140,67.4,5658071897,213,5.66,5658071887,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216429,687,44,2,96,20,59as3grjvj19voay31j3yfgni,1,24.1,68.3,2025-04-17T17:55:25.629Z,2025-04-17T23:08:26Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5658071933,233,896,5658071909,56,Back,5658071911,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216427,896,44,2,96,20,b3r6d8ydtmtjckam6pku9y400,0,75.9,31.7,2025-04-17T17:55:25.630Z,2025-04-17T23:08:26Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5658071907,286,,5658071937,233,687,5658071905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216431,688,12,2,96,20,59as3grjvj19voay31j3yfgni,1,21.4,65.6,2025-04-17T17:55:26.098Z,2025-04-17T23:08:29Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5658071919,140,31.8,5658071925,213,0.47,5658071921,141,73.8,5658071917,56,Back,5658071923,212,12.3,5658071931,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216435,689,61,2,96,22,59as3grjvj19voay31j3yfgni,0,31.9,73.8,2025-04-17T17:55:27.988Z,2025-04-17T23:08:59Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5658071953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216439,897,61,2,96,23,b3r6d8ydtmtjckam6pku9y400,0,58.4,14.3,2025-04-17T17:55:28.775Z,2025-04-17T23:09:10Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5658071977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216445,690,1,2,96,24,59as3grjvj19voay31j3yfgni,0,32.5,81.5,2025-04-17T17:55:30.127Z,2025-04-17T17:55:30Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5658071997,141,82.4,5658071999,212,2.5,5658072001,213,0.25,5658071993,56,Back,5658071995,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216443,898,61,2,96,25,b3r6d8ydtmtjckam6pku9y400,1,58.4,13.2,2025-04-17T17:55:30.240Z,2025-04-17T17:55:30Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5658071991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216453,899,1,2,96,26,b3r6d8ydtmtjckam6pku9y400,1,55.7,18.9,2025-04-17T17:55:31.782Z,2025-04-17T23:10:01Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5658072065,141,5.8,5658072061,56,Right,5658072063,140,63.7,5658072067,212,12.2,5658072069,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216457,900,1,2,96,30,b3r6d8ydtmtjckam6pku9y400,0,65.1,5.8,2025-04-17T17:55:35.383Z,2025-04-17T23:10:21Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658072093,141,53.4,5658072099,1,,5658072089,56,Center,5658072095,212,33.8,5658072091,140,74.5,5658072097,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216461,691,12,2,96,31,59as3grjvj19voay31j3yfgni,1,21.4,38.8,2025-04-17T17:55:36.998Z,2025-04-17T17:55:39Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5658072119,212,11.5,5658072113,56,Back,5658072121,213,0.94,5658072117,141,52.4,5658072115,140,27.9,5658072123,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216467,692,61,2,96,33,59as3grjvj19voay31j3yfgni,1,29.1,56.0,2025-04-17T17:55:39.110Z,2025-04-17T17:55:39Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5658072147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216471,693,50,2,96,34,59as3grjvj19voay31j3yfgni,1,32.9,63.6,2025-04-17T17:55:40.205Z,2025-04-17T23:10:55Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5658072275,233,901,5658488659,285,,5658072165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216487,901,7,2,96,34,b3r6d8ydtmtjckam6pku9y400,0,67.1,36.4,2025-04-17T17:55:40.206Z,2025-04-17T23:10:55Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5658488657,389,,5658488655,385,,5658072267,233,693,5658488653,286,,5658072243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802288397,729,61,2,96,35,59as3grjvj19voay31j3yfgni,1,30.3,66.9,2025-04-17T17:55:40.906Z,2025-04-17T23:11:07Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5658488869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216481,694,83,2,96,37,59as3grjvj19voay31j3yfgni,0,56.6,71.4,2025-04-17T17:55:42.390Z,2025-04-17T17:55:47Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5658072355,399,ayqy2vql1oumokqly9ahfrnx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216497,902,1,2,96,38,b3r6d8ydtmtjckam6pku9y400,1,44.6,22.2,2025-04-17T17:55:43.406Z,2025-04-17T17:55:44Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5658072303,56,Right,5658072309,212,12.1,5658072311,213,5.51,5658072305,140,52.9,5658072307,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216503,903,1,2,96,39,b3r6d8ydtmtjckam6pku9y400,1,53.3,8.5,2025-04-17T17:55:44.782Z,2025-04-17T17:55:47Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658072341,140,70.5,5658072343,141,6.1,5658072345,212,18.1,5658072339,56,Right,5658072347,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216507,695,83,2,96,42,59as3grjvj19voay31j3yfgni,0,22.3,78.7,2025-04-17T17:55:47.755Z,2025-04-17T17:55:50Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5658072403,399,66psa7xh8odnlp39ue5vzpes4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216511,904,61,2,96,43,b3r6d8ydtmtjckam6pku9y400,0,76.8,17.6,2025-04-17T17:55:48.295Z,2025-04-17T23:11:21Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5658072385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216519,696,12,2,96,44,59as3grjvj19voay31j3yfgni,1,20.5,80.3,2025-04-17T17:55:49.287Z,2025-04-17T23:11:26Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5658072425,397,,5658072421,212,1.2,5658072423,213,1.22,5658072415,56,Back,5658072417,140,20.9,5658072427,233,905,5658072419,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216515,905,74,2,96,44,b3r6d8ydtmtjckam6pku9y400,1,76.8,17.6,2025-04-17T17:55:49.288Z,2025-04-17T23:11:30Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5658072409,397,,5658072433,233,696,5658072407,285,,5658072405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216525,697,5,2,96,46,59as3grjvj19voay31j3yfgni,1,15.8,101.2,2025-04-17T17:55:51.966Z,2025-04-17T17:58:46Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5658072457,233,906,5658072455,347,,5658072453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216523,906,5,2,96,46,b3r6d8ydtmtjckam6pku9y400,0,84.2,-1.2,2025-04-17T17:55:51.966Z,2025-04-17T17:55:56Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5658072451,347,,5658072449,56,Right,5658072463,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216583,698,1,2,97,11,59as3grjvj19voay31j3yfgni,1,16.9,100.0,2025-04-17T17:56:17.039Z,2025-04-17T23:12:05Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5658072821,213,6.14,5658072813,56,Left,5658072819,212,46.8,5658072823,1,,5658072811,107,,5658072815,140,61.0,5658072817,141,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216585,699,61,2,97,13,59as3grjvj19voay31j3yfgni,1,59.1,93.3,2025-04-17T17:56:18.716Z,2025-04-17T23:12:08Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5658072827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216587,700,61,2,97,14,59as3grjvj19voay31j3yfgni,1,59.1,93.3,2025-04-17T17:56:19.867Z,2025-04-17T23:12:11Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5658072831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216589,907,1,2,97,16,b3r6d8ydtmtjckam6pku9y400,0,39.9,4.3,2025-04-17T17:56:21.792Z,2025-04-17T17:56:22Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658072837,140,66.5,5658072843,213,0.39,5658072835,56,Center,5658072845,1,,5658072841,212,30.2,5658072839,141,21.3,5658072833,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216599,701,12,2,97,18,59as3grjvj19voay31j3yfgni,1,34.3,74.2,2025-04-17T17:56:23.793Z,2025-04-17T17:56:25Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5658072897,140,44.4,5658072899,141,75.6,5658072909,15,,5658072901,212,10.6,5658072903,213,0.09,5658072895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216613,908,1,2,97,20,b3r6d8ydtmtjckam6pku9y400,1,54.1,18.8,2025-04-17T17:56:25.455Z,2025-04-17T17:56:29Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5658073009,141,8.6,5658073011,212,11.6,5658073015,1,,5658073003,157,,5658073013,213,3.79,5658073007,140,45.3,5658073005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216621,909,1,2,97,24,b3r6d8ydtmtjckam6pku9y400,1,44.9,8.6,2025-04-17T17:56:29.326Z,2025-04-17T17:56:32Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658073049,140,63.3,5658073057,213,0.09,5658073055,212,19.4,5658073059,1,,5658073047,56,Right,5658073053,141,11.1,5658073045,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216623,910,44,2,97,25,b3r6d8ydtmtjckam6pku9y400,1,65.2,12.0,2025-04-17T17:56:31.186Z,2025-04-17T21:38:08Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5658073063,56,Right,5658073065,286,,5658073087,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802216615,702,44,2,97,25,59as3grjvj19voay31j3yfgni,0,34.8,88.0,2025-04-17T17:56:31.187Z,2025-04-17T21:38:08Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5658073093,233,910,5658073023,285,,5658073021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
