id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2816458079,856,1,2,74,51,ahnt9ejgwj58ul8auzdvi3czf,1,36.3,52.1,2025-05-18T13:39:40.235Z,2025-05-18T13:39:41Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736550161,140,20.5,5736550159,56,Back,5736550163,141,41.3,5736550165,212,18.1,5736550167,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458109,857,1,2,74,52,ahnt9ejgwj58ul8auzdvi3czf,1,20.4,41.3,2025-05-18T13:39:41.547Z,2025-05-18T13:39:43Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5736550341,213,5.46,5736550337,141,25.3,5736550335,140,30.0,5736550339,212,14.8,5736550333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458189,858,1,2,74,53,ahnt9ejgwj58ul8auzdvi3czf,1,29.9,25.3,2025-05-18T13:39:42.907Z,2025-05-18T13:39:45Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5736550763,56,Back,5736550767,141,38.6,5736550765,140,22.8,5736550769,212,11.7,5736550771,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458267,859,1,2,74,56,ahnt9ejgwj58ul8auzdvi3czf,1,22.8,38.8,2025-05-18T13:39:45.418Z,2025-05-18T13:39:49Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5736551111,56,Back,5736551113,140,25.0,5736551119,213,4.87,5736551115,141,17.6,5736551117,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458303,860,1,2,74,59,ahnt9ejgwj58ul8auzdvi3czf,1,24.1,13.2,2025-05-18T13:39:49.020Z,2025-05-18T13:39:50Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5736551287,141,24.6,5736551285,140,31.3,5736551289,212,10.8,5736551283,56,Back,5736551291,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458311,861,3,2,75,1,ahnt9ejgwj58ul8auzdvi3czf,0,28.8,22.6,2025-05-18T13:39:50.700Z,2025-05-18T17:57:50Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5736551351,285,,5737922177,465,,5736551739,233,618,5736551349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458365,618,7,2,75,1,36g6ifzjliec1jqnbtf7yesme,0,71.2,77.4,2025-05-18T13:39:50.701Z,2025-05-18T17:57:52Z,e7wytawxwiszq1aass5ujio7o,M. Bonde,,,5736551635,56,Center,5736551637,286,,5736551691,233,861,5737922305,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458457,619,83,2,75,2,36g6ifzjliec1jqnbtf7yesme,0,77.0,70.3,2025-05-18T13:39:51.296Z,2025-05-18T13:40:04Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5736552331,399,bplpqy3ierwlm12d1f3prue7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458417,862,1,2,75,4,ahnt9ejgwj58ul8auzdvi3czf,1,22.0,28.3,2025-05-18T13:39:53.419Z,2025-05-18T13:39:55Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736551913,213,2.93,5736551909,141,32.5,5736551905,140,9.1,5736551911,212,13.8,5736551901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458471,863,1,2,75,5,ahnt9ejgwj58ul8auzdvi3czf,0,7.7,35.7,2025-05-18T13:39:55.211Z,2025-05-18T13:39:57Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5736552161,140,9.4,5736552159,56,Back,5736552163,141,0.0,5736552167,213,4.78,5736552165,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458597,620,5,2,75,7,36g6ifzjliec1jqnbtf7yesme,1,90.0,100.8,2025-05-18T13:39:56.921Z,2025-05-18T14:01:20Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5736552837,347,,5736552833,56,Left,5736552853,233,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816458485,864,5,2,75,7,ahnt9ejgwj58ul8auzdvi3czf,0,10.0,-0.8,2025-05-18T13:39:56.921Z,2025-05-18T14:01:21Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5736552227,56,Back,5736552229,347,,5736552879,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816459317,621,1,2,75,44,36g6ifzjliec1jqnbtf7yesme,0,89.9,100.0,2025-05-18T13:40:33.537Z,2025-05-18T13:40:38Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5736556651,213,4.63,5736556641,107,,5736556649,212,40.2,5736556645,140,86.8,5736556647,141,42.4,5736556643,56,Center,5736556653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816459421,865,1,2,75,51,ahnt9ejgwj58ul8auzdvi3czf,1,21.4,58.3,2025-05-18T13:40:40.829Z,2025-05-18T17:58:24Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5736557167,141,65.8,5736557165,140,41.6,5736557163,56,Back,5736557175,213,0.24,5736557171,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816459519,867,1,2,75,53,ahnt9ejgwj58ul8auzdvi3czf,1,40.6,62.0,2025-05-18T13:40:43.006Z,2025-05-18T13:40:46Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5736557661,1,,5736557653,140,63.8,5736557657,212,33.9,5736557659,213,5.52,5736557655,141,27.4,5736557651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816459639,868,1,2,75,57,ahnt9ejgwj58ul8auzdvi3czf,1,77.9,32.7,2025-05-18T13:40:46.765Z,2025-05-18T17:58:39Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,1.0,,5736558201,213,1.01,5736559373,154,,5736558199,212,24.6,5736558195,140,90.3,5736558197,141,63.4,5736558193,56,Center,5736559371,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816459655,869,15,2,75,59,ahnt9ejgwj58ul8auzdvi3czf,1,90.5,65.4,2025-05-18T13:40:49.213Z,2025-05-18T17:58:53Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5736559425,154,,5736559423,29,,5736559471,233,622,5736558261,56,Center,5736559437,147,56.1,5736559421,78,,5736558861,72,,5736559427,55,868,5736559431,102,50.2,5736559433,103,5736558259,64,,5736559435,146,97.1,5736558859,23,,,,,,,,,,,3.2,,,,,,,,,,,,,,
2816459633,622,10,2,76,0,36g6ifzjliec1jqnbtf7yesme,1,2.3,43.4,2025-05-18T13:40:49.313Z,2025-05-18T17:58:59Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736558905,183,,5737925989,376,,5737925987,179,,5736558149,173,,5736559507,233,869,5736558155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816459649,623,6,2,76,1,36g6ifzjliec1jqnbtf7yesme,0,5.2,40.6,2025-05-18T13:40:50.929Z,2025-05-18T17:59:34Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736558335,56,Back,5736558341,73,,5736558477,233,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816459663,870,6,2,76,1,ahnt9ejgwj58ul8auzdvi3czf,1,94.8,59.4,2025-05-18T13:40:50.929Z,2025-05-18T14:01:09Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5736558399,73,,5736558397,56,Center,5736558447,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816460531,871,1,2,76,33,ahnt9ejgwj58ul8auzdvi3czf,1,99.5,99.5,2025-05-18T13:41:23.214Z,2025-05-18T13:41:29Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5736562593,140,91.6,5736562597,212,11.9,5736562595,141,86.9,5736562599,213,3.94,5736562585,6,,5736562589,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816460585,872,1,2,76,37,ahnt9ejgwj58ul8auzdvi3czf,1,93.2,91.5,2025-05-18T13:41:27.070Z,2025-05-18T13:41:29Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5736562891,140,77.2,5736562893,141,69.4,5736562889,56,Center,5736562903,213,3.87,5736562897,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816460725,873,1,2,76,41,ahnt9ejgwj58ul8auzdvi3czf,1,75.0,67.0,2025-05-18T13:41:30.590Z,2025-05-18T13:41:35Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5736563553,141,40.6,5736563557,213,4.80,5736563555,212,18.0,5736563549,56,Center,5736563551,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816460755,874,1,2,76,43,ahnt9ejgwj58ul8auzdvi3czf,0,75.9,27.8,2025-05-18T13:41:32.647Z,2025-05-18T18:00:23Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5736563701,212,1.9,5736563685,155,,5736563689,56,Center,5736563705,213,0.48,5736563693,140,77.5,5736563697,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816718201,751,61,2,76,44,36g6ifzjliec1jqnbtf7yesme,1,24.1,71.2,2025-05-18T13:41:33.575Z,2025-05-18T18:00:20Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5737930479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816460711,624,43,2,76,45,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-05-18T13:41:35.114Z,2025-05-18T13:49:04Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736616297,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816460809,625,4,2,76,49,36g6ifzjliec1jqnbtf7yesme,1,7.2,48.1,2025-05-18T13:41:38.547Z,2025-05-18T18:00:34Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736564169,285,,5736564165,56,Back,5736564167,152,,5736564761,233,875,5737931023,264,,5736564161,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816460911,875,4,2,76,49,ahnt9ejgwj58ul8auzdvi3czf,0,92.8,51.9,2025-05-18T13:41:38.548Z,2025-05-18T18:00:31Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5736564997,233,625,5736564713,152,,5737930901,264,,5736564717,286,,5736564705,13,,5736564711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461349,627,1,2,77,7,36g6ifzjliec1jqnbtf7yesme,1,10.2,57.0,2025-05-18T13:41:56.402Z,2025-05-18T13:42:11Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736567841,189,,5736566737,5,,5736566739,152,,5736566747,141,91.5,5736566749,212,29.0,5736566745,140,26.5,5736566743,56,Back,5736566751,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461357,628,1,2,77,8,36g6ifzjliec1jqnbtf7yesme,0,26.9,98.5,2025-05-18T13:41:57.971Z,2025-05-18T13:49:44Z,e7wytawxwiszq1aass5ujio7o,M. Bonde,,,5736566781,140,36.3,5736566779,56,Back,5736566783,141,88.5,5736566787,213,5.68,5736566785,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461341,876,50,2,77,10,ahnt9ejgwj58ul8auzdvi3czf,1,56.8,6.4,2025-05-18T13:42:00.214Z,2025-05-18T14:04:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736566697,56,Right,5736566703,286,,5736716787,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816492305,741,7,2,77,11,36g6ifzjliec1jqnbtf7yesme,0,43.2,93.6,2025-05-18T13:42:00.215Z,2025-05-18T18:00:55Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5737931699,385,,5736716595,285,,5736716735,233,876,5736716593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461355,877,61,2,77,12,ahnt9ejgwj58ul8auzdvi3czf,1,55.8,7.9,2025-05-18T13:42:02.096Z,2025-05-18T13:42:02Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736566773,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461461,629,5,2,77,13,36g6ifzjliec1jqnbtf7yesme,1,46.5,101.5,2025-05-18T13:42:02.963Z,2025-05-18T14:01:21Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5736567305,233,878,5736567277,56,Back,5736567279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461379,878,5,2,77,13,ahnt9ejgwj58ul8auzdvi3czf,0,53.5,-1.5,2025-05-18T13:42:02.963Z,2025-05-18T14:01:21Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736566911,347,,5736566909,56,Right,5736567343,233,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461613,630,1,2,77,22,36g6ifzjliec1jqnbtf7yesme,1,44.1,100.0,2025-05-18T13:42:12.131Z,2025-05-18T13:42:13Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5736568091,213,3.88,5736568083,140,38.3,5736568085,141,92.7,5736568087,212,8.2,5736568079,107,,5736568081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461651,631,1,2,77,23,36g6ifzjliec1jqnbtf7yesme,1,38.3,92.7,2025-05-18T13:42:13.019Z,2025-05-18T13:42:14Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5736568249,56,Back,5736568251,140,19.1,5736568253,141,81.7,5736568257,213,3.50,5736568255,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461707,632,1,2,77,25,36g6ifzjliec1jqnbtf7yesme,1,19.1,81.7,2025-05-18T13:42:14.571Z,2025-05-18T13:42:17Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5736568529,56,Back,5736568541,213,4.08,5736568533,140,7.3,5736568539,212,20.9,5736568537,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461767,633,1,2,77,27,36g6ifzjliec1jqnbtf7yesme,1,7.3,56.9,2025-05-18T13:42:16.876Z,2025-05-18T13:42:19Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736568827,155,,5736568829,56,Back,5736568831,140,39.1,5736568837,213,0.60,5736568835,212,40.3,5736568833,141,90.2,5736568841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461795,634,3,2,77,30,36g6ifzjliec1jqnbtf7yesme,1,38.8,82.8,2025-05-18T13:42:19.651Z,2025-05-18T18:01:08Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5737932279,465,,5736569005,286,,5736569059,233,880,5736569003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461803,880,45,2,77,30,ahnt9ejgwj58ul8auzdvi3czf,0,61.2,17.2,2025-05-18T13:42:19.651Z,2025-05-18T14:04:57Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5736569079,233,634,5736569023,285,,5736569019,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461835,635,1,2,77,32,36g6ifzjliec1jqnbtf7yesme,1,35.9,73.4,2025-05-18T13:42:21.227Z,2025-05-18T18:01:12Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5736569253,212,8.4,5736569255,213,5.36,5736569251,141,63.6,5736569247,56,Back,5736569249,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461849,636,1,2,77,34,36g6ifzjliec1jqnbtf7yesme,0,39.3,65.2,2025-05-18T13:42:23.723Z,2025-05-18T18:01:21Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5736569311,140,40.5,5736569305,56,Back,5736569417,236,,5736569419,233,881,5736569425,286,,5736569317,212,2.4,5736569319,213,5.27,5736569315,141,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816461861,881,74,2,77,34,ahnt9ejgwj58ul8auzdvi3czf,1,59.8,36.6,2025-05-18T13:42:23.724Z,2025-05-18T18:01:25Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5736569379,56,Center,5736569381,285,,5736569433,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462031,637,52,2,77,42,36g6ifzjliec1jqnbtf7yesme,1,14.1,29.7,2025-05-18T13:42:31.995Z,2025-05-18T18:01:31Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5737933519,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462115,638,1,2,77,46,36g6ifzjliec1jqnbtf7yesme,1,13.3,28.3,2025-05-18T13:42:35.429Z,2025-05-18T13:42:37Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736570611,123,,5736570621,213,5.72,5736570613,56,Back,5736570617,141,15.9,5736570619,212,15.7,5736570615,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462137,639,1,2,77,47,36g6ifzjliec1jqnbtf7yesme,1,20.1,19.2,2025-05-18T13:42:36.964Z,2025-05-18T18:01:49Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5736570751,213,0.80,5736570747,212,9.6,5736570741,141,29.3,5736570733,56,Back,5736570737,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462169,640,1,2,77,48,36g6ifzjliec1jqnbtf7yesme,1,28.1,38.0,2025-05-18T13:42:37.827Z,2025-05-18T13:42:38Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5736570871,141,70.5,5736570869,140,19.4,5736570873,212,23.9,5736570867,56,Back,5736570875,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462247,641,1,2,77,49,36g6ifzjliec1jqnbtf7yesme,1,19.4,70.5,2025-05-18T13:42:38.764Z,2025-05-18T13:42:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5736571291,212,21.0,5736571273,56,Back,5736571281,140,7.5,5736571287,141,45.7,5736571297,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462319,642,1,2,77,52,36g6ifzjliec1jqnbtf7yesme,1,8.5,38.5,2025-05-18T13:42:41.564Z,2025-05-18T13:42:43Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736571631,140,19.4,5736571629,56,Back,5736571635,212,18.9,5736571637,213,5.36,5736571633,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462415,643,1,2,77,55,36g6ifzjliec1jqnbtf7yesme,1,18.0,19.5,2025-05-18T13:42:44.788Z,2025-05-18T13:42:47Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5736572141,213,5.64,5736572137,141,5.3,5736572139,212,16.1,5736572135,140,30.3,5736572133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462473,644,1,2,77,58,36g6ifzjliec1jqnbtf7yesme,1,30.3,5.3,2025-05-18T13:42:47.364Z,2025-05-18T13:42:49Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5736572477,141,25.5,5736572481,212,14.1,5736572469,56,Back,5736572473,140,33.5,5736572483,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462529,645,1,2,78,0,36g6ifzjliec1jqnbtf7yesme,1,33.5,25.5,2025-05-18T13:42:49.644Z,2025-05-18T13:42:51Z,e7wytawxwiszq1aass5ujio7o,M. Bonde,,,5736572789,212,17.8,5736572785,141,16.4,5736572777,56,Back,5736572781,140,17.6,5736572791,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462565,646,1,2,78,2,36g6ifzjliec1jqnbtf7yesme,1,17.6,16.4,2025-05-18T13:42:51.556Z,2025-05-18T13:42:53Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5736572921,141,51.5,5736572919,140,7.2,5736572917,56,Back,5736572927,212,26.2,5736572929,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462655,647,1,2,78,3,36g6ifzjliec1jqnbtf7yesme,1,7.2,51.5,2025-05-18T13:42:52.860Z,2025-05-18T13:42:55Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5736573373,212,23.6,5736573365,140,7.8,5736573369,141,86.2,5736573377,213,1.54,5736573361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462755,648,1,2,78,6,36g6ifzjliec1jqnbtf7yesme,1,8.1,87.7,2025-05-18T13:42:55.638Z,2025-05-18T13:42:59Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5736573811,56,Back,5736573827,1,,5736573809,155,,5736573823,213,5.90,5736573813,140,36.5,5736573815,141,69.9,5736573819,212,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462771,649,61,2,78,7,36g6ifzjliec1jqnbtf7yesme,0,31.3,70.0,2025-05-18T13:42:57.124Z,2025-05-18T13:46:37Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5736573893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816463825,890,1,2,78,9,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,27.7,2025-05-18T13:42:59.059Z,2025-05-18T13:43:40Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5736578653,213,3.26,5736578651,212,7.7,5736578643,56,Center,5736578649,141,26.4,5736578647,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462909,885,1,2,78,11,ahnt9ejgwj58ul8auzdvi3czf,0,57.4,13.4,2025-05-18T13:43:01.042Z,2025-05-18T13:43:04Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5736574531,213,0.26,5736574523,56,Center,5736574529,212,21.2,5736574525,140,76.9,5736574527,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816462903,650,8,2,78,14,36g6ifzjliec1jqnbtf7yesme,1,24.4,75.4,2025-05-18T13:43:04.069Z,2025-05-18T18:02:23Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5736574503,56,Back,5737935017,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816463061,886,1,2,78,18,ahnt9ejgwj58ul8auzdvi3czf,1,74.9,62.0,2025-05-18T13:43:08.210Z,2025-05-18T18:02:29Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5736575207,141,50.1,5736575209,212,12.8,5736575205,140,84.3,5736575203,56,Center,5736575213,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816463071,887,50,2,78,19,ahnt9ejgwj58ul8auzdvi3czf,1,87.4,54.0,2025-05-18T13:43:09.214Z,2025-05-18T18:35:29Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5736575245,286,,5736575243,56,Center,5738059171,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816493023,742,7,2,78,20,36g6ifzjliec1jqnbtf7yesme,0,12.6,46.0,2025-05-18T13:43:09.215Z,2025-05-18T18:35:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5736720151,56,Back,5738059159,233,887,5736720153,285,,5737935549,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816463149,888,61,2,78,23,ahnt9ejgwj58ul8auzdvi3czf,0,98.0,64.6,2025-05-18T13:43:12.738Z,2025-05-18T13:43:12Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5736575565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816463239,651,5,2,78,23,36g6ifzjliec1jqnbtf7yesme,1,-1.0,36.8,2025-05-18T13:43:13.202Z,2025-05-18T14:01:21Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5736576015,346,,5736576119,233,889,5736576013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
