id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2712353459,29,43,1,2,58,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-24T14:03:10.373Z,2024-08-24T14:04:36Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5167362821,144,7,5167347113,285,0,5167347111,56,Back,5167347187,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712353563,31,1,1,2,59,aljua8crr0vkwit0j3m59jw9j,1,29.5,91.8,2024-08-24T14:03:11.430Z,2024-08-24T14:03:14Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5167347737,56,Back,5167347741,140,19.6,5167347749,212,16.2,5167347755,213,4.01,5167347745,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712353613,32,1,1,3,1,aljua8crr0vkwit0j3m59jw9j,1,12.5,80.9,2024-08-24T14:03:13.413Z,2024-08-24T14:03:15Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5167347951,56,Back,5167347953,140,3.1,5167347957,212,14.7,5167347959,213,3.98,5167347955,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712353637,33,1,1,3,3,aljua8crr0vkwit0j3m59jw9j,0,3.1,64.8,2024-08-24T14:03:15.348Z,2024-08-24T14:03:16Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5167348117,56,Back,5167348129,213,6.21,5167348125,212,30.7,5167348119,140,32.3,5167348121,141,61.4,5167348133,1,,5167348115,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712353703,22,61,1,3,6,59as3grjvj19voay31j3yfgni,1,68.5,34.4,2024-08-24T14:03:17.776Z,2024-08-24T14:03:17Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5167348439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712353853,23,1,1,3,7,59as3grjvj19voay31j3yfgni,1,69.6,29.4,2024-08-24T14:03:19.432Z,2024-08-24T15:00:59Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5167349201,212,14.8,5167349195,56,Right,5167349203,213,4.42,5167349197,140,65.5,5167349199,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712353881,24,1,1,3,10,59as3grjvj19voay31j3yfgni,0,62.9,12.1,2024-08-24T14:03:22.424Z,2024-08-24T16:54:12Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5167349365,213,1.69,5167349359,140,61.6,5167349361,141,29.2,5167349357,56,Center,5167349363,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712353933,25,43,1,3,12,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-24T14:03:23.616Z,2024-08-24T16:54:10Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5167349627,56,Center,5168711903,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712353981,34,3,1,3,13,aljua8crr0vkwit0j3m59jw9j,1,44.9,72.2,2024-08-24T14:03:24.510Z,2024-08-24T16:54:14Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5167349887,286,,5167349987,233,370,5167349885,56,Back,5168712175,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712451743,370,45,1,3,13,59as3grjvj19voay31j3yfgni,0,55.1,27.8,2024-08-24T14:03:24.510Z,2024-08-24T15:28:17Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5167872447,285,,5167872479,233,34,5167872445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712354271,36,1,1,3,16,aljua8crr0vkwit0j3m59jw9j,1,64.6,49.1,2024-08-24T14:03:28.148Z,2024-08-24T14:04:22Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,1.0,,5167351291,213,5.81,5167351289,212,18.4,5167359873,154,,5167351285,140,80.2,5167359871,210,16,5167359875,23,,5167351283,56,Center,5167351287,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712354289,37,16,1,3,19,aljua8crr0vkwit0j3m59jw9j,1,89.5,33.3,2024-08-24T14:03:31.117Z,2024-08-24T16:54:34Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167360065,102,53.9,5168713773,395,1.4,5167360055,76,,5167360069,230,99.1,5167360059,154,,5167351367,63,,5167354461,374,2024-08-24 15:03:30.167,5167360067,103,2.5,5167360057,29,,5167351369,56,Center,5167360071,231,46.6,5167360047,23,5167354465,375,03:18.657,5167354457,20,5168713775,396,52.0,5167360061,55,36,,,,,,,,,,,,,,
2712357083,26,1,1,4,34,59as3grjvj19voay31j3yfgni,1,49.9,50.3,2024-08-24T14:04:46.488Z,2024-08-24T15:02:55Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5167365259,140,29.1,5167365273,279,G,5167365269,213,3.18,5167365257,56,Back,5167365263,141,49.2,5167365307,189,,5167365267,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357217,27,1,1,4,37,59as3grjvj19voay31j3yfgni,1,28.6,49.2,2024-08-24T14:04:48.904Z,2024-08-24T14:04:51Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5167365941,141,90.5,5167365939,140,67.1,5167365943,212,49.2,5167365947,1,,5167365945,213,0.61,5167365937,56,Left,5167365933,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357233,28,44,1,4,40,59as3grjvj19voay31j3yfgni,1,68.6,84.5,2024-08-24T14:04:51.544Z,2024-08-24T15:28:20Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167366313,233,38,5167366009,286,,5167366007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357273,38,44,1,4,40,aljua8crr0vkwit0j3m59jw9j,0,31.4,15.5,2024-08-24T14:04:51.545Z,2024-08-24T15:28:20Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167366175,56,Back,5167366185,285,,5167366353,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357335,29,1,1,4,40,59as3grjvj19voay31j3yfgni,0,67.1,90.5,2024-08-24T14:04:51.864Z,2024-08-24T14:04:53Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167366509,140,71.2,5167366513,212,10.0,5167366507,56,Center,5167366511,141,77.3,5167366505,3,,5167366515,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357371,39,1,1,4,42,aljua8crr0vkwit0j3m59jw9j,0,26.7,42.1,2024-08-24T14:04:53.893Z,2024-08-24T14:04:54Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5167366665,141,30.7,5167366671,213,5.76,5167366675,1,,5167366657,56,Back,5167366661,140,39.5,5167366653,157,,5167366667,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357393,30,61,1,4,43,59as3grjvj19voay31j3yfgni,1,65.3,85.5,2024-08-24T14:04:55.096Z,2024-08-24T14:04:55Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5167366743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712611011,814,83,1,4,44,59as3grjvj19voay31j3yfgni,1,63.3,88.5,2024-08-24T14:04:55.698Z,2024-08-24T16:55:30Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5168717651,399,3ejggtt1du1cui3wc1f8oqx62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357581,40,50,1,4,47,aljua8crr0vkwit0j3m59jw9j,1,51.2,3.7,2024-08-24T14:04:59.399Z,2024-08-24T14:27:00Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167367667,286,,5167367789,233,31,5167367665,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357555,31,7,1,4,47,59as3grjvj19voay31j3yfgni,1,48.8,96.3,2024-08-24T14:04:59.400Z,2024-08-24T16:55:22Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167367743,233,40,5167367551,56,Back,5167367549,167,,5167367553,285,,5168717211,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712357567,32,5,1,4,48,59as3grjvj19voay31j3yfgni,0,48.3,101.2,2024-08-24T14:05:00.167Z,2024-08-24T14:58:13Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167367621,347,,5167367619,56,Back,5167370559,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358137,41,5,1,4,48,aljua8crr0vkwit0j3m59jw9j,1,51.7,-1.2,2024-08-24T14:05:00.167Z,2024-08-24T14:58:13Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167370441,347,,5167370509,233,32,5167370439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358279,42,1,1,5,2,aljua8crr0vkwit0j3m59jw9j,1,53.5,0.0,2024-08-24T14:05:14.436Z,2024-08-24T14:05:17Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5167371145,107,,5167371167,213,0.14,5167371163,212,17.2,5167371157,140,69.7,5167371155,56,Right,5167371159,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358287,43,61,1,5,5,aljua8crr0vkwit0j3m59jw9j,0,69.5,2.0,2024-08-24T14:05:17.332Z,2024-08-24T14:05:17Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167371201,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358559,33,5,1,5,6,59as3grjvj19voay31j3yfgni,1,34.7,101.2,2024-08-24T14:05:17.957Z,2024-08-24T14:58:14Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167372731,233,44,5167372609,347,,5167372607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358299,44,5,1,5,6,aljua8crr0vkwit0j3m59jw9j,0,65.3,-1.2,2024-08-24T14:05:17.957Z,2024-08-24T14:58:14Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167372765,233,33,5167371271,56,Right,5167371273,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358689,34,1,1,5,14,59as3grjvj19voay31j3yfgni,1,38.7,100.0,2024-08-24T14:05:25.608Z,2024-08-24T14:05:28Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167373339,213,5.69,5167373329,107,,5167373335,141,85.9,5167373333,140,53.4,5167373337,212,18.6,5167373331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358719,35,1,1,5,17,59as3grjvj19voay31j3yfgni,1,50.4,85.5,2024-08-24T14:05:28.679Z,2024-08-24T14:05:29Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5167373509,56,Back,5167373517,213,2.33,5167373513,141,94.0,5167373511,140,45.2,5167373515,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358741,36,1,1,5,18,59as3grjvj19voay31j3yfgni,1,45.2,94.0,2024-08-24T14:05:29.751Z,2024-08-24T14:05:30Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167373625,140,43.6,5167373627,141,82.7,5167373631,213,4.50,5167373623,56,Back,5167373629,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358783,37,1,1,5,18,59as3grjvj19voay31j3yfgni,1,43.6,82.7,2024-08-24T14:05:30.487Z,2024-08-24T14:05:31Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5167373845,212,16.5,5167373847,213,2.78,5167373837,140,28.9,5167373841,141,91.4,5167373833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358909,38,1,1,5,20,59as3grjvj19voay31j3yfgni,1,28.8,91.4,2024-08-24T14:05:31.640Z,2024-08-24T14:05:35Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5167374531,140,21.8,5167374537,213,4.41,5167374533,141,56.8,5167374535,212,24.6,5167374529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712358971,39,1,1,5,23,59as3grjvj19voay31j3yfgni,1,22.4,48.2,2024-08-24T14:05:35.128Z,2024-08-24T14:05:37Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5167374835,56,Back,5167374839,141,5.9,5167374847,213,4.88,5167374843,212,29.2,5167374837,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712359081,40,1,1,5,25,59as3grjvj19voay31j3yfgni,1,27.8,6.0,2024-08-24T14:05:37.159Z,2024-08-24T14:05:41Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5167375391,212,20.0,5167375389,141,32.9,5167375387,140,20.0,5167375393,213,1.99,5167375385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712359263,41,1,1,5,29,59as3grjvj19voay31j3yfgni,1,20.7,33.2,2024-08-24T14:05:40.967Z,2024-08-24T14:05:45Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5167376347,212,22.7,5167376343,140,25.0,5167376341,56,Back,5167376345,141,65.9,5167376349,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712359589,42,1,1,5,34,59as3grjvj19voay31j3yfgni,1,26.9,66.8,2024-08-24T14:05:45.512Z,2024-08-24T14:05:54Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5167378023,155,,5167378031,140,72.3,5167378033,141,6.9,5167378037,212,62.7,5167378047,1,,5167378041,213,5.58,5167378025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712359699,43,1,1,5,42,59as3grjvj19voay31j3yfgni,1,84.0,9.4,2024-08-24T14:05:54.167Z,2024-08-24T14:05:58Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5167378603,213,3.33,5167378595,56,Right,5167378601,212,15.3,5167378599,141,5.3,5167378597,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712359867,44,1,1,5,46,59as3grjvj19voay31j3yfgni,1,66.2,11.6,2024-08-24T14:05:57.959Z,2024-08-24T14:06:02Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5167379441,213,1.95,5167379437,141,53.0,5167379433,56,Center,5167379439,212,30.3,5167379435,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712359943,45,1,1,5,50,59as3grjvj19voay31j3yfgni,1,62.4,56.8,2024-08-24T14:06:01.927Z,2024-08-24T14:06:04Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5167379841,212,22.6,5167379837,140,62.3,5167379833,56,Left,5167379839,141,90.0,5167379843,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360127,46,1,1,5,52,59as3grjvj19voay31j3yfgni,1,64.1,92.8,2024-08-24T14:06:04.327Z,2024-08-24T14:06:09Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167380713,141,94.1,5167380717,213,0.13,5167380709,56,Left,5167380711,140,70.6,5167380715,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360173,47,1,1,5,58,59as3grjvj19voay31j3yfgni,0,65.6,84.0,2024-08-24T14:06:09.911Z,2024-08-24T14:06:10Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5167380945,212,32.2,5167380953,1,,5167380931,56,Center,5167380927,155,,5167380949,213,5.15,5167380935,140,78.5,5167380939,141,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360315,45,12,1,6,0,aljua8crr0vkwit0j3m59jw9j,1,24.6,53.4,2024-08-24T14:06:11.812Z,2024-08-24T14:06:14Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5167381753,213,5.73,5167381741,56,Back,5167381749,141,35.5,5167381751,212,23.1,5167381745,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360357,46,1,1,6,2,aljua8crr0vkwit0j3m59jw9j,0,44.7,35.2,2024-08-24T14:06:14.404Z,2024-08-24T14:06:15Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5167381977,141,39.4,5167381979,212,15.9,5167381973,56,Center,5167381975,140,59.6,5167381981,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360345,48,8,1,6,3,59as3grjvj19voay31j3yfgni,1,43.3,62.7,2024-08-24T14:06:15.191Z,2024-08-24T16:56:25Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5167381909,56,Back,5168720365,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360529,49,1,1,6,5,59as3grjvj19voay31j3yfgni,1,38.3,47.9,2024-08-24T14:06:17.095Z,2024-08-24T14:06:20Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5167382823,56,Back,5167382831,141,50.2,5167382827,140,17.1,5167382835,212,22.3,5167382841,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712611597,822,59,1,6,7,aljua8crr0vkwit0j3m59jw9j,1,81.7,50.1,2024-08-24T14:06:19.005Z,2024-08-24T16:56:43Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5168721117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360575,50,1,1,6,8,59as3grjvj19voay31j3yfgni,1,19.3,49.5,2024-08-24T14:06:19.632Z,2024-08-24T16:56:44Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5167383073,213,0.43,5167383059,157,,5167383069,212,32.7,5167383075,1,,5167383061,56,Back,5167383067,141,69.4,5167383063,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360583,51,61,1,6,10,59as3grjvj19voay31j3yfgni,1,46.6,68.3,2024-08-24T14:06:21.959Z,2024-08-24T14:06:22Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5167383093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360729,52,1,1,6,13,59as3grjvj19voay31j3yfgni,0,47.4,72.4,2024-08-24T14:06:24.583Z,2024-08-24T14:07:23Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5167383737,56,Left,5167383741,141,93.2,5167383739,140,50.5,5167383743,212,14.5,5167383745,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360755,53,43,1,6,14,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-24T14:06:26.039Z,2024-08-24T14:07:21Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167383837,140,51.4,5167394479,144,1,5167383845,213,6.07,5167383843,212,0.6,5167383841,141,93.2,5167383835,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360745,47,8,1,6,14,aljua8crr0vkwit0j3m59jw9j,1,49.9,3.2,2024-08-24T14:06:26.148Z,2024-08-24T16:57:00Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5167383799,56,Back,5168721977,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712360945,54,1,1,6,18,59as3grjvj19voay31j3yfgni,1,59.9,90.2,2024-08-24T14:06:29.607Z,2024-08-24T14:06:31Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167384821,212,5.5,5167384817,140,58.4,5167384819,141,82.4,5167384813,56,Left,5167384823,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361047,55,1,1,6,20,59as3grjvj19voay31j3yfgni,1,59.6,89.4,2024-08-24T14:06:31.879Z,2024-08-24T14:06:34Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5167385397,141,93.8,5167385401,213,0.46,5167385399,212,6.8,5167385393,56,Left,5167385395,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361179,56,1,1,6,23,59as3grjvj19voay31j3yfgni,1,65.5,94.1,2024-08-24T14:06:34.776Z,2024-08-24T14:06:38Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5167386045,213,3.48,5167386035,140,47.3,5167386033,56,Back,5167386039,141,84.1,5167386041,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361447,57,1,1,6,27,59as3grjvj19voay31j3yfgni,1,56.7,80.5,2024-08-24T14:06:38.695Z,2024-08-24T14:06:45Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5167387445,140,62.4,5167387449,212,51.1,5167387451,213,4.83,5167387453,1,,5167387443,56,Right,5167387447,141,5.9,5167387441,196,,5167387439,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361223,48,43,1,6,28,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-24T14:06:39.780Z,2024-08-24T14:07:27Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5167386269,285,0,5167386267,56,Back,5167395655,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361603,58,1,1,6,33,59as3grjvj19voay31j3yfgni,1,71.8,9.1,2024-08-24T14:06:45.255Z,2024-08-24T14:06:49Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5167388275,212,9.0,5167388271,140,68.4,5167388269,56,Center,5167388273,141,21.2,5167388277,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361693,59,1,1,6,37,59as3grjvj19voay31j3yfgni,1,58.7,35.7,2024-08-24T14:06:49.351Z,2024-08-24T14:06:51Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5167388735,213,1.14,5167388733,212,20.6,5167388727,56,Center,5167388729,140,66.9,5167388731,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712612173,824,83,1,6,39,aljua8crr0vkwit0j3m59jw9j,1,33.7,29.7,2024-08-24T14:06:51.241Z,2024-08-24T16:57:41Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5168724349,399,drlp4xtkta08jiu0px6m4ocq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361699,60,61,1,6,40,59as3grjvj19voay31j3yfgni,0,66.6,61.1,2024-08-24T14:06:52.399Z,2024-08-24T16:57:46Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5167388775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361843,49,1,1,6,43,aljua8crr0vkwit0j3m59jw9j,0,30.8,36.1,2024-08-24T14:06:54.548Z,2024-08-24T14:52:10Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5167389499,56,Back,5167389515,213,5.76,5167389511,212,11.2,5167389503,140,40.1,5167389507,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712361853,61,1,1,6,43,59as3grjvj19voay31j3yfgni,1,60.0,72.0,2024-08-24T14:06:54.935Z,2024-08-24T14:06:56Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5167389555,140,62.4,5167389557,141,92.1,5167389559,212,13.9,5167389561,213,1.39,5167389553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712362107,62,1,1,6,45,59as3grjvj19voay31j3yfgni,1,62.4,92.1,2024-08-24T14:06:56.911Z,2024-08-24T16:58:23Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167390937,213,6.25,5167390933,141,91.2,5167390931,140,78.3,5167390935,212,16.7,5167390929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712362123,63,1,1,6,49,59as3grjvj19voay31j3yfgni,0,95.4,75.8,2024-08-24T14:07:01.184Z,2024-08-24T16:58:53Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5168728047,72,,5168521263,141,50.3,5168521267,213,4.73,5168521261,140,95.7,5168521257,2,,5168521265,212,17.3,5167391017,56,Center,5168728045,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712362153,50,12,1,6,50,aljua8crr0vkwit0j3m59jw9j,1,3.7,47.9,2024-08-24T14:07:02.284Z,2024-08-24T16:58:48Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5168522099,213,0.38,5168522093,140,14.0,5168522097,212,11.6,5168522095,141,54.2,5167391217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
