id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2777417513,34,1,1,3,3,anga7587r1zv4ey71ge9zxol3,0,13.8,0.0,2025-02-16T17:04:03.121Z,2025-02-16T17:04:06Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5521871231,140,31.0,5521871227,107,,5521871229,56,Back,5521871235,212,19.1,5521871237,213,0.33,5521871233,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417547,30,1,1,3,6,59as3grjvj19voay31j3yfgni,1,66.8,93.2,2025-02-16T17:04:06.046Z,2025-02-16T17:04:08Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521871421,140,74.3,5521871427,213,5.49,5521871423,141,81.5,5521871425,212,11.2,5521871417,3,,5521871419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417581,31,1,1,3,9,59as3grjvj19voay31j3yfgni,1,74.3,81.5,2025-02-16T17:04:09.182Z,2025-02-16T17:04:10Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5521871597,141,97.7,5521871599,212,11.1,5521871593,56,Left,5521871595,140,75.5,5521871601,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417609,32,1,1,3,10,59as3grjvj19voay31j3yfgni,1,75.5,97.7,2025-02-16T17:04:10.030Z,2025-02-16T17:04:11Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5521871727,140,58.5,5521871731,141,93.5,5521871723,56,Left,5521871739,213,3.30,5521871735,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417633,34,1,1,3,11,59as3grjvj19voay31j3yfgni,1,58.5,93.5,2025-02-16T17:04:11.439Z,2025-02-16T17:04:12Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521871867,56,Back,5521871869,140,46.0,5521871875,213,3.16,5521871871,141,93.2,5521871873,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417681,35,1,1,3,13,59as3grjvj19voay31j3yfgni,1,45.9,93.2,2025-02-16T17:04:12.766Z,2025-02-16T17:04:16Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5521872195,212,36.5,5521872191,140,29.3,5521872189,56,Back,5521872197,213,4.21,5521872193,141,46.0,5521872199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417715,36,1,1,3,17,59as3grjvj19voay31j3yfgni,1,29.3,46.0,2025-02-16T17:04:16.702Z,2025-02-16T17:04:19Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5521872423,213,4.94,5521872415,140,34.8,5521872421,212,25.5,5521872419,141,9.5,5521872409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417759,37,1,1,3,19,59as3grjvj19voay31j3yfgni,1,34.8,9.5,2025-02-16T17:04:18.943Z,2025-02-16T17:04:22Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5521872735,212,20.0,5521872731,140,53.5,5521872729,56,Right,5521872737,213,6.08,5521872733,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417799,38,1,1,3,23,59as3grjvj19voay31j3yfgni,1,52.9,8.6,2025-02-16T17:04:22.735Z,2025-02-16T17:04:25Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,5521872943,140,54.4,5521872949,213,1.50,5521872947,212,22.7,5521872945,141,41.9,5521872941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417869,39,1,1,3,25,59as3grjvj19voay31j3yfgni,1,58.7,43.7,2025-02-16T17:04:25.423Z,2025-02-16T17:04:31Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5521873355,141,78.7,5521873361,1,,5521873351,56,Center,5521873353,140,80.0,5521873359,213,0.82,5521873357,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417889,40,1,1,3,31,59as3grjvj19voay31j3yfgni,1,90.0,68.5,2025-02-16T17:04:30.943Z,2025-02-16T17:04:32Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5521873467,212,8.1,5521873463,140,97.4,5521873469,213,0.27,5521873461,56,Center,5521873465,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417895,41,1,1,3,32,59as3grjvj19voay31j3yfgni,0,97.4,71.7,2025-02-16T17:04:32.015Z,2025-02-16T21:42:20Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521873515,213,4.76,5522795897,286,,5521873507,56,Center,5521873509,140,97.6,5521873511,141,65.7,5523016091,233,35,5522795895,236,,5521873513,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417899,35,74,1,3,32,anga7587r1zv4ey71ge9zxol3,1,2.3,30.6,2025-02-16T17:04:32.016Z,2025-02-16T21:42:20Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5521873551,56,Back,5523016113,233,41,5522795757,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417911,36,6,1,3,33,anga7587r1zv4ey71ge9zxol3,0,2.3,32.0,2025-02-16T17:04:33.247Z,2025-02-16T20:36:59Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5521873659,56,Back,5521873661,73,,5521873695,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777417907,42,6,1,3,33,59as3grjvj19voay31j3yfgni,1,97.7,68.0,2025-02-16T17:04:33.247Z,2025-02-16T17:04:39Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521873609,56,Center,5521873665,233,36,5521873611,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418347,43,1,1,4,0,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2025-02-16T17:05:00.223Z,2025-02-16T20:37:03Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5521875945,2,,5521875951,223,,5521875955,140,97.7,5521875961,213,4.66,5521876063,233,37,5521875957,141,47.0,5521875959,212,35.8,5521875953,56,Center,5521875963,1,,5522796335,20,,5521875949,155,,5521875947,6,,,,,,,,,,,,,,,,,,,
2777418361,37,11,1,4,3,anga7587r1zv4ey71ge9zxol3,1,2.1,51.6,2025-02-16T17:05:03.508Z,2025-02-16T20:37:13Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522796917,378,,5521876027,56,Back,5521876029,88,,5521876091,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418509,38,1,1,4,10,anga7587r1zv4ey71ge9zxol3,1,8.8,51.8,2025-02-16T17:05:10.501Z,2025-02-16T17:05:13Z,15fo180vixn0lb65fujttit3p,J. Storch,,5521876839,141,35.7,5521876833,123,,5521876837,140,10.9,5521876843,213,4.91,5521876835,56,Back,5521876841,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418561,39,1,1,4,13,anga7587r1zv4ey71ge9zxol3,1,11.2,36.1,2025-02-16T17:05:12.948Z,2025-02-16T17:05:16Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521877119,141,71.2,5521877117,140,6.3,5521877123,213,1.78,5521877121,212,24.4,5521877115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418613,40,1,1,4,16,anga7587r1zv4ey71ge9zxol3,1,7.1,74.1,2025-02-16T17:05:16.292Z,2025-02-16T17:05:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5521877375,141,97.2,5521877367,56,Back,5521877371,140,23.7,5521877383,213,0.73,5521877379,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418657,41,1,1,4,20,anga7587r1zv4ey71ge9zxol3,1,22.8,95.9,2025-02-16T17:05:20.308Z,2025-02-16T17:05:22Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5521877617,212,15.9,5521877619,213,4.58,5521877613,140,20.8,5521877611,56,Back,5521877615,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418687,42,1,1,4,23,anga7587r1zv4ey71ge9zxol3,1,22.5,64.0,2025-02-16T17:05:22.868Z,2025-02-16T17:05:25Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521877805,213,4.30,5521877795,140,16.6,5521877793,56,Back,5521877799,141,43.1,5521877803,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418731,43,1,1,4,25,anga7587r1zv4ey71ge9zxol3,1,19.9,38.6,2025-02-16T17:05:25.476Z,2025-02-16T17:05:28Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521878063,212,29.1,5521878061,141,3.1,5521878057,56,Back,5521878065,213,5.30,5521878059,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418769,44,1,1,4,28,anga7587r1zv4ey71ge9zxol3,1,41.3,2.9,2025-02-16T17:05:28.436Z,2025-02-16T17:05:31Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5521878237,141,15.8,5521878239,212,15.5,5521878227,56,Right,5521878231,140,53.5,5521878241,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418783,45,1,1,4,31,anga7587r1zv4ey71ge9zxol3,0,60.8,20.7,2025-02-16T17:05:30.900Z,2025-02-16T20:37:52Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5521878295,56,Center,5521878301,212,6.7,5521878303,213,0.06,5521878297,140,67.2,5521878299,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418813,44,43,1,4,33,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-16T17:05:32.855Z,2025-02-16T20:37:48Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5522799235,144,61,5521878407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418849,45,1,1,4,34,59as3grjvj19voay31j3yfgni,1,28.6,83.8,2025-02-16T17:05:34.304Z,2025-02-16T17:05:35Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521878631,1,,5521878627,212,15.1,5521878623,140,41.9,5521878629,213,5.89,5521878621,56,Back,5521878619,157,,5521878625,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418899,47,1,1,4,36,59as3grjvj19voay31j3yfgni,1,32.3,61.7,2025-02-16T17:05:35.936Z,2025-02-16T17:05:38Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5521878925,140,43.2,5521878929,212,34.2,5521878923,56,Back,5521878931,213,5.05,5521878927,141,14.3,5521878933,1,,5521878921,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777418903,48,61,1,4,38,59as3grjvj19voay31j3yfgni,0,43.2,14.3,2025-02-16T17:05:38.433Z,2025-02-16T17:05:38Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5521878939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419007,47,1,1,4,44,anga7587r1zv4ey71ge9zxol3,1,75.3,81.2,2025-02-16T17:05:44.327Z,2025-02-16T17:05:45Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5521879433,141,69.6,5521879439,213,4.46,5521879429,56,Center,5521879431,140,73.4,5521879435,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419051,48,1,1,4,46,anga7587r1zv4ey71ge9zxol3,1,73.6,69.4,2025-02-16T17:05:45.717Z,2025-02-16T17:05:48Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5521879653,213,0.49,5521879647,140,93.0,5521879649,141,85.3,5521879645,56,Left,5521879651,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419063,49,1,1,4,48,anga7587r1zv4ey71ge9zxol3,0,93.0,85.3,2025-02-16T17:05:48.117Z,2025-02-16T20:38:11Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5521879715,212,19.6,5521879705,2,,5522800587,72,,5522800585,224,,5521879707,155,,5521879711,140,94.2,5521879709,56,Center,5521879713,141,56.6,5521879717,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419069,49,12,1,4,49,59as3grjvj19voay31j3yfgni,1,4.8,45.1,2025-02-16T17:05:48.801Z,2025-02-16T17:05:52Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5521879749,140,9.3,5521879747,56,Back,5521879755,213,5.19,5521879775,15,,5521879753,212,10.3,5521879751,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419089,50,44,1,4,51,anga7587r1zv4ey71ge9zxol3,1,89.8,66.9,2025-02-16T17:05:50.660Z,2025-02-16T17:08:19Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5521880309,233,51,5521879877,56,Center,5521879879,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419161,51,44,1,4,51,59as3grjvj19voay31j3yfgni,0,10.2,33.1,2025-02-16T17:05:50.661Z,2025-02-16T17:08:20Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5521880275,285,,5521880351,233,50,5521880273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419099,51,1,1,4,51,anga7587r1zv4ey71ge9zxol3,0,89.1,64.3,2025-02-16T17:05:50.949Z,2025-02-16T17:07:07Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5521879937,3,,5521879939,56,Center,5521879945,212,8.3,5521879949,213,4.98,5521879943,141,52.5,5521879941,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419153,50,12,1,4,53,59as3grjvj19voay31j3yfgni,1,10.1,45.5,2025-02-16T17:05:52.609Z,2025-02-16T17:05:55Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5521880233,140,38.0,5521880239,213,6.03,5521880237,212,30.2,5521880231,56,Back,5521880235,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419187,52,1,1,4,55,anga7587r1zv4ey71ge9zxol3,1,62.9,61.4,2025-02-16T17:05:55.189Z,2025-02-16T17:05:57Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521880439,213,1.16,5521880433,140,67.7,5521880437,212,12.6,5521880431,56,Center,5521880435,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419211,53,1,1,4,57,anga7587r1zv4ey71ge9zxol3,1,67.7,78.4,2025-02-16T17:05:57.189Z,2025-02-16T17:05:58Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521880537,141,97.1,5521880533,56,Left,5521880539,212,14.4,5521880541,213,1.08,5521880535,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419283,54,1,1,4,58,anga7587r1zv4ey71ge9zxol3,0,76.6,96.9,2025-02-16T17:05:58.469Z,2025-02-16T20:38:38Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522802121,224,,5521880975,155,,5521880985,213,5.15,5522802123,72,,5521880981,141,28.0,5521880983,212,51.8,5521880977,56,Center,5521880987,1,,5521880979,140,97.7,5521880973,2,,,,,,,,,,,,,,,,,,,,,,,,,
2777419373,53,1,1,5,5,59as3grjvj19voay31j3yfgni,0,2.6,81.1,2025-02-16T17:06:05.025Z,2025-02-16T17:06:09Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521881453,140,42.1,5521881459,213,6.01,5521881457,212,43.0,5521881451,56,Back,5521881461,1,,5521881449,157,,5521881455,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777586485,925,44,1,5,7,anga7587r1zv4ey71ge9zxol3,1,64.9,17.0,2025-02-16T17:06:06.810Z,2025-02-16T20:39:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522803731,56,Right,5522803735,286,,5522803737,233,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777586479,931,44,1,5,7,59as3grjvj19voay31j3yfgni,0,35.1,83.0,2025-02-16T17:06:06.811Z,2025-02-16T20:39:05Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522803719,285,,5522803717,56,Back,5522803757,233,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419389,55,1,1,5,7,anga7587r1zv4ey71ge9zxol3,1,54.3,25.6,2025-02-16T17:06:07.333Z,2025-02-16T20:39:09Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521881555,212,11.1,5521881547,3,,5521881549,56,Center,5521881551,140,53.4,5521881553,141,41.9,5521881557,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419433,57,1,1,5,13,anga7587r1zv4ey71ge9zxol3,1,55.7,45.2,2025-02-16T17:06:13.526Z,2025-02-16T17:06:15Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521881773,212,10.7,5521881775,213,4.68,5521881769,140,55.4,5521881767,56,Center,5521881771,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419495,58,1,1,5,15,anga7587r1zv4ey71ge9zxol3,1,55.4,28.8,2025-02-16T17:06:15.029Z,2025-02-16T17:06:21Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5521882175,140,53.5,5521882181,213,4.54,5521882177,141,12.2,5521882173,56,Right,5521882179,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419575,59,1,1,5,21,anga7587r1zv4ey71ge9zxol3,1,51.5,14.3,2025-02-16T17:06:21.078Z,2025-02-16T17:06:26Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521882617,141,2.3,5521882613,56,Right,5521882619,212,24.5,5521882611,155,,5521882615,140,73.5,5521882621,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419607,60,1,1,5,26,anga7587r1zv4ey71ge9zxol3,1,70.0,4.1,2025-02-16T17:06:26.214Z,2025-02-16T17:06:28Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5521882823,213,2.89,5521882815,140,51.2,5521882813,56,Right,5521882819,212,20.4,5521882817,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419659,61,1,1,5,28,anga7587r1zv4ey71ge9zxol3,1,50.9,12.5,2025-02-16T17:06:28.358Z,2025-02-16T17:06:32Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521883151,56,Center,5521883155,141,27.6,5521883157,212,12.7,5521883153,140,58.0,5521883159,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419713,62,1,1,5,32,anga7587r1zv4ey71ge9zxol3,1,55.7,33.4,2025-02-16T17:06:32.198Z,2025-02-16T17:06:36Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521883445,141,59.7,5521883451,1,,5521883441,56,Back,5521883443,140,27.7,5521883449,213,2.60,5521883447,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419769,63,1,1,5,36,anga7587r1zv4ey71ge9zxol3,1,27.7,59.7,2025-02-16T17:06:36.022Z,2025-02-16T17:06:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5521883729,213,3.77,5521883723,140,15.3,5521883727,212,16.1,5521883721,56,Back,5521883725,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419813,64,1,1,5,39,anga7587r1zv4ey71ge9zxol3,1,14.2,44.5,2025-02-16T17:06:39.319Z,2025-02-16T17:06:42Z,15fo180vixn0lb65fujttit3p,J. Storch,,5521883921,1,,5521883915,141,30.1,5521883919,213,6.00,5521883913,140,45.8,5521883917,212,34.6,5521883911,56,Back,5521883909,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419847,65,1,1,5,42,anga7587r1zv4ey71ge9zxol3,1,45.8,30.1,2025-02-16T17:06:42.438Z,2025-02-16T17:06:46Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5521884131,3,,5521884145,213,5.93,5521884137,56,Right,5521884139,140,65.3,5521884141,141,19.1,5521884135,168,,5521884143,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419875,66,1,1,5,46,anga7587r1zv4ey71ge9zxol3,1,71.7,18.9,2025-02-16T17:06:45.990Z,2025-02-16T17:06:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5521884261,56,Center,5521884269,141,27.9,5521884273,213,0.94,5521884265,140,76.0,5521884271,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419879,54,45,1,5,48,59as3grjvj19voay31j3yfgni,0,23.3,70.2,2025-02-16T17:06:47.750Z,2025-02-16T17:08:19Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5521884443,233,67,5521884277,56,Back,5521884279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419893,67,3,1,5,48,anga7587r1zv4ey71ge9zxol3,1,76.7,29.8,2025-02-16T17:06:47.750Z,2025-02-16T20:39:35Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5522805139,465,,5521884423,233,54,5521884397,56,Center,5521884399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419917,68,1,1,5,50,anga7587r1zv4ey71ge9zxol3,0,87.8,35.1,2025-02-16T17:06:49.879Z,2025-02-16T17:06:51Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5521884563,286,,5521884519,141,37.4,5521884517,140,88.3,5521884515,56,Center,5521884557,236,,5521884559,233,55,5521884521,212,1.6,5521884523,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777419925,55,74,1,5,50,59as3grjvj19voay31j3yfgni,1,9.6,56.7,2025-02-16T17:06:49.880Z,2025-02-16T17:08:17Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5521884581,233,68,5521884541,56,Back,5521884543,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420065,57,1,1,5,53,59as3grjvj19voay31j3yfgni,1,17.9,69.0,2025-02-16T17:06:52.674Z,2025-02-16T17:07:01Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5521885289,140,33.5,5521885291,141,61.2,5521885287,56,Back,5521885295,213,5.97,5521885293,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420105,58,1,1,6,1,59as3grjvj19voay31j3yfgni,1,10.4,88.3,2025-02-16T17:07:00.963Z,2025-02-16T17:07:03Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5521885497,56,Back,5521885499,140,3.2,5521885505,213,4.23,5521885501,141,66.9,5521885503,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420127,59,1,1,6,3,59as3grjvj19voay31j3yfgni,1,1.6,67.5,2025-02-16T17:07:03.524Z,2025-02-16T20:40:07Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5521885627,141,64.2,5521885631,213,6.18,5521885623,56,Back,5521885629,212,21.0,5521885621,157,,5521885633,1,,5521885625,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420193,69,43,1,6,6,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-02-16T17:07:06.080Z,2025-02-16T17:07:23Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5521885979,56,Center,5521887075,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420173,60,1,1,6,6,59as3grjvj19voay31j3yfgni,1,20.9,64.5,2025-02-16T17:07:06.083Z,2025-02-16T17:07:08Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5521885875,141,67.2,5521885871,56,Back,5521885879,213,2.91,5521885873,140,13.6,5521885877,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420235,61,1,1,6,8,59as3grjvj19voay31j3yfgni,1,14.1,68.2,2025-02-16T17:07:08.260Z,2025-02-16T17:07:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5521886211,56,Back,5521886209,155,,5521886219,213,0.03,5521886213,140,43.2,5521886217,212,30.6,5521886215,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420249,62,4,1,6,12,59as3grjvj19voay31j3yfgni,1,44.4,70.6,2025-02-16T17:07:12.051Z,2025-02-16T17:08:18Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5521886325,13,,5521886333,286,,5521886391,233,70,5521886329,56,Back,5521886327,294,,5521886331,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420239,70,4,1,6,12,anga7587r1zv4ey71ge9zxol3,0,55.6,29.4,2025-02-16T17:07:12.052Z,2025-02-16T17:08:18Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521886357,285,,5521886353,56,Center,5521886351,294,,5521886349,13,,5521886425,233,62,5521886355,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777420479,63,1,1,6,31,59as3grjvj19voay31j3yfgni,1,43.3,69.6,2025-02-16T17:07:30.627Z,2025-02-16T17:07:31Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5521887579,152,,5521887587,212,22.2,5521887589,213,4.50,5521887583,140,38.8,5521887577,5,,5521887581,56,Back,5521887585,141,37.7,5521887609,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
