id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2727858837,40,1,1,3,28,59as3grjvj19voay31j3yfgni,1,39.9,64.5,2024-09-29T12:04:21.446Z,2024-09-29T12:04:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252234027,140,47.9,5252234025,56,Back,5252234029,141,43.0,5252234033,213,5.23,5252234031,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727858887,41,1,1,3,31,59as3grjvj19voay31j3yfgni,1,47.2,39.4,2024-09-29T12:04:24.422Z,2024-09-29T12:04:26Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252234291,213,4.46,5252234287,141,14.1,5252234289,212,17.8,5252234285,140,42.9,5252234283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727858943,42,1,1,3,33,59as3grjvj19voay31j3yfgni,1,42.2,12.3,2024-09-29T12:04:26.390Z,2024-09-29T12:04:29Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252234581,213,0.06,5252234575,140,65.6,5252234573,56,Right,5252234577,141,14.4,5252234579,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859001,43,1,1,3,36,59as3grjvj19voay31j3yfgni,1,65.5,15.2,2024-09-29T12:04:29.446Z,2024-09-29T12:04:32Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252234879,212,11.4,5252234883,213,2.76,5252234869,56,Center,5252234871,140,55.4,5252234875,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859047,44,1,1,3,39,59as3grjvj19voay31j3yfgni,1,56.0,17.4,2024-09-29T12:04:32.246Z,2024-09-29T12:04:35Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252235167,56,Back,5252235171,141,15.5,5252235175,213,3.23,5252235173,212,15.4,5252235169,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859091,45,1,1,3,42,59as3grjvj19voay31j3yfgni,1,37.5,35.5,2024-09-29T12:04:35.238Z,2024-09-29T12:04:38Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252235405,212,18.3,5252235399,56,Back,5252235403,141,61.4,5252235401,140,32.8,5252235407,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859145,46,1,1,3,45,59as3grjvj19voay31j3yfgni,1,32.1,64.2,2024-09-29T12:04:38.279Z,2024-09-29T12:04:40Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252235665,140,9.1,5252235661,56,Back,5252235677,213,3.51,5252235669,141,50.3,5252235673,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859171,47,1,1,3,47,59as3grjvj19voay31j3yfgni,1,9.1,50.3,2024-09-29T12:04:40.806Z,2024-09-29T12:04:42Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252235833,213,1.01,5252235823,140,18.8,5252235829,212,19.1,5252235819,56,Back,5252235827,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859227,48,1,1,3,49,59as3grjvj19voay31j3yfgni,1,18.8,74.1,2024-09-29T12:04:42.455Z,2024-09-29T12:04:46Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252236163,212,18.4,5252236155,140,8.6,5252236165,213,4.09,5252236153,56,Back,5252236159,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859363,49,1,1,3,53,59as3grjvj19voay31j3yfgni,0,14.5,48.4,2024-09-29T12:04:46.583Z,2024-09-29T12:20:26Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252236917,141,0.0,5252236915,140,55.0,5252334909,189,,5252236919,212,54.6,5252236913,56,Right,5252236911,155,,5252236921,213,5.60,5252236923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859495,25,5,1,3,54,cftj6g399tknheudaxsdpfdgb,1,44.2,102.0,2024-09-29T12:04:47.771Z,2024-09-29T17:27:05Z,195o7hchielt14ic49r3k06sq,Serginho,,,5252237545,56,Back,5252237607,233,50,5252237549,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859371,50,5,1,3,55,59as3grjvj19voay31j3yfgni,0,55.8,-2.0,2024-09-29T12:04:48.771Z,2024-09-29T17:27:08Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252237613,233,25,5252236945,347,,5252236943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859517,26,1,1,4,1,cftj6g399tknheudaxsdpfdgb,1,51.6,100.0,2024-09-29T12:04:54.088Z,2024-09-29T17:27:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252237687,212,11.6,5252237679,107,,5252237685,141,92.8,5252237689,213,5.78,5252237681,56,Left,5252237683,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728265467,784,3,1,4,4,cftj6g399tknheudaxsdpfdgb,0,75.1,93.9,2024-09-29T12:04:57.718Z,2024-09-29T17:28:03Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5254444347,286,,5254444351,464,,5254444355,467,arhoud4vfjvmjaf2pkbm6s48a,5254444345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859527,27,4,1,4,7,cftj6g399tknheudaxsdpfdgb,1,68.0,92.6,2024-09-29T12:05:00.806Z,2024-09-29T17:26:49Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5252237817,233,51,5252237759,152,,5252237757,56,Left,5252237761,265,,5252237763,286,,5252237755,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859513,51,4,1,4,7,59as3grjvj19voay31j3yfgni,0,32.0,7.4,2024-09-29T12:05:00.807Z,2024-09-29T17:26:50Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252237715,13,,5252237717,56,Back,5252237721,265,,5252237723,285,,5252237841,233,27,5252237719,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859859,28,1,1,4,21,cftj6g399tknheudaxsdpfdgb,1,65.0,95.0,2024-09-29T12:05:14.604Z,2024-09-29T12:05:17Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5252239459,152,,5252239473,213,4.16,5252239471,212,18.3,5252239467,140,55.9,5252239465,56,Center,5252239453,5,,5252239469,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859911,29,1,1,4,24,cftj6g399tknheudaxsdpfdgb,1,55.9,69.7,2024-09-29T12:05:17.223Z,2024-09-29T12:05:19Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252239735,213,4.21,5252239733,212,19.1,5252239731,141,45.1,5252239727,56,Back,5252239729,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859947,30,1,1,4,26,cftj6g399tknheudaxsdpfdgb,1,47.0,44.6,2024-09-29T12:05:19.640Z,2024-09-29T12:05:21Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5252239885,140,46.8,5252239883,56,Back,5252239887,141,66.9,5252239891,213,1.58,5252239889,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727859979,31,1,1,4,28,cftj6g399tknheudaxsdpfdgb,1,46.3,69.3,2024-09-29T12:05:21.752Z,2024-09-29T12:05:23Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252240059,212,10.5,5252240053,56,Back,5252240057,141,84.5,5252240055,140,48.0,5252240061,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860027,32,1,1,4,30,cftj6g399tknheudaxsdpfdgb,1,47.9,82.4,2024-09-29T12:05:22.967Z,2024-09-29T12:05:26Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252240371,213,3.72,5252240367,141,75.0,5252240369,212,9.3,5252240365,140,40.5,5252240363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860087,33,1,1,4,33,cftj6g399tknheudaxsdpfdgb,1,32.8,66.4,2024-09-29T12:05:26.376Z,2024-09-29T12:05:30Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252240735,212,22.4,5252240733,141,48.4,5252240731,140,14.9,5252240729,56,Back,5252240737,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860147,34,1,1,4,37,cftj6g399tknheudaxsdpfdgb,1,14.1,36.4,2024-09-29T12:05:30.360Z,2024-09-29T12:05:33Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252241015,56,Back,5252241017,140,25.6,5252241021,212,25.1,5252241023,213,5.21,5252241019,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860211,35,1,1,4,40,cftj6g399tknheudaxsdpfdgb,1,26.4,3.1,2024-09-29T12:05:33.160Z,2024-09-29T12:05:36Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5252241357,212,16.7,5252241355,141,16.2,5252241359,213,0.56,5252241353,140,39.8,5252241351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860247,36,1,1,4,42,cftj6g399tknheudaxsdpfdgb,1,39.8,16.2,2024-09-29T12:05:35.912Z,2024-09-29T12:05:41Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5252241575,140,30.3,5252241581,213,3.35,5252241577,141,13.1,5252242013,156,,5252241571,56,Back,5252241579,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860255,37,1,1,4,44,cftj6g399tknheudaxsdpfdgb,0,30.3,13.1,2024-09-29T12:05:37.240Z,2024-09-29T12:05:37Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5252241639,212,6.6,5252241637,141,19.1,5252241635,140,35.3,5252241641,213,0.66,5252241631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860285,52,8,1,4,45,59as3grjvj19voay31j3yfgni,1,62.5,70.2,2024-09-29T12:05:38.888Z,2024-09-29T17:29:11Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5254450047,384,,5252241783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860325,54,1,1,4,47,59as3grjvj19voay31j3yfgni,1,46.1,55.5,2024-09-29T12:05:40.008Z,2024-09-29T12:05:41Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252241973,56,Center,5252241975,140,52.3,5252241981,213,0.40,5252241979,212,7.1,5252241977,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860339,55,1,1,4,48,59as3grjvj19voay31j3yfgni,1,52.3,59.0,2024-09-29T12:05:41.128Z,2024-09-29T12:05:42Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252242055,140,45.9,5252242061,213,4.37,5252242057,141,31.6,5252242053,56,Back,5252242059,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860415,56,1,1,4,49,59as3grjvj19voay31j3yfgni,1,47.5,33.7,2024-09-29T12:05:42.153Z,2024-09-29T12:05:46Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252242511,141,46.9,5252242507,56,Back,5252242515,213,2.34,5252242513,212,12.4,5252242509,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860449,57,1,1,4,54,59as3grjvj19voay31j3yfgni,1,39.6,38.9,2024-09-29T12:05:47Z,2024-09-29T12:05:47Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252242673,213,5.69,5252242667,141,31.0,5252242659,56,Back,5252242669,212,9.6,5252242663,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860505,58,1,1,4,54,59as3grjvj19voay31j3yfgni,1,47.2,31.0,2024-09-29T12:05:47.512Z,2024-09-29T12:05:51Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252243019,140,59.2,5252243017,56,Center,5252243025,213,0.19,5252243023,212,12.8,5252243021,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728267727,954,3,1,4,55,59as3grjvj19voay31j3yfgni,0,57.2,38.3,2024-09-29T12:05:48.767Z,2024-09-29T17:30:46Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5254457313,56,Center,5254457315,286,,5254457319,467,5f3wfx327z9hef9k9l37c90wl,5254457317,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860509,59,4,1,4,58,59as3grjvj19voay31j3yfgni,1,55.6,37.8,2024-09-29T12:05:51.431Z,2024-09-29T12:05:54Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252243113,265,,5252243111,152,,5252243109,56,Center,5252243115,286,,5252243107,13,,5252243125,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860507,38,4,1,4,58,cftj6g399tknheudaxsdpfdgb,0,44.4,62.2,2024-09-29T12:05:51.432Z,2024-09-29T12:05:55Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5252243083,285,,5252243081,265,,5252243075,56,Back,5252243149,233,59,5252243079,152,,5252243071,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860639,60,1,1,5,5,59as3grjvj19voay31j3yfgni,1,56.8,38.9,2024-09-29T12:05:58.041Z,2024-09-29T12:24:43Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252243721,56,Back,5252243723,140,41.6,5252243729,213,3.11,5252243719,152,,5252243725,141,39.7,5252345701,189,,5252243717,5,,5252243727,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860657,61,1,1,5,5,59as3grjvj19voay31j3yfgni,1,45.1,44.0,2024-09-29T12:05:58.857Z,2024-09-29T12:05:59Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252243831,141,72.4,5252243835,213,1.46,5252243833,212,19.4,5252243829,140,47.1,5252243827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860771,62,1,1,5,6,59as3grjvj19voay31j3yfgni,1,52.1,73.3,2024-09-29T12:05:59.769Z,2024-09-29T12:06:04Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252244339,140,66.5,5252244337,56,Left,5252244345,213,0.81,5252244343,212,21.9,5252244341,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860831,63,1,1,5,11,59as3grjvj19voay31j3yfgni,1,68.5,90.9,2024-09-29T12:06:04.745Z,2024-09-29T12:06:07Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5252244689,140,62.3,5252244687,56,Left,5252244691,141,87.1,5252244695,213,3.52,5252244693,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860881,64,1,1,5,14,59as3grjvj19voay31j3yfgni,1,61.7,86.0,2024-09-29T12:06:07.402Z,2024-09-29T12:06:10Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5252244965,212,19.8,5252244959,56,Center,5252244967,213,5.60,5252244955,155,,5252244963,141,67.6,5252244961,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860917,65,1,1,5,17,59as3grjvj19voay31j3yfgni,0,77.7,69.9,2024-09-29T12:06:10.105Z,2024-09-29T12:06:11Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252245139,3,,5252245149,141,82.3,5252245141,56,Left,5252245153,213,0.62,5252245151,212,14.6,5252245145,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860987,39,12,1,5,20,cftj6g399tknheudaxsdpfdgb,1,11.5,16.8,2024-09-29T12:06:13.016Z,2024-09-29T12:06:15Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5252245531,167,,5252245447,212,34.9,5252245435,56,Back,5252245445,141,0.0,5252245449,213,5.91,5252245441,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727860995,40,5,1,5,21,cftj6g399tknheudaxsdpfdgb,0,40.0,-2.0,2024-09-29T12:06:14.401Z,2024-09-29T13:58:03Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5252245745,233,66,5252245479,56,Back,5252245481,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861047,66,5,1,5,21,59as3grjvj19voay31j3yfgni,1,60.0,102.0,2024-09-29T12:06:14.401Z,2024-09-29T12:25:06Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252245679,56,Left,5252245725,233,40,5252245681,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861301,67,1,1,5,30,59as3grjvj19voay31j3yfgni,1,60.5,100.0,2024-09-29T12:06:23.914Z,2024-09-29T12:06:27Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252246753,56,Left,5252246751,107,,5252246759,212,9.7,5252246755,140,54.4,5252246761,213,4.00,5252246757,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861401,68,1,1,5,34,59as3grjvj19voay31j3yfgni,1,61.6,88.6,2024-09-29T12:06:27.370Z,2024-09-29T12:06:31Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5252247289,141,56.9,5252247295,213,4.27,5252247293,212,23.9,5252247281,56,Center,5252247285,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861479,69,1,1,5,38,59as3grjvj19voay31j3yfgni,1,51.6,56.0,2024-09-29T12:06:31.002Z,2024-09-29T12:06:34Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252247685,56,Back,5252247697,213,4.56,5252247695,212,26.4,5252247687,140,47.7,5252247691,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861515,70,1,1,5,41,59as3grjvj19voay31j3yfgni,1,47.5,17.6,2024-09-29T12:06:34.010Z,2024-09-29T12:06:36Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252247947,141,4.0,5252247949,212,23.6,5252247951,213,5.88,5252247945,140,68.2,5252247943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861531,71,1,1,5,43,59as3grjvj19voay31j3yfgni,0,68.5,2.5,2024-09-29T12:06:36.074Z,2024-09-29T12:06:36Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252248015,213,0.98,5252248013,212,13.4,5252248011,141,18.8,5252248009,140,75.6,5252248005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861577,42,1,1,5,45,cftj6g399tknheudaxsdpfdgb,1,30.3,82.3,2024-09-29T12:06:38.327Z,2024-09-29T12:06:39Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5252248277,56,Back,5252248281,141,90.9,5252248283,212,8.2,5252248287,213,2.35,5252248279,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861611,43,1,1,5,46,cftj6g399tknheudaxsdpfdgb,0,24.2,90.2,2024-09-29T12:06:39.255Z,2024-09-29T12:06:41Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252248455,213,5.84,5252248449,140,57.5,5252248457,1,,5252248453,212,38.7,5252248451,141,65.7,5252248447,56,Center,5252248445,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861693,72,1,1,5,48,59as3grjvj19voay31j3yfgni,0,45.6,36.1,2024-09-29T12:06:41.370Z,2024-09-29T12:06:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252248917,213,0.67,5252248903,3,,5252248905,56,Center,5252248907,140,51.7,5252248913,212,8.2,5252248909,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861711,44,8,1,5,52,cftj6g399tknheudaxsdpfdgb,1,49.3,54.9,2024-09-29T12:06:45.480Z,2024-09-29T17:32:53Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5252249009,56,Back,5254468493,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861765,73,1,1,5,52,59as3grjvj19voay31j3yfgni,1,44.7,57.9,2024-09-29T12:06:45.786Z,2024-09-29T12:07:22Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252252437,212,11.5,5252252435,141,73.6,5252252439,213,1.95,5252249259,56,Back,5252252433,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861785,75,1,1,5,54,59as3grjvj19voay31j3yfgni,1,38.3,75.9,2024-09-29T12:06:47.819Z,2024-09-29T12:06:48Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5252249389,212,9.4,5252249391,213,4.11,5252249387,141,64.5,5252249383,56,Back,5252249385,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861831,76,1,1,5,55,59as3grjvj19voay31j3yfgni,1,33.2,61.5,2024-09-29T12:06:48.715Z,2024-09-29T12:06:51Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252249643,141,43.9,5252249649,213,5.13,5252249639,140,38.3,5252249645,212,13.1,5252249637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861945,77,1,1,5,58,59as3grjvj19voay31j3yfgni,1,37.8,36.1,2024-09-29T12:06:51.194Z,2024-09-29T12:06:58Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252250317,141,4.6,5252250319,212,26.2,5252250321,213,5.33,5252250313,56,Right,5252250315,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727861983,78,1,1,6,5,59as3grjvj19voay31j3yfgni,1,62.8,21.5,2024-09-29T12:06:58.507Z,2024-09-29T12:07:00Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252250485,140,73.8,5252250483,56,Center,5252250489,212,11.6,5252250487,141,22.8,5252250491,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727862037,79,1,1,6,7,59as3grjvj19voay31j3yfgni,1,74.0,18.2,2024-09-29T12:07:00.475Z,2024-09-29T12:07:04Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252250815,213,4.71,5252250813,212,7.2,5252250807,140,74.0,5252250809,141,7.6,5252250805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727862025,45,83,1,6,9,cftj6g399tknheudaxsdpfdgb,0,29.8,88.0,2024-09-29T12:07:02.887Z,2024-09-29T12:07:07Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252251127,399,1sdsqfn743j5tqem8ra7sppn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727862075,80,1,1,6,11,59as3grjvj19voay31j3yfgni,1,65.8,27.7,2024-09-29T12:07:04.379Z,2024-09-29T12:07:07Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5252250993,140,74.0,5252250995,141,37.9,5252250991,56,Center,5252250997,212,11.1,5252250999,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727862083,81,50,1,6,13,59as3grjvj19voay31j3yfgni,1,68.0,37.4,2024-09-29T12:07:06.923Z,2024-09-29T12:07:11Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5252251055,56,Center,5252251059,286,,5252251157,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727862095,46,7,1,6,13,cftj6g399tknheudaxsdpfdgb,0,32.0,62.6,2024-09-29T12:07:06.924Z,2024-09-29T17:33:31Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5252251151,233,81,5254471531,385,,5252251145,285,,5252251143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727862151,82,1,1,6,15,59as3grjvj19voay31j3yfgni,1,70.3,41.0,2024-09-29T12:07:08.491Z,2024-09-29T12:07:11Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252251479,213,1.58,5252251477,212,25.4,5252251471,56,Center,5252251475,141,78.4,5252251473,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727862255,83,1,1,6,18,59as3grjvj19voay31j3yfgni,1,67.6,84.4,2024-09-29T12:07:11.163Z,2024-09-29T12:07:17Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5252252019,141,91.5,5252252021,212,13.6,5252252023,213,0.36,5252252017,140,79.7,5252252015,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727862261,84,3,1,6,24,59as3grjvj19voay31j3yfgni,0,91.6,75.8,2024-09-29T12:07:17.147Z,2024-09-29T17:35:30Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5252252041,286,,5252252135,233,47,5254479493,465,,5252252039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
