id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2728015287,41,44,1,2,32,anga7587r1zv4ey71ge9zxol3,0,72.1,41.4,2024-09-29T14:03:58.780Z,2024-09-29T15:07:38Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5253069469,56,Center,5253069613,233,16,5253069473,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015305,17,1,1,2,33,ahnt9ejgwj58ul8auzdvi3czf,0,29.6,64.4,2024-09-29T14:03:59.220Z,2024-09-29T14:04:02Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5253069563,140,41.6,5253069571,213,0.08,5253069561,56,Back,5253069559,3,,5253069567,212,12.6,5253069565,141,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015349,42,1,1,2,35,anga7587r1zv4ey71ge9zxol3,1,68.7,35.7,2024-09-29T14:04:01.810Z,2024-09-29T14:55:10Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5253069803,213,2.86,5253069795,141,38.5,5253069787,56,Center,5253069783,3,,5253069791,140,62.5,5253069799,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015427,43,1,1,2,36,anga7587r1zv4ey71ge9zxol3,1,62.5,37.3,2024-09-29T14:04:02.866Z,2024-09-29T14:04:06Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253070201,56,Right,5253070211,212,20.3,5253070203,140,76.5,5253070215,213,5.52,5253070207,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015459,44,1,1,2,39,anga7587r1zv4ey71ge9zxol3,1,76.1,9.6,2024-09-29T14:04:05.450Z,2024-09-29T14:55:24Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5253070349,213,3.03,5253070341,56,Right,5253070347,212,8.0,5253070345,141,10.9,5253070343,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728093635,423,1,1,2,40,anga7587r1zv4ey71ge9zxol3,1,58.9,7.9,2024-09-29T14:04:06.206Z,2024-09-29T14:56:04Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5253497871,56,Right,5253497879,213,1.16,5253497873,140,61.9,5253497875,141,18.5,5253497877,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015479,45,1,1,2,41,anga7587r1zv4ey71ge9zxol3,1,64.2,21.8,2024-09-29T14:04:07.666Z,2024-09-29T14:04:08Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253070467,56,Right,5253070475,213,4.26,5253070471,141,11.6,5253070469,140,61.0,5253070473,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015545,46,1,1,2,42,anga7587r1zv4ey71ge9zxol3,1,60.8,11.4,2024-09-29T14:04:08.211Z,2024-09-29T14:04:11Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5253070803,213,2.77,5253070795,56,Back,5253070797,140,48.4,5253070799,141,18.8,5253070801,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015647,47,1,1,2,44,anga7587r1zv4ey71ge9zxol3,1,55.3,38.0,2024-09-29T14:04:11.091Z,2024-09-29T14:04:16Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5253071385,213,2.10,5253071379,140,41.8,5253071383,212,28.0,5253071377,56,Back,5253071381,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015759,48,1,1,2,49,anga7587r1zv4ey71ge9zxol3,1,39.9,77.0,2024-09-29T14:04:15.939Z,2024-09-29T14:04:22Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253072013,56,Left,5253072017,141,93.6,5253072021,213,0.64,5253072015,140,54.4,5253072019,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728015807,49,1,1,2,55,anga7587r1zv4ey71ge9zxol3,0,56.4,84.8,2024-09-29T14:04:22.163Z,2024-09-29T14:05:18Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5253072273,140,97.5,5253072269,155,,5253072275,141,73.3,5253072277,212,43.9,5253072271,56,Center,5253072281,1,,5253072279,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016069,19,1,1,3,10,ahnt9ejgwj58ul8auzdvi3czf,1,10.9,45.4,2024-09-29T14:04:37.148Z,2024-09-29T14:04:40Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5253073697,56,Back,5253073705,213,1.30,5253073703,212,19.6,5253073699,140,15.9,5253073701,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016103,20,1,1,3,14,ahnt9ejgwj58ul8auzdvi3czf,1,19.5,77.4,2024-09-29T14:04:40.748Z,2024-09-29T14:04:42Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5253073885,212,16.0,5253073875,140,34.6,5253073871,56,Back,5253073889,213,6.16,5253073879,141,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016183,21,4,1,3,19,ahnt9ejgwj58ul8auzdvi3czf,1,38.8,76.0,2024-09-29T14:04:45.582Z,2024-09-29T18:18:37Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253074331,152,,5254694911,294,,5253074325,13,,5253074429,233,50,5253074329,56,Back,5253074335,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016199,50,4,1,3,19,anga7587r1zv4ey71ge9zxol3,0,61.2,24.0,2024-09-29T14:04:45.583Z,2024-09-29T18:18:39Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5253074417,285,,5253074409,13,,5253074413,152,,5253074445,233,21,5254695091,294,,5253074411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016325,22,1,1,3,21,ahnt9ejgwj58ul8auzdvi3czf,1,34.8,71.1,2024-09-29T14:04:48.013Z,2024-09-29T14:55:25Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5253075033,56,Back,5253075041,213,3.75,5253075031,152,,5253075039,212,12.8,5253075037,141,60.3,5253075035,140,24.8,5253075047,189,,5253075029,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728092819,420,1,1,3,25,ahnt9ejgwj58ul8auzdvi3czf,1,27.4,60.9,2024-09-29T14:04:51.206Z,2024-09-29T14:55:34Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253493235,140,34.5,5253493237,141,67.5,5253493239,212,8.7,5253493445,189,,5253493233,56,Back,5253493241,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016381,23,1,1,3,27,ahnt9ejgwj58ul8auzdvi3czf,1,37.7,67.2,2024-09-29T14:04:54.013Z,2024-09-29T14:04:57Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5253075411,212,11.0,5253075405,56,Back,5253075407,140,30.3,5253075413,213,3.93,5253075409,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016407,24,1,1,3,31,ahnt9ejgwj58ul8auzdvi3czf,1,29.8,55.8,2024-09-29T14:04:57.293Z,2024-09-29T14:04:59Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253075565,56,Back,5253075567,140,38.7,5253075571,212,10.3,5253075569,141,62.0,5253075573,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016441,25,1,1,3,32,ahnt9ejgwj58ul8auzdvi3czf,1,38.7,62.0,2024-09-29T14:04:58.956Z,2024-09-29T14:05:00Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5253075733,140,31.6,5253075739,213,3.75,5253075731,56,Back,5253075735,141,54.3,5253075737,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016497,26,1,1,3,33,ahnt9ejgwj58ul8auzdvi3czf,1,32.0,48.1,2024-09-29T14:05:00.189Z,2024-09-29T14:05:03Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253076043,140,40.0,5253076051,213,5.14,5253076047,141,21.1,5253076037,56,Back,5253076049,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016519,27,1,1,3,37,ahnt9ejgwj58ul8auzdvi3czf,1,46.0,13.0,2024-09-29T14:05:03.405Z,2024-09-29T14:05:05Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253076143,213,6.21,5253076139,141,11.5,5253076141,212,14.0,5253076137,140,59.3,5253076135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016571,28,1,1,3,38,ahnt9ejgwj58ul8auzdvi3czf,1,59.3,11.5,2024-09-29T14:05:05.149Z,2024-09-29T14:05:07Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253076441,140,65.7,5253076439,56,Right,5253076443,141,2.6,5253076445,212,9.0,5253076447,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016633,29,1,1,3,40,ahnt9ejgwj58ul8auzdvi3czf,0,65.7,2.6,2024-09-29T14:05:07.101Z,2024-09-29T14:05:10Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253076749,213,1.88,5253076741,56,Right,5253076747,212,5.5,5253076745,141,10.3,5253076743,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016575,51,8,1,3,41,anga7587r1zv4ey71ge9zxol3,1,35.3,79.1,2024-09-29T14:05:07.285Z,2024-09-29T18:19:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253076459,56,Back,5254697865,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016663,52,43,1,3,44,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-29T14:05:10.388Z,2024-09-29T14:56:52Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253076929,140,33.8,5253502907,144,1,5253076937,213,3.22,5253076931,141,83.6,5253076927,56,Back,5253076933,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728094219,421,1,1,3,45,ahnt9ejgwj58ul8auzdvi3czf,0,59.3,11.3,2024-09-29T14:05:11.206Z,2024-09-29T14:56:52Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253502947,140,65.2,5253501277,56,Right,5253502951,212,6.3,5253502949,141,12.9,5253502953,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728093741,424,1,1,3,45,anga7587r1zv4ey71ge9zxol3,1,38.3,85.0,2024-09-29T14:05:11.706Z,2024-09-29T14:57:05Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253498491,140,47.9,5253498493,141,81.4,5253498489,56,Back,5253498497,213,6.04,5253498495,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728094171,425,1,1,3,46,anga7587r1zv4ey71ge9zxol3,1,47.5,81.5,2024-09-29T14:05:12.206Z,2024-09-29T14:56:32Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5253500981,56,Back,5253500989,213,1.32,5253500983,140,48.9,5253500987,212,5.9,5253500985,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016779,55,1,1,3,48,anga7587r1zv4ey71ge9zxol3,0,43.4,63.3,2024-09-29T14:05:14.836Z,2024-09-29T14:57:17Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5253077519,213,5.13,5253077517,212,14.2,5253077515,141,44.2,5253077509,56,Back,5253077513,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016787,30,8,1,3,49,ahnt9ejgwj58ul8auzdvi3czf,1,53.5,47.2,2024-09-29T14:05:15.613Z,2024-09-29T18:19:36Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5254699491,384,,5253077551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728016979,32,1,1,3,51,ahnt9ejgwj58ul8auzdvi3czf,1,39.4,66.3,2024-09-29T14:05:17.789Z,2024-09-29T14:05:21Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5253078513,212,6.1,5253078509,140,39.9,5253078515,213,4.80,5253078507,56,Back,5253078511,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728017007,33,1,1,3,55,ahnt9ejgwj58ul8auzdvi3czf,1,40.3,58.7,2024-09-29T14:05:21.742Z,2024-09-29T14:05:22Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5253078663,141,64.4,5253078667,213,2.94,5253078665,212,19.2,5253078657,56,Back,5253078661,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728017049,34,1,1,3,56,ahnt9ejgwj58ul8auzdvi3czf,1,22.4,64.4,2024-09-29T14:05:22.605Z,2024-09-29T14:05:24Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5253078869,141,31.9,5253078873,213,4.91,5253078865,56,Back,5253078867,140,26.6,5253078871,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728017123,35,1,1,3,57,ahnt9ejgwj58ul8auzdvi3czf,1,27.7,31.3,2024-09-29T14:05:24.174Z,2024-09-29T14:05:26Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253079253,212,15.3,5253079247,56,Back,5253079251,141,27.7,5253079249,140,42.1,5253079255,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728017203,36,1,1,4,0,ahnt9ejgwj58ul8auzdvi3czf,1,44.4,26.0,2024-09-29T14:05:26.718Z,2024-09-29T14:05:30Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253079727,213,5.97,5253079717,56,Right,5253079731,1,,5253079719,140,80.6,5253079723,212,40.0,5253079721,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728017229,37,1,1,4,4,ahnt9ejgwj58ul8auzdvi3czf,0,80.9,8.2,2024-09-29T14:05:30.285Z,2024-09-29T18:19:52Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253079845,140,84.0,5253079847,141,12.7,5253079849,212,4.5,5253079839,2,,5253079843,56,Right,5253080697,233,56,5253080695,236,,5253080701,286,,5254700693,20,,5253079851,213,0.75,5254700691,224,,,,,,,,,,,,,,,,,,,,,,,,
2728017291,56,12,1,4,4,anga7587r1zv4ey71ge9zxol3,1,12.7,83.5,2024-09-29T14:05:30.385Z,2024-09-29T14:05:46Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253080709,233,37,5253080675,185,,5253080179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728017303,38,6,1,4,9,ahnt9ejgwj58ul8auzdvi3czf,1,90.2,16.1,2024-09-29T14:05:35.598Z,2024-09-29T14:05:50Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253080789,233,57,5253080619,75,,5253080617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728017383,57,6,1,4,9,anga7587r1zv4ey71ge9zxol3,0,9.8,83.9,2024-09-29T14:05:35.598Z,2024-09-29T18:20:02Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253080731,56,Back,5253080805,233,38,5253080733,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018075,39,1,1,4,44,ahnt9ejgwj58ul8auzdvi3czf,0,99.5,0.5,2024-09-29T14:06:10.463Z,2024-09-29T18:20:06Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5254701889,72,,5253084295,223,,5253084297,56,Center,5253084307,1,,5253084305,213,1.68,5253084301,141,50.0,5253084299,140,95.9,5253084291,6,,5253084289,2,,5253084303,212,33.9,5253084293,155,,,,,,,,,,,,,,,,,,,,,,,,
2728018097,58,12,1,4,46,anga7587r1zv4ey71ge9zxol3,1,7.2,50.1,2024-09-29T14:06:13.094Z,2024-09-29T14:06:14Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5253084395,141,71.2,5253084397,212,16.4,5253084393,140,14.8,5253084399,213,1.06,5253084417,15,,5253084391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018161,40,45,1,4,49,ahnt9ejgwj58ul8auzdvi3czf,0,77.6,24.8,2024-09-29T14:06:15.958Z,2024-09-29T14:06:19Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253084677,56,Center,5253084861,233,60,5253084679,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018167,60,3,1,4,49,anga7587r1zv4ey71ge9zxol3,1,22.4,75.2,2024-09-29T14:06:15.958Z,2024-09-29T18:20:17Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5253084789,233,40,5253084713,285,,5254702853,465,,5253084711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018253,61,1,1,4,50,anga7587r1zv4ey71ge9zxol3,1,32.2,82.7,2024-09-29T14:06:17.046Z,2024-09-29T14:06:20Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5253085175,56,Back,5253085183,213,0.24,5253085177,140,48.7,5253085179,141,88.9,5253085181,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018283,41,45,1,4,54,ahnt9ejgwj58ul8auzdvi3czf,0,48.2,18.0,2024-09-29T14:06:20.374Z,2024-09-29T14:06:24Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5253085435,233,62,5253085367,56,Back,5253085369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018273,62,3,1,4,54,anga7587r1zv4ey71ge9zxol3,1,51.8,82.0,2024-09-29T14:06:20.374Z,2024-09-29T18:20:24Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5253085391,233,41,5253085297,56,Left,5253085299,286,,5254703537,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018373,63,1,1,4,56,anga7587r1zv4ey71ge9zxol3,1,74.7,65.7,2024-09-29T14:06:22.390Z,2024-09-29T14:07:12Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,1.0,,5253087269,154,,5253085849,141,41.9,5253085845,56,Center,5253085847,140,80.7,5253085851,212,17.4,5253085853,213,5.08,5253087267,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018377,64,15,1,4,59,anga7587r1zv4ey71ge9zxol3,1,85.3,38.5,2024-09-29T14:06:25.750Z,2024-09-29T18:21:26Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5253087319,147,47.1,5253087303,76,,5253086245,20,,5253087309,55,63,5253087313,102,52.0,5253085873,56,Center,5253085871,17,,5253086323,233,42,5253087305,29,,5253087307,154,,5253087317,146,5253087315,103,1.9,5253086243,23,,,,,98.5,,,,,,,,,,,,,,
2728018393,42,10,1,4,59,ahnt9ejgwj58ul8auzdvi3czf,1,4.3,50.6,2024-09-29T14:06:25.850Z,2024-09-29T18:21:32Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5254708555,376,,5253085987,182,,5253086351,233,64,5253086223,179,,5253086219,177,,5253085991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018453,43,52,1,5,1,ahnt9ejgwj58ul8auzdvi3czf,1,4.7,50.4,2024-09-29T14:06:27.545Z,2024-09-29T18:21:36Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5254708889,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018563,44,1,1,5,6,ahnt9ejgwj58ul8auzdvi3czf,1,4.7,50.4,2024-09-29T14:06:33.040Z,2024-09-29T14:06:35Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5253086939,123,,5253086943,140,21.5,5253086941,56,Back,5253086949,213,5.59,5253086981,189,,5253086945,141,28.7,5253086947,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018613,45,1,1,5,9,ahnt9ejgwj58ul8auzdvi3czf,1,24.9,28.9,2024-09-29T14:06:35.856Z,2024-09-29T14:06:37Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253087207,213,0.80,5253087205,212,8.9,5253087203,141,38.3,5253087201,140,30.8,5253087199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018665,46,1,1,5,10,ahnt9ejgwj58ul8auzdvi3czf,1,32.0,39.1,2024-09-29T14:06:36.943Z,2024-09-29T14:06:39Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5253087493,56,Back,5253087497,141,37.4,5253087495,140,25.7,5253087499,212,6.7,5253087501,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018895,47,1,1,5,13,ahnt9ejgwj58ul8auzdvi3czf,1,25.7,40.9,2024-09-29T14:06:39.504Z,2024-09-29T14:06:48Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253088761,141,68.1,5253088755,56,Back,5253088763,212,18.6,5253088765,213,1.66,5253088759,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728018959,48,1,1,5,22,ahnt9ejgwj58ul8auzdvi3czf,1,49.8,75.3,2024-09-29T14:06:48.560Z,2024-09-29T14:06:51Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5253089081,212,12.9,5253089077,141,57.9,5253089073,140,44.9,5253089085,213,4.30,5253089069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019013,49,1,1,5,25,ahnt9ejgwj58ul8auzdvi3czf,1,47.0,52.2,2024-09-29T14:06:51.263Z,2024-09-29T14:06:54Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253089315,140,52.8,5253089323,212,20.0,5253089319,141,24.2,5253089327,213,5.02,5253089311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019041,50,1,1,5,27,ahnt9ejgwj58ul8auzdvi3czf,1,53.6,23.9,2024-09-29T14:06:54.048Z,2024-09-29T14:06:55Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253089463,56,Center,5253089471,213,0.31,5253089467,141,26.9,5253089465,140,59.6,5253089469,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019059,51,1,1,5,29,ahnt9ejgwj58ul8auzdvi3czf,1,59.6,26.6,2024-09-29T14:06:55.472Z,2024-09-29T14:06:56Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253089597,140,44.2,5253089595,56,Back,5253089643,156,,5253089601,212,17.0,5253089599,141,19.1,5253089603,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019133,52,1,1,5,30,ahnt9ejgwj58ul8auzdvi3czf,1,43.7,16.1,2024-09-29T14:06:57.068Z,2024-09-29T14:06:59Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253089985,141,4.4,5253089987,212,14.1,5253089983,140,54.8,5253089981,56,Right,5253089989,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019197,53,1,1,5,33,ahnt9ejgwj58ul8auzdvi3czf,1,44.1,7.1,2024-09-29T14:06:59.280Z,2024-09-29T14:07:01Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253090411,212,9.2,5253090405,56,Back,5253090407,140,35.3,5253090413,213,3.17,5253090409,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019257,54,1,1,5,35,ahnt9ejgwj58ul8auzdvi3czf,1,35.1,7.1,2024-09-29T14:07:01.696Z,2024-09-29T14:07:05Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253090691,140,15.1,5253090689,56,Back,5253090695,212,28.9,5253090697,213,2.39,5253090693,141,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019327,55,1,1,5,38,ahnt9ejgwj58ul8auzdvi3czf,1,15.4,41.2,2024-09-29T14:07:04.960Z,2024-09-29T14:07:07Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5253091089,212,24.5,5253091079,56,Back,5253091085,141,74.7,5253091091,213,1.19,5253091083,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019363,56,1,1,5,41,ahnt9ejgwj58ul8auzdvi3czf,1,24.1,74.7,2024-09-29T14:07:07.553Z,2024-09-29T14:07:09Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5253091261,213,5.21,5253091257,212,7.4,5253091245,56,Back,5253091247,140,27.5,5253091251,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728019475,57,1,1,5,42,ahnt9ejgwj58ul8auzdvi3czf,1,27.3,65.0,2024-09-29T14:07:09.040Z,2024-09-29T14:07:14Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5253091839,212,9.4,5253091837,141,51.6,5253091841,213,4.47,5253091835,140,25.2,5253091833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
