id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/15/value,qualifier/17/value
2715016741,744,68,2,79,45,c165yjiny1qnmfdvefxvflnkc,1,55.8,73.3,2024-08-30T18:39:57.053Z,2024-08-30T19:03:43Z,,,,,5182016495,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015243,726,1,2,79,50,c165yjiny1qnmfdvefxvflnkc,1,58.3,9.6,2024-08-30T18:40:01.275Z,2024-08-30T19:04:06Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5182136079,140,44.6,5182136081,141,61.7,5182136095,1,,5182136077,56,Back,5182136093,213,1.96,5182136165,189,,5182136083,212,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715039155,934,1,2,79,51,c165yjiny1qnmfdvefxvflnkc,1,51.7,70.0,2024-08-30T18:40:02.180Z,2024-08-30T19:04:19Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5182137165,141,59.9,5182137167,212,7.1,5182137161,56,Center,5182137163,140,53.4,5182137169,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715039255,935,1,2,79,54,c165yjiny1qnmfdvefxvflnkc,1,54.2,62.7,2024-08-30T18:40:05.180Z,2024-08-30T19:04:25Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5182137633,141,90.8,5182137637,213,1.22,5182137631,140,60.8,5182137635,212,20.3,5182137627,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015457,728,1,2,79,55,c165yjiny1qnmfdvefxvflnkc,1,60.2,90.0,2024-08-30T18:40:06.475Z,2024-08-30T18:40:09Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5182009537,140,82.9,5182009539,141,84.0,5182009533,155,,5182009535,56,Left,5182009541,212,24.2,5182009543,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015477,729,1,2,79,58,c165yjiny1qnmfdvefxvflnkc,1,88.0,85.2,2024-08-30T18:40:09.339Z,2024-08-30T21:01:50Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5182009633,141,68.8,5182620561,72,,5182009625,2,,5182009637,213,4.95,5182009631,140,90.6,5182620557,225,,5182009629,56,Center,5182620559,386,,5182009635,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015511,730,61,2,79,59,c165yjiny1qnmfdvefxvflnkc,1,90.2,66.5,2024-08-30T18:40:10.854Z,2024-08-30T18:40:10Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5182009767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015691,739,1,2,80,3,anga7587r1zv4ey71ge9zxol3,0,3.9,8.6,2024-08-30T18:40:15.014Z,2024-08-30T18:40:18Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5182010737,141,10.6,5182010731,157,,5182010733,56,Back,5182010739,212,39.6,5182010735,140,41.6,5182010741,213,0.03,5182010743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015667,731,44,2,80,5,c165yjiny1qnmfdvefxvflnkc,1,64.9,89.7,2024-08-30T18:40:17.100Z,2024-08-30T19:09:44Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5182010841,233,740,5182010639,56,Left,5182010643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015699,740,44,2,80,5,anga7587r1zv4ey71ge9zxol3,0,35.1,10.3,2024-08-30T18:40:17.101Z,2024-08-30T19:09:44Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5182010899,233,731,5182010775,56,Back,5182010777,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015681,732,1,2,80,6,c165yjiny1qnmfdvefxvflnkc,0,76.7,89.7,2024-08-30T18:40:17.371Z,2024-08-30T18:40:17Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5182010689,140,77.0,5182010683,56,Left,5182010699,213,5.05,5182010679,3,,5182010691,141,88.4,5182010697,212,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015715,741,61,2,80,7,anga7587r1zv4ey71ge9zxol3,1,41.9,10.7,2024-08-30T18:40:18.759Z,2024-08-30T18:40:22Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5182010873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015805,734,1,2,80,10,c165yjiny1qnmfdvefxvflnkc,1,66.2,88.8,2024-08-30T18:40:21.548Z,2024-08-30T18:40:22Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5182011375,56,Left,5182011383,212,3.9,5182011381,141,91.5,5182011377,140,62.9,5182011385,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715015951,735,1,2,80,11,c165yjiny1qnmfdvefxvflnkc,1,62.9,91.5,2024-08-30T18:40:22.668Z,2024-08-30T18:40:27Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5182012109,212,23.9,5182012103,56,Back,5182012107,141,66.2,5182012111,213,3.95,5182012105,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016009,736,1,2,80,15,c165yjiny1qnmfdvefxvflnkc,1,52.8,46.7,2024-08-30T18:40:27.100Z,2024-08-30T18:40:29Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5182012383,212,18.5,5182012381,141,21.3,5182012377,56,Center,5182012385,213,5.08,5182012379,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016097,737,1,2,80,17,c165yjiny1qnmfdvefxvflnkc,1,59.3,20.9,2024-08-30T18:40:29.100Z,2024-08-30T18:40:32Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5182012843,140,64.3,5182012849,141,15.6,5182012857,213,5.68,5182012855,212,6.4,5182012837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016169,738,1,2,80,21,c165yjiny1qnmfdvefxvflnkc,1,64.3,15.3,2024-08-30T18:40:32.380Z,2024-08-30T18:40:34Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5182013181,56,Right,5182013187,212,12.8,5182013185,141,8.9,5182013183,140,75.8,5182013189,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016271,739,1,2,80,23,c165yjiny1qnmfdvefxvflnkc,1,77.5,12.1,2024-08-30T18:40:34.828Z,2024-08-30T18:40:39Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5182013713,213,2.24,5182013705,56,Center,5182013711,212,17.8,5182013709,141,32.7,5182013707,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016313,740,1,2,80,28,c165yjiny1qnmfdvefxvflnkc,1,69.1,36.5,2024-08-30T18:40:39.293Z,2024-08-30T18:40:41Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5182013937,140,82.6,5182013945,212,25.1,5182013933,56,Right,5182013941,141,6.0,5182013949,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016381,741,1,2,80,30,c165yjiny1qnmfdvefxvflnkc,1,82.6,6.0,2024-08-30T18:40:41.292Z,2024-08-30T18:40:44Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5182014315,56,Center,5182014325,213,1.92,5182014317,140,77.8,5182014321,212,14.7,5182014319,141,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016441,742,1,2,80,33,c165yjiny1qnmfdvefxvflnkc,0,71.0,32.4,2024-08-30T18:40:44.749Z,2024-08-30T18:40:47Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5182014677,212,48.3,5182014665,196,,5182014671,140,61.7,5182014673,141,100.0,5182014685,1,,5182014667,56,Left,5182014681,213,1.77,5182014663,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016817,742,5,2,80,36,anga7587r1zv4ey71ge9zxol3,1,34.2,-2.0,2024-08-30T18:40:47.400Z,2024-08-30T19:10:15Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5182016647,347,,5182016645,56,Back,5182016699,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016455,743,5,2,80,36,c165yjiny1qnmfdvefxvflnkc,0,65.8,102.0,2024-08-30T18:40:47.400Z,2024-08-30T19:10:15Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5182014747,347,,5182014743,56,Left,5182016735,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016865,743,1,2,80,57,anga7587r1zv4ey71ge9zxol3,1,35.2,0.0,2024-08-30T18:41:08.210Z,2024-08-30T18:41:10Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5182016967,56,Right,5182016975,213,0.21,5182016969,140,58.7,5182016965,107,,5182016977,1,,5182016971,141,5.9,5182016973,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016873,744,44,2,80,59,anga7587r1zv4ey71ge9zxol3,1,64.9,12.6,2024-08-30T18:41:10.602Z,2024-08-30T19:09:45Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5182017185,233,745,5182017011,286,,5182017009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016901,745,44,2,80,59,c165yjiny1qnmfdvefxvflnkc,0,35.1,87.4,2024-08-30T18:41:10.603Z,2024-08-30T19:09:45Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5182017115,56,Back,5182017225,233,744,5182017117,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016881,745,1,2,80,59,anga7587r1zv4ey71ge9zxol3,0,58.6,7.0,2024-08-30T18:41:10.834Z,2024-08-30T18:41:11Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5182017049,56,Right,5182017053,141,8.3,5182017047,168,,5182017057,213,0.29,5182017051,140,61.4,5182017055,212,3.1,5182017045,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715016925,746,61,2,81,1,c165yjiny1qnmfdvefxvflnkc,1,31.3,84.0,2024-08-30T18:41:12.877Z,2024-08-30T19:01:45Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5182017243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715037243,932,83,2,81,2,c165yjiny1qnmfdvefxvflnkc,0,40.8,74.6,2024-08-30T18:41:13.180Z,2024-08-30T19:02:47Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5182129669,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017061,747,83,2,81,2,c165yjiny1qnmfdvefxvflnkc,1,29.4,77.7,2024-08-30T18:41:13.258Z,2024-08-30T19:02:46Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5182129617,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017005,746,61,2,81,3,anga7587r1zv4ey71ge9zxol3,0,63.5,23.7,2024-08-30T18:41:14.469Z,2024-08-30T18:41:19Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5182017639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715037517,933,1,2,81,7,c165yjiny1qnmfdvefxvflnkc,1,32.9,81.1,2024-08-30T18:41:18.180Z,2024-08-30T19:02:26Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5182128073,141,70.8,5182128063,56,Back,5182128077,213,4.12,5182128067,140,28.4,5182128075,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017199,749,1,2,81,10,c165yjiny1qnmfdvefxvflnkc,1,33.5,43.0,2024-08-30T18:41:21.694Z,2024-08-30T18:41:24Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5182018669,141,13.3,5182018667,140,37.9,5182018673,213,4.94,5182018671,212,20.7,5182018665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017329,750,1,2,81,12,c165yjiny1qnmfdvefxvflnkc,1,39.7,28.8,2024-08-30T18:41:23.965Z,2024-08-30T18:41:30Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5182019479,140,45.2,5182019481,141,42.6,5182019477,56,Back,5182019483,212,11.0,5182019489,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017425,751,1,2,81,18,c165yjiny1qnmfdvefxvflnkc,1,61.9,28.5,2024-08-30T18:41:30.014Z,2024-08-30T18:41:34Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5182019933,141,8.3,5182019929,56,Right,5182019937,213,4.30,5182019931,140,56.2,5182019935,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017511,752,1,2,81,23,c165yjiny1qnmfdvefxvflnkc,1,61.6,7.7,2024-08-30T18:41:34.398Z,2024-08-30T18:41:37Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5182020393,213,1.95,5182020389,141,21.2,5182020391,212,9.9,5182020385,56,Center,5182020387,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017575,753,1,2,81,26,c165yjiny1qnmfdvefxvflnkc,0,55.8,27.3,2024-08-30T18:41:37.310Z,2024-08-30T18:41:39Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5182020699,212,38.3,5182020693,56,Center,5182020691,155,,5182020697,141,73.0,5182020701,213,0.94,5182020703,1,,5182020695,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017649,747,1,2,81,28,anga7587r1zv4ey71ge9zxol3,0,22.0,24.3,2024-08-30T18:41:40.070Z,2024-08-30T18:41:41Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5182021095,141,21.6,5182021097,212,16.7,5182021091,56,Back,5182021089,3,,5182021093,140,37.8,5182021099,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017739,754,1,2,81,31,c165yjiny1qnmfdvefxvflnkc,1,58.4,74.3,2024-08-30T18:41:42.564Z,2024-08-30T18:41:45Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5182021573,213,0.91,5182021565,56,Left,5182021571,212,18.6,5182021569,141,95.8,5182021567,140,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017765,755,1,2,81,33,c165yjiny1qnmfdvefxvflnkc,0,69.2,95.2,2024-08-30T18:41:45.150Z,2024-08-30T21:07:23Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5182623369,20,,5182021697,155,,5182623367,223,,5182021699,56,Center,5182021705,212,36.7,5182021695,2,,5182021703,141,49.8,5182021709,1,,5182021701,140,88.1,5182021707,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017805,748,12,2,81,36,anga7587r1zv4ey71ge9zxol3,1,16.3,44.2,2024-08-30T18:41:47.239Z,2024-08-30T18:41:48Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5182021931,213,0.09,5182021925,140,28.8,5182021927,141,46.0,5182021951,15,,5182021923,56,Back,5182021929,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017889,756,1,2,81,38,c165yjiny1qnmfdvefxvflnkc,1,72.6,59.1,2024-08-30T18:41:49.215Z,2024-08-30T18:41:51Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5182022375,56,Left,5182022383,212,18.7,5182022381,141,86.4,5182022379,140,74.5,5182022385,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017959,757,1,2,81,40,c165yjiny1qnmfdvefxvflnkc,1,85.1,87.1,2024-08-30T18:41:51.742Z,2024-08-30T18:41:54Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5182022717,141,75.2,5182022713,56,Center,5182022719,212,16.2,5182022721,213,5.76,5182022715,140,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715017969,758,1,2,81,43,c165yjiny1qnmfdvefxvflnkc,0,98.2,75.0,2024-08-30T18:41:54.404Z,2024-08-30T21:07:40Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5182024069,286,,5182024063,236,,5182022755,140,97.8,5182623541,72,,5182022761,213,4.27,5182623539,224,,5182022759,212,1.0,5182022749,2,,5182022753,56,Center,5182024065,233,749,5182022757,141,73.7,5182022751,155,,,,,,,,,,,,,,,,,,,,,,,,
2715017955,749,12,2,81,43,anga7587r1zv4ey71ge9zxol3,1,4.5,25.6,2024-08-30T18:41:54.504Z,2024-08-30T18:42:05Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5182024089,233,758,5182022695,56,Back,5182024035,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018171,751,1,2,81,47,anga7587r1zv4ey71ge9zxol3,0,10.2,9.2,2024-08-30T18:41:58.354Z,2024-08-30T18:42:02Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5182023789,213,0.13,5182023783,140,72.9,5182023781,56,Center,5182023787,212,66.4,5182023785,141,22.1,5182023779,157,,5182023791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018211,759,59,2,81,52,c165yjiny1qnmfdvefxvflnkc,1,21.4,88.7,2024-08-30T18:42:03.327Z,2024-08-30T18:42:04Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5182023955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018351,761,1,2,81,55,c165yjiny1qnmfdvefxvflnkc,1,22.9,66.8,2024-08-30T18:42:07.103Z,2024-08-30T18:42:11Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5182024729,213,6.11,5182024723,141,65.0,5182024717,56,Back,5182024721,140,29.4,5182024727,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018467,762,1,2,82,0,c165yjiny1qnmfdvefxvflnkc,1,29.7,68.0,2024-08-30T18:42:11.584Z,2024-08-30T18:42:16Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5182025341,140,20.5,5182025347,213,4.27,5182025345,212,22.4,5182025339,56,Back,5182025343,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018547,763,1,2,82,8,c165yjiny1qnmfdvefxvflnkc,0,20.6,40.0,2024-08-30T18:42:19.183Z,2024-08-30T18:42:20Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5182025795,213,0.32,5182025785,155,,5182025789,140,57.5,5182025793,212,40.8,5182025787,56,Center,5182025797,1,,5182025791,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018597,752,61,2,82,11,anga7587r1zv4ey71ge9zxol3,0,46.8,50.0,2024-08-30T18:42:22.599Z,2024-08-30T18:42:22Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5182026061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018713,764,1,2,82,14,c165yjiny1qnmfdvefxvflnkc,1,41.7,55.6,2024-08-30T18:42:25.808Z,2024-08-30T18:42:51Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5182026619,141,49.2,5182026613,56,Back,5182026621,212,18.1,5182026617,140,25.0,5182026623,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018745,765,1,2,82,15,c165yjiny1qnmfdvefxvflnkc,1,25.0,49.4,2024-08-30T18:42:26.911Z,2024-08-30T18:42:28Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5182026829,212,14.5,5182026823,56,Back,5182026825,140,11.3,5182026831,213,3.29,5182026827,141,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018811,766,1,2,82,16,c165yjiny1qnmfdvefxvflnkc,1,11.3,46.2,2024-08-30T18:42:28.032Z,2024-08-30T18:42:30Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5182027181,213,0.22,5182027183,1,,5182027175,140,61.7,5182027173,56,Center,5182027179,212,54.3,5182027171,157,,5182027177,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018825,767,1,2,82,19,c165yjiny1qnmfdvefxvflnkc,0,60.4,63.3,2024-08-30T18:42:30.239Z,2024-08-30T18:42:30Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5182027255,140,70.6,5182027261,212,11.4,5182027253,56,Center,5182027249,3,,5182027265,213,0.35,5182027251,168,,5182027257,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715018957,754,1,2,82,22,anga7587r1zv4ey71ge9zxol3,1,23.8,27.0,2024-08-30T18:42:33.267Z,2024-08-30T18:42:36Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5182027961,213,2.13,5182027955,140,10.8,5182027957,141,59.4,5182027959,212,25.9,5182027953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019021,755,1,2,82,25,anga7587r1zv4ey71ge9zxol3,1,11.0,60.3,2024-08-30T18:42:36.264Z,2024-08-30T18:42:38Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5182028353,213,5.92,5182028349,141,52.7,5182028351,212,14.7,5182028347,140,24.1,5182028345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019091,756,1,2,82,27,anga7587r1zv4ey71ge9zxol3,1,24.1,52.7,2024-08-30T18:42:38.456Z,2024-08-30T18:42:41Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5182028749,140,12.5,5182028753,212,17.8,5182028747,56,Back,5182028751,141,33.7,5182028755,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019111,757,1,2,82,30,anga7587r1zv4ey71ge9zxol3,1,12.5,33.0,2024-08-30T18:42:41.863Z,2024-08-30T18:42:43Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5182028869,212,21.2,5182028867,141,6.2,5182028861,56,Back,5182028871,213,5.25,5182028865,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019189,758,1,2,82,31,anga7587r1zv4ey71ge9zxol3,0,24.2,6.7,2024-08-30T18:42:43.112Z,2024-08-30T18:42:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5182029343,141,11.1,5182029339,56,Back,5182029345,212,11.6,5182029347,213,0.26,5182029341,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019203,759,1,2,82,33,anga7587r1zv4ey71ge9zxol3,0,37.7,11.9,2024-08-30T18:42:44.376Z,2024-08-30T18:42:56Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5182030215,168,,5182030217,140,42.2,5182030223,213,0.06,5182029415,56,Back,5182030219,141,12.3,5182030221,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019215,768,61,2,82,35,c165yjiny1qnmfdvefxvflnkc,1,53.3,95.5,2024-08-30T18:42:46.968Z,2024-08-30T19:09:01Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5182029479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019343,760,5,2,82,36,anga7587r1zv4ey71ge9zxol3,1,45.7,-1.8,2024-08-30T18:42:47.818Z,2024-08-30T19:10:15Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5182030251,233,769,5182030213,347,,5182030211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019233,769,5,2,82,36,c165yjiny1qnmfdvefxvflnkc,0,54.3,101.8,2024-08-30T18:42:47.818Z,2024-08-30T19:10:15Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5182029561,56,Left,5182030281,233,760,5182029563,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715019647,761,1,2,82,52,anga7587r1zv4ey71ge9zxol3,0,57.1,0.0,2024-08-30T18:43:03.680Z,2024-08-30T18:43:06Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5182031787,213,0.60,5182031779,141,12.0,5182031783,212,16.7,5182031775,140,70.2,5182031767,107,,5182031771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
