id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value
2701837805,196,5,1,21,48,5rz9enoyknpg8ji78za5b82p0,1,-1.2,22.2,2024-07-19T16:24:50.725Z,2024-07-19T16:24:52Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109050211,346,,5109050229,233,156,5109050209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701837897,157,27,1,22,24,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T16:25:27.375Z,2024-07-19T16:26:49Z,,,,,5109051649,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838001,198,27,1,22,24,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-19T16:25:27.375Z,2024-07-19T16:38:08Z,,,,,5109051231,41,Injury,5109051235,53,4vmgmzg2004twoc39sk7zkzqh,5109051645,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701837997,158,28,1,23,8,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T16:26:10.810Z,2024-07-19T16:26:15Z,,,,,5109051257,233,199,5109051213,55,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838005,199,28,1,23,8,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-19T16:26:10.810Z,2024-07-19T16:26:14Z,,,,,5109051247,55,198,5109051251,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838029,200,1,1,23,18,5rz9enoyknpg8ji78za5b82p0,1,4.6,46.3,2024-07-19T16:26:21.111Z,2024-07-19T16:26:27Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109051383,124,,5109051399,74,,5109051387,140,77.2,5109051385,56,Right,5109051393,213,5.90,5109051395,1,,5109051391,212,82.0,5109051389,141,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838031,201,1,1,23,25,5rz9enoyknpg8ji78za5b82p0,0,77.2,1.7000000000000002,2024-07-19T16:26:27.720Z,2024-07-19T16:26:29Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109051413,56,Right,5109051411,3,,5109051415,140,85.8,5109051417,141,12.0,5109051421,213,0.66,5109051419,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838035,159,12,1,23,27,59as3grjvj19voay31j3yfgni,1,13.3,94.4,2024-07-19T16:26:29.675Z,2024-07-19T16:26:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109051437,213,1.92,5109051461,15,,5109051435,212,5.3,5109051431,140,11.6,5109051449,167,,5109051429,56,Back,5109051433,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838037,160,5,1,23,27,59as3grjvj19voay31j3yfgni,0,13.9,101.6,2024-07-19T16:26:29.703Z,2024-07-19T16:40:43Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109051473,233,202,5109051439,56,Back,5109051441,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838039,202,5,1,23,27,5rz9enoyknpg8ji78za5b82p0,1,86.1,-1.6,2024-07-19T16:26:29.703Z,2024-07-19T16:26:32Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109051469,233,160,5109051465,347,,5109051463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838095,203,1,1,23,56,5rz9enoyknpg8ji78za5b82p0,0,86.4,0.0,2024-07-19T16:26:59.416Z,2024-07-19T17:03:48Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109051841,107,,5109051845,140,88.1,5109051853,1,,5109051847,141,36.6,5109051843,56,Center,5109051851,213,1.50,5109051849,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838103,161,12,1,23,59,59as3grjvj19voay31j3yfgni,1,10.9,47.8,2024-07-19T16:27:02.237Z,2024-07-19T19:52:16Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5109051871,56,Back,5109051879,213,1.68,5109051875,141,57.6,5109051877,212,6.7,5109051881,15,,5109051873,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838111,204,15,1,24,0,5rz9enoyknpg8ji78za5b82p0,1,87.2,32.7,2024-07-19T16:27:03.544Z,2024-07-19T19:52:23Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109054691,103,19,5109054697,146,89.5,5109054539,160,,5109054541,20,,5109054681,76,,5109054703,231,48.9,5109075847,458,,5109054689,102,52.3,5109054891,233,206,5109054695,328,,5109054693,108,,5109054545,82,5109051915,56,Center,5109054699,147,36.3,5109054701,230,98.6,5109054489,63,,,,,,,,,,,,,,
2701838589,206,10,1,24,1,59as3grjvj19voay31j3yfgni,1,10.5,63.7,2024-07-19T16:27:03.644Z,2024-07-19T19:52:24Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109054895,233,204,5109054767,94,,5109054769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838121,162,4,1,24,5,59as3grjvj19voay31j3yfgni,1,4.6,47.2,2024-07-19T16:27:07.911Z,2024-07-19T16:57:01Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109052043,285,,5109052041,152,,5109052039,56,Back,5109052045,233,205,5109052037,264,,5109052035,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838113,205,4,1,24,5,5rz9enoyknpg8ji78za5b82p0,0,95.4,52.8,2024-07-19T16:27:07.912Z,2024-07-19T16:27:27Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5109052053,233,162,5109051959,152,,5109051955,264,,5109051957,56,Center,5109051961,286,,5109051953,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838161,163,1,1,24,25,59as3grjvj19voay31j3yfgni,0,4.1,45.2,2024-07-19T16:27:28.431Z,2024-07-19T16:27:40Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109052249,141,91.8,5109052247,140,33.6,5109052253,213,0.80,5109052245,56,Back,5109052239,5,,5109052241,157,,5109052251,212,44.3,5109052243,152,,5109052339,189,,5109052255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838153,206,61,1,24,26,5rz9enoyknpg8ji78za5b82p0,1,64.3,10.6,2024-07-19T16:27:29.065Z,2024-07-19T16:28:05Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5109052353,189,,5109052205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838163,164,5,1,24,27,59as3grjvj19voay31j3yfgni,1,-1.1,84.0,2024-07-19T16:27:29.874Z,2024-07-19T16:40:43Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109052273,233,207,5109052257,56,Back,5109052259,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838155,207,5,1,24,27,5rz9enoyknpg8ji78za5b82p0,0,101.1,16.0,2024-07-19T16:27:29.874Z,2024-07-19T16:27:33Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5109052277,233,164,5109052217,56,Right,5109052219,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838193,165,1,1,24,44,59as3grjvj19voay31j3yfgni,1,3.4,51.5,2024-07-19T16:27:47.183Z,2024-07-19T16:57:18Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109052463,237,,5109052459,213,1.40,5109052449,124,,5109052457,212,12.6,5109052455,141,69.7,5109052451,56,Back,5109052453,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838209,166,1,1,24,47,59as3grjvj19voay31j3yfgni,0,8.2,72.4,2024-07-19T16:27:50.128Z,2024-07-19T16:27:52Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109052537,141,79.6,5109052535,140,47.2,5109052531,157,,5109052533,56,Back,5109052541,213,0.12,5109052539,212,41.2,5109052543,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838217,208,1,1,24,50,5rz9enoyknpg8ji78za5b82p0,1,54.4,11.6,2024-07-19T16:27:52.873Z,2024-07-19T16:28:28Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109052601,212,18.7,5109052597,140,64.1,5109052599,141,34.6,5109052595,56,Center,5109052593,3,,5109052603,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838223,209,1,1,24,53,5rz9enoyknpg8ji78za5b82p0,0,64.1,38.0,2024-07-19T16:27:55.686Z,2024-07-19T16:28:27Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109052915,1,,5109052911,212,26.8,5109052907,140,63.0,5109052905,157,,5109052913,213,4.67,5109052613,56,Right,5109052909,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838233,167,43,1,24,53,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T16:27:55.975Z,2024-07-19T16:28:22Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109052673,212,2.2,5109052875,144,1,5109052667,56,Back,5109052669,140,36.2,5109052671,141,65.4,5109052675,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838241,168,5,1,24,53,59as3grjvj19voay31j3yfgni,1,32.0,101.4,2024-07-19T16:27:56.379Z,2024-07-19T16:40:43Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109052717,347,,5109052719,233,210,5109052715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838229,210,5,1,24,53,5rz9enoyknpg8ji78za5b82p0,0,68.0,-1.4,2024-07-19T16:27:56.379Z,2024-07-19T16:28:01Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109052723,233,168,5109052649,347,,5109052647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838253,169,1,1,25,1,59as3grjvj19voay31j3yfgni,1,29.7,100.0,2024-07-19T16:28:04.416Z,2024-07-19T16:28:06Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109052767,107,,5109052777,213,4.41,5109052775,212,17.1,5109052771,140,24.9,5109052769,56,Back,5109052773,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838255,170,1,1,25,4,59as3grjvj19voay31j3yfgni,1,27.1,71.5,2024-07-19T16:28:06.703Z,2024-07-19T16:28:09Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109052789,212,20.8,5109052785,140,25.4,5109052787,141,41.0,5109052791,213,4.63,5109052783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838261,171,1,1,25,6,59as3grjvj19voay31j3yfgni,1,27.1,35.2,2024-07-19T16:28:09.535Z,2024-07-19T16:28:13Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109052825,140,32.8,5109052829,212,16.6,5109052827,141,12.5,5109052823,56,Back,5109052831,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838265,172,1,1,25,10,59as3grjvj19voay31j3yfgni,1,36.5,10.6,2024-07-19T16:28:12.927Z,2024-07-19T16:28:15Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109052849,56,Back,5109052855,212,19.8,5109052857,213,2.10,5109052851,140,27.0,5109052853,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838273,173,1,1,25,13,59as3grjvj19voay31j3yfgni,1,27.4,41.8,2024-07-19T16:28:15.584Z,2024-07-19T16:28:23Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109052879,140,27.3,5109052877,56,Back,5109052881,141,72.7,5109052885,213,1.58,5109052883,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838277,174,1,1,25,20,59as3grjvj19voay31j3yfgni,1,36.0,71.4,2024-07-19T16:28:23.215Z,2024-07-19T16:28:24Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109052919,140,31.9,5109052921,141,30.9,5109052925,213,4.56,5109052923,212,27.9,5109052917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838281,175,1,1,25,22,59as3grjvj19voay31j3yfgni,1,31.9,30.9,2024-07-19T16:28:24.655Z,2024-07-19T16:28:28Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109052949,212,21.0,5109052947,141,5.6,5109052945,140,43.4,5109052951,213,5.32,5109052943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838289,176,1,1,25,25,59as3grjvj19voay31j3yfgni,1,40.9,4.1,2024-07-19T16:28:28.064Z,2024-07-19T16:28:31Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109052983,56,Back,5109052989,212,18.8,5109052987,141,26.1,5109052985,140,30.1,5109052991,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838291,177,1,1,25,29,59as3grjvj19voay31j3yfgni,1,31.8,35.2,2024-07-19T16:28:31.584Z,2024-07-19T16:28:33Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109053015,56,Back,5109053021,212,19.2,5109053019,141,63.3,5109053017,140,29.8,5109053023,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838293,178,1,1,25,31,59as3grjvj19voay31j3yfgni,1,29.8,66.0,2024-07-19T16:28:33.792Z,2024-07-19T16:28:38Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109053031,140,38.4,5109053035,212,20.4,5109053037,213,1.11,5109053033,141,92.9,5109053029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838295,179,1,1,25,35,59as3grjvj19voay31j3yfgni,1,36.8,84.8,2024-07-19T16:28:38.288Z,2024-07-19T16:28:41Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109053043,140,28.4,5109053047,212,20.9,5109053049,213,4.28,5109053045,141,56.9,5109053041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838299,180,1,1,25,38,59as3grjvj19voay31j3yfgni,1,27.4,55.1,2024-07-19T16:28:41.280Z,2024-07-19T16:28:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109053073,56,Back,5109053077,141,23.3,5109053079,212,22.3,5109053075,140,32.6,5109053081,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838303,181,1,1,25,41,59as3grjvj19voay31j3yfgni,1,35.9,17.4,2024-07-19T16:28:44.529Z,2024-07-19T16:28:48Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109053109,213,5.58,5109053107,212,14.6,5109053105,141,3.5,5109053101,56,Back,5109053103,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838305,182,1,1,25,45,59as3grjvj19voay31j3yfgni,1,49.3,9.8,2024-07-19T16:28:48.416Z,2024-07-19T16:28:50Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109053117,141,19.5,5109053121,213,2.67,5109053119,212,14.6,5109053115,140,36.9,5109053113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838315,183,1,1,25,48,59as3grjvj19voay31j3yfgni,1,36.6,23.4,2024-07-19T16:28:50.609Z,2024-07-19T16:28:53Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109053181,213,1.85,5109053175,140,29.8,5109053179,212,25.8,5109053177,141,59.9,5109053173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838323,184,1,1,25,50,59as3grjvj19voay31j3yfgni,1,30.2,63.0,2024-07-19T16:28:53.088Z,2024-07-19T16:28:57Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109053231,213,1.19,5109053223,56,Back,5109053227,141,92.3,5109053229,212,21.5,5109053225,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838329,185,1,1,25,54,59as3grjvj19voay31j3yfgni,0,38.2,93.2,2024-07-19T16:28:57.505Z,2024-07-19T16:28:59Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109053261,140,68.9,5109053265,212,33.7,5109053267,213,5.99,5109053263,141,78.7,5109053259,56,Center,5109053269,1,,5109053257,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838333,212,1,1,25,57,5rz9enoyknpg8ji78za5b82p0,1,28.1,22.7,2024-07-19T16:28:59.644Z,2024-07-19T16:29:00Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5109053281,213,5.10,5109053277,141,5.9,5109053279,212,12.3,5109053275,140,32.5,5109053273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838343,213,1,1,25,57,5rz9enoyknpg8ji78za5b82p0,1,32.5,5.9,2024-07-19T16:29:00.540Z,2024-07-19T16:29:03Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109053331,212,6.9,5109053329,141,15.8,5109053325,56,Back,5109053327,140,30.9,5109053333,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838349,214,1,1,26,1,5rz9enoyknpg8ji78za5b82p0,0,31.2,26.8,2024-07-19T16:29:03.596Z,2024-07-19T19:53:44Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5109053391,212,31.5,5109053389,141,67.1,5109053387,140,45.9,5109053385,56,Back,5109053393,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838351,186,61,1,26,4,59as3grjvj19voay31j3yfgni,0,55.2,24.4,2024-07-19T16:29:07.505Z,2024-07-19T16:29:07Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5109053395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838367,188,83,1,26,6,59as3grjvj19voay31j3yfgni,0,43.3,31.3,2024-07-19T16:29:09.153Z,2024-07-19T17:02:55Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109074763,399,4vmgmzg2004twoc39sk7zkzqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838355,187,43,1,26,6,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T16:29:09.377Z,2024-07-19T16:29:14Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109053415,285,0,5109053411,152,0,5109053407,13,0,5109053413,265,0,5109053443,144,4,5109053409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838363,215,3,1,26,6,5rz9enoyknpg8ji78za5b82p0,0,55.8,63.9,2024-07-19T16:29:09.477Z,2024-07-19T19:53:51Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5109053437,56,Center,5109053441,211,,5109053439,286,,5109402619,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838377,190,1,1,26,15,59as3grjvj19voay31j3yfgni,1,32.0,25.3,2024-07-19T16:29:17.649Z,2024-07-19T16:57:33Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5109053531,212,16.4,5109053533,213,5.41,5109053529,141,6.7,5109053525,56,Back,5109053527,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838385,191,1,1,26,19,59as3grjvj19voay31j3yfgni,1,38.6,13.7,2024-07-19T16:29:22.514Z,2024-07-19T16:29:23Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109053561,56,Back,5109053565,140,28.1,5109053573,212,19.5,5109053577,213,2.17,5109053569,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838391,192,1,1,26,20,59as3grjvj19voay31j3yfgni,1,28.1,37.4,2024-07-19T16:29:23.522Z,2024-07-19T16:29:25Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109053603,213,1.59,5109053595,56,Back,5109053599,141,63.3,5109053597,140,27.7,5109053601,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838395,193,1,1,26,22,59as3grjvj19voay31j3yfgni,1,27.7,63.3,2024-07-19T16:29:25.378Z,2024-07-19T16:29:29Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109053623,56,Back,5109053631,213,0.99,5109053629,212,22.0,5109053625,140,39.3,5109053627,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838407,194,1,1,26,29,59as3grjvj19voay31j3yfgni,1,58.7,86.8,2024-07-19T16:29:31.906Z,2024-07-19T16:29:37Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109053699,56,Left,5109053703,141,92.1,5109053705,212,8.6,5109053707,213,0.43,5109053701,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838419,216,83,1,26,30,5rz9enoyknpg8ji78za5b82p0,0,40.1,33.0,2024-07-19T16:29:33.077Z,2024-07-19T16:29:46Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5109053819,399,4zrsiizdbzwwkmit3ta0f0dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838409,195,1,1,26,34,59as3grjvj19voay31j3yfgni,1,56.8,84.1,2024-07-19T16:29:37.346Z,2024-07-19T16:29:39Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109053719,213,3.53,5109053711,56,Back,5109053715,141,70.5,5109053717,212,24.3,5109053713,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838413,196,1,1,26,37,59as3grjvj19voay31j3yfgni,1,35.4,70.5,2024-07-19T16:29:39.618Z,2024-07-19T16:29:41Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109053743,141,32.2,5109053741,140,32.7,5109053739,56,Back,5109053747,213,4.60,5109053745,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838433,197,1,1,26,38,59as3grjvj19voay31j3yfgni,1,32.7,32.2,2024-07-19T16:29:41.138Z,2024-07-19T16:29:48Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109053853,140,43.0,5109053859,213,5.32,5109053855,141,9.4,5109053857,212,18.9,5109053851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838435,198,1,1,26,45,59as3grjvj19voay31j3yfgni,1,65.6,4.9,2024-07-19T16:29:48.418Z,2024-07-19T16:29:50Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109053869,141,3.7,5109053867,140,72.5,5109053865,56,Right,5109053871,212,7.3,5109053873,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838437,199,1,1,26,47,59as3grjvj19voay31j3yfgni,0,72.5,3.7,2024-07-19T16:29:50.450Z,2024-07-19T16:29:52Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109053879,140,75.1,5109053909,286,,5109053877,56,Right,5109053905,233,217,5109053881,141,4.0,5109053885,213,0.07,5109053883,212,2.7,5109053903,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838441,217,74,1,26,47,5rz9enoyknpg8ji78za5b82p0,1,26.8,96.6,2024-07-19T16:29:50.451Z,2024-07-19T16:47:37Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5109053901,285,,5109053899,56,Back,5109053925,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838451,200,5,1,26,48,59as3grjvj19voay31j3yfgni,1,69.2,-1.4,2024-07-19T16:29:51.395Z,2024-07-19T16:29:55Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109053965,56,Right,5109053967,347,,5109053979,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838447,218,5,1,26,48,5rz9enoyknpg8ji78za5b82p0,0,30.8,101.4,2024-07-19T16:29:51.395Z,2024-07-19T16:40:43Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5109053941,56,Back,5109053987,233,200,5109053943,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701838499,202,1,1,27,13,59as3grjvj19voay31j3yfgni,1,69.9,0.0,2024-07-19T16:30:16.067Z,2024-07-19T16:57:47Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109054253,213,1.81,5109054247,140,67.3,5109054245,56,Right,5109054243,107,,5109054251,212,11.6,5109054249,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
