id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2786137877,625,61,2,71,58,anga7587r1zv4ey71ge9zxol3,1,28.3,65.7,2025-03-09T14:32:02.662Z,2025-03-09T14:32:25Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569587267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137913,626,1,2,71,59,anga7587r1zv4ey71ge9zxol3,0,28.4,69.3,2025-03-09T14:32:03.462Z,2025-03-09T14:32:26Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5569587477,212,10.8,5569587479,213,6.25,5569587473,140,38.7,5569587475,141,68.8,5569587471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137927,713,1,2,72,0,ahnt9ejgwj58ul8auzdvi3czf,1,66.3,40.3,2025-03-09T14:32:04.628Z,2025-03-09T20:46:15Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5569587581,56,Center,5569587587,212,8.1,5569587589,213,6.05,5569587585,141,37.5,5569587583,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786457257,801,83,2,72,2,anga7587r1zv4ey71ge9zxol3,1,25.1,67.4,2025-03-09T14:32:06.540Z,2025-03-09T20:46:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5571361653,399,349g9rdismqpb1aarjp011bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137969,714,1,2,72,3,ahnt9ejgwj58ul8auzdvi3czf,1,73.8,37.5,2025-03-09T14:32:07.780Z,2025-03-09T20:46:20Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5569587807,141,49.2,5569587809,212,9.6,5569587803,56,Center,5569587805,140,68.7,5569587811,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137973,715,1,2,72,4,ahnt9ejgwj58ul8auzdvi3czf,0,68.7,49.2,2025-03-09T14:32:08.301Z,2025-03-09T14:32:08Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569587845,56,Center,5569587855,212,8.4,5569587847,140,72.5,5569587851,141,38.4,5569587861,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137979,627,8,2,72,4,anga7587r1zv4ey71ge9zxol3,1,27.0,67.9,2025-03-09T14:32:08.790Z,2025-03-09T20:46:27Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5571362611,384,,5569587869,56,Back,5569587889,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138031,629,1,2,72,6,anga7587r1zv4ey71ge9zxol3,0,37.2,62.6,2025-03-09T14:32:10.294Z,2025-03-09T14:32:11Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5569588117,56,Back,5569588119,140,32.3,5569588121,141,55.1,5569588123,212,7.2,5569588125,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138079,716,61,2,72,9,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,59.2,2025-03-09T14:32:13.624Z,2025-03-09T14:32:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569588359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138143,718,1,2,72,11,ahnt9ejgwj58ul8auzdvi3czf,1,69.7,58.1,2025-03-09T14:32:15.436Z,2025-03-09T14:32:16Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5569588707,141,72.9,5569588709,212,10.3,5569588703,56,Center,5569588705,140,71.6,5569588711,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138313,719,43,2,72,11,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-09T14:32:16.172Z,2025-03-09T20:47:08Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569589673,213,1.05,5571364599,144,1,5569589669,141,91.8,5569589667,140,78.6,5569589671,212,14.8,5569589665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138347,720,1,2,72,14,ahnt9ejgwj58ul8auzdvi3czf,1,71.8,74.0,2025-03-09T14:32:18.397Z,2025-03-09T20:47:19Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5569589835,141,94.5,5569589839,213,0.85,5569589837,212,18.5,5569589833,140,83.4,5569589831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138359,721,1,2,72,15,ahnt9ejgwj58ul8auzdvi3czf,1,83.4,94.5,2025-03-09T14:32:19.516Z,2025-03-09T20:47:21Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5569589893,212,17.1,5569589887,56,Left,5569589889,140,69.6,5569589895,213,3.70,5569589891,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786457837,957,1,2,72,15,ahnt9ejgwj58ul8auzdvi3czf,1,74.1,84.1,2025-03-09T14:32:20.290Z,2025-03-09T20:47:31Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5571365455,56,Left,5571365457,140,81.1,5571365459,141,94.8,5571365465,213,0.78,5571365463,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786458037,958,1,2,72,18,ahnt9ejgwj58ul8auzdvi3czf,1,81.1,94.8,2025-03-09T14:32:22.542Z,2025-03-09T20:47:58Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5571366641,213,3.83,5571366635,140,69.7,5571366633,56,Left,5571366639,212,15.5,5571366637,141,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138473,722,1,2,72,21,ahnt9ejgwj58ul8auzdvi3czf,1,68.8,80.5,2025-03-09T14:32:26.108Z,2025-03-09T14:32:30Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569590443,140,96.7,5569590451,1,,5569590449,213,5.40,5569590447,212,46.1,5569590445,141,28.2,5569590439,155,,5569590441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138475,723,1,2,72,24,ahnt9ejgwj58ul8auzdvi3czf,0,96.7,28.2,2025-03-09T14:32:28.445Z,2025-03-09T14:46:18Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5569590457,140,96.0,5569590459,141,38.8,5569590463,213,1.67,5569590455,56,Center,5569590461,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138451,630,61,2,72,25,anga7587r1zv4ey71ge9zxol3,1,5.2,55.7,2025-03-09T14:32:29.346Z,2025-03-09T14:32:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569590309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138513,724,1,2,72,26,ahnt9ejgwj58ul8auzdvi3czf,1,84.5,37.5,2025-03-09T14:32:31.012Z,2025-03-09T20:47:59Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,1.0,,5569590671,212,7.9,5569590665,56,Center,5569590667,140,79.1,5569590669,141,45.5,5569591503,210,13,5569590673,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138517,725,13,2,72,27,ahnt9ejgwj58ul8auzdvi3czf,1,77.1,42.5,2025-03-09T14:32:31.436Z,2025-03-09T20:48:07Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5569590691,18,,5569591553,328,,5569591545,55,724,5569590689,22,,5569590693,56,Center,5569591551,103,9.7,5569591549,102,42.0,5571367059,120,,5569591541,84,5569590855,20,,5569591555,230,5569591543,29,5569591557,231,49.5,,,,,,,,,,,,97.8,,,,,,
2786138699,631,5,2,72,30,anga7587r1zv4ey71ge9zxol3,1,-1.4,58.8,2025-03-09T14:32:34.422Z,2025-03-09T14:32:47Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569591621,56,Back,5569591623,346,,5569591625,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138529,726,5,2,72,30,ahnt9ejgwj58ul8auzdvi3czf,0,101.4,41.2,2025-03-09T14:32:34.422Z,2025-03-09T14:43:53Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5569591659,233,631,5569590745,56,Center,5569590749,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138939,632,1,2,72,48,anga7587r1zv4ey71ge9zxol3,1,4.4,61.8,2025-03-09T14:32:52.678Z,2025-03-09T14:33:44Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5569592995,237,,5569592991,213,0.77,5569593937,189,,5569592983,56,Back,5569592981,124,,5569592985,140,24.0,5569592987,141,91.1,5569592989,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138987,633,1,2,72,53,anga7587r1zv4ey71ge9zxol3,1,24.1,90.3,2025-03-09T14:32:57.558Z,2025-03-09T14:33:09Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569593231,140,33.5,5569594117,189,,5569593227,56,Back,5569593237,212,10.7,5569593239,213,5.89,5569593235,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139651,646,50,2,72,55,anga7587r1zv4ey71ge9zxol3,1,36.8,76.6,2025-03-09T14:33:00.002Z,2025-03-09T14:41:06Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5569596975,286,,5569597359,233,730,5569596973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139483,730,7,2,72,55,ahnt9ejgwj58ul8auzdvi3czf,0,63.2,23.4,2025-03-09T14:33:00.003Z,2025-03-09T20:48:40Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5569597355,233,646,5569596149,285,,5569596147,56,Center,5571368393,385,,5571368397,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139011,727,83,2,72,56,ahnt9ejgwj58ul8auzdvi3czf,0,65.6,12.2,2025-03-09T14:33:00.844Z,2025-03-09T20:49:06Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5569593621,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139005,634,1,2,72,57,anga7587r1zv4ey71ge9zxol3,1,31.1,88.7,2025-03-09T14:33:01.558Z,2025-03-09T20:49:10Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5569593361,213,3.53,5569593351,140,25.4,5569593347,56,Back,5569593355,141,85.1,5569593357,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139021,635,1,2,72,58,anga7587r1zv4ey71ge9zxol3,1,25.4,85.1,2025-03-09T14:33:03.214Z,2025-03-09T20:49:08Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569593473,140,25.0,5569593477,212,6.4,5569593479,213,1.64,5569593475,141,94.5,5569593471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139035,636,1,2,72,59,anga7587r1zv4ey71ge9zxol3,0,26.1,97.2,2025-03-09T14:33:03.334Z,2025-03-09T20:49:24Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569593565,141,94.7,5569593569,213,6.10,5569593563,140,34.8,5569593567,212,9.3,5569593561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139077,728,61,2,73,0,ahnt9ejgwj58ul8auzdvi3czf,1,67.8,4.7,2025-03-09T14:33:04.335Z,2025-03-09T20:49:45Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5569593815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139091,637,5,2,73,1,anga7587r1zv4ey71ge9zxol3,1,37.2,101.8,2025-03-09T14:33:06.030Z,2025-03-09T20:49:26Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569593923,347,,5569594007,233,729,5569593921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139099,729,5,2,73,1,ahnt9ejgwj58ul8auzdvi3czf,0,62.8,-1.8,2025-03-09T14:33:06.030Z,2025-03-09T20:49:27Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5569594011,233,637,5569593959,56,Right,5569593961,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139309,638,1,2,73,16,anga7587r1zv4ey71ge9zxol3,1,41.4,100.0,2025-03-09T14:33:20.437Z,2025-03-09T14:33:21Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569595199,213,3.66,5569595197,212,9.3,5569595195,141,94.8,5569595191,56,Back,5569595193,140,33.7,5569595189,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139321,639,1,2,73,17,anga7587r1zv4ey71ge9zxol3,1,33.7,94.5,2025-03-09T14:33:21.365Z,2025-03-09T14:33:22Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569595251,141,86.0,5569595255,213,5.46,5569595249,140,38.8,5569595253,212,7.9,5569595245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139367,640,1,2,73,18,anga7587r1zv4ey71ge9zxol3,1,38.8,84.5,2025-03-09T14:33:22.294Z,2025-03-09T14:33:24Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569595449,56,Back,5569595453,141,73.2,5569595455,212,19.0,5569595457,213,3.56,5569595451,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139399,641,1,2,73,20,anga7587r1zv4ey71ge9zxol3,1,20.7,69.4,2025-03-09T14:33:24.549Z,2025-03-09T14:33:26Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5569595661,213,4.01,5569595655,140,9.0,5569595653,56,Back,5569595659,212,19.0,5569595657,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139455,642,1,2,73,22,anga7587r1zv4ey71ge9zxol3,1,8.7,51.5,2025-03-09T14:33:26.599Z,2025-03-09T14:33:30Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5569595979,155,,5569595993,212,35.4,5569595987,140,26.8,5569595995,213,1.00,5569595997,1,,5569595991,141,95.4,5569595983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139493,643,1,2,73,26,anga7587r1zv4ey71ge9zxol3,1,25.3,94.4,2025-03-09T14:33:30.534Z,2025-03-09T14:33:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569596203,212,7.5,5569596201,141,97.4,5569596195,155,,5569596205,213,0.27,5569596199,140,32.2,5569596197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139597,644,1,2,73,27,anga7587r1zv4ey71ge9zxol3,1,31.9,96.0,2025-03-09T14:33:31.637Z,2025-03-09T14:33:35Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569596749,140,29.5,5569596747,56,Back,5569596757,213,4.44,5569596753,212,9.5,5569596751,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139605,645,4,2,73,30,anga7587r1zv4ey71ge9zxol3,1,37.0,68.8,2025-03-09T14:33:34.382Z,2025-03-09T20:50:14Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569596857,295,,5569597179,233,731,5569596865,152,,5569596855,13,,5569596861,56,Back,5569597183,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139647,731,4,2,73,30,ahnt9ejgwj58ul8auzdvi3czf,0,63.0,31.2,2025-03-09T14:33:34.383Z,2025-03-09T20:50:15Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5569597499,55,732,5569597137,295,,5569597139,56,Center,5569597135,13,,5569597141,152,,5569597205,233,645,5569597143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139689,732,17,2,73,34,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-09T14:33:38.475Z,2025-03-09T20:50:25Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5569597459,55,731,5569597453,31,,5569597457,13,243,5569597455,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140113,647,1,2,73,54,anga7587r1zv4ey71ge9zxol3,1,41.1,67.6,2025-03-09T14:33:58.709Z,2025-03-09T14:34:32Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569599619,1,,5569599615,213,4.87,5569599611,212,38.5,5569602847,155,,5569602961,189,,5569599607,141,11.6,5569599595,5,,5569599597,152,,5569599599,56,5569599603,140,46.8,,,,,,,,,,,,,,,,,,,,Back,,,,,
2786140129,648,1,2,73,57,anga7587r1zv4ey71ge9zxol3,1,52.8,12.3,2025-03-09T14:34:01.717Z,2025-03-09T14:34:02Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569599693,141,4.3,5569599689,56,Right,5569599695,212,6.8,5569599697,213,5.36,5569599691,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140241,649,1,2,73,58,anga7587r1zv4ey71ge9zxol3,1,56.8,4.1,2025-03-09T14:34:02.325Z,2025-03-09T14:34:07Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569600263,141,30.7,5569600261,140,31.5,5569600259,56,Back,5569600265,212,32.1,5569600269,1,,5569600267,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140263,650,1,2,74,2,anga7587r1zv4ey71ge9zxol3,1,31.9,29.5,2025-03-09T14:34:07.205Z,2025-03-09T14:34:08Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5569600433,141,6.2,5569600437,212,16.9,5569600439,213,5.07,5569600427,56,Back,5569600429,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140299,651,1,2,74,4,anga7587r1zv4ey71ge9zxol3,0,39.9,4.7,2025-03-09T14:34:08.310Z,2025-03-09T14:34:09Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569600615,140,71.6,5569600619,141,15.5,5569600631,1,,5569600609,155,,5569600627,213,0.22,5569600613,56,Right,5569600623,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140357,733,1,2,74,7,ahnt9ejgwj58ul8auzdvi3czf,1,30.7,90.9,2025-03-09T14:34:11.627Z,2025-03-09T14:34:12Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569600985,212,14.0,5569600987,213,0.25,5569600979,56,Back,5569600977,3,,5569600981,140,43.6,5569600983,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140397,734,1,2,74,9,ahnt9ejgwj58ul8auzdvi3czf,1,43.6,96.0,2025-03-09T14:34:13.763Z,2025-03-09T20:51:19Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569601185,141,87.2,5569601183,140,60.2,5569601189,213,5.95,5569601187,212,18.4,5569601179,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140409,735,1,2,74,10,ahnt9ejgwj58ul8auzdvi3czf,1,60.2,87.2,2025-03-09T14:34:14.380Z,2025-03-09T14:34:15Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5569601273,213,2.46,5569601301,156,,5569601271,212,7.6,5569601265,56,Left,5569601269,141,94.2,5569601267,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140623,736,2,2,74,11,ahnt9ejgwj58ul8auzdvi3czf,1,54.8,90.4,2025-03-09T14:34:15.948Z,2025-03-09T20:51:50Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569603091,7,349g9rdismqpb1aarjp011bd,5571376831,8,,5569602365,140,67.1,5569602367,141,60.3,5569602363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141393,653,1,2,75,5,anga7587r1zv4ey71ge9zxol3,0,35.8,25.2,2025-03-09T14:35:10.189Z,2025-03-09T14:35:44Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569606741,155,,5569606763,1,,5569608889,189,,5569606747,140,77.8,5569606745,56,Center,5569606739,5,,5569606751,141,49.5,5569606755,212,47.1,5569606743,241,5569606759,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2786141423,737,1,2,75,8,ahnt9ejgwj58ul8auzdvi3czf,0,35.3,56.8,2025-03-09T14:35:12.419Z,2025-03-09T14:35:43Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569606903,56,Back,5569609571,189,,5569606901,3,,5569606911,213,5.02,5569606905,140,37.9,5569606907,141,44.3,5569606909,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141425,654,1,2,75,11,anga7587r1zv4ey71ge9zxol3,0,64.7,63.4,2025-03-09T14:35:15.589Z,2025-03-09T14:35:16Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569606923,141,35.1,5569606921,140,75.3,5569606919,56,Center,5569606917,3,,5569606927,213,5.24,5569606925,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141457,738,1,2,75,12,ahnt9ejgwj58ul8auzdvi3czf,1,29.1,60.8,2025-03-09T14:35:17.131Z,2025-03-09T14:35:18Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569607099,141,73.8,5569607097,140,35.1,5569607095,56,Back,5569607101,212,10.9,5569607093,3,,5569607103,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141477,739,1,2,75,14,ahnt9ejgwj58ul8auzdvi3czf,0,35.1,73.8,2025-03-09T14:35:18.668Z,2025-03-09T20:52:24Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569607201,140,55.6,5569607205,212,22.7,5569607199,56,Center,5571378343,157,,5569607207,213,5.95,5571378345,1,,5569607203,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141577,655,1,2,75,16,anga7587r1zv4ey71ge9zxol3,1,42.6,33.3,2025-03-09T14:35:20.869Z,2025-03-09T14:35:23Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5569607695,1,,5569607691,212,24.9,5569607683,157,,5569607693,213,5.87,5569607689,141,18.5,5569607687,140,64.3,5569607685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141597,656,1,2,75,19,anga7587r1zv4ey71ge9zxol3,0,63.6,16.7,2025-03-09T14:35:23.717Z,2025-03-09T14:35:25Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5569607843,56,Back,5569607847,141,12.8,5569607853,213,3.26,5569607845,140,42.5,5569607851,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141605,740,1,2,75,20,ahnt9ejgwj58ul8auzdvi3czf,1,32.8,93.4,2025-03-09T14:35:24.364Z,2025-03-09T14:35:25Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569607933,141,89.6,5569607931,140,59.4,5569607927,3,,5569607929,56,Left,5569607937,213,6.19,5569607935,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141613,657,83,2,75,21,anga7587r1zv4ey71ge9zxol3,0,42.4,12.6,2025-03-09T14:35:26.068Z,2025-03-09T14:35:32Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569608563,399,bb8q9cgqzw9n2tmkl8s3bth0q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141663,742,4,2,75,24,ahnt9ejgwj58ul8auzdvi3czf,1,63.3,88.9,2025-03-09T14:35:28.780Z,2025-03-09T14:35:34Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569608441,56,Left,5569608431,13,,5569608483,233,658,5569608449,286,,5569608445,152,,5569608437,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141673,658,4,2,75,24,anga7587r1zv4ey71ge9zxol3,0,36.7,11.1,2025-03-09T14:35:28.781Z,2025-03-09T14:35:34Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569608377,285,,5569608369,13,,5569608815,295,,5569608371,56,Back,5569608373,152,,5569608523,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786460379,960,1,2,75,41,ahnt9ejgwj58ul8auzdvi3czf,1,60.0,83.9,2025-03-09T14:35:45.790Z,2025-03-09T20:53:31Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5571381001,140,70.3,5571381005,212,11.8,5571381007,213,0.41,5571380999,56,Left,5571380997,152,,5571380995,5,,5571381003,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142045,743,1,2,75,44,ahnt9ejgwj58ul8auzdvi3czf,1,65.8,88.7,2025-03-09T14:35:49.083Z,2025-03-09T20:53:36Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5569610355,141,92.5,5569610357,212,12.0,5569610359,213,0.22,5571381071,278,,5569610351,56,Left,5569610353,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142061,744,1,2,75,45,ahnt9ejgwj58ul8auzdvi3czf,1,77.0,92.5,2025-03-09T14:35:49.915Z,2025-03-09T14:35:50Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569610483,141,81.4,5569610481,140,67.3,5569610479,56,Left,5569610487,213,3.78,5569610485,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
