id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2736610007,42,1,1,2,43,aljua8crr0vkwit0j3m59jw9j,0,71.9,53.6,2024-10-20T16:04:42.286Z,2024-10-20T16:04:43Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300003087,141,61.1,5300003083,56,Center,5300003091,213,0.30,5300003089,212,17.1,5300003085,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610297,24,1,1,2,53,59as3grjvj19voay31j3yfgni,1,11.9,44.0,2024-10-20T16:04:52.340Z,2024-10-20T16:04:58Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5300004707,212,10.3,5300004701,56,Back,5300004709,213,1.33,5300004703,140,14.2,5300004705,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610377,25,1,1,2,59,59as3grjvj19voay31j3yfgni,1,22.6,62.9,2024-10-20T16:04:58.644Z,2024-10-20T16:05:05Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300005253,213,4.74,5300005251,212,19.3,5300005249,141,34.5,5300005245,56,Back,5300005247,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610411,26,1,1,3,5,59as3grjvj19voay31j3yfgni,1,32.9,32.5,2024-10-20T16:05:05.044Z,2024-10-20T16:05:06Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300005447,212,16.1,5300005441,56,Back,5300005449,213,1.37,5300005443,140,36.0,5300005445,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610451,27,1,1,3,7,59as3grjvj19voay31j3yfgni,1,36.2,57.3,2024-10-20T16:05:06.708Z,2024-10-20T16:05:08Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300005673,140,26.5,5300005671,56,Back,5300005677,212,12.4,5300005679,213,2.53,5300005675,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610487,28,1,1,3,9,59as3grjvj19voay31j3yfgni,1,26.5,67.8,2024-10-20T16:05:08.692Z,2024-10-20T16:05:10Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300005873,212,13.2,5300005875,213,6.10,5300005871,141,64.2,5300005869,140,38.9,5300005867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610531,29,1,1,3,11,59as3grjvj19voay31j3yfgni,1,38.2,60.3,2024-10-20T16:05:10.724Z,2024-10-20T16:05:13Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300006091,56,Back,5300006093,140,47.0,5300006097,212,16.1,5300006099,213,5.33,5300006095,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610597,30,4,1,3,18,59as3grjvj19voay31j3yfgni,1,58.0,26.6,2024-10-20T16:05:17.708Z,2024-10-20T16:17:50Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5300006581,152,,5300006577,13,,5300006579,56,Center,5300007043,233,44,5300006585,286,,5300008419,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610591,44,4,1,3,18,aljua8crr0vkwit0j3m59jw9j,0,42.0,73.4,2024-10-20T16:05:17.709Z,2024-10-20T16:17:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5300007023,152,,5300007017,13,,5300007019,295,,5300007025,285,,5300007021,56,Back,5300007093,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610759,31,1,1,3,27,59as3grjvj19voay31j3yfgni,1,53.6,32.5,2024-10-20T16:05:26.516Z,2024-10-20T16:53:39Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5300007451,56,Center,5300007449,152,,5300007457,212,8.0,5300007447,5,,5300309237,189,,5300007459,213,1.54,5300007453,140,53.8,5300007455,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610815,32,1,1,3,28,59as3grjvj19voay31j3yfgni,1,53.8,44.3,2024-10-20T16:05:27.381Z,2024-10-20T16:05:28Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300007657,56,Right,5300007665,213,5.18,5300007663,212,30.0,5300007661,141,4.9,5300007659,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610877,33,1,1,3,29,59as3grjvj19voay31j3yfgni,0,66.6,4.9,2024-10-20T16:05:28.789Z,2024-10-20T16:53:49Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300007995,213,0.35,5300007987,56,Center,5300007997,1,,5300007991,141,24.3,5300007993,212,38.4,5300007989,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610887,34,5,1,3,33,59as3grjvj19voay31j3yfgni,0,101.1,24.3,2024-10-20T16:05:32.430Z,2024-10-20T16:54:08Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5300008015,56,Center,5300008459,233,45,5300008017,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736610939,45,5,1,3,33,aljua8crr0vkwit0j3m59jw9j,1,-1.1,75.7,2024-10-20T16:05:32.430Z,2024-10-20T16:41:49Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300008325,56,Back,5300008435,233,34,5300008327,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611283,46,1,1,3,54,aljua8crr0vkwit0j3m59jw9j,1,3.8,45.2,2024-10-20T16:05:54.013Z,2024-10-20T16:52:47Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300010249,141,29.5,5300010251,212,10.8,5300010247,140,5.3,5300010245,56,Back,5300010255,213,4.86,5300010263,237,,5300010243,124,,5300304673,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736664425,478,1,1,3,55,aljua8crr0vkwit0j3m59jw9j,1,8.3,25.6,2024-10-20T16:05:54.059Z,2024-10-20T16:52:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300304517,141,47.6,5300304519,212,15.6,5300304521,213,1.86,5300304513,56,Back,5300304515,140,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736664669,479,1,1,3,57,aljua8crr0vkwit0j3m59jw9j,1,6.0,46.7,2024-10-20T16:05:56.059Z,2024-10-20T16:52:59Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300305821,141,42.1,5300305825,213,6.05,5300305819,140,18.5,5300305817,56,Back,5300305823,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611319,47,1,1,3,59,aljua8crr0vkwit0j3m59jw9j,1,14.1,43.7,2024-10-20T16:05:58.765Z,2024-10-20T16:52:59Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300010451,141,10.7,5300010453,212,27.9,5300010449,140,29.9,5300010447,56,Back,5300010455,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611371,48,1,1,4,3,aljua8crr0vkwit0j3m59jw9j,1,54.5,15.3,2024-10-20T16:06:03.053Z,2024-10-20T16:06:05Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300010723,141,2.6,5300010725,212,10.6,5300010719,56,Right,5300010727,213,5.33,5300010721,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611411,49,1,1,4,6,aljua8crr0vkwit0j3m59jw9j,1,59.4,4.3,2024-10-20T16:06:05.677Z,2024-10-20T16:06:07Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300010997,140,44.4,5300010999,141,17.7,5300011003,213,2.62,5300011001,212,18.2,5300010995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611459,50,1,1,4,8,aljua8crr0vkwit0j3m59jw9j,1,44.4,17.7,2024-10-20T16:06:07.565Z,2024-10-20T16:06:10Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300011267,212,10.1,5300011261,56,Back,5300011263,140,45.0,5300011265,141,32.5,5300011269,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611477,51,1,1,4,10,aljua8crr0vkwit0j3m59jw9j,1,45.0,32.5,2024-10-20T16:06:09.965Z,2024-10-20T16:06:11Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5300011355,212,11.7,5300011349,56,Back,5300011353,141,16.4,5300011351,140,41.1,5300011357,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611501,52,1,1,4,12,aljua8crr0vkwit0j3m59jw9j,1,41.1,16.4,2024-10-20T16:06:11.597Z,2024-10-20T16:06:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300011507,140,25.7,5300011505,56,Back,5300011511,212,28.0,5300011513,213,2.19,5300011509,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611533,53,1,1,4,14,aljua8crr0vkwit0j3m59jw9j,1,25.7,50.1,2024-10-20T16:06:13.357Z,2024-10-20T16:06:15Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300011665,56,Back,5300011669,141,75.1,5300011671,212,19.2,5300011673,213,1.08,5300011667,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611609,54,1,1,4,16,aljua8crr0vkwit0j3m59jw9j,0,38.0,72.9,2024-10-20T16:06:15.501Z,2024-10-20T16:06:19Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300012073,155,,5300012083,213,5.58,5300012085,1,,5300012075,56,Center,5300012081,212,49.3,5300012077,140,73.8,5300012079,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611649,35,12,1,4,21,59as3grjvj19voay31j3yfgni,1,26.8,75.7,2024-10-20T16:06:20.285Z,2024-10-20T16:54:25Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5300012303,140,31.2,5300012297,56,Back,5300012311,212,18.4,5300012613,15,,5300012389,167,,5300012307,141,100.0,5300012313,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611655,36,5,1,4,22,59as3grjvj19voay31j3yfgni,0,30.9,101.2,2024-10-20T16:06:21.101Z,2024-10-20T16:41:50Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5300012343,347,,5300012341,56,Back,5300012743,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611719,55,5,1,4,22,aljua8crr0vkwit0j3m59jw9j,1,69.1,-1.2,2024-10-20T16:06:21.101Z,2024-10-20T16:41:49Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300012723,233,36,5300012709,347,,5300012703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611769,56,1,1,4,26,aljua8crr0vkwit0j3m59jw9j,1,68.7,0.0,2024-10-20T16:06:25.965Z,2024-10-20T16:06:28Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300012935,212,18.5,5300012929,56,Right,5300012937,213,2.88,5300012927,107,,5300012931,140,51.7,5300012933,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611795,57,1,1,4,29,aljua8crr0vkwit0j3m59jw9j,1,52.6,5.6,2024-10-20T16:06:28.605Z,2024-10-20T16:06:30Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300013077,140,59.3,5300013083,212,12.6,5300013085,213,0.98,5300013075,56,Right,5300013079,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611851,58,1,1,4,31,aljua8crr0vkwit0j3m59jw9j,1,59.3,20.9,2024-10-20T16:06:30.173Z,2024-10-20T16:06:31Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300013351,213,5.29,5300013349,212,12.4,5300013347,141,5.6,5300013345,140,65.7,5300013343,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611923,59,1,1,4,32,aljua8crr0vkwit0j3m59jw9j,1,65.7,5.5,2024-10-20T16:06:31.548Z,2024-10-20T16:06:34Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300013667,141,17.3,5300013661,56,Right,5300013663,140,88.2,5300013671,212,25.0,5300013673,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611961,60,1,1,4,35,aljua8crr0vkwit0j3m59jw9j,1,89.0,18.3,2024-10-20T16:06:34.445Z,2024-10-20T16:06:36Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300013895,141,34.9,5300013893,140,78.4,5300013899,213,2.35,5300013897,212,15.9,5300013891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736611997,61,1,1,4,36,aljua8crr0vkwit0j3m59jw9j,1,78.4,34.9,2024-10-20T16:06:36.029Z,2024-10-20T16:06:38Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5300014075,56,Center,5300014085,141,31.0,5300014093,213,3.51,5300014089,212,7.3,5300014081,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612013,37,83,1,4,38,59as3grjvj19voay31j3yfgni,0,21.6,60.0,2024-10-20T16:06:37.613Z,2024-10-20T16:06:48Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5300014737,399,5x8064b3yr7txk0czddfjtffu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612063,62,1,1,4,39,aljua8crr0vkwit0j3m59jw9j,1,75.7,37.7,2024-10-20T16:06:38.124Z,2024-10-20T16:06:41Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300014507,56,Center,5300014515,213,1.81,5300014513,212,8.9,5300014509,140,73.7,5300014511,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612073,63,61,1,4,42,aljua8crr0vkwit0j3m59jw9j,1,73.7,50.4,2024-10-20T16:06:41.274Z,2024-10-20T16:06:41Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5300014557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612125,64,1,1,4,42,aljua8crr0vkwit0j3m59jw9j,1,65.5,48.4,2024-10-20T16:06:41.996Z,2024-10-20T16:06:44Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5300014833,140,76.1,5300014831,56,Left,5300014837,212,28.8,5300014835,141,87.5,5300014839,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612151,65,1,1,4,45,aljua8crr0vkwit0j3m59jw9j,1,79.2,85.1,2024-10-20T16:06:44.365Z,2024-10-20T16:06:46Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5300014967,141,90.6,5300014971,213,1.13,5300014969,212,4.1,5300014963,56,Left,5300014965,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612185,66,1,1,4,47,aljua8crr0vkwit0j3m59jw9j,1,80.9,90.6,2024-10-20T16:06:46.076Z,2024-10-20T16:06:47Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300015121,56,Left,5300015133,212,7.6,5300015129,141,82.3,5300015137,213,3.98,5300015125,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612215,67,1,1,4,48,aljua8crr0vkwit0j3m59jw9j,1,76.1,82.3,2024-10-20T16:06:47.260Z,2024-10-20T16:06:48Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5300015287,212,7.8,5300015281,56,Left,5300015289,213,2.16,5300015283,140,72.0,5300015285,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612261,68,1,1,4,49,aljua8crr0vkwit0j3m59jw9j,1,72.0,91.8,2024-10-20T16:06:48.316Z,2024-10-20T16:06:50Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300015535,141,86.6,5300015539,213,3.42,5300015531,56,Left,5300015533,140,60.0,5300015537,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612337,69,1,1,4,51,aljua8crr0vkwit0j3m59jw9j,1,60.7,85.4,2024-10-20T16:06:50.828Z,2024-10-20T16:06:54Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5300015937,213,4.31,5300015933,141,63.0,5300015935,212,16.5,5300015925,56,Center,5300015929,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612389,70,1,1,4,55,aljua8crr0vkwit0j3m59jw9j,1,54.6,63.1,2024-10-20T16:06:54.172Z,2024-10-20T16:06:56Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300016221,140,47.4,5300016223,141,38.5,5300016227,213,4.29,5300016217,56,Back,5300016225,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612509,71,1,1,4,57,aljua8crr0vkwit0j3m59jw9j,1,46.7,33.1,2024-10-20T16:06:56.748Z,2024-10-20T16:07:00Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300016787,141,5.6,5300016789,212,24.0,5300016783,56,Right,5300016785,140,61.1,5300016791,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612647,72,1,1,5,1,aljua8crr0vkwit0j3m59jw9j,1,51.2,6.4,2024-10-20T16:07:00.476Z,2024-10-20T16:07:08Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300017663,56,Back,5300017667,140,18.8,5300017671,141,36.1,5300017687,1,,5300017677,212,39.6,5300017681,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612709,73,1,1,5,8,aljua8crr0vkwit0j3m59jw9j,1,17.3,35.1,2024-10-20T16:07:07.740Z,2024-10-20T16:07:10Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300018029,213,0.84,5300018021,56,Back,5300018027,212,38.2,5300018025,141,77.0,5300018023,140,41.5,5300018031,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612793,74,1,1,5,11,aljua8crr0vkwit0j3m59jw9j,1,41.5,77.5,2024-10-20T16:07:10.476Z,2024-10-20T16:07:14Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300018491,213,5.46,5300018485,140,54.7,5300018483,56,Center,5300018489,212,20.4,5300018487,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612829,75,1,1,5,15,aljua8crr0vkwit0j3m59jw9j,1,54.7,55.5,2024-10-20T16:07:14.125Z,2024-10-20T16:07:48Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5300018679,56,Center,5300018685,212,16.4,5300018681,140,56.0,5300018683,141,31.5,5300018687,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612877,76,1,1,5,16,aljua8crr0vkwit0j3m59jw9j,1,56.0,31.5,2024-10-20T16:07:15.629Z,2024-10-20T16:07:17Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300018915,213,5.73,5300018907,56,Right,5300018913,212,23.6,5300018909,140,75.1,5300018911,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612943,38,45,1,5,18,59as3grjvj19voay31j3yfgni,0,25.0,76.2,2024-10-20T16:07:17.757Z,2024-10-20T16:55:20Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5300019351,233,77,5300019295,285,,5300019291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612885,77,3,1,5,18,aljua8crr0vkwit0j3m59jw9j,1,75.0,23.8,2024-10-20T16:07:17.757Z,2024-10-20T16:55:20Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300018965,56,Center,5300019345,233,38,5300018967,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612923,78,43,1,5,19,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-20T16:07:18.172Z,2024-10-20T16:07:22Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300019527,144,3,5300019169,56,Center,5300019171,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612929,79,61,1,5,20,aljua8crr0vkwit0j3m59jw9j,0,76.4,34.8,2024-10-20T16:07:19.533Z,2024-10-20T16:07:19Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300019199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612985,39,4,1,5,20,59as3grjvj19voay31j3yfgni,1,22.4,63.2,2024-10-20T16:07:20.044Z,2024-10-20T16:07:25Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300019643,233,80,5300019577,285,,5300019569,56,Back,5300019575,265,,5300019563,13,,5300019573,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736612939,80,4,1,5,20,aljua8crr0vkwit0j3m59jw9j,0,77.6,36.8,2024-10-20T16:07:20.045Z,2024-10-20T16:08:16Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300019363,13,,5300025819,55,82,5300019365,56,Center,5300019687,233,39,5300019367,152,,5300019371,286,,5300019369,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736614107,82,17,1,5,21,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-20T16:07:20.884Z,2024-10-20T16:09:01Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300025799,31,,5300025805,55,80,5300025801,392,,5300025803,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736613551,40,1,1,5,48,59as3grjvj19voay31j3yfgni,1,20.2,63.7,2024-10-20T16:07:47.093Z,2024-10-20T16:07:49Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300022667,152,,5300022671,140,23.6,5300022677,213,4.87,5300022669,56,Back,5300022675,212,22.5,5300022673,141,31.0,5300022665,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736613615,41,1,1,5,50,59as3grjvj19voay31j3yfgni,1,23.6,30.9,2024-10-20T16:07:49.238Z,2024-10-20T16:07:51Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300022939,213,5.16,5300022935,141,7.0,5300022937,212,18.0,5300022931,56,Back,5300022933,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736613637,42,1,1,5,52,59as3grjvj19voay31j3yfgni,1,31.0,10.6,2024-10-20T16:07:51.813Z,2024-10-20T16:07:53Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300023019,141,32.1,5300023017,140,23.2,5300023023,213,2.08,5300023015,56,Back,5300023021,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736613651,43,1,1,5,53,59as3grjvj19voay31j3yfgni,1,23.2,32.1,2024-10-20T16:07:52.838Z,2024-10-20T16:07:54Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300023103,56,Back,5300023111,213,1.55,5300023105,140,23.6,5300023107,141,58.1,5300023109,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736613723,44,1,1,5,54,59as3grjvj19voay31j3yfgni,1,23.6,58.1,2024-10-20T16:07:53.990Z,2024-10-20T16:07:55Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300023387,56,Back,5300023395,213,4.54,5300023393,212,18.5,5300023389,140,20.5,5300023391,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736613783,45,1,1,5,56,59as3grjvj19voay31j3yfgni,1,20.5,31.3,2024-10-20T16:07:55.686Z,2024-10-20T16:07:59Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300023721,141,4.4,5300023719,140,28.9,5300023725,213,5.16,5300023723,212,20.3,5300023717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736613921,46,2,1,6,0,59as3grjvj19voay31j3yfgni,1,30.4,4.6,2024-10-20T16:07:59.094Z,2024-10-20T16:08:07Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300024475,141,16.1,5300024679,56,Right,5300024675,1,,5300024673,7,10esz9pvzonegry7p78n3ce09,5300024473,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736613927,81,55,1,6,0,aljua8crr0vkwit0j3m59jw9j,1,37.2,65.2,2024-10-20T16:07:59.095Z,2024-10-20T16:53:29Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300092707,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736614225,83,1,1,6,19,aljua8crr0vkwit0j3m59jw9j,1,21.1,71.5,2024-10-20T16:08:18.715Z,2024-10-20T16:08:19Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300026195,213,4.13,5300026177,241,,5300026181,56,Back,5300026189,141,50.3,5300026193,212,17.3,5300026175,5,,5300026185,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736614269,84,1,1,6,20,aljua8crr0vkwit0j3m59jw9j,1,11.5,51.0,2024-10-20T16:08:19.804Z,2024-10-20T16:08:21Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300026425,212,34.6,5300026431,1,,5300026417,140,24.3,5300026429,213,5.11,5300026413,56,Back,5300026409,155,,5300026421,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736614315,85,1,1,6,21,aljua8crr0vkwit0j3m59jw9j,1,24.3,4.1,2024-10-20T16:08:20.875Z,2024-10-20T16:08:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300026729,141,23.3,5300026725,56,Back,5300026733,213,1.23,5300026731,212,13.8,5300026727,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
