id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2711082999,561,1,2,73,52,c165yjiny1qnmfdvefxvflnkc,1,14.6,35.4,2024-08-19T18:34:13.848Z,2024-08-19T18:34:17Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160302935,141,23.4,5160302937,212,12.5,5160302939,213,5.57,5160302933,140,23.6,5160302931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083029,562,1,2,73,55,c165yjiny1qnmfdvefxvflnkc,1,28.3,19.5,2024-08-19T18:34:17.576Z,2024-08-19T18:34:21Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5160303113,56,Back,5160303121,213,1.52,5160303115,140,29.1,5160303117,141,42.0,5160303119,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083069,563,1,2,73,59,c165yjiny1qnmfdvefxvflnkc,1,30.1,40.2,2024-08-19T18:34:21.479Z,2024-08-19T18:34:25Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160303351,213,5.25,5160303349,212,22.7,5160303343,56,Back,5160303347,141,11.6,5160303345,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083079,564,1,2,74,3,c165yjiny1qnmfdvefxvflnkc,0,53.9,12.9,2024-08-19T18:34:24.920Z,2024-08-19T18:34:26Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5160303393,212,16.5,5160303395,213,0.83,5160303389,140,64.5,5160303387,56,Center,5160303391,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083157,816,1,2,74,7,5rz9enoyknpg8ji78za5b82p0,1,42.5,61.5,2024-08-19T18:34:29.550Z,2024-08-19T18:34:33Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5160303789,140,54.7,5160303795,213,5.37,5160303793,212,20.9,5160303791,141,37.3,5160303787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083183,817,1,2,74,11,5rz9enoyknpg8ji78za5b82p0,1,64.0,30.6,2024-08-19T18:34:33.262Z,2024-08-19T18:34:36Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160303935,213,5.09,5160303927,56,Right,5160303933,212,13.7,5160303929,140,68.8,5160303931,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083197,818,1,2,74,14,5rz9enoyknpg8ji78za5b82p0,0,72.0,10.9,2024-08-19T18:34:36.286Z,2024-08-19T18:34:38Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5160304023,213,0.67,5160304021,212,34.3,5160304017,140,97.5,5160304025,1,,5160304015,56,Center,5160304019,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083279,566,1,2,74,22,c165yjiny1qnmfdvefxvflnkc,1,9.7,60.0,2024-08-19T18:34:43.975Z,2024-08-19T18:34:50Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5160304451,140,11.4,5160304449,56,Back,5160304455,212,9.2,5160304447,123,,5160304457,213,1.37,5160304453,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083309,567,1,2,74,28,c165yjiny1qnmfdvefxvflnkc,1,27.3,67.6,2024-08-19T18:34:50.312Z,2024-08-19T18:34:53Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160304655,141,54.3,5160304657,212,9.2,5160304659,213,4.87,5160304653,140,28.7,5160304651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083339,568,1,2,74,32,c165yjiny1qnmfdvefxvflnkc,1,29.7,39.8,2024-08-19T18:34:53.687Z,2024-08-19T18:34:58Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160304841,56,Back,5160304849,213,5.22,5160304847,212,19.2,5160304843,140,38.6,5160304845,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083369,569,1,2,74,36,c165yjiny1qnmfdvefxvflnkc,0,42.5,14.4,2024-08-19T18:34:57.864Z,2024-08-19T18:35:01Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5160305021,141,58.6,5160305023,212,49.5,5160305019,140,79.9,5160305027,1,,5160305017,56,Center,5160305015,155,,5160305025,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083387,820,1,2,74,39,5rz9enoyknpg8ji78za5b82p0,1,22.4,30.3,2024-08-19T18:35:01.374Z,2024-08-19T18:35:03Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160305129,140,5.4,5160305131,141,43.9,5160305127,56,Back,5160305133,212,20.1,5160305125,3,,5160305135,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083439,822,1,2,74,45,5rz9enoyknpg8ji78za5b82p0,1,3.8,43.6,2024-08-19T18:35:07.038Z,2024-08-19T18:35:09Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5160305375,141,6.1,5160305377,212,38.8,5160305369,123,,5160305379,213,5.57,5160305373,140,31.7,5160305415,287,,5160305371,56,Back,5160305381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083479,823,1,2,74,50,5rz9enoyknpg8ji78za5b82p0,1,30.4,4.4,2024-08-19T18:35:11.773Z,2024-08-19T18:35:15Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5160305591,140,11.6,5160305589,56,Back,5160305599,212,23.3,5160305601,213,2.58,5160305597,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083505,824,1,2,74,53,5rz9enoyknpg8ji78za5b82p0,1,11.1,22.2,2024-08-19T18:35:14.877Z,2024-08-19T18:35:17Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160305713,140,6.2,5160305711,56,Back,5160305717,212,14.9,5160305715,141,42.8,5160305719,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083575,825,1,2,74,56,5rz9enoyknpg8ji78za5b82p0,1,4.4,40.3,2024-08-19T18:35:17.774Z,2024-08-19T18:35:23Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5160306033,140,6.3,5160306031,56,Back,5160306035,141,74.4,5160306037,212,23.3,5160306039,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083637,826,1,2,75,1,5rz9enoyknpg8ji78za5b82p0,1,10.6,68.5,2024-08-19T18:35:23.230Z,2024-08-19T18:35:29Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160306391,140,8.3,5160306389,56,Back,5160306393,141,13.4,5160306399,1,,5160306395,212,37.5,5160306397,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083669,827,1,2,75,7,5rz9enoyknpg8ji78za5b82p0,1,20.2,12.5,2024-08-19T18:35:29.022Z,2024-08-19T18:35:31Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160306575,140,8.1,5160306577,141,31.8,5160306573,56,Back,5160306579,212,18.3,5160306581,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083693,828,1,2,75,10,5rz9enoyknpg8ji78za5b82p0,1,9.2,28.6,2024-08-19T18:35:31.694Z,2024-08-19T18:35:33Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5160306707,212,13.0,5160306703,140,13.0,5160306705,141,10.4,5160306701,56,Back,5160306709,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083705,829,1,2,75,12,5rz9enoyknpg8ji78za5b82p0,0,13.9,7.7,2024-08-19T18:35:33.791Z,2024-08-19T18:35:35Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160306791,56,Back,5160306799,213,0.52,5160306795,141,30.4,5160306789,155,,5160306797,212,30.8,5160306793,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083739,570,50,2,75,17,c165yjiny1qnmfdvefxvflnkc,1,63.2,86.9,2024-08-19T18:35:39.512Z,2024-08-19T18:35:43Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160307011,56,Left,5160307131,233,830,5160307013,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083753,830,7,2,75,17,5rz9enoyknpg8ji78za5b82p0,1,34.9,14.0,2024-08-19T18:35:39.513Z,2024-08-19T18:58:19Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5160307099,56,Back,5160307127,233,570,5160307101,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083767,832,43,2,75,21,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-19T18:35:43.597Z,2024-08-19T18:35:57Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160307177,286,0,5160307355,233,572,5160307175,56,Right,5160307785,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083769,833,1,2,75,22,5rz9enoyknpg8ji78za5b82p0,0,70.3,14.7,2024-08-19T18:35:44.141Z,2024-08-19T18:35:45Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160307215,286,,5160307191,213,0.61,5160307185,140,71.6,5160307187,141,16.1,5160307189,212,1.7,5160307183,56,Right,5160307211,233,571,5160307209,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083773,571,74,2,75,22,c165yjiny1qnmfdvefxvflnkc,1,55.2,80.9,2024-08-19T18:35:44.142Z,2024-08-19T19:04:58Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160307207,285,,5160307205,56,Left,5160307229,233,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083795,834,1,2,75,25,5rz9enoyknpg8ji78za5b82p0,1,68.5,13.4,2024-08-19T18:35:46.910Z,2024-08-19T18:35:49Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160307407,141,9.4,5160307403,56,Right,5160307405,140,59.8,5160307411,213,3.43,5160307409,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083789,572,83,2,75,25,c165yjiny1qnmfdvefxvflnkc,0,49.8,81.9,2024-08-19T18:35:47.271Z,2024-08-19T18:35:53Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160307561,399,3gemcjqban843su9c9y5l2sk4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083801,835,1,2,75,27,5rz9enoyknpg8ji78za5b82p0,1,59.8,9.4,2024-08-19T18:35:49.133Z,2024-08-19T18:35:50Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5160307439,141,17.7,5160307435,56,Right,5160307437,140,64.1,5160307441,212,7.2,5160307443,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083821,836,1,2,75,28,5rz9enoyknpg8ji78za5b82p0,1,64.1,17.7,2024-08-19T18:35:49.886Z,2024-08-19T18:35:52Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160307549,56,Back,5160307551,140,45.4,5160307553,141,8.6,5160307557,213,3.45,5160307555,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083823,837,1,2,75,30,5rz9enoyknpg8ji78za5b82p0,1,45.4,8.6,2024-08-19T18:35:52.333Z,2024-08-19T18:35:53Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5160307575,141,18.0,5160307577,212,6.9,5160307573,140,43.0,5160307571,56,Back,5160307579,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083841,838,1,2,75,31,5rz9enoyknpg8ji78za5b82p0,1,43.0,18.0,2024-08-19T18:35:53.214Z,2024-08-19T18:35:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160307677,141,23.9,5160307673,56,Back,5160307675,140,47.7,5160307681,213,0.68,5160307679,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083889,839,1,2,75,33,5rz9enoyknpg8ji78za5b82p0,1,47.7,23.7,2024-08-19T18:35:55.038Z,2024-08-19T18:36:00Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160307973,141,63.0,5160307969,56,Back,5160307977,213,1.72,5160307975,212,27.0,5160307971,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083927,840,1,2,75,39,5rz9enoyknpg8ji78za5b82p0,1,55.7,59.0,2024-08-19T18:36:00.845Z,2024-08-19T18:36:04Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160308155,56,Left,5160308161,212,28.5,5160308157,140,73.9,5160308159,141,90.0,5160308163,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083953,841,1,2,75,42,5rz9enoyknpg8ji78za5b82p0,1,73.1,92.9,2024-08-19T18:36:03.981Z,2024-08-19T18:36:06Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160308313,56,Back,5160308321,213,3.36,5160308317,141,83.2,5160308315,140,44.9,5160308319,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083969,842,1,2,75,45,5rz9enoyknpg8ji78za5b82p0,1,39.6,79.6,2024-08-19T18:36:06.671Z,2024-08-19T18:36:09Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5160308439,56,Back,5160308445,212,9.8,5160308447,213,4.76,5160308441,140,40.0,5160308443,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711083991,843,1,2,75,47,5rz9enoyknpg8ji78za5b82p0,1,40.2,64.6,2024-08-19T18:36:09.501Z,2024-08-19T18:36:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160308565,140,39.2,5160308567,141,29.4,5160308571,213,4.67,5160308563,56,Back,5160308569,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084005,844,1,2,75,52,5rz9enoyknpg8ji78za5b82p0,1,42.8,33.4,2024-08-19T18:36:13.741Z,2024-08-19T18:36:15Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160308637,141,35.8,5160308635,140,49.9,5160308639,212,7.6,5160308633,56,Back,5160308641,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084017,845,1,2,75,53,5rz9enoyknpg8ji78za5b82p0,1,49.9,35.8,2024-08-19T18:36:15.613Z,2024-08-19T18:58:16Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5160308779,141,6.4,5160308775,56,Back,5160308777,140,43.3,5160308781,212,21.2,5160308783,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084069,846,1,2,75,58,5rz9enoyknpg8ji78za5b82p0,1,41.9,5.8,2024-08-19T18:36:20.013Z,2024-08-19T18:36:23Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5160309045,140,35.3,5160309043,56,Back,5160309047,141,19.7,5160309049,212,11.7,5160309051,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084077,847,1,2,76,2,5rz9enoyknpg8ji78za5b82p0,1,35.3,19.7,2024-08-19T18:36:24.414Z,2024-08-19T18:36:25Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160309101,140,44.6,5160309099,56,Back,5160309103,141,29.2,5160309107,213,0.58,5160309105,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084117,848,1,2,76,3,5rz9enoyknpg8ji78za5b82p0,1,44.6,29.2,2024-08-19T18:36:25.229Z,2024-08-19T18:36:29Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160309331,140,46.8,5160309329,56,Back,5160309337,213,4.84,5160309333,141,3.2,5160309335,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084137,849,1,2,76,7,5rz9enoyknpg8ji78za5b82p0,1,70.1,8.6,2024-08-19T18:36:29.134Z,2024-08-19T18:36:31Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5160309475,213,1.12,5160309469,140,73.8,5160309467,56,Right,5160309473,212,8.9,5160309471,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084169,850,1,2,76,9,5rz9enoyknpg8ji78za5b82p0,1,73.1,20.6,2024-08-19T18:36:31.325Z,2024-08-19T18:36:33Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160309625,141,21.6,5160309627,212,16.1,5160309629,213,0.04,5160309619,56,Center,5160309623,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084175,851,50,2,76,11,5rz9enoyknpg8ji78za5b82p0,1,77.2,32.8,2024-08-19T18:36:33.261Z,2024-08-19T18:36:37Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5160309649,56,Center,5160309651,286,,5160309855,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084203,573,7,2,76,11,c165yjiny1qnmfdvefxvflnkc,1,18.0,69.5,2024-08-19T18:36:33.262Z,2024-08-19T18:36:37Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160309805,285,,5160309803,56,Back,5160309829,233,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084237,574,12,2,76,15,c165yjiny1qnmfdvefxvflnkc,1,32.9,56.0,2024-08-19T18:36:36.806Z,2024-08-19T18:54:37Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160309969,213,0.76,5160309961,56,Back,5160309963,140,39.0,5160309967,212,8.9,5160309965,141,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084241,575,61,2,76,17,c165yjiny1qnmfdvefxvflnkc,1,39.0,65.0,2024-08-19T18:36:39.280Z,2024-08-19T18:36:39Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160309991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711093377,712,1,2,76,18,c165yjiny1qnmfdvefxvflnkc,1,35.7,42.2,2024-08-19T18:36:39.624Z,2024-08-19T18:55:08Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160360895,3,,5160360897,56,Back,5160360905,213,1.09,5160360899,140,39.8,5160360901,141,54.4,5160360903,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084281,578,1,2,76,19,c165yjiny1qnmfdvefxvflnkc,1,43.3,67.9,2024-08-19T18:36:41.388Z,2024-08-19T18:55:38Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160310247,56,Back,5160310253,212,3.2,5160310251,141,65.7,5160310249,140,46.0,5160310255,213,5.80,5160310259,233,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084259,852,43,2,76,19,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-19T18:36:41.389Z,2024-08-19T18:58:35Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5160310113,56,Center,5160310279,233,578,5160367047,144,74,5160310115,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084329,579,1,2,76,20,c165yjiny1qnmfdvefxvflnkc,1,52.5,93.5,2024-08-19T18:36:42.399Z,2024-08-19T18:55:44Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5160310513,140,46.5,5160310511,56,Back,5160310517,212,16.9,5160310515,141,70.5,5160310519,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084279,577,43,2,76,21,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-19T18:36:43.399Z,2024-08-19T18:56:12Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160362703,144,1,5160310239,141,67.9,5160361645,286,0,5160361639,233,852,5160310235,56,Back,5160310237,140,43.3,5160310241,212,9.5,5160361633,236,0,5160310243,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084359,580,1,2,76,29,c165yjiny1qnmfdvefxvflnkc,1,46.5,70.5,2024-08-19T18:36:51.079Z,2024-08-19T18:36:53Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160310669,141,66.5,5160310673,213,3.59,5160310665,56,Back,5160310671,212,6.3,5160310667,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084373,581,1,2,76,31,c165yjiny1qnmfdvefxvflnkc,1,41.0,65.4,2024-08-19T18:36:52.950Z,2024-08-19T18:36:54Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160310749,141,55.2,5160310751,212,15.9,5160310753,213,5.83,5160310745,56,Center,5160310747,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084383,582,1,2,76,33,c165yjiny1qnmfdvefxvflnkc,1,54.0,54.1,2024-08-19T18:36:54.711Z,2024-08-19T18:36:55Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160310833,156,,5160310803,212,18.5,5160310801,141,38.1,5160310797,56,Back,5160310805,213,3.77,5160310799,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084413,583,1,2,76,34,c165yjiny1qnmfdvefxvflnkc,1,39.7,38.1,2024-08-19T18:36:56.295Z,2024-08-19T18:36:59Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160310975,140,56.5,5160310973,56,Right,5160310977,141,15.8,5160310979,212,23.3,5160310981,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084455,584,1,2,76,38,c165yjiny1qnmfdvefxvflnkc,1,63.8,12.9,2024-08-19T18:36:59.799Z,2024-08-19T18:37:02Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5160311193,56,Right,5160311201,213,5.78,5160311197,141,4.5,5160311195,140,73.8,5160311199,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084501,585,1,2,76,40,c165yjiny1qnmfdvefxvflnkc,1,69.8,7.9,2024-08-19T18:37:02.295Z,2024-08-19T18:37:06Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5160311375,212,27.5,5160311377,213,2.71,5160311369,56,Back,5160311373,141,24.8,5160311371,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084557,586,1,2,76,44,c165yjiny1qnmfdvefxvflnkc,1,46.0,24.8,2024-08-19T18:37:06.615Z,2024-08-19T18:37:11Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160311701,56,Back,5160311709,213,1.54,5160311705,141,69.0,5160311707,212,30.1,5160311703,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084581,587,1,2,76,49,c165yjiny1qnmfdvefxvflnkc,1,57.6,71.0,2024-08-19T18:37:11.303Z,2024-08-19T18:37:14Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160311823,56,Left,5160311825,140,62.3,5160311827,141,97.2,5160311829,212,18.5,5160311831,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084643,588,1,2,76,52,c165yjiny1qnmfdvefxvflnkc,1,61.8,94.3,2024-08-19T18:37:14.039Z,2024-08-19T18:37:21Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5160312213,213,3.59,5160312205,56,Back,5160312207,140,34.9,5160312209,141,74.3,5160312211,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084675,589,1,2,76,59,c165yjiny1qnmfdvefxvflnkc,1,42.3,67.9,2024-08-19T18:37:21.351Z,2024-08-19T18:37:25Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160312391,56,Back,5160312393,140,40.4,5160312399,213,4.63,5160312397,212,24.3,5160312395,141,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084693,590,1,2,77,3,c165yjiny1qnmfdvefxvflnkc,1,40.4,32.3,2024-08-19T18:37:25.158Z,2024-08-19T18:37:28Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160312481,140,46.5,5160312479,56,Back,5160312485,212,12.0,5160312487,213,1.01,5160312483,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084733,591,1,2,77,6,c165yjiny1qnmfdvefxvflnkc,1,47.2,45.9,2024-08-19T18:37:27.959Z,2024-08-19T18:37:32Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160312705,141,6.8,5160312703,140,55.6,5160312707,212,28.0,5160312709,213,5.03,5160312701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084795,592,1,2,77,10,c165yjiny1qnmfdvefxvflnkc,1,66.0,12.9,2024-08-19T18:37:32.599Z,2024-08-19T18:37:38Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5160313043,212,25.2,5160313041,141,34.1,5160313045,213,2.53,5160313037,56,Back,5160313039,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711084811,593,1,2,77,16,c165yjiny1qnmfdvefxvflnkc,1,48.1,31.2,2024-08-19T18:37:37.958Z,2024-08-19T18:37:38Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160313109,140,55.9,5160313111,141,43.4,5160313113,212,11.7,5160313115,213,0.79,5160313107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
