id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2789461101,578,1,2,68,55,5rz9enoyknpg8ji78za5b82p0,1,31.1,8.1,2025-03-16T17:27:56.150Z,2025-03-16T17:27:59Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5587814129,213,6.16,5587814125,141,2.3,5587814121,56,Right,5587814123,140,61.8,5587814131,1,,5587814127,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461137,579,3,2,68,58,5rz9enoyknpg8ji78za5b82p0,0,62.2,2.2,2025-03-16T17:27:59.687Z,2025-03-16T21:53:25Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587814289,56,Right,5587814569,233,527,5589016445,465,,5587814293,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461169,527,7,2,68,58,c165yjiny1qnmfdvefxvflnkc,1,37.8,97.8,2025-03-16T17:27:59.688Z,2025-03-16T21:53:27Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5589016657,178,,5587814489,167,,5587814491,56,Back,5589016655,385,,5587814513,233,579,5587814493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461225,528,5,2,69,0,c165yjiny1qnmfdvefxvflnkc,0,37.2,102.0,2025-03-16T17:28:01.271Z,2025-03-16T17:59:58Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5587814835,347,,5587814833,56,Back,5587816091,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461463,580,5,2,69,0,5rz9enoyknpg8ji78za5b82p0,1,62.8,-2.0,2025-03-16T17:28:01.271Z,2025-03-16T17:59:58Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587816049,233,528,5587816037,56,Right,5587816039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461487,581,1,2,69,13,5rz9enoyknpg8ji78za5b82p0,0,61.4,0.0,2025-03-16T17:28:14.102Z,2025-03-16T17:28:20Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5587816231,213,0.93,5587816227,212,25.2,5587816235,1,,5587816631,189,,5587816221,141,27.8,5587816213,56,Center,5587816217,140,75.8,5587816209,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461521,529,1,2,69,15,c165yjiny1qnmfdvefxvflnkc,1,20.6,73.8,2025-03-16T17:28:16.033Z,2025-03-16T17:28:18Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5587816423,213,1.50,5587816407,3,,5587816421,212,11.2,5587816411,56,Back,5587816415,140,21.3,5587816419,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461539,530,1,2,69,16,c165yjiny1qnmfdvefxvflnkc,1,21.3,90.2,2025-03-16T17:28:17.906Z,2025-03-16T17:28:19Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5587816529,140,38.4,5587816525,157,,5587816533,141,87.7,5587816537,212,18.0,5587816527,56,Back,5587816539,213,6.19,5587816541,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789679007,794,1,2,69,17,c165yjiny1qnmfdvefxvflnkc,1,33.1,89.3,2025-03-16T17:28:18.224Z,2025-03-16T21:53:49Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5589017573,212,13.0,5589017575,213,0.10,5589017571,141,91.3,5589017563,3,,5589017567,56,Back,5589017569,140,45.4,5589017565,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461573,532,1,2,69,18,c165yjiny1qnmfdvefxvflnkc,1,39.3,80.9,2025-03-16T17:28:19.641Z,2025-03-16T17:28:21Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5587816755,213,3.78,5587816751,141,72.1,5587816753,212,10.1,5587816749,140,31.6,5587816747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461691,533,1,2,69,20,c165yjiny1qnmfdvefxvflnkc,1,31.7,72.4,2025-03-16T17:28:21.433Z,2025-03-16T17:28:26Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5587817523,140,25.1,5587817527,212,10.3,5587817521,56,Back,5587817525,141,83.6,5587817529,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461777,534,1,2,69,25,c165yjiny1qnmfdvefxvflnkc,1,25.2,86.0,2025-03-16T17:28:26.785Z,2025-03-16T17:28:31Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5587818011,56,Back,5587818015,141,70.9,5587818019,213,5.66,5587818013,140,38.8,5587818017,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461881,535,1,2,69,30,c165yjiny1qnmfdvefxvflnkc,1,55.3,41.9,2025-03-16T17:28:31.626Z,2025-03-16T17:28:35Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5587818593,212,25.6,5587818585,140,61.2,5587818589,141,5.3,5587818581,56,Right,5587818595,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461927,582,83,2,69,33,5rz9enoyknpg8ji78za5b82p0,0,32.6,95.4,2025-03-16T17:28:34.320Z,2025-03-16T18:43:14Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587820993,399,6lap0wrnichfxxqm5kgtoflec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789461891,536,61,2,69,34,c165yjiny1qnmfdvefxvflnkc,0,61.2,5.5,2025-03-16T17:28:35.778Z,2025-03-16T17:28:36Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5587818637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462065,584,4,2,69,43,5rz9enoyknpg8ji78za5b82p0,1,56.2,66.6,2025-03-16T17:28:44.406Z,2025-03-16T21:54:16Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5589018873,294,,5587820093,233,537,5587819835,286,,5587819831,152,,5587819827,13,,5587819829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462109,537,4,2,69,43,c165yjiny1qnmfdvefxvflnkc,0,43.8,33.4,2025-03-16T17:28:44.407Z,2025-03-16T21:54:17Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5587821295,55,538,5587820075,285,,5587820071,152,,5587820167,233,584,5587820067,13,,5587820069,56,Back,5589019011,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462165,538,17,2,69,46,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-16T17:28:47.691Z,2025-03-16T21:54:25Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5587821245,393,,5587821249,55,537,5587821247,13,243,5587821243,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462675,585,1,2,70,15,5rz9enoyknpg8ji78za5b82p0,1,57.9,65.7,2025-03-16T17:29:15.991Z,2025-03-16T17:29:19Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587823295,213,5.68,5587823291,141,37.9,5587823273,5,,5587823277,155,,5587823297,1,,5587823293,212,33.1,5587823279,152,,5587823283,56,Center,5587823287,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789679599,932,44,2,70,17,5rz9enoyknpg8ji78za5b82p0,1,85.7,41.5,2025-03-16T17:29:18.821Z,2025-03-16T21:55:00Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5589021019,286,,5589021015,56,Center,5589021021,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789679593,795,44,2,70,17,c165yjiny1qnmfdvefxvflnkc,0,14.3,58.5,2025-03-16T17:29:18.822Z,2025-03-16T21:54:59Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5589021029,233,932,5589020993,56,Back,5589020995,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462691,586,1,2,70,18,5rz9enoyknpg8ji78za5b82p0,0,83.8,37.9,2025-03-16T17:29:18.966Z,2025-03-16T21:55:01Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5587823385,3,,5587823395,141,51.5,5587823399,213,1.55,5587823387,56,Center,5587823397,212,9.3,5587823393,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462989,539,12,2,70,19,c165yjiny1qnmfdvefxvflnkc,1,11.5,47.8,2025-03-16T17:29:20.378Z,2025-03-16T17:29:36Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5587825093,212,37.0,5587825087,56,Back,5587825091,141,19.8,5587825095,213,5.74,5587825089,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462801,587,1,2,70,22,5rz9enoyknpg8ji78za5b82p0,1,58.6,71.8,2025-03-16T17:29:23.863Z,2025-03-16T17:29:25Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587824081,140,63.0,5587824085,212,9.9,5587824079,56,Center,5587824087,213,5.20,5587824083,141,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462823,588,1,2,70,24,5rz9enoyknpg8ji78za5b82p0,1,63.0,58.7,2025-03-16T17:29:25.191Z,2025-03-16T17:29:27Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5587824203,213,5.55,5587824195,140,67.7,5587824199,212,6.7,5587824193,56,Center,5587824197,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462847,589,1,2,70,26,5rz9enoyknpg8ji78za5b82p0,1,67.4,53.0,2025-03-16T17:29:27.014Z,2025-03-16T17:29:28Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5587824325,140,74.1,5587824331,212,9.1,5587824323,56,Center,5587824327,141,61.4,5587824335,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462861,590,1,2,70,27,5rz9enoyknpg8ji78za5b82p0,1,73.3,60.0,2025-03-16T17:29:28.072Z,2025-03-16T17:29:29Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5587824437,213,2.67,5587824433,141,65.7,5587824429,56,Center,5587824435,212,8.6,5587824431,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462973,591,1,2,70,28,5rz9enoyknpg8ji78za5b82p0,1,66.2,65.7,2025-03-16T17:29:29.030Z,2025-03-16T17:29:35Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5587825031,213,1.14,5587825023,56,Left,5587825027,141,94.5,5587825025,140,74.8,5587825029,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462995,592,1,2,70,34,5rz9enoyknpg8ji78za5b82p0,0,85.2,92.5,2025-03-16T17:29:35.319Z,2025-03-16T21:56:41Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5589025247,224,,5589025249,72,,5587825129,140,86.6,5587825133,212,3.8,5587825131,141,87.3,5587825127,56,Left,5587825123,2,,5587825135,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789462999,540,61,2,70,34,c165yjiny1qnmfdvefxvflnkc,1,11.5,12.3,2025-03-16T17:29:35.881Z,2025-03-16T17:29:36Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5587825157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463013,541,6,2,70,35,c165yjiny1qnmfdvefxvflnkc,0,12.2,12.4,2025-03-16T17:29:36.726Z,2025-03-16T21:56:45Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5587825277,73,,5587825371,233,593,5587825275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463009,593,6,2,70,35,5rz9enoyknpg8ji78za5b82p0,1,87.8,87.6,2025-03-16T17:29:36.726Z,2025-03-16T17:29:42Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587825291,56,Left,5587825293,73,,5587825317,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463683,594,1,2,71,5,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2025-03-16T17:30:06.151Z,2025-03-16T21:56:56Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5587828731,212,34.1,5587828735,1,,5587828729,141,49.4,5587828733,213,4.67,5587828717,2,,5587828723,223,,5587828727,140,98.0,5587828725,56,Center,5589025873,20,,5587828721,155,5587829317,233,543,5587828719,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463697,542,44,2,71,7,c165yjiny1qnmfdvefxvflnkc,1,1.6,51.7,2025-03-16T17:30:08.793Z,2025-03-16T17:30:17Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5587829157,233,595,5587828807,285,,5587828805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463691,595,44,2,71,7,5rz9enoyknpg8ji78za5b82p0,0,98.4,48.3,2025-03-16T17:30:08.794Z,2025-03-16T17:30:17Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5587828767,56,Center,5587829227,233,542,5587828769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463755,543,41,2,71,7,c165yjiny1qnmfdvefxvflnkc,0,1.3,52.7,2025-03-16T17:30:08.898Z,2025-03-16T21:57:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5587829151,213,0.37,5589026117,378,,5587829471,233,594,5587829139,140,25.5,5587829147,212,27.3,5587829143,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463821,596,61,2,71,12,5rz9enoyknpg8ji78za5b82p0,0,76.8,33.6,2025-03-16T17:30:13.527Z,2025-03-16T17:30:16Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587829499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463861,544,1,2,71,14,c165yjiny1qnmfdvefxvflnkc,1,27.6,66.9,2025-03-16T17:30:15.177Z,2025-03-16T17:30:18Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5587829757,213,5.36,5587829753,141,56.4,5587829755,212,8.9,5587829749,56,Back,5587829751,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463985,546,1,2,71,19,c165yjiny1qnmfdvefxvflnkc,1,65.5,67.9,2025-03-16T17:30:20.625Z,2025-03-16T17:30:23Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5587830459,213,0.74,5587830455,141,83.5,5587830449,56,Left,5587830457,212,15.7,5587830453,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789463999,547,1,2,71,22,c165yjiny1qnmfdvefxvflnkc,1,86.5,87.1,2025-03-16T17:30:23.226Z,2025-03-16T21:57:18Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,1.0,,5589026893,224,,5587830553,141,58.4,5587830551,140,87.3,5589026895,72,,5587830555,212,19.5,5587830541,2,,5587830559,213,4.76,5587837047,154,,5587837045,210,15,5587830549,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2789464029,548,15,2,71,24,c165yjiny1qnmfdvefxvflnkc,1,87.2,56.7,2025-03-16T17:30:25.586Z,2025-03-16T21:57:59Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5587837089,230,98.0,5587830675,56,Center,5587830673,17,,5587837171,233,597,5587835917,82,,5587835913,20,,5589028965,23,,5587837085,146,88.9,5587837077,55,547,5587837081,102,5587837073,29,,5587837087,147,55.4,5587837071,80,5587837083,103,5587837075,154,,47.0,5587837093,231,51.3,,19,,,,,,,,,,,,,
2789464079,597,10,2,71,24,5rz9enoyknpg8ji78za5b82p0,1,11.1,44.6,2025-03-16T17:30:25.686Z,2025-03-16T17:31:15Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5587837199,233,548,5587830877,56,Back,5587830875,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464127,549,1,2,71,27,c165yjiny1qnmfdvefxvflnkc,0,78.5,53.0,2025-03-16T17:30:28.409Z,2025-03-16T17:30:29Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5587831133,56,Center,5587831137,141,56.9,5587831141,213,0.24,5587831135,140,88.8,5587831139,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464293,598,12,2,71,29,5rz9enoyknpg8ji78za5b82p0,1,12.3,42.2,2025-03-16T17:30:29.974Z,2025-03-16T17:30:35Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5587831919,56,Back,5587831929,212,23.9,5587831925,140,34.8,5587831931,213,6.13,5587831927,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464271,550,61,2,71,34,c165yjiny1qnmfdvefxvflnkc,0,53.0,56.0,2025-03-16T17:30:35.241Z,2025-03-16T17:30:35Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5587831855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464329,599,1,2,71,34,5rz9enoyknpg8ji78za5b82p0,1,41.7,35.7,2025-03-16T17:30:35.815Z,2025-03-16T17:30:37Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5587832061,141,50.1,5587832065,213,0.90,5587832057,56,Back,5587832063,212,12.5,5587832055,155,,5587832059,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464393,601,50,2,71,38,5rz9enoyknpg8ji78za5b82p0,1,52.7,47.7,2025-03-16T17:30:39.158Z,2025-03-16T18:51:56Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5587832989,233,551,5587832405,56,Center,5587832407,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464475,551,7,2,71,38,c165yjiny1qnmfdvefxvflnkc,1,47.3,52.3,2025-03-16T17:30:39.159Z,2025-03-16T21:58:38Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5587832837,285,,5589030693,384,,5587832835,56,Back,5587832919,233,601,5589030695,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464407,602,83,2,71,39,5rz9enoyknpg8ji78za5b82p0,0,52.4,50.4,2025-03-16T17:30:40.151Z,2025-03-16T17:30:44Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5587833027,399,7uia9zlz3axnuc6usdn9u4kfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464481,552,61,2,71,42,c165yjiny1qnmfdvefxvflnkc,0,52.2,41.9,2025-03-16T17:30:42.985Z,2025-03-16T17:30:43Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5587832875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464527,603,43,2,71,42,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-16T17:30:43.767Z,2025-03-16T17:30:52Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587834131,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464641,604,1,2,71,45,5rz9enoyknpg8ji78za5b82p0,0,58.6,78.8,2025-03-16T17:30:45.926Z,2025-03-16T17:30:50Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587833803,212,66.8,5587833805,213,5.33,5587833809,1,,5587833797,140,95.4,5587833793,56,Right,5587833787,155,,5587833791,196,,5587833799,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789465021,553,5,2,71,49,c165yjiny1qnmfdvefxvflnkc,1,4.8,101.6,2025-03-16T17:30:50.218Z,2025-03-16T17:59:58Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5587835771,56,Back,5587835775,347,,5587835891,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789464651,605,5,2,71,49,5rz9enoyknpg8ji78za5b82p0,0,95.2,-1.6,2025-03-16T17:30:50.218Z,2025-03-16T17:59:59Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5587833831,56,Right,5587835977,233,553,5587833833,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789465529,606,18,2,72,24,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-16T17:31:24.912Z,2025-03-16T17:31:25Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5587838599,55,607,5587838511,59,15,5587838509,44,Forward,5587838507,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789465537,607,19,2,72,24,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-16T17:31:24.913Z,2025-03-16T17:31:26Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5587838547,59,31,5587838541,42,,5587838545,145,10,5587838557,44,Forward,5587838555,293,2,5587838559,55,606,5587838551,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789465665,554,1,2,72,27,c165yjiny1qnmfdvefxvflnkc,0,8.7,100.0,2025-03-16T17:31:28.785Z,2025-03-16T17:31:31Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5587839283,107,,5587839287,140,39.6,5587839293,213,6.08,5587839289,141,91.7,5587839285,56,Back,5587839291,212,33.1,5587839295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789465699,608,1,2,72,31,5rz9enoyknpg8ji78za5b82p0,0,55.8,9.5,2025-03-16T17:31:31.911Z,2025-03-16T17:31:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5587839491,213,5.76,5587839489,212,4.6,5587839479,56,Right,5587839475,3,,5587839483,140,59.6,5587839487,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789681807,796,44,2,72,32,c165yjiny1qnmfdvefxvflnkc,1,44.0,92.5,2025-03-16T17:31:33.556Z,2025-03-16T22:00:01Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5589033779,56,Back,5589033783,285,,5589033785,233,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789681801,933,44,2,72,32,5rz9enoyknpg8ji78za5b82p0,0,56.0,7.5,2025-03-16T17:31:33.557Z,2025-03-16T22:00:01Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5589033753,56,Right,5589033793,233,796,5589033755,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789465805,555,1,2,72,32,c165yjiny1qnmfdvefxvflnkc,1,41.5,93.3,2025-03-16T17:31:33.841Z,2025-03-16T17:31:37Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5587840069,3,,5587840073,140,45.1,5587840077,212,12.6,5587840075,141,75.6,5587840079,213,5.02,5587840071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789465813,556,4,2,72,36,c165yjiny1qnmfdvefxvflnkc,1,43.6,77.2,2025-03-16T17:31:37.253Z,2025-03-16T17:56:35Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5587840215,13,,5587840219,152,,5587840245,233,609,5587840217,56,Back,5587840221,265,,5587840223,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789465795,609,4,2,72,36,5rz9enoyknpg8ji78za5b82p0,0,56.4,22.8,2025-03-16T17:31:37.254Z,2025-03-16T18:44:11Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5587840163,285,,5587840155,13,,5587840159,152,,5587840161,265,,5587840295,233,556,5587840157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789466473,557,18,2,73,6,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-16T17:32:07.436Z,2025-03-16T17:32:08Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5587843875,55,558,5587843731,59,17,5587843727,42,,5587843729,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789466481,558,19,2,73,6,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-16T17:32:07.437Z,2025-03-16T18:43:19Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5588258391,293,3,5588258389,292,10,5587843781,59,18,5587843773,42,,5587843785,55,557,5587843779,145,11,5587843783,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
