id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2780067579,37,1,1,3,5,5rz9enoyknpg8ji78za5b82p0,1,35.4,69.4,2025-02-23T13:06:01.155Z,2025-02-23T13:06:05Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536379503,213,3.59,5536379501,212,12.0,5536379499,141,61.8,5536379495,56,Back,5536379497,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067633,38,1,1,3,10,5rz9enoyknpg8ji78za5b82p0,1,28.1,41.9,2025-02-23T13:06:05.635Z,2025-02-23T13:06:09Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5536379733,56,Center,5536379741,213,0.29,5536379737,141,61.1,5536379731,157,,5536379743,1,,5536379739,212,46.2,5536379735,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067637,39,44,1,3,12,5rz9enoyknpg8ji78za5b82p0,1,69.8,58.4,2025-02-23T13:06:08.205Z,2025-02-23T15:09:58Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536379767,56,Center,5536379819,233,25,5536379769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067615,25,44,1,3,12,36g6ifzjliec1jqnbtf7yesme,0,30.2,41.6,2025-02-23T13:06:08.206Z,2025-02-23T15:09:58Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536379845,233,39,5536379693,285,,5536379691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067675,40,1,1,3,13,5rz9enoyknpg8ji78za5b82p0,0,70.4,60.6,2025-02-23T13:06:08.571Z,2025-02-23T17:40:21Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536379989,3,,5536379995,140,75.8,5536380001,213,5.37,5536379999,212,9.2,5536379997,141,49.9,5536379991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067671,26,12,1,3,14,36g6ifzjliec1jqnbtf7yesme,1,22.9,62.6,2025-02-23T13:06:09.967Z,2025-02-23T18:05:38Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536379961,56,Back,5536379963,140,27.8,5536379967,212,7.8,5536380017,15,,5536379965,141,54.0,5536379969,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780116455,371,1,1,3,15,36g6ifzjliec1jqnbtf7yesme,1,29.9,50.7,2025-02-23T13:06:10.505Z,2025-02-23T18:05:46Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536638263,56,Back,5536638271,141,59.5,5536638277,213,2.23,5536638267,140,25.5,5536638275,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067725,27,1,1,3,17,36g6ifzjliec1jqnbtf7yesme,0,26.8,60.8,2025-02-23T13:06:12.687Z,2025-02-23T14:04:43Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5536380317,141,45.1,5536380321,213,6.07,5536380311,157,,5536380315,140,73.7,5536380319,212,50.4,5536380323,1,,5536380313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780341429,801,59,1,3,20,5rz9enoyknpg8ji78za5b82p0,1,50.0,50.0,2025-02-23T13:06:15.906Z,2025-02-23T18:06:53Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5537879017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067789,41,1,1,3,21,5rz9enoyknpg8ji78za5b82p0,1,26.5,58.5,2025-02-23T13:06:17.107Z,2025-02-23T13:06:19Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5536380615,56,Back,5536380619,141,74.1,5536380617,140,31.5,5536380621,212,11.8,5536380623,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067827,42,1,1,3,23,5rz9enoyknpg8ji78za5b82p0,1,28.8,71.1,2025-02-23T13:06:18.867Z,2025-02-23T13:06:21Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536380793,212,8.3,5536380791,141,59.0,5536380787,56,Back,5536380795,213,4.88,5536380789,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067867,43,1,1,3,25,5rz9enoyknpg8ji78za5b82p0,0,32.7,56.0,2025-02-23T13:06:21.204Z,2025-02-23T13:06:24Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536381009,1,,5536381005,212,45.3,5536380999,56,Left,5536381001,140,64.1,5536381003,141,100.0,5536380997,155,,5536381007,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067967,28,5,1,3,28,36g6ifzjliec1jqnbtf7yesme,1,37.9,-1.6,2025-02-23T13:06:23.950Z,2025-02-23T15:09:14Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5536381469,56,Back,5536381489,233,44,5536381471,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067873,44,5,1,3,28,5rz9enoyknpg8ji78za5b82p0,0,62.1,101.6,2025-02-23T13:06:23.950Z,2025-02-23T15:09:14Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536381023,56,Left,5536381503,233,28,5536381025,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780067993,29,1,1,3,38,36g6ifzjliec1jqnbtf7yesme,1,41.2,0.0,2025-02-23T13:06:33.807Z,2025-02-23T14:05:02Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536381671,140,31.5,5536381673,141,16.2,5536381667,107,,5536381677,213,2.27,5536381669,56,Back,5536381675,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068009,30,1,1,3,39,36g6ifzjliec1jqnbtf7yesme,1,31.5,16.2,2025-02-23T13:06:34.927Z,2025-02-23T13:06:37Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536381795,56,Back,5536381799,141,7.3,5536381797,140,37.6,5536381801,212,8.8,5536381803,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068045,31,1,1,3,41,36g6ifzjliec1jqnbtf7yesme,1,37.6,7.3,2025-02-23T13:06:36.880Z,2025-02-23T14:05:05Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536381963,56,Back,5536381971,213,2.72,5536381967,141,12.5,5536381965,140,30.0,5536381969,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068069,32,1,1,3,43,36g6ifzjliec1jqnbtf7yesme,1,31.6,11.5,2025-02-23T13:06:39.344Z,2025-02-23T18:06:53Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536382113,213,1.86,5536382105,56,Back,5536382109,141,43.2,5536382111,212,22.5,5536382107,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068125,33,1,1,3,46,36g6ifzjliec1jqnbtf7yesme,1,24.7,57.3,2025-02-23T13:06:42.208Z,2025-02-23T13:06:46Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536382373,56,Back,5536382383,213,3.65,5536382377,141,47.8,5536382379,212,13.3,5536382375,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068171,34,1,1,3,50,36g6ifzjliec1jqnbtf7yesme,1,14.1,46.4,2025-02-23T13:06:45.904Z,2025-02-23T13:06:51Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536382629,213,0.10,5536382625,141,47.9,5536382621,56,Back,5536382627,212,10.5,5536382623,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780341791,832,3,1,3,52,36g6ifzjliec1jqnbtf7yesme,0,20.1,50.4,2025-02-23T13:06:48.012Z,2025-02-23T18:07:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5537881035,467,3uytpqx0e0jr6zgbfl1znsm7e,5537881029,56,Back,5537881033,464,,5537881031,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068185,35,4,1,3,54,36g6ifzjliec1jqnbtf7yesme,1,19.0,46.2,2025-02-23T13:06:50.115Z,2025-02-23T13:06:53Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5536382713,56,Back,5536382775,233,45,5536382717,265,,5536382711,13,,5536382715,152,,5536382719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068157,45,4,1,3,54,5rz9enoyknpg8ji78za5b82p0,0,81.0,53.8,2025-02-23T13:06:50.116Z,2025-02-23T13:06:53Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5536382789,233,35,5536382659,286,,5536382655,152,,5536382657,265,,5536382651,13,,5536382653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068353,36,1,1,4,8,36g6ifzjliec1jqnbtf7yesme,1,20.1,52.1,2025-02-23T13:07:04Z,2025-02-23T18:07:28Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5536383603,56,Back,5537882175,189,,5536383605,140,12.1,5536383599,5,,5536383609,212,8.4,5536383611,213,3.04,5536383601,152,,5536383607,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068367,37,1,1,4,9,36g6ifzjliec1jqnbtf7yesme,0,10.3,54.0,2025-02-23T13:07:05.024Z,2025-02-23T18:07:39Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536383647,56,Center,5536383655,213,0.21,5536383645,157,,5536383649,140,51.3,5536383657,1,,5536383651,141,67.5,5536383653,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068397,46,44,1,4,11,5rz9enoyknpg8ji78za5b82p0,1,46.4,33.6,2025-02-23T13:07:06.902Z,2025-02-23T18:07:42Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536383789,285,,5536383965,233,38,5536383787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068419,38,44,1,4,11,36g6ifzjliec1jqnbtf7yesme,0,53.6,66.4,2025-02-23T13:07:06.903Z,2025-02-23T18:07:42Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5536383907,286,,5536383905,56,Center,5536383987,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068405,47,12,1,4,12,5rz9enoyknpg8ji78za5b82p0,1,47.2,31.1,2025-02-23T13:07:07.541Z,2025-02-23T18:07:44Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,1.0,,5536383831,141,49.3,5536383837,213,0.62,5536383829,140,63.6,5536383827,56,Center,5536383833,212,21.2,5536383855,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068439,39,83,1,4,15,36g6ifzjliec1jqnbtf7yesme,0,36.0,45.8,2025-02-23T13:07:10.609Z,2025-02-23T13:07:21Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5536384753,399,7je01bs3a4q6c2gd02ee6da3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068469,49,15,1,4,17,5rz9enoyknpg8ji78za5b82p0,1,77.4,53.0,2025-02-23T13:07:12.742Z,2025-02-23T18:08:12Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536384845,103,17.7,5536384863,233,40,5536384847,146,97.6,5536384839,55,47,5536384161,18,,5536384157,22,,5536384849,147,50.7,5536384445,20,,5536384835,80,,5536384165,56,5536384843,102,47.3,5536384837,29,,,,,,,Center,,,,,,,,,,,,,,,
2780068487,40,10,1,4,17,36g6ifzjliec1jqnbtf7yesme,1,2.4,51.1,2025-02-23T13:07:12.842Z,2025-02-23T18:08:28Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536384255,173,,5536384263,56,Back,5536384261,182,,5536384899,233,49,5537887461,377,,5536384801,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068503,41,6,1,4,19,36g6ifzjliec1jqnbtf7yesme,0,1.1,57.9,2025-02-23T13:07:14.662Z,2025-02-23T18:18:14Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536384415,233,50,5536384387,56,Back,5536384389,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068481,50,6,1,4,19,5rz9enoyknpg8ji78za5b82p0,1,98.9,42.1,2025-02-23T13:07:14.662Z,2025-02-23T14:53:50Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536384409,233,41,5536384313,75,,5536384311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780068975,51,1,1,4,52,5rz9enoyknpg8ji78za5b82p0,0,99.5,0.5,2025-02-23T13:07:47.990Z,2025-02-23T18:18:16Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536386583,2,,5536386589,223,,5536386595,141,42.8,5536386597,212,29.1,5537936279,72,,5536387145,233,42,5536386593,140,95.2,5536386585,6,,5536386599,213,1.73,5536386587,155,5536386591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2780069085,42,41,1,4,56,36g6ifzjliec1jqnbtf7yesme,1,2.0,53.6,2025-02-23T13:07:52.115Z,2025-02-23T18:18:49Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536387097,212,14.8,5536387099,213,4.69,5536387095,141,31.9,5536387093,140,1.7,5536387163,233,51,5537936747,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069101,44,1,1,5,2,36g6ifzjliec1jqnbtf7yesme,0,6.4,17.1,2025-02-23T13:07:57.539Z,2025-02-23T14:09:25Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536387177,212,36.8,5536387171,56,Back,5536387179,213,0.20,5536387175,141,27.6,5536387169,157,,5536387181,1,,5536387173,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069191,53,1,1,5,5,5rz9enoyknpg8ji78za5b82p0,1,56.8,75.1,2025-02-23T13:08:00.854Z,2025-02-23T13:08:03Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536387621,213,1.20,5536387617,141,92.4,5536387615,140,61.1,5536387619,212,12.6,5536387613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069221,54,1,1,5,7,5rz9enoyknpg8ji78za5b82p0,1,60.4,91.2,2025-02-23T13:08:03.334Z,2025-02-23T18:19:29Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536387761,212,12.1,5536387753,56,Left,5536387763,213,3.65,5536387755,140,50.3,5536387757,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069239,55,1,1,5,9,5rz9enoyknpg8ji78za5b82p0,1,49.6,74.8,2025-02-23T13:08:05.254Z,2025-02-23T18:19:38Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536387861,212,13.6,5536387857,140,43.4,5536387859,141,57.3,5536387855,56,Back,5536387863,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069277,56,1,1,5,11,5rz9enoyknpg8ji78za5b82p0,0,44.0,48.5,2025-02-23T13:08:06.934Z,2025-02-23T18:19:51Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536388105,213,6.03,5536388107,1,,5536388101,141,33.6,5536388099,140,81.9,5536388095,155,,5536388097,56,Center,5536388103,212,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069303,45,12,1,5,14,36g6ifzjliec1jqnbtf7yesme,1,18.4,63.4,2025-02-23T13:08:10.468Z,2025-02-23T13:08:12Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536388247,213,2.91,5536388241,140,3.6,5536388245,212,16.0,5536388285,15,,5536388243,141,68.8,5536388239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069355,46,12,1,5,19,36g6ifzjliec1jqnbtf7yesme,1,2.5,69.4,2025-02-23T13:08:14.562Z,2025-02-23T13:08:16Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536388513,56,Back,5536388537,167,,5536388519,212,22.1,5536388515,140,5.2,5536388521,213,1.44,5536388517,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069357,47,5,1,5,19,36g6ifzjliec1jqnbtf7yesme,0,5.2,101.6,2025-02-23T13:08:14.696Z,2025-02-23T15:09:14Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536388527,347,,5536388525,56,Back,5536389839,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069629,57,5,1,5,19,5rz9enoyknpg8ji78za5b82p0,1,94.8,-1.6,2025-02-23T13:08:14.696Z,2025-02-23T13:08:37Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536389827,233,47,5536389817,347,,5536389815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069667,58,1,1,5,41,5rz9enoyknpg8ji78za5b82p0,0,94.6,0.0,2025-02-23T13:08:36.695Z,2025-02-23T13:08:39Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536389985,212,27.7,5536389989,1,,5536389981,140,92.9,5536389987,213,1.64,5536389979,56,Center,5536389983,141,39.4,5536389977,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069705,48,41,1,5,45,36g6ifzjliec1jqnbtf7yesme,0,4.3,53.0,2025-02-23T13:08:41.395Z,2025-02-23T18:22:28Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536390189,141,64.2,5536390193,213,0.32,5536390191,212,24.1,5536390187,140,26.1,5537952787,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069743,59,1,1,5,46,5rz9enoyknpg8ji78za5b82p0,1,70.7,30.7,2025-02-23T13:08:42.039Z,2025-02-23T18:22:34Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536390405,140,51.1,5536390409,212,26.6,5536390411,213,2.46,5536390407,141,55.4,5536390403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069821,60,1,1,5,52,5rz9enoyknpg8ji78za5b82p0,1,46.8,56.4,2025-02-23T13:08:48.247Z,2025-02-23T13:08:54Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536390773,140,32.1,5536390781,212,16.0,5536390769,56,Back,5536390783,213,3.40,5536390777,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069877,61,1,1,5,58,5rz9enoyknpg8ji78za5b82p0,1,31.4,40.6,2025-02-23T13:08:54.280Z,2025-02-23T13:09:00Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5536391149,1,,5536391145,212,61.2,5536391139,56,Right,5536391141,140,85.7,5536391143,141,8.0,5536391137,157,,5536391147,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069871,49,4,1,6,4,36g6ifzjliec1jqnbtf7yesme,1,15.2,90.7,2025-02-23T13:08:59.684Z,2025-02-23T18:22:51Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5537954887,295,,5536391207,13,,5536391215,285,,5536391283,233,62,5536391213,152,,5536391211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780069883,62,4,1,6,4,5rz9enoyknpg8ji78za5b82p0,0,84.8,9.3,2025-02-23T13:08:59.685Z,2025-02-23T18:22:49Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5536391251,56,Right,5536391247,13,,5536391255,286,,5536391541,233,49,5536391253,152,,5537954649,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070295,50,1,1,6,33,36g6ifzjliec1jqnbtf7yesme,1,17.1,88.4,2025-02-23T13:09:29.333Z,2025-02-23T13:09:31Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536393279,5,,5536393293,213,6.08,5536393283,152,,5536393285,56,Center,5536393289,141,70.3,5536393287,140,72.6,5536393291,212,59.6,5536393281,157,,5536393297,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070305,51,44,1,6,35,36g6ifzjliec1jqnbtf7yesme,1,73.1,71.6,2025-02-23T13:09:30.965Z,2025-02-23T15:09:59Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5536393331,56,Center,5536393333,286,,5536393533,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070337,63,44,1,6,35,5rz9enoyknpg8ji78za5b82p0,0,26.9,28.4,2025-02-23T13:09:30.966Z,2025-02-23T15:09:59Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536393515,285,,5536393513,56,Back,5536393571,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070369,52,1,1,6,35,36g6ifzjliec1jqnbtf7yesme,0,72.6,70.3,2025-02-23T13:09:31.237Z,2025-02-23T13:09:35Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5536393663,168,,5536393673,213,0.83,5536393669,141,100.0,5536393665,56,Left,5536393661,3,,5536393671,212,28.9,5536393667,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070377,53,5,1,6,38,36g6ifzjliec1jqnbtf7yesme,0,87.2,101.6,2025-02-23T13:09:34.361Z,2025-02-23T15:09:15Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5536393703,56,Left,5536393705,347,,5536394625,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070545,64,5,1,6,38,5rz9enoyknpg8ji78za5b82p0,1,12.8,-1.6,2025-02-23T13:09:34.361Z,2025-02-23T15:09:15Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536394613,233,53,5536394575,347,,5536394571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070597,65,1,1,6,51,5rz9enoyknpg8ji78za5b82p0,0,19.5,0.0,2025-02-23T13:09:47.465Z,2025-02-23T13:09:52Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536394817,56,Right,5536394827,1,,5536394821,141,17.4,5536394815,107,,5536394825,213,0.32,5536394819,140,57.9,5536394823,212,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070585,54,44,1,6,54,36g6ifzjliec1jqnbtf7yesme,1,41.3,78.3,2025-02-23T13:09:50.277Z,2025-02-23T18:23:51Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536394773,56,Back,5536394871,233,66,5536394775,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070603,66,44,1,6,54,5rz9enoyknpg8ji78za5b82p0,0,58.7,21.7,2025-02-23T13:09:50.278Z,2025-02-23T18:23:52Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536394855,286,,5536394891,233,54,5536394853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070615,55,1,1,6,55,36g6ifzjliec1jqnbtf7yesme,0,44.2,74.2,2025-02-23T13:09:51.077Z,2025-02-23T18:23:46Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536394935,3,,5536394939,140,61.0,5536394943,212,17.6,5536394937,56,Center,5536394945,213,6.28,5536394941,141,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070637,67,8,1,6,58,5rz9enoyknpg8ji78za5b82p0,1,33.8,25.6,2025-02-23T13:09:54.329Z,2025-02-23T18:24:12Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5536395039,56,Back,5537960105,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070733,68,1,1,6,59,5rz9enoyknpg8ji78za5b82p0,1,38.2,26.4,2025-02-23T13:09:55.001Z,2025-02-23T18:24:21Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536395555,140,45.6,5536395559,212,9.7,5537960363,168,,5536395551,3,,5536395557,141,35.0,5536395561,213,0.65,5536395553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070793,71,1,1,7,0,5rz9enoyknpg8ji78za5b82p0,0,45.3,34.2,2025-02-23T13:09:56.113Z,2025-02-23T18:24:32Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536395899,140,73.5,5536395895,157,,5536395905,213,6.09,5536395907,1,,5536395903,212,30.2,5536395901,141,25.8,5536395897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070703,57,1,1,7,2,36g6ifzjliec1jqnbtf7yesme,1,27.8,72.0,2025-02-23T13:09:58.501Z,2025-02-23T18:24:41Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536395377,141,67.3,5536395379,212,24.2,5536395375,140,5.0,5536395381,213,3.27,5536395373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780070711,58,1,1,7,5,36g6ifzjliec1jqnbtf7yesme,0,6.0,65.2,2025-02-23T13:10:01.158Z,2025-02-23T18:28:08Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5537963629,212,2.3,5537963625,141,68.5,5537963849,286,,5537963847,236,,5537972045,233,69,5537963631,213,1.43,5537963623,140,6.3,5536395411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
