id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2783209699,27,1,1,2,19,b3r6d8ydtmtjckam6pku9y400,1,26.0,37.6,2025-03-02T17:05:31.539Z,2025-03-02T17:05:35Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553530173,56,Center,5553530179,141,45.2,5553530181,212,29.7,5553530175,140,53.9,5553530183,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783209797,28,1,1,2,23,b3r6d8ydtmtjckam6pku9y400,1,53.9,45.2,2025-03-02T17:05:35.411Z,2025-03-02T17:05:41Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5553530773,213,1.27,5553530771,212,26.9,5553530765,56,Left,5553530767,140,61.6,5553530769,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783209877,29,1,1,2,29,b3r6d8ydtmtjckam6pku9y400,1,68.7,86.2,2025-03-02T17:05:41.539Z,2025-03-02T17:05:45Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5553531171,213,4.04,5553531165,140,63.0,5553531163,56,Center,5553531167,141,75.1,5553531169,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783209929,30,1,1,2,33,b3r6d8ydtmtjckam6pku9y400,1,63.0,75.1,2025-03-02T17:05:45.554Z,2025-03-02T17:05:49Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5553531467,140,61.2,5553531469,141,60.0,5553531465,56,Center,5553531473,213,4.53,5553531471,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783209949,31,1,1,2,37,b3r6d8ydtmtjckam6pku9y400,1,62.4,59.9,2025-03-02T17:05:49.203Z,2025-03-02T17:05:50Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553531613,141,44.0,5553531611,140,52.5,5553531617,213,3.95,5553531615,212,15.0,5553531609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783209991,32,1,1,2,38,b3r6d8ydtmtjckam6pku9y400,1,52.5,44.0,2025-03-02T17:05:50.642Z,2025-03-02T17:05:53Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553531857,212,22.8,5553531851,56,Center,5553531853,140,70.5,5553531855,141,25.3,5553531859,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210037,33,1,1,2,41,b3r6d8ydtmtjckam6pku9y400,1,73.4,25.6,2025-03-02T17:05:53.618Z,2025-03-02T17:05:56Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5553532127,56,Right,5553532135,213,5.11,5553532129,140,79.2,5553532133,212,15.6,5553532131,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210091,34,1,1,2,44,b3r6d8ydtmtjckam6pku9y400,1,79.7,5.2,2025-03-02T17:05:56.018Z,2025-03-02T17:05:58Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553532445,56,Right,5553532447,140,70.7,5553532453,213,2.41,5553532451,212,12.7,5553532449,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210107,35,1,1,2,46,b3r6d8ydtmtjckam6pku9y400,1,70.7,17.7,2025-03-02T17:05:58.515Z,2025-03-02T17:05:59Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5553532563,140,73.1,5553532567,212,10.2,5553532561,56,Right,5553532569,213,4.96,5553532565,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210183,36,1,1,2,48,b3r6d8ydtmtjckam6pku9y400,1,73.1,3.2,2025-03-02T17:05:59.874Z,2025-03-02T17:06:03Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553532923,140,55.8,5553532927,212,20.8,5553532921,56,Right,5553532925,141,18.0,5553532929,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210227,37,1,1,2,51,b3r6d8ydtmtjckam6pku9y400,1,56.1,18.2,2025-03-02T17:06:03.266Z,2025-03-02T17:06:05Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553533145,213,5.99,5553533139,140,72.1,5553533143,212,17.6,5553533137,56,Right,5553533141,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210243,38,1,1,2,53,b3r6d8ydtmtjckam6pku9y400,1,72.1,10.7,2025-03-02T17:06:05.474Z,2025-03-02T17:06:07Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5553533223,168,,5553533227,140,74.5,5553533225,56,Right,5553533231,212,6.1,5553533233,213,5.14,5553533229,141,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210319,39,1,1,2,57,b3r6d8ydtmtjckam6pku9y400,1,65.0,4.9,2025-03-02T17:06:09.266Z,2025-03-02T17:06:11Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553533539,1,,5553533525,56,Back,5553533533,141,31.0,5553533537,213,2.61,5553533535,212,34.8,5553533529,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210395,40,1,1,2,59,b3r6d8ydtmtjckam6pku9y400,1,37.7,29.8,2025-03-02T17:06:11.475Z,2025-03-02T17:06:16Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553533915,140,54.9,5553533913,56,Left,5553533911,155,,5553533917,141,82.3,5553533919,212,40.0,5553533921,213,1.10,5553533923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210417,41,1,1,3,4,b3r6d8ydtmtjckam6pku9y400,0,55.5,82.4,2025-03-02T17:06:16.402Z,2025-03-02T17:06:17Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5553534017,140,78.1,5553534015,56,Left,5553534023,213,0.23,5553534021,212,24.4,5553534019,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210499,35,1,1,3,10,36g6ifzjliec1jqnbtf7yesme,0,57.6,5.7,2025-03-02T17:06:21.863Z,2025-03-02T17:06:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5553534409,56,Right,5553534419,212,9.6,5553534423,213,1.07,5553534415,141,18.1,5553534411,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210505,42,8,1,3,11,b3r6d8ydtmtjckam6pku9y400,1,35.9,70.9,2025-03-02T17:06:23.042Z,2025-03-02T22:48:16Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5553534453,56,Back,5554825825,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210513,43,43,1,3,11,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-02T17:06:23.730Z,2025-03-02T22:48:13Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5554825695,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210541,44,4,1,3,13,b3r6d8ydtmtjckam6pku9y400,1,39.2,84.2,2025-03-02T17:06:25.026Z,2025-03-02T18:18:00Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5553534667,152,,5553534661,13,,5553535083,233,36,5553534665,56,Back,5553892841,294,,5553534671,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210591,36,4,1,3,13,36g6ifzjliec1jqnbtf7yesme,0,60.8,15.8,2025-03-02T17:06:25.027Z,2025-03-02T18:18:00Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5553535113,233,44,5553535059,13,,5553535063,56,Right,5553535067,285,,5553535061,294,,5553535065,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210743,46,1,1,3,23,b3r6d8ydtmtjckam6pku9y400,1,38.5,78.1,2025-03-02T17:06:35.362Z,2025-03-02T17:06:45Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5553536351,189,,5553535755,212,16.7,5553535745,5,,5553535749,56,Back,5553535747,152,,5553535753,141,57.0,5553535751,140,30.4,5553535757,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210755,47,1,1,3,25,b3r6d8ydtmtjckam6pku9y400,0,30.4,57.0,2025-03-02T17:06:36.850Z,2025-03-02T17:06:39Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553535823,212,46.5,5553535821,141,93.0,5553535827,1,,5553535815,155,,5553535977,189,,5553535825,213,0.55,5553535819,140,68.1,5553535817,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210777,37,12,1,3,26,36g6ifzjliec1jqnbtf7yesme,1,24.4,10.6,2025-03-02T17:06:37.847Z,2025-03-02T17:06:42Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5553535921,141,26.1,5553535923,212,11.8,5553535919,140,29.5,5553535925,213,1.10,5553535917,56,Back,5553535943,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210827,48,1,1,3,29,b3r6d8ydtmtjckam6pku9y400,1,72.3,70.2,2025-03-02T17:06:41.090Z,2025-03-02T17:06:42Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5553536245,212,17.3,5553536243,141,92.6,5553536241,140,80.1,5553536247,213,1.08,5553536239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210831,49,3,1,3,30,b3r6d8ydtmtjckam6pku9y400,0,82.1,90.8,2025-03-02T17:06:42.533Z,2025-03-02T22:48:54Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5553536413,233,38,5554827699,465,,5553536259,56,Left,5553536261,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210849,38,7,1,3,30,36g6ifzjliec1jqnbtf7yesme,0,17.9,9.2,2025-03-02T17:06:42.534Z,2025-03-02T22:48:52Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5554827533,385,,5553536363,56,Back,5553536367,285,,5554827535,178,,5553536395,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783262825,545,61,1,3,31,b3r6d8ydtmtjckam6pku9y400,1,90.6,85.7,2025-03-02T17:06:42.838Z,2025-03-02T18:06:01Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5553821599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210905,40,1,1,3,34,36g6ifzjliec1jqnbtf7yesme,1,31.1,5.1,2025-03-02T17:06:46.102Z,2025-03-02T17:06:48Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5553536609,212,2.7,5553536607,141,7.5,5553536603,56,Back,5553536605,140,33.1,5553536611,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210909,41,3,1,3,36,36g6ifzjliec1jqnbtf7yesme,0,31.4,7.6,2025-03-02T17:06:48.478Z,2025-03-02T22:50:24Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5553809515,285,,5554830233,465,,5553536631,56,Back,5553823497,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783263279,546,7,1,3,36,b3r6d8ydtmtjckam6pku9y400,1,68.6,92.4,2025-03-02T17:06:48.479Z,2025-03-02T22:49:08Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5553823375,286,,5553823429,233,41,5553823373,56,Left,5554828173,383,,5554828177,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210915,50,43,1,3,37,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-02T17:06:49.283Z,2025-03-02T22:50:27Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5554830335,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210933,51,1,1,3,37,b3r6d8ydtmtjckam6pku9y400,1,71.4,97.5,2025-03-02T17:06:49.618Z,2025-03-02T17:06:51Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5553536745,212,8.2,5553536743,141,95.7,5553536747,213,6.13,5553536741,140,79.1,5553536739,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210939,52,1,1,3,39,b3r6d8ydtmtjckam6pku9y400,0,79.1,95.7,2025-03-02T17:06:50.946Z,2025-03-02T17:06:51Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5553536779,212,11.6,5553536773,56,Left,5553536777,141,88.3,5553536775,140,69.1,5553536781,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783210983,43,1,1,3,40,36g6ifzjliec1jqnbtf7yesme,1,35.6,11.5,2025-03-02T17:06:52.159Z,2025-03-02T17:06:53Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5553536931,213,3.27,5553536929,212,16.3,5553536927,141,8.4,5553536923,56,Back,5553536925,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211007,44,1,1,3,41,36g6ifzjliec1jqnbtf7yesme,0,20.2,8.4,2025-03-02T17:06:53.486Z,2025-03-02T17:06:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5553537107,141,49.3,5553537101,157,,5553537103,56,Back,5553537109,212,40.3,5553537105,140,48.0,5553537113,1,,5553537111,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211073,54,1,1,3,45,b3r6d8ydtmtjckam6pku9y400,1,45.3,61.5,2025-03-02T17:06:57.619Z,2025-03-02T17:07:00Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553537473,140,42.4,5553537471,56,Back,5553537477,212,10.6,5553537475,141,76.4,5553537479,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211157,55,1,1,3,48,b3r6d8ydtmtjckam6pku9y400,0,36.5,77.9,2025-03-02T17:07:00.402Z,2025-03-02T17:07:06Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553537909,1,,5553537897,155,,5553537899,56,Center,5553537907,213,5.91,5553537901,140,76.0,5553537903,141,54.0,5553537905,212,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211153,45,44,1,3,52,36g6ifzjliec1jqnbtf7yesme,1,24.5,44.8,2025-03-02T17:07:04.830Z,2025-03-02T19:08:08Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5553537869,56,Back,5553537971,233,56,5553537871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211165,56,44,1,3,52,b3r6d8ydtmtjckam6pku9y400,0,75.5,55.2,2025-03-02T17:07:04.831Z,2025-03-02T19:08:08Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5553537991,233,45,5553537935,286,,5553537933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211159,46,12,1,3,53,36g6ifzjliec1jqnbtf7yesme,1,25.2,43.0,2025-03-02T17:07:05.446Z,2025-03-02T17:07:17Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5553537917,140,29.8,5553538845,15,,5553537915,56,Back,5553537923,213,5.23,5553537921,212,9.8,5553537919,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211183,57,1,1,3,55,b3r6d8ydtmtjckam6pku9y400,1,79.7,64.2,2025-03-02T17:07:07.170Z,2025-03-02T18:07:15Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5553538071,141,74.1,5553538077,213,2.30,5553538069,140,74.0,5553538075,212,9.0,5553538067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211199,58,1,1,3,56,b3r6d8ydtmtjckam6pku9y400,1,74.6,75.3,2025-03-02T17:07:08.498Z,2025-03-02T17:07:09Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5553538185,56,Center,5553538189,141,60.6,5553538187,140,73.2,5553538193,212,10.1,5553538197,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211211,59,1,1,3,57,b3r6d8ydtmtjckam6pku9y400,0,73.2,60.6,2025-03-02T17:07:09.634Z,2025-03-02T19:03:21Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5553538257,56,Center,5553538265,213,4.30,5553538263,212,11.6,5553538259,140,68.8,5553538261,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211269,48,1,1,4,0,36g6ifzjliec1jqnbtf7yesme,1,24.8,36.9,2025-03-02T17:07:12.310Z,2025-03-02T17:07:14Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5553538569,212,14.1,5553538563,56,Back,5553538567,141,26.3,5553538571,213,3.68,5553538565,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211335,49,1,1,4,2,36g6ifzjliec1jqnbtf7yesme,1,13.2,26.3,2025-03-02T17:07:14.086Z,2025-03-02T17:07:16Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5553538807,212,17.4,5553538801,140,2.7,5553538803,141,46.1,5553538799,56,Back,5553538811,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211387,50,1,1,4,5,36g6ifzjliec1jqnbtf7yesme,1,2.7,46.1,2025-03-02T17:07:17.447Z,2025-03-02T17:07:20Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5553539103,212,25.8,5553539101,141,84.0,5553539097,56,Back,5553539105,213,1.50,5553539099,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211523,51,1,1,4,8,36g6ifzjliec1jqnbtf7yesme,1,10.4,85.7,2025-03-02T17:07:20.559Z,2025-03-02T17:07:30Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5553539975,1,,5553539963,155,,5553539967,140,68.8,5553539969,141,97.7,5553539965,56,Left,5553539973,213,0.13,5553539971,212,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783443885,1016,83,1,4,17,b3r6d8ydtmtjckam6pku9y400,1,22.1,20.5,2025-03-02T17:07:28.854Z,2025-03-02T22:51:50Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5554833217,399,1arzd8hqj73byhduozscqz5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211547,52,1,1,4,18,36g6ifzjliec1jqnbtf7yesme,1,77.8,61.0,2025-03-02T17:07:30.358Z,2025-03-02T17:07:32Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5553540079,56,Center,5553540085,212,19.8,5553540087,213,4.89,5553540081,140,81.1,5553540083,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211569,53,1,1,4,20,36g6ifzjliec1jqnbtf7yesme,1,81.0,32.4,2025-03-02T17:07:32.446Z,2025-03-02T17:07:34Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5553540205,213,2.64,5553540201,141,37.6,5553540197,56,Center,5553540203,212,7.3,5553540199,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211599,54,1,1,4,22,36g6ifzjliec1jqnbtf7yesme,1,75.6,38.0,2025-03-02T17:07:34.158Z,2025-03-02T22:52:03Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,1.0,5553540401,213,0.04,5553542573,210,15,5553540395,140,90.3,5553541219,4,,5553540399,212,15.4,5553540391,56,Center,5553540397,141,38.9,5553542575,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211607,55,15,1,4,24,36g6ifzjliec1jqnbtf7yesme,1,90.6,36.4,2025-03-02T17:07:36.102Z,2025-03-02T18:05:01Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5553540435,22,,5553542601,147,40.2,5553542585,55,54,5553541657,20,,5553542589,102,51.7,5553542643,233,60,5553540439,56,Center,5553542581,29,,5553541659,63,5553542593,214,5553542579,78,,,5553542595,89,,5553542599,146,93.3,5553542583,154,5553542591,103,5553542597,328,,9.5,,,,,,,
2783211615,60,10,1,4,24,b3r6d8ydtmtjckam6pku9y400,1,5.8,58.0,2025-03-02T17:07:36.202Z,2025-03-02T22:52:20Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5553540493,56,Back,5554834261,376,,5553541553,174,,5553542669,233,55,5553541555,389,,5553541779,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211671,61,61,1,4,26,b3r6d8ydtmtjckam6pku9y400,1,13.0,37.3,2025-03-02T17:07:38.298Z,2025-03-02T22:52:30Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553540775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211723,62,12,1,4,27,b3r6d8ydtmtjckam6pku9y400,1,10.4,42.7,2025-03-02T17:07:39.675Z,2025-03-02T22:52:36Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553540979,141,25.8,5553540981,212,35.3,5553540983,213,5.95,5553540975,56,Back,5553540977,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211691,56,1,1,4,29,36g6ifzjliec1jqnbtf7yesme,0,66.4,70.5,2025-03-02T17:07:41.598Z,2025-03-02T17:07:42Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553540865,140,72.4,5553540871,213,0.80,5553540861,3,,5553540867,141,80.0,5553540863,56,Left,5553540869,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211731,63,4,1,4,32,b3r6d8ydtmtjckam6pku9y400,1,31.8,16.6,2025-03-02T17:07:44.389Z,2025-03-02T17:07:49Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5553541099,233,57,5553541075,56,Back,5553541103,285,,5553541077,152,,5553541071,13,,5553541073,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783211717,57,4,1,4,32,36g6ifzjliec1jqnbtf7yesme,0,68.2,83.4,2025-03-02T17:07:44.390Z,2025-03-02T17:07:48Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5553541111,233,63,5553541035,56,Left,5553541039,286,,5553541033,295,,5553541031,13,,5553541037,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212055,64,1,1,4,57,b3r6d8ydtmtjckam6pku9y400,1,20.8,29.5,2025-03-02T17:08:09.666Z,2025-03-02T17:08:15Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5553542837,212,16.9,5553542831,140,34.0,5553542825,5,,5553542839,213,5.68,5553542865,189,,5553542829,56,Back,5553542835,141,15.4,5553542827,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212125,65,1,1,4,59,b3r6d8ydtmtjckam6pku9y400,1,28.0,14.6,2025-03-02T17:08:11.634Z,2025-03-02T17:08:15Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553543239,56,Back,5553543245,212,17.6,5553543243,141,40.4,5553543241,140,29.5,5553543247,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212147,66,1,1,5,4,b3r6d8ydtmtjckam6pku9y400,1,28.5,40.9,2025-03-02T17:08:16.289Z,2025-03-02T17:08:17Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553543345,140,31.0,5553543343,56,Back,5553543351,213,1.44,5553543347,141,70.5,5553543349,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212155,67,1,1,5,5,b3r6d8ydtmtjckam6pku9y400,1,31.0,70.5,2025-03-02T17:08:17.330Z,2025-03-02T17:08:18Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5553543385,56,Back,5553543389,141,48.5,5553543387,140,27.7,5553543393,213,4.48,5553543391,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212177,68,1,1,5,6,b3r6d8ydtmtjckam6pku9y400,1,27.7,48.5,2025-03-02T17:08:18.066Z,2025-03-02T17:08:20Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553543531,213,5.04,5553543529,212,19.4,5553543523,56,Back,5553543527,141,21.5,5553543525,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212213,69,1,1,5,8,b3r6d8ydtmtjckam6pku9y400,1,32.2,20.1,2025-03-02T17:08:20.258Z,2025-03-02T17:08:22Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553543765,213,0.18,5553543759,140,53.4,5553543757,56,Center,5553543763,212,22.6,5553543761,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212249,70,1,1,5,10,b3r6d8ydtmtjckam6pku9y400,0,53.4,26.2,2025-03-02T17:08:22.450Z,2025-03-02T17:08:25Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5553543929,140,68.1,5553543935,213,5.40,5553543931,141,0.0,5553543933,212,24.4,5553543927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212367,58,5,1,5,11,36g6ifzjliec1jqnbtf7yesme,1,28.6,101.8,2025-03-02T17:08:23.462Z,2025-03-02T18:10:28Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5553544531,347,,5553544529,56,Back,5553544587,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783212251,71,5,1,5,11,b3r6d8ydtmtjckam6pku9y400,0,71.4,-1.8,2025-03-02T17:08:23.462Z,2025-03-02T18:10:28Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5553544609,233,58,5553543939,347,,5553543937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
