id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2812724907,350,1,1,47,29,4jg5vd59i24chckyua90dr1lg,1,3.9,41.6,2025-05-10T16:18:10.795Z,2025-05-10T16:18:20Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5715993165,141,71.8,5715993169,213,1.10,5715993163,140,13.8,5715993161,56,Back,5715993167,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812724993,351,1,1,47,39,4jg5vd59i24chckyua90dr1lg,1,28.0,76.3,2025-05-10T16:18:20.859Z,2025-05-10T16:18:26Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715993789,212,24.3,5715993791,213,3.89,5715993783,56,Back,5715993787,141,51.9,5715993785,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725013,352,1,1,47,45,4jg5vd59i24chckyua90dr1lg,1,11.5,53.6,2025-05-10T16:18:26.523Z,2025-05-10T16:18:27Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5715993899,141,75.1,5715993903,213,1.35,5715993901,212,15.0,5715993897,140,14.6,5715993893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725051,353,1,1,47,46,4jg5vd59i24chckyua90dr1lg,1,14.6,75.1,2025-05-10T16:18:27.739Z,2025-05-10T16:18:29Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5715994139,141,96.3,5715994145,213,1.02,5715994133,56,Back,5715994143,212,17.0,5715994135,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725083,354,1,1,47,48,4jg5vd59i24chckyua90dr1lg,0,23.1,96.3,2025-05-10T16:18:29.451Z,2025-05-10T16:18:31Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715994315,141,100.0,5715994311,56,Back,5715994313,140,33.4,5715994317,212,11.3,5715994319,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725087,355,5,1,47,49,4jg5vd59i24chckyua90dr1lg,0,28.2,101.4,2025-05-10T16:18:31.116Z,2025-05-10T16:18:35Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5715994423,233,490,5715994329,56,Back,5715994331,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725095,490,5,1,47,49,9zqn9ugvg64it0lr5z8cq4g9v,1,71.8,-1.4,2025-05-10T16:18:31.116Z,2025-05-10T16:24:41Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5715994355,56,Right,5715994371,233,355,5715994357,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725163,491,1,1,47,53,9zqn9ugvg64it0lr5z8cq4g9v,1,62.9,0.0,2025-05-10T16:18:34.719Z,2025-05-10T16:18:36Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5715994743,56,Right,5715994747,140,53.6,5715994755,212,11.1,5715994739,107,,5715994751,141,5.8,5715994759,213,2.64,5715994787,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725247,492,1,1,47,57,9zqn9ugvg64it0lr5z8cq4g9v,1,53.1,6.1,2025-05-10T16:18:38.927Z,2025-05-10T16:18:41Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5715995227,141,12.6,5715995223,56,Right,5715995229,212,8.0,5715995231,213,0.59,5715995225,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725307,493,1,1,47,59,9zqn9ugvg64it0lr5z8cq4g9v,1,62.0,14.0,2025-05-10T16:18:41.022Z,2025-05-10T16:18:57Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,1.0,,5715995571,212,23.5,5715995573,213,0.97,5715996805,210,13,5715995565,56,Center,5715995569,141,42.5,5715995567,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725313,494,13,1,48,1,9zqn9ugvg64it0lr5z8cq4g9v,1,72.8,49.1,2025-05-10T16:18:42.735Z,2025-05-10T16:24:36Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715995595,22,,5715995597,18,,5715996861,102,52.4,5715996863,103,79.2,5715995599,56,Center,5715996865,215,,5715996855,29,,5715996857,55,493,5715996869,231,5715996055,72,,5715996867,230,98.1,50,5715996829,74,,,,,,,,,,,,,
2812725361,357,5,1,48,3,4jg5vd59i24chckyua90dr1lg,1,-1.4,52.8,2025-05-10T16:18:44.864Z,2025-05-10T16:24:42Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5715995865,56,Back,5715995885,233,495,5715995867,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812725333,495,5,1,48,3,9zqn9ugvg64it0lr5z8cq4g9v,0,101.4,47.2,2025-05-10T16:18:44.864Z,2025-05-10T16:18:50Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5715995919,233,357,5715995711,346,,5715995709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726087,358,1,1,48,40,4jg5vd59i24chckyua90dr1lg,0,4.6,42.7,2025-05-10T16:19:21.435Z,2025-05-10T16:19:24Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5715999865,213,5.92,5715999855,124,,5715999859,140,47.1,5715999857,56,Back,5715999867,1,,5715999863,212,47.7,5715999861,141,18.0,5715999869,74,,,,,,,,,,,,,,,,,,,,,,,,,
2812726109,496,1,1,48,42,9zqn9ugvg64it0lr5z8cq4g9v,0,55.9,80.9,2025-05-10T16:19:24.031Z,2025-05-10T16:19:24Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5715999977,140,60.2,5715999973,56,Center,5715999985,212,14.8,5715999969,3,,5715999989,213,5.02,5715999981,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726137,359,1,1,48,44,4jg5vd59i24chckyua90dr1lg,0,40.2,37.7,2025-05-10T16:19:25.403Z,2025-05-10T16:19:25Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5716000161,212,10.2,5716000163,213,4.29,5716000157,140,36.2,5716000153,3,,5716000159,141,24.0,5716000155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726163,360,83,1,48,46,4jg5vd59i24chckyua90dr1lg,0,34.5,23.6,2025-05-10T16:19:27.196Z,2025-05-10T16:19:28Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5716000613,399,4iguik2n53ywq82altuqoouwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726181,497,43,1,48,46,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-10T16:19:27.582Z,2025-05-10T16:19:29Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5716000389,286,0,5716000741,144,3,5716000387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726203,498,1,1,48,47,9zqn9ugvg64it0lr5z8cq4g9v,0,68.2,72.0,2025-05-10T16:19:28.191Z,2025-05-10T16:19:30Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5716000765,233,361,5716000527,212,4.6,5716000523,140,69.0,5716000521,56,Center,5716000529,213,4.90,5716000525,141,65.4,5716000763,236,,5716000769,286,,,,,,,,,,,,,,,,,,,,,,,,,
2812726229,361,74,1,48,47,4jg5vd59i24chckyua90dr1lg,1,31.8,27.3,2025-05-10T16:19:28.192Z,2025-05-10T16:24:44Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5716000721,285,,5716000809,233,498,5716000719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726275,362,1,1,48,50,4jg5vd59i24chckyua90dr1lg,0,25.5,11.0,2025-05-10T16:19:31.180Z,2025-05-10T16:19:32Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5716000995,213,0.22,5716000985,157,,5716000997,1,,5716000989,140,73.0,5716000993,212,51.1,5716000991,141,27.1,5716000987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726823,504,44,1,48,51,9zqn9ugvg64it0lr5z8cq4g9v,1,25.8,71.9,2025-05-10T16:19:32.121Z,2025-05-10T17:33:18Z,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,5716004095,56,Back,5716004099,285,,5716004153,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726521,363,44,1,48,51,4jg5vd59i24chckyua90dr1lg,0,74.2,28.1,2025-05-10T16:19:32.122Z,2025-05-10T17:33:19Z,2cvq4wyrr0xtelibpirkxqpsk,N. Milleskog,,,5716004175,233,504,5716002509,286,,5716002507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726325,499,1,1,48,51,9zqn9ugvg64it0lr5z8cq4g9v,1,31.9,76.6,2025-05-10T16:19:32.199Z,2025-05-10T16:25:06Z,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,5716001319,3,,5716001325,140,24.9,5716001331,213,2.23,5716001327,141,90.5,5716001323,56,Back,5716001329,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726391,501,1,1,48,53,9zqn9ugvg64it0lr5z8cq4g9v,1,26.2,90.2,2025-05-10T16:19:35.072Z,2025-05-10T16:19:38Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5716001671,212,17.8,5716001673,213,4.22,5716001665,56,Back,5716001669,141,67.2,5716001667,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726567,502,1,1,49,0,9zqn9ugvg64it0lr5z8cq4g9v,1,20.9,62.7,2025-05-10T16:19:41.216Z,2025-05-10T16:19:49Z,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,5716002713,140,31.2,5716002711,56,Back,5716002719,212,10.8,5716002715,141,63.4,5716002723,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726563,364,30,1,49,8,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-05-10T16:19:49.276Z,2025-05-10T16:19:49Z,,,,,5716002685,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812726571,503,30,1,49,8,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-10T16:19:49.276Z,2025-05-10T16:19:50Z,,,,,5716002747,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812743773,367,32,2,45,0,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-05-10T16:34:51.491Z,2025-05-10T16:34:51Z,,,,,5716098941,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812743799,506,32,2,45,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-10T16:34:51.491Z,2025-05-10T16:34:54Z,,,,,5716099065,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812743887,368,1,2,45,0,4jg5vd59i24chckyua90dr1lg,1,50.1,50.0,2025-05-10T16:34:51.492Z,2025-05-10T16:34:56Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5716099609,212,24.6,5716099603,140,26.7,5716099601,56,Back,5716099607,141,52.4,5716099611,213,3.08,5716099613,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812743947,369,1,2,45,4,4jg5vd59i24chckyua90dr1lg,1,25.3,52.1,2025-05-10T16:34:56.426Z,2025-05-10T16:37:13Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5716099919,212,51.6,5716099913,56,Center,5716099911,157,,5716099917,141,21.2,5716099921,213,5.86,5716099923,1,,5716099915,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812743989,507,43,2,45,7,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-10T16:34:58.503Z,2025-05-10T16:37:12Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5716100099,56,Back,5716116307,144,44,5716100101,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812743961,370,1,2,45,7,4jg5vd59i24chckyua90dr1lg,0,65.0,21.9,2025-05-10T16:34:58.504Z,2025-05-10T16:37:10Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5716115719,168,,5716115725,212,2.1,5716099977,56,Right,5716115727,213,5.74,5716116007,3,,5716115723,141,20.3,5716115721,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812743995,508,61,2,45,8,9zqn9ugvg64it0lr5z8cq4g9v,1,25.9,85.6,2025-05-10T16:34:59.889Z,2025-05-10T16:37:16Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5716100129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744057,371,1,2,45,10,4jg5vd59i24chckyua90dr1lg,1,67.6,19.5,2025-05-10T16:35:02.249Z,2025-05-10T16:35:03Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5716100493,140,61.8,5716100491,56,Center,5716100497,212,9.6,5716100499,213,2.26,5716100495,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744113,372,1,2,45,12,4jg5vd59i24chckyua90dr1lg,1,62.4,30.3,2025-05-10T16:35:03.562Z,2025-05-10T16:35:05Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5716100719,56,Right,5716100725,212,13.7,5716100727,213,4.19,5716100723,141,12.8,5716100721,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744179,373,1,2,45,14,4jg5vd59i24chckyua90dr1lg,1,55.9,12.8,2025-05-10T16:35:05.722Z,2025-05-10T16:35:08Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5716101121,213,4.86,5716101115,140,56.7,5716101119,212,5.8,5716101117,141,4.4,5716101113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744233,374,1,2,45,16,4jg5vd59i24chckyua90dr1lg,1,56.7,4.6,2025-05-10T16:35:07.993Z,2025-05-10T16:35:09Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5716101359,56,Back,5716101363,140,35.6,5716101367,141,31.9,5716101369,212,28.9,5716101375,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744297,375,1,2,45,18,4jg5vd59i24chckyua90dr1lg,1,35.6,31.9,2025-05-10T16:35:09.753Z,2025-05-10T16:35:13Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5716101695,56,Back,5716101699,141,57.9,5716101701,212,17.7,5716101703,213,1.56,5716101697,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744351,376,1,2,45,21,4jg5vd59i24chckyua90dr1lg,1,36.1,62.6,2025-05-10T16:35:13.001Z,2025-05-10T16:35:16Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5716101977,56,Back,5716101979,140,44.1,5716101985,213,1.15,5716101983,212,20.4,5716101981,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744465,377,1,2,45,26,4jg5vd59i24chckyua90dr1lg,1,54.3,90.2,2025-05-10T16:35:17.865Z,2025-05-10T16:35:21Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5716102623,212,42.6,5716102621,141,92.0,5716102627,1,,5716102617,56,Left,5716102625,213,0.03,5716102619,140,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744473,378,61,2,45,30,4jg5vd59i24chckyua90dr1lg,0,97.8,92.3,2025-05-10T16:35:21.577Z,2025-05-10T16:35:22Z,2cvq4wyrr0xtelibpirkxqpsk,N. Milleskog,,,5716102673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744509,379,5,2,45,30,4jg5vd59i24chckyua90dr1lg,0,101.1,87.8,2025-05-10T16:35:22.436Z,2025-05-10T17:32:54Z,2cvq4wyrr0xtelibpirkxqpsk,N. Milleskog,,,5716102875,346,,5716102941,233,509,5716102873,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744495,509,5,2,45,30,9zqn9ugvg64it0lr5z8cq4g9v,1,-1.1,12.2,2025-05-10T16:35:22.436Z,2025-05-10T17:32:54Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5716102797,56,Back,5716102889,233,379,5716102799,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744697,510,1,2,45,37,9zqn9ugvg64it0lr5z8cq4g9v,1,4.1,47.0,2025-05-10T16:35:28.659Z,2025-05-10T16:35:32Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5716103939,212,15.5,5716103931,140,15.1,5716103941,213,5.55,5716103929,56,Back,5716103927,124,,5716103945,237,,5716103935,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744757,511,1,2,45,40,9zqn9ugvg64it0lr5z8cq4g9v,1,15.6,31.5,2025-05-10T16:35:31.955Z,2025-05-10T16:35:35Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5716104317,213,0.07,5716104313,141,32.7,5716104311,140,27.1,5716104315,212,12.1,5716104309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744771,512,50,2,45,43,9zqn9ugvg64it0lr5z8cq4g9v,1,33.0,25.0,2025-05-10T16:35:34.866Z,2025-05-10T16:37:54Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5716122019,233,380,5716122023,285,,5716104375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744835,380,7,2,45,43,4jg5vd59i24chckyua90dr1lg,0,66.7,75.2,2025-05-10T16:35:34.867Z,2025-05-10T16:38:35Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5716121759,233,512,5716104667,56,Center,5716104997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744843,381,43,2,45,46,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-05-10T16:35:37.866Z,2025-05-10T16:38:33Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5716126685,144,61,5716104759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744925,513,1,2,45,47,9zqn9ugvg64it0lr5z8cq4g9v,1,21.9,48.2,2025-05-10T16:35:38.595Z,2025-05-10T16:35:42Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5716105173,56,Back,5716105177,141,37.1,5716105179,212,11.9,5716105175,140,13.1,5716105181,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744935,514,1,2,45,49,9zqn9ugvg64it0lr5z8cq4g9v,1,13.1,37.1,2025-05-10T16:35:40.515Z,2025-05-10T16:35:43Z,5sobeblelb6fl7aafw833iwwk,N. Zečević,,,5716105249,155,,5716105255,141,27.6,5716105259,213,5.90,5716105257,212,17.4,5716105251,56,Back,5716105253,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744953,515,1,2,45,51,9zqn9ugvg64it0lr5z8cq4g9v,0,28.5,27.6,2025-05-10T16:35:42.964Z,2025-05-10T16:35:43Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5716105379,213,1.85,5716105371,141,36.9,5716105367,56,Back,5716105375,212,6.6,5716105369,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812744971,382,1,2,45,52,4jg5vd59i24chckyua90dr1lg,0,59.2,54.8,2025-05-10T16:35:43.945Z,2025-05-10T16:35:44Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5716105479,212,7.2,5716105473,56,Center,5716105477,141,50.7,5716105481,213,5.88,5716105475,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745049,516,61,2,45,53,9zqn9ugvg64it0lr5z8cq4g9v,1,31.2,47.7,2025-05-10T16:35:44.899Z,2025-05-10T16:39:34Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5716105793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812749525,556,1,2,45,55,9zqn9ugvg64it0lr5z8cq4g9v,1,29.2,53.6,2025-05-10T16:35:46.597Z,2025-05-10T16:39:31Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5716133185,141,48.3,5716133187,212,3.6,5716133183,140,29.2,5716133181,56,Back,5716133189,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745149,517,1,2,45,56,9zqn9ugvg64it0lr5z8cq4g9v,1,21.9,37.0,2025-05-10T16:35:48.178Z,2025-05-10T16:39:44Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5716106325,212,35.1,5716106319,56,Back,5716106321,140,27.8,5716106323,141,87.8,5716106327,213,1.39,5716106329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745181,518,1,2,46,0,9zqn9ugvg64it0lr5z8cq4g9v,1,27.9,87.7,2025-05-10T16:35:51.896Z,2025-05-10T16:35:53Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5716106479,213,0.23,5716106477,212,24.4,5716106471,56,Left,5716106473,140,50.5,5716106475,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745215,519,1,2,46,1,9zqn9ugvg64it0lr5z8cq4g9v,1,51.2,95.9,2025-05-10T16:35:53.186Z,2025-05-10T16:35:55Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5716106713,141,82.6,5716106717,212,14.8,5716106705,56,Left,5716106709,140,62.4,5716106721,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745249,520,1,2,46,3,9zqn9ugvg64it0lr5z8cq4g9v,1,60.8,82.1,2025-05-10T16:35:54.931Z,2025-05-10T16:35:56Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5716106959,213,3.52,5716106951,56,Center,5716106953,140,50.9,5716106957,212,11.2,5716106955,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745259,521,1,2,46,4,9zqn9ugvg64it0lr5z8cq4g9v,0,50.9,76.0,2025-05-10T16:35:56.451Z,2025-05-10T16:35:57Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5716107005,141,75.6,5716107007,212,5.3,5716107003,140,55.9,5716107001,56,Center,5716107009,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745339,383,1,2,46,8,4jg5vd59i24chckyua90dr1lg,0,36.6,28.9,2025-05-10T16:36:00.298Z,2025-05-10T16:36:01Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5716107505,213,5.82,5716107497,56,Right,5716107499,140,75.8,5716107507,1,,5716107495,157,,5716107501,141,0.0,5716107503,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745345,384,5,2,46,9,4jg5vd59i24chckyua90dr1lg,0,79.0,-1.6,2025-05-10T16:36:01.218Z,2025-05-10T16:36:05Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5716107849,233,522,5716107535,347,,5716107531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745373,522,5,2,46,9,9zqn9ugvg64it0lr5z8cq4g9v,1,21.0,101.6,2025-05-10T16:36:01.218Z,2025-05-10T17:32:54Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5716107713,56,Back,5716107715,347,,5716107787,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745779,523,1,2,46,27,9zqn9ugvg64it0lr5z8cq4g9v,1,24.0,100.0,2025-05-10T16:36:19.283Z,2025-05-10T16:36:21Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5716110071,213,4.29,5716110065,140,20.4,5716110069,212,9.2,5716110061,107,,5716110063,56,Back,5716110067,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745789,524,1,2,46,29,9zqn9ugvg64it0lr5z8cq4g9v,0,20.4,89.3,2025-05-10T16:36:20.979Z,2025-05-10T16:36:21Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5716110117,140,21.1,5716110119,141,89.1,5716110115,56,Back,5716110123,213,6.10,5716110121,212,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745841,385,61,2,46,31,4jg5vd59i24chckyua90dr1lg,1,71.9,10.4,2025-05-10T16:36:23.343Z,2025-05-10T16:36:23Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5716110373,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812745903,525,1,2,46,32,9zqn9ugvg64it0lr5z8cq4g9v,1,27.1,95.0,2025-05-10T16:36:23.795Z,2025-05-10T16:36:26Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5716110749,141,32.8,5716110741,155,,5716110743,196,,5716110747,140,26.0,5716110755,1,,5716110753,213,4.69,5716110751,212,42.3,5716110745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2812745941,526,1,2,46,35,9zqn9ugvg64it0lr5z8cq4g9v,1,26.2,33.3,2025-05-10T16:36:26.531Z,2025-05-10T16:36:29Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5716110953,3,,5716110957,140,22.4,5716110959,141,40.3,5716110961,212,6.2,5716110963,213,2.27,5716110955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812746005,527,1,2,46,37,9zqn9ugvg64it0lr5z8cq4g9v,1,28.7,38.9,2025-05-10T16:36:28.851Z,2025-05-10T16:36:31Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5716111371,140,34.3,5716111373,141,56.3,5716111377,213,1.11,5716111375,212,13.2,5716111369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812746097,528,1,2,46,39,9zqn9ugvg64it0lr5z8cq4g9v,1,32.7,60.6,2025-05-10T16:36:31.461Z,2025-05-10T16:36:36Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5716111893,212,31.8,5716111889,140,51.7,5716111891,141,97.1,5716111887,56,Left,5716111895,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
