id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value
2820716301,193,1,1,20,46,5mbo4f0vps12dr0fcvjn3wyp5,1,33.4,31.0,2025-06-01T14:51:23.118Z,2025-06-01T14:51:26Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760307479,212,20.4,5760307481,213,5.22,5760307473,56,Back,5760307475,140,42.9,5760307471,155,,5760307477,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716303,194,1,1,20,49,5mbo4f0vps12dr0fcvjn3wyp5,0,42.9,4.9,2025-06-01T14:51:26.239Z,2025-06-01T14:51:27Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5760307501,56,Right,5760307503,140,63.0,5760307509,213,0.21,5760307499,155,,5760307507,212,21.6,5760307505,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716315,182,12,1,20,51,4jg5vd59i24chckyua90dr1lg,1,29.5,87.1,2025-06-01T14:51:27.551Z,2025-06-01T14:51:28Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760307569,15,,5760307559,212,29.6,5760307551,140,57.1,5760307563,213,0.21,5760307547,56,Left,5760307555,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716327,183,1,1,20,52,4jg5vd59i24chckyua90dr1lg,1,57.1,96.3,2025-06-01T14:51:29.439Z,2025-06-01T14:51:30Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5760307635,155,,5760307637,56,Center,5760307645,213,5.17,5760307643,212,14.0,5760307641,141,77.8,5760307639,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716351,185,1,1,20,55,4jg5vd59i24chckyua90dr1lg,1,65.0,76.4,2025-06-01T14:51:31.519Z,2025-06-01T14:52:07Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,1.0,,5760307797,212,27.2,5760308447,210,15,5760307791,56,Center,5760307795,141,67.6,5760308449,154,,5760307793,140,90.3,5760307799,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716355,186,15,1,20,59,4jg5vd59i24chckyua90dr1lg,1,90.3,67.6,2025-06-01T14:51:35.967Z,2025-06-01T17:32:38Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5760308455,154,,5760308489,233,195,5760308463,103,5.7,5760308467,89,,5760308461,102,49.3,5760308465,214,,5760308471,147,60.3,5760308181,72,,5760307811,56,5760308469,146,94.5,5760308453,29,5760680203,23,5760307809,64,5760308457,55,5760308451,78,,Center,,,,185,,,,,,,,,,,,
2820716363,195,10,1,20,59,5mbo4f0vps12dr0fcvjn3wyp5,1,7.5,37.0,2025-06-01T14:51:36.067Z,2025-06-01T16:42:57Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760308505,233,186,5760307873,389,,5760307847,182,,5760307849,56,Back,5760307839,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716375,187,13,1,21,4,4jg5vd59i24chckyua90dr1lg,1,75.9,71.8,2025-06-01T14:51:40.591Z,2025-06-01T17:35:28Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5760308041,81,,5760308051,230,98.4,5760308047,215,,5760307905,18,,5760308043,102,39.0,5760307971,20,,5760308053,231,50.4,5760307903,22,,5760308049,458,5760307907,56,Center,5760308045,103,,,,,,,,,,,63.9,,,,,,,,,,,,,,,
2820716387,188,5,1,21,5,4jg5vd59i24chckyua90dr1lg,0,101.0,39.2,2025-06-01T14:51:41.565Z,2025-06-01T16:45:15Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5760307963,346,,5760307959,56,Center,5760307975,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716377,196,5,1,21,5,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.0,60.8,2025-06-01T14:51:41.565Z,2025-06-01T14:51:45Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760307991,233,188,5760307915,56,Back,5760307917,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716479,197,1,1,21,28,5mbo4f0vps12dr0fcvjn3wyp5,1,3.6,58.4,2025-06-01T14:52:05.182Z,2025-06-01T14:52:06Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760308427,56,Back,5760308433,212,20.4,5760308441,189,,5760308439,237,,5760308435,213,4.97,5760308431,141,29.4,5760308425,124,,5760308429,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716489,198,1,1,21,30,5mbo4f0vps12dr0fcvjn3wyp5,1,8.6,29.4,2025-06-01T14:52:07.406Z,2025-06-01T14:52:10Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760308545,213,4.69,5760308537,56,Back,5760308541,141,4.9,5760308539,140,8.2,5760308543,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716493,199,1,1,21,33,5mbo4f0vps12dr0fcvjn3wyp5,0,5.2,4.4,2025-06-01T14:52:09.967Z,2025-06-01T14:52:10Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760308555,56,Back,5760308559,141,5.8,5760308563,213,0.47,5760308567,236,,5760308561,212,2.1,5760308565,1,,5760308569,233,189,5760308553,157,,5760308573,286,5760308557,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716491,189,74,1,21,33,4jg5vd59i24chckyua90dr1lg,1,93.3,93.2,2025-06-01T14:52:09.968Z,2025-06-01T14:52:11Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760308549,56,Left,5760308551,285,,5760308581,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716495,190,5,1,21,34,4jg5vd59i24chckyua90dr1lg,0,101.0,95.6,2025-06-01T14:52:10.831Z,2025-06-01T14:52:14Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760308609,233,200,5760308577,346,,5760308575,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716499,200,5,1,21,34,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.0,4.4,2025-06-01T14:52:10.831Z,2025-06-01T16:45:15Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760308603,233,190,5760308601,346,,5760308599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716599,201,1,1,22,1,5mbo4f0vps12dr0fcvjn3wyp5,0,3.4,48.8,2025-06-01T14:52:38.478Z,2025-06-01T14:52:42Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760309105,74,,5760309087,124,,5760309097,212,64.6,5760309091,56,Right,5760309095,141,16.5,5760309099,213,5.94,5760309101,1,,5760309093,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716605,202,44,1,22,5,5mbo4f0vps12dr0fcvjn3wyp5,1,62.0,15.2,2025-06-01T14:52:41.614Z,2025-06-01T16:42:38Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760351613,233,191,5760309123,56,Right,5760309125,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716609,191,44,1,22,5,4jg5vd59i24chckyua90dr1lg,0,38.0,84.8,2025-06-01T14:52:41.615Z,2025-06-01T16:42:38Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760351633,233,202,5760309129,56,Back,5760309133,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716613,203,61,1,22,6,5mbo4f0vps12dr0fcvjn3wyp5,1,61.3,16.5,2025-06-01T14:52:42.723Z,2025-06-01T15:18:06Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760309163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716621,192,1,1,22,7,4jg5vd59i24chckyua90dr1lg,0,36.5,76.4,2025-06-01T14:52:43.728Z,2025-06-01T14:52:45Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5760309197,157,,5760309205,212,40.4,5760309207,213,6.17,5760309209,1,,5760309201,140,74.7,5760309199,56,Center,5760309203,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716637,204,1,1,22,10,5mbo4f0vps12dr0fcvjn3wyp5,1,23.8,32.1,2025-06-01T14:52:47.022Z,2025-06-01T14:52:48Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5760309293,213,2.82,5760309283,3,,5760309289,141,38.8,5760309285,56,Back,5760309291,212,14.4,5760309287,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716675,206,1,1,22,19,5mbo4f0vps12dr0fcvjn3wyp5,1,13.3,39.2,2025-06-01T14:52:55.870Z,2025-06-01T14:52:58Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760309461,213,4.86,5760309451,123,,5760309457,141,24.0,5760309453,56,Back,5760309459,212,10.5,5760309455,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716679,207,1,1,22,21,5mbo4f0vps12dr0fcvjn3wyp5,1,14.8,24.0,2025-06-01T14:52:58.318Z,2025-06-01T14:53:00Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760309479,212,12.3,5760309473,56,Back,5760309481,213,5.50,5760309475,140,23.1,5760309477,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716695,208,1,1,22,23,5mbo4f0vps12dr0fcvjn3wyp5,1,23.1,11.3,2025-06-01T14:53:00.093Z,2025-06-01T14:53:03Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5760309581,213,2.95,5760309573,56,Back,5760309579,212,18.1,5760309575,140,6.2,5760309571,155,,5760309577,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716719,209,1,1,22,27,5mbo4f0vps12dr0fcvjn3wyp5,0,3.0,15.5,2025-06-01T14:53:03.599Z,2025-06-01T14:53:09Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760309737,213,6.21,5760309735,212,46.3,5760309729,56,Back,5760309727,157,,5760309731,140,47.0,5760309733,141,10.3,5760309739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716721,193,44,1,22,32,4jg5vd59i24chckyua90dr1lg,1,46.6,91.0,2025-06-01T14:53:08.607Z,2025-06-01T16:42:38Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760309743,56,Back,5760309781,233,210,5760309745,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716723,210,44,1,22,32,5mbo4f0vps12dr0fcvjn3wyp5,0,53.4,9.0,2025-06-01T14:53:08.608Z,2025-06-01T16:42:38Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5760309787,233,193,5760309791,286,,5760309747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716727,194,1,1,22,32,4jg5vd59i24chckyua90dr1lg,0,35.9,93.3,2025-06-01T14:53:09.088Z,2025-06-01T14:53:09Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760309771,141,88.1,5760309765,3,,5760309769,140,44.3,5760309773,212,9.5,5760309767,56,Back,5760309775,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717099,217,61,1,22,33,5mbo4f0vps12dr0fcvjn3wyp5,1,45.6,5.4,2025-06-01T14:53:10.069Z,2025-06-01T15:19:45Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5760311921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716729,211,43,1,22,33,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T14:53:10.206Z,2025-06-01T15:19:59Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760309805,213,5.55,5760309797,56,Back,5760309803,212,2.1,5760309799,140,42.2,5760355767,144,1,5760309801,141,19.5,5760309795,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716751,213,1,1,22,33,5mbo4f0vps12dr0fcvjn3wyp5,0,46.5,31.2,2025-06-01T14:53:10.214Z,2025-06-01T15:20:00Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760309913,286,,5760309899,141,52.8,5760309907,236,,5760309909,233,195,5760309897,140,46.5,5760309895,56,Back,5760309901,212,14.7,5760309903,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716733,195,74,1,22,33,4jg5vd59i24chckyua90dr1lg,1,39.0,85.1,2025-06-01T14:53:10.215Z,2025-06-01T16:42:52Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5760309821,285,,5760309819,56,Back,5760309917,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716747,212,1,1,22,35,5mbo4f0vps12dr0fcvjn3wyp5,1,34.2,14.6,2025-06-01T14:53:11.870Z,2025-06-01T15:21:41Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760309883,56,Back,5760309889,212,17.2,5760309885,140,46.5,5760309891,213,0.72,5760309881,3,,5760309887,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716781,215,1,1,22,36,5mbo4f0vps12dr0fcvjn3wyp5,0,47.7,34.8,2025-06-01T14:53:12.671Z,2025-06-01T15:22:02Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760310187,212,13.8,5760310177,56,Center,5760310185,141,54.4,5760310181,140,51.1,5760310189,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716771,197,1,1,22,40,4jg5vd59i24chckyua90dr1lg,1,47.3,43.6,2025-06-01T14:53:17.471Z,2025-06-01T14:53:49Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,1.0,,5760310021,56,Center,5760310027,212,44.8,5760310023,140,88.9,5760310029,213,6.06,5760310031,1,,5760310025,141,28.9,5760310475,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716775,198,13,1,22,43,4jg5vd59i24chckyua90dr1lg,1,89.9,30.4,2025-06-01T14:53:19.743Z,2025-06-01T17:36:23Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5760310379,20,,5760310481,55,197,5760310491,231,46.6,5760310487,103,8.3,5760310047,63,,5760310477,73,,5760310479,29,,5760310049,56,Center,5760310489,230,5760310485,102,63.4,5760310377,23,,,,,,,,,,98.6,,,,,,,,,,,,,,,,
2820716829,199,5,1,22,43,4jg5vd59i24chckyua90dr1lg,0,100.4,60.2,2025-06-01T14:53:19.886Z,2025-06-01T16:45:16Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5760310363,56,Center,5760310387,233,214,5760310365,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820716769,214,5,1,22,43,5mbo4f0vps12dr0fcvjn3wyp5,1,-0.4,39.8,2025-06-01T14:53:19.886Z,2025-06-01T16:45:16Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760310019,346,,5760310017,56,Back,5760310373,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717001,200,27,1,24,4,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T14:54:41.177Z,2025-06-01T14:54:48Z,,,,,5760311377,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717013,216,27,1,24,4,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T14:54:41.177Z,2025-06-01T14:54:48Z,,,,,5760311395,233,200,5760311363,53,a0vo94v0vvnojrnvvscd7zp3p,5760311361,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717117,201,28,1,24,55,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T14:55:32.366Z,2025-06-01T14:55:34Z,,,,,5760311989,55,200,5760311993,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717115,218,28,1,24,55,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T14:55:32.366Z,2025-06-01T14:55:34Z,,,,,5760311985,55,216,5760311999,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717145,219,1,1,25,7,5mbo4f0vps12dr0fcvjn3wyp5,0,4.2,49.0,2025-06-01T14:55:43.681Z,2025-06-01T14:55:46Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760312117,74,,5760312111,212,73.5,5760312107,140,65.9,5760312109,141,0.0,5760312115,1,,5760312103,124,,5760312105,56,Right,5760312113,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717151,202,5,1,25,10,4jg5vd59i24chckyua90dr1lg,1,33.6,101.8,2025-06-01T14:55:46.586Z,2025-06-01T16:45:17Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760312139,56,Back,5760312141,347,,5760312143,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717147,220,5,1,25,10,5mbo4f0vps12dr0fcvjn3wyp5,0,66.4,-1.8,2025-06-01T14:55:46.586Z,2025-06-01T14:55:50Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760312159,233,202,5760312119,56,Right,5760312121,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717177,203,1,1,25,20,4jg5vd59i24chckyua90dr1lg,1,32.7,100.0,2025-06-01T14:55:57.391Z,2025-06-01T14:56:01Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760312279,140,44.2,5760312281,141,86.5,5760312275,107,,5760312283,212,15.8,5760312285,213,5.59,5760312277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717179,204,4,1,25,24,4jg5vd59i24chckyua90dr1lg,1,54.8,92.6,2025-06-01T14:56:01.472Z,2025-06-01T16:42:19Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5760312295,56,Left,5760312319,233,221,5760312297,152,,5760312299,265,,5760312301,286,,5760312293,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717181,221,4,1,25,24,5mbo4f0vps12dr0fcvjn3wyp5,0,45.2,7.4,2025-06-01T14:56:01.473Z,2025-06-01T16:42:19Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760312303,13,,5760312309,265,,5760312305,56,Back,5760312323,233,204,5760312307,152,,5760312311,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717211,205,1,1,25,38,4jg5vd59i24chckyua90dr1lg,1,47.4,89.9,2025-06-01T14:56:15.327Z,2025-06-01T15:23:55Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760312473,213,3.76,5760312467,140,29.9,5760362513,189,,5760312461,5,,5760312471,212,22.6,5760312465,56,Back,5760312463,152,,5760312469,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717217,206,1,1,25,40,4jg5vd59i24chckyua90dr1lg,1,32.3,72.2,2025-06-01T14:56:16.800Z,2025-06-01T15:23:59Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760312505,213,4.66,5760312497,56,Back,5760362547,189,,5760312503,212,29.7,5760312499,140,30.8,5760312501,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717221,207,1,1,25,41,4jg5vd59i24chckyua90dr1lg,0,31.8,46.1,2025-06-01T14:56:18.112Z,2025-06-01T15:24:09Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5760312529,1,,5760312523,141,86.6,5760312525,212,41.4,5760362355,155,,5760312521,140,61.3,5760312519,56,Left,5760312527,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717223,222,43,1,25,46,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T14:56:22.879Z,2025-06-01T15:24:15Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760362897,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717229,223,1,1,25,46,5mbo4f0vps12dr0fcvjn3wyp5,0,38.6,12.6,2025-06-01T14:56:23.295Z,2025-06-01T15:24:25Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760312579,1,,5760312573,141,12.0,5760312575,212,52.3,5760312571,140,88.4,5760363083,155,,5760312569,56,Right,5760312577,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717255,208,1,1,25,50,4jg5vd59i24chckyua90dr1lg,1,13.3,89.3,2025-06-01T14:56:26.912Z,2025-06-01T15:24:35Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760312687,212,14.8,5760312681,56,Back,5760312685,141,95.6,5760312689,213,0.29,5760312683,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717273,211,3,1,25,51,4jg5vd59i24chckyua90dr1lg,1,22.8,90.2,2025-06-01T14:56:28.054Z,2025-06-01T15:25:04Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760312767,56,Back,5760312777,233,224,5760312769,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717261,224,45,1,25,51,5mbo4f0vps12dr0fcvjn3wyp5,0,77.2,9.8,2025-06-01T14:56:28.054Z,2025-06-01T15:25:07Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5760312999,189,,5760312703,286,,5760312781,233,211,5760312701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717263,209,43,1,25,52,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T14:56:28.865Z,2025-06-01T15:24:37Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760363575,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717269,210,1,1,25,52,4jg5vd59i24chckyua90dr1lg,1,29.3,95.3,2025-06-01T14:56:28.943Z,2025-06-01T15:24:41Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760312735,141,89.9,5760312739,213,3.50,5760312733,140,19.9,5760312737,212,10.5,5760312731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717275,212,1,1,25,57,4jg5vd59i24chckyua90dr1lg,0,24.5,95.7,2025-06-01T14:56:33.728Z,2025-06-01T15:25:23Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760312805,157,,5760312813,212,34.2,5760312815,213,6.04,5760312809,140,56.1,5760312807,56,Left,5760312811,141,83.8,5760312817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717277,225,12,1,25,58,5mbo4f0vps12dr0fcvjn3wyp5,1,40.5,19.5,2025-06-01T14:56:35.231Z,2025-06-01T14:56:38Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5760312865,141,27.0,5760312863,140,62.6,5760312869,213,0.22,5760312867,212,23.8,5760312861,56,Center,5760312875,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717281,226,1,1,26,1,5mbo4f0vps12dr0fcvjn3wyp5,0,62.6,27.0,2025-06-01T14:56:38.143Z,2025-06-01T14:56:39Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760312913,141,33.7,5760312909,56,Center,5760312915,212,14.5,5760312911,140,75.7,5760312907,155,,5760312917,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717291,213,1,1,26,4,4jg5vd59i24chckyua90dr1lg,1,22.5,51.8,2025-06-01T14:56:40.512Z,2025-06-01T14:56:43Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5760312977,141,91.4,5760312971,157,,5760312983,1,,5760312975,140,18.7,5760312979,212,27.2,5760312981,213,1.72,5760312973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717293,214,61,1,26,6,4jg5vd59i24chckyua90dr1lg,0,21.2,93.2,2025-06-01T14:56:43.471Z,2025-06-01T14:56:43Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760312987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717295,215,5,1,26,7,4jg5vd59i24chckyua90dr1lg,0,25.6,102.0,2025-06-01T14:56:44.080Z,2025-06-01T14:56:49Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760312995,347,,5760313039,233,227,5760312993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820717297,227,5,1,26,7,5mbo4f0vps12dr0fcvjn3wyp5,1,74.4,-2.0,2025-06-01T14:56:44.080Z,2025-06-01T16:45:17Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760313005,56,Right,5760313007,347,,5760313027,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
