id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2800837721,716,1,2,67,47,4jg5vd59i24chckyua90dr1lg,0,73.1,72.2,2025-04-13T15:56:43.313Z,2025-04-13T16:05:00Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5650304105,56,Center,5650304109,141,69.9,5650304113,213,3.96,5650304107,140,71.7,5650304111,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800846167,652,61,2,67,48,ac8jow4mdkvnsv5s0och4qqm,1,26.4,30.1,2025-04-13T15:56:44.041Z,2025-04-13T16:05:18Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5650349879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800837823,582,1,2,67,50,ac8jow4mdkvnsv5s0och4qqm,1,28.5,35.8,2025-04-13T15:56:46.495Z,2025-04-13T15:56:48Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650304563,140,34.6,5650304565,141,47.6,5650304567,212,10.3,5650304561,56,Back,5650304569,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800837829,583,3,2,67,51,ac8jow4mdkvnsv5s0och4qqm,0,33.7,46.0,2025-04-13T15:56:47.488Z,2025-04-13T16:40:06Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5650304587,56,Back,5650304615,233,717,5650304591,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800837805,717,7,2,67,51,4jg5vd59i24chckyua90dr1lg,0,66.3,54.0,2025-04-13T15:56:47.489Z,2025-04-13T16:40:06Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5650304601,233,583,5650304605,285,,5650304473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800837841,584,61,2,67,52,ac8jow4mdkvnsv5s0och4qqm,1,34.6,47.6,2025-04-13T15:56:47.750Z,2025-04-13T16:08:13Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5650304647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800837871,718,43,2,67,53,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-13T15:56:49.041Z,2025-04-13T15:56:55Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5650304777,213,3.14,5650304767,140,67.7,5650304773,212,0,5650304765,56,Center,5650305085,144,1,5650304771,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800837973,586,1,2,68,1,ac8jow4mdkvnsv5s0och4qqm,1,67.6,87.8,2025-04-13T15:56:56.823Z,2025-04-13T15:56:59Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650305399,141,77.5,5650305403,213,3.57,5650305395,56,Center,5650305397,140,52.8,5650305401,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838049,587,1,2,68,3,ac8jow4mdkvnsv5s0och4qqm,1,49.2,75.3,2025-04-13T15:56:58.903Z,2025-04-13T15:57:02Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5650305781,212,22.0,5650305783,213,4.47,5650305777,140,44.2,5650305775,56,Back,5650305779,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838099,588,1,2,68,6,ac8jow4mdkvnsv5s0och4qqm,1,42.7,46.8,2025-04-13T15:57:02.401Z,2025-04-13T16:09:02Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5650306065,213,1.09,5650306051,56,Left,5650306059,141,97.3,5650306063,212,38.7,5650306069,1,,5650306055,140,59.7,5650306047,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800850693,687,1,2,68,7,ac8jow4mdkvnsv5s0och4qqm,0,59.5,96.9,2025-04-13T15:57:02.937Z,2025-04-13T16:09:52Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650373949,141,90.6,5650373951,212,6.9,5650373947,140,64.7,5650373953,213,5.62,5650373945,56,Left,5650373943,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839193,735,61,2,68,9,4jg5vd59i24chckyua90dr1lg,1,38.6,4.3,2025-04-13T15:57:04.650Z,2025-04-13T16:08:59Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5650311719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838203,720,4,2,68,10,4jg5vd59i24chckyua90dr1lg,1,39.9,12.6,2025-04-13T15:57:05.558Z,2025-04-13T16:09:34Z,,,,,5650306673,56,Back,5650311441,152,,5650312373,10,,5650311445,286,,5650321877,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838335,590,4,2,68,10,ac8jow4mdkvnsv5s0och4qqm,0,60.1,87.4,2025-04-13T15:57:05.559Z,2025-04-13T16:09:54Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5650307507,152,,5650307505,56,Left,5650307509,285,,5650321915,233,720,5650307503,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838131,719,43,2,68,11,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-13T15:57:07.379Z,2025-04-13T15:57:11Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5650306531,144,8,5650306199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838179,589,43,2,68,14,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-13T15:57:10.151Z,2025-04-13T15:57:25Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650306485,347,0,5650307757,144,5,5650306725,233,720,5650306483,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838361,721,1,2,68,23,4jg5vd59i24chckyua90dr1lg,1,34.7,12.3,2025-04-13T15:57:19.504Z,2025-04-13T16:00:36Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5650322291,152,,5650307331,56,Back,5650307339,213,2.01,5650307333,140,28.5,5650322289,5,,5650307337,212,15.2,5650307335,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838439,722,1,2,68,25,4jg5vd59i24chckyua90dr1lg,1,28.5,32.5,2025-04-13T15:57:21.049Z,2025-04-13T15:57:26Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5650307833,140,30.6,5650307835,141,70.8,5650307837,212,26.1,5650307831,56,Back,5650307839,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838547,723,1,2,68,30,4jg5vd59i24chckyua90dr1lg,1,29.5,71.2,2025-04-13T15:57:25.985Z,2025-04-13T15:57:30Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5650308389,213,1.15,5650308381,56,Back,5650308383,140,35.1,5650308387,212,14.4,5650308385,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838577,724,1,2,68,34,4jg5vd59i24chckyua90dr1lg,1,48.1,90.3,2025-04-13T15:57:30.233Z,2025-04-13T15:57:32Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5650308555,140,34.0,5650308559,212,18.8,5650308557,141,73.3,5650308561,213,3.80,5650308553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838607,725,1,2,68,36,4jg5vd59i24chckyua90dr1lg,1,34.0,73.3,2025-04-13T15:57:32.337Z,2025-04-13T15:57:34Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5650308699,141,65.1,5650308695,56,Back,5650308697,140,39.2,5650308703,213,5.49,5650308701,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838699,726,1,2,68,38,4jg5vd59i24chckyua90dr1lg,1,40.2,64.5,2025-04-13T15:57:33.857Z,2025-04-13T15:57:39Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650309141,140,33.5,5650309139,56,Back,5650309145,212,12.8,5650309147,213,2.15,5650309143,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838717,727,1,2,68,44,4jg5vd59i24chckyua90dr1lg,1,34.6,80.5,2025-04-13T15:57:39.665Z,2025-04-13T15:57:41Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5650309247,212,20.9,5650309245,141,81.7,5650309243,140,54.5,5650309249,213,0.04,5650309241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838723,728,1,2,68,46,4jg5vd59i24chckyua90dr1lg,1,54.5,81.7,2025-04-13T15:57:41.641Z,2025-04-13T15:57:42Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5650309287,213,4.18,5650309285,212,7.6,5650309283,141,72.1,5650309281,140,50.8,5650309279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838751,729,1,2,68,46,4jg5vd59i24chckyua90dr1lg,1,50.8,72.1,2025-04-13T15:57:42.314Z,2025-04-13T15:57:43Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650309389,212,9.2,5650309385,140,59.5,5650309387,141,73.3,5650309383,56,Center,5650309391,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838771,730,1,2,68,48,4jg5vd59i24chckyua90dr1lg,1,64.6,69.7,2025-04-13T15:57:43.842Z,2025-04-13T15:57:45Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5650309503,56,Center,5650309505,140,60.9,5650309507,141,62.6,5650309511,213,4.03,5650309509,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838809,731,1,2,68,49,4jg5vd59i24chckyua90dr1lg,1,60.9,62.6,2025-04-13T15:57:45.193Z,2025-04-13T15:57:49Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5650309681,1,,5650309669,155,,5650309679,213,0.68,5650309671,56,Left,5650309673,140,85.1,5650309677,212,32.6,5650309675,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838901,732,1,2,68,53,4jg5vd59i24chckyua90dr1lg,1,91.7,88.7,2025-04-13T15:57:48.952Z,2025-04-13T16:13:11Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5650310201,56,Center,5650310209,213,4.63,5650310197,2,,5650310207,212,22.5,5650310205,141,55.8,5650310199,155,,5650310203,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839169,734,44,2,68,56,4jg5vd59i24chckyua90dr1lg,1,91.3,47.8,2025-04-13T15:57:51.809Z,2025-04-13T16:40:16Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5650311629,286,,5650311627,56,Center,5650393203,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838923,591,44,2,68,56,ac8jow4mdkvnsv5s0och4qqm,0,8.7,52.2,2025-04-13T15:57:51.810Z,2025-04-13T16:40:17Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5650393233,233,734,5650392889,285,,5650310327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800838907,733,61,2,68,56,4jg5vd59i24chckyua90dr1lg,0,91.3,47.4,2025-04-13T15:57:52.194Z,2025-04-13T16:43:06Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5650310229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800855461,721,80,2,69,12,ac8jow4mdkvnsv5s0och4qqm,1,3.7,49.1,2025-04-13T15:58:08.264Z,2025-04-13T16:14:42Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5650400255,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839621,595,1,2,69,14,ac8jow4mdkvnsv5s0och4qqm,1,3.8,46.6,2025-04-13T15:58:09.680Z,2025-04-13T16:14:13Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5650396939,240,,5650314103,212,19.9,5650314097,56,Back,5650314105,213,1.44,5650314099,140,6.2,5650314101,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839291,594,4,2,69,19,ac8jow4mdkvnsv5s0och4qqm,1,18.2,92.9,2025-04-13T15:58:15.431Z,2025-04-13T16:16:01Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5650312645,233,736,5650312347,152,,5650312353,285,,5650312345,56,Back,5650407447,294,,5650312343,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839347,736,4,2,69,19,4jg5vd59i24chckyua90dr1lg,0,81.8,7.1,2025-04-13T15:58:15.432Z,2025-04-13T16:16:03Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5650312603,13,,5650312605,56,Right,5650312657,233,594,5650312607,152,,5650407637,294,,5650312611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839285,593,43,2,69,21,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-13T15:58:16.560Z,2025-04-13T15:58:38Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5650313329,144,1,5650312257,56,Back,5650312261,141,93.2,5650312263,212,23.0,5650312259,140,13.2,5650312265,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839639,596,1,2,69,54,ac8jow4mdkvnsv5s0och4qqm,0,8.6,88.0,2025-04-13T15:58:50.511Z,2025-04-13T15:58:51Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5650314205,1,,5650314253,189,,5650314191,157,,5650314199,141,50.1,5650314203,213,5.85,5650314189,5,,5650314193,152,,5650314201,212,61.3,5650314195,56,Center,5650314197,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839641,737,61,2,69,55,4jg5vd59i24chckyua90dr1lg,1,36.5,26.4,2025-04-13T15:58:51.048Z,2025-04-13T15:58:52Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5650314217,56,Back,5650314281,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839693,738,1,2,69,58,4jg5vd59i24chckyua90dr1lg,0,54.0,37.6,2025-04-13T15:58:53.746Z,2025-04-13T16:16:15Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5650314487,56,Center,5650314485,3,,5650314493,212,10.8,5650314489,140,60.1,5650314491,141,50.4,5650314495,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839703,597,44,2,69,59,ac8jow4mdkvnsv5s0och4qqm,1,37.7,42.6,2025-04-13T15:58:54.967Z,2025-04-13T16:40:17Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5650314649,233,739,5650314537,56,Back,5650314539,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839705,739,44,2,69,59,4jg5vd59i24chckyua90dr1lg,0,62.3,57.4,2025-04-13T15:58:54.968Z,2025-04-13T16:40:17Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5650314661,233,597,5650314547,286,,5650314545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839711,598,1,2,69,59,ac8jow4mdkvnsv5s0och4qqm,0,34.2,30.9,2025-04-13T15:58:55.447Z,2025-04-13T16:16:29Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5650314581,3,,5650314585,140,51.6,5650314587,141,42.4,5650314595,213,0.40,5650314591,212,19.9,5650314583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839753,740,61,2,70,1,4jg5vd59i24chckyua90dr1lg,0,51.4,64.3,2025-04-13T15:58:57.145Z,2025-04-13T16:17:11Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5650314783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839783,742,83,2,70,2,4jg5vd59i24chckyua90dr1lg,0,51.5,68.1,2025-04-13T15:58:57.705Z,2025-04-13T16:17:25Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5650315199,399,aw75jdzi3u012jkwj7t0eln2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839803,599,1,2,70,2,ac8jow4mdkvnsv5s0och4qqm,1,45.9,29.7,2025-04-13T15:58:58.487Z,2025-04-13T16:17:30Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5650315019,56,Back,5650315021,140,40.5,5650315023,141,22.2,5650315025,212,7.6,5650315027,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839763,741,43,2,70,3,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-13T15:58:58.554Z,2025-04-13T15:59:05Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5650315283,144,61,5650314843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839833,600,1,2,70,5,ac8jow4mdkvnsv5s0och4qqm,1,40.5,22.2,2025-04-13T15:59:00.839Z,2025-04-13T16:17:35Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5650315151,56,Center,5650315159,213,0.42,5650315153,140,54.5,5650315157,212,16.1,5650315155,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839853,602,4,2,70,8,ac8jow4mdkvnsv5s0och4qqm,1,52.4,31.4,2025-04-13T15:59:03.576Z,2025-04-13T16:17:47Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650315293,286,,5650315289,152,,5650315291,265,,5650315287,56,Center,5650315285,13,,5650315319,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839829,743,4,2,70,8,4jg5vd59i24chckyua90dr1lg,0,47.6,68.6,2025-04-13T15:59:03.577Z,2025-04-13T15:59:09Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5650315169,56,Back,5650315171,152,,5650315173,265,,5650315167,13,,5650315357,233,602,5650315175,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800839849,601,43,2,70,9,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-13T15:59:04.551Z,2025-04-13T15:59:09Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5650315573,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840107,603,1,2,70,22,ac8jow4mdkvnsv5s0och4qqm,1,52.8,23.9,2025-04-13T15:59:18.295Z,2025-04-13T15:59:27Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5650316529,141,24.1,5650316521,5,,5650316531,212,27.2,5650316527,140,26.9,5650316525,56,Back,5650316921,189,,5650316535,213,3.14,5650316523,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840111,604,1,2,70,23,ac8jow4mdkvnsv5s0och4qqm,0,26.9,24.1,2025-04-13T15:59:19.390Z,2025-04-13T15:59:24Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5650316563,212,81.7,5650316559,140,89.4,5650316567,1,,5650316565,213,0.64,5650316555,157,,5650316561,141,95.7,5650316557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840161,745,1,2,70,28,4jg5vd59i24chckyua90dr1lg,1,12.4,4.6,2025-04-13T15:59:23.548Z,2025-04-13T15:59:24Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5650316761,141,28.0,5650316757,56,Back,5650316755,157,,5650316763,212,29.3,5650316765,213,0.57,5650316767,1,,5650316759,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840187,746,1,2,70,29,4jg5vd59i24chckyua90dr1lg,1,35.8,28.0,2025-04-13T15:59:24.754Z,2025-04-13T15:59:26Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5650316895,141,26.7,5650316897,212,4.7,5650316893,140,31.4,5650316891,56,Back,5650316899,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840249,747,1,2,70,30,4jg5vd59i24chckyua90dr1lg,1,31.4,26.5,2025-04-13T15:59:26.274Z,2025-04-13T16:18:02Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5650317183,1,,5650317177,141,59.6,5650317175,140,76.9,5650415345,157,,5650317173,56,Center,5650317179,212,52.8,5650317181,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840255,748,61,2,70,35,4jg5vd59i24chckyua90dr1lg,0,86.8,55.5,2025-04-13T15:59:30.834Z,2025-04-13T15:59:31Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5650317231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840281,605,54,2,70,36,ac8jow4mdkvnsv5s0och4qqm,1,9.5,49.1,2025-04-13T15:59:32.063Z,2025-04-13T16:18:07Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5650317397,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840269,749,43,2,70,36,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-04-13T15:59:32.187Z,2025-04-13T16:00:14Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5650317547,29,0,5650320245,144,60,5650317545,56,Center,5650317555,89,0,5650317549,154,0,5650317551,55,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840357,607,1,2,70,42,ac8jow4mdkvnsv5s0och4qqm,1,10.9,43.3,2025-04-13T15:59:37.583Z,2025-04-13T15:59:41Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5650317773,141,6.7,5650317767,123,,5650317775,212,35.0,5650317777,213,5.49,5650317769,56,Back,5650317811,287,,5650317771,140,34.3,5650317779,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840475,608,1,2,70,50,ac8jow4mdkvnsv5s0och4qqm,1,43.1,8.3,2025-04-13T15:59:46.255Z,2025-04-13T15:59:51Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5650318451,141,12.9,5650318455,213,2.96,5650318453,212,17.2,5650318449,140,27.0,5650318447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840517,609,1,2,70,55,ac8jow4mdkvnsv5s0och4qqm,1,30.0,13.7,2025-04-13T15:59:51.327Z,2025-04-13T15:59:52Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5650318575,56,Back,5650318579,141,40.4,5650318577,140,23.8,5650318583,213,1.92,5650318581,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840537,610,1,2,70,57,ac8jow4mdkvnsv5s0och4qqm,1,23.8,40.4,2025-04-13T15:59:52.702Z,2025-04-13T15:59:54Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5650318681,213,5.86,5650318679,212,15.6,5650318673,56,Back,5650318675,140,37.4,5650318677,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840549,611,1,2,70,58,ac8jow4mdkvnsv5s0och4qqm,1,37.4,31.0,2025-04-13T15:59:54.103Z,2025-04-13T15:59:55Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5650318731,212,10.8,5650318729,141,34.5,5650318771,156,,5650318725,56,Back,5650318727,140,27.4,5650318733,213,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840593,612,1,2,71,0,ac8jow4mdkvnsv5s0och4qqm,0,26.6,33.1,2025-04-13T15:59:56.472Z,2025-04-13T15:59:57Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5650318989,213,5.84,5650318981,56,Right,5650318979,155,,5650318987,212,41.1,5650318985,141,7.3,5650318991,1,,5650318983,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840641,751,1,2,71,3,4jg5vd59i24chckyua90dr1lg,1,33.6,92.4,2025-04-13T15:59:59.443Z,2025-04-13T16:00:01Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5650319263,140,49.0,5650319267,212,17.5,5650319261,56,Back,5650319269,213,5.90,5650319265,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800840653,752,1,2,71,6,4jg5vd59i24chckyua90dr1lg,1,49.0,82.7,2025-04-13T16:00:01.730Z,2025-04-13T16:00:03Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5650319379,212,24.5,5650319381,213,3.36,5650319377,141,75.0,5650319375,140,26.2,5650319373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
