id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2810158063,26,5,1,2,54,czkf5t3ai00ghwbga03i5aqxw,0,64.0,-1.1,2025-05-04T12:03:21.139Z,2025-05-04T14:21:00Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5701763973,233,30,5701763361,347,,5701763357,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158043,30,5,1,2,54,5mbo4f0vps12dr0fcvjn3wyp5,1,36.0,101.1,2025-05-04T12:03:21.139Z,2025-05-04T14:21:00Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5701763937,233,26,5701763273,347,,5701763271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158489,31,1,1,3,18,5mbo4f0vps12dr0fcvjn3wyp5,0,33.8,100.0,2025-05-04T12:03:45.242Z,2025-05-04T12:03:47Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5701765267,140,50.3,5701765269,141,96.2,5701765265,56,Left,5701765271,212,17.7,5701765263,107,,5701765273,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158529,27,1,1,3,21,czkf5t3ai00ghwbga03i5aqxw,0,44.2,8.0,2025-05-04T12:03:48.547Z,2025-05-04T12:03:49Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5701765501,212,16.2,5701765505,213,5.85,5701765497,141,0.0,5701765487,3,,5701765489,56,Right,5701765493,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158547,28,5,1,3,21,czkf5t3ai00ghwbga03i5aqxw,0,55.6,-1.8,2025-05-04T12:03:48.633Z,2025-05-04T14:21:01Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5701765557,56,Right,5701765559,347,,5701765581,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158541,32,5,1,3,21,5mbo4f0vps12dr0fcvjn3wyp5,1,44.4,101.8,2025-05-04T12:03:48.633Z,2025-05-04T14:21:01Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5701765539,56,Back,5701765541,347,,5701765577,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158755,33,1,1,3,36,5mbo4f0vps12dr0fcvjn3wyp5,1,44.4,100.0,2025-05-04T12:04:03.834Z,2025-05-04T12:04:06Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5701766643,140,69.6,5701766635,107,,5701766639,56,Left,5701766653,213,6.07,5701766645,141,93.2,5701766649,212,27.1,5701766655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158793,34,1,1,3,39,5mbo4f0vps12dr0fcvjn3wyp5,1,69.2,93.2,2025-05-04T12:04:06.491Z,2025-05-04T12:04:09Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5701766851,141,48.5,5701766849,140,59.3,5701766855,213,4.38,5701766847,56,Center,5701766857,1,,5701766845,157,,5701766853,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158823,35,44,1,3,41,5mbo4f0vps12dr0fcvjn3wyp5,1,63.0,50.2,2025-05-04T12:04:08.834Z,2025-05-04T12:28:31Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5701766999,56,Center,5701767023,233,30,5701767001,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158791,30,44,1,3,41,czkf5t3ai00ghwbga03i5aqxw,0,37.0,49.8,2025-05-04T12:04:08.835Z,2025-05-04T12:28:31Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5701767037,233,35,5701766843,285,,5701766841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158861,36,1,1,3,42,5mbo4f0vps12dr0fcvjn3wyp5,1,59.4,48.4,2025-05-04T12:04:09.810Z,2025-05-04T13:06:39Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5701767185,213,5.71,5701767183,212,10.5,5701767175,3,,5701767177,56,Center,5701767181,141,40.0,5701767179,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158913,37,1,1,3,46,5mbo4f0vps12dr0fcvjn3wyp5,1,67.5,38.9,2025-05-04T12:04:13.306Z,2025-05-04T12:04:15Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5701767425,56,Right,5701767431,212,22.0,5701767427,140,55.0,5701767429,141,12.9,5701767433,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158989,38,1,1,3,48,5mbo4f0vps12dr0fcvjn3wyp5,1,55.4,12.3,2025-05-04T12:04:15.785Z,2025-05-04T12:04:20Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5701767795,212,19.6,5701767797,213,5.99,5701767789,56,Right,5701767791,140,73.3,5701767793,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810158993,31,45,1,3,53,czkf5t3ai00ghwbga03i5aqxw,0,20.5,93.8,2025-05-04T12:04:19.882Z,2025-05-04T14:21:34Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5701767929,233,39,5701767813,285,,5701767811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159007,39,3,1,3,53,5mbo4f0vps12dr0fcvjn3wyp5,1,79.5,6.2,2025-05-04T12:04:19.882Z,2025-05-04T14:21:33Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5701767879,286,,5701767907,233,31,5701767877,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159027,40,1,1,3,53,5mbo4f0vps12dr0fcvjn3wyp5,1,72.7,7.3,2025-05-04T12:04:20.762Z,2025-05-04T12:29:54Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5701767975,56,Right,5701767983,213,2.25,5701767979,141,16.5,5701767981,212,8.0,5701767977,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159089,41,1,1,3,55,5mbo4f0vps12dr0fcvjn3wyp5,1,67.8,16.5,2025-05-04T12:04:22.298Z,2025-05-04T12:04:25Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5701768263,141,6.2,5701768259,56,Right,5701768261,140,70.4,5701768265,212,7.5,5701768267,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159139,42,1,1,3,58,5mbo4f0vps12dr0fcvjn3wyp5,1,72.3,9.8,2025-05-04T12:04:25.545Z,2025-05-04T12:30:17Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5701768515,141,12.9,5701768507,56,Right,5701768519,213,2.80,5701768517,212,6.3,5701768511,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159183,43,1,1,4,0,5mbo4f0vps12dr0fcvjn3wyp5,1,64.3,14.1,2025-05-04T12:04:27.594Z,2025-05-04T12:04:30Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5701768803,141,34.2,5701768801,140,58.3,5701768805,212,15.1,5701768799,56,Center,5701768807,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159245,44,1,1,4,3,5mbo4f0vps12dr0fcvjn3wyp5,1,58.7,34.8,2025-05-04T12:04:30.298Z,2025-05-04T12:04:34Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5701769137,140,60.1,5701769139,141,6.4,5701769141,212,19.4,5701769143,213,4.79,5701769135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159275,45,1,1,4,7,5mbo4f0vps12dr0fcvjn3wyp5,1,61.4,8.9,2025-05-04T12:04:34.314Z,2025-05-04T12:30:40Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5701769273,140,62.8,5701769279,213,1.42,5701769277,212,9.5,5701769275,141,22.7,5701769271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159343,46,1,1,4,9,5mbo4f0vps12dr0fcvjn3wyp5,1,62.2,21.8,2025-05-04T12:04:36.010Z,2025-05-04T12:04:40Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5701769571,213,3.18,5701769563,56,Back,5701769569,212,17.7,5701769567,141,20.9,5701769565,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159411,47,1,1,4,16,5mbo4f0vps12dr0fcvjn3wyp5,1,46.8,19.4,2025-05-04T12:04:43.338Z,2025-05-04T12:31:18Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5701769943,140,52.3,5701769945,141,8.9,5701769949,213,5.39,5701769947,212,9.2,5701769941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159469,48,1,1,4,17,5mbo4f0vps12dr0fcvjn3wyp5,1,52.3,8.9,2025-05-04T12:04:44.250Z,2025-05-04T12:31:31Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5701770203,213,2.21,5701770197,140,44.6,5701770199,141,25.0,5701770195,56,Back,5701770201,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159473,49,1,1,4,20,5mbo4f0vps12dr0fcvjn3wyp5,1,31.1,19.9,2025-05-04T12:04:47.809Z,2025-05-04T12:32:31Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5701887463,140,37.7,5701887461,56,Back,5701887465,141,12.1,5701887469,213,5.63,5701887467,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159475,50,1,1,4,21,5mbo4f0vps12dr0fcvjn3wyp5,1,43.0,16.6,2025-05-04T12:04:48.010Z,2025-05-04T12:33:22Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5701894653,56,Back,5701894659,212,11.6,5701894661,213,2.34,5701894657,141,28.9,5701894655,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159481,51,1,1,4,21,5mbo4f0vps12dr0fcvjn3wyp5,1,36.2,19.5,2025-05-04T12:04:48.377Z,2025-05-04T12:33:34Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5701895755,140,33.8,5701895759,212,10.2,5701895757,141,34.0,5701895761,213,1.82,5701895753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810183387,232,1,1,4,22,5mbo4f0vps12dr0fcvjn3wyp5,1,32.3,40.3,2025-05-04T12:04:48.975Z,2025-05-04T12:34:26Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5701900461,56,Back,5701900463,140,43.2,5701900467,212,23.2,5701900469,213,5.23,5701900465,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810183385,231,1,1,4,22,5mbo4f0vps12dr0fcvjn3wyp5,1,41.0,6.2,2025-05-04T12:04:49.640Z,2025-05-04T12:34:43Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5701902121,212,12.7,5701902115,56,Back,5701902117,140,39.7,5701902119,141,24.8,5701902123,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810183395,233,1,1,4,23,5mbo4f0vps12dr0fcvjn3wyp5,0,43.3,18.8,2025-05-04T12:04:50.465Z,2025-05-04T12:35:17Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5701904685,212,32.6,5701904689,1,,5701904687,213,5.84,5701904683,141,0.0,5701904679,56,Right,5701904681,140,71.4,5701904677,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159517,33,5,1,4,23,czkf5t3ai00ghwbga03i5aqxw,1,26.8,102.0,2025-05-04T12:04:50.611Z,2025-05-04T12:34:57Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701770391,56,Back,5701770477,233,52,5701770393,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159531,52,5,1,4,23,5mbo4f0vps12dr0fcvjn3wyp5,0,73.2,-2.0,2025-05-04T12:04:50.611Z,2025-05-04T14:21:01Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5701770515,233,33,5701770463,347,,5701770461,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159829,34,1,1,4,38,czkf5t3ai00ghwbga03i5aqxw,1,31.1,100.0,2025-05-04T12:05:05.779Z,2025-05-04T12:05:08Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5701771847,1,,5701771845,213,6.08,5701771841,141,92.6,5701771839,140,60.2,5701771837,56,Left,5701771843,212,31.2,5701771835,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159891,35,1,1,4,41,czkf5t3ai00ghwbga03i5aqxw,1,60.2,92.6,2025-05-04T12:05:08.387Z,2025-05-04T12:05:13Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5701772233,141,83.5,5701772229,140,67.2,5701772225,56,Left,5701772221,3,,5701772241,213,5.58,5701772223,168,,5701772237,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159903,36,1,1,4,46,czkf5t3ai00ghwbga03i5aqxw,0,89.6,85.0,2025-05-04T12:05:13.635Z,2025-05-04T12:05:14Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5701772293,56,Center,5701772301,213,4.40,5701772295,140,87.1,5701772297,141,73.0,5701772299,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810159993,55,1,1,4,51,5mbo4f0vps12dr0fcvjn3wyp5,0,21.9,35.2,2025-05-04T12:05:17.946Z,2025-05-04T12:05:19Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5701772733,56,Center,5701772741,213,0.05,5701772731,155,,5701772735,140,64.3,5701772743,1,,5701772737,141,38.6,5701772739,212,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160033,37,1,1,4,54,czkf5t3ai00ghwbga03i5aqxw,0,31.1,70.0,2025-05-04T12:05:20.852Z,2025-05-04T12:05:21Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701772923,56,Back,5701772931,213,6.24,5701772921,3,,5701772925,140,39.6,5701772929,212,8.9,5701772927,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160067,56,1,1,4,56,5mbo4f0vps12dr0fcvjn3wyp5,0,69.9,37.1,2025-05-04T12:05:23.066Z,2025-05-04T12:05:29Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5701773047,212,6.2,5701773049,213,2.68,5701773045,141,41.2,5701773041,56,Center,5701773043,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160171,39,1,1,5,0,czkf5t3ai00ghwbga03i5aqxw,1,46.0,49.3,2025-05-04T12:05:27.283Z,2025-05-04T12:06:15Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5701773531,212,30.3,5701773525,56,Center,5701773527,140,73.7,5701773533,213,6.00,5701773529,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160173,40,61,1,5,3,czkf5t3ai00ghwbga03i5aqxw,0,73.7,36.7,2025-05-04T12:05:30.547Z,2025-05-04T12:05:30Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5701773537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160217,57,4,1,5,5,5mbo4f0vps12dr0fcvjn3wyp5,1,10.6,81.6,2025-05-04T12:05:32.324Z,2025-05-04T12:35:42Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5701773767,233,41,5701773753,13,,5701773757,152,,5701773759,265,,5701773755,56,Back,5701773763,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160193,41,4,1,5,5,czkf5t3ai00ghwbga03i5aqxw,0,89.4,18.4,2025-05-04T12:05:32.325Z,2025-05-04T12:05:37Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5701773693,13,,5701773703,286,,5701773701,265,,5701773695,56,Right,5701773811,233,57,5701773697,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810160733,42,43,1,5,35,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-04T12:06:02.675Z,2025-05-04T12:06:05Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5701776429,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161143,58,1,1,5,55,5mbo4f0vps12dr0fcvjn3wyp5,1,23.3,82.9,2025-05-04T12:06:22.042Z,2025-05-04T12:06:28Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5701778273,152,,5701778285,1,,5701778281,212,54.4,5701778271,157,,5701778279,141,26.2,5701778277,140,59.8,5701778269,5,,5701778283,213,5.49,5701778275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161257,59,1,1,6,1,5mbo4f0vps12dr0fcvjn3wyp5,1,53.9,17.6,2025-05-04T12:06:27.947Z,2025-05-04T12:06:34Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5701778893,56,Right,5701778901,213,6.16,5701778895,140,72.1,5701778897,141,14.1,5701778899,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161265,60,4,1,6,7,5mbo4f0vps12dr0fcvjn3wyp5,1,76.6,9.6,2025-05-04T12:06:33.979Z,2025-05-04T13:03:49Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5701779001,56,Right,5701779007,286,,5701779005,265,,5701779003,152,,5701778999,13,,5701779101,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161271,43,4,1,6,7,czkf5t3ai00ghwbga03i5aqxw,0,23.4,90.4,2025-05-04T12:06:33.980Z,2025-05-04T13:03:49Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5701779083,285,,5701779075,13,,5701779105,233,60,5701779077,56,Back,5701779079,152,,5701779081,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161797,61,1,1,6,43,5mbo4f0vps12dr0fcvjn3wyp5,0,67.5,14.1,2025-05-04T12:07:10.746Z,2025-05-04T12:07:12Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5701781837,141,38.8,5701781839,212,27.3,5701781835,140,88.0,5701781831,152,,5701781841,213,0.66,5701781825,2,,5701781829,155,,5701781833,56,Center,5701781827,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161867,44,1,1,6,47,czkf5t3ai00ghwbga03i5aqxw,0,12.7,71.4,2025-05-04T12:07:14.180Z,2025-05-04T12:13:49Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5701782223,141,53.3,5701782221,140,66.1,5701782219,56,Center,5701782225,212,57.4,5701782217,157,,5701782227,213,6.07,5701782229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161919,62,1,1,6,51,5mbo4f0vps12dr0fcvjn3wyp5,1,34.9,39.8,2025-05-04T12:07:18.746Z,2025-05-04T12:07:22Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5701782553,141,10.7,5701782551,140,43.2,5701782555,212,21.6,5701782549,56,Back,5701782557,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161947,63,1,1,6,55,5mbo4f0vps12dr0fcvjn3wyp5,0,43.4,13.8,2025-05-04T12:07:22.234Z,2025-05-04T12:14:17Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5701782759,1,,5701782665,212,32.5,5701782667,213,6.24,5701782663,141,11.9,5701782657,155,,5701782661,140,74.3,5701782659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161973,45,12,1,6,57,czkf5t3ai00ghwbga03i5aqxw,1,24.7,88.0,2025-05-04T12:07:24.484Z,2025-05-04T12:07:29Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5701782871,167,,5701782785,140,35.9,5701782787,141,100.0,5701782789,212,15.1,5701782783,56,Back,5701782793,213,0.68,5701783165,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161981,46,5,1,6,58,czkf5t3ai00ghwbga03i5aqxw,0,34.7,102.0,2025-05-04T12:07:25.532Z,2025-05-04T12:07:30Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5701782829,347,,5701782827,56,Back,5701782997,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810161987,64,5,1,6,58,5mbo4f0vps12dr0fcvjn3wyp5,1,65.3,-2.0,2025-05-04T12:07:25.532Z,2025-05-04T14:21:02Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5701782887,347,,5701782901,233,46,5701782885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162261,65,1,1,7,19,5mbo4f0vps12dr0fcvjn3wyp5,0,67.2,0.0,2025-05-04T12:07:46.474Z,2025-05-04T12:07:49Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5701784485,213,0.77,5701784473,107,,5701784489,1,,5701784483,212,33.2,5701784475,56,Center,5701784477,140,89.9,5701784479,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162277,47,12,1,7,22,czkf5t3ai00ghwbga03i5aqxw,1,8.8,65.5,2025-05-04T12:07:49.187Z,2025-05-04T12:07:53Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701784523,212,21.3,5701784551,15,,5701784519,141,76.6,5701784517,140,27.8,5701784527,213,0.36,5701784515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162301,66,1,1,7,24,5mbo4f0vps12dr0fcvjn3wyp5,0,72.2,23.5,2025-05-04T12:07:51.243Z,2025-05-04T12:15:39Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5701784679,56,Center,5701784675,3,,5701784683,140,85.5,5701784691,213,0.60,5701784687,212,16.9,5701784685,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162303,67,43,1,7,25,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-04T12:07:52.666Z,2025-05-04T12:15:02Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5701784709,140,92.5,5701784707,56,Center,5701784705,168,0,5701784713,141,42.7,5701784719,213,3.14,5701820029,144,1,5701784717,212,0,5701784703,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162307,48,44,1,7,25,czkf5t3ai00ghwbga03i5aqxw,1,9.4,60.2,2025-05-04T12:07:52.740Z,2025-05-04T14:32:32Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701784803,233,68,5701784729,285,,5701784727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162311,68,44,1,7,25,5mbo4f0vps12dr0fcvjn3wyp5,0,90.6,39.8,2025-05-04T12:07:52.741Z,2025-05-04T14:32:32Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5701784829,233,48,5701784739,286,,5701784737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162313,49,12,1,7,26,czkf5t3ai00ghwbga03i5aqxw,1,12.6,64.9,2025-05-04T12:07:52.981Z,2025-05-04T12:07:54Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5701784777,15,,5701784743,56,Back,5701784751,213,5.84,5701784745,140,32.3,5701784749,212,22.9,5701784747,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162383,69,1,1,7,29,5mbo4f0vps12dr0fcvjn3wyp5,1,71.6,40.4,2025-05-04T12:07:55.979Z,2025-05-04T12:15:13Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5701785117,141,28.9,5701785119,212,8.9,5701785115,140,67.5,5701785113,56,Center,5701785121,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162413,70,1,1,7,33,5mbo4f0vps12dr0fcvjn3wyp5,1,64.3,32.2,2025-05-04T12:07:59.915Z,2025-05-04T12:16:04Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5701785305,1,,5701785301,212,41.5,5701785295,56,Back,5701785299,141,25.8,5701785303,213,3.25,5701785297,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162429,71,1,1,7,35,5mbo4f0vps12dr0fcvjn3wyp5,0,26.7,25.5,2025-05-04T12:08:02.251Z,2025-05-04T12:08:05Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5701785423,212,38.7,5701785421,141,7.6,5701785419,140,61.7,5701785425,213,5.96,5701785417,56,Right,5701785427,1,,5701785415,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810162473,50,1,1,7,41,czkf5t3ai00ghwbga03i5aqxw,0,26.2,89.9,2025-05-04T12:08:07.956Z,2025-05-04T12:08:08Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5701785771,3,,5701785779,212,10.3,5701785777,141,79.7,5701785775,140,33.4,5701785773,56,Back,5701785781,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
