id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2802976889,33,1,1,2,5,46yo78zak2j7kaxc5ak1fnm60,1,38.6,57.5,2025-04-19T13:02:55.281Z,2025-04-19T13:02:58Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662285181,141,62.9,5662285179,140,64.8,5662285185,213,0.13,5662285183,212,27.8,5662285177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802976927,34,1,1,2,8,46yo78zak2j7kaxc5ak1fnm60,1,54.6,77.5,2025-04-19T13:02:58.666Z,2025-04-19T13:03:03Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,5662285371,212,16.7,5662285367,140,67.0,5662285373,213,0.68,5662285369,141,92.9,5662285365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802976953,35,1,1,2,13,46yo78zak2j7kaxc5ak1fnm60,1,56.7,93.8,2025-04-19T13:03:03.193Z,2025-04-19T13:03:05Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662285503,212,15.9,5662285499,140,41.6,5662285505,213,3.24,5662285497,56,Back,5662285501,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802976977,36,1,1,2,15,46yo78zak2j7kaxc5ak1fnm60,1,39.9,88.9,2025-04-19T13:03:05.401Z,2025-04-19T13:03:07Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662285665,140,56.2,5662285663,56,Left,5662285673,213,0.22,5662285667,141,94.4,5662285671,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977023,37,1,1,2,17,46yo78zak2j7kaxc5ak1fnm60,1,56.4,95.4,2025-04-19T13:03:07.833Z,2025-04-19T13:03:11Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662285943,56,Back,5662285951,213,4.02,5662285949,212,21.7,5662285945,140,43.3,5662285947,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977051,38,1,1,2,21,46yo78zak2j7kaxc5ak1fnm60,1,41.3,63.0,2025-04-19T13:03:11.522Z,2025-04-19T13:03:14Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5662286091,140,36.3,5662286097,213,4.51,5662286095,212,26.4,5662286089,56,Back,5662286093,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977081,39,1,1,2,24,46yo78zak2j7kaxc5ak1fnm60,1,35.4,33.7,2025-04-19T13:03:14.537Z,2025-04-19T13:03:16Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662286287,212,20.8,5662286281,56,Back,5662286285,141,64.2,5662286289,213,1.66,5662286283,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977125,40,1,1,2,26,46yo78zak2j7kaxc5ak1fnm60,1,33.7,64.8,2025-04-19T13:03:16.265Z,2025-04-19T13:03:19Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662286481,56,Back,5662286487,212,16.1,5662286485,141,86.3,5662286489,213,1.14,5662286483,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977165,41,1,1,2,28,46yo78zak2j7kaxc5ak1fnm60,1,39.7,89.3,2025-04-19T13:03:19.009Z,2025-04-19T13:03:22Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662286695,212,19.9,5662286697,213,5.99,5662286691,140,57.9,5662286693,141,80.9,5662286689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977175,27,45,1,2,32,1939bnru25svvgv15k2c7tw2y,0,28.2,29.0,2025-04-19T13:03:22.641Z,2025-04-19T13:11:24Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,5662286753,56,Back,5662286757,285,,5662286857,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977191,42,3,1,2,32,46yo78zak2j7kaxc5ak1fnm60,1,71.8,71.0,2025-04-19T13:03:22.641Z,2025-04-19T13:11:24Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5662286827,56,Center,5662286843,233,27,5662286829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977213,43,1,1,2,34,46yo78zak2j7kaxc5ak1fnm60,1,75.6,74.1,2025-04-19T13:03:24.337Z,2025-04-19T13:03:26Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5662286933,56,Left,5662286941,213,0.59,5662286939,212,14.4,5662286935,140,87.0,5662286937,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977221,44,1,1,2,36,46yo78zak2j7kaxc5ak1fnm60,0,87.8,85.0,2025-04-19T13:03:26.113Z,2025-04-19T13:03:28Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662286971,212,11.2,5662286961,2,,5662286967,140,91.5,5662286973,213,5.07,5662286969,141,69.6,5662286965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977235,28,61,1,2,37,1939bnru25svvgv15k2c7tw2y,1,10.3,28.6,2025-04-19T13:03:27.116Z,2025-04-19T13:16:51Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,5662287085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977237,29,6,1,2,37,1939bnru25svvgv15k2c7tw2y,0,2.4,20.8,2025-04-19T13:03:27.994Z,2025-04-19T13:11:22Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,5662287137,233,45,5662287125,73,,5662287121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977227,45,6,1,2,37,46yo78zak2j7kaxc5ak1fnm60,1,97.6,79.2,2025-04-19T13:03:27.994Z,2025-04-19T13:11:22Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662287069,73,,5662287131,233,29,5662287067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977553,46,1,1,3,8,46yo78zak2j7kaxc5ak1fnm60,1,99.5,99.5,2025-04-19T13:03:59.033Z,2025-04-19T13:17:06Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,5662288685,56,Center,5662288689,141,66.4,5662288687,140,97.0,5662288693,213,4.60,5662288691,212,22.7,5662288677,2,,5662288683,223,,5662288679,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977569,47,61,1,3,13,46yo78zak2j7kaxc5ak1fnm60,1,97.0,66.4,2025-04-19T13:04:03.098Z,2025-04-19T13:17:34Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662288781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977599,30,12,1,3,14,1939bnru25svvgv15k2c7tw2y,1,5.2,37.9,2025-04-19T13:04:04.484Z,2025-04-19T13:04:07Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,5662289011,212,26.9,5662289009,141,38.9,5662289005,140,30.8,5662289003,56,Back,5662289043,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977607,31,61,1,3,17,1939bnru25svvgv15k2c7tw2y,0,30.8,38.9,2025-04-19T13:04:07.284Z,2025-04-19T13:04:07Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,5662289045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977675,48,1,1,3,18,46yo78zak2j7kaxc5ak1fnm60,1,55.2,43.1,2025-04-19T13:04:08.633Z,2025-04-19T13:04:12Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662289433,212,24.3,5662289427,56,Right,5662289435,213,5.12,5662289431,141,10.3,5662289429,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977717,49,1,1,3,22,46yo78zak2j7kaxc5ak1fnm60,1,65.1,8.2,2025-04-19T13:04:12.226Z,2025-04-19T13:04:14Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5662289637,140,93.4,5662289641,212,29.7,5662289639,141,7.1,5662289643,213,6.26,5662289635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977745,50,1,1,3,24,46yo78zak2j7kaxc5ak1fnm60,0,94.2,5.6,2025-04-19T13:04:14.480Z,2025-04-19T13:04:18Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662289841,212,30.1,5662289823,2,,5662289845,213,1.50,5662289831,56,Center,5662289827,155,,5662289891,233,32,5662289835,140,96.1,5662289839,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977749,32,11,1,3,27,1939bnru25svvgv15k2c7tw2y,1,5.9,47.5,2025-04-19T13:04:17.652Z,2025-04-19T13:04:18Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662289861,56,Back,5662289863,88,,5662289911,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977853,33,1,1,3,31,1939bnru25svvgv15k2c7tw2y,1,12.4,47.6,2025-04-19T13:04:21.973Z,2025-04-19T13:04:26Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662290469,141,14.6,5662290465,56,Back,5662290463,123,,5662290473,213,5.26,5662290467,140,25.3,5662290471,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977903,34,1,1,3,36,1939bnru25svvgv15k2c7tw2y,1,25.4,12.3,2025-04-19T13:04:26.310Z,2025-04-19T13:04:30Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,5662290791,140,33.8,5662290797,213,1.11,5662290795,212,19.8,5662290789,56,Back,5662290793,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977909,35,61,1,3,40,1939bnru25svvgv15k2c7tw2y,1,42.9,41.5,2025-04-19T13:04:30.525Z,2025-04-19T13:19:23Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662290821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977983,36,1,1,3,41,1939bnru25svvgv15k2c7tw2y,0,45.9,46.0,2025-04-19T13:04:31.756Z,2025-04-19T13:19:28Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,5662291277,141,72.2,5662291275,140,66.0,5662291281,213,0.70,5662291279,212,27.6,5662291273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802977931,51,8,1,3,42,46yo78zak2j7kaxc5ak1fnm60,1,40.8,28.9,2025-04-19T13:04:32.697Z,2025-04-19T13:04:32Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662290971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978003,37,1,1,3,46,1939bnru25svvgv15k2c7tw2y,0,89.1,74.1,2025-04-19T13:04:36.949Z,2025-04-19T13:04:38Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662291353,56,Center,5662291361,213,5.00,5662291355,140,93.3,5662291359,212,15.5,5662291357,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978039,52,12,1,3,48,46yo78zak2j7kaxc5ak1fnm60,1,4.6,46.1,2025-04-19T13:04:38.795Z,2025-04-19T13:04:50Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662291571,140,14.1,5662291577,213,5.27,5662291573,141,22.7,5662291575,212,18.8,5662291569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978043,53,4,1,3,50,46yo78zak2j7kaxc5ak1fnm60,1,14.6,25.5,2025-04-19T13:04:41.010Z,2025-04-19T13:11:21Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662291615,265,,5662291611,56,Back,5662291617,285,,5662291693,233,38,5662291609,13,,5662291613,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978047,38,4,1,3,50,1939bnru25svvgv15k2c7tw2y,0,85.4,74.5,2025-04-19T13:04:41.011Z,2025-04-19T13:11:22Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,5662291659,152,,5662291661,265,,5662291655,13,,5662291663,286,,5662291657,56,Center,5662291717,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978265,54,1,1,4,8,46yo78zak2j7kaxc5ak1fnm60,1,14.3,22.5,2025-04-19T13:04:58.130Z,2025-04-19T13:04:59Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662292857,141,38.5,5662292851,152,,5662292859,212,11.4,5662292861,213,1.88,5662292855,140,11.0,5662292887,189,,5662292849,5,,5662292853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978291,55,1,1,4,10,46yo78zak2j7kaxc5ak1fnm60,1,11.0,38.5,2025-04-19T13:05:00.298Z,2025-04-19T13:05:01Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5662293003,140,22.6,5662293007,212,22.3,5662293001,56,Back,5662293005,141,11.1,5662293009,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978301,56,1,1,4,11,46yo78zak2j7kaxc5ak1fnm60,1,22.1,12.5,2025-04-19T13:05:01.858Z,2025-04-19T13:05:02Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662293033,212,14.3,5662293035,213,0.62,5662293027,56,Back,5662293031,141,24.7,5662293029,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978325,57,1,1,4,12,46yo78zak2j7kaxc5ak1fnm60,1,33.2,24.7,2025-04-19T13:05:02.387Z,2025-04-19T13:05:04Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5662293141,140,25.1,5662293147,213,3.72,5662293145,212,10.2,5662293139,56,Back,5662293143,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978349,58,1,1,4,14,46yo78zak2j7kaxc5ak1fnm60,1,29.7,22.1,2025-04-19T13:05:04.426Z,2025-04-19T13:05:07Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662293309,56,Back,5662293313,141,2.5,5662293315,212,15.8,5662293317,213,5.27,5662293311,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978365,59,1,1,4,16,46yo78zak2j7kaxc5ak1fnm60,1,37.7,2.8,2025-04-19T13:05:07.010Z,2025-04-19T13:20:57Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5662293391,56,Back,5662293397,141,14.1,5662293401,213,2.26,5662293395,140,31.7,5662293399,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978447,60,1,1,4,17,46yo78zak2j7kaxc5ak1fnm60,1,31.7,14.1,2025-04-19T13:05:07.714Z,2025-04-19T13:05:11Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662293863,56,Back,5662293873,212,34.0,5662293865,140,37.5,5662293869,141,63.3,5662293881,1,,5662293877,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978473,61,1,1,4,21,46yo78zak2j7kaxc5ak1fnm60,1,37.5,63.3,2025-04-19T13:05:11.682Z,2025-04-19T13:05:13Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5662293997,140,28.8,5662294001,212,11.4,5662293995,56,Back,5662293999,141,73.3,5662294003,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978531,62,1,1,4,23,46yo78zak2j7kaxc5ak1fnm60,1,28.4,73.5,2025-04-19T13:05:13.185Z,2025-04-19T13:05:16Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662294241,56,Back,5662294243,140,45.4,5662294253,213,0.63,5662294249,212,22.1,5662294245,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978575,63,1,1,4,26,46yo78zak2j7kaxc5ak1fnm60,1,69.7,82.9,2025-04-19T13:05:16.714Z,2025-04-19T13:05:20Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662294471,141,89.6,5662294467,56,Left,5662294473,212,7.7,5662294475,213,0.63,5662294469,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978581,64,3,1,4,29,46yo78zak2j7kaxc5ak1fnm60,0,71.6,84.2,2025-04-19T13:05:19.938Z,2025-04-19T13:05:25Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5662294497,286,,5662294495,56,Left,5662294859,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978637,40,7,1,4,29,1939bnru25svvgv15k2c7tw2y,0,28.4,15.8,2025-04-19T13:05:19.939Z,2025-04-19T13:05:26Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662294787,285,,5662294785,56,Back,5662294803,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978651,65,1,1,4,32,46yo78zak2j7kaxc5ak1fnm60,1,71.4,92.6,2025-04-19T13:05:22.346Z,2025-04-19T13:05:24Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662294881,141,92.6,5662294879,140,63.5,5662294885,213,3.14,5662294877,56,Left,5662294883,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978663,66,1,1,4,34,46yo78zak2j7kaxc5ak1fnm60,1,63.9,95.7,2025-04-19T13:05:24.122Z,2025-04-19T13:05:24Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662294937,212,8.9,5662294931,56,Left,5662294939,213,6.18,5662294935,141,94.4,5662294933,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978677,67,1,1,4,34,46yo78zak2j7kaxc5ak1fnm60,0,72.3,94.4,2025-04-19T13:05:24.777Z,2025-04-19T13:05:33Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662295051,140,72.7,5662295541,155,,5662295057,213,0.97,5662295049,56,Left,5662295053,141,95.3,5662295055,212,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978689,41,61,1,4,36,1939bnru25svvgv15k2c7tw2y,1,28.8,6.2,2025-04-19T13:05:26.323Z,2025-04-19T13:05:26Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662295117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978697,42,5,1,4,37,1939bnru25svvgv15k2c7tw2y,0,29.2,-1.1,2025-04-19T13:05:27.204Z,2025-04-19T13:53:21Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662295177,347,,5662296393,233,68,5662295175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978725,68,5,1,4,37,46yo78zak2j7kaxc5ak1fnm60,1,70.8,101.1,2025-04-19T13:05:27.204Z,2025-04-19T13:53:20Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662296375,233,42,5662295311,347,,5662295309,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978779,69,1,1,4,44,46yo78zak2j7kaxc5ak1fnm60,1,72.8,100.0,2025-04-19T13:05:34.530Z,2025-04-19T13:05:47Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662295793,56,Left,5662295803,213,3.42,5662296547,107,,5662295799,141,94.4,5662295801,212,16.6,5662295797,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978819,70,1,1,4,46,46yo78zak2j7kaxc5ak1fnm60,1,56.0,93.9,2025-04-19T13:05:36.434Z,2025-04-19T13:05:39Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662295991,141,86.5,5662295989,140,41.8,5662295987,56,Back,5662295993,212,15.7,5662295995,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978845,71,1,1,4,49,46yo78zak2j7kaxc5ak1fnm60,1,41.3,84.7,2025-04-19T13:05:39.698Z,2025-04-19T13:05:41Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662296101,213,0.84,5662296093,56,Back,5662296095,140,44.7,5662296099,212,5.3,5662296097,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978917,72,1,1,4,51,46yo78zak2j7kaxc5ak1fnm60,1,43.0,82.9,2025-04-19T13:05:41.170Z,2025-04-19T13:05:46Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662296473,140,38.2,5662296471,56,Back,5662296477,212,22.5,5662296475,141,50.7,5662296479,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978951,73,1,1,4,55,46yo78zak2j7kaxc5ak1fnm60,1,37.8,42.7,2025-04-19T13:05:45.898Z,2025-04-19T13:05:49Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662296649,56,Right,5662296653,141,14.4,5662296655,212,25.8,5662296651,140,54.2,5662296657,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802978979,74,1,1,4,59,46yo78zak2j7kaxc5ak1fnm60,1,46.3,24.6,2025-04-19T13:05:49.690Z,2025-04-19T13:05:51Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5662296831,56,Back,5662296837,212,11.9,5662296833,140,37.3,5662296835,141,35.2,5662296839,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979023,75,1,1,5,1,46yo78zak2j7kaxc5ak1fnm60,1,39.8,39.1,2025-04-19T13:05:51.362Z,2025-04-19T13:05:55Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662297115,56,Back,5662297119,141,72.6,5662297123,213,1.52,5662297117,140,40.8,5662297121,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979053,76,1,1,5,5,46yo78zak2j7kaxc5ak1fnm60,0,41.9,75.0,2025-04-19T13:05:55.386Z,2025-04-19T13:05:56Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662297299,213,0.34,5662297279,155,,5662297295,212,52.8,5662297283,56,Left,5662297291,141,100.0,5662297303,1,,5662297287,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979093,43,5,1,5,6,1939bnru25svvgv15k2c7tw2y,1,11.6,-1.2,2025-04-19T13:05:56.614Z,2025-04-19T13:53:21Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,5662297511,347,,5662297509,56,Back,5662297513,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979057,77,5,1,5,6,46yo78zak2j7kaxc5ak1fnm60,0,88.4,101.2,2025-04-19T13:05:56.614Z,2025-04-19T13:06:01Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662297321,56,Left,5662297561,233,43,5662297323,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979357,44,1,1,5,26,1939bnru25svvgv15k2c7tw2y,0,18.7,0.0,2025-04-19T13:06:16.756Z,2025-04-19T13:06:19Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,5662298943,1,,5662298939,212,30.2,5662298935,140,37.8,5662298931,107,,5662298937,141,31.6,5662298933,56,Back,5662298941,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979423,79,1,1,5,31,46yo78zak2j7kaxc5ak1fnm60,1,55.7,55.7,2025-04-19T13:06:21.978Z,2025-04-19T13:06:24Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5662299233,56,Center,5662299241,213,3.43,5662299235,140,50.6,5662299239,212,5.6,5662299237,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979461,80,1,1,5,34,46yo78zak2j7kaxc5ak1fnm60,1,50.3,53.9,2025-04-19T13:06:24.114Z,2025-04-19T13:06:26Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662299417,141,64.3,5662299413,56,Center,5662299421,213,0.60,5662299415,140,60.1,5662299419,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979473,81,1,1,5,35,46yo78zak2j7kaxc5ak1fnm60,1,60.1,64.3,2025-04-19T13:06:25.994Z,2025-04-19T13:06:27Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5662299513,140,60.1,5662299515,141,78.5,5662299519,213,1.57,5662299511,56,Center,5662299517,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802979507,82,1,1,5,36,46yo78zak2j7kaxc5ak1fnm60,1,60.1,78.5,2025-04-19T13:06:27.018Z,2025-04-19T13:06:28Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662299693,56,Center,5662299699,212,7.8,5662299701,213,4.56,5662299695,140,59.0,5662299697,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
