id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2816423849,465,41,1,45,19,2nnlsjfbcea40t4jeclcbw9lk,1,1.8,50.1,2025-05-18T13:00:50.672Z,2025-05-18T13:01:07Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736372485,141,45.6,5736372273,233,349,5736372483,140,0.0,5736372487,212,4.9,5736372489,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816423937,351,6,1,45,21,5mbo4f0vps12dr0fcvjn3wyp5,1,100.0,55.7,2025-05-18T13:00:52.569Z,2025-05-18T13:15:55Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736372313,73,,5736372311,56,Center,5736379805,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816423851,466,6,1,45,21,2nnlsjfbcea40t4jeclcbw9lk,0,0.0,44.3,2025-05-18T13:00:52.569Z,2025-05-18T13:15:56Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736371647,56,Back,5736371649,73,,5736379853,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424079,352,1,1,45,43,5mbo4f0vps12dr0fcvjn3wyp5,1,99.5,99.5,2025-05-18T13:01:14.873Z,2025-05-18T13:02:05Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,1.0,5736372967,140,85.2,5736372965,56,Center,5736372973,212,28.8,5736375123,154,,5736375121,210,15,5736372971,141,63.3,5736372963,6,,5736372977,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424087,353,15,1,45,46,5mbo4f0vps12dr0fcvjn3wyp5,1,86.7,59.1,2025-05-18T13:01:17.225Z,2025-05-18T13:02:21Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736373007,17,,5736375147,147,57.6,5736374957,72,,5736375135,154,,5736375141,102,53.3,5736375143,103,19,5736374955,25,,5736375145,146,90.2,5736375151,231,50.9,5736373009,56,5736375133,29,5736375149,230,100,5736375177,233,467,5736375871,76,5736375873,328,,5736374961,82,Center,,,5736375137,55,,,352,
2816424093,467,10,1,45,46,2nnlsjfbcea40t4jeclcbw9lk,1,11.8,44.6,2025-05-18T13:01:17.325Z,2025-05-18T13:02:06Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5736375207,233,353,5736373039,56,Back,5736373037,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424121,354,1,1,45,48,5mbo4f0vps12dr0fcvjn3wyp5,1,83.7,87.9,2025-05-18T13:01:19.625Z,2025-05-18T13:01:21Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736373153,141,78.6,5736373151,140,74.1,5736373157,213,3.70,5736373155,212,11.9,5736373149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424131,355,1,1,45,49,5mbo4f0vps12dr0fcvjn3wyp5,1,72.7,75.6,2025-05-18T13:01:21.177Z,2025-05-18T13:01:22Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736373215,141,68.9,5736373217,212,12.1,5736373213,140,83.4,5736373211,56,Center,5736373219,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424167,356,1,1,45,54,5mbo4f0vps12dr0fcvjn3wyp5,1,88.5,78.0,2025-05-18T13:01:25.610Z,2025-05-18T13:01:27Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736373415,140,79.3,5736373423,213,2.56,5736373417,141,87.3,5736373413,56,Left,5736373419,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424173,357,3,1,45,55,5mbo4f0vps12dr0fcvjn3wyp5,0,80.8,85.5,2025-05-18T13:01:27.016Z,2025-05-18T13:16:06Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736373435,286,,5736373433,56,Left,5736373519,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424177,468,7,1,45,55,2nnlsjfbcea40t4jeclcbw9lk,1,19.2,14.5,2025-05-18T13:01:27.017Z,2025-05-18T13:16:06Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5736373461,285,,5736373459,56,Back,5736373503,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424209,470,3,1,45,59,2nnlsjfbcea40t4jeclcbw9lk,0,34.7,15.6,2025-05-18T13:01:30.842Z,2025-05-18T13:16:06Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5736373723,233,358,5736373727,286,,5736373655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424223,358,7,1,45,59,5mbo4f0vps12dr0fcvjn3wyp5,1,65.3,84.4,2025-05-18T13:01:30.843Z,2025-05-18T13:16:06Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736373711,285,,5736373717,233,470,5736373709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424265,360,30,1,46,4,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-18T13:01:35.596Z,2025-05-18T13:01:35Z,,,,5736373939,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816424267,471,30,1,46,4,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-18T13:01:35.596Z,2025-05-18T13:01:36Z,,,,5736373949,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437559,368,32,2,45,0,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-18T13:17:58.722Z,2025-05-18T13:18:01Z,,,,5736448411,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437547,477,32,2,45,0,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-18T13:17:58.722Z,2025-05-18T13:17:58Z,,,,5736448349,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437621,369,1,2,45,0,5mbo4f0vps12dr0fcvjn3wyp5,1,49.9,50.0,2025-05-18T13:17:58.723Z,2025-05-18T13:20:12Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736448705,140,30.3,5736448711,213,3.11,5736448713,279,S,5736448707,141,50.9,5736448703,56,Back,5736448709,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437671,370,1,2,45,5,5mbo4f0vps12dr0fcvjn3wyp5,1,34.4,52.5,2025-05-18T13:18:03.904Z,2025-05-18T13:18:08Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5736449047,1,,5736449043,212,46.9,5736449041,141,94.5,5736449039,140,69.8,5736449045,213,0.66,5736449037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437727,371,1,2,45,9,5mbo4f0vps12dr0fcvjn3wyp5,1,65.5,92.6,2025-05-18T13:18:08.047Z,2025-05-18T13:18:13Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736449415,196,,5736449423,212,42.5,5736449421,141,30.6,5736449427,1,,5736449417,56,Center,5736449425,213,4.58,5736449419,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437759,372,1,2,45,14,5mbo4f0vps12dr0fcvjn3wyp5,1,65.0,23.1,2025-05-18T13:18:13.183Z,2025-05-18T13:18:15Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5736449593,213,5.04,5736449591,212,13.7,5736449589,141,4.1,5736449587,140,69.2,5736449585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437801,373,1,2,45,17,5mbo4f0vps12dr0fcvjn3wyp5,1,68.7,4.1,2025-05-18T13:18:15.807Z,2025-05-18T14:30:42Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,1.0,5736449827,140,67.1,5736449833,213,1.69,5736449831,212,14.0,5736449829,141,24.6,5736450223,210,13,5736449825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437805,374,13,2,45,21,5mbo4f0vps12dr0fcvjn3wyp5,1,76.4,33.1,2025-05-18T13:18:20.111Z,2025-05-18T14:30:42Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5736450251,231,48.7,5736450245,103,4.2,5736450247,215,,5736450249,230,98.6,5736450233,73,,5736450061,20,,5736449849,18,,5736450235,29,,5736449847,22,,5736450243,102,5736449851,56,5736450239,55,373,,,,,,,,,,,61.0,Center,,,,,,,
2816437843,375,5,2,45,22,5mbo4f0vps12dr0fcvjn3wyp5,0,101.0,56.9,2025-05-18T13:18:20.897Z,2025-05-18T13:39:59Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5736450029,56,Center,5736450031,346,,5736450137,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816437815,478,5,2,45,22,2nnlsjfbcea40t4jeclcbw9lk,1,-1.0,43.1,2025-05-18T13:18:20.897Z,2025-05-18T13:39:59Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736450103,233,375,5736449897,56,Back,5736449901,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438085,479,1,2,45,42,2nnlsjfbcea40t4jeclcbw9lk,0,4.1,49.3,2025-05-18T13:18:41.313Z,2025-05-18T13:18:44Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736451319,74,,5736451305,124,,5736451311,141,30.7,5736451313,212,71.9,5736451317,1,,5736451307,56,Center,5736451315,213,6.11,5736451309,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438109,376,12,2,45,46,5mbo4f0vps12dr0fcvjn3wyp5,1,34.8,76.5,2025-05-18T13:18:45.695Z,2025-05-18T13:18:47Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736451477,15,,5736451443,212,15.1,5736451441,141,74.7,5736451439,140,49.1,5736451437,56,Back,5736451445,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438135,480,1,2,45,48,2nnlsjfbcea40t4jeclcbw9lk,1,52.8,26.2,2025-05-18T13:18:47.329Z,2025-05-18T13:18:49Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736451579,56,Back,5736451585,212,7.5,5736451583,141,24.1,5736451581,140,45.8,5736451587,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438161,481,1,2,45,50,2nnlsjfbcea40t4jeclcbw9lk,1,42.2,30.3,2025-05-18T13:18:49.127Z,2025-05-18T13:18:52Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736451727,212,11.6,5736451721,56,Back,5736451723,140,37.2,5736451729,213,2.04,5736451725,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438171,482,1,2,45,53,2nnlsjfbcea40t4jeclcbw9lk,1,37.2,45.5,2025-05-18T13:18:51.905Z,2025-05-18T13:18:53Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736451773,56,Back,5736451777,141,65.8,5736451779,212,14.0,5736451775,140,39.2,5736451781,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438209,483,1,2,45,54,2nnlsjfbcea40t4jeclcbw9lk,1,39.2,65.8,2025-05-18T13:18:53.122Z,2025-05-18T13:18:56Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736451983,56,Left,5736451987,141,93.3,5736451989,212,23.9,5736451991,213,0.90,5736451985,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438259,484,1,2,45,57,2nnlsjfbcea40t4jeclcbw9lk,1,39.6,83.0,2025-05-18T13:18:56.545Z,2025-05-18T13:19:00Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5736452329,141,67.3,5736452331,212,10.7,5736452333,213,4.64,5736452327,140,38.9,5736452325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438333,485,1,2,46,1,2nnlsjfbcea40t4jeclcbw9lk,1,36.0,59.0,2025-05-18T13:19:00.673Z,2025-05-18T13:19:06Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736452707,212,24.0,5736452703,140,46.2,5736452701,56,Back,5736452709,213,1.11,5736452705,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438387,486,1,2,46,7,2nnlsjfbcea40t4jeclcbw9lk,0,48.1,92.4,2025-05-18T13:19:06.370Z,2025-05-18T13:19:10Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736453085,140,88.8,5736453083,56,Center,5736453081,155,,5736453087,141,73.9,5736453089,212,44.5,5736453093,1,,5736453091,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438663,378,1,2,46,31,5mbo4f0vps12dr0fcvjn3wyp5,1,15.5,33.2,2025-05-18T13:19:29.743Z,2025-05-18T13:19:35Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5736454509,56,Center,5736454515,141,34.6,5736454507,199,,5736454521,1,,5736454513,140,78.0,5736454517,212,65.6,5736454519,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438689,379,44,2,46,36,5mbo4f0vps12dr0fcvjn3wyp5,1,75.7,31.1,2025-05-18T13:19:35.519Z,2025-05-18T14:21:36Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736454635,286,,5736454729,233,487,5736454633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438677,487,44,2,46,36,2nnlsjfbcea40t4jeclcbw9lk,0,24.3,68.9,2025-05-18T13:19:35.520Z,2025-05-18T14:21:37Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736454595,56,Back,5736454597,285,,5736454745,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438699,380,61,2,46,38,5mbo4f0vps12dr0fcvjn3wyp5,0,79.9,32.9,2025-05-18T13:19:37.088Z,2025-05-18T13:19:37Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736454681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438767,488,1,2,46,41,2nnlsjfbcea40t4jeclcbw9lk,0,16.5,88.7,2025-05-18T13:19:39.826Z,2025-05-18T13:19:41Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736455041,141,100.0,5736455043,212,25.0,5736455047,1,,5736455037,56,Back,5736455039,140,38.7,5736455035,157,,5736455045,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438783,381,5,2,46,42,5mbo4f0vps12dr0fcvjn3wyp5,1,61.4,-2.0,2025-05-18T13:19:41.056Z,2025-05-18T13:39:59Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736455099,56,Right,5736455125,233,489,5736455101,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816438771,489,5,2,46,42,2nnlsjfbcea40t4jeclcbw9lk,0,38.6,102.0,2025-05-18T13:19:41.056Z,2025-05-18T13:19:43Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736455055,56,Back,5736455141,233,381,5736455057,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439003,382,1,2,47,3,5mbo4f0vps12dr0fcvjn3wyp5,0,74.0,0.0,2025-05-18T13:20:02.431Z,2025-05-18T13:20:05Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736456259,56,Center,5736456265,212,28.6,5736456257,107,,5736456261,140,90.0,5736456263,141,32.2,5736456267,213,0.94,5736456269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439013,490,12,2,47,7,2nnlsjfbcea40t4jeclcbw9lk,1,16.2,48.5,2025-05-18T13:20:06.193Z,2025-05-18T13:21:54Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736456329,140,18.4,5736456333,212,3.3,5736456331,141,51.9,5736456327,56,Back,5736456337,15,,5736456335,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439027,383,43,2,47,7,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-18T13:20:06.560Z,2025-05-18T13:21:52Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5736462193,144,1,5736456385,56,Center,5736456393,213,0.43,5736456389,141,36.2,5736456391,212,4.9,5736456387,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439057,491,61,2,47,8,2nnlsjfbcea40t4jeclcbw9lk,1,11.8,64.4,2025-05-18T13:20:07.386Z,2025-05-18T13:23:05Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736459999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439029,384,13,2,47,9,5mbo4f0vps12dr0fcvjn3wyp5,1,89.5,39.2,2025-05-18T13:20:08.224Z,2025-05-18T13:22:56Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5736465533,102,61.3,5736465531,73,,5736465549,231,47.7,5736463949,17,,5736465547,230,99.3,5736463947,20,,5736456401,56,Center,5736463945,160,,5736465545,147,47.5,5736465539,458,5736465537,328,5736465541,153,,5736465543,146,92.7,5736465535,103,,,,,,,,19,,,,,,
2816440895,518,61,2,47,10,2nnlsjfbcea40t4jeclcbw9lk,1,9.3,47.9,2025-05-18T13:20:08.934Z,2025-05-18T13:23:29Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736467001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439059,385,13,2,47,11,5mbo4f0vps12dr0fcvjn3wyp5,1,93.1,38.3,2025-05-18T13:20:09.951Z,2025-05-18T13:23:56Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5736468407,214,,5736457763,160,,5736457775,231,46.6,5736456969,20,,5736456539,17,,5736457767,102,62.5,5736457769,103,6.9,5736456545,56,Center,5736457765,73,,5736457773,230,5736457771,458,,,,,,,,,,,,,,99.0,,,,,,,,
2816439125,386,5,2,47,12,5mbo4f0vps12dr0fcvjn3wyp5,0,101.4,54.0,2025-05-18T13:20:11.488Z,2025-05-18T13:40:00Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5736456989,233,492,5736456931,346,,5736456929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439085,492,5,2,47,12,2nnlsjfbcea40t4jeclcbw9lk,1,-1.4,46.0,2025-05-18T13:20:11.488Z,2025-05-18T13:39:59Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736456941,233,386,5736456713,56,Back,5736456715,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439285,493,1,2,47,37,2nnlsjfbcea40t4jeclcbw9lk,0,4.4,49.3,2025-05-18T13:20:36.339Z,2025-05-18T13:20:41Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736457849,212,62.9,5736457837,56,Center,5736457997,189,,5736457839,140,62.5,5736457835,124,,5736457857,74,,5736457853,1,,5736457851,213,6.04,5736457845,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439297,387,44,2,47,40,5mbo4f0vps12dr0fcvjn3wyp5,1,36.5,75.2,2025-05-18T13:20:39.058Z,2025-05-18T14:21:37Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736457897,285,,5736457945,233,494,5736457895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439291,494,44,2,47,40,2nnlsjfbcea40t4jeclcbw9lk,0,63.5,24.8,2025-05-18T13:20:39.059Z,2025-05-18T14:21:37Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736457877,286,,5736457961,233,387,5736457875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439323,388,1,2,47,41,5mbo4f0vps12dr0fcvjn3wyp5,1,35.9,78.8,2025-05-18T13:20:40.048Z,2025-05-18T13:20:42Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736458021,1,,5736458009,3,,5736458015,141,82.8,5736458019,213,0.07,5736458017,212,38.3,5736458011,56,Left,5736458013,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439393,390,1,2,47,47,5mbo4f0vps12dr0fcvjn3wyp5,0,95.0,81.3,2025-05-18T13:20:45.744Z,2025-05-18T13:20:47Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736458427,2,,5736458431,155,,5736458445,141,56.4,5736458439,140,98.2,5736458435,56,Center,5736458453,213,4.91,5736458449,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439519,496,1,2,47,50,2nnlsjfbcea40t4jeclcbw9lk,1,4.6,49.1,2025-05-18T13:20:49.619Z,2025-05-18T13:20:56Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736459015,140,23.3,5736459021,213,0.60,5736459017,141,68.8,5736459011,123,,5736459013,56,Back,5736459019,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439529,497,1,2,47,57,2nnlsjfbcea40t4jeclcbw9lk,1,53.0,92.9,2025-05-18T13:20:56.386Z,2025-05-18T13:20:58Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736459087,212,18.2,5736459081,56,Center,5736459083,140,66.5,5736459089,213,5.60,5736459085,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439549,498,1,2,47,59,2nnlsjfbcea40t4jeclcbw9lk,0,66.5,76.0,2025-05-18T13:20:58.065Z,2025-05-18T13:21:00Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736459217,213,0.06,5736459211,140,91.5,5736459213,141,78.2,5736459209,56,Center,5736459215,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439847,392,1,2,48,27,5mbo4f0vps12dr0fcvjn3wyp5,0,13.7,45.7,2025-05-18T13:21:25.984Z,2025-05-18T13:21:32Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5736461031,212,56.8,5736461027,140,66.7,5736461023,199,,5736461029,141,29.3,5736461039,1,,5736461035,213,6.09,5736461025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439823,499,43,2,48,29,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-18T13:21:27.778Z,2025-05-18T13:22:55Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736461195,233,393,5736460833,285,0,5736460831,56,Back,5736465445,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439857,393,43,2,48,29,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-18T13:21:27.779Z,2025-05-18T13:22:57Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736465623,144,44,5736461093,286,0,5736461091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439837,500,43,2,48,29,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-18T13:21:28.083Z,2025-05-18T13:22:53Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736460935,56,Center,5736460943,213,5.52,5736460941,212,17.8,5736465369,144,1,5736460937,140,52.3,5736460933,3,0,5736460939,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816440643,406,61,2,48,32,5mbo4f0vps12dr0fcvjn3wyp5,0,69.4,45.7,2025-05-18T13:21:30.842Z,2025-05-18T13:22:59Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736465131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439873,394,1,2,48,33,5mbo4f0vps12dr0fcvjn3wyp5,0,54.0,49.3,2025-05-18T13:21:31.856Z,2025-05-18T13:21:32Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736461171,212,14.9,5736461173,213,5.62,5736461165,56,Center,5736461169,141,35.8,5736461163,3,,5736461167,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439883,395,83,2,48,34,5mbo4f0vps12dr0fcvjn3wyp5,0,65.4,36.8,2025-05-18T13:21:33.697Z,2025-05-18T13:21:36Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736461459,399,4mroygq2ruxkml5c5j4awwted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439901,501,1,2,48,35,2nnlsjfbcea40t4jeclcbw9lk,1,38.4,64.2,2025-05-18T13:21:33.794Z,2025-05-18T13:22:57Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736461305,213,1.87,5736461303,212,6.7,5736461299,140,36.5,5736461301,141,73.6,5736461297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816439941,503,1,2,48,36,2nnlsjfbcea40t4jeclcbw9lk,0,36.5,73.6,2025-05-18T13:21:35.539Z,2025-05-18T13:21:44Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736461609,141,61.1,5736461615,1,,5736461607,140,88.2,5736461603,157,,5736461613,213,6.13,5736461611,212,54.9,5736461605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
