id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2799997435,785,1,2,81,34,7hlumphk42363z3i2nry2wrzj,1,53.8,76.3,2025-04-12T17:08:30.301Z,2025-04-12T17:08:32Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645753079,56,Back,5645753083,140,44.0,5645753097,213,4.33,5645753087,141,38.5,5645753093,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997501,786,1,2,81,37,7hlumphk42363z3i2nry2wrzj,1,44.0,38.5,2025-04-12T17:08:32.644Z,2025-04-12T17:08:36Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645753511,56,Right,5645753515,141,10.3,5645753519,213,5.27,5645753513,140,55.4,5645753517,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997507,787,3,2,81,40,7hlumphk42363z3i2nry2wrzj,0,59.2,9.5,2025-04-12T17:08:35.829Z,2025-04-12T17:08:42Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645753539,56,Right,5645753541,286,,5645753909,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997561,586,7,2,81,40,1939bnru25svvgv15k2c7tw2y,1,40.8,90.5,2025-04-12T17:08:35.830Z,2025-04-12T17:08:42Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5645753845,167,,5645753847,56,Back,5645753863,233,787,5645753849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997627,587,5,2,81,41,1939bnru25svvgv15k2c7tw2y,0,41.9,102.0,2025-04-12T17:08:37.213Z,2025-04-12T17:42:03Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5645754167,347,,5645754163,56,Back,5645754201,233,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997517,788,5,2,81,41,7hlumphk42363z3i2nry2wrzj,1,58.1,-2.0,2025-04-12T17:08:37.213Z,2025-04-12T17:42:02Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645753585,347,,5645754187,233,587,5645753583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997773,789,1,2,81,54,7hlumphk42363z3i2nry2wrzj,0,56.6,0.0,2025-04-12T17:08:49.749Z,2025-04-12T17:08:52Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645754943,213,0.37,5645754933,107,,5645754991,189,,5645754937,140,78.0,5645754941,212,24.1,5645754935,56,Right,5645754939,141,11.1,5645754945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997847,588,12,2,81,59,1939bnru25svvgv15k2c7tw2y,1,19.6,89.1,2025-04-12T17:08:55.357Z,2025-04-12T17:08:57Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645755329,140,31.5,5645755335,213,0.61,5645755471,167,,5645755331,141,100.0,5645755367,15,,5645755327,56,Back,5645755333,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997865,589,43,2,82,1,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-12T17:08:56.785Z,2025-04-12T17:09:10Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645755425,56,Back,5645756869,144,5,5645755845,233,791,5645755427,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997893,790,50,2,82,2,7hlumphk42363z3i2nry2wrzj,1,77.2,3.6,2025-04-12T17:08:58.422Z,2025-04-12T17:29:54Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5645755547,286,,5645756261,233,590,5645755541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997969,590,7,2,82,3,1939bnru25svvgv15k2c7tw2y,1,22.8,96.4,2025-04-12T17:08:58.423Z,2025-04-12T17:09:08Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645756039,233,790,5645755967,167,,5645755971,285,,5645755969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998211,592,5,2,82,4,1939bnru25svvgv15k2c7tw2y,0,34.2,102.0,2025-04-12T17:09:00.309Z,2025-04-12T17:42:03Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645757199,56,Back,5645757205,347,,5645757521,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799997935,791,5,2,82,4,7hlumphk42363z3i2nry2wrzj,1,65.8,-2.0,2025-04-12T17:09:00.309Z,2025-04-12T17:42:03Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645757507,233,592,5645755783,56,Right,5645755785,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998105,591,43,2,82,7,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-12T17:09:02.967Z,2025-04-12T17:09:08Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645756651,56,Back,5645756661,144,5,5645756653,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998075,792,1,2,82,10,7hlumphk42363z3i2nry2wrzj,1,82.6,0.0,2025-04-12T17:09:06.109Z,2025-04-12T17:28:38Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645853367,107,,5645853371,140,85.9,5645853377,213,1.01,5645853373,141,6.8,5645853375,212,6.6,5645853369,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998093,793,1,2,82,10,7hlumphk42363z3i2nry2wrzj,1,82.6,12.5,2025-04-12T17:09:06.278Z,2025-04-12T17:28:51Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5645854177,56,Right,5645854181,141,2.3,5645854413,156,,5645854183,212,6.9,5645854179,140,82.5,5645854185,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800015727,939,1,2,82,11,7hlumphk42363z3i2nry2wrzj,0,87.1,2.5,2025-04-12T17:09:06.423Z,2025-04-12T17:29:03Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645855179,213,1.49,5645855169,140,87.8,5645855175,212,9.5,5645855171,141,16.4,5645855167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998227,794,1,2,82,17,7hlumphk42363z3i2nry2wrzj,1,38.7,79.1,2025-04-12T17:09:13.221Z,2025-04-12T17:09:15Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645757301,141,42.4,5645757299,140,18.8,5645757311,1,,5645757303,212,32.5,5645757307,213,4.02,5645757297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998307,795,1,2,82,19,7hlumphk42363z3i2nry2wrzj,1,18.8,42.4,2025-04-12T17:09:14.965Z,2025-04-12T17:09:18Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5645757709,213,5.36,5645757699,140,31.0,5645757703,141,17.4,5645757697,56,Back,5645757707,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998399,796,1,2,82,22,7hlumphk42363z3i2nry2wrzj,1,32.3,18.2,2025-04-12T17:09:18.333Z,2025-04-12T17:09:23Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645758311,56,Back,5645758315,141,43.0,5645758317,212,24.7,5645758319,213,2.39,5645758313,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998451,797,1,2,82,27,7hlumphk42363z3i2nry2wrzj,1,24.9,42.8,2025-04-12T17:09:23.278Z,2025-04-12T17:09:26Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5645758633,212,10.5,5645758627,56,Back,5645758635,213,5.35,5645758629,140,30.8,5645758631,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998555,798,1,2,82,31,7hlumphk42363z3i2nry2wrzj,1,30.8,30.4,2025-04-12T17:09:26.677Z,2025-04-12T17:09:33Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645759229,141,13.2,5645759231,212,14.9,5645759227,140,39.6,5645759233,213,5.38,5645759225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998591,799,1,2,82,37,7hlumphk42363z3i2nry2wrzj,1,39.6,19.1,2025-04-12T17:09:33.214Z,2025-04-12T17:37:01Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645759463,56,Back,5645759469,212,12.7,5645759467,141,35.4,5645759473,213,2.09,5645759465,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998625,800,1,2,82,41,7hlumphk42363z3i2nry2wrzj,1,34.3,42.5,2025-04-12T17:09:36.598Z,2025-04-12T17:09:37Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645759655,212,23.7,5645759657,213,1.74,5645759649,140,30.6,5645759653,141,76.9,5645759645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998691,801,1,2,82,42,7hlumphk42363z3i2nry2wrzj,1,30.5,76.9,2025-04-12T17:09:37.805Z,2025-04-12T17:09:41Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645760011,140,33.8,5645760013,141,38.2,5645760017,213,4.84,5645760015,212,26.5,5645760009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998747,802,1,2,82,46,7hlumphk42363z3i2nry2wrzj,1,33.8,38.2,2025-04-12T17:09:41.725Z,2025-04-12T17:09:45Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645760311,141,19.5,5645760315,213,5.82,5645760309,140,57.9,5645760307,56,Right,5645760313,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998777,803,1,2,82,50,7hlumphk42363z3i2nry2wrzj,1,57.0,22.2,2025-04-12T17:09:45.509Z,2025-04-12T17:09:47Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645760461,56,Right,5645760465,141,5.9,5645760463,140,63.0,5645760469,213,5.23,5645760467,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998799,804,1,2,82,52,7hlumphk42363z3i2nry2wrzj,0,63.0,5.9,2025-04-12T17:09:47.654Z,2025-04-12T17:09:50Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645760809,286,,5645760805,233,593,5645760579,212,4.7,5645760567,56,Right,5645760803,236,,5645760571,140,67.2,5645760577,141,8.3,5645760581,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998819,593,74,2,82,52,1939bnru25svvgv15k2c7tw2y,1,26.9,94.1,2025-04-12T17:09:47.655Z,2025-04-12T17:39:48Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645760717,56,Back,5645760823,233,804,5645760719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998843,594,5,2,82,54,1939bnru25svvgv15k2c7tw2y,0,33.7,101.5,2025-04-12T17:09:50.158Z,2025-04-12T17:42:04Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645760861,56,Back,5645760863,347,,5645761117,233,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998877,805,5,2,82,54,7hlumphk42363z3i2nry2wrzj,1,66.3,-1.5,2025-04-12T17:09:50.158Z,2025-04-12T17:42:03Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645761021,347,,5645761019,56,Right,5645761099,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998917,806,1,2,82,57,7hlumphk42363z3i2nry2wrzj,1,60.8,0.0,2025-04-12T17:09:52.917Z,2025-04-12T17:09:56Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645761267,56,Right,5645761275,141,7.3,5645761263,107,,5645761271,140,54.7,5645761277,212,9.0,5645761279,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998949,807,1,2,83,0,7hlumphk42363z3i2nry2wrzj,1,55.6,7.0,2025-04-12T17:09:55.589Z,2025-04-12T17:09:58Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645761455,141,22.2,5645761451,56,Back,5645761459,213,2.55,5645761453,140,41.0,5645761457,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799998975,808,1,2,83,2,7hlumphk42363z3i2nry2wrzj,1,41.1,22.5,2025-04-12T17:09:57.921Z,2025-04-12T17:09:59Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645761569,56,Center,5645761585,213,0.91,5645761573,140,53.7,5645761581,212,21.5,5645761577,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999033,809,1,2,83,3,7hlumphk42363z3i2nry2wrzj,1,53.7,47.5,2025-04-12T17:09:59.381Z,2025-04-12T17:10:02Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645761873,212,18.8,5645761867,56,Center,5645761871,141,75.1,5645761869,140,53.4,5645761875,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999119,810,1,2,83,7,7hlumphk42363z3i2nry2wrzj,1,53.4,75.1,2025-04-12T17:10:02.493Z,2025-04-12T17:10:06Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645762397,213,0.47,5645762393,141,81.7,5645762391,140,61.8,5645762389,56,Left,5645762395,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999127,811,50,2,83,10,7hlumphk42363z3i2nry2wrzj,1,62.0,84.2,2025-04-12T17:10:06.069Z,2025-04-12T17:10:10Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5645762437,286,,5645762601,233,595,5645762433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999149,595,7,2,83,10,1939bnru25svvgv15k2c7tw2y,0,38.0,15.8,2025-04-12T17:10:06.070Z,2025-04-12T17:10:10Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645762593,233,811,5645762571,285,,5645762569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999253,812,1,2,83,15,7hlumphk42363z3i2nry2wrzj,1,62.4,88.0,2025-04-12T17:10:10.925Z,2025-04-12T17:10:13Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645763055,56,Left,5645763061,212,8.9,5645763059,141,83.0,5645763057,140,70.2,5645763063,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999257,813,50,2,83,17,7hlumphk42363z3i2nry2wrzj,1,72.9,81.6,2025-04-12T17:10:13.356Z,2025-04-12T17:39:46Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645763081,56,Left,5645763171,233,596,5645763083,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999263,596,7,2,83,17,1939bnru25svvgv15k2c7tw2y,1,27.1,18.4,2025-04-12T17:10:13.357Z,2025-04-12T17:39:46Z,eyn7izezzer5izneismz7dm8l,P. Frick,,,5645763101,56,Back,5645763103,285,,5645763157,233,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999281,598,1,2,83,18,1939bnru25svvgv15k2c7tw2y,1,22.5,20.6,2025-04-12T17:10:14.173Z,2025-04-12T17:10:15Z,eyn7izezzer5izneismz7dm8l,P. Frick,,,5645763201,141,33.1,5645763205,213,0.85,5645763197,56,Back,5645763199,140,29.6,5645763203,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999291,599,50,2,83,20,1939bnru25svvgv15k2c7tw2y,1,28.7,31.4,2025-04-12T17:10:15.774Z,2025-04-12T17:39:47Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645763253,285,,5645763251,56,Back,5645763399,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999307,814,7,2,83,20,7hlumphk42363z3i2nry2wrzj,1,71.3,68.6,2025-04-12T17:10:15.775Z,2025-04-12T17:39:46Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645763333,286,,5645763331,56,Center,5645763369,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999405,816,1,2,83,22,7hlumphk42363z3i2nry2wrzj,1,75.0,59.3,2025-04-12T17:10:18.085Z,2025-04-12T17:38:50Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645763917,140,94.7,5645763923,213,0.12,5645763919,141,62.9,5645763921,212,20.8,5645763915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800023975,945,2,2,83,25,7hlumphk42363z3i2nry2wrzj,1,89.0,64.2,2025-04-12T17:10:20.423Z,2025-04-12T17:38:48Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5645900385,140,98.5,5645901355,7,3v40cf58jryvu4l4cxu4w9ht6,5645900387,141,60.5,5645900383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999407,817,43,2,83,27,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-12T17:10:23.334Z,2025-04-12T17:11:06Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5645768125,144,39,5645763947,22,0,5645763951,56,Center,5645763957,251,0,5645763949,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999399,600,43,2,83,28,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-12T17:10:24.030Z,2025-04-12T17:38:56Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5645764147,189,0,5645902129,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799999993,818,43,2,84,0,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-12T17:10:56.294Z,2025-04-12T17:11:03Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5645767765,144,1,5645767215,156,0,5645767185,56,Center,5645767189,141,61.5,5645767191,212,13.4,5645767187,140,97.8,5645767193,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800027147,950,43,2,84,15,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-12T17:11:10.423Z,2025-04-12T17:41:45Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645917657,212,16.3,5645917653,141,24.9,5645917649,140,72.0,5645917661,213,0.67,5645917645,56,Center,5645917901,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000341,602,1,2,84,17,1939bnru25svvgv15k2c7tw2y,0,10.7,35.1,2025-04-12T17:11:13.007Z,2025-04-12T17:11:18Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5645769089,56,Center,5645769099,1,,5645769085,157,,5645769095,212,56.0,5645769083,5,,5645769097,213,6.12,5645769087,241,,5645769093,141,21.9,5645769091,140,,,63.3,,,,,,,,,,,,,,,,,,,,,,,,
2800024959,946,44,2,84,22,7hlumphk42363z3i2nry2wrzj,1,39.0,77.6,2025-04-12T17:11:17.423Z,2025-04-12T17:39:40Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645905605,233,603,5645905573,56,Back,5645905575,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000351,603,44,2,84,22,1939bnru25svvgv15k2c7tw2y,0,61.0,22.4,2025-04-12T17:11:17.424Z,2025-04-12T17:39:40Z,eyn7izezzer5izneismz7dm8l,P. Frick,,,5645769147,56,Center,5645905617,233,946,5645769149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800025071,947,1,2,84,23,7hlumphk42363z3i2nry2wrzj,0,42.3,77.0,2025-04-12T17:11:18.423Z,2025-04-12T17:39:43Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645906197,213,5.86,5645906183,3,,5645906187,140,52.9,5645906193,212,12.2,5645906185,56,Center,5645906189,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000407,604,1,2,84,23,1939bnru25svvgv15k2c7tw2y,1,44.0,32.7,2025-04-12T17:11:19.006Z,2025-04-12T17:11:20Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645769451,140,59.3,5645769455,141,7.0,5645769445,56,Right,5645769465,213,5.46,5645769459,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000463,605,1,2,84,25,1939bnru25svvgv15k2c7tw2y,1,59.3,7.0,2025-04-12T17:11:20.478Z,2025-04-12T17:11:25Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5645769781,56,Right,5645769785,141,8.9,5645769783,140,87.4,5645769789,213,0.04,5645769787,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000469,606,61,2,84,29,1939bnru25svvgv15k2c7tw2y,0,87.4,8.9,2025-04-12T17:11:25.387Z,2025-04-12T17:11:25Z,eyn7izezzer5izneismz7dm8l,P. Frick,,,5645769833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800025395,672,5,2,84,31,1939bnru25svvgv15k2c7tw2y,0,81.2,-1.6,2025-04-12T17:11:26.423Z,2025-04-12T17:42:04Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645907989,233,819,5645907919,56,Right,5645907921,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000483,819,5,2,84,31,7hlumphk42363z3i2nry2wrzj,1,18.8,101.6,2025-04-12T17:11:26.423Z,2025-04-12T17:42:04Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645769899,56,Back,5645907979,233,672,5645769901,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000631,820,1,2,84,32,7hlumphk42363z3i2nry2wrzj,1,11.0,100.0,2025-04-12T17:11:27.942Z,2025-04-12T17:11:36Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645770741,56,Back,5645770747,212,31.8,5645770743,140,14.8,5645770739,107,,5645770745,141,54.6,5645770751,1,,5645770749,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000643,821,1,2,84,41,7hlumphk42363z3i2nry2wrzj,1,14.8,54.6,2025-04-12T17:11:36.582Z,2025-04-12T17:11:37Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645770845,213,5.12,5645770837,140,22.1,5645770841,141,28.5,5645770833,56,Back,5645770843,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000665,822,1,2,84,42,7hlumphk42363z3i2nry2wrzj,1,22.1,28.5,2025-04-12T17:11:37.477Z,2025-04-12T17:11:38Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645770999,141,17.4,5645770997,140,36.0,5645771001,212,16.4,5645770995,56,Back,5645771003,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000679,823,1,2,84,43,7hlumphk42363z3i2nry2wrzj,1,36.0,17.4,2025-04-12T17:11:38.814Z,2025-04-12T17:11:39Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5645771071,213,1.90,5645771063,140,33.3,5645771069,212,8.7,5645771067,141,29.5,5645771059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000761,824,1,2,84,44,7hlumphk42363z3i2nry2wrzj,1,33.3,29.5,2025-04-12T17:11:39.493Z,2025-04-12T17:11:45Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5645771575,140,30.9,5645771579,212,9.3,5645771577,141,16.4,5645771573,56,Back,5645771581,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000779,825,1,2,84,49,7hlumphk42363z3i2nry2wrzj,1,30.9,16.4,2025-04-12T17:11:45.373Z,2025-04-12T17:11:46Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5645771667,140,24.6,5645771683,213,1.86,5645771661,56,Back,5645771681,212,23.4,5645771673,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000805,826,1,2,84,51,7hlumphk42363z3i2nry2wrzj,1,24.6,49.4,2025-04-12T17:11:46.430Z,2025-04-12T17:11:47Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645771833,213,1.31,5645771825,56,Back,5645771831,212,24.0,5645771829,141,83.5,5645771827,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000845,827,1,2,84,52,7hlumphk42363z3i2nry2wrzj,1,30.4,83.5,2025-04-12T17:11:47.782Z,2025-04-12T17:11:50Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645772027,56,Back,5645772031,141,67.5,5645772029,140,34.4,5645772037,213,5.08,5645772033,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800000927,828,1,2,84,54,7hlumphk42363z3i2nry2wrzj,1,34.4,67.5,2025-04-12T17:11:49.990Z,2025-04-12T17:11:54Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5645772491,56,Back,5645772495,141,85.9,5645772499,213,0.97,5645772493,140,42.6,5645772497,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
