id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2797288563,921,1,2,85,13,7hlumphk42363z3i2nry2wrzj,1,67.4,77.5,2025-04-06T14:17:43.376Z,2025-04-06T14:51:07Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5630781535,212,21.0,5630781529,56,Center,5630781537,213,6.13,5630781533,141,72.8,5630781531,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254693,805,1,2,85,18,7hlumphk42363z3i2nry2wrzj,1,91.0,64.6,2025-04-06T14:17:49.056Z,2025-04-06T14:51:35Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5630591625,141,76.0,5630591631,213,1.75,5630591627,212,7.9,5630591621,56,Center,5630591623,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254727,806,1,2,85,20,7hlumphk42363z3i2nry2wrzj,1,91.4,73.3,2025-04-06T14:17:50.912Z,2025-04-06T14:52:06Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,1.0,,5630592375,210,13,5630591849,56,Center,5630591855,212,9.8,5630591851,140,89.1,5630591853,141,59.3,5630591857,213,4.46,5630592377,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254735,807,13,2,85,21,7hlumphk42363z3i2nry2wrzj,1,89.1,59.3,2025-04-06T14:17:51.921Z,2025-04-06T14:52:13Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5630592575,146,92.7,5630592563,29,,5630591895,22,,5630591897,17,,5630591899,56,Center,5630787635,153,,5630592577,147,59.9,5630592579,230,98.0,5630785717,328,,5630592581,231,51.6,5630592567,55,806,5630592109,20,,5630787633,83,,5630592571,102,58.7,5630592573,103,5630592565,154,,4.2,,,
2797254747,826,61,2,85,22,5mbo4f0vps12dr0fcvjn3wyp5,1,9.2,41.6,2025-04-06T14:17:53.025Z,2025-04-06T14:52:15Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5630591931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254905,828,1,2,85,26,5mbo4f0vps12dr0fcvjn3wyp5,1,12.7,45.5,2025-04-06T14:17:56.583Z,2025-04-06T14:52:26Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5630592825,56,Center,5630592833,212,63.1,5630592831,141,78.4,5630592837,1,,5630592835,213,0.36,5630592827,140,68.9,5630592823,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797288601,922,83,2,85,32,7hlumphk42363z3i2nry2wrzj,0,29.8,9.0,2025-04-06T14:18:02.376Z,2025-04-06T14:53:15Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5630793651,399,3xx0l8c30mjstvxq7z1s0fnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254681,804,43,2,85,33,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-06T14:18:03.440Z,2025-04-06T14:51:21Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5630591565,56,Center,5630591573,213,6.18,5630591571,212,28.0,5630782991,144,1,5630591567,140,87.7,5630591569,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254945,829,1,2,85,33,5mbo4f0vps12dr0fcvjn3wyp5,0,67.6,71.4,2025-04-06T14:18:03.806Z,2025-04-06T14:53:19Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5630593055,56,Center,5630593061,212,23.6,5630593063,213,5.44,5630593053,155,,5630593057,140,82.5,5630593059,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254949,808,44,2,85,34,7hlumphk42363z3i2nry2wrzj,1,17.6,53.4,2025-04-06T14:18:05.001Z,2025-04-06T14:53:24Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5630593069,285,,5630593067,56,Back,5630593175,233,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254955,830,44,2,85,34,5mbo4f0vps12dr0fcvjn3wyp5,0,82.4,46.6,2025-04-06T14:18:05.002Z,2025-04-06T14:53:25Z,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,5630593091,286,,5630593087,56,Center,5630593193,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797254959,809,12,2,85,34,7hlumphk42363z3i2nry2wrzj,1,17.8,50.1,2025-04-06T14:18:05.368Z,2025-04-06T14:53:28Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5630593159,15,,5630593119,140,27.6,5630593105,56,Back,5630593125,212,11.3,5630593127,213,0.42,5630593121,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255009,810,1,2,85,38,7hlumphk42363z3i2nry2wrzj,1,27.6,56.9,2025-04-06T14:18:08.945Z,2025-04-06T14:53:48Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5630796747,155,,5630593435,56,Back,5630593439,141,84.5,5630593437,140,35.0,5630593443,213,1.18,5630593441,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255033,811,1,2,85,40,7hlumphk42363z3i2nry2wrzj,0,34.3,88.9,2025-04-06T14:18:10.705Z,2025-04-06T14:53:43Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5630593567,212,35.9,5630593561,56,Center,5630593563,140,56.8,5630593569,213,5.43,5630593559,155,,5630593565,141,49.1,5630593571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255081,831,1,2,85,42,5mbo4f0vps12dr0fcvjn3wyp5,0,46.0,44.0,2025-04-06T14:18:12.685Z,2025-04-06T14:54:00Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5630593819,212,11.1,5630593817,141,38.6,5630593811,3,,5630593813,56,Center,5630593821,213,5.95,5630593815,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255191,812,1,2,85,45,7hlumphk42363z3i2nry2wrzj,1,40.7,65.7,2025-04-06T14:18:15.600Z,2025-04-06T14:54:20Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5630798777,155,,5630594355,140,62.5,5630594359,212,30.9,5630594357,141,96.3,5630594351,56,Left,5630594361,213,0.74,5630594397,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255335,814,1,2,85,51,7hlumphk42363z3i2nry2wrzj,1,67.3,93.8,2025-04-06T14:18:22.234Z,2025-04-06T14:55:31Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5630595215,56,Center,5630595223,213,4.88,5630595221,212,12.1,5630595217,140,69.2,5630595219,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255345,815,61,2,85,54,7hlumphk42363z3i2nry2wrzj,0,79.7,73.2,2025-04-06T14:18:25.209Z,2025-04-06T14:55:33Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5630595269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255327,832,3,2,85,56,5mbo4f0vps12dr0fcvjn3wyp5,0,23.0,27.2,2025-04-06T14:18:27.375Z,2025-04-06T14:55:33Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5630595175,56,Back,5630805051,233,919,5630595177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797288443,919,7,2,85,57,7hlumphk42363z3i2nry2wrzj,1,77.6,72.4,2025-04-06T14:18:27.376Z,2025-04-06T14:55:24Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5630804961,56,Center,5630804999,233,832,5630804963,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255655,816,5,2,85,59,7hlumphk42363z3i2nry2wrzj,0,101.2,61.2,2025-04-06T14:18:29.401Z,2025-04-06T14:55:35Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5630596905,56,Center,5630597139,233,834,5630596907,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255379,834,5,2,85,59,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.2,38.8,2025-04-06T14:18:29.401Z,2025-04-06T14:57:31Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5630596239,346,,5630597093,233,816,5630595403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255773,835,1,2,86,14,5mbo4f0vps12dr0fcvjn3wyp5,0,4.4,50.7,2025-04-06T14:18:45.358Z,2025-04-06T14:38:41Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5630597573,213,0.00,5630597577,1,,5630597585,74,,5630597565,140,72.0,5630597569,212,71.0,5630597567,141,50.9,5630597561,124,,5630597563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255351,833,43,2,86,18,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-06T14:18:48.526Z,2025-04-06T14:18:51Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5630595607,144,61,5630595279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797290035,923,44,2,86,18,7hlumphk42363z3i2nry2wrzj,1,24.6,51.1,2025-04-06T14:18:49.375Z,2025-04-06T14:56:34Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5630810915,285,,5630787055,56,Back,5630810515,233,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797294203,916,44,2,86,19,5mbo4f0vps12dr0fcvjn3wyp5,0,75.4,48.9,2025-04-06T14:18:49.376Z,2025-04-06T14:56:34Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5630810537,233,923,5630810541,286,,5630810493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255779,836,43,2,86,19,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-06T14:18:49.377Z,2025-04-06T14:52:05Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5630597699,233,817,5630597613,286,0,5630597611,56,Center,5630787481,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255769,817,43,2,86,19,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-06T14:18:50.177Z,2025-04-06T14:56:24Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5630597541,56,Back,5630597543,285,0,5630810185,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255799,818,1,2,86,20,7hlumphk42363z3i2nry2wrzj,1,27.0,47.3,2025-04-06T14:18:50.497Z,2025-04-06T14:39:27Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5630597755,212,14.0,5630597749,56,Back,5630597747,3,,5630597757,213,4.96,5630597753,141,27.3,5630597751,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255807,819,1,2,86,21,7hlumphk42363z3i2nry2wrzj,0,30.3,27.3,2025-04-06T14:18:52.257Z,2025-04-06T14:56:18Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5630597787,56,Back,5630597789,140,39.1,5630597793,212,15.6,5630597791,141,8.8,5630809587,157,,5630597795,213,5.35,5630809591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255855,837,61,2,86,24,5mbo4f0vps12dr0fcvjn3wyp5,0,59.5,93.8,2025-04-06T14:18:55.054Z,2025-04-06T14:38:40Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5630598009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255923,820,5,2,86,25,7hlumphk42363z3i2nry2wrzj,1,32.0,-1.4,2025-04-06T14:18:55.597Z,2025-04-06T14:57:32Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5630598331,347,,5630598367,233,838,5630598329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255871,838,5,2,86,25,5mbo4f0vps12dr0fcvjn3wyp5,0,68.0,101.4,2025-04-06T14:18:55.597Z,2025-04-06T14:38:40Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5630598079,347,,5630598077,56,Left,5630598413,233,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256373,821,1,2,86,47,7hlumphk42363z3i2nry2wrzj,0,32.0,0.0,2025-04-06T14:19:18.049Z,2025-04-06T14:39:26Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5630600709,1,,5630600703,141,17.1,5630600701,140,69.0,5630600707,213,0.32,5630600705,212,41.0,5630600697,107,,5630600699,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256455,841,44,2,86,51,5mbo4f0vps12dr0fcvjn3wyp5,1,34.0,82.8,2025-04-06T14:19:21.528Z,2025-04-06T14:53:40Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5630601161,233,822,5630601129,56,Back,5630601131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256389,822,44,2,86,51,7hlumphk42363z3i2nry2wrzj,0,66.0,17.2,2025-04-06T14:19:21.529Z,2025-04-06T14:53:43Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5630601189,233,841,5630600765,56,Right,5630600767,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256381,839,1,2,86,51,5mbo4f0vps12dr0fcvjn3wyp5,1,36.3,91.4,2025-04-06T14:19:21.662Z,2025-04-06T14:53:35Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5630600735,140,41.5,5630600743,212,6.5,5630600749,213,5.71,5630600733,56,Back,5630600731,3,,5630600739,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256397,840,1,2,86,52,5mbo4f0vps12dr0fcvjn3wyp5,0,40.2,84.4,2025-04-06T14:19:22.784Z,2025-04-06T14:53:59Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5630600797,141,93.8,5630600793,56,Back,5630600789,3,,5630600799,212,7.5,5630600795,140,44.0,5630600801,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256437,823,1,2,86,53,7hlumphk42363z3i2nry2wrzj,0,57.5,11.3,2025-04-06T14:19:23.441Z,2025-04-06T14:54:09Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5630601029,213,0.40,5630601027,212,14.8,5630601023,140,70.5,5630601021,56,Right,5630601019,3,,5630601025,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797292215,914,44,2,86,53,5mbo4f0vps12dr0fcvjn3wyp5,1,34.0,87.8,2025-04-06T14:19:24.375Z,2025-04-06T14:54:24Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5630799379,233,924,5630799341,56,Back,5630799343,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797292107,924,44,2,86,54,7hlumphk42363z3i2nry2wrzj,0,66.0,12.2,2025-04-06T14:19:24.376Z,2025-04-06T14:54:25Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5630799429,233,914,5630798749,286,,5630798745,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256481,842,1,2,86,54,5mbo4f0vps12dr0fcvjn3wyp5,1,36.2,79.1,2025-04-06T14:19:24.726Z,2025-04-06T14:54:10Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5630601267,141,84.8,5630601261,3,,5630601263,56,Back,5630601269,212,7.3,5630601265,140,42.1,5630601271,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256491,843,1,2,86,56,5mbo4f0vps12dr0fcvjn3wyp5,1,41.0,86.1,2025-04-06T14:19:26.671Z,2025-04-06T14:54:42Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5630601337,141,74.4,5630601333,140,45.3,5630601331,56,Back,5630601341,212,9.1,5630601345,213,5.23,5630800295,168,,5630601329,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256499,844,1,2,86,57,5mbo4f0vps12dr0fcvjn3wyp5,0,43.0,74.4,2025-04-06T14:19:28.241Z,2025-04-06T14:54:40Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5630601395,212,19.9,5630800475,155,,5630601389,56,Left,5630601393,141,87.9,5630601391,140,59.8,5630601397,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256513,824,1,2,86,58,7hlumphk42363z3i2nry2wrzj,0,33.6,23.1,2025-04-06T14:19:28.844Z,2025-04-06T14:54:48Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5630601445,56,Center,5630601453,213,6.25,5630601451,212,32.2,5630601455,1,,5630601449,141,21.3,5630601447,140,64.2,5630601443,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797292885,915,1,2,86,59,5mbo4f0vps12dr0fcvjn3wyp5,1,39.0,85.1,2025-04-06T14:19:29.376Z,2025-04-06T14:55:05Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5630803119,140,45.9,5630803117,56,Back,5630803127,213,5.65,5630803123,212,9.0,5630803121,141,77.3,5630803115,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256567,846,1,2,87,0,5mbo4f0vps12dr0fcvjn3wyp5,1,46.9,71.7,2025-04-06T14:19:30.799Z,2025-04-06T14:38:38Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5630601731,212,13.2,5630601733,213,2.83,5630601721,56,Back,5630601723,140,34.9,5630601727,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256627,847,1,2,87,2,5mbo4f0vps12dr0fcvjn3wyp5,1,34.3,76.9,2025-04-06T14:19:33.182Z,2025-04-06T14:55:10Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5630602087,212,28.0,5630602083,141,44.0,5630602081,140,18.3,5630602091,213,4.07,5630602077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256707,848,1,2,87,10,5mbo4f0vps12dr0fcvjn3wyp5,0,24.5,26.1,2025-04-06T14:19:40.511Z,2025-04-06T14:38:37Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5630602599,140,72.9,5630602607,1,,5630602603,212,52.3,5630602601,141,44.5,5630602597,56,Center,5630602595,157,,5630602605,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256749,826,12,2,87,13,7hlumphk42363z3i2nry2wrzj,1,28.3,50.7,2025-04-06T14:19:44.025Z,2025-04-06T14:56:22Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5630602879,141,36.2,5630602877,140,16.4,5630602883,213,3.81,5630602881,212,15.9,5630602875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256719,825,12,2,87,14,7hlumphk42363z3i2nry2wrzj,1,18.8,30.7,2025-04-06T14:19:45.234Z,2025-04-06T14:56:20Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5630602705,212,12.2,5630602699,56,Back,5630602775,15,,5630602703,141,48.1,5630602701,140,21.5,5630602709,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256863,827,50,2,87,17,7hlumphk42363z3i2nry2wrzj,1,28.4,31.0,2025-04-06T14:19:48.269Z,2025-04-06T14:56:33Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5630808911,233,849,5630603455,285,,5630603451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256823,849,7,2,87,17,5mbo4f0vps12dr0fcvjn3wyp5,1,71.4,68.1,2025-04-06T14:19:48.270Z,2025-04-06T14:56:34Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5630808895,233,827,5630808867,286,,5630603195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797294647,917,61,2,87,18,5mbo4f0vps12dr0fcvjn3wyp5,1,72.3,63.1,2025-04-06T14:19:48.376Z,2025-04-06T14:56:53Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5630812819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256843,850,61,2,87,19,5mbo4f0vps12dr0fcvjn3wyp5,1,71.7,68.8,2025-04-06T14:19:49.677Z,2025-04-06T14:56:46Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5630603321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797295055,918,1,2,87,20,5mbo4f0vps12dr0fcvjn3wyp5,1,72.6,65.7,2025-04-06T14:19:50.376Z,2025-04-06T14:57:17Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5630814863,213,2.94,5630814861,212,10.1,5630814859,141,68.7,5630814857,140,63.2,5630814855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256895,851,1,2,87,21,5mbo4f0vps12dr0fcvjn3wyp5,1,66.4,70.9,2025-04-06T14:19:52.118Z,2025-04-06T14:57:50Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,1.0,,5630603693,213,5.00,5630603691,212,22.3,5630603669,141,39.5,5630603661,56,Center,5630815457,210,13,5630603665,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256901,852,13,2,87,22,5mbo4f0vps12dr0fcvjn3wyp5,1,72.3,40.3,2025-04-06T14:19:53.301Z,2025-04-06T14:57:53Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5630604195,230,97.6,5630604171,75,,5630815487,215,,5630604197,231,48.2,5630603701,56,Center,5630604179,102,40.3,5630604185,103,30.6,5630815483,55,851,5630815481,29,,5630603697,22,,5630603699,18,,5630603997,20,,,,,,,,,,,,,,,,
2797256925,828,5,2,87,23,7hlumphk42363z3i2nry2wrzj,1,-0.8,60.2,2025-04-06T14:19:53.801Z,2025-04-06T14:57:03Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5630603791,56,Back,5630603827,233,853,5630603795,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256913,853,5,2,87,23,5mbo4f0vps12dr0fcvjn3wyp5,0,100.8,39.8,2025-04-06T14:19:53.801Z,2025-04-06T14:57:32Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5630603765,56,Center,5630603879,233,828,5630603767,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257361,829,1,2,87,48,7hlumphk42363z3i2nry2wrzj,0,5.0,63.0,2025-04-06T14:20:18.978Z,2025-04-06T14:39:23Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5630606277,212,64.7,5630606271,56,Center,5630606273,140,66.2,5630606279,213,6.17,5630606275,141,51.8,5630606269,124,,5630606283,74,,5630606281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257423,855,1,2,87,51,5mbo4f0vps12dr0fcvjn3wyp5,1,37.1,37.3,2025-04-06T14:20:22.205Z,2025-04-06T14:38:35Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5630606625,56,Back,5630606631,212,13.2,5630606633,213,2.28,5630606627,140,28.9,5630606629,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257459,856,1,2,87,54,5mbo4f0vps12dr0fcvjn3wyp5,1,28.9,52.1,2025-04-06T14:20:24.894Z,2025-04-06T14:38:35Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5630606871,213,4.34,5630606857,56,Back,5630606861,140,24.4,5630606863,141,34.3,5630606869,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257479,857,1,2,87,56,5mbo4f0vps12dr0fcvjn3wyp5,1,23.5,35.8,2025-04-06T14:20:26.910Z,2025-04-06T14:38:34Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5630606961,141,47.2,5630606963,212,17.5,5630606965,213,2.68,5630606959,140,8.6,5630606957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257551,858,1,2,87,58,5mbo4f0vps12dr0fcvjn3wyp5,0,8.6,47.2,2025-04-06T14:20:28.382Z,2025-04-06T14:38:34Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5630607413,141,63.6,5630607411,140,56.1,5630607417,213,0.22,5630607419,1,,5630607409,56,Center,5630607415,212,51.1,5630607407,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257569,830,44,2,88,2,7hlumphk42363z3i2nry2wrzj,1,45.3,38.2,2025-04-06T14:20:32.562Z,2025-04-06T14:39:23Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5630607593,233,859,5630607499,285,,5630607497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257563,859,44,2,88,2,5mbo4f0vps12dr0fcvjn3wyp5,0,53.2,60.1,2025-04-06T14:20:32.563Z,2025-04-06T14:54:28Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5630607461,286,,5630607615,233,830,5630607459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257595,831,1,2,88,2,7hlumphk42363z3i2nry2wrzj,1,49.8,43.4,2025-04-06T14:20:32.954Z,2025-04-06T14:54:30Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5630607667,3,,5630607675,212,7.9,5630607669,56,Center,5630607677,213,0.86,5630607671,140,54.7,5630607673,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
