id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2805190999,29,1,1,1,41,2nnlsjfbcea40t4jeclcbw9lk,1,20.3,93.5,2025-04-23T17:02:18.059Z,2025-04-23T17:02:19Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674394589,56,Back,5674394595,212,8.8,5674394593,141,81.1,5674394591,140,18.0,5674394597,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191017,30,1,1,1,42,2nnlsjfbcea40t4jeclcbw9lk,1,14.4,80.8,2025-04-23T17:02:19.467Z,2025-04-23T17:02:21Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674394683,56,Back,5674394685,140,14.7,5674394691,213,4.73,5674394687,141,51.3,5674394689,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191051,31,1,1,1,44,2nnlsjfbcea40t4jeclcbw9lk,1,14.7,50.1,2025-04-23T17:02:21.339Z,2025-04-23T17:02:22Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674394823,56,Back,5674394825,140,6.2,5674394831,213,2.72,5674394829,212,9.8,5674394827,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191087,32,1,1,1,45,2nnlsjfbcea40t4jeclcbw9lk,0,6.2,55.8,2025-04-23T17:02:22.636Z,2025-04-23T17:45:13Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5674395069,212,50.8,5674395067,141,52.4,5674395071,213,6.24,5674395073,1,,5674395065,140,54.5,5674395063,56,Center,5674395061,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191127,29,44,1,1,48,93ohqui2qgqm8408viwmm1ken,1,49.6,54.1,2025-04-23T17:02:25.402Z,2025-04-23T18:00:54Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674395329,285,,5674395265,56,Back,5674395325,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191101,33,44,1,1,48,2nnlsjfbcea40t4jeclcbw9lk,0,50.4,45.9,2025-04-23T17:02:25.403Z,2025-04-23T18:00:54Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674395309,233,29,5674602295,286,,5674395115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219631,393,1,1,1,49,93ohqui2qgqm8408viwmm1ken,0,51.7,75.4,2025-04-23T17:02:25.840Z,2025-04-23T17:45:48Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674558979,212,2.1,5674558973,56,Center,5674558971,3,,5674558981,213,5.49,5674558975,140,53.1,5674558977,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191111,34,61,1,1,50,2nnlsjfbcea40t4jeclcbw9lk,1,54.5,52.4,2025-04-23T17:02:27.594Z,2025-04-23T17:45:19Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674395155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191159,35,4,1,1,52,2nnlsjfbcea40t4jeclcbw9lk,1,51.3,45.4,2025-04-23T17:02:28.776Z,2025-04-23T18:00:30Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674395857,265,,5674395859,286,,5674395853,13,,5674395419,56,Center,5674395855,152,,5674462509,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191259,30,4,1,1,52,93ohqui2qgqm8408viwmm1ken,0,48.7,54.6,2025-04-23T17:02:28.777Z,2025-04-23T18:00:30Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5674462525,233,35,5674396135,152,,5674396133,56,Back,5674396131,13,,5674396139,285,,5674396137,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191327,36,1,1,2,9,2nnlsjfbcea40t4jeclcbw9lk,1,47.2,55.7,2025-04-23T17:02:46.107Z,2025-04-23T17:46:59Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674396359,56,Back,5674396365,212,12.9,5674396355,5,,5674396363,141,74.7,5674396361,140,47.7,5674396367,213,1.53,5674396357,152,,5674563725,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191351,37,1,1,2,10,2nnlsjfbcea40t4jeclcbw9lk,1,47.7,74.7,2025-04-23T17:02:47.195Z,2025-04-23T17:02:49Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674396481,141,68.8,5674396483,212,7.4,5674396485,213,3.72,5674396479,140,41.8,5674396477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191357,38,1,1,2,12,2nnlsjfbcea40t4jeclcbw9lk,0,41.9,67.9,2025-04-23T17:02:49.419Z,2025-04-25T12:25:22Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674396525,212,18.8,5674396521,140,59.5,5674396517,155,,5674396519,56,Center,5674396523,141,62.6,5674396527,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191389,31,8,1,2,17,93ohqui2qgqm8408viwmm1ken,1,23.1,32.5,2025-04-23T17:02:53.945Z,2025-04-25T12:25:36Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5677281989,383,,5674396669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191397,32,1,1,2,17,93ohqui2qgqm8408viwmm1ken,0,23.2,29.8,2025-04-23T17:02:54.648Z,2025-04-23T17:02:55Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674396713,141,22.8,5674396711,140,34.5,5674396709,56,Back,5674396707,3,,5674396715,212,12.8,5674396717,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805221543,413,83,1,2,18,93ohqui2qgqm8408viwmm1ken,0,67.8,26.5,2025-04-23T17:02:54.681Z,2025-04-23T17:48:18Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5674568101,399,7eo3ceto09y3x4j4gh9m91kvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805221609,414,83,1,2,19,93ohqui2qgqm8408viwmm1ken,0,67.8,26.5,2025-04-23T17:02:55.681Z,2025-04-23T17:48:26Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5674568473,399,7eo3ceto09y3x4j4gh9m91kvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191421,39,61,1,2,21,2nnlsjfbcea40t4jeclcbw9lk,0,79.1,88.0,2025-04-23T17:02:57.724Z,2025-04-23T17:02:57Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674396835,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191473,33,1,1,2,23,93ohqui2qgqm8408viwmm1ken,1,7.9,23.3,2025-04-23T17:03:00.233Z,2025-04-23T17:03:01Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674397159,140,3.2,5674397157,56,Back,5674397165,213,1.89,5674397161,141,45.4,5674397163,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805221849,415,43,1,2,24,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T17:03:00.681Z,2025-04-25T12:26:19Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5677283245,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191515,34,1,1,2,25,93ohqui2qgqm8408viwmm1ken,0,4.5,44.3,2025-04-23T17:03:01.849Z,2025-04-23T17:03:05Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5674397393,212,63.2,5674397391,141,8.2,5674397387,56,Right,5674397389,140,60.0,5674397395,213,5.88,5674397385,157,,5674397397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805222165,477,43,1,2,30,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-23T17:03:06.681Z,2025-04-25T12:26:29Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5677283379,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191595,40,1,1,2,31,2nnlsjfbcea40t4jeclcbw9lk,1,32.3,95.0,2025-04-23T17:03:08.219Z,2025-04-23T17:03:11Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674397837,213,3.94,5674397829,56,Back,5674397831,140,14.9,5674397833,141,67.5,5674397835,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191625,41,1,1,2,35,2nnlsjfbcea40t4jeclcbw9lk,1,20.9,65.1,2025-04-23T17:03:11.787Z,2025-04-23T17:03:15Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5674397995,213,4.43,5674397989,140,16.9,5674397987,56,Back,5674397991,141,43.9,5674397993,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191631,42,1,1,2,38,2nnlsjfbcea40t4jeclcbw9lk,1,19.2,39.1,2025-04-23T17:03:14.875Z,2025-04-23T17:03:17Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674398049,141,13.2,5674398045,56,Back,5674398047,140,33.8,5674398051,212,23.3,5674398053,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191651,43,1,1,2,40,2nnlsjfbcea40t4jeclcbw9lk,1,34.1,13.2,2025-04-23T17:03:17.179Z,2025-04-23T17:03:20Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674398251,213,2.45,5674398247,141,27.6,5674398243,56,Back,5674398245,140,22.9,5674398249,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191689,44,1,1,2,43,2nnlsjfbcea40t4jeclcbw9lk,1,25.9,27.3,2025-04-23T17:03:20.267Z,2025-04-23T17:03:24Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674398449,140,20.2,5674398453,212,18.3,5674398451,141,52.8,5674398455,213,1.90,5674398447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191705,45,1,1,2,47,2nnlsjfbcea40t4jeclcbw9lk,1,22.3,53.3,2025-04-23T17:03:24.476Z,2025-04-23T17:03:26Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674398559,213,1.08,5674398557,212,19.9,5674398551,56,Back,5674398553,140,31.2,5674398555,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191737,46,1,1,2,49,2nnlsjfbcea40t4jeclcbw9lk,1,31.2,79.1,2025-04-23T17:03:26.475Z,2025-04-23T17:03:29Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674398749,141,89.7,5674398745,56,Back,5674398747,140,41.6,5674398753,213,0.58,5674398751,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191801,47,1,1,2,52,2nnlsjfbcea40t4jeclcbw9lk,1,41.0,88.9,2025-04-23T17:03:29.083Z,2025-04-23T17:03:34Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674399081,140,22.6,5674399083,141,61.7,5674399085,212,26.7,5674399079,56,Back,5674399087,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191841,48,1,1,2,57,2nnlsjfbcea40t4jeclcbw9lk,1,20.7,60.9,2025-04-23T17:03:33.915Z,2025-04-25T12:27:15Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674399273,213,5.19,5674399271,212,39.8,5674399269,141,8.8,5674399267,140,38.0,5674399275,1,,5674399265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191885,49,1,1,2,59,2nnlsjfbcea40t4jeclcbw9lk,0,42.1,13.1,2025-04-23T17:03:36.363Z,2025-04-23T17:03:39Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674399523,141,31.8,5674399519,140,47.8,5674399515,56,Back,5674399527,212,14.1,5674399529,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191881,35,8,1,3,2,93ohqui2qgqm8408viwmm1ken,1,56.4,68.9,2025-04-23T17:03:38.937Z,2025-04-25T12:28:46Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674399507,56,Center,5677285791,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191959,50,3,1,3,5,2nnlsjfbcea40t4jeclcbw9lk,0,43.2,4.0,2025-04-23T17:03:42.379Z,2025-04-25T12:28:59Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5677286057,465,,5674400083,233,36,5674399859,286,,5674399857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192001,36,7,1,3,5,93ohqui2qgqm8408viwmm1ken,1,56.8,96.0,2025-04-23T17:03:42.380Z,2025-04-25T12:29:03Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674400059,285,,5674400057,56,Left,5674400073,233,50,5677286135,385,,5674400055,167,,5677286137,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192061,37,5,1,3,6,93ohqui2qgqm8408viwmm1ken,0,56.5,101.5,2025-04-23T17:03:43.643Z,2025-04-23T17:23:44Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674400423,233,51,5674400371,56,Left,5674400375,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805191999,51,5,1,3,6,2nnlsjfbcea40t4jeclcbw9lk,1,43.5,-1.5,2025-04-23T17:03:43.643Z,2025-04-23T17:23:44Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674400045,56,Back,5674400047,347,,5674400413,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192287,52,1,1,3,26,2nnlsjfbcea40t4jeclcbw9lk,1,43.1,0.0,2025-04-23T17:04:03.196Z,2025-04-23T17:50:35Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674401611,212,7.4,5674401607,140,47.1,5674401613,213,0.96,5674401609,141,7.0,5674574995,189,,5674401605,56,Back,5674401603,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192323,53,1,1,3,27,2nnlsjfbcea40t4jeclcbw9lk,1,47.1,7.0,2025-04-23T17:04:04.107Z,2025-04-23T17:19:38Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5674401847,141,3.7,5674464565,189,,5674401851,213,3.39,5674401849,212,9.2,5674401845,140,38.6,5674401843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192343,54,1,1,3,28,2nnlsjfbcea40t4jeclcbw9lk,1,37.6,5.6,2025-04-23T17:04:05.180Z,2025-04-25T12:30:28Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674401967,213,1.58,5674401959,56,Back,5674401965,212,25.8,5674401963,141,43.6,5674401961,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192373,55,1,1,3,32,2nnlsjfbcea40t4jeclcbw9lk,1,38.3,44.3,2025-04-23T17:04:08.779Z,2025-04-23T17:04:12Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674402149,141,70.3,5674402145,56,Center,5674402147,140,55.3,5674402153,213,0.78,5674402151,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192407,56,1,1,3,35,2nnlsjfbcea40t4jeclcbw9lk,1,50.7,64.2,2025-04-23T17:04:11.917Z,2025-04-25T12:30:53Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5674402337,140,53.7,5674402353,1,,5674402345,212,40.9,5674402339,141,4.3,5674402349,213,4.79,5674402335,56,Right,5674402331,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192433,57,1,1,3,39,2nnlsjfbcea40t4jeclcbw9lk,1,60.1,4.7,2025-04-23T17:04:15.932Z,2025-04-23T17:04:19Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674402505,140,51.4,5674402503,56,Right,5674402509,212,12.0,5674402511,213,2.44,5674402507,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192477,58,1,1,3,42,2nnlsjfbcea40t4jeclcbw9lk,1,52.5,14.9,2025-04-23T17:04:19.084Z,2025-04-23T17:04:23Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674402741,141,6.4,5674402743,212,17.9,5674402739,140,68.6,5674402745,213,5.95,5674402737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805706987,920,3,1,3,45,2nnlsjfbcea40t4jeclcbw9lk,0,71.7,4.0,2025-04-23T17:04:21.700Z,2025-04-25T12:31:46Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5677288849,467,carpl05zgalgbsd6gnk3akc89,5677288847,464,,5677288845,286,,5677288843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192485,59,4,1,3,47,2nnlsjfbcea40t4jeclcbw9lk,1,71.5,5.0,2025-04-23T17:04:23.804Z,2025-04-23T18:00:31Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674402873,56,Right,5674402871,13,,5674402875,152,,5674402995,233,38,5674402879,286,,5674402877,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192515,38,4,1,3,47,93ohqui2qgqm8408viwmm1ken,0,28.5,95.0,2025-04-23T17:04:23.805Z,2025-04-23T18:00:31Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674402987,56,Back,5674402991,265,,5674402993,285,,5674402989,152,,5674402985,13,,5674403023,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192811,60,1,1,4,22,2nnlsjfbcea40t4jeclcbw9lk,0,67.9,5.0,2025-04-23T17:04:59.196Z,2025-04-25T12:33:02Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674404725,213,0.86,5674404719,140,87.1,5674404721,141,39.5,5674404723,212,30.9,5677290235,223,,5674404711,5,,5674404713,155,,5674404715,152,,5674404717,56,Center,5674404709,2,5677290237,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192851,39,12,1,4,26,93ohqui2qgqm8408viwmm1ken,1,13.4,56.1,2025-04-23T17:05:03.064Z,2025-04-23T17:51:37Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674404965,140,46.9,5674404963,56,Back,5674404969,212,40.4,5674404971,213,0.52,5674404967,141,85.4,5674405001,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192955,61,1,1,4,34,2nnlsjfbcea40t4jeclcbw9lk,1,63.7,20.3,2025-04-23T17:05:10.764Z,2025-04-23T17:05:12Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674405559,56,Center,5674405569,212,11.7,5674405575,213,0.92,5674405563,140,70.4,5674405565,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805192989,62,1,1,4,36,2nnlsjfbcea40t4jeclcbw9lk,1,69.6,28.3,2025-04-23T17:05:12.860Z,2025-04-23T17:05:16Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5674405815,213,5.17,5674405813,212,15.9,5674405809,140,76.3,5674405811,141,7.3,5674405807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193005,63,1,1,4,39,2nnlsjfbcea40t4jeclcbw9lk,1,76.3,7.3,2025-04-23T17:05:15.948Z,2025-04-23T17:05:17Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674405909,212,9.9,5674405911,213,1.21,5674405907,141,21.0,5674405903,56,Right,5674405905,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193075,64,1,1,4,40,2nnlsjfbcea40t4jeclcbw9lk,1,79.6,21.2,2025-04-23T17:05:17.420Z,2025-04-23T17:05:37Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,1.0,,5674406301,212,9.1,5674407093,210,13,5674406303,213,6.03,5674406297,140,88.0,5674407095,154,,5674406295,56,Right,5674406299,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193085,65,13,1,4,45,2nnlsjfbcea40t4jeclcbw9lk,1,88.4,36.8,2025-04-23T17:05:21.884Z,2025-04-25T12:36:23Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5674407111,84,,5674407121,102,42.9,5674406331,63,,5674407113,29,,5674407115,154,,5674407125,230,99.1,5674407123,103,38.9,5674407127,231,45.3,5674406579,20,,5674406333,56,5674407117,55,Center,64,5677292545,22,,,,,,,,,,,,,,,,,,,,,,,
2805193111,40,5,1,4,46,93ohqui2qgqm8408viwmm1ken,1,-1.2,57.8,2025-04-23T17:05:23.148Z,2025-04-23T17:23:44Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5674406447,346,,5674406457,233,66,5674406445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193095,66,5,1,4,46,2nnlsjfbcea40t4jeclcbw9lk,0,101.2,42.2,2025-04-23T17:05:23.148Z,2025-04-23T17:05:27Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5674406375,56,Center,5674406485,233,40,5674406379,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193393,41,1,1,5,10,93ohqui2qgqm8408viwmm1ken,1,5.0,63.0,2025-04-23T17:05:47.561Z,2025-04-23T17:52:29Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5674408085,212,15.3,5674408083,141,80.8,5674408081,140,13.9,5674408079,56,Back,5674408091,237,,5674408109,189,,5674408077,124,,5674408087,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193479,42,1,1,5,15,93ohqui2qgqm8408viwmm1ken,1,16.4,81.8,2025-04-23T17:05:52.281Z,2025-04-25T12:44:08Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674408529,140,46.6,5674408539,213,0.25,5674408533,141,93.6,5674408535,212,32.7,5677297749,1,,5674408527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193485,43,50,1,5,18,93ohqui2qgqm8408viwmm1ken,1,40.8,95.0,2025-04-23T17:05:54.731Z,2025-04-23T18:00:41Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5674408625,233,67,5674408575,286,,5674408573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193473,67,7,1,5,18,2nnlsjfbcea40t4jeclcbw9lk,1,59.2,5.0,2025-04-23T17:05:54.732Z,2025-04-25T12:44:28Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674408597,233,43,5674408507,56,Right,5674408511,285,,5677297981,385,,5677297983,178,,5674408503,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193505,44,5,1,5,18,93ohqui2qgqm8408viwmm1ken,1,38.0,101.8,2025-04-23T17:05:55.660Z,2025-04-23T17:23:45Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,,5674408683,56,Back,5674408687,347,,5674408693,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193489,68,5,1,5,18,2nnlsjfbcea40t4jeclcbw9lk,0,62.0,-1.8,2025-04-23T17:05:55.660Z,2025-04-23T17:06:00Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674408709,233,44,5674408591,347,,5674408589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193661,45,1,1,5,32,93ohqui2qgqm8408viwmm1ken,0,36.3,100.0,2025-04-23T17:06:09.450Z,2025-04-23T17:06:13Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674409599,1,,5674409589,56,Left,5674409595,212,23.1,5674409593,141,93.9,5674409591,140,57.7,5674409597,213,6.05,5674409587,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193655,69,8,1,5,36,2nnlsjfbcea40t4jeclcbw9lk,1,44.0,5.6,2025-04-23T17:06:12.844Z,2025-04-25T12:45:20Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674409577,56,Back,5677298587,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805193697,46,4,1,5,38,93ohqui2qgqm8408viwmm1ken,1,56.6,92.6,2025-04-23T17:06:15.628Z,2025-04-25T12:46:24Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5674409945,233,70,5674409929,286,,5674409921,13,,5677299535,295,,5674409923,56,Left,5674409925,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
