id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/11/value
2803818445,27,4,1,3,15,cfvya7igkhkas7wvsktwz6j8k,1,46.6,7.8,2025-04-20T12:07:06.973Z,2025-04-20T12:19:18Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5666784813,286,,5666851871,295,,5666784807,56,Back,5666784805,13,,5666784809,152,,5666784831,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803818443,34,4,1,3,15,5mbo4f0vps12dr0fcvjn3wyp5,0,53.4,92.2,2025-04-20T12:07:06.974Z,2025-04-20T12:19:16Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5666784761,13,,5666784769,285,,5666851649,295,,5666784765,152,,5666784763,56,Left,5666784877,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803818873,28,1,1,3,30,cfvya7igkhkas7wvsktwz6j8k,1,51.3,4.3,2025-04-20T12:07:21.756Z,2025-04-20T12:19:36Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5666786817,213,2.73,5666853005,189,,5666786809,56,Back,5666786805,5,,5666786811,140,35.8,5666786807,152,,5666786813,141,14.8,5666786815,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803818903,29,1,1,3,35,cfvya7igkhkas7wvsktwz6j8k,1,27.7,29.1,2025-04-20T12:07:26.532Z,2025-04-20T12:07:50Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5666786969,140,22.0,5666786971,141,62.3,5666786975,213,1.83,5666786973,212,23.4,5666786967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803818925,30,1,1,3,36,cfvya7igkhkas7wvsktwz6j8k,1,22.0,62.3,2025-04-20T12:07:27.771Z,2025-04-20T12:19:49Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5666787105,141,42.7,5666787095,56,Back,5666787111,213,3.99,5666787109,212,17.8,5666787101,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803818959,31,1,1,3,37,cfvya7igkhkas7wvsktwz6j8k,1,10.8,42.7,2025-04-20T12:07:28.780Z,2025-04-20T12:19:53Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5666787273,213,4.92,5666787269,212,25.0,5666787261,140,15.7,5666787259,56,Back,5666787265,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819059,32,1,1,3,39,cfvya7igkhkas7wvsktwz6j8k,0,15.7,6.7,2025-04-20T12:07:30.828Z,2025-04-20T12:20:10Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5666787769,212,48.3,5666787761,157,,5666787767,141,24.7,5666787773,1,,5666787771,213,0.26,5666787765,140,60.2,5666787763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819063,35,4,1,3,44,5mbo4f0vps12dr0fcvjn3wyp5,1,38.6,79.7,2025-04-20T12:07:35.761Z,2025-04-20T12:13:50Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5666788135,233,33,5666787957,152,,5666787955,56,Back,5666787953,295,,5666787959,286,,5666787951,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819091,33,4,1,3,44,cfvya7igkhkas7wvsktwz6j8k,0,61.4,20.3,2025-04-20T12:07:35.762Z,2025-04-20T12:13:50Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5666788087,285,,5666788079,13,,5666788081,295,,5666788187,233,35,5666788085,152,,5666788083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819421,36,1,1,3,58,5mbo4f0vps12dr0fcvjn3wyp5,1,37.1,84.5,2025-04-20T12:07:49.073Z,2025-04-20T12:07:52Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5666789729,5,,5666789741,213,3.43,5666789737,141,80.0,5666789739,212,10.7,5666789731,152,,5666789735,140,27.3,5666789733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819523,37,1,1,4,0,5mbo4f0vps12dr0fcvjn3wyp5,1,27.3,80.0,2025-04-20T12:07:51.873Z,2025-04-20T12:07:56Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5666790175,56,Back,5666790187,213,4.15,5666790183,212,27.3,5666790177,140,13.5,5666790179,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819583,38,1,1,4,5,5mbo4f0vps12dr0fcvjn3wyp5,1,15.0,43.3,2025-04-20T12:07:56.800Z,2025-04-20T12:08:00Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5666790537,140,56.3,5666790541,212,49.9,5666790545,1,,5666790543,213,5.77,5666790539,141,7.1,5666790533,157,,5666790535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819601,39,44,1,4,9,5mbo4f0vps12dr0fcvjn3wyp5,1,60.6,6.4,2025-04-20T12:08:00.096Z,2025-04-20T12:08:03Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666790621,286,,5666790619,56,Right,5666790679,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819591,34,44,1,4,9,cfvya7igkhkas7wvsktwz6j8k,0,39.4,93.6,2025-04-20T12:08:00.097Z,2025-04-20T12:08:05Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5666790577,285,,5666790721,233,39,5666790575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819695,40,1,1,4,9,5mbo4f0vps12dr0fcvjn3wyp5,1,57.8,6.0,2025-04-20T12:08:00.224Z,2025-04-20T12:08:40Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666791021,168,,5666791029,212,9.1,5666791019,3,,5666791025,140,66.0,5666791023,56,Right,5666791031,213,0.33,5666791027,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819733,42,61,1,4,10,5mbo4f0vps12dr0fcvjn3wyp5,0,66.2,13.1,2025-04-20T12:08:01.809Z,2025-04-20T12:08:35Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5666792677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819731,35,12,1,4,12,cfvya7igkhkas7wvsktwz6j8k,1,23.6,86.3,2025-04-20T12:08:03.516Z,2025-04-20T12:08:31Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5666791219,213,0.45,5666791211,56,Back,5666791213,140,44.5,5666791215,141,100.0,5666791217,212,24.4,5666791303,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819737,36,5,1,4,13,cfvya7igkhkas7wvsktwz6j8k,0,46.2,102.0,2025-04-20T12:08:04.081Z,2025-04-20T12:11:59Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5666791385,233,41,5666791237,56,Back,5666791239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819719,41,5,1,4,13,5mbo4f0vps12dr0fcvjn3wyp5,1,53.8,-2.0,2025-04-20T12:08:04.081Z,2025-04-20T12:11:58Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666791321,233,36,5666791141,347,,5666791137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803819981,43,1,1,4,23,5mbo4f0vps12dr0fcvjn3wyp5,1,54.6,0.0,2025-04-20T12:08:14.561Z,2025-04-20T12:08:20Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666792559,212,25.7,5666792551,107,,5666792561,213,2.90,5666792553,56,Back,5666792563,1,,5666792555,140,30.8,5666792557,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820009,44,1,1,4,29,5mbo4f0vps12dr0fcvjn3wyp5,1,31.7,12.2,2025-04-20T12:08:19.984Z,2025-04-20T12:08:21Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5666792721,141,22.4,5666792723,212,8.9,5666792725,213,0.89,5666792715,56,Back,5666792717,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820035,45,1,1,4,30,5mbo4f0vps12dr0fcvjn3wyp5,1,37.0,22.4,2025-04-20T12:08:21.377Z,2025-04-20T12:21:28Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5666792859,140,40.7,5666792863,141,4.6,5666792855,56,Back,5666792865,212,12.7,5666792867,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820143,46,1,1,4,32,5mbo4f0vps12dr0fcvjn3wyp5,0,49.5,5.2,2025-04-20T12:08:23.616Z,2025-04-20T12:08:28Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666793431,1,,5666793429,213,0.08,5666793427,212,55.1,5666793421,56,Right,5666793425,141,12.0,5666793423,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820171,37,5,1,4,37,cfvya7igkhkas7wvsktwz6j8k,1,-1.4,88.9,2025-04-20T12:08:28.461Z,2025-04-20T12:11:59Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5666793553,346,,5666793759,233,47,5666793551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820207,47,5,1,4,37,5mbo4f0vps12dr0fcvjn3wyp5,0,101.4,11.1,2025-04-20T12:08:28.461Z,2025-04-20T12:11:59Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666793715,56,Right,5666793817,233,37,5666793717,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820575,38,1,1,4,57,cfvya7igkhkas7wvsktwz6j8k,1,4.7,60.3,2025-04-20T12:08:48.549Z,2025-04-20T12:08:50Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5666795541,237,,5666795529,212,5.8,5666795521,124,,5666795525,140,4.4,5666795523,56,Back,5666795527,141,51.8,5666795533,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820615,39,1,1,4,59,cfvya7igkhkas7wvsktwz6j8k,1,4.4,51.8,2025-04-20T12:08:50.076Z,2025-04-20T12:08:52Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5666795753,212,39.3,5666795747,56,Back,5666795755,213,0.38,5666795751,141,73.3,5666795749,140,39.1,5666795745,157,,5666795757,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820689,40,1,1,5,0,cfvya7igkhkas7wvsktwz6j8k,1,39.1,73.3,2025-04-20T12:08:51.979Z,2025-04-20T12:08:55Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666796123,212,16.2,5666796115,3,,5666796119,140,46.6,5666796129,213,5.22,5666796121,141,52.5,5666796117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820697,41,50,1,5,4,cfvya7igkhkas7wvsktwz6j8k,1,52.8,45.6,2025-04-20T12:08:55.572Z,2025-04-20T12:23:11Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5666796465,233,48,5666796159,286,,5666796157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820743,48,7,1,5,4,5mbo4f0vps12dr0fcvjn3wyp5,1,47.2,54.4,2025-04-20T12:08:55.573Z,2025-04-20T12:23:12Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5666796399,56,Back,5666796401,285,,5666796451,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820773,50,1,1,5,7,5mbo4f0vps12dr0fcvjn3wyp5,1,31.8,34.2,2025-04-20T12:08:58.881Z,2025-04-20T12:09:00Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5666796579,213,6.02,5666796573,212,16.4,5666796561,140,46.9,5666796567,141,28.0,5666796551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820861,51,1,1,5,8,5mbo4f0vps12dr0fcvjn3wyp5,1,46.9,28.0,2025-04-20T12:08:59.904Z,2025-04-20T12:09:03Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5666797019,56,Back,5666797021,140,40.2,5666797025,212,16.1,5666797023,141,6.7,5666797027,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820873,52,4,1,5,12,5mbo4f0vps12dr0fcvjn3wyp5,1,53.6,7.6,2025-04-20T12:09:03.073Z,2025-04-20T12:13:51Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666797229,294,,5666797395,233,42,5666797227,13,,5666797239,286,,5666797231,56,Right,5666797235,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803820935,42,4,1,5,12,cfvya7igkhkas7wvsktwz6j8k,0,46.4,92.4,2025-04-20T12:09:03.074Z,2025-04-20T12:13:51Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5666797349,13,,5666797357,285,,5666797353,152,,5666797425,233,52,5666798317,294,,5666797351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821209,53,1,1,5,25,5mbo4f0vps12dr0fcvjn3wyp5,1,56.2,2.2,2025-04-20T12:09:16.369Z,2025-04-20T12:09:21Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666798757,152,,5666798767,213,2.77,5666798759,56,Back,5666798761,140,33.5,5666798765,212,25.6,5666798755,5,,5666798763,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821259,54,1,1,5,30,5mbo4f0vps12dr0fcvjn3wyp5,1,33.6,27.3,2025-04-20T12:09:21.089Z,2025-04-20T12:09:24Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5666799063,56,Back,5666799065,140,35.0,5666799071,213,1.52,5666799069,212,31.5,5666799067,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821301,55,1,1,5,32,5mbo4f0vps12dr0fcvjn3wyp5,1,35.0,74.1,2025-04-20T12:09:23.873Z,2025-04-20T12:09:27Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5666799367,212,14.7,5666799369,213,0.67,5666799361,56,Back,5666799363,140,46.0,5666799365,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821325,56,1,1,5,35,5mbo4f0vps12dr0fcvjn3wyp5,1,44.4,84.7,2025-04-20T12:09:26.913Z,2025-04-20T12:09:28Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5666799497,56,Back,5666799499,140,34.3,5666799501,141,76.4,5666799505,213,3.63,5666799503,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821389,57,1,1,5,37,5mbo4f0vps12dr0fcvjn3wyp5,1,34.3,76.4,2025-04-20T12:09:28.033Z,2025-04-20T12:09:31Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5666799797,56,Back,5666799799,140,27.5,5666799805,213,2.25,5666799803,212,11.4,5666799801,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821427,58,1,1,5,40,5mbo4f0vps12dr0fcvjn3wyp5,1,25.4,76.9,2025-04-20T12:09:31.089Z,2025-04-20T12:09:33Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5666800047,213,3.94,5666800043,141,51.6,5666800045,212,24.1,5666800041,140,9.3,5666800037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821463,59,1,1,5,42,5mbo4f0vps12dr0fcvjn3wyp5,0,9.3,51.6,2025-04-20T12:09:33.489Z,2025-04-20T12:09:36Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5666800233,1,,5666800227,141,100.0,5666800231,213,0.70,5666800223,56,Back,5666800225,140,48.3,5666800221,157,,5666800229,212,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821479,43,5,1,5,45,cfvya7igkhkas7wvsktwz6j8k,1,52.2,-1.6,2025-04-20T12:09:36.335Z,2025-04-20T12:12:00Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5666800345,233,60,5666800299,347,,5666800297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821477,60,5,1,5,45,5mbo4f0vps12dr0fcvjn3wyp5,0,47.8,101.6,2025-04-20T12:09:36.335Z,2025-04-20T12:09:39Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5666800369,233,43,5666800293,56,Back,5666800295,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821761,44,1,1,6,0,cfvya7igkhkas7wvsktwz6j8k,1,52.3,0.0,2025-04-20T12:09:51.596Z,2025-04-20T12:09:52Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5666801753,213,1.34,5666801747,140,54.5,5666801751,212,10.2,5666801749,141,12.6,5666801745,56,Right,5666801743,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821813,45,1,1,6,1,cfvya7igkhkas7wvsktwz6j8k,0,54.5,12.6,2025-04-20T12:09:52.468Z,2025-04-20T12:09:54Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5666801971,141,0.0,5666801967,56,Right,5666801969,140,62.7,5666801975,213,5.43,5666801973,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821815,46,5,1,6,3,cfvya7igkhkas7wvsktwz6j8k,0,63.0,-1.8,2025-04-20T12:09:54.482Z,2025-04-20T12:09:58Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5666801985,56,Right,5666802243,233,61,5666801989,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803821851,61,5,1,6,3,5mbo4f0vps12dr0fcvjn3wyp5,1,37.0,101.8,2025-04-20T12:09:54.482Z,2025-04-20T12:12:00Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5666802183,347,,5666802181,56,Back,5666802229,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822215,62,1,1,6,22,5mbo4f0vps12dr0fcvjn3wyp5,1,40.9,100.0,2025-04-20T12:10:13.297Z,2025-04-20T12:10:16Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5666804177,212,20.8,5666804169,107,,5666804171,56,Left,5666804179,213,5.74,5666804173,140,57.9,5666804175,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822241,63,1,1,6,25,5mbo4f0vps12dr0fcvjn3wyp5,0,57.9,86.0,2025-04-20T12:10:16.162Z,2025-04-20T12:10:17Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5666804293,3,,5666804295,168,,5666804299,140,65.0,5666804305,213,5.40,5666804303,212,11.7,5666804297,56,Center,5666804301,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822285,47,12,1,6,27,cfvya7igkhkas7wvsktwz6j8k,1,33.4,39.7,2025-04-20T12:10:18.717Z,2025-04-20T12:10:19Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5666804515,56,Back,5666804525,213,5.94,5666804521,212,14.0,5666804553,15,,5666804517,140,46.0,5666804519,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822323,48,1,1,6,29,cfvya7igkhkas7wvsktwz6j8k,0,46.0,32.8,2025-04-20T12:10:20.334Z,2025-04-20T12:23:44Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5666804689,168,,5666804697,212,10.0,5666804695,141,37.6,5666804693,140,55.0,5666804687,3,,5666804699,213,0.33,5666804691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822365,64,1,1,6,30,5mbo4f0vps12dr0fcvjn3wyp5,0,40.5,73.0,2025-04-20T12:10:21.153Z,2025-04-20T12:10:24Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5666804869,56,Left,5666804881,1,,5666804867,157,,5666804875,212,27.9,5666804873,141,89.6,5666804871,140,64.8,5666804879,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822393,49,44,1,6,32,cfvya7igkhkas7wvsktwz6j8k,1,32.2,14.9,2025-04-20T12:10:23.552Z,2025-04-20T12:54:11Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5666804995,56,Back,5666805043,233,65,5666804997,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822375,65,44,1,6,32,5mbo4f0vps12dr0fcvjn3wyp5,0,67.8,85.1,2025-04-20T12:10:23.553Z,2025-04-20T12:54:12Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5666805093,233,49,5666804937,56,Left,5666804941,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822439,50,1,1,6,33,cfvya7igkhkas7wvsktwz6j8k,1,32.2,16.4,2025-04-20T12:10:24.325Z,2025-04-20T12:24:17Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5666805199,56,Back,5666805201,140,46.4,5666805205,212,18.5,5666805203,141,32.4,5666805197,3,,5666805207,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822461,51,1,1,6,34,cfvya7igkhkas7wvsktwz6j8k,1,43.7,24.8,2025-04-20T12:10:25.716Z,2025-04-20T12:24:25Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5666805331,141,26.0,5666805327,56,Back,5666805333,212,16.4,5666805335,213,3.09,5666805329,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822467,52,1,1,6,37,cfvya7igkhkas7wvsktwz6j8k,0,32.7,34.9,2025-04-20T12:10:28.133Z,2025-04-20T12:24:57Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666805373,141,58.2,5666875257,155,,5666805371,140,65.0,5666805381,213,0.44,5666805369,56,Center,5666805385,1,,5666805377,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822499,66,12,1,6,37,5mbo4f0vps12dr0fcvjn3wyp5,1,27.5,40.5,2025-04-20T12:10:28.393Z,2025-04-20T12:10:35Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5666805575,56,Back,5666805581,212,15.0,5666805613,15,,5666805583,213,6.28,5666805579,141,40.4,5666805577,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822567,54,1,1,6,42,cfvya7igkhkas7wvsktwz6j8k,1,54.9,55.4,2025-04-20T12:10:33.188Z,2025-04-20T12:10:34Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666805901,212,6.4,5666805897,141,46.7,5666805903,213,4.34,5666805891,56,Center,5666805895,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822647,55,1,1,6,43,cfvya7igkhkas7wvsktwz6j8k,1,52.7,46.7,2025-04-20T12:10:34.404Z,2025-04-20T12:10:39Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666806313,213,5.05,5666806307,140,61.1,5666806311,212,26.4,5666806305,56,Right,5666806309,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822685,56,1,1,6,47,cfvya7igkhkas7wvsktwz6j8k,0,67.9,17.6,2025-04-20T12:10:38.957Z,2025-04-20T12:10:40Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5666806477,141,55.5,5666806483,1,,5666806469,2,,5666806481,213,0.84,5666806479,212,34.5,5666806471,155,,5666806473,56,Center,5666806475,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822699,67,12,1,6,49,5mbo4f0vps12dr0fcvjn3wyp5,1,9.9,45.8,2025-04-20T12:10:40.691Z,2025-04-20T12:10:42Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5666806571,141,46.7,5666806593,15,,5666806567,56,Back,5666806575,213,0.10,5666806573,212,6.1,5666806569,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822769,68,12,1,6,51,5mbo4f0vps12dr0fcvjn3wyp5,1,15.7,46.7,2025-04-20T12:10:42.561Z,2025-04-20T12:11:03Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5666806921,141,19.1,5666806931,15,,5666806919,140,26.9,5666806917,56,Back,5666806923,212,22.1,5666806925,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803822875,57,1,1,6,57,cfvya7igkhkas7wvsktwz6j8k,1,67.8,89.1,2025-04-20T12:10:48.124Z,2025-04-20T12:10:50Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5666807449,141,75.3,5666807445,56,Center,5666807447,140,57.5,5666807453,213,3.86,5666807451,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
