id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2819480071,821,1,2,79,17,spvvjmk37iid7hsky9g3nce7,1,89.8,86.6,2025-05-26T18:41:19.216Z,2025-05-26T18:41:22Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753319339,56,Center,5753319343,141,70.5,5753319341,140,81.8,5753319347,213,4.06,5753319345,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480075,822,61,2,79,20,spvvjmk37iid7hsky9g3nce7,0,82.1,64.0,2025-05-26T18:41:22.145Z,2025-05-26T18:41:22Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753319363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480175,651,1,2,79,21,7hlumphk42363z3i2nry2wrzj,1,24.4,44.2,2025-05-26T18:41:23.638Z,2025-05-26T18:41:29Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5753319833,212,24.0,5753319829,140,34.4,5753319831,141,75.9,5753319827,56,Back,5753319835,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480217,652,1,2,79,27,7hlumphk42363z3i2nry2wrzj,1,46.8,89.0,2025-05-26T18:41:29.525Z,2025-05-26T18:41:32Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753320083,213,3.21,5753320079,141,88.4,5753320075,56,Back,5753320081,212,5.9,5753320077,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480267,653,1,2,79,30,7hlumphk42363z3i2nry2wrzj,1,41.1,85.7,2025-05-26T18:41:32.149Z,2025-05-26T18:41:35Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5753320329,56,Back,5753320331,140,35.3,5753320337,213,3.78,5753320333,141,79.1,5753320335,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480291,654,1,2,79,33,7hlumphk42363z3i2nry2wrzj,1,35.3,79.1,2025-05-26T18:41:35.237Z,2025-05-26T18:41:36Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753320419,141,62.4,5753320417,140,31.8,5753320415,56,Back,5753320423,213,4.40,5753320421,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480321,655,1,2,79,34,7hlumphk42363z3i2nry2wrzj,1,31.8,62.4,2025-05-26T18:41:36.294Z,2025-05-26T18:41:39Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753320639,56,Back,5753320643,141,37.6,5753320641,140,36.0,5753320647,213,4.97,5753320645,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480347,656,1,2,79,37,7hlumphk42363z3i2nry2wrzj,1,36.0,37.6,2025-05-26T18:41:38.853Z,2025-05-26T18:41:40Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753320769,140,44.4,5753320775,213,0.42,5753320773,212,9.7,5753320771,141,43.4,5753320767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480385,657,1,2,79,38,7hlumphk42363z3i2nry2wrzj,1,44.4,43.4,2025-05-26T18:41:40.277Z,2025-05-26T18:41:42Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5753320955,56,Back,5753320961,212,8.7,5753320963,213,3.53,5753320957,140,36.7,5753320959,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480407,658,1,2,79,40,7hlumphk42363z3i2nry2wrzj,1,36.9,40.3,2025-05-26T18:41:42.533Z,2025-05-26T18:41:44Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753321055,56,Back,5753321059,141,52.2,5753321063,213,1.81,5753321057,140,35.0,5753321061,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480477,659,1,2,79,42,7hlumphk42363z3i2nry2wrzj,1,35.0,52.2,2025-05-26T18:41:43.974Z,2025-05-26T18:41:47Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753321431,213,1.22,5753321425,140,43.2,5753321423,56,Back,5753321427,141,86.8,5753321429,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480511,660,1,2,79,45,7hlumphk42363z3i2nry2wrzj,0,43.7,91.7,2025-05-26T18:41:47.493Z,2025-05-26T18:41:50Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753321605,212,40.3,5753321609,1,,5753321597,155,,5753321599,56,Left,5753321601,140,81.7,5753321607,213,6.13,5753321603,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480573,823,12,2,79,49,spvvjmk37iid7hsky9g3nce7,1,14.6,12.8,2025-05-26T18:41:51.057Z,2025-05-26T18:41:53Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753321879,140,17.9,5753321883,212,6.5,5753321881,141,4.7,5753321877,56,Back,5753321885,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480565,661,61,2,79,50,7hlumphk42363z3i2nry2wrzj,0,81.5,95.3,2025-05-26T18:41:52.600Z,2025-05-26T18:41:52Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753321845,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480577,662,5,2,79,51,7hlumphk42363z3i2nry2wrzj,0,81.2,101.0,2025-05-26T18:41:53.074Z,2025-05-26T19:11:23Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753321983,233,824,5753321893,347,,5753321891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480581,824,5,2,79,51,spvvjmk37iid7hsky9g3nce7,1,18.8,-1.0,2025-05-26T18:41:53.074Z,2025-05-26T18:41:55Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753321897,347,,5753321919,233,662,5753321895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480939,825,1,2,80,11,spvvjmk37iid7hsky9g3nce7,1,27.5,0.0,2025-05-26T18:42:13.281Z,2025-05-26T18:42:16Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753323787,107,,5753323793,141,9.7,5753323797,213,1.18,5753323791,140,30.6,5753323795,212,8.6,5753323789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480971,665,83,2,80,13,7hlumphk42363z3i2nry2wrzj,1,72.0,92.0,2025-05-26T18:42:15.259Z,2025-05-26T19:03:00Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5753394783,399,drzdo6ouxi5n4jafhfajpor85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480929,664,83,2,80,13,7hlumphk42363z3i2nry2wrzj,0,70.8,95.6,2025-05-26T18:42:15.509Z,2025-05-26T19:03:01Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5753324123,399,drzdo6ouxi5n4jafhfajpor85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819493961,823,83,2,80,14,7hlumphk42363z3i2nry2wrzj,0,72.7,83.9,2025-05-26T18:42:15.673Z,2025-05-26T19:02:55Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753394577,399,drzdo6ouxi5n4jafhfajpor85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819480943,826,61,2,80,14,spvvjmk37iid7hsky9g3nce7,0,27.6,8.0,2025-05-26T18:42:16.258Z,2025-05-26T19:04:23Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753323805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481013,667,1,2,80,16,7hlumphk42363z3i2nry2wrzj,0,72.8,87.5,2025-05-26T18:42:18.101Z,2025-05-26T18:42:19Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753324115,140,74.5,5753324119,212,11.8,5753324117,141,70.3,5753324111,56,Center,5753324121,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481005,827,12,2,80,16,spvvjmk37iid7hsky9g3nce7,1,20.8,30.9,2025-05-26T18:42:18.496Z,2025-05-26T18:42:19Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753324075,141,34.3,5753324069,56,Back,5753324079,213,0.12,5753324077,212,19.6,5753324073,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481067,829,1,2,80,20,spvvjmk37iid7hsky9g3nce7,1,32.6,20.3,2025-05-26T18:42:21.681Z,2025-05-26T18:42:22Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5753324423,212,12.6,5753324421,141,33.0,5753324417,56,Back,5753324419,140,23.8,5753324425,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481117,830,1,2,80,20,spvvjmk37iid7hsky9g3nce7,0,24.0,32.5,2025-05-26T18:42:22.627Z,2025-05-26T18:42:26Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753324705,141,35.2,5753324711,1,,5753324709,213,0.04,5753324699,157,,5753324701,56,Center,5753324707,212,48.8,5753324703,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481243,669,1,2,80,28,7hlumphk42363z3i2nry2wrzj,1,36.3,53.9,2025-05-26T18:42:30.069Z,2025-05-26T18:42:34Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753325373,140,46.8,5753325377,212,29.2,5753325371,56,Back,5753325379,213,1.18,5753325375,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481265,670,1,2,80,33,7hlumphk42363z3i2nry2wrzj,1,55.8,93.9,2025-05-26T18:42:34.822Z,2025-05-26T18:42:37Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753325527,212,20.6,5753325521,56,Back,5753325523,140,40.0,5753325529,213,3.78,5753325525,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481307,671,1,2,80,36,7hlumphk42363z3i2nry2wrzj,1,37.8,71.2,2025-05-26T18:42:37.766Z,2025-05-26T18:42:40Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753325775,56,Back,5753325781,212,14.9,5753325779,141,49.3,5753325783,213,4.75,5753325777,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481323,672,1,2,80,38,7hlumphk42363z3i2nry2wrzj,1,38.4,50.7,2025-05-26T18:42:40.246Z,2025-05-26T18:42:41Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753325865,140,46.8,5753325869,212,12.9,5753325867,141,64.6,5753325871,213,0.82,5753325863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481349,673,1,2,80,39,7hlumphk42363z3i2nry2wrzj,1,47.8,65.2,2025-05-26T18:42:41.109Z,2025-05-26T18:42:43Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5753325999,140,43.6,5753326001,141,51.3,5753326003,212,10.4,5753326005,213,4.28,5753325997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481405,674,1,2,80,41,7hlumphk42363z3i2nry2wrzj,1,43.3,61.5,2025-05-26T18:42:43.333Z,2025-05-26T18:42:46Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5753326269,141,92.4,5753326265,56,Left,5753326273,213,1.10,5753326271,212,23.5,5753326267,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481433,675,1,2,80,45,7hlumphk42363z3i2nry2wrzj,1,53.0,94.1,2025-05-26T18:42:46.742Z,2025-05-26T18:42:48Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753326377,140,52.8,5753326379,141,86.6,5753326383,213,4.67,5753326375,56,Left,5753326381,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481445,676,1,2,80,47,7hlumphk42363z3i2nry2wrzj,1,52.0,84.1,2025-05-26T18:42:48.694Z,2025-05-26T18:42:50Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753326455,141,72.6,5753326449,56,Back,5753326451,140,40.0,5753326461,213,3.70,5753326459,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481455,677,1,2,80,48,7hlumphk42363z3i2nry2wrzj,1,40.0,72.6,2025-05-26T18:42:50.357Z,2025-05-26T18:42:51Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753326515,140,47.0,5753326521,213,0.80,5753326519,212,10.6,5753326513,56,Back,5753326517,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481497,678,1,2,80,49,7hlumphk42363z3i2nry2wrzj,1,47.0,83.8,2025-05-26T18:42:51.414Z,2025-05-26T18:42:54Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5753326721,213,3.80,5753326715,140,37.3,5753326717,141,72.3,5753326713,56,Back,5753326741,156,,5753326719,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481559,679,1,2,80,53,7hlumphk42363z3i2nry2wrzj,1,37.5,71.7,2025-05-26T18:42:55.590Z,2025-05-26T18:43:00Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753327111,141,76.7,5753327117,1,,5753327105,155,,5753327113,212,63.1,5753327115,213,0.05,5753327107,56,Center,5753327109,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481567,680,1,2,80,59,7hlumphk42363z3i2nry2wrzj,1,97.5,76.7,2025-05-26T18:43:00.822Z,2025-05-26T18:43:02Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5753327207,140,92.4,5753327209,141,78.8,5753327211,212,5.5,5753327213,213,2.88,5753327205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481589,681,1,2,81,0,7hlumphk42363z3i2nry2wrzj,1,91.5,74.2,2025-05-26T18:43:02.357Z,2025-05-26T19:08:41Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,1.0,,5753327331,213,3.78,5753327325,140,82.1,5753408429,210,15,5753327329,212,12.3,5753327323,56,Center,5753327327,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481595,682,15,2,81,1,7hlumphk42363z3i2nry2wrzj,1,84.0,62.9,2025-05-26T18:43:03.326Z,2025-05-26T19:08:41Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5753408465,78,,5753408487,231,51.3,5753408481,146,86.7,5753407969,17,,5753407967,72,,5753408473,55,681,5753408483,147,60.7,5753408501,233,831,5753408479,103,5753327359,22,19,5753327363,56,Center,5753408485,230,5753408467,29,98.8,,5753407973,82,,,5753408477,102,49.5,,,,,,,,,,,
2819481587,831,10,2,81,1,spvvjmk37iid7hsky9g3nce7,1,13.3,39.3,2025-05-26T18:43:03.426Z,2025-05-26T19:08:42Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5753327321,56,Back,5753327319,94,,5753408535,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481651,683,1,2,81,5,7hlumphk42363z3i2nry2wrzj,1,78.2,64.5,2025-05-26T18:43:07.510Z,2025-05-26T18:43:09Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5753327689,56,Left,5753327695,212,15.5,5753327693,141,87.2,5753327691,140,79.2,5753327697,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481691,684,1,2,81,7,7hlumphk42363z3i2nry2wrzj,1,80.2,89.7,2025-05-26T18:43:09.398Z,2025-05-26T18:43:13Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753327919,56,Left,5753327931,213,3.50,5753327929,212,5.0,5753327923,140,75.7,5753327927,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481717,685,1,2,81,11,7hlumphk42363z3i2nry2wrzj,1,76.3,83.6,2025-05-26T18:43:13.078Z,2025-05-26T18:43:15Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5753328051,213,1.04,5753328047,141,94.7,5753328043,56,Left,5753328045,140,80.5,5753328049,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481749,686,1,2,81,13,7hlumphk42363z3i2nry2wrzj,1,80.5,94.7,2025-05-26T18:43:15.062Z,2025-05-26T18:43:17Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753328195,56,Left,5753328199,141,92.6,5753328197,140,73.5,5753328203,213,3.33,5753328201,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481869,687,1,2,81,15,7hlumphk42363z3i2nry2wrzj,1,73.3,90.2,2025-05-26T18:43:17.622Z,2025-05-26T18:43:25Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5753328889,212,46.1,5753328895,213,5.31,5753328883,140,98.1,5753328881,56,Center,5753328899,1,,5753328877,2,,5753328885,141,34.2,5753328879,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481875,688,44,2,81,19,7hlumphk42363z3i2nry2wrzj,1,96.6,33.3,2025-05-26T18:43:21.506Z,2025-05-26T19:11:09Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5753328911,56,Center,5753328913,286,,5753328931,233,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481805,832,44,2,81,19,spvvjmk37iid7hsky9g3nce7,0,3.4,66.7,2025-05-26T18:43:21.507Z,2025-05-26T19:11:10Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5753328469,285,,5753328465,56,Back,5753328943,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481893,689,1,2,81,20,7hlumphk42363z3i2nry2wrzj,1,97.3,36.3,2025-05-26T18:43:22.118Z,2025-05-26T19:08:04Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,1.0,,5753328995,141,56.0,5753328989,3,,5753332581,210,14,5753332583,154,,5753328999,213,1.73,5753328997,212,13.6,5753328991,56,Center,5753328993,140,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481897,690,14,2,81,21,7hlumphk42363z3i2nry2wrzj,1,96.3,50.3,2025-05-26T18:43:22.838Z,2025-05-26T19:08:05Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5753329019,56,Center,5753331973,20,,5753332633,103,7.6,5753329011,22,,5753332625,154,,5753332623,29,,5753332635,214,,5753331975,16,,5753332641,231,5753332639,230,51.4,5753332631,102,55.2,5753332637,328,5753332621,73,,,5753332627,55,689,99.7,,,,,,,,,,,,,,
2819481907,691,5,2,81,22,7hlumphk42363z3i2nry2wrzj,0,101.7,59.8,2025-05-26T18:43:24.113Z,2025-05-26T19:11:23Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5753329059,346,,5753329057,56,Center,5753329125,233,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819481837,833,5,2,81,22,spvvjmk37iid7hsky9g3nce7,1,-1.7,40.2,2025-05-26T18:43:24.113Z,2025-05-26T19:11:23Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5753328697,56,Back,5753329075,233,691,5753328699,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482149,692,43,2,81,41,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-26T18:43:43.429Z,2025-05-26T18:43:45Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5753330341,56,Center,5753330345,346,0,5753330465,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482491,836,18,2,81,57,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-26T18:43:59.589Z,2025-05-26T18:46:10Z,43anppywo7v1ydan12sq816ac,U. Charles,,,5753332169,42,,5753332173,59,26,5753332247,55,837,5753332171,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482495,837,19,2,81,57,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-26T18:43:59.590Z,2025-05-26T18:46:11Z,eb0ovd9v1dlil87ty5ueboy6s,L. Tidstrand,,,5753332205,59,27,5753332213,55,836,5753332211,44,Midfielder,5753332207,292,7,5753332203,145,2,5753332199,42,,5753332209,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482389,834,18,2,82,6,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-26T18:44:07.926Z,2025-05-26T18:46:24Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753331691,55,835,5753331607,59,19,5753331603,42,,5753331605,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482395,835,19,2,82,6,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-26T18:44:07.927Z,2025-05-26T18:46:25Z,to4j02so007q7mkqpnrrumtw,R. Leandersson,,,5753331645,44,Defender,5753331633,42,,5753331637,145,11,5753331639,59,39,5753331643,293,4,5753331647,55,834,5753331641,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819483337,848,40,2,82,20,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-26T18:44:22.109Z,2025-05-26T18:45:31Z,,,,,5753336775,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0",5753336769,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5",5753336767,30,"4cytj4f9uirlo8vb8mcsv6v6y, 9hg51o20uf6u2bjgshjax9soa, eb0ovd9v1dlil87ty5ueboy6s, 5h6xr50d54zcxnktz7q58oa1h, 507n9mr51v21q8isz9ll3m6eh, 23iwje6cgkgc05szzf2l5z97u, czfitwajt0sayki90i3fk5n85, drzdo6ouxi5n4jafhfajpor85, dgxqp83lhb316dec1rpi5op62, bqravo7lm21jq5m4cz8uhx638, to4j02so007q7mkqpnrrumtw, bomd9wl2cnqwck46ctwjqju1h, b7bmxh0q5aa8646sxmvy0etqs",5753336771,59,"1, 17, 27, 24, 4, 14, 22, 10, 16, 15, 39, 35, 25",5753336777,194,czfitwajt0sayki90i3fk5n85,5753336773,130,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482773,838,1,2,82,23,spvvjmk37iid7hsky9g3nce7,1,5.0,58.8,2025-05-26T18:44:25.202Z,2025-05-26T18:44:27Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5753333765,212,57.1,5753333757,124,,5753333773,74,,5753333763,141,52.4,5753333761,140,59.2,5753333767,213,6.21,5753333769,1,,5753333759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482779,839,44,2,82,23,spvvjmk37iid7hsky9g3nce7,1,59.2,49.9,2025-05-26T18:44:25.672Z,2025-05-26T19:11:10Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5753333795,286,,5753395461,233,824,5753333793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819494151,824,44,2,82,24,7hlumphk42363z3i2nry2wrzj,0,40.8,50.1,2025-05-26T18:44:25.673Z,2025-05-26T19:11:10Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5753395465,233,839,5753395415,56,Back,5753395417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482789,840,1,2,82,26,spvvjmk37iid7hsky9g3nce7,0,59.2,52.4,2025-05-26T18:44:27.905Z,2025-05-26T18:44:28Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5753333831,56,Center,5753333843,212,7.0,5753333839,141,46.4,5753333845,213,5.66,5753333835,140,64.6,5753333823,3,,5753333827,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482819,693,12,2,82,27,7hlumphk42363z3i2nry2wrzj,1,35.6,67.3,2025-05-26T18:44:29.590Z,2025-05-26T18:44:30Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753333983,140,42.5,5753334013,15,,5753333981,56,Back,5753333987,212,8.7,5753333989,213,5.70,5753333985,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482851,694,1,2,82,29,7hlumphk42363z3i2nry2wrzj,0,44.1,59.1,2025-05-26T18:44:31.014Z,2025-05-26T18:44:31Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5753334189,213,0.29,5753334185,141,69.9,5753334179,3,,5753334183,140,67.2,5753334187,212,25.3,5753334181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819482899,841,1,2,82,31,spvvjmk37iid7hsky9g3nce7,0,39.0,28.2,2025-05-26T18:44:33.617Z,2025-05-26T18:44:35Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753334489,213,0.12,5753334485,141,32.8,5753334479,155,,5753334483,140,63.7,5753334481,56,Center,5753334487,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
