id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2796362089,35,1,1,2,50,9zqn9ugvg64it0lr5z8cq4g9v,1,28.9,71.1,2025-04-05T15:33:40.188Z,2025-04-05T15:33:41Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5625765965,213,5.43,5625765961,141,58.8,5625765957,56,Back,5625765963,212,11.1,5625765959,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796362079,30,43,1,2,51,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-05T15:33:41.482Z,2025-04-05T15:33:45Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5625765931,56,Back,5625766879,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796362173,36,1,1,2,51,9zqn9ugvg64it0lr5z8cq4g9v,1,35.4,57.3,2025-04-05T15:33:41.708Z,2025-04-05T15:33:44Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5625766499,213,5.78,5625766487,56,Center,5625766493,141,40.1,5625766489,140,55.7,5625766497,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796362261,37,43,1,2,54,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-05T15:33:43.996Z,2025-04-05T15:33:48Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5625767087,141,34.8,5625767465,144,1,5625767091,213,4.44,5625767085,140,53.6,5625767089,212,2.7,5625767083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796362269,38,4,1,2,56,9zqn9ugvg64it0lr5z8cq4g9v,1,57.4,23.1,2025-04-05T15:33:46.268Z,2025-04-05T16:09:38Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5625767255,286,,5625767251,152,,5625773327,233,32,5625767249,56,Center,5625767253,265,,5625767247,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363021,32,4,1,2,56,cfvya7igkhkas7wvsktwz6j8k,0,42.6,76.9,2025-04-05T15:33:46.269Z,2025-04-05T16:09:38Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5625771493,265,,5625773353,233,38,5625771487,13,,5625771495,285,,5625771491,152,,5625771489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796362309,31,43,1,2,57,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-05T15:33:47.186Z,2025-04-05T15:34:00Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5625767383,347,0,5625770527,144,5,5625767381,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796398405,218,1,1,3,12,9zqn9ugvg64it0lr5z8cq4g9v,1,56.8,27.6,2025-04-05T15:34:02.117Z,2025-04-05T15:50:44Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5625967977,56,Center,5625967983,141,23.1,5625969489,5,,5625967981,140,55.0,5625967985,212,3.6,5625969493,152,,5625967987,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363127,39,1,1,3,15,9zqn9ugvg64it0lr5z8cq4g9v,1,53.5,31.3,2025-04-05T15:34:05.092Z,2025-04-05T15:50:43Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5625771897,141,41.3,5625771895,140,49.6,5625771893,56,Back,5625771901,213,2.11,5625771899,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363155,40,1,1,3,16,9zqn9ugvg64it0lr5z8cq4g9v,1,49.8,39.7,2025-04-05T15:34:06.276Z,2025-04-05T15:50:53Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5625772045,56,Back,5625772055,212,4.9,5625772053,141,33.1,5625772049,140,48.0,5625772059,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363253,41,1,1,3,17,9zqn9ugvg64it0lr5z8cq4g9v,1,48.0,33.1,2025-04-05T15:34:07.163Z,2025-04-05T15:50:57Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5625772589,141,64.2,5625772591,212,23.0,5625772587,140,39.5,5625772585,56,Back,5625772593,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363413,42,1,1,3,21,9zqn9ugvg64it0lr5z8cq4g9v,1,39.5,64.2,2025-04-05T15:34:11.340Z,2025-04-05T15:51:04Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5625773491,1,,5625773487,212,32.0,5625773483,140,64.0,5625773489,213,0.64,5625773481,56,Left,5625773485,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796400787,236,1,1,3,22,9zqn9ugvg64it0lr5z8cq4g9v,1,66.7,96.5,2025-04-05T15:34:11.947Z,2025-04-05T15:51:46Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5625980215,212,11.5,5625980209,141,79.7,5625980203,56,Left,5625980205,140,67.5,5625980219,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363499,43,1,1,3,23,9zqn9ugvg64it0lr5z8cq4g9v,1,63.0,79.9,2025-04-05T15:34:13.755Z,2025-04-05T15:34:16Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5625774013,212,12.1,5625774007,56,Left,5625774009,140,51.5,5625774015,213,3.16,5625774011,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363553,44,1,1,3,26,9zqn9ugvg64it0lr5z8cq4g9v,1,51.5,79.6,2025-04-05T15:34:16.260Z,2025-04-05T15:51:57Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5625774225,213,5.60,5625774211,56,Center,5625774217,141,69.6,5625774215,140,59.5,5625774221,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363595,45,1,1,3,27,9zqn9ugvg64it0lr5z8cq4g9v,1,59.5,69.6,2025-04-05T15:34:17.379Z,2025-04-05T15:34:19Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5625774447,140,52.1,5625774513,156,,5625774445,56,Left,5625774451,212,12.6,5625774449,141,84.2,5625774453,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363689,46,1,1,3,30,9zqn9ugvg64it0lr5z8cq4g9v,0,52.5,80.3,2025-04-05T15:34:20.891Z,2025-04-05T15:52:54Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5625774939,56,Center,5625774943,141,75.4,5625774941,140,52.5,5625774945,212,3.3,5625774947,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363753,33,61,1,3,32,cfvya7igkhkas7wvsktwz6j8k,1,52.8,46.9,2025-04-05T15:34:22.837Z,2025-04-05T15:52:51Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5625775351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796363887,47,1,1,3,33,9zqn9ugvg64it0lr5z8cq4g9v,1,46.9,55.2,2025-04-05T15:34:23.324Z,2025-04-05T15:52:56Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5625776147,1,,5625776139,140,64.3,5625776145,213,5.22,5625776137,56,Right,5625776141,141,7.3,5625776143,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796364007,48,1,1,3,37,9zqn9ugvg64it0lr5z8cq4g9v,1,62.3,6.5,2025-04-05T15:34:27.540Z,2025-04-05T15:34:31Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5625776843,212,8.8,5625776825,56,Right,5625776847,213,2.04,5625776831,140,58.5,5625776837,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796364133,49,1,1,3,41,9zqn9ugvg64it0lr5z8cq4g9v,1,54.0,18.6,2025-04-05T15:34:31.412Z,2025-04-05T15:34:35Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5625777559,212,23.1,5625777553,56,Back,5625777555,140,36.0,5625777561,213,2.53,5625777557,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796364189,50,1,1,3,42,9zqn9ugvg64it0lr5z8cq4g9v,1,38.9,34.8,2025-04-05T15:34:32.564Z,2025-04-05T15:53:50Z,17jltcnnaha4707duh52hirit,M. Lode,,,5625777863,213,1.38,5625777859,141,57.0,5625777853,56,Back,5625777855,140,41.7,5625777861,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796404745,248,1,1,3,43,9zqn9ugvg64it0lr5z8cq4g9v,1,39.2,48.9,2025-04-05T15:34:33.307Z,2025-04-05T15:53:54Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626001457,212,36.8,5626001461,1,,5626001455,141,92.4,5626001453,140,60.1,5626001449,56,Left,5626001459,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796364503,51,1,1,3,46,9zqn9ugvg64it0lr5z8cq4g9v,1,84.3,97.7,2025-04-05T15:34:36.684Z,2025-04-05T15:54:18Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,1.0,,5625779675,212,26.0,5625779669,56,Center,5625781983,154,,5625779671,140,89.3,5625781981,210,13,5625779673,141,60.3,5626004755,2,,5625779677,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796364513,52,13,1,3,55,9zqn9ugvg64it0lr5z8cq4g9v,1,91.1,50.7,2025-04-05T15:34:45.747Z,2025-04-05T15:54:29Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5625779727,56,Center,5626006159,77,,5625779725,17,,5625782077,230,99.0,5625782059,102,56.0,5625779723,22,,5625782051,29,,5625782063,103,75,5625782071,328,,5625782047,72,5625782053,154,5625782055,55,51,5625782081,231,51.1,,,,,,,,,,,,,,,,,,,,
2796364527,34,5,1,3,56,cfvya7igkhkas7wvsktwz6j8k,1,-0.8,43.8,2025-04-05T15:34:46.419Z,2025-04-05T15:56:01Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5625779787,56,Back,5625780373,233,53,5625779791,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796364617,53,5,1,3,56,9zqn9ugvg64it0lr5z8cq4g9v,0,100.8,56.2,2025-04-05T15:34:46.419Z,2025-04-05T15:56:01Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5625780323,346,,5625780321,56,Center,5625780395,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365135,35,1,1,4,10,cfvya7igkhkas7wvsktwz6j8k,1,5.0,63.0,2025-04-05T15:35:00.003Z,2025-04-05T15:35:03Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5625783073,212,21.9,5625783079,237,,5625783065,124,,5625783067,56,Back,5625783075,213,1.06,5625783069,140,15.2,5625783071,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365277,36,1,1,4,13,cfvya7igkhkas7wvsktwz6j8k,1,15.2,94.8,2025-04-05T15:35:03.795Z,2025-04-05T15:35:07Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5625783775,56,Back,5625783777,140,31.1,5625783783,213,0.03,5625783779,141,95.6,5625783781,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365297,37,3,1,4,17,cfvya7igkhkas7wvsktwz6j8k,0,28.8,93.4,2025-04-05T15:35:07.034Z,2025-04-05T15:55:03Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5626010079,233,54,5625783885,56,Back,5625783887,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365289,54,7,1,4,17,9zqn9ugvg64it0lr5z8cq4g9v,1,71.6,7.0,2025-04-05T15:35:07.035Z,2025-04-05T15:55:03Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5625783849,286,,5626010053,233,37,5625783847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365435,38,45,1,4,21,cfvya7igkhkas7wvsktwz6j8k,0,25.3,93.2,2025-04-05T15:35:10.955Z,2025-04-05T16:09:41Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5625784617,285,,5625784615,56,Back,5625784861,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365453,56,3,1,4,21,9zqn9ugvg64it0lr5z8cq4g9v,1,74.7,6.8,2025-04-05T15:35:10.955Z,2025-04-05T16:09:40Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5625784831,233,38,5625784713,56,Right,5625784715,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365641,57,1,1,4,21,9zqn9ugvg64it0lr5z8cq4g9v,1,77.5,9.4,2025-04-05T15:35:11.428Z,2025-04-05T15:35:16Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5625785659,212,11.6,5625785657,141,21.0,5625785661,213,2.39,5625785655,140,69.4,5625785651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365673,58,1,1,4,26,9zqn9ugvg64it0lr5z8cq4g9v,1,62.8,44.8,2025-04-05T15:35:16.555Z,2025-04-05T15:35:17Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5625785847,141,57.0,5625785849,212,10.8,5625785843,56,Center,5625785851,213,2.27,5625785845,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365845,59,1,1,4,27,9zqn9ugvg64it0lr5z8cq4g9v,1,56.2,57.0,2025-04-05T15:35:17.651Z,2025-04-05T15:35:23Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5625786849,213,2.78,5625786843,140,48.5,5625786845,141,61.5,5625786841,56,Back,5625786847,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796365965,60,1,1,4,33,9zqn9ugvg64it0lr5z8cq4g9v,1,43.9,63.7,2025-04-05T15:35:23.851Z,2025-04-05T15:35:26Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5625787437,212,18.6,5625787439,213,4.66,5625787433,140,43.0,5625787431,56,Back,5625787435,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366081,61,1,1,4,36,9zqn9ugvg64it0lr5z8cq4g9v,1,42.2,35.8,2025-04-05T15:35:26.331Z,2025-04-05T15:35:29Z,17jltcnnaha4707duh52hirit,M. Lode,,,5625788083,213,1.64,5625788075,140,40.7,5625788077,141,68.5,5625788079,212,22.3,5625788073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366273,62,1,1,4,38,9zqn9ugvg64it0lr5z8cq4g9v,1,44.8,64.0,2025-04-05T15:35:28.850Z,2025-04-05T15:35:33Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5625789039,141,52.8,5625789043,213,5.79,5625789037,140,58.2,5625789041,212,16.0,5625789035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366485,63,1,1,4,42,9zqn9ugvg64it0lr5z8cq4g9v,1,55.5,64.8,2025-04-05T15:35:32.919Z,2025-04-05T15:35:38Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5625790165,213,1.20,5625790161,141,94.4,5625790157,56,Left,5625790163,212,21.6,5625790159,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366497,64,50,1,4,48,9zqn9ugvg64it0lr5z8cq4g9v,1,62.8,95.8,2025-04-05T15:35:37.998Z,2025-04-05T15:35:43Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5625790685,233,39,5625790195,56,Left,5625790201,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366539,39,7,1,4,48,cfvya7igkhkas7wvsktwz6j8k,1,37.2,4.2,2025-04-05T15:35:37.999Z,2025-04-05T15:35:42Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5625790415,167,,5625790417,56,Back,5625790573,233,64,5625790419,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366703,40,5,1,4,49,cfvya7igkhkas7wvsktwz6j8k,0,39.2,-1.0,2025-04-05T15:35:39.099Z,2025-04-05T15:56:02Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5625791219,56,Back,5625791223,347,,5625791469,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366555,65,5,1,4,49,9zqn9ugvg64it0lr5z8cq4g9v,1,60.8,101.0,2025-04-05T15:35:39.099Z,2025-04-05T15:56:02Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5625791461,233,40,5625790507,347,,5625790505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366713,66,1,1,4,50,9zqn9ugvg64it0lr5z8cq4g9v,1,65.0,100.0,2025-04-05T15:35:40.283Z,2025-04-05T15:35:43Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5625791275,140,52.9,5625791271,107,,5625791279,212,13.0,5625791273,56,Left,5625791277,141,97.2,5625791281,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796366789,67,1,1,4,52,9zqn9ugvg64it0lr5z8cq4g9v,1,53.1,95.4,2025-04-05T15:35:42.883Z,2025-04-05T15:35:45Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5625791773,141,82.6,5625791771,140,42.1,5625791769,56,Back,5625791775,212,14.5,5625791777,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796367009,68,1,1,4,55,9zqn9ugvg64it0lr5z8cq4g9v,1,40.2,84.1,2025-04-05T15:35:45.370Z,2025-04-05T15:35:50Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5625792925,212,9.7,5625792927,213,1.09,5625792921,140,44.5,5625792923,141,96.8,5625792919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796367167,69,1,1,5,0,9zqn9ugvg64it0lr5z8cq4g9v,1,45.6,93.9,2025-04-05T15:35:50.339Z,2025-04-05T15:35:54Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5625793813,140,39.8,5625793809,56,Back,5625793821,212,30.7,5625793817,141,49.6,5625793825,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796367277,70,1,1,5,4,9zqn9ugvg64it0lr5z8cq4g9v,1,44.9,38.0,2025-04-05T15:35:54.506Z,2025-04-05T15:35:57Z,17jltcnnaha4707duh52hirit,M. Lode,,,5625794371,140,67.7,5625794389,213,5.58,5625794377,141,8.0,5625794381,212,31.5,5625794361,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796367427,71,1,1,5,7,9zqn9ugvg64it0lr5z8cq4g9v,1,68.5,7.6,2025-04-05T15:35:57.338Z,2025-04-05T15:36:01Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5625795095,213,0.15,5625795091,141,13.7,5625795087,140,94.7,5625795085,56,Right,5625795093,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796367471,41,43,1,5,11,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-05T15:36:01.051Z,2025-04-05T15:36:35Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5625795337,56,Back,5625795339,285,0,5625802129,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796367549,72,43,1,5,11,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-05T15:36:01.051Z,2025-04-05T15:36:19Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5625795749,286,0,5625795853,233,41,5625795747,56,Right,5625798979,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796367555,73,61,1,5,14,9zqn9ugvg64it0lr5z8cq4g9v,0,97.6,31.9,2025-04-05T15:36:04.547Z,2025-04-05T15:36:05Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5625795795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368111,43,1,1,5,27,cfvya7igkhkas7wvsktwz6j8k,1,11.2,56.0,2025-04-05T15:36:17.420Z,2025-04-05T15:36:19Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5625798869,123,,5625798871,56,Back,5625798875,141,71.8,5625798873,140,14.1,5625798877,212,11.2,5625798881,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368167,44,1,1,5,29,cfvya7igkhkas7wvsktwz6j8k,1,14.1,71.8,2025-04-05T15:36:18.996Z,2025-04-05T15:36:21Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5625799203,213,1.30,5625799193,140,17.8,5625799201,212,14.3,5625799189,56,Back,5625799197,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368257,45,1,1,5,30,cfvya7igkhkas7wvsktwz6j8k,1,17.8,92.3,2025-04-05T15:36:20.907Z,2025-04-05T15:36:23Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5625799621,140,30.8,5625799627,213,0.18,5625799625,212,13.9,5625799619,56,Back,5625799623,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368291,46,1,1,5,33,cfvya7igkhkas7wvsktwz6j8k,0,30.3,96.9,2025-04-05T15:36:23.116Z,2025-04-05T15:36:33Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5625799835,213,0.12,5625799829,212,20.5,5625799817,56,Back,5625799815,168,,5625799821,140,49.7,5625799827,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368491,47,5,1,5,39,cfvya7igkhkas7wvsktwz6j8k,0,50.0,101.2,2025-04-05T15:36:29.364Z,2025-04-05T15:56:03Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5625801107,233,74,5625800911,56,Left,5625800915,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368459,74,5,1,5,39,9zqn9ugvg64it0lr5z8cq4g9v,1,50.0,-1.2,2025-04-05T15:36:29.364Z,2025-04-05T15:56:02Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5625800729,56,Right,5625800735,347,,5625801033,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368621,75,1,1,5,42,9zqn9ugvg64it0lr5z8cq4g9v,1,51.3,0.0,2025-04-05T15:36:32.563Z,2025-04-05T15:57:02Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5625801659,56,Back,5625801677,1,,5626022449,189,,5625801655,107,,5625801667,141,15.5,5625801675,213,2.70,5625801671,212,26.1,5625801663,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368653,76,1,1,5,43,9zqn9ugvg64it0lr5z8cq4g9v,1,28.8,15.5,2025-04-05T15:36:33.731Z,2025-04-05T15:56:58Z,17jltcnnaha4707duh52hirit,M. Lode,,,5625801847,141,24.4,5625801859,213,0.59,5625801853,212,10.9,5625801845,140,37.4,5625801841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368753,77,1,1,5,44,9zqn9ugvg64it0lr5z8cq4g9v,1,37.4,24.1,2025-04-05T15:36:34.306Z,2025-04-05T15:57:09Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5625802447,141,27.9,5625802449,212,25.7,5625802443,56,Center,5625802451,213,0.10,5625802445,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368957,78,1,1,5,46,9zqn9ugvg64it0lr5z8cq4g9v,1,61.8,27.1,2025-04-05T15:36:36.626Z,2025-04-05T15:36:41Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5625803447,140,83.2,5625803453,213,5.86,5625803449,141,12.3,5625803445,56,Right,5625803451,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368971,79,50,1,5,51,9zqn9ugvg64it0lr5z8cq4g9v,1,92.6,13.2,2025-04-05T15:36:41.243Z,2025-04-05T15:36:43Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5625803525,56,Right,5625803809,233,48,5625803527,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796368999,48,7,1,5,51,cfvya7igkhkas7wvsktwz6j8k,1,6.7,85.4,2025-04-05T15:36:41.244Z,2025-04-05T15:36:43Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5625803705,285,,5625803703,56,Back,5625803791,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
