id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2803641999,319,5,1,46,3,aj8ytsr2ap33tod0hd8ofzaw9,0,68.8,101.3,2025-04-20T03:22:17.772Z,2025-04-20T05:38:06Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665895623,56,Left,5665895625,347,,5665895707,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642009,343,5,1,46,3,7c9knuwazz9k9449u5rnuuy5m,1,31.2,-1.3,2025-04-20T03:22:17.772Z,2025-04-20T05:38:05Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665895693,233,319,5665895687,347,,5665895685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642023,344,1,1,46,8,7c9knuwazz9k9449u5rnuuy5m,1,31.5,0.0,2025-04-20T03:22:22.509Z,2025-04-20T03:22:26Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665895771,212,24.6,5665895773,213,2.22,5665895769,141,27.1,5665895775,1,,5665895763,107,,5665895767,140,17.3,5665895765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642029,345,1,1,46,11,7c9knuwazz9k9449u5rnuuy5m,1,13.8,32.8,2025-04-20T03:22:26.101Z,2025-04-20T03:22:28Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665895819,213,2.19,5665895815,141,52.4,5665895811,56,Back,5665895817,212,16.4,5665895813,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642047,346,1,1,46,14,7c9knuwazz9k9449u5rnuuy5m,1,4.8,67.6,2025-04-20T03:22:28.613Z,2025-04-20T03:22:33Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5665895909,212,18.5,5665895911,213,0.90,5665895907,141,88.9,5665895903,56,Back,5665895905,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642051,347,1,1,46,19,7c9knuwazz9k9449u5rnuuy5m,0,15.8,90.9,2025-04-20T03:22:33.541Z,2025-04-20T03:25:34Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665895931,157,,5665895937,141,94.7,5665895933,56,Left,5665895943,1,,5665895935,140,61.3,5665895941,213,0.05,5665895939,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642053,320,44,1,46,20,aj8ytsr2ap33tod0hd8ofzaw9,1,38.1,7.1,2025-04-20T03:22:34.906Z,2025-04-20T03:34:43Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665895949,285,,5665895969,233,348,5665895947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642055,348,44,1,46,20,7c9knuwazz9k9449u5rnuuy5m,0,61.9,92.9,2025-04-20T03:22:34.907Z,2025-04-20T03:34:43Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665895951,56,Left,5665895953,286,,5665895977,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642057,321,12,1,46,21,aj8ytsr2ap33tod0hd8ofzaw9,1,37.1,10.1,2025-04-20T03:22:35.499Z,2025-04-20T05:42:23Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665895963,213,0.22,5665895961,212,18.0,5665895965,15,,5665895957,140,53.8,5665895955,56,Right,5665895959,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642073,322,1,1,46,27,aj8ytsr2ap33tod0hd8ofzaw9,1,54.0,15.8,2025-04-20T03:22:42.170Z,2025-04-20T03:26:04Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5665896115,212,14.2,5665896117,213,6.20,5665896113,141,14.1,5665896109,56,Right,5665896111,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642085,349,4,1,46,29,7c9knuwazz9k9449u5rnuuy5m,1,36.2,88.2,2025-04-20T03:22:43.794Z,2025-04-20T05:14:50Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5666045135,295,,5665896183,286,,5665896175,13,,5665896177,56,Back,5665896199,233,323,5665896179,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642079,323,4,1,46,29,aj8ytsr2ap33tod0hd8ofzaw9,0,63.8,11.8,2025-04-20T03:22:43.795Z,2025-04-20T05:14:48Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5665896147,56,Right,5665896145,13,,5665896149,152,,5666045079,295,,5665896239,285,,5665896241,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642111,350,1,1,46,39,7c9knuwazz9k9449u5rnuuy5m,1,43.8,91.8,2025-04-20T03:22:53.701Z,2025-04-20T03:22:56Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5665896429,140,27.7,5665896435,213,3.61,5665896433,212,18.9,5665896431,141,79.3,5665896423,5,,5665896427,56,Back,5665896425,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642127,351,1,1,46,41,7c9knuwazz9k9449u5rnuuy5m,1,29.0,79.4,2025-04-20T03:22:55.925Z,2025-04-20T03:23:01Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665896529,213,4.74,5665896525,141,50.7,5665896527,212,19.5,5665896521,56,Back,5665896523,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642141,352,1,1,46,46,7c9knuwazz9k9449u5rnuuy5m,1,27.5,46.0,2025-04-20T03:23:00.662Z,2025-04-20T03:23:04Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665896673,212,34.2,5665896677,1,,5665896669,140,59.6,5665896671,141,37.1,5665896675,213,6.11,5665896667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642165,353,1,1,46,50,7c9knuwazz9k9449u5rnuuy5m,1,48.2,45.2,2025-04-20T03:23:04.517Z,2025-04-20T03:23:10Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665896825,213,5.30,5665896821,141,8.8,5665896823,212,29.7,5665896819,140,63.9,5665896817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642169,354,1,1,46,56,7c9knuwazz9k9449u5rnuuy5m,0,65.9,5.8,2025-04-20T03:23:10.509Z,2025-04-20T03:25:08Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665896839,212,14.3,5665896835,140,70.6,5665896841,213,1.22,5665896837,141,25.6,5665896833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642177,324,8,1,46,58,aj8ytsr2ap33tod0hd8ofzaw9,1,26.4,72.0,2025-04-20T03:23:12.763Z,2025-04-20T03:23:13Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665896901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642185,325,5,1,47,0,aj8ytsr2ap33tod0hd8ofzaw9,0,42.8,101.0,2025-04-20T03:23:14.299Z,2025-04-20T05:38:06Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665897025,233,355,5665896939,56,Back,5665896941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642203,355,5,1,47,0,7c9knuwazz9k9449u5rnuuy5m,1,57.2,-1.0,2025-04-20T03:23:14.299Z,2025-04-20T05:38:06Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665897007,56,Right,5665897017,233,325,5665897009,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642209,356,1,1,47,2,7c9knuwazz9k9449u5rnuuy5m,1,59.3,0.0,2025-04-20T03:23:16.909Z,2025-04-20T03:23:18Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665897049,140,62.4,5665897063,213,1.36,5665897051,141,21.5,5665897057,212,15.6,5665897047,56,Center,5665897045,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642221,357,1,1,47,4,7c9knuwazz9k9449u5rnuuy5m,1,62.7,21.6,2025-04-20T03:23:18.214Z,2025-04-20T03:23:21Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665897129,213,3.64,5665897125,141,7.1,5665897121,56,Back,5665897127,212,20.5,5665897123,140,45.6,5665897135,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642237,358,1,1,47,8,7c9knuwazz9k9449u5rnuuy5m,1,45.1,3.5,2025-04-20T03:23:22.886Z,2025-04-20T03:23:25Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665897241,212,23.6,5665897243,213,1.90,5665897235,56,Back,5665897237,140,37.8,5665897239,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642267,359,1,1,47,11,7c9knuwazz9k9449u5rnuuy5m,1,38.3,35.2,2025-04-20T03:23:25.582Z,2025-04-20T03:23:31Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665897415,213,1.35,5665897413,212,35.4,5665897417,1,,5665897411,141,86.0,5665897409,140,45.7,5665897407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642287,360,1,1,47,17,7c9knuwazz9k9449u5rnuuy5m,1,61.3,90.5,2025-04-20T03:23:31.742Z,2025-04-20T03:23:35Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665897529,212,8.2,5665897531,213,4.75,5665897525,140,61.6,5665897523,56,Center,5665897527,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803645133,338,83,1,47,20,aj8ytsr2ap33tod0hd8ofzaw9,0,33.2,8.6,2025-04-20T03:23:34.205Z,2025-04-20T03:35:50Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665912301,399,65jctzcct9irz3wre08c2v2wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642291,361,50,1,47,20,7c9knuwazz9k9449u5rnuuy5m,1,63.1,81.4,2025-04-20T03:23:34.910Z,2025-04-20T04:37:45Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665897535,56,Left,5665897537,286,,5665910961,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642301,326,7,1,47,20,aj8ytsr2ap33tod0hd8ofzaw9,0,36.9,18.6,2025-04-20T03:23:34.911Z,2025-04-20T04:37:44Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665910955,285,,5665910953,56,Back,5665910957,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642307,362,1,1,47,21,7c9knuwazz9k9449u5rnuuy5m,0,61.0,98.1,2025-04-20T03:23:36.182Z,2025-04-20T03:36:06Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665911791,212,5.7,5665911787,140,66.1,5665911793,213,5.94,5665911811,236,,5665911817,286,,5665911813,233,337,5665897613,56,Left,5665911789,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803645025,337,74,1,47,21,aj8ytsr2ap33tod0hd8ofzaw9,1,34.4,7.3,2025-04-20T03:23:36.183Z,2025-04-20T04:38:12Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665911839,233,362,5665911687,285,,5665911685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642323,328,1,1,47,24,aj8ytsr2ap33tod0hd8ofzaw9,1,33.8,4.3,2025-04-20T03:23:38.978Z,2025-04-20T03:36:02Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665897657,141,10.5,5665897653,56,Back,5665897655,140,28.5,5665897661,213,2.49,5665897659,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642335,329,1,1,47,26,aj8ytsr2ap33tod0hd8ofzaw9,1,33.8,20.0,2025-04-20T03:23:41.074Z,2025-04-20T03:23:44Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5665897713,140,28.3,5665897717,212,6.0,5665897711,56,Back,5665897715,141,22.2,5665897719,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642347,330,1,1,47,29,aj8ytsr2ap33tod0hd8ofzaw9,1,28.3,22.2,2025-04-20T03:23:44.186Z,2025-04-20T03:23:46Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5665897777,212,6.8,5665897771,56,Back,5665897773,140,29.9,5665897775,141,12.5,5665897779,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642349,331,4,1,47,31,aj8ytsr2ap33tod0hd8ofzaw9,1,28.0,7.4,2025-04-20T03:23:46.099Z,2025-04-20T03:34:29Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665897797,13,,5665897805,285,,5665897801,152,,5665897803,265,,5665897931,233,363,5665897799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642367,363,4,1,47,31,7c9knuwazz9k9449u5rnuuy5m,0,72.0,92.6,2025-04-20T03:23:46.100Z,2025-04-20T05:48:05Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665897915,265,,5665897913,152,,5665897917,286,,5665897909,13,,5665897911,56,Left,5665897947,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642507,332,1,1,48,3,aj8ytsr2ap33tod0hd8ofzaw9,1,26.8,9.5,2025-04-20T03:24:18.131Z,2025-04-20T03:24:22Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5665898717,5,,5665898729,141,31.2,5665898719,157,,5665898737,1,,5665898731,212,68.9,5665898735,213,0.22,5665898725,56,Center,5665898727,140,90.9,5665898721,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642511,333,30,1,48,8,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-20T03:24:22.708Z,2025-04-20T03:24:23Z,,,,,5665898755,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803642527,365,30,1,48,8,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T03:24:22.708Z,2025-04-20T03:24:27Z,,,,,5665898831,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646561,382,18,2,45,0,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T03:39:52.814Z,2025-04-20T03:40:56Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665918433,59,34,5665918431,44,Midfielder,5665918465,55,383,5665918429,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646565,383,19,2,45,0,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T03:39:52.815Z,2025-04-20T06:09:21Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5665918439,42,,5665918449,293,2,5665918445,59,14,5665918443,145,7,5665918447,292,9,5665918451,44,Forward,5665918453,55,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646593,384,18,2,45,0,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T03:39:52.914Z,2025-04-20T03:41:01Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665918579,42,,5665918583,59,3,5665918621,55,385,5665918581,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646599,385,19,2,45,0,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T03:39:52.915Z,2025-04-20T05:38:26Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5665918613,44,Midfielder,5665918611,293,2,5665918609,292,6,5665918615,55,384,5665918607,59,7,5665918601,42,,5665918605,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646285,340,32,2,45,0,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-20T03:40:02.814Z,2025-04-20T03:40:06Z,,,,,5665917263,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646283,366,32,2,45,0,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T03:40:02.814Z,2025-04-20T03:40:03Z,,,,,5665917261,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646297,367,1,2,45,0,7c9knuwazz9k9449u5rnuuy5m,1,50.2,49.9,2025-04-20T03:40:02.846Z,2025-04-20T03:41:23Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5665917323,56,Back,5665917335,213,3.23,5665917333,212,9.7,5665917337,279,S,5665917331,141,48.7,5665917329,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646315,368,1,2,45,3,7c9knuwazz9k9449u5rnuuy5m,1,41.0,48.7,2025-04-20T03:40:06.446Z,2025-04-20T03:41:37Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665917391,141,35.2,5665917387,56,Back,5665917393,212,14.1,5665917395,213,3.85,5665917389,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646331,369,1,2,45,6,7c9knuwazz9k9449u5rnuuy5m,1,29.4,33.7,2025-04-20T03:40:08.941Z,2025-04-20T03:40:11Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665917473,141,60.0,5665917477,213,1.66,5665917471,140,27.9,5665917469,56,Back,5665917475,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646341,370,1,2,45,8,7c9knuwazz9k9449u5rnuuy5m,1,25.1,67.0,2025-04-20T03:40:11.037Z,2025-04-20T03:40:13Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5665917525,212,22.3,5665917527,213,4.76,5665917523,141,34.2,5665917517,140,26.2,5665917515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646349,371,1,2,45,10,7c9knuwazz9k9449u5rnuuy5m,1,26.2,34.8,2025-04-20T03:40:12.901Z,2025-04-20T03:40:14Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665917549,140,33.3,5665917553,212,7.5,5665917551,141,35.2,5665917555,213,0.04,5665917547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646361,372,1,2,45,11,7c9knuwazz9k9449u5rnuuy5m,1,33.8,42.4,2025-04-20T03:40:14.069Z,2025-04-20T03:40:17Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665917587,56,Back,5665917593,212,19.7,5665917591,141,16.5,5665917595,213,4.25,5665917589,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646381,373,1,2,45,14,7c9knuwazz9k9449u5rnuuy5m,1,24.6,17.9,2025-04-20T03:40:17.069Z,2025-04-20T04:48:25Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665917679,213,5.95,5665917671,56,Back,5665917677,212,24.6,5665917673,140,46.8,5665917675,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646389,374,1,2,45,16,7c9knuwazz9k9449u5rnuuy5m,1,46.8,6.2,2025-04-20T03:40:19.726Z,2025-04-20T04:47:46Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5665917719,213,3.26,5665917715,141,4.0,5665917717,212,12.4,5665917711,56,Back,5665917713,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646397,375,1,2,45,18,7c9knuwazz9k9449u5rnuuy5m,0,36.3,2.5,2025-04-20T03:40:21.805Z,2025-04-20T04:48:15Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665917755,141,5.3,5665917757,212,13.1,5665917753,140,48.6,5665917751,56,Back,5665917759,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646413,342,1,2,45,22,aj8ytsr2ap33tod0hd8ofzaw9,1,58.0,91.2,2025-04-20T03:40:24.856Z,2025-04-20T03:40:26Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665917799,56,Center,5665917803,141,78.1,5665917807,212,11.5,5665917801,140,64.9,5665917809,213,5.40,5665917797,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646419,343,1,2,45,23,aj8ytsr2ap33tod0hd8ofzaw9,0,64.9,78.1,2025-04-20T03:40:26.367Z,2025-04-20T03:40:27Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665917829,56,Center,5665917835,212,1.8,5665917837,213,5.55,5665917831,140,66.2,5665917833,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646429,376,61,2,45,26,7c9knuwazz9k9449u5rnuuy5m,1,39.2,11.1,2025-04-20T03:40:29.287Z,2025-04-20T03:40:29Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5665917887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646453,377,1,2,45,30,7c9knuwazz9k9449u5rnuuy5m,1,22.5,13.8,2025-04-20T03:40:33.358Z,2025-04-20T04:47:47Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665917979,213,1.82,5665917975,141,35.4,5665917977,212,15.2,5665917971,56,Back,5665917973,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646459,378,1,2,45,31,7c9knuwazz9k9449u5rnuuy5m,1,15.8,37.6,2025-04-20T03:40:34.357Z,2025-04-20T03:40:35Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665918007,213,5.09,5665918003,141,14.3,5665918001,140,21.7,5665918005,212,17.0,5665917999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646477,379,1,2,45,32,7c9knuwazz9k9449u5rnuuy5m,1,21.7,14.3,2025-04-20T03:40:35.734Z,2025-04-20T03:40:38Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665918071,157,,5665918073,56,Back,5665918077,141,20.7,5665918075,140,41.8,5665918083,1,,5665918081,213,0.20,5665918079,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646503,380,1,2,45,35,7c9knuwazz9k9449u5rnuuy5m,1,41.7,21.3,2025-04-20T03:40:38.398Z,2025-04-20T03:48:49Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665918199,140,74.7,5665918205,213,5.94,5665918203,212,36.8,5665918201,141,3.2,5665918207,1,,5665918197,56,Right,5665918195,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646505,381,1,2,45,40,7c9knuwazz9k9449u5rnuuy5m,0,77.8,3.1,2025-04-20T03:40:43.174Z,2025-04-20T03:48:53Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5665918221,212,28.3,5665918223,213,1.15,5665918219,141,41.0,5665918215,56,Center,5665918217,140,88.9,5665918211,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646511,344,12,2,45,40,aj8ytsr2ap33tod0hd8ofzaw9,1,9.5,75.1,2025-04-20T03:40:43.743Z,2025-04-20T03:40:45Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5665918251,212,13.6,5665918253,213,0.47,5665918247,140,21.1,5665918245,56,Back,5665918249,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646513,345,1,2,45,42,aj8ytsr2ap33tod0hd8ofzaw9,1,21.1,84.1,2025-04-20T03:40:45.159Z,2025-04-20T03:40:47Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665918265,56,Back,5665918263,3,,5665918267,140,22.5,5665918273,213,4.91,5665918269,141,73.5,5665918271,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646529,347,1,2,45,44,aj8ytsr2ap33tod0hd8ofzaw9,0,22.5,73.5,2025-04-20T03:40:47.352Z,2025-04-20T03:40:50Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665918329,212,8.7,5665918327,141,79.7,5665918323,56,Back,5665918321,155,,5665918325,140,29.8,5665918331,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646531,348,44,2,45,46,aj8ytsr2ap33tod0hd8ofzaw9,1,33.3,72.1,2025-04-20T03:40:48.862Z,2025-04-20T04:38:01Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665933759,233,465,5665918337,285,,5665918335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803649737,465,44,2,45,46,7c9knuwazz9k9449u5rnuuy5m,0,66.7,27.9,2025-04-20T03:40:48.863Z,2025-04-20T04:38:01Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665933689,286,,5665933687,56,Center,5665933763,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803646661,353,61,2,45,46,aj8ytsr2ap33tod0hd8ofzaw9,1,41.6,58.8,2025-04-20T03:40:49.464Z,2025-04-20T05:42:18Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665918911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
