id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2803522193,295,5,1,33,21,bu5w8wprynlj9mvphvy8sd94f,0,39.8,-1.9,2025-04-19T23:39:56.865Z,2025-04-20T01:19:45Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5665218259,347,,5665218253,56,Back,5665218419,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522237,266,1,1,33,24,6597wqy6gmpv3zjx7rp8cdj46,1,69.1,100.0,2025-04-19T23:39:59.914Z,2025-04-19T23:40:02Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5665218501,107,,5665218507,141,72.1,5665218513,1,,5665218509,212,22.8,5665218505,140,79.2,5665218511,213,5.20,5665218503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522243,267,3,1,33,27,6597wqy6gmpv3zjx7rp8cdj46,0,74.7,72.0,2025-04-19T23:40:02.530Z,2025-04-20T01:40:55Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665218529,286,,5665218667,233,296,5665218527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522265,296,7,1,33,27,bu5w8wprynlj9mvphvy8sd94f,1,25.3,28.0,2025-04-19T23:40:02.531Z,2025-04-20T01:40:55Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665218643,285,,5665218641,56,Back,5665218647,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522325,297,1,1,33,29,bu5w8wprynlj9mvphvy8sd94f,1,31.4,30.0,2025-04-19T23:40:04.608Z,2025-04-19T23:40:08Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665218911,213,1.42,5665218907,141,49.3,5665218903,56,Back,5665218909,212,13.3,5665218905,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522385,299,1,1,33,33,bu5w8wprynlj9mvphvy8sd94f,1,33.3,51.8,2025-04-19T23:40:08.505Z,2025-04-19T23:40:12Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5665219217,141,65.5,5665219215,140,15.9,5665219219,212,20.5,5665219213,56,Back,5665219221,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522457,300,1,1,33,37,bu5w8wprynlj9mvphvy8sd94f,0,20.0,83.6,2025-04-19T23:40:12.200Z,2025-04-19T23:40:18Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5665219633,157,,5665219645,1,,5665219641,212,52.4,5665219635,56,Left,5665219639,141,100.0,5665219643,213,0.24,5665219637,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522541,268,5,1,33,42,6597wqy6gmpv3zjx7rp8cdj46,1,32.5,-1.6,2025-04-19T23:40:17.434Z,2025-04-20T01:41:47Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665220113,347,,5665220111,56,Back,5665220123,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522467,301,5,1,33,42,bu5w8wprynlj9mvphvy8sd94f,0,67.5,101.6,2025-04-19T23:40:17.434Z,2025-04-20T01:41:47Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5665219695,347,,5665220127,233,268,5665219693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522567,269,1,1,33,49,6597wqy6gmpv3zjx7rp8cdj46,1,34.1,0.0,2025-04-19T23:40:24.243Z,2025-04-19T23:40:27Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665220253,212,26.1,5665220249,140,56.7,5665220245,107,,5665220247,56,Right,5665220255,213,0.43,5665220257,1,,5665220251,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522597,270,1,1,33,51,6597wqy6gmpv3zjx7rp8cdj46,1,56.8,14.4,2025-04-19T23:40:26.889Z,2025-04-19T23:40:30Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665220393,140,39.6,5665220409,213,2.78,5665220399,141,24.3,5665220403,212,19.3,5665220391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522607,271,1,1,33,55,6597wqy6gmpv3zjx7rp8cdj46,1,39.6,24.3,2025-04-19T23:40:30.329Z,2025-04-19T23:40:31Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665220483,141,56.3,5665220479,56,Back,5665220485,212,23.4,5665220487,213,1.95,5665220481,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522669,272,1,1,33,56,6597wqy6gmpv3zjx7rp8cdj46,1,30.9,60.0,2025-04-19T23:40:31.770Z,2025-04-19T23:40:36Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665220763,140,37.6,5665220757,56,Back,5665220773,213,1.12,5665220769,141,81.4,5665220771,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522737,273,1,1,34,1,6597wqy6gmpv3zjx7rp8cdj46,1,41.1,77.2,2025-04-19T23:40:36.201Z,2025-04-19T23:40:41Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5665221173,140,31.5,5665221169,56,Back,5665221175,141,85.4,5665221179,213,2.64,5665221177,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522767,274,1,1,34,5,6597wqy6gmpv3zjx7rp8cdj46,0,40.0,93.9,2025-04-19T23:40:40.977Z,2025-04-19T23:40:43Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665221323,56,Left,5665221331,141,85.0,5665221337,213,6.03,5665221333,212,24.2,5665221327,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522827,303,1,1,34,10,bu5w8wprynlj9mvphvy8sd94f,1,35.1,26.5,2025-04-19T23:40:45.480Z,2025-04-19T23:40:47Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665221713,140,24.5,5665221719,213,3.35,5665221715,141,23.1,5665221711,56,Back,5665221717,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522861,304,1,1,34,12,bu5w8wprynlj9mvphvy8sd94f,1,24.5,23.3,2025-04-19T23:40:47.759Z,2025-04-19T23:40:50Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665221913,212,15.2,5665221909,140,34.4,5665221915,213,5.47,5665221907,56,Back,5665221911,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522887,305,1,1,34,14,bu5w8wprynlj9mvphvy8sd94f,1,34.4,7.0,2025-04-19T23:40:49.935Z,2025-04-19T23:40:51Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5665222033,141,8.9,5665222035,212,7.7,5665222031,140,27.2,5665222029,56,Back,5665222037,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522905,306,1,1,34,16,bu5w8wprynlj9mvphvy8sd94f,1,27.2,8.9,2025-04-19T23:40:51.400Z,2025-04-19T23:40:52Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5665222169,212,21.8,5665222165,140,45.4,5665222163,56,Back,5665222167,141,24.4,5665222171,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522925,307,1,1,34,17,bu5w8wprynlj9mvphvy8sd94f,1,45.4,24.4,2025-04-19T23:40:52.433Z,2025-04-19T23:40:55Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5665222311,141,38.6,5665222307,140,37.8,5665222319,213,2.26,5665222315,212,12.5,5665222305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803522947,308,1,1,34,19,bu5w8wprynlj9mvphvy8sd94f,1,37.8,38.6,2025-04-19T23:40:54.912Z,2025-04-19T23:40:56Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665222419,56,Back,5665222433,141,55.4,5665222429,140,27.5,5665222437,213,2.33,5665222435,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523037,309,1,1,34,21,bu5w8wprynlj9mvphvy8sd94f,1,27.5,55.4,2025-04-19T23:40:56.608Z,2025-04-19T23:41:02Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665222881,212,44.1,5665222879,141,10.1,5665222875,56,Right,5665222873,157,,5665222883,213,5.51,5665222877,140,57.5,5665222885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523053,310,1,1,34,27,bu5w8wprynlj9mvphvy8sd94f,1,57.5,10.1,2025-04-19T23:41:02.167Z,2025-04-19T23:41:03Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5665222973,141,14.1,5665222971,140,48.6,5665222977,213,2.86,5665222975,212,9.7,5665222969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523085,311,1,1,34,28,bu5w8wprynlj9mvphvy8sd94f,1,48.5,14.1,2025-04-19T23:41:03.424Z,2025-04-19T23:41:06Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5665223141,212,14.7,5665223137,140,55.2,5665223135,56,Center,5665223143,213,1.07,5665223139,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523117,312,1,1,34,30,bu5w8wprynlj9mvphvy8sd94f,1,55.2,33.0,2025-04-19T23:41:05.895Z,2025-04-19T23:41:08Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665223257,141,32.1,5665223255,140,36.0,5665223261,213,3.17,5665223259,212,20.2,5665223253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523195,313,1,1,34,34,bu5w8wprynlj9mvphvy8sd94f,1,36.0,32.1,2025-04-19T23:41:09.367Z,2025-04-19T23:41:12Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5665223719,213,1.96,5665223715,141,49.0,5665223713,140,31.5,5665223717,212,12.4,5665223711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523245,314,1,1,34,36,bu5w8wprynlj9mvphvy8sd94f,1,31.5,49.0,2025-04-19T23:41:12.039Z,2025-04-19T23:41:15Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665224033,141,80.0,5665224031,140,36.7,5665224037,213,1.32,5665224029,56,Back,5665224035,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523315,315,1,1,34,40,bu5w8wprynlj9mvphvy8sd94f,1,36.7,80.0,2025-04-19T23:41:15.696Z,2025-04-19T23:41:19Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665224403,213,4.79,5665224385,56,Back,5665224391,140,38.0,5665224401,212,16.6,5665224395,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523381,316,1,1,34,44,bu5w8wprynlj9mvphvy8sd94f,1,38.2,58.5,2025-04-19T23:41:19.335Z,2025-04-19T23:41:23Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5665224719,56,Left,5665224717,155,,5665224723,141,88.3,5665224727,213,0.52,5665224721,140,72.2,5665224729,1,,5665224725,212,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523385,317,61,1,34,47,bu5w8wprynlj9mvphvy8sd94f,0,72.2,88.3,2025-04-19T23:41:22.839Z,2025-04-19T23:41:23Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5665224745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523409,275,61,1,34,49,6597wqy6gmpv3zjx7rp8cdj46,0,26.1,11.6,2025-04-19T23:41:24.698Z,2025-04-19T23:41:24Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665224863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523533,318,1,1,34,55,bu5w8wprynlj9mvphvy8sd94f,1,63.4,94.1,2025-04-19T23:41:30.715Z,2025-04-19T23:41:32Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665225467,141,80.0,5665225471,213,3.70,5665225465,140,48.8,5665225469,212,18.1,5665225463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523595,319,1,1,34,56,bu5w8wprynlj9mvphvy8sd94f,1,48.8,80.0,2025-04-19T23:41:32Z,2025-04-19T23:41:35Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665225761,213,4.23,5665225757,212,16.4,5665225751,140,41.5,5665225753,141,58.7,5665225747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523685,320,1,1,34,59,bu5w8wprynlj9mvphvy8sd94f,1,41.5,58.5,2025-04-19T23:41:34.982Z,2025-04-19T23:41:40Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665226219,140,55.0,5665226223,212,17.0,5665226217,56,Center,5665226221,141,44.8,5665226225,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523715,321,1,1,35,4,bu5w8wprynlj9mvphvy8sd94f,0,55.0,44.8,2025-04-19T23:41:39.815Z,2025-04-19T23:43:05Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5665226339,56,Center,5665226343,141,68.4,5665226337,155,,5665226349,1,,5665226345,212,50.5,5665226341,140,100.0,5665226347,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523803,276,5,1,35,6,6597wqy6gmpv3zjx7rp8cdj46,1,-0.7,31.1,2025-04-19T23:41:41.393Z,2025-04-20T01:41:48Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5665226853,233,322,5665226827,346,,5665226825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523761,322,5,1,35,6,bu5w8wprynlj9mvphvy8sd94f,0,100.7,68.9,2025-04-19T23:41:41.393Z,2025-04-20T01:19:48Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5665226887,233,276,5665226547,56,Center,5665226549,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523891,277,1,1,35,11,6597wqy6gmpv3zjx7rp8cdj46,1,5.0,45.7,2025-04-19T23:41:47.034Z,2025-04-19T23:41:53Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5665227389,124,,5665227393,140,10.3,5665227391,56,Back,5665227403,237,,5665227397,212,19.8,5665227395,141,73.6,5665227399,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803523915,278,1,1,35,18,6597wqy6gmpv3zjx7rp8cdj46,1,23.1,74.8,2025-04-19T23:41:53.538Z,2025-04-19T23:41:55Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665227527,56,Back,5665227539,141,90.9,5665227543,212,11.0,5665227549,213,1.63,5665227533,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524003,279,1,1,35,20,6597wqy6gmpv3zjx7rp8cdj46,1,21.8,92.4,2025-04-19T23:41:55.169Z,2025-04-19T23:42:01Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5665228061,56,Back,5665228067,212,12.6,5665228063,140,30.3,5665228069,213,5.50,5665228065,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524029,280,1,1,35,26,6597wqy6gmpv3zjx7rp8cdj46,1,34.9,77.8,2025-04-19T23:42:01.546Z,2025-04-19T23:42:03Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665228171,213,2.39,5665228167,141,90.8,5665228163,56,Back,5665228169,212,12.9,5665228165,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524057,281,1,1,35,27,6597wqy6gmpv3zjx7rp8cdj46,1,25.7,90.8,2025-04-19T23:42:02.922Z,2025-04-19T23:42:05Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5665228321,140,12.4,5665228333,213,3.36,5665228319,56,Back,5665228329,212,14.3,5665228325,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524061,282,1,1,35,30,6597wqy6gmpv3zjx7rp8cdj46,0,12.4,86.2,2025-04-19T23:42:05.370Z,2025-04-20T00:05:10Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665228357,141,85.3,5665228351,157,,5665228355,140,32.7,5665228359,212,21.3,5665228361,213,6.25,5665228363,1,,5665228353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524203,324,1,1,35,36,bu5w8wprynlj9mvphvy8sd94f,1,60.7,26.1,2025-04-19T23:42:12.034Z,2025-04-19T23:42:13Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5665229137,140,38.6,5665229147,213,2.98,5665229141,141,31.6,5665229133,56,Back,5665229145,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524223,325,1,1,35,37,bu5w8wprynlj9mvphvy8sd94f,1,38.6,31.6,2025-04-19T23:42:12.950Z,2025-04-19T23:42:14Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665229253,140,40.6,5665229255,141,7.9,5665229259,213,4.84,5665229257,212,16.3,5665229251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524231,326,1,1,35,39,bu5w8wprynlj9mvphvy8sd94f,0,40.6,7.9,2025-04-19T23:42:14.401Z,2025-04-19T23:42:16Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665229307,212,4.1,5665229301,56,Back,5665229305,141,9.1,5665229309,213,0.20,5665229367,286,,5665229361,236,,5665229299,157,,5665229311,1,,5665229363,233,283,5665229303,140,44.4,,,,,,,,,,,,,,,,,,,,,
2803524219,283,74,1,35,39,6597wqy6gmpv3zjx7rp8cdj46,1,54.6,90.9,2025-04-19T23:42:14.402Z,2025-04-19T23:42:16Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665229235,56,Left,5665229435,233,326,5665229237,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524235,284,5,1,35,39,6597wqy6gmpv3zjx7rp8cdj46,0,52.2,101.9,2025-04-19T23:42:15.145Z,2025-04-20T01:41:49Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665229323,56,Left,5665231007,233,327,5665229325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524523,327,5,1,35,39,bu5w8wprynlj9mvphvy8sd94f,1,47.8,-1.9,2025-04-19T23:42:15.145Z,2025-04-20T01:41:48Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665230889,56,Back,5665230891,347,,5665230931,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524559,328,1,1,35,54,bu5w8wprynlj9mvphvy8sd94f,1,52.3,0.0,2025-04-19T23:42:29.326Z,2025-04-19T23:42:31Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665231077,56,Right,5665231083,212,17.4,5665231085,213,0.63,5665231079,140,65.7,5665231081,141,14.3,5665231075,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524637,329,1,1,35,55,bu5w8wprynlj9mvphvy8sd94f,1,65.7,14.3,2025-04-19T23:42:30.342Z,2025-04-19T23:42:36Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5665231513,213,5.27,5665231509,141,10.3,5665231505,56,Right,5665231511,212,3.2,5665231507,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524655,330,3,1,36,0,bu5w8wprynlj9mvphvy8sd94f,0,68.0,6.2,2025-04-19T23:42:36.150Z,2025-04-20T01:10:38Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5665231569,56,Right,5665619689,286,,5665620421,233,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803593429,869,7,1,36,1,6597wqy6gmpv3zjx7rp8cdj46,1,32.0,93.8,2025-04-19T23:42:36.151Z,2025-04-20T01:10:38Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665620361,233,330,5665620289,285,,5665620285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524685,286,1,1,36,2,6597wqy6gmpv3zjx7rp8cdj46,1,32.9,90.6,2025-04-19T23:42:37.156Z,2025-04-19T23:42:38Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665231717,141,86.0,5665231715,140,42.2,5665231719,212,10.3,5665231713,56,Back,5665231721,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524695,287,50,1,36,3,6597wqy6gmpv3zjx7rp8cdj46,1,40.7,86.0,2025-04-19T23:42:38.409Z,2025-04-20T01:40:56Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5665232053,233,331,5665231769,286,,5665231767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524725,331,7,1,36,3,bu5w8wprynlj9mvphvy8sd94f,1,59.3,14.0,2025-04-19T23:42:38.410Z,2025-04-20T01:40:56Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665232029,233,287,5665231921,56,Right,5665231925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524759,333,1,1,36,5,bu5w8wprynlj9mvphvy8sd94f,0,67.6,16.4,2025-04-19T23:42:40.533Z,2025-04-19T23:42:42Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5665232151,56,Center,5665232157,212,11.1,5665232153,140,64.4,5665232159,213,1.88,5665232155,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524807,289,4,1,36,10,6597wqy6gmpv3zjx7rp8cdj46,1,47.0,75.0,2025-04-19T23:42:45.721Z,2025-04-20T01:40:36Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665232517,152,,5665232693,233,334,5665232519,265,,5665232515,56,Back,5665232513,13,,5665232521,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803524845,334,4,1,36,10,bu5w8wprynlj9mvphvy8sd94f,0,53.0,25.0,2025-04-19T23:42:45.722Z,2025-04-19T23:42:48Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665232663,152,,5665232659,13,,5665232661,56,Center,5665232667,285,,5665232707,233,289,5665232665,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525101,290,1,1,36,28,6597wqy6gmpv3zjx7rp8cdj46,1,56.1,85.6,2025-04-19T23:43:03.292Z,2025-04-19T23:43:04Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665234027,212,14.9,5665234029,213,3.22,5665234025,141,83.8,5665234015,5,,5665234019,56,Back,5665234017,152,,5665234023,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525155,291,1,1,36,29,6597wqy6gmpv3zjx7rp8cdj46,1,42.0,83.8,2025-04-19T23:43:04.641Z,2025-04-19T23:43:08Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665234273,141,87.5,5665234271,140,52.9,5665234277,213,0.22,5665234269,56,Left,5665234275,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525181,292,1,1,36,33,6597wqy6gmpv3zjx7rp8cdj46,1,55.4,86.3,2025-04-19T23:43:08.314Z,2025-04-19T23:43:10Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665234433,141,94.7,5665234429,56,Left,5665234437,213,0.66,5665234431,140,62.4,5665234435,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525245,293,1,1,36,35,6597wqy6gmpv3zjx7rp8cdj46,1,67.9,95.0,2025-04-19T23:43:10.177Z,2025-04-19T23:43:14Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5665234845,141,95.0,5665234849,213,0.00,5665234843,140,78.0,5665234847,212,10.6,5665234841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525255,335,43,1,36,39,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-04-19T23:43:14.258Z,2025-04-19T23:44:01Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665234889,56,Back,5665234891,285,0,5665235051,233,294,5665239205,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525295,295,3,1,36,41,6597wqy6gmpv3zjx7rp8cdj46,0,91.4,90.0,2025-04-19T23:43:16.393Z,2025-04-20T01:40:57Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5665235413,233,336,5665235113,56,Left,5665235115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525311,336,7,1,36,41,bu5w8wprynlj9mvphvy8sd94f,0,8.6,10.0,2025-04-19T23:43:16.394Z,2025-04-20T01:40:56Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665235201,56,Back,5665235381,233,295,5665235203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525281,294,61,1,36,42,6597wqy6gmpv3zjx7rp8cdj46,1,80.2,94.2,2025-04-19T23:43:17.258Z,2025-04-20T00:04:26Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5665235023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803525369,337,61,1,36,46,bu5w8wprynlj9mvphvy8sd94f,1,12.1,13.1,2025-04-19T23:43:21.210Z,2025-04-19T23:43:21Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665235503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
