id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value
2821313121,765,1,2,78,17,c9xffml4i7ihblp1qhus9w3fu,0,92.0,13.1,2025-06-05T01:43:13.644Z,2025-06-05T01:43:17Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763696571,2,,5763696583,213,1.48,5763696575,56,Center,5763696581,212,39.0,5763696585,1,,5763696579,141,70.2,5763696577,140,95.3,5763696573,155,,,,,,,,,,,,,,,,,,,,,,,,,
2821313125,575,43,2,78,21,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-05T01:43:17.699Z,2025-06-05T02:00:01Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763696605,212,23.8,5763696601,140,5.9,5763704185,144,12,5763696607,213,4.86,5763696599,56,Back,5763696603,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313131,576,12,2,78,24,8cpjplodpphtkbt0hq8sr8mqs,1,5.9,18.2,2025-06-05T01:43:19.939Z,2025-06-05T02:21:25Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5763696639,140,44.1,5763696637,56,Back,5763696645,213,6.14,5763696643,212,40.6,5763696641,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313129,766,1,2,78,27,c9xffml4i7ihblp1qhus9w3fu,1,66.7,86.3,2025-06-05T01:43:23.396Z,2025-06-05T01:43:26Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5763696633,213,4.24,5763696625,56,Center,5763696631,212,25.5,5763696627,140,55.6,5763696629,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313135,767,1,2,78,30,c9xffml4i7ihblp1qhus9w3fu,1,55.6,53.0,2025-06-05T01:43:25.986Z,2025-06-05T01:43:31Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763696653,212,15.8,5763696649,140,61.9,5763696647,56,Center,5763696655,213,5.14,5763696651,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313137,768,1,2,78,35,c9xffml4i7ihblp1qhus9w3fu,0,61.9,31.9,2025-06-05T01:43:31.354Z,2025-06-05T01:43:32Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763696665,155,,5763696673,212,30.0,5763696671,141,44.9,5763696669,140,89.2,5763696667,56,Center,5763696675,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313139,577,12,2,78,37,8cpjplodpphtkbt0hq8sr8mqs,1,9.5,63.3,2025-06-05T01:43:33.331Z,2025-06-05T02:21:30Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5763696711,213,1.35,5763696705,140,11.2,5763696715,15,,5763696703,56,Back,5763696709,212,8.2,5763696707,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313143,578,44,2,78,40,8cpjplodpphtkbt0hq8sr8mqs,1,12.0,63.0,2025-06-05T01:43:36.082Z,2025-06-05T03:32:14Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5763696737,233,769,5763696723,285,,5763696721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313141,769,44,2,78,40,c9xffml4i7ihblp1qhus9w3fu,0,88.0,37.0,2025-06-05T01:43:36.083Z,2025-06-05T03:32:15Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5763696741,233,578,5763696719,286,,5763696717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313145,579,12,2,78,40,8cpjplodpphtkbt0hq8sr8mqs,1,11.2,75.1,2025-06-05T01:43:36.307Z,2025-06-05T02:21:36Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5763696725,56,Back,5763696733,213,5.27,5763696729,141,63.6,5763696727,140,15.8,5763696731,212,9.2,5763696735,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313147,770,61,2,78,50,c9xffml4i7ihblp1qhus9w3fu,0,87.6,44.3,2025-06-05T01:43:46.859Z,2025-06-05T01:49:28Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763696745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313149,580,12,2,78,52,8cpjplodpphtkbt0hq8sr8mqs,1,7.3,70.9,2025-06-05T01:43:48.003Z,2025-06-05T02:21:18Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5763696753,141,100.0,5763696757,213,1.15,5763696763,167,,5763696749,56,Back,5763696751,140,16.3,5763696755,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313151,581,5,2,78,53,8cpjplodpphtkbt0hq8sr8mqs,0,17.3,102.0,2025-06-05T01:43:49.174Z,2025-06-05T02:15:03Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5763696761,347,,5763696775,233,771,5763696759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313153,771,5,2,78,53,c9xffml4i7ihblp1qhus9w3fu,1,82.7,-2.0,2025-06-05T01:43:49.174Z,2025-06-05T02:15:02Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763696767,347,,5763696769,233,581,5763696765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313155,772,1,2,78,58,c9xffml4i7ihblp1qhus9w3fu,1,81.2,0.0,2025-06-05T01:43:54.449Z,2025-06-05T01:43:56Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763696785,141,28.0,5763696779,107,,5763696781,56,Center,5763696791,1,,5763696795,189,,5763696787,212,24.7,5763696783,140,68.0,5763696789,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,
2821313157,773,1,2,79,0,c9xffml4i7ihblp1qhus9w3fu,1,68.1,28.0,2025-06-05T01:43:56.426Z,2025-06-05T01:43:58Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5763696797,56,Center,5763696799,140,64.1,5763696803,212,29.4,5763696809,189,,5763696801,141,70.8,5763696805,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313159,774,1,2,79,2,c9xffml4i7ihblp1qhus9w3fu,1,64.1,70.8,2025-06-05T01:43:58.490Z,2025-06-05T01:43:59Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5763696817,212,14.0,5763696819,213,5.11,5763696813,140,69.2,5763696815,141,51.8,5763696811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313161,775,1,2,79,3,c9xffml4i7ihblp1qhus9w3fu,1,69.2,51.8,2025-06-05T01:43:59.177Z,2025-06-05T01:44:01Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5763696827,141,27.9,5763696829,212,17.1,5763696825,140,64.0,5763696823,56,Center,5763696831,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313169,776,1,2,79,4,c9xffml4i7ihblp1qhus9w3fu,1,64.0,27.9,2025-06-05T01:44:00.850Z,2025-06-05T01:44:06Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763696857,213,5.57,5763696853,141,7.1,5763696851,140,79.7,5763696855,212,21.7,5763696849,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313177,777,1,2,79,10,c9xffml4i7ihblp1qhus9w3fu,1,77.7,16.2,2025-06-05T01:44:06.011Z,2025-06-05T01:44:19Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,1.0,5763697063,210,13,5763696905,141,52.8,5763696901,56,Center,5763697065,154,,5763696897,2,,5763696899,155,,5763696909,213,1.07,5763696907,212,28.4,5763696903,140,90.8,,,,,,,,,,,,,,,,,,,,,
2821313179,778,13,2,79,12,c9xffml4i7ihblp1qhus9w3fu,1,90.9,49.9,2025-06-05T01:44:08.865Z,2025-06-05T03:09:52Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5763721625,75,,5763697075,55,777,5763696913,22,,5763721627,328,,5763697085,231,49.5,5763696915,17,,5763697083,230,98.4,5763697071,29,,5763696917,56,Center,5763721629,391,5763697017,20,5763697079,102,35.5,5763697073,154,,5763697081,103,,,,13.9,,,,,
2821313199,582,5,2,79,14,8cpjplodpphtkbt0hq8sr8mqs,1,-1.4,59.6,2025-06-05T01:44:10.449Z,2025-06-05T02:15:03Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5763697021,56,Back,5763697023,346,,5763697027,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313187,779,5,2,79,14,c9xffml4i7ihblp1qhus9w3fu,0,101.4,40.4,2025-06-05T01:44:10.449Z,2025-06-05T02:15:04Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5763697043,233,582,5763696959,346,,5763696957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313235,583,1,2,79,45,8cpjplodpphtkbt0hq8sr8mqs,0,4.2,60.3,2025-06-05T01:44:41.818Z,2025-06-05T01:44:45Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763697281,56,Center,5763697279,124,,5763697285,141,36.3,5763697291,1,,5763697287,212,70.5,5763697289,213,6.05,5763697283,140,69.5,5763697293,74,,,,,,,,,,,,,,,,,,,,,,,,,
2821313243,780,1,2,79,49,c9xffml4i7ihblp1qhus9w3fu,1,23.3,65.1,2025-06-05T01:44:45.865Z,2025-06-05T01:46:06Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763697333,213,1.02,5763697331,212,7.7,5763697329,141,74.7,5763697327,140,27.1,5763697323,56,Back,5763697319,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313333,791,1,2,79,50,c9xffml4i7ihblp1qhus9w3fu,1,29.5,65.7,2025-06-05T01:44:46.562Z,2025-06-05T01:45:56Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763697873,212,10.8,5763697865,3,,5763697875,213,3.45,5763697871,141,60.9,5763697867,56,Back,5763697869,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313245,781,12,2,79,54,c9xffml4i7ihblp1qhus9w3fu,1,21.7,68.4,2025-06-05T01:44:50.233Z,2025-06-05T01:46:05Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763697351,212,7.7,5763697353,213,5.55,5763697347,140,27.2,5763697349,141,60.8,5763697345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313259,783,1,2,79,59,c9xffml4i7ihblp1qhus9w3fu,1,33.4,61.2,2025-06-05T01:44:55.153Z,2025-06-05T01:44:57Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763697417,140,22.6,5763697419,141,65.7,5763697423,213,2.88,5763697415,56,Back,5763697421,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313265,784,1,2,80,1,c9xffml4i7ihblp1qhus9w3fu,1,22.6,65.7,2025-06-05T01:44:57.178Z,2025-06-05T01:45:01Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5763697441,56,Back,5763697449,213,5.07,5763697445,141,31.3,5763697447,212,25.0,5763697443,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313275,785,1,2,80,4,c9xffml4i7ihblp1qhus9w3fu,1,30.9,31.3,2025-06-05T01:45:00.905Z,2025-06-05T01:45:05Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763697501,1,,5763697491,56,Right,5763697497,212,36.0,5763697499,213,5.90,5763697495,141,11.7,5763697493,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313281,786,1,2,80,9,c9xffml4i7ihblp1qhus9w3fu,0,63.0,27.0,2025-06-05T01:45:05.413Z,2025-06-05T01:45:18Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5763697547,1,,5763697543,212,50.7,5763697539,140,69.8,5763697537,56,Left,5763697541,141,100.0,5763697545,213,1.43,5763697535,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313283,787,43,2,80,13,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-05T01:45:09.393Z,2025-06-05T01:45:14Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5763697559,140,63.7,5763697557,56,Left,5763697565,213,4.09,5763697561,141,86.5,5763697573,144,1,5763697563,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313307,584,5,2,80,16,8cpjplodpphtkbt0hq8sr8mqs,1,24.2,-1.0,2025-06-05T01:45:12.161Z,2025-06-05T02:15:04Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5763705285,233,788,5763697691,56,Back,5763697693,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313285,788,5,2,80,16,c9xffml4i7ihblp1qhus9w3fu,0,75.8,101.0,2025-06-05T01:45:12.161Z,2025-06-05T02:15:04Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763697571,347,,5763697569,56,Left,5763705289,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313309,585,1,2,80,33,8cpjplodpphtkbt0hq8sr8mqs,1,23.7,0.0,2025-06-05T01:45:29.520Z,2025-06-05T01:45:31Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5763697701,141,17.4,5763697705,213,1.21,5763697695,107,,5763697703,212,13.7,5763697697,56,Back,5763697699,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313311,586,1,2,80,35,8cpjplodpphtkbt0hq8sr8mqs,1,28.3,17.4,2025-06-05T01:45:31.057Z,2025-06-05T01:45:32Z,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,5763697717,213,3.47,5763697709,56,Back,5763697713,141,12.0,5763697721,156,,5763697715,212,11.3,5763697711,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313313,587,1,2,80,37,8cpjplodpphtkbt0hq8sr8mqs,0,20.7,15.2,2025-06-05T01:45:33.504Z,2025-06-05T01:45:34Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5763697733,213,1.24,5763697731,212,21.1,5763697727,140,27.2,5763697729,141,44.5,5763697725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313319,789,15,2,80,40,c9xffml4i7ihblp1qhus9w3fu,1,69.0,56.1,2025-06-05T01:45:36.009Z,2025-06-05T03:10:40Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5763697839,78,,5763697855,233,588,5763697847,458,,5763697773,18,,5763697845,215,,5763697771,22,,5763697851,147,49.3,5763697843,103,6.3,5763697849,146,98.4,5763697805,20,5763697841,102,5763697775,56,Center,,,,,,,,,,,,,,48.6
2821313325,588,10,2,80,40,8cpjplodpphtkbt0hq8sr8mqs,1,2.8,51.0,2025-06-05T01:45:36.109Z,2025-06-05T01:45:46Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763697799,182,,5763697859,233,789,5763697797,178,,5763697803,177,,5763697801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313337,590,1,2,81,5,8cpjplodpphtkbt0hq8sr8mqs,0,7.2,49.3,2025-06-05T01:46:01.528Z,2025-06-05T01:46:05Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763697897,189,,5763697889,213,5.80,5763697887,212,73.8,5763697883,140,69.5,5763697891,1,,5763697885,141,0.0,5763697879,199,,5763697881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,
2821313339,591,5,2,81,7,8cpjplodpphtkbt0hq8sr8mqs,0,74.2,-1.1,2025-06-05T01:46:03.506Z,2025-06-05T02:15:05Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763697941,233,792,5763697895,347,,5763697893,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313347,792,5,2,81,7,c9xffml4i7ihblp1qhus9w3fu,1,25.8,101.1,2025-06-05T01:46:03.506Z,2025-06-05T02:15:05Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763697929,56,Back,5763697933,233,591,5763697931,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313349,793,1,2,81,17,c9xffml4i7ihblp1qhus9w3fu,1,16.9,100.0,2025-06-05T01:46:13.114Z,2025-06-05T01:46:15Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5763697959,107,,5763697961,56,Back,5763697965,141,65.2,5763697971,1,,5763697963,140,25.3,5763697967,212,26.5,5763697969,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313355,794,1,2,81,19,c9xffml4i7ihblp1qhus9w3fu,1,25.3,65.2,2025-06-05T01:46:14.984Z,2025-06-05T01:46:17Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763697999,213,4.09,5763697993,140,13.1,5763697997,212,22.1,5763697995,141,38.8,5763697991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313363,795,1,2,81,21,c9xffml4i7ihblp1qhus9w3fu,1,13.1,38.8,2025-06-05T01:46:17.393Z,2025-06-05T01:46:24Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763698049,212,24.2,5763698045,140,26.1,5763698047,141,9.4,5763698043,56,Back,5763698051,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313367,796,1,2,81,28,c9xffml4i7ihblp1qhus9w3fu,0,40.7,14.6,2025-06-05T01:46:24.696Z,2025-06-05T01:46:25Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763698067,212,52.4,5763698071,1,,5763698063,140,87.5,5763698069,213,0.35,5763698059,155,,5763698061,56,Center,5763698065,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313377,594,1,2,81,33,8cpjplodpphtkbt0hq8sr8mqs,1,8.7,58.4,2025-06-05T01:46:29.074Z,2025-06-05T01:46:31Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763698103,213,5.17,5763698093,123,,5763698099,141,37.3,5763698097,140,15.4,5763698101,212,16.0,5763698095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313381,595,1,2,81,35,8cpjplodpphtkbt0hq8sr8mqs,1,15.4,37.3,2025-06-05T01:46:31.511Z,2025-06-05T01:46:34Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5763698125,212,13.3,5763698121,140,26.4,5763698123,141,27.6,5763698127,213,5.76,5763698119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313387,596,1,2,81,38,8cpjplodpphtkbt0hq8sr8mqs,1,26.7,27.6,2025-06-05T01:46:34.745Z,2025-06-05T01:46:38Z,dr544s11qpyo2mg32cvq6g6vp,B. Soumaoro,,,5763698147,212,13.0,5763698149,213,4.26,5763698143,140,21.3,5763698145,141,10.4,5763698141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313391,597,1,2,81,42,8cpjplodpphtkbt0hq8sr8mqs,1,25.4,11.9,2025-06-05T01:46:38.120Z,2025-06-05T01:46:41Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5763698197,213,1.60,5763698199,1,,5763698193,141,59.7,5763698189,56,Back,5763698191,140,24.6,5763698195,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313395,598,1,2,81,44,8cpjplodpphtkbt0hq8sr8mqs,0,24.6,59.7,2025-06-05T01:46:40.872Z,2025-06-05T01:47:29Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5763698227,1,,5763698223,212,36.5,5763698219,140,59.4,5763698217,56,Center,5763698221,141,60.8,5763698225,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313397,797,1,2,81,47,c9xffml4i7ihblp1qhus9w3fu,0,47.8,41.3,2025-06-05T01:46:43.769Z,2025-06-05T01:46:44Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763698241,213,5.79,5763698243,1,,5763698231,157,,5763698239,212,36.4,5763698233,56,Right,5763698237,141,15.8,5763698235,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313405,599,1,2,81,49,8cpjplodpphtkbt0hq8sr8mqs,0,19.0,74.4,2025-06-05T01:46:45.545Z,2025-06-05T01:46:49Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5763698269,3,,5763698271,56,Back,5763698275,141,70.9,5763698273,140,33.3,5763698279,213,6.13,5763698277,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313403,798,44,2,81,51,c9xffml4i7ihblp1qhus9w3fu,1,66.8,25.6,2025-06-05T01:46:47.560Z,2025-06-05T03:32:15Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5763698267,286,,5763698265,56,Center,5763698329,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313411,600,44,2,81,51,8cpjplodpphtkbt0hq8sr8mqs,0,33.2,74.4,2025-06-05T01:46:47.561Z,2025-06-05T03:32:15Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5763698333,233,798,5763698309,285,,5763698307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313409,799,1,2,81,51,c9xffml4i7ihblp1qhus9w3fu,0,67.1,19.7,2025-06-05T01:46:47.904Z,2025-06-05T01:46:48Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5763698297,56,Center,5763698299,140,66.5,5763698305,213,1.68,5763698301,141,28.2,5763698295,3,,5763698303,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313417,601,61,2,81,53,8cpjplodpphtkbt0hq8sr8mqs,1,33.3,70.9,2025-06-05T01:46:49.258Z,2025-06-05T01:46:50Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5763698327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313423,801,1,2,81,55,c9xffml4i7ihblp1qhus9w3fu,1,60.1,13.2,2025-06-05T01:46:51.609Z,2025-06-05T01:46:53Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5763698349,213,2.66,5763698343,140,40.8,5763698347,212,22.9,5763698345,141,28.9,5763698341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313425,802,1,2,81,57,c9xffml4i7ihblp1qhus9w3fu,1,40.8,28.9,2025-06-05T01:46:53.641Z,2025-06-05T01:46:57Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5763698377,140,45.8,5763698379,141,57.9,5763698381,212,20.4,5763698383,213,1.31,5763698375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313427,803,1,2,82,1,c9xffml4i7ihblp1qhus9w3fu,1,45.0,55.8,2025-06-05T01:46:57.672Z,2025-06-05T01:47:02Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763698389,140,56.0,5763698387,56,Center,5763698393,212,15.5,5763698391,141,40.7,5763698395,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313429,804,1,2,82,5,c9xffml4i7ihblp1qhus9w3fu,1,62.6,35.2,2025-06-05T01:47:01.856Z,2025-06-05T01:47:03Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5763698403,141,32.8,5763698407,213,6.07,5763698401,140,69.8,5763698405,212,7.7,5763698399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313431,805,61,2,82,7,c9xffml4i7ihblp1qhus9w3fu,0,69.8,32.8,2025-06-05T01:47:03.400Z,2025-06-05T01:47:04Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5763698411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313433,602,1,2,82,9,8cpjplodpphtkbt0hq8sr8mqs,1,26.7,65.5,2025-06-05T01:47:04.976Z,2025-06-05T01:47:06Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5763698413,3,,5763698417,140,29.4,5763698419,141,42.4,5763698423,213,4.89,5763698415,56,Back,5763698421,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313437,603,1,2,82,10,8cpjplodpphtkbt0hq8sr8mqs,1,29.4,42.4,2025-06-05T01:47:06.121Z,2025-06-05T01:47:08Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5763698431,3,,5763698439,212,21.7,5763698437,141,74.1,5763698433,56,Back,5763698435,140,26.9,5763698441,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313439,604,4,2,82,12,8cpjplodpphtkbt0hq8sr8mqs,1,29.0,66.0,2025-06-05T01:47:08.182Z,2025-06-05T01:47:14Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5763698459,13,,5763698465,152,,5763698461,294,,5763698463,56,Back,5763698469,233,806,5763698467,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313435,806,4,2,82,12,c9xffml4i7ihblp1qhus9w3fu,0,71.0,34.0,2025-06-05T01:47:08.183Z,2025-06-05T01:47:13Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5763698479,233,604,5763698457,286,,5763698453,56,Center,5763698449,13,,5763698451,294,,5763698455,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821313475,605,1,2,82,53,8cpjplodpphtkbt0hq8sr8mqs,0,26.5,68.4,2025-06-05T01:47:49.265Z,2025-06-05T01:47:54Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5763698719,140,73.8,5763698717,56,Center,5763698713,157,,5763698723,212,49.9,5763698727,1,,5763698715,152,,5763698711,5,,5763698725,213,6.19,5763698721,141,61.8,,,,,,,,,,,,,,,,,,,,,
2821313471,807,44,2,82,55,c9xffml4i7ihblp1qhus9w3fu,1,32.1,35.2,2025-06-05T01:47:51.568Z,2025-06-05T03:32:16Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5763698695,56,Back,5763698697,285,,5763698785,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
