id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2822681893,33,12,1,3,9,83cpn99fh7ulkwe8nezy8a3mx,1,5.8,48.8,2025-06-15T00:09:52.244Z,2025-06-15T00:12:13Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5771344873,15,,5771344859,56,Back,5771344863,141,49.6,5771344865,212,4.5,5771344861,140,10.1,5771344867,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822681943,34,4,1,3,13,83cpn99fh7ulkwe8nezy8a3mx,1,17.4,42.4,2025-06-15T00:09:56.201Z,2025-06-15T00:13:08Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5771345169,13,,5771345171,56,Back,5771345177,285,,5771353925,294,,5771345173,152,,5771345205,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822681911,32,4,1,3,13,c9xffml4i7ihblp1qhus9w3fu,0,82.6,57.6,2025-06-15T00:09:56.202Z,2025-06-15T00:13:05Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771345019,286,,5771345015,152,,5771353787,294,,5771345011,13,,5771345013,56,Center,5771345225,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682231,35,1,1,3,42,83cpn99fh7ulkwe8nezy8a3mx,0,18.2,45.7,2025-06-15T00:10:25.827Z,2025-06-15T00:10:31Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5771346549,141,59.4,5771346553,213,0.15,5771346551,212,62.8,5771346555,1,,5771346539,5,,5771346545,56,Center,5771346547,140,77.3,5771346541,157,,5771346543,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682317,33,1,1,3,48,c9xffml4i7ihblp1qhus9w3fu,1,25.5,50.6,2025-06-15T00:10:31.300Z,2025-06-15T00:10:40Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771347019,141,50.1,5771347015,56,Back,5771347021,212,17.1,5771347017,140,9.2,5771347013,3,,5771347023,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682339,35,1,1,3,57,c9xffml4i7ihblp1qhus9w3fu,1,11.7,49.3,2025-06-15T00:10:40.180Z,2025-06-15T00:10:42Z,2ig362xub2syd45v3usgymbkk,F. Delgado,,,5771347147,123,,5771347157,213,1.13,5771347151,140,17.7,5771347155,212,14.9,5771347149,56,Back,5771347153,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682359,36,1,1,3,59,c9xffml4i7ihblp1qhus9w3fu,1,16.9,67.9,2025-06-15T00:10:42.076Z,2025-06-15T00:10:43Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771347273,212,12.1,5771347271,141,78.1,5771347267,56,Back,5771347275,213,0.61,5771347269,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682365,37,4,1,4,0,c9xffml4i7ihblp1qhus9w3fu,1,30.9,85.6,2025-06-15T00:10:43.435Z,2025-06-15T00:14:07Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5771347303,13,,5771347305,56,Back,5771347311,285,,5771347307,152,,5771347309,265,,5771356555,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682405,36,4,1,4,0,83cpn99fh7ulkwe8nezy8a3mx,0,69.1,14.4,2025-06-15T00:10:43.436Z,2025-06-15T00:14:06Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5771347513,56,Right,5771356571,233,37,5771347515,152,,5771347511,13,,5771356575,286,,5771347517,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682651,38,1,1,4,33,c9xffml4i7ihblp1qhus9w3fu,1,31.2,91.1,2025-06-15T00:11:16.307Z,2025-06-15T00:14:48Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5771348833,141,66.0,5771348837,213,4.04,5771348827,152,,5771348831,140,18.3,5771348825,5,,5771348835,212,21.8,5771348829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682685,39,1,1,4,34,c9xffml4i7ihblp1qhus9w3fu,1,18.3,66.0,2025-06-15T00:11:17.131Z,2025-06-15T00:11:21Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771349019,212,19.9,5771349017,141,36.9,5771349021,213,4.83,5771349015,140,20.6,5771349013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682721,40,1,1,4,38,c9xffml4i7ihblp1qhus9w3fu,0,24.7,28.5,2025-06-15T00:11:21.372Z,2025-06-15T00:11:25Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771349225,1,,5771349215,56,Center,5771349217,140,71.7,5771349221,212,49.4,5771349213,155,,5771349223,213,0.00,5771349219,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682725,37,1,1,4,42,83cpn99fh7ulkwe8nezy8a3mx,0,32.0,76.8,2025-06-15T00:11:25.731Z,2025-06-15T00:11:26Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771349243,140,32.5,5771349245,141,77.9,5771349247,212,0.9,5771349241,56,Back,5771349239,3,,5771349249,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682731,41,61,1,4,44,c9xffml4i7ihblp1qhus9w3fu,1,65.8,30.9,2025-06-15T00:11:26.932Z,2025-06-15T00:14:26Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5771357603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682751,38,1,1,4,44,83cpn99fh7ulkwe8nezy8a3mx,1,33.3,75.0,2025-06-15T00:11:27.347Z,2025-06-15T00:11:28Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771349373,140,37.6,5771349375,141,62.9,5771349371,56,Back,5771349379,213,5.21,5771349377,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682779,40,1,1,4,45,83cpn99fh7ulkwe8nezy8a3mx,1,37.6,62.9,2025-06-15T00:11:28.691Z,2025-06-15T00:11:31Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771349505,212,21.4,5771349501,140,53.4,5771349507,213,5.60,5771349503,141,43.0,5771349499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682785,41,43,1,4,48,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-15T00:11:31.196Z,2025-06-15T00:11:38Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5771349903,144,61,5771349531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682799,42,4,1,4,49,83cpn99fh7ulkwe8nezy8a3mx,1,55.8,37.6,2025-06-15T00:11:32.451Z,2025-06-15T00:11:38Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5771349647,56,Center,5771349667,233,42,5771349645,13,,5771349653,286,,5771349649,152,,5771349651,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682795,42,4,1,4,49,c9xffml4i7ihblp1qhus9w3fu,0,44.2,62.4,2025-06-15T00:11:32.452Z,2025-06-15T00:11:39Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5771349611,152,,5771349615,285,,5771349607,13,,5771349609,56,Back,5771349703,233,42,5771349613,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682923,43,1,1,5,2,83cpn99fh7ulkwe8nezy8a3mx,1,52.1,40.4,2025-06-15T00:11:45.650Z,2025-06-15T00:11:47Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771350329,212,18.2,5771350319,5,,5771350327,141,50.0,5771350331,213,2.78,5771350321,152,,5771350325,140,35.9,5771350323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682947,44,1,1,5,4,83cpn99fh7ulkwe8nezy8a3mx,1,35.8,50.1,2025-06-15T00:11:47.786Z,2025-06-15T00:11:50Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771350439,56,Left,5771350449,1,,5771350443,141,90.3,5771350447,213,0.97,5771350441,140,53.5,5771350445,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682981,45,1,1,5,7,83cpn99fh7ulkwe8nezy8a3mx,0,54.3,90.5,2025-06-15T00:11:50.570Z,2025-06-15T00:11:53Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5771350609,140,71.6,5771350611,141,100.0,5771350605,155,,5771350615,213,0.38,5771350607,56,Left,5771350613,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683089,44,5,1,5,10,c9xffml4i7ihblp1qhus9w3fu,1,27.0,-1.0,2025-06-15T00:11:53.234Z,2025-06-15T01:06:31Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5771351223,233,46,5771351221,347,,5771351219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822682987,46,5,1,5,10,83cpn99fh7ulkwe8nezy8a3mx,0,73.0,101.0,2025-06-15T00:11:53.234Z,2025-06-15T01:06:31Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5771351243,233,44,5771350651,347,,5771350649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683103,45,1,1,5,22,c9xffml4i7ihblp1qhus9w3fu,1,27.7,0.0,2025-06-15T00:12:05.674Z,2025-06-15T00:12:07Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771351289,140,35.0,5771351285,107,,5771351287,56,Back,5771351293,212,15.6,5771351291,141,18.5,5771351295,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683109,46,1,1,5,24,c9xffml4i7ihblp1qhus9w3fu,1,35.0,18.5,2025-06-15T00:12:07.186Z,2025-06-15T00:12:14Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771351317,212,5.1,5771351311,56,Back,5771351315,141,18.6,5771351361,156,,5771351313,140,30.1,5771351319,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683165,47,1,1,5,31,c9xffml4i7ihblp1qhus9w3fu,1,45.4,5.8,2025-06-15T00:12:14.714Z,2025-06-15T00:12:17Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771351643,141,35.5,5771351647,213,0.76,5771351641,140,65.7,5771351645,212,29.4,5771351639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683213,48,1,1,5,34,c9xffml4i7ihblp1qhus9w3fu,1,63.2,35.5,2025-06-15T00:12:17.058Z,2025-06-15T00:12:23Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5771351865,140,57.0,5771351867,141,86.3,5771351869,212,35.2,5771351871,213,1.76,5771351873,1,,5771351863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683227,49,1,1,5,40,c9xffml4i7ihblp1qhus9w3fu,1,69.1,86.9,2025-06-15T00:12:23.466Z,2025-06-15T00:12:26Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5771351943,141,61.7,5771351947,213,4.38,5771351941,140,63.4,5771351945,212,18.2,5771351939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683275,50,1,1,5,43,c9xffml4i7ihblp1qhus9w3fu,1,63.3,66.0,2025-06-15T00:12:26.113Z,2025-06-15T00:12:32Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5771352189,212,24.5,5771352183,56,Center,5771352191,213,4.59,5771352185,140,60.5,5771352187,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683279,51,1,1,5,49,c9xffml4i7ihblp1qhus9w3fu,1,62.6,29.1,2025-06-15T00:12:32.322Z,2025-06-15T00:12:33Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771352215,56,Center,5771352221,212,9.5,5771352217,140,65.9,5771352223,213,1.20,5771352219,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683293,52,1,1,5,50,c9xffml4i7ihblp1qhus9w3fu,1,65.9,42.1,2025-06-15T00:12:33.138Z,2025-06-15T00:12:35Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771352285,212,10.7,5771352287,213,4.11,5771352281,140,60.1,5771352283,141,29.2,5771352279,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683335,53,1,1,5,52,c9xffml4i7ihblp1qhus9w3fu,1,55.1,26.4,2025-06-15T00:12:35.178Z,2025-06-15T00:12:38Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771352483,141,53.1,5771352487,213,2.33,5771352481,140,38.6,5771352485,212,25.1,5771352479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683357,54,1,1,5,55,c9xffml4i7ihblp1qhus9w3fu,1,43.2,50.3,2025-06-15T00:12:38.385Z,2025-06-15T00:12:40Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771352609,213,1.81,5771352603,140,38.8,5771352601,56,Back,5771352607,212,19.1,5771352605,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683381,55,1,1,5,57,c9xffml4i7ihblp1qhus9w3fu,1,38.8,77.6,2025-06-15T00:12:40.449Z,2025-06-15T00:12:44Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771352803,141,76.0,5771352807,213,6.23,5771352801,140,57.5,5771352805,212,19.7,5771352799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683437,56,1,1,6,1,c9xffml4i7ihblp1qhus9w3fu,1,57.1,74.7,2025-06-15T00:12:44.777Z,2025-06-15T00:12:53Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771353111,140,33.9,5771353117,213,3.91,5771353115,212,33.9,5771353113,141,40.1,5771353119,1,,5771353109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683465,57,1,1,6,10,c9xffml4i7ihblp1qhus9w3fu,1,43.2,30.0,2025-06-15T00:12:53.129Z,2025-06-15T00:12:55Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771353265,141,51.9,5771353261,56,Back,5771353269,213,2.03,5771353267,212,16.6,5771353263,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683511,58,1,1,6,13,c9xffml4i7ihblp1qhus9w3fu,1,36.2,51.9,2025-06-15T00:12:55.873Z,2025-06-15T00:13:00Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771353527,141,78.2,5771353531,213,1.25,5771353525,140,41.8,5771353523,56,Back,5771353529,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683559,59,1,1,6,17,c9xffml4i7ihblp1qhus9w3fu,1,41.8,78.2,2025-06-15T00:13:00.513Z,2025-06-15T00:13:06Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771353823,212,30.9,5771353817,56,Left,5771353821,141,86.8,5771353825,213,0.19,5771353815,155,,5771353819,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683583,60,1,1,6,23,c9xffml4i7ihblp1qhus9w3fu,1,70.5,88.7,2025-06-15T00:13:06.417Z,2025-06-15T00:13:08Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5771353957,213,4.60,5771353951,140,68.7,5771353955,212,16.8,5771353949,56,Center,5771353953,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683611,61,1,1,6,25,c9xffml4i7ihblp1qhus9w3fu,1,68.7,64.2,2025-06-15T00:13:08.313Z,2025-06-15T00:13:11Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771354099,141,53.7,5771354097,140,47.0,5771354095,56,Back,5771354103,213,3.45,5771354101,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683641,62,1,1,6,28,c9xffml4i7ihblp1qhus9w3fu,1,47.0,53.7,2025-06-15T00:13:11.002Z,2025-06-15T00:13:13Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771354267,213,4.76,5771354261,140,47.8,5771354265,212,17.0,5771354263,141,28.8,5771354259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683677,63,1,1,6,30,c9xffml4i7ihblp1qhus9w3fu,0,57.2,27.6,2025-06-15T00:13:13.697Z,2025-06-15T00:13:17Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771354439,1,,5771354429,56,Center,5771354433,141,29.4,5771354437,213,0.03,5771354431,140,92.9,5771354435,212,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683703,48,1,1,6,35,83cpn99fh7ulkwe8nezy8a3mx,1,6.8,81.2,2025-06-15T00:13:18.633Z,2025-06-15T00:13:20Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5771354579,140,8.7,5771354581,141,60.5,5771354577,56,Back,5771354585,213,4.85,5771354583,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683717,49,1,1,6,37,83cpn99fh7ulkwe8nezy8a3mx,0,8.7,60.5,2025-06-15T00:13:20.545Z,2025-06-15T00:13:23Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5771354663,157,,5771354673,213,1.10,5771354671,212,30.8,5771354669,141,100.0,5771354667,140,21.9,5771354675,1,,5771354665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683721,50,5,1,6,40,83cpn99fh7ulkwe8nezy8a3mx,0,21.1,101.0,2025-06-15T00:13:22.921Z,2025-06-15T01:06:32Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5771355309,233,64,5771354715,347,,5771354713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683829,64,5,1,6,40,c9xffml4i7ihblp1qhus9w3fu,1,78.9,-1.0,2025-06-15T00:13:22.921Z,2025-06-15T01:06:32Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771355305,233,50,5771355283,56,Right,5771355285,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683837,65,1,1,6,55,c9xffml4i7ihblp1qhus9w3fu,1,77.4,0.0,2025-06-15T00:13:38.056Z,2025-06-15T00:15:33Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771355329,56,Right,5771355333,141,13.5,5771355335,212,12.3,5771361241,189,,5771355331,140,71.2,5771355327,107,,5771355337,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683869,66,1,1,6,56,c9xffml4i7ihblp1qhus9w3fu,1,71.2,13.5,2025-06-15T00:13:39.320Z,2025-06-15T00:15:34Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771355529,56,Back,5771355539,1,,5771355525,155,,5771355535,212,56.6,5771355531,140,34.5,5771355537,213,2.32,5771355527,196,,5771355533,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683903,67,1,1,7,2,c9xffml4i7ihblp1qhus9w3fu,1,38.9,76.6,2025-06-15T00:13:45.480Z,2025-06-15T00:13:46Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771355707,141,68.2,5771355709,212,8.0,5771355711,213,5.49,5771355705,140,44.3,5771355703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683913,68,1,1,7,3,c9xffml4i7ihblp1qhus9w3fu,1,44.3,68.2,2025-06-15T00:13:46.776Z,2025-06-15T00:15:42Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5771355773,213,3.61,5771355771,212,20.1,5771355769,141,54.9,5771355767,140,27.2,5771355765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683939,69,1,1,7,6,c9xffml4i7ihblp1qhus9w3fu,1,27.2,54.9,2025-06-15T00:13:49.624Z,2025-06-15T00:13:52Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771355939,140,26.8,5771355937,56,Back,5771355943,212,13.8,5771355941,141,34.6,5771355945,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683983,70,1,1,7,9,c9xffml4i7ihblp1qhus9w3fu,1,26.8,34.6,2025-06-15T00:13:52.152Z,2025-06-15T00:13:56Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771356203,1,,5771356201,213,5.71,5771356199,212,34.5,5771356193,56,Right,5771356197,141,7.1,5771356195,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822685887,82,83,1,7,12,83cpn99fh7ulkwe8nezy8a3mx,0,46.1,88.7,2025-06-15T00:13:55.560Z,2025-06-15T00:36:43Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5771410065,399,cbjd834y2hdx5jr3bda1zz6ga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822683985,71,3,1,7,13,c9xffml4i7ihblp1qhus9w3fu,0,58.5,14.3,2025-06-15T00:13:56.529Z,2025-06-15T01:03:01Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771356211,56,Right,5771356215,211,,5771356213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684013,52,1,1,7,14,83cpn99fh7ulkwe8nezy8a3mx,1,40.2,77.7,2025-06-15T00:13:57.682Z,2025-06-15T00:20:15Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771374609,141,88.3,5771374611,212,8.8,5771374605,56,Back,5771374607,140,45.0,5771374613,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684023,53,43,1,7,15,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-15T00:13:57.865Z,2025-06-15T01:02:45Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5771503451,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684001,51,1,1,7,16,83cpn99fh7ulkwe8nezy8a3mx,1,46.6,85.2,2025-06-15T00:13:59.593Z,2025-06-15T01:03:53Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5771375107,141,90.8,5771375109,212,11.3,5771360653,56,Left,5771375105,140,56.7,5771375111,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684047,54,1,1,7,20,83cpn99fh7ulkwe8nezy8a3mx,1,63.7,82.5,2025-06-15T00:14:03.177Z,2025-06-15T00:14:05Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5771356529,56,Center,5771356537,213,4.17,5771356531,140,58.6,5771356535,212,10.5,5771356533,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684057,55,1,1,7,22,83cpn99fh7ulkwe8nezy8a3mx,1,58.6,69.3,2025-06-15T00:14:05.097Z,2025-06-15T00:14:06Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5771356609,56,Center,5771356613,141,40.0,5771356611,140,52.0,5771356617,213,4.38,5771356615,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684081,56,1,1,7,23,83cpn99fh7ulkwe8nezy8a3mx,1,52.0,40.0,2025-06-15T00:14:06.833Z,2025-06-15T00:14:10Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771356759,56,Right,5771356763,141,16.4,5771356765,212,17.0,5771356767,213,5.05,5771356761,140,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684103,57,1,1,7,27,83cpn99fh7ulkwe8nezy8a3mx,1,58.0,10.4,2025-06-15T00:14:10.248Z,2025-06-15T00:14:12Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5771356877,56,Center,5771356885,213,1.25,5771356881,141,28.9,5771356883,212,13.3,5771356879,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684157,58,1,1,7,29,83cpn99fh7ulkwe8nezy8a3mx,1,62.8,32.5,2025-06-15T00:14:12.777Z,2025-06-15T00:14:17Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771357147,140,66.0,5771357145,56,Left,5771357155,1,,5771357151,212,37.6,5771357153,213,1.48,5771357149,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684167,59,1,1,7,34,83cpn99fh7ulkwe8nezy8a3mx,1,69.4,86.3,2025-06-15T00:14:17.280Z,2025-06-15T00:14:18Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5771357211,212,15.2,5771357205,56,Center,5771357207,140,62.0,5771357213,213,4.18,5771357209,141,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684199,60,1,1,7,35,83cpn99fh7ulkwe8nezy8a3mx,1,58.8,65.1,2025-06-15T00:14:18.457Z,2025-06-15T00:14:21Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5771357359,213,4.55,5771357351,56,Center,5771357357,212,20.3,5771357355,141,35.6,5771357353,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822684231,61,1,1,7,38,83cpn99fh7ulkwe8nezy8a3mx,1,55.6,35.6,2025-06-15T00:14:21.201Z,2025-06-15T00:14:23Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771357529,213,4.90,5771357523,140,58.4,5771357525,141,12.8,5771357527,212,15.8,5771357521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
