id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2821748223,29,1,1,3,31,7neuneh44n9rtsfsh6r0sb9no,1,32.3,50.6,2025-06-08T03:14:09.727Z,2025-06-08T06:04:36Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766128157,56,Back,5766128165,213,3.14,5766128155,3,,5766128163,212,21.1,5766128159,140,12.2,5766128161,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748295,32,1,1,3,43,7neuneh44n9rtsfsh6r0sb9no,1,12.1,60.2,2025-06-08T03:14:22.006Z,2025-06-08T03:14:24Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5766128577,56,Back,5766128583,212,16.3,5766128581,141,36.4,5766128585,213,4.80,5766128579,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748305,33,1,1,3,46,7neuneh44n9rtsfsh6r0sb9no,1,14.8,37.4,2025-06-08T03:14:24.302Z,2025-06-08T03:14:28Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5766128639,140,30.8,5766128651,213,5.40,5766128647,212,26.5,5766128643,141,7.3,5766128637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748319,34,1,1,3,50,7neuneh44n9rtsfsh6r0sb9no,1,30.8,7.3,2025-06-08T03:14:28.358Z,2025-06-08T06:04:40Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766128733,140,85.1,5766128735,141,29.4,5766128737,212,59.0,5766128731,56,Center,5766128739,213,0.26,5766128729,157,,5766128741,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748313,35,4,1,3,54,aj8ytsr2ap33tod0hd8ofzaw9,1,15.2,70.6,2025-06-08T03:14:32.457Z,2025-06-08T03:22:08Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5766128713,265,,5766128709,56,Back,5766128715,285,,5766128767,233,35,5766128711,152,,5766128707,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748323,35,4,1,3,54,7neuneh44n9rtsfsh6r0sb9no,0,84.8,29.4,2025-06-08T03:14:32.458Z,2025-06-08T06:04:42Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5766128757,13,,5766128765,286,,5766128763,265,,5766128831,233,35,5766128761,152,,5766128759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748459,36,1,1,4,35,aj8ytsr2ap33tod0hd8ofzaw9,0,32.1,65.8,2025-06-08T03:15:13.665Z,2025-06-08T03:15:16Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5766129599,140,66.6,5766129591,5,,5766129601,141,44.3,5766129607,1,,5766129593,155,,5766129605,213,5.90,5766129597,56,Center,5766129603,212,39.1,5766129595,152,,,,,,,,,,,,,,,,,,,,,,,,
2821748455,36,44,1,4,36,7neuneh44n9rtsfsh6r0sb9no,1,36.7,54.0,2025-06-08T03:15:14.614Z,2025-06-08T04:19:44Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5766129575,285,,5766129657,233,37,5766129573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748461,37,44,1,4,36,aj8ytsr2ap33tod0hd8ofzaw9,0,63.3,46.0,2025-06-08T03:15:14.615Z,2025-06-08T04:19:44Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5766129673,233,36,5766129613,56,Center,5766129615,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748467,37,1,1,4,36,7neuneh44n9rtsfsh6r0sb9no,1,42.2,50.4,2025-06-08T03:15:14.894Z,2025-06-08T03:15:17Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5766129641,3,,5766129649,212,11.6,5766129643,56,Center,5766129645,140,51.4,5766129647,141,59.9,5766129651,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748469,38,61,1,4,38,7neuneh44n9rtsfsh6r0sb9no,0,51.6,60.0,2025-06-08T03:15:16.935Z,2025-06-08T03:15:17Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5766129655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748489,38,1,1,4,38,aj8ytsr2ap33tod0hd8ofzaw9,1,58.7,20.9,2025-06-08T03:15:17.074Z,2025-06-08T03:15:28Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5766129763,56,Back,5766129767,141,29.1,5766129771,213,2.84,5766129765,140,41.6,5766129769,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748495,39,1,1,4,43,aj8ytsr2ap33tod0hd8ofzaw9,1,42.0,27.1,2025-06-08T03:15:21.489Z,2025-06-08T03:15:22Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766129825,213,5.49,5766129817,56,Right,5766129821,141,13.1,5766129823,212,13.3,5766129819,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748501,40,1,1,4,43,aj8ytsr2ap33tod0hd8ofzaw9,0,50.9,13.1,2025-06-08T03:15:22.073Z,2025-06-08T03:15:23Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5766129859,212,28.8,5766129861,213,0.63,5766129853,56,Center,5766129857,141,37.9,5766129855,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748515,39,1,1,4,47,7neuneh44n9rtsfsh6r0sb9no,0,24.3,56.9,2025-06-08T03:15:25.327Z,2025-06-08T06:04:44Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766129941,157,,5766129949,212,42.8,5766129953,1,,5766129943,56,Left,5766129945,140,60.9,5766129947,141,84.5,5766129951,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748537,41,1,1,4,51,aj8ytsr2ap33tod0hd8ofzaw9,1,35.8,9.7,2025-06-08T03:15:29.697Z,2025-06-08T03:37:07Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766130071,140,56.5,5766130073,141,14.0,5766130075,212,21.9,5766130077,213,0.13,5766130069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748539,42,61,1,4,53,aj8ytsr2ap33tod0hd8ofzaw9,0,56.5,14.0,2025-06-08T03:15:31.690Z,2025-06-08T03:15:32Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5766130083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748559,41,3,1,4,54,7neuneh44n9rtsfsh6r0sb9no,1,44.4,80.7,2025-06-08T03:15:32.559Z,2025-06-08T04:19:41Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5766130179,233,43,5766130151,56,Back,5766130153,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748551,43,45,1,4,54,aj8ytsr2ap33tod0hd8ofzaw9,0,55.6,19.3,2025-06-08T03:15:32.559Z,2025-06-08T04:19:42Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5766130109,285,,5766130107,56,Right,5766130203,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748563,42,61,1,4,57,7neuneh44n9rtsfsh6r0sb9no,0,50.3,79.9,2025-06-08T03:15:35.200Z,2025-06-08T03:16:05Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5766130169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748561,44,12,1,4,57,aj8ytsr2ap33tod0hd8ofzaw9,1,40.2,4.3,2025-06-08T03:15:35.201Z,2025-06-08T06:04:45Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5766131027,212,7.0,5766131025,141,0.0,5766130159,167,,5766131023,140,46.0,5766130163,56,Back,5766131029,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748583,43,5,1,4,57,7neuneh44n9rtsfsh6r0sb9no,1,50.8,101.8,2025-06-08T03:15:35.769Z,2025-06-08T05:21:33Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5766130297,347,,5766130325,233,45,5766130295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748565,45,5,1,4,57,aj8ytsr2ap33tod0hd8ofzaw9,0,49.2,-1.8,2025-06-08T03:15:35.769Z,2025-06-08T05:21:33Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5766130329,233,43,5766130177,347,,5766130175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748619,44,1,1,5,9,7neuneh44n9rtsfsh6r0sb9no,1,45.1,100.0,2025-06-08T03:15:47.287Z,2025-06-08T03:38:11Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5766130509,107,,5766154991,189,,5766130513,140,37.5,5766130517,212,21.7,5766130515,141,71.4,5766130519,213,4.34,5766130521,1,,5766130511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748641,45,1,1,5,12,7neuneh44n9rtsfsh6r0sb9no,1,37.1,73.9,2025-06-08T03:15:51.134Z,2025-06-08T03:15:54Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5766130629,212,13.6,5766130621,56,Back,5766130623,140,44.0,5766130633,213,1.01,5766130625,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748651,46,1,1,5,16,7neuneh44n9rtsfsh6r0sb9no,0,44.0,90.8,2025-06-08T03:15:54.678Z,2025-06-08T03:15:57Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5766130685,141,100.0,5766130679,155,,5766130687,212,30.8,5766130681,56,Left,5766130683,140,72.6,5766130689,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748715,46,5,1,5,19,aj8ytsr2ap33tod0hd8ofzaw9,1,29.6,-1.2,2025-06-08T03:15:57.513Z,2025-06-08T05:21:33Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5766131015,347,,5766131043,233,47,5766131013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748657,47,5,1,5,19,7neuneh44n9rtsfsh6r0sb9no,0,70.4,101.2,2025-06-08T03:15:57.513Z,2025-06-08T05:21:34Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5766130705,56,Left,5766130707,347,,5766131075,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748749,47,1,1,5,42,aj8ytsr2ap33tod0hd8ofzaw9,1,39.0,0.0,2025-06-08T03:16:21.105Z,2025-06-08T03:16:22Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766131227,140,48.0,5766131225,56,Back,5766131233,213,0.54,5766131223,107,,5766131231,212,11.0,5766131229,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748751,48,1,1,5,44,aj8ytsr2ap33tod0hd8ofzaw9,0,47.9,6.4,2025-06-08T03:16:22.289Z,2025-06-08T03:16:22Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5766131247,213,2.17,5766131245,212,4.1,5766131239,56,Back,5766131241,140,45.7,5766131243,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748753,48,8,1,5,45,7neuneh44n9rtsfsh6r0sb9no,1,45.9,92.1,2025-06-08T03:16:23.486Z,2025-06-08T03:16:23Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5766131251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748765,49,56,1,5,48,aj8ytsr2ap33tod0hd8ofzaw9,1,30.5,3.5,2025-06-08T03:16:26.441Z,2025-06-08T03:16:26Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766131317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748769,49,5,1,5,48,7neuneh44n9rtsfsh6r0sb9no,0,62.6,102.0,2025-06-08T03:16:26.926Z,2025-06-08T05:21:35Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5766131323,56,Left,5766131621,233,50,5766131325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748817,50,5,1,5,48,aj8ytsr2ap33tod0hd8ofzaw9,1,37.4,-2.0,2025-06-08T03:16:26.926Z,2025-06-08T05:21:34Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766131579,347,,5766131605,233,49,5766131577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748827,51,1,1,6,2,aj8ytsr2ap33tod0hd8ofzaw9,1,32.6,0.0,2025-06-08T03:16:40.289Z,2025-06-08T03:16:42Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766131643,107,,5766131647,140,32.0,5766131651,212,11.4,5766131645,56,Back,5766131649,141,14.7,5766131653,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748847,52,1,1,6,4,aj8ytsr2ap33tod0hd8ofzaw9,1,30.6,10.7,2025-06-08T03:16:42.432Z,2025-06-08T03:16:47Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5766131775,212,28.3,5766131769,56,Back,5766131777,213,2.42,5766131771,140,10.4,5766131773,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748871,53,1,1,6,8,aj8ytsr2ap33tod0hd8ofzaw9,0,9.3,38.5,2025-06-08T03:16:46.993Z,2025-06-08T03:16:51Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5766131923,141,83.5,5766131921,140,56.0,5766131929,1,,5766131919,56,Left,5766131925,212,57.8,5766131927,213,0.56,5766131917,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748893,50,1,1,6,14,7neuneh44n9rtsfsh6r0sb9no,1,49.6,26.4,2025-06-08T03:16:52.551Z,2025-06-08T06:04:12Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766132051,212,30.0,5766132047,140,78.1,5766132045,56,Center,5766132043,3,,5766132053,213,0.05,5766132049,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748909,51,1,1,6,17,7neuneh44n9rtsfsh6r0sb9no,1,78.1,28.5,2025-06-08T03:16:55.758Z,2025-06-08T03:40:11Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5766132133,213,3.32,5766132125,56,Center,5766132127,140,61.5,5766132123,3,,5766132131,212,17.7,5766132129,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748919,53,1,1,6,19,7neuneh44n9rtsfsh6r0sb9no,1,41.9,19.9,2025-06-08T03:16:57.839Z,2025-06-08T03:40:44Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766132153,213,6.16,5766132149,141,13.7,5766132155,1,,5766132145,56,Right,5766132151,212,35.1,5766132147,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748927,54,1,1,6,21,7neuneh44n9rtsfsh6r0sb9no,0,93.6,18.2,2025-06-08T03:16:59.534Z,2025-06-08T06:04:11Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766132199,213,1.42,5766132191,56,Center,5766132197,212,35.8,5766132195,141,70.2,5766132201,1,,5766132193,140,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748949,54,1,1,6,24,aj8ytsr2ap33tod0hd8ofzaw9,1,6.6,41.2,2025-06-08T03:17:02.800Z,2025-06-08T03:17:05Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5766132335,140,7.4,5766132337,141,45.4,5766132333,56,Back,5766132341,213,1.28,5766132339,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748957,55,1,1,6,27,aj8ytsr2ap33tod0hd8ofzaw9,0,10.3,47.6,2025-06-08T03:17:05.307Z,2025-06-08T03:17:08Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5766132387,140,53.7,5766132385,56,Left,5766132391,212,55.2,5766132383,157,,5766132395,1,,5766132389,141,93.5,5766132393,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748999,55,12,1,6,30,7neuneh44n9rtsfsh6r0sb9no,1,45.6,12.3,2025-06-08T03:17:08.406Z,2025-06-08T06:04:03Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5766132649,212,19.6,5766132643,56,Right,5766132651,213,6.08,5766132647,141,6.5,5766132645,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748967,56,43,1,6,32,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-08T03:17:10.498Z,2025-06-08T03:41:51Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766158193,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748991,57,1,1,6,35,aj8ytsr2ap33tod0hd8ofzaw9,1,56.6,83.2,2025-06-08T03:17:13.785Z,2025-06-08T03:17:18Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766132573,140,69.9,5766132577,212,15.9,5766132575,141,94.5,5766132579,213,0.50,5766132571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821748993,58,1,1,6,40,aj8ytsr2ap33tod0hd8ofzaw9,0,69.0,90.8,2025-06-08T03:17:18.523Z,2025-06-08T03:17:19Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5766132625,1,,5766132599,212,32.2,5766132601,213,5.44,5766132589,2,,5766132593,56,Center,5766132597,141,55.5,5766132595,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749017,56,12,1,6,42,7neuneh44n9rtsfsh6r0sb9no,1,13.5,47.9,2025-06-08T03:17:20.670Z,2025-06-08T06:04:47Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5766132733,56,Back,5766132739,212,32.8,5766132735,140,38.6,5766132737,141,19.1,5766132741,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749021,57,61,1,6,43,7neuneh44n9rtsfsh6r0sb9no,0,38.6,19.1,2025-06-08T03:17:21.830Z,2025-06-08T06:04:10Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5766132743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749005,59,3,1,6,45,aj8ytsr2ap33tod0hd8ofzaw9,0,62.6,74.4,2025-06-08T03:17:24.090Z,2025-06-08T03:17:33Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766132701,286,,5766132699,56,Center,5766132777,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749025,58,7,1,6,45,7neuneh44n9rtsfsh6r0sb9no,0,37.4,25.6,2025-06-08T03:17:24.091Z,2025-06-08T06:03:59Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5766132763,285,,5766132761,56,Back,5766132769,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749015,60,1,1,6,47,aj8ytsr2ap33tod0hd8ofzaw9,0,70.4,55.8,2025-06-08T03:17:25.680Z,2025-06-08T06:07:23Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5766133995,213,0.00,5766133989,140,74.4,5766132731,56,Center,5766133993,212,4.2,5766133991,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749039,59,1,1,6,49,7neuneh44n9rtsfsh6r0sb9no,1,38.4,20.4,2025-06-08T03:17:27.966Z,2025-06-08T06:06:55Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5766132835,213,4.48,5766132829,140,36.2,5766132833,212,10.1,5766132831,141,5.9,5766132827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749045,60,1,1,6,50,7neuneh44n9rtsfsh6r0sb9no,0,20.7,20.1,2025-06-08T03:17:28.870Z,2025-06-08T06:04:33Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5766132859,212,40.7,5766132861,213,6.25,5766132853,56,Right,5766132863,1,,5766132855,140,59.4,5766132857,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749031,61,4,1,6,53,aj8ytsr2ap33tod0hd8ofzaw9,1,38.0,78.0,2025-06-08T03:17:31.464Z,2025-06-08T04:19:29Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5766132873,286,,5766132869,56,Back,5766132871,152,,5766132865,13,,5766133455,233,61,5766132867,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749047,61,4,1,6,53,7neuneh44n9rtsfsh6r0sb9no,0,62.0,22.0,2025-06-08T03:17:31.465Z,2025-06-08T06:06:56Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5766132877,56,Center,5766133451,285,,5766132875,13,,5766132879,152,,5766132885,295,,5766133515,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749129,62,1,1,7,11,aj8ytsr2ap33tod0hd8ofzaw9,1,46.6,66.0,2025-06-08T03:17:49.233Z,2025-06-08T03:17:52Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5766133375,140,37.8,5766133381,213,4.08,5766133377,141,47.3,5766133369,5,,5766133373,56,Back,5766133371,152,,5766133379,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749153,63,1,1,7,14,aj8ytsr2ap33tod0hd8ofzaw9,1,37.3,45.7,2025-06-08T03:17:52.393Z,2025-06-08T03:17:58Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766133539,140,52.8,5766133545,213,5.59,5766133543,212,21.1,5766133537,56,Center,5766133541,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749157,64,1,1,7,19,aj8ytsr2ap33tod0hd8ofzaw9,1,59.5,16.5,2025-06-08T03:17:57.185Z,2025-06-08T03:17:58Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5766133563,140,72.1,5766133561,56,Center,5766133569,213,0.77,5766133565,141,35.4,5766133567,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749159,65,1,1,7,19,aj8ytsr2ap33tod0hd8ofzaw9,1,72.1,35.4,2025-06-08T03:17:58.168Z,2025-06-08T03:18:03Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5766133585,156,,5766133579,212,5.4,5766133575,140,67.3,5766133577,141,32.4,5766133581,213,3.53,5766133573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749169,66,3,1,7,21,aj8ytsr2ap33tod0hd8ofzaw9,0,66.0,39.0,2025-06-08T03:17:59.837Z,2025-06-08T03:18:09Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5766133627,56,Center,5766133629,286,,5766133665,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749173,62,7,1,7,21,7neuneh44n9rtsfsh6r0sb9no,1,34.0,61.0,2025-06-08T03:17:59.838Z,2025-06-08T03:18:07Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5766133653,56,Back,5766133657,233,66,5766133655,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749191,64,1,1,7,23,7neuneh44n9rtsfsh6r0sb9no,1,35.3,48.2,2025-06-08T03:18:01.919Z,2025-06-08T03:18:08Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766133747,56,Back,5766133751,141,43.0,5766133753,212,4.7,5766133755,213,5.44,5766133749,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749193,65,4,1,7,27,7neuneh44n9rtsfsh6r0sb9no,1,47.2,49.4,2025-06-08T03:18:05.249Z,2025-06-08T03:18:13Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5766133783,233,67,5766133779,152,,5766133781,286,,5766133777,56,Back,5766133775,295,,5766133773,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749185,67,4,1,7,27,aj8ytsr2ap33tod0hd8ofzaw9,0,52.8,50.6,2025-06-08T03:18:05.250Z,2025-06-08T03:18:14Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5766133737,285,,5766133735,152,,5766133789,233,65,5766133733,56,Center,5766133729,13,,5766133731,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749231,66,1,1,7,37,7neuneh44n9rtsfsh6r0sb9no,1,43.5,54.3,2025-06-08T03:18:15.742Z,2025-06-08T03:45:29Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5766162073,189,,5766134013,213,1.51,5766134009,141,74.5,5766134001,5,,5766134011,212,13.8,5766134003,152,,5766134007,140,44.3,5766134005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749251,67,1,1,7,39,7neuneh44n9rtsfsh6r0sb9no,0,44.4,74.2,2025-06-08T03:18:18.134Z,2025-06-08T03:18:21Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5766134091,56,Center,5766134099,213,0.02,5766134093,140,92.8,5766134089,155,,5766134095,141,75.4,5766134101,1,,5766134097,212,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821749259,68,12,1,7,43,aj8ytsr2ap33tod0hd8ofzaw9,1,7.8,23.9,2025-06-08T03:18:22.084Z,2025-06-08T03:18:35Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766134147,213,5.25,5766134139,56,Back,5766134145,212,7.8,5766134149,15,,5766134143,141,14.1,5766134141,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
