id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value
2785883667,549,5,2,73,17,kfq8fhwnmycbtad1u0fyefx0,0,41.3,-1.6,2025-03-09T03:09:36.870Z,2025-03-09T05:18:01Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5568403575,233,631,5568284859,347,,5568284857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785883651,631,5,2,73,17,87c66ubwpzykovmkaf1t46bis,1,58.7,101.6,2025-03-09T03:09:36.870Z,2025-03-09T05:18:00Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5568403563,233,549,5568284791,56,Left,5568284795,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785883909,632,1,2,73,38,87c66ubwpzykovmkaf1t46bis,1,53.1,100.0,2025-03-09T03:09:57.759Z,2025-03-09T03:10:03Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5568286013,212,18.2,5568286011,141,86.3,5568286015,213,5.67,5568286005,107,,5568286009,140,67.3,5568286007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785883915,633,4,2,73,43,87c66ubwpzykovmkaf1t46bis,1,71.2,83.2,2025-03-09T03:10:03.055Z,2025-03-09T03:10:08Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5568286093,152,,5568286261,233,550,5568286091,56,Left,5568286089,13,,5568286097,286,,5568286241,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785883931,550,4,2,73,43,kfq8fhwnmycbtad1u0fyefx0,0,28.8,16.8,2025-03-09T03:10:03.056Z,2025-03-09T04:29:27Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5568286163,13,,5568474733,55,551,5568286195,233,633,5568286171,285,,5568286167,152,,5568286165,56,Back,5568405397,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884023,551,17,2,73,54,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-03-09T03:10:14.186Z,2025-03-09T05:14:09Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5568474719,55,550,5568543899,158,,5568286861,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884633,634,1,2,74,58,87c66ubwpzykovmkaf1t46bis,0,76.3,89.1,2025-03-09T03:11:17.791Z,2025-03-09T03:11:20Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5568290077,155,,5568290091,1,,5568290075,5,,5568290079,152,,5568290081,56,Center,5568290083,140,87.9,5568290087,212,42.1,5568290085,141,29.8,5568290089,213,5.01,5568290073,2,,,,,,,,,,,,,,,,,,,,,,,,,
2785884665,554,12,2,75,3,kfq8fhwnmycbtad1u0fyefx0,1,11.9,64.2,2025-03-09T03:11:22.970Z,2025-03-09T03:11:34Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5568290257,56,Back,5568290291,15,,5568290265,213,0.39,5568290259,140,22.6,5568290261,141,70.9,5568290263,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884695,635,1,2,75,4,87c66ubwpzykovmkaf1t46bis,1,64.6,20.1,2025-03-09T03:11:24.376Z,2025-03-09T03:11:26Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5568290405,141,38.2,5568290409,213,2.66,5568290407,212,26.6,5568290401,56,Back,5568290403,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884741,636,1,2,75,6,87c66ubwpzykovmkaf1t46bis,1,42.1,38.2,2025-03-09T03:11:25.959Z,2025-03-09T03:11:29Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5568290631,56,Right,5568290643,212,24.4,5568290635,140,57.2,5568290639,141,11.0,5568290647,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884771,637,1,2,75,10,87c66ubwpzykovmkaf1t46bis,0,57.0,10.4,2025-03-09T03:11:29.800Z,2025-03-09T03:11:32Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5568290779,196,,5568290777,155,,5568290791,1,,5568290781,56,Center,5568290783,140,76.0,5568290785,141,74.2,5568290789,213,1.14,5568290787,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884783,555,61,2,75,14,kfq8fhwnmycbtad1u0fyefx0,0,19.4,15.8,2025-03-09T03:11:33.834Z,2025-03-09T03:11:34Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5568290847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884847,638,1,2,75,17,87c66ubwpzykovmkaf1t46bis,0,89.7,89.0,2025-03-09T03:11:37.192Z,2025-03-09T03:11:39Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5568291159,155,,5568291169,213,4.77,5568291165,141,45.5,5568291157,2,,5568291167,212,29.6,5568291163,140,91.2,5568291161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884917,556,12,2,75,21,kfq8fhwnmycbtad1u0fyefx0,1,3.8,51.0,2025-03-09T03:11:40.955Z,2025-03-09T03:11:44Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5568291531,213,1.23,5568291525,140,12.0,5568291529,212,25.4,5568291527,141,86.2,5568291523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884921,557,3,2,75,24,kfq8fhwnmycbtad1u0fyefx0,0,13.8,90.4,2025-03-09T03:11:44.579Z,2025-03-09T03:11:48Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5568291547,285,,5568291647,233,639,5568291545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884927,639,7,2,75,24,87c66ubwpzykovmkaf1t46bis,0,86.2,9.6,2025-03-09T03:11:44.580Z,2025-03-09T03:11:49Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5568291565,286,,5568291561,56,Right,5568291609,233,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884997,640,83,2,75,31,87c66ubwpzykovmkaf1t46bis,0,68.9,6.2,2025-03-09T03:11:50.880Z,2025-03-09T04:03:17Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5568426851,399,2m28wyud6xi78nt8e92p9keay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885019,558,43,2,75,33,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-03-09T03:11:52.740Z,2025-03-09T03:12:08Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5568292033,56,Back,5568292891,144,3,5568292035,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885035,559,43,2,75,34,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-03-09T03:11:54.075Z,2025-03-09T03:12:07Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5568292131,347,0,5568292129,56,Back,5568292785,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885131,560,4,2,75,38,kfq8fhwnmycbtad1u0fyefx0,1,29.2,94.4,2025-03-09T03:11:58.071Z,2025-03-09T04:13:39Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5568292655,285,,5568443363,295,,5568426731,233,641,5568292651,152,,5568292649,56,Back,5568292645,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885073,641,4,2,75,38,87c66ubwpzykovmkaf1t46bis,0,70.8,5.6,2025-03-09T03:11:58.072Z,2025-03-09T04:05:00Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5568391887,295,,5568292337,152,,5568292335,56,Right,5568426737,233,560,5568292333,13,,5568292341,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885311,642,18,2,75,55,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-09T03:12:14.920Z,2025-03-09T03:12:27Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5568293557,59,23,5568293625,55,643,5568293555,44,Defender,5568293553,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885317,643,19,2,75,55,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-09T03:12:14.921Z,2025-03-09T04:13:35Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5568293885,293,2,5568293581,42,,5568293601,55,642,5568293593,59,7,5568443237,292,3,5568293597,44,Defender,5568293589,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885655,644,18,2,76,33,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-09T03:12:52.787Z,2025-03-09T03:13:03Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5568295525,55,645,5568295445,42,,5568295449,59,17,5568295447,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885659,645,19,2,76,33,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-09T03:12:52.788Z,2025-03-09T04:13:31Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5568295473,145,9,5568443113,292,4,5568295477,44,Defender,5568295469,42,,5568295791,293,5,5568295479,55,644,5568295475,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885737,561,1,2,76,41,kfq8fhwnmycbtad1u0fyefx0,1,30.9,85.6,2025-03-09T03:13:00.908Z,2025-03-09T03:13:05Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5568295865,56,Back,5568295869,141,75.3,5568295867,140,34.1,5568295873,213,5.16,5568295863,152,,5568295861,5,,5568295871,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885785,562,1,2,76,45,kfq8fhwnmycbtad1u0fyefx0,1,33.7,69.4,2025-03-09T03:13:04.877Z,2025-03-09T03:13:09Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568296101,140,42.6,5568296099,56,Back,5568296097,155,,5568296103,141,24.4,5568296105,212,32.0,5568296107,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885863,563,1,2,76,49,kfq8fhwnmycbtad1u0fyefx0,1,59.1,16.1,2025-03-09T03:13:09.604Z,2025-03-09T03:13:16Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5568296573,56,Right,5568296581,212,11.6,5568296577,141,12.6,5568296575,140,69.9,5568296585,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885851,646,83,2,76,55,87c66ubwpzykovmkaf1t46bis,0,36.2,89.6,2025-03-09T03:13:14.985Z,2025-03-09T03:13:21Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5568296797,399,f2nxaemhqi8kbtbejnqekgd4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885861,647,43,2,76,55,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-09T03:13:15.440Z,2025-03-09T03:13:19Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5568296725,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885893,564,1,2,76,56,kfq8fhwnmycbtad1u0fyefx0,1,60.0,11.0,2025-03-09T03:13:16.212Z,2025-03-09T03:13:19Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5568296741,213,2.83,5568296733,56,Back,5568296739,212,29.2,5568296735,140,33.6,5568296737,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885907,565,1,2,76,59,kfq8fhwnmycbtad1u0fyefx0,1,26.5,25.3,2025-03-09T03:13:19.212Z,2025-03-09T03:13:22Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5568296835,212,28.8,5568296837,213,2.14,5568296829,56,Back,5568296831,140,11.7,5568296833,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885953,566,1,2,77,2,kfq8fhwnmycbtad1u0fyefx0,1,11.7,60.9,2025-03-09T03:13:22.084Z,2025-03-09T03:13:26Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5568297131,212,16.1,5568297125,56,Back,5568297129,141,62.0,5568297133,213,0.05,5568297127,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885973,567,1,2,77,6,kfq8fhwnmycbtad1u0fyefx0,1,28.6,70.8,2025-03-09T03:13:26.492Z,2025-03-09T03:13:29Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5568297249,140,35.6,5568297247,56,Back,5568297251,141,66.3,5568297253,212,8.0,5568297255,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885987,568,1,2,77,9,kfq8fhwnmycbtad1u0fyefx0,1,37.8,62.9,2025-03-09T03:13:29.102Z,2025-03-09T03:13:33Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568297383,213,5.59,5568297373,56,Back,5568297375,140,46.3,5568297379,212,11.6,5568297377,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886027,569,1,2,77,13,kfq8fhwnmycbtad1u0fyefx0,0,44.0,53.3,2025-03-09T03:13:33.341Z,2025-03-09T03:13:36Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5568297609,140,89.4,5568297605,155,,5568297607,56,Center,5568297617,1,,5568297615,213,0.18,5568297611,141,66.3,5568297613,212,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886243,649,1,2,77,31,87c66ubwpzykovmkaf1t46bis,0,13.0,45.2,2025-03-09T03:13:51.393Z,2025-03-09T03:13:56Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5568298743,199,,5568298755,1,,5568298749,141,50.6,5568298745,56,Center,5568298747,140,63.5,5568298751,212,53.2,5568298753,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886249,570,61,2,77,37,kfq8fhwnmycbtad1u0fyefx0,1,39.5,53.7,2025-03-09T03:13:56.974Z,2025-03-09T03:13:57Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5568298791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886287,572,1,2,77,39,kfq8fhwnmycbtad1u0fyefx0,0,42.3,53.7,2025-03-09T03:13:59.357Z,2025-03-09T03:13:59Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5568298971,213,1.51,5568298963,56,Back,5568298967,141,56.3,5568298965,140,42.4,5568298969,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886283,650,8,2,77,39,87c66ubwpzykovmkaf1t46bis,1,59.3,42.4,2025-03-09T03:13:59.497Z,2025-03-09T03:13:59Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5568298957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886309,651,4,2,77,41,87c66ubwpzykovmkaf1t46bis,1,57.0,40.2,2025-03-09T03:14:00.932Z,2025-03-09T03:14:06Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5568299101,13,,5568299103,56,Center,5568299145,233,573,5568299109,286,,5568299105,152,,5568299107,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886303,573,4,2,77,41,kfq8fhwnmycbtad1u0fyefx0,0,43.0,59.8,2025-03-09T03:14:00.933Z,2025-03-09T03:14:06Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5568299173,233,651,5568299053,152,,5568299049,13,,5568299051,56,Back,5568299057,285,,5568299055,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886445,652,1,2,77,52,87c66ubwpzykovmkaf1t46bis,1,51.6,36.6,2025-03-09T03:14:12.593Z,2025-03-09T03:14:14Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5568299851,56,Center,5568299861,213,1.36,5568299847,152,,5568299853,140,55.4,5568299843,5,,5568299857,141,64.3,5568299859,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886465,653,1,2,77,55,87c66ubwpzykovmkaf1t46bis,1,55.4,64.3,2025-03-09T03:14:14.738Z,2025-03-09T03:14:17Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5568299961,56,Back,5568299963,140,35.4,5568299965,141,79.6,5568299969,213,2.68,5568299967,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886497,654,1,2,77,57,87c66ubwpzykovmkaf1t46bis,1,35.4,79.0,2025-03-09T03:14:17.218Z,2025-03-09T03:14:20Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5568300091,140,15.8,5568300093,141,52.8,5568300089,56,Back,5568300095,212,27.2,5568300097,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886549,655,1,2,78,0,87c66ubwpzykovmkaf1t46bis,1,16.2,52.7,2025-03-09T03:14:20.129Z,2025-03-09T03:14:25Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5568300391,141,30.6,5568300387,56,Back,5568300393,212,17.5,5568300389,140,24.8,5568300395,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886567,656,1,2,78,5,87c66ubwpzykovmkaf1t46bis,1,27.0,26.8,2025-03-09T03:14:24.890Z,2025-03-09T03:14:27Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5568300473,155,,5568300481,212,43.4,5568300483,213,0.68,5568300477,140,59.1,5568300475,56,Center,5568300479,141,66.9,5568300485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886595,657,1,2,78,7,87c66ubwpzykovmkaf1t46bis,1,59.1,66.9,2025-03-09T03:14:26.882Z,2025-03-09T03:42:38Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,1.0,,5568300625,213,4.34,5568379783,156,,5568301231,210,13,5568300623,212,16.0,5568300617,56,Center,5568300621,141,44.9,5568300619,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886633,574,83,2,78,8,kfq8fhwnmycbtad1u0fyefx0,0,31.1,46.1,2025-03-09T03:14:28.005Z,2025-03-09T04:13:24Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568442925,399,zd582wgzhdcz8n6oipywt3vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886623,658,13,2,78,11,87c66ubwpzykovmkaf1t46bis,1,76.8,55.6,2025-03-09T03:14:31.546Z,2025-03-09T05:14:22Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5568301253,29,,5568301261,103,72.2,5568301267,231,49.8,5568301259,102,50.8,5568301265,230,97.3,5568300795,56,Center,5568301027,72,,5568301263,215,,5568301251,74,,5568301255,55,657,5568300789,22,,5568301029,18,,,,,,,,,,,,,,,,,,,
2785886793,575,5,2,78,14,kfq8fhwnmycbtad1u0fyefx0,1,-1.1,51.2,2025-03-09T03:14:33.859Z,2025-03-09T05:18:01Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568301635,346,,5568301693,233,659,5568301633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886671,659,5,2,78,14,87c66ubwpzykovmkaf1t46bis,0,101.1,48.8,2025-03-09T03:14:33.859Z,2025-03-09T05:18:02Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5568300985,56,Center,5568300987,346,,5568301729,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886817,576,1,2,78,28,kfq8fhwnmycbtad1u0fyefx0,1,3.4,46.0,2025-03-09T03:14:47.645Z,2025-03-09T03:14:49Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5568301797,124,,5568301805,212,14.1,5568301807,213,0.95,5568301799,56,Back,5568301803,141,62.9,5568301811,237,,5568301801,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886865,577,1,2,78,30,kfq8fhwnmycbtad1u0fyefx0,1,19.5,72.1,2025-03-09T03:14:49.805Z,2025-03-09T03:14:57Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5568302143,213,3.96,5568302141,212,18.0,5568302137,140,7.8,5568302135,56,Back,5568302139,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886913,578,1,2,78,37,kfq8fhwnmycbtad1u0fyefx0,1,9.5,43.9,2025-03-09T03:14:57.455Z,2025-03-09T03:15:03Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5568302387,56,Back,5568302389,140,32.3,5568302385,155,,5568302395,213,0.75,5568302397,1,,5568302391,141,76.7,5568302393,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886933,579,1,2,78,43,kfq8fhwnmycbtad1u0fyefx0,0,31.6,79.3,2025-03-09T03:15:02.983Z,2025-03-09T03:15:05Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568302533,141,74.7,5568302531,140,87.1,5568302537,213,6.23,5568302535,212,58.4,5568302539,1,,5568302527,155,,5568302529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887153,661,1,2,79,3,87c66ubwpzykovmkaf1t46bis,0,11.6,36.6,2025-03-09T03:15:23.443Z,2025-03-09T03:15:27Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5568303703,56,Center,5568303701,199,,5568303707,141,63.1,5568303709,212,45.2,5568303705,140,51.1,5568303715,213,0.41,5568303717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887207,662,1,2,79,9,87c66ubwpzykovmkaf1t46bis,0,33.2,47.9,2025-03-09T03:15:29.187Z,2025-03-09T03:15:31Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5568303995,213,0.38,5568303985,3,,5568303993,212,15.8,5568303989,140,47.2,5568303987,56,Back,5568303991,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887191,581,12,2,79,9,kfq8fhwnmycbtad1u0fyefx0,1,30.1,49.4,2025-03-09T03:15:29.534Z,2025-03-09T03:15:32Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5568303885,15,,5568303869,140,44.2,5568303875,213,0.20,5568303867,56,Back,5568303871,141,53.9,5568303873,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887225,582,12,2,79,12,kfq8fhwnmycbtad1u0fyefx0,1,27.8,59.3,2025-03-09T03:15:32.566Z,2025-03-09T03:15:38Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,,5568304083,141,60.5,5568304081,140,39.7,5568304117,15,,5568304079,56,Back,5568304087,213,0.07,5568304085,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887263,663,1,2,79,13,87c66ubwpzykovmkaf1t46bis,0,33.4,41.0,2025-03-09T03:15:33.371Z,2025-03-09T03:15:36Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5568304255,213,6.25,5568304257,1,,5568304253,212,34.7,5568304251,141,39.5,5568304247,56,Center,5568304245,157,,5568304249,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887291,583,59,2,79,18,kfq8fhwnmycbtad1u0fyefx0,1,20.2,64.8,2025-03-09T03:15:37.974Z,2025-03-09T03:15:39Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5568304465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887321,584,1,2,79,19,kfq8fhwnmycbtad1u0fyefx0,0,20.7,65.1,2025-03-09T03:15:39.095Z,2025-03-09T03:15:41Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5568304601,157,,5568304613,1,,5568304603,56,Left,5568304611,213,0.43,5568304609,212,57.8,5568304605,140,70.8,5568304607,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887323,585,5,2,79,21,kfq8fhwnmycbtad1u0fyefx0,0,73.8,100.9,2025-03-09T03:15:41.427Z,2025-03-09T05:18:02Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5568304617,347,,5568304615,56,Left,5568305943,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887555,664,5,2,79,21,87c66ubwpzykovmkaf1t46bis,1,26.2,-0.9,2025-03-09T03:15:41.427Z,2025-03-09T05:18:02Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5568305907,56,Back,5568305909,347,,5568305929,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887609,665,1,2,79,42,87c66ubwpzykovmkaf1t46bis,1,23.5,0.0,2025-03-09T03:16:01.875Z,2025-03-09T03:16:05Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5568306215,213,0.75,5568306207,56,Back,5568306205,107,,5568306209,140,34.1,5568306213,212,15.3,5568306211,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785887615,666,4,2,79,45,87c66ubwpzykovmkaf1t46bis,1,34.6,12.5,2025-03-09T03:16:05.242Z,2025-03-09T03:52:58Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5568306379,294,,5568306377,13,,5568306475,286,,5568306381,56,Back,5568306471,233,586,5568306383,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
