id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value
2822657841,21,61,1,2,2,e3k8yw2rbmphyfu5htn4yi5jk,0,40.8,11.6,2025-06-14T23:08:23.619Z,2025-06-14T23:08:24Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5771213153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657851,21,3,1,2,3,2n3wgr89m7jl8tmioemit2pgq,1,67.8,86.4,2025-06-14T23:08:24.247Z,2025-06-15T16:22:51Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5772354941,465,,5771213201,56,Left,5771213203,286,,5771213251,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657857,22,45,1,2,3,e3k8yw2rbmphyfu5htn4yi5jk,0,32.2,13.6,2025-06-14T23:08:24.247Z,2025-06-15T01:10:30Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771213255,233,21,5771213233,56,Back,5771213235,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657855,22,1,1,2,4,2n3wgr89m7jl8tmioemit2pgq,0,75.4,83.2,2025-06-14T23:08:25.255Z,2025-06-15T01:14:08Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771213229,213,6.14,5771213225,141,81.7,5771213221,56,Left,5771213227,212,7.3,5771213223,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657873,23,61,1,2,6,e3k8yw2rbmphyfu5htn4yi5jk,0,32.5,33.3,2025-06-14T23:08:27.788Z,2025-06-14T23:19:09Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771216497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657871,23,61,1,2,7,2n3wgr89m7jl8tmioemit2pgq,1,73.5,73.0,2025-06-14T23:08:28.676Z,2025-06-14T23:08:28Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771213311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657907,26,43,1,2,8,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-14T23:08:28.943Z,2025-06-15T16:23:52Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5772356219,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822862939,775,83,1,2,8,e3k8yw2rbmphyfu5htn4yi5jk,1,40.4,23.9,2025-06-14T23:08:29.371Z,2025-06-15T16:23:38Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5772355875,399,6pqwh2z47uwgr9u9y8n79ppzp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657895,24,1,1,2,8,2n3wgr89m7jl8tmioemit2pgq,1,60.7,67.8,2025-06-14T23:08:29.791Z,2025-06-14T23:08:31Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5771213405,140,48.7,5771213403,56,Back,5771213409,212,14.4,5771213407,141,78.1,5771213411,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657903,25,3,1,2,10,2n3wgr89m7jl8tmioemit2pgq,1,48.4,78.4,2025-06-14T23:08:30.991Z,2025-06-15T16:24:01Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771237811,233,120,5771213429,56,Back,5772356463,465,,5771213431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662047,120,45,1,2,10,e3k8yw2rbmphyfu5htn4yi5jk,0,51.6,21.6,2025-06-14T23:08:30.991Z,2025-06-15T01:10:31Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771237799,56,Center,5771237827,233,25,5771237801,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657911,27,1,1,2,11,2n3wgr89m7jl8tmioemit2pgq,0,54.8,85.7,2025-06-14T23:08:32.181Z,2025-06-15T16:24:10Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771213463,141,91.4,5771213465,212,9.0,5771213461,140,62.5,5771213467,213,0.45,5771213459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657929,25,8,1,2,12,e3k8yw2rbmphyfu5htn4yi5jk,1,40.5,8.2,2025-06-14T23:08:33.723Z,2025-06-15T16:24:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771213557,56,Back,5772356537,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657943,26,5,1,2,13,e3k8yw2rbmphyfu5htn4yi5jk,0,42.5,-1.4,2025-06-14T23:08:34.839Z,2025-06-15T01:11:48Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771213627,347,,5771213625,56,Back,5771213743,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657957,28,5,1,2,13,2n3wgr89m7jl8tmioemit2pgq,1,57.5,101.4,2025-06-14T23:08:34.839Z,2025-06-15T01:11:47Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771213735,233,26,5771213715,347,,5771213713,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822657981,29,1,1,2,21,2n3wgr89m7jl8tmioemit2pgq,0,53.6,100.0,2025-06-14T23:08:42.855Z,2025-06-14T23:08:46Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771213859,140,90.7,5771213867,1,,5771213861,141,67.6,5771213855,107,,5771213863,212,45.1,5771213865,213,5.75,5771213857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658003,27,1,1,2,26,e3k8yw2rbmphyfu5htn4yi5jk,0,12.2,30.4,2025-06-14T23:08:47.531Z,2025-06-15T16:24:38Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771213963,56,Back,5771213971,213,5.71,5771213967,141,0.0,5771213965,140,44.0,5771213969,212,39.7,5772357395,1,,5772357393,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658005,28,5,1,2,29,e3k8yw2rbmphyfu5htn4yi5jk,0,39.2,-1.3,2025-06-14T23:08:50.011Z,2025-06-15T01:11:48Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771214177,233,30,5771213979,347,,5771213977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658039,30,5,1,2,29,2n3wgr89m7jl8tmioemit2pgq,1,60.8,101.3,2025-06-14T23:08:50.011Z,2025-06-15T01:11:48Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771214173,233,28,5771214167,56,Left,5771214169,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658047,31,1,1,2,35,2n3wgr89m7jl8tmioemit2pgq,0,63.0,100.0,2025-06-14T23:08:56.838Z,2025-06-15T16:25:01Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771214207,56,Center,5771214217,1,,5771214211,141,76.3,5771214209,140,84.9,5771214205,107,,5771214213,212,28.5,5771214215,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658063,29,12,1,2,39,e3k8yw2rbmphyfu5htn4yi5jk,1,14.8,28.9,2025-06-14T23:09:00.363Z,2025-06-14T23:09:03Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771214299,140,32.4,5771214305,213,5.91,5771214301,141,18.3,5771214303,212,19.8,5771214297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658093,30,44,1,2,40,e3k8yw2rbmphyfu5htn4yi5jk,1,29.0,25.3,2025-06-14T23:09:01.750Z,2025-06-15T01:10:38Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5771214455,233,32,5771214439,56,Back,5771214441,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658081,32,44,1,2,40,2n3wgr89m7jl8tmioemit2pgq,0,71.0,74.7,2025-06-14T23:09:01.751Z,2025-06-15T01:14:02Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771214399,56,Center,5771214401,286,,5771214465,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658101,31,61,1,2,41,e3k8yw2rbmphyfu5htn4yi5jk,1,32.4,18.3,2025-06-14T23:09:02.027Z,2025-06-15T16:25:21Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5771214499,56,Back,5772358705,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658099,33,1,1,2,44,2n3wgr89m7jl8tmioemit2pgq,1,73.3,54.8,2025-06-14T23:09:05.294Z,2025-06-14T23:09:06Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771214485,56,Center,5771214491,212,13.7,5771214489,141,37.0,5771214487,140,67.1,5771214493,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658113,34,1,1,2,45,2n3wgr89m7jl8tmioemit2pgq,1,67.1,37.0,2025-06-14T23:09:06.327Z,2025-06-14T23:09:09Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771214549,141,5.8,5771214551,212,25.1,5771214545,56,Right,5771214553,213,4.15,5771214547,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658137,35,1,1,2,48,2n3wgr89m7jl8tmioemit2pgq,1,55.0,8.0,2025-06-14T23:09:09.151Z,2025-06-15T16:25:46Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771214691,141,21.1,5771214689,140,28.9,5771214693,212,28.8,5771214687,56,Back,5771214695,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658163,36,1,1,2,53,2n3wgr89m7jl8tmioemit2pgq,1,28.3,18.8,2025-06-14T23:09:14.006Z,2025-06-15T16:25:56Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5772359633,155,,5771214853,213,5.98,5771214855,1,,5771214847,140,63.1,5771214849,141,1.7,5771214845,56,Right,5771214851,212,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658165,37,3,1,2,58,2n3wgr89m7jl8tmioemit2pgq,0,74.3,6.0,2025-06-14T23:09:19.294Z,2025-06-15T16:26:11Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771214943,233,32,5771214861,286,,5771214859,56,Right,5772359931,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658175,32,7,1,2,58,e3k8yw2rbmphyfu5htn4yi5jk,1,25.7,94.0,2025-06-14T23:09:19.295Z,2025-06-15T16:26:18Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771214933,233,37,5771214897,285,,5772360165,383,,5771214895,56,Back,5772360167,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658189,34,1,1,2,59,e3k8yw2rbmphyfu5htn4yi5jk,1,14.5,89.7,2025-06-14T23:09:20.716Z,2025-06-14T23:09:22Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771214981,56,Back,5771214987,212,23.4,5771214989,213,4.32,5771214983,140,5.9,5771214985,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658199,35,1,1,3,1,e3k8yw2rbmphyfu5htn4yi5jk,0,5.9,57.9,2025-06-14T23:09:22.043Z,2025-06-14T23:09:24Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771215035,213,0.77,5771215033,212,43.0,5771215025,157,,5771215029,140,35.3,5771215031,141,100.0,5771215037,1,,5771215027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658201,36,5,1,3,3,e3k8yw2rbmphyfu5htn4yi5jk,0,34.7,101.7,2025-06-14T23:09:24.303Z,2025-06-15T01:11:49Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771215041,56,Back,5771215043,347,,5771215685,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658297,38,5,1,3,3,2n3wgr89m7jl8tmioemit2pgq,1,65.3,-1.7,2025-06-14T23:09:24.303Z,2025-06-15T01:11:49Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771215639,56,Right,5771215641,347,,5771215669,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658309,39,1,1,3,26,2n3wgr89m7jl8tmioemit2pgq,0,70.7,0.0,2025-06-14T23:09:47.225Z,2025-06-15T16:28:05Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771215707,141,6.7,5771215701,107,,5771215711,213,1.27,5771216001,189,,5771215709,212,6.1,5771215705,140,72.4,5771215703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658311,40,43,1,3,27,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-14T23:09:48.566Z,2025-06-15T16:28:03Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771215717,56,Right,5772363203,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822864711,777,50,1,3,28,e3k8yw2rbmphyfu5htn4yi5jk,1,27.1,92.2,2025-06-14T23:09:49.868Z,2025-06-15T16:29:10Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5772365315,285,,5772365317,233,778,5772365311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822864709,778,7,1,3,28,2n3wgr89m7jl8tmioemit2pgq,0,72.9,7.8,2025-06-14T23:09:49.869Z,2025-06-15T16:29:10Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5772365333,233,777,5772365305,286,,5772365303,56,Right,5772365309,178,,5772365307,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658331,41,4,1,3,29,2n3wgr89m7jl8tmioemit2pgq,1,77.5,7.8,2025-06-14T23:09:49.952Z,2025-06-15T16:29:17Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771215853,56,Right,5771215855,152,,5771215851,13,,5771215919,233,37,5771215859,286,,5771216219,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658335,37,4,1,3,29,e3k8yw2rbmphyfu5htn4yi5jk,0,22.5,92.2,2025-06-14T23:09:49.953Z,2025-06-15T16:29:18Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771215913,285,,5771215905,13,,5771215909,152,,5771217173,295,,5771215907,56,Back,5771215951,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658515,42,1,1,4,14,2n3wgr89m7jl8tmioemit2pgq,0,74.6,4.7,2025-06-14T23:10:34.958Z,2025-06-15T16:30:34Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771216999,152,,5772367469,223,,5771216993,2,,5772367471,72,,5771216995,5,,5771217007,212,48.0,5771217009,213,0.96,5771217005,141,62.7,5771217003,140,5771217001,56,Center,5771216997,155,,5771217011,1,,,,,,,,,,100.0,,,,,,,,,,
2822658525,38,5,1,4,16,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.8,39.0,2025-06-14T23:10:37.298Z,2025-06-15T01:11:49Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771217075,56,Back,5771217077,346,,5771217291,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658561,43,5,1,4,16,2n3wgr89m7jl8tmioemit2pgq,0,100.8,61.0,2025-06-14T23:10:37.298Z,2025-06-15T01:11:50Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771217279,346,,5771217277,56,Center,5771217335,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658733,39,1,1,4,52,e3k8yw2rbmphyfu5htn4yi5jk,1,4.6,40.3,2025-06-14T23:11:13.828Z,2025-06-14T23:11:19Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771218337,140,59.2,5771218349,74,,5771218345,1,,5771218343,213,6.22,5771218333,124,,5771218335,56,Center,5771218341,212,57.4,5771218339,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658743,40,61,1,4,58,e3k8yw2rbmphyfu5htn4yi5jk,0,59.2,35.2,2025-06-14T23:11:19.060Z,2025-06-15T16:31:22Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5771218371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658757,44,1,1,4,59,2n3wgr89m7jl8tmioemit2pgq,0,30.4,57.2,2025-06-14T23:11:19.967Z,2025-06-14T23:11:21Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771218453,157,,5771218457,140,71.6,5771218455,56,Center,5771218461,212,43.3,5771218459,141,57.3,5771218465,1,,5771218463,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658789,41,12,1,5,3,e3k8yw2rbmphyfu5htn4yi5jk,1,24.1,34.0,2025-06-14T23:11:24.060Z,2025-06-15T01:13:28Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771218669,141,18.3,5771218673,213,5.81,5771218671,212,23.6,5771218667,140,44.1,5771218665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658793,42,1,1,5,5,e3k8yw2rbmphyfu5htn4yi5jk,1,44.1,18.3,2025-06-14T23:11:26.300Z,2025-06-15T16:31:39Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771218687,56,Back,5771218695,213,2.07,5771218693,212,13.3,5771218689,140,38.0,5771218691,141,35.4,5772369479,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658807,43,1,1,5,6,e3k8yw2rbmphyfu5htn4yi5jk,1,38.0,35.4,2025-06-14T23:11:26.956Z,2025-06-14T23:11:30Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771218773,213,1.77,5771218767,140,32.7,5771218771,212,28.6,5771218765,56,Back,5771218769,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658827,44,1,1,5,11,e3k8yw2rbmphyfu5htn4yi5jk,1,32.9,79.7,2025-06-14T23:11:32.148Z,2025-06-14T23:11:32Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771218911,213,4.49,5771218907,141,63.0,5771218909,212,11.7,5771218903,56,Back,5771218905,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658849,45,1,1,5,11,e3k8yw2rbmphyfu5htn4yi5jk,1,30.9,58.9,2025-06-14T23:11:32.820Z,2025-06-15T16:32:11Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771219013,141,93.8,5771219017,213,1.21,5771219011,140,39.3,5771219015,212,25.3,5771219009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658851,46,1,1,5,15,e3k8yw2rbmphyfu5htn4yi5jk,1,35.1,83.0,2025-06-14T23:11:36.140Z,2025-06-14T23:11:37Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5771219027,212,9.3,5771219021,56,Back,5771219025,141,70.5,5771219023,140,38.8,5771219029,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658857,47,1,1,5,16,e3k8yw2rbmphyfu5htn4yi5jk,1,38.8,70.5,2025-06-14T23:11:37.124Z,2025-06-14T23:11:38Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771219059,213,2.13,5771219055,141,86.9,5771219053,140,32.1,5771219057,212,13.2,5771219051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658873,48,1,1,5,17,e3k8yw2rbmphyfu5htn4yi5jk,1,32.2,86.3,2025-06-14T23:11:38.580Z,2025-06-14T23:11:41Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5771219129,213,4.12,5771219123,140,22.2,5771219125,141,63.4,5771219127,212,18.8,5771219121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658885,49,1,1,5,20,e3k8yw2rbmphyfu5htn4yi5jk,1,26.5,62.4,2025-06-14T23:11:41.692Z,2025-06-15T16:32:27Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771219169,140,21.8,5771219171,141,78.3,5771219173,212,11.9,5771219175,213,2.00,5771219167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658917,50,1,1,5,22,e3k8yw2rbmphyfu5htn4yi5jk,1,24.6,79.3,2025-06-14T23:11:43.260Z,2025-06-14T23:11:49Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771219331,140,8.8,5771219337,213,3.80,5771219335,212,20.9,5771219333,141,60.5,5771219329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658931,51,1,1,5,28,e3k8yw2rbmphyfu5htn4yi5jk,1,9.8,60.7,2025-06-14T23:11:49.853Z,2025-06-15T16:32:44Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771219411,141,90.8,5771219407,56,Back,5772371779,155,,5771219415,213,1.95,5771219413,212,22.0,5771219409,140,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658945,52,61,1,5,29,e3k8yw2rbmphyfu5htn4yi5jk,1,3.4,90.0,2025-06-14T23:11:50.124Z,2025-06-15T16:33:13Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771219473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658949,45,5,1,5,29,2n3wgr89m7jl8tmioemit2pgq,1,90.0,-0.9,2025-06-14T23:11:50.612Z,2025-06-15T01:11:50Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771219525,233,53,5771219495,347,,5771219493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822658947,53,5,1,5,29,e3k8yw2rbmphyfu5htn4yi5jk,0,10.0,100.9,2025-06-14T23:11:50.612Z,2025-06-15T01:11:50Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771219487,56,Back,5771219489,347,,5771219543,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659007,46,1,1,5,33,2n3wgr89m7jl8tmioemit2pgq,1,94.3,0.0,2025-06-14T23:11:53.974Z,2025-06-15T01:13:26Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771219745,141,4.7,5771219743,140,82.1,5771219749,213,2.82,5771219741,56,Right,5771219739,107,,5771219747,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659025,47,1,1,5,41,2n3wgr89m7jl8tmioemit2pgq,1,82.0,4.7,2025-06-14T23:12:02.228Z,2025-06-14T23:12:05Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771219857,212,6.6,5771219851,56,Right,5771219863,189,,5771219855,141,4.0,5771219853,140,75.7,5771219859,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659047,48,1,1,5,46,2n3wgr89m7jl8tmioemit2pgq,0,76.5,3.5,2025-06-14T23:12:07.452Z,2025-06-14T23:12:09Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771219975,212,4.0,5771219971,140,76.4,5771219977,213,1.60,5771219973,141,9.4,5771219989,189,,5771219969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822866237,778,61,1,5,48,e3k8yw2rbmphyfu5htn4yi5jk,1,29.5,83.0,2025-06-14T23:12:09.375Z,2025-06-15T16:33:49Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5772373713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659059,54,43,1,5,48,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-14T23:12:09.653Z,2025-06-15T16:34:01Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5772374015,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659065,55,1,1,5,48,e3k8yw2rbmphyfu5htn4yi5jk,1,30.8,82.7,2025-06-14T23:12:09.781Z,2025-06-14T23:12:10Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771220055,140,26.6,5771220057,141,92.9,5771220053,56,Back,5771220061,213,2.14,5771220059,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659101,56,1,1,5,50,e3k8yw2rbmphyfu5htn4yi5jk,1,26.6,92.9,2025-06-14T23:12:11.844Z,2025-06-15T16:34:13Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771220275,140,15.9,5771220281,213,3.55,5771220277,141,85.7,5771220273,56,Back,5771220279,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822659113,57,1,1,5,55,e3k8yw2rbmphyfu5htn4yi5jk,1,20.4,67.6,2025-06-14T23:12:16.188Z,2025-06-14T23:12:20Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771220357,56,Back,5771220363,212,20.3,5771220365,213,1.07,5771220361,141,93.8,5771220359,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
