id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2785918591,446,1,1,2,40,b5l2e3csycjb8twvq9ek0j5gq,1,50.0,20.9,2025-03-09T03:10:34.965Z,2025-03-09T04:25:35Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,,5568466819,140,65.5,5568466825,213,5.93,5568466821,141,12.1,5568466817,56,Right,5568466823,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884273,22,1,1,2,40,b5l2e3csycjb8twvq9ek0j5gq,1,60.2,10.1,2025-03-09T03:10:35.445Z,2025-03-09T05:22:29Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5568287919,56,Back,5568287927,213,2.75,5568287925,212,16.1,5568287921,140,46.0,5568287923,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918589,445,61,1,2,42,b5l2e3csycjb8twvq9ek0j5gq,0,52.6,37.4,2025-03-09T03:10:37.820Z,2025-03-09T04:26:31Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5568468827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884331,41,4,1,2,43,cf5r1qpotp6n5i3vdchsp2en1,1,47.8,71.4,2025-03-09T03:10:38.684Z,2025-03-09T05:12:36Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568469087,295,,5568447555,286,,5568288279,152,,5568288277,56,Back,5568288275,13,,5568288375,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884277,23,4,1,2,43,b5l2e3csycjb8twvq9ek0j5gq,0,52.2,28.6,2025-03-09T03:10:38.685Z,2025-03-09T04:26:43Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5568288353,233,41,5568288311,152,,5568288309,13,,5568289009,285,,5568469253,295,,5568287943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884325,40,43,1,2,43,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-09T03:10:38.686Z,2025-03-09T04:04:57Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568429297,144,7,5568288195,285,0,5568288193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884523,24,17,1,2,51,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T03:10:46.006Z,2025-03-09T05:27:38Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5568560977,393,,5568289561,31,,5568289565,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884593,42,1,1,3,21,cf5r1qpotp6n5i3vdchsp2en1,1,52.8,52.2,2025-03-09T03:11:16.185Z,2025-03-09T04:16:09Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568289873,213,2.75,5568289869,141,61.4,5568289871,212,16.5,5568289865,56,Back,5568289867,140,38.3,5568447585,152,,5568447583,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884621,43,1,1,3,23,cf5r1qpotp6n5i3vdchsp2en1,1,38.3,61.4,2025-03-09T03:11:18.185Z,2025-03-09T04:05:19Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568290001,140,48.8,5568290003,141,52.2,5568290007,213,5.77,5568289999,56,Back,5568290005,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884655,44,1,1,3,25,cf5r1qpotp6n5i3vdchsp2en1,1,49.9,53.0,2025-03-09T03:11:19.946Z,2025-03-09T03:11:23Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568290209,213,1.67,5568290199,56,Back,5568290205,212,22.6,5568290203,141,86.0,5568290201,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884687,45,1,1,3,28,cf5r1qpotp6n5i3vdchsp2en1,1,47.7,85.7,2025-03-09T03:11:22.945Z,2025-03-09T04:05:23Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568290361,213,3.84,5568290359,212,14.9,5568290353,56,Back,5568290357,141,71.7,5568290355,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884709,46,1,1,3,29,cf5r1qpotp6n5i3vdchsp2en1,1,37.7,72.3,2025-03-09T03:11:24.553Z,2025-03-09T03:11:27Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568290473,212,15.9,5568290467,56,Back,5568290471,141,50.0,5568290475,213,4.41,5568290469,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884761,47,1,1,3,32,cf5r1qpotp6n5i3vdchsp2en1,1,33.2,50.0,2025-03-09T03:11:27Z,2025-03-09T04:05:29Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568290725,213,4.90,5568290723,212,19.5,5568290717,56,Back,5568290721,141,21.9,5568290719,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884787,48,1,1,3,39,cf5r1qpotp6n5i3vdchsp2en1,1,30.8,32.1,2025-03-09T03:11:34.481Z,2025-03-09T04:05:45Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568430919,212,20.5,5568430913,56,Center,5568430917,141,32.1,5568430921,213,0.00,5568430915,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884829,51,1,1,3,41,cf5r1qpotp6n5i3vdchsp2en1,1,38.9,10.7,2025-03-09T03:11:36.680Z,2025-03-09T03:11:37Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568291051,140,29.0,5568291049,56,Back,5568291057,213,2.25,5568291055,212,16.5,5568291053,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884843,52,1,1,3,42,cf5r1qpotp6n5i3vdchsp2en1,1,29.0,29.5,2025-03-09T03:11:37.528Z,2025-03-09T03:11:38Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568291145,213,4.79,5568291133,140,29.8,5568291129,56,Back,5568291137,141,12.9,5568291143,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884893,53,1,1,3,43,cf5r1qpotp6n5i3vdchsp2en1,1,29.8,12.9,2025-03-09T03:11:38.624Z,2025-03-09T03:11:42Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568291401,213,2.45,5568291399,212,29.2,5568291393,56,Back,5568291395,140,8.4,5568291397,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884911,54,1,1,3,47,cf5r1qpotp6n5i3vdchsp2en1,0,12.4,46.0,2025-03-09T03:11:42.689Z,2025-03-09T03:11:44Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568291499,212,40.2,5568291501,213,0.59,5568291491,155,,5568291503,1,,5568291495,140,44.2,5568291497,141,79.0,5568291493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884965,25,1,1,3,53,b5l2e3csycjb8twvq9ek0j5gq,1,60.7,9.6,2025-03-09T03:11:48.686Z,2025-03-09T03:13:29Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568297265,212,10.4,5568297267,213,0.92,5568297263,141,21.7,5568297259,56,Center,5568297261,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884977,26,1,1,3,53,b5l2e3csycjb8twvq9ek0j5gq,1,68.1,15.6,2025-03-09T03:11:48.853Z,2025-03-09T03:13:33Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5568297367,213,5.11,5568297365,212,7.4,5568297361,140,70.8,5568297359,56,Right,5568297363,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785884989,27,1,1,3,55,b5l2e3csycjb8twvq9ek0j5gq,0,83.1,6.2,2025-03-09T03:11:50.205Z,2025-03-09T03:13:51Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568297749,213,1.28,5568297753,1,,5568297741,141,68.7,5568297731,155,,5568297729,2,,5568297737,140,95.3,5568297745,212,44.4,5568297733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885001,55,12,1,3,55,cf5r1qpotp6n5i3vdchsp2en1,1,6.4,45.7,2025-03-09T03:11:50.689Z,2025-03-09T03:11:52Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568291953,212,9.8,5568291955,213,3.74,5568291979,167,,5568291949,140,0.0,5568291951,141,37.6,5568291969,15,,5568291947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885067,28,43,1,3,57,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T03:11:52.229Z,2025-03-09T03:12:20Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5568292283,346,0,5568292281,56,Center,5568293499,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885319,29,6,1,3,58,b5l2e3csycjb8twvq9ek0j5gq,1,98.2,63.7,2025-03-09T03:11:52.989Z,2025-03-09T05:12:30Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568293635,56,Center,5568293637,73,,5568472579,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885005,56,6,1,3,58,cf5r1qpotp6n5i3vdchsp2en1,0,1.8,36.3,2025-03-09T03:11:52.989Z,2025-03-09T05:12:31Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568292069,56,Back,5568472597,233,29,5568292071,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885391,30,1,1,4,29,b5l2e3csycjb8twvq9ek0j5gq,1,99.5,99.5,2025-03-09T03:12:24.213Z,2025-03-09T04:30:15Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,1.0,,5568293995,213,4.61,5568293997,1,,5568294405,154,,5568293981,6,,5568293983,155,,5568293993,212,42.1,5568293989,140,95.4,5568293979,2,,5568294403,210,13,5568293991,141,37.9,5568293985,223,,5568293987,56,Center,,,,,,,,,,,,,,,,,,,,,
2785920657,478,44,1,4,33,b5l2e3csycjb8twvq9ek0j5gq,1,85.4,39.8,2025-03-09T03:12:27.992Z,2025-03-09T05:13:13Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568476113,286,,5568476111,56,Center,5568476129,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785920413,661,44,1,4,33,cf5r1qpotp6n5i3vdchsp2en1,0,14.6,60.2,2025-03-09T03:12:27.993Z,2025-03-09T05:13:14Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5568475845,285,,5568476139,233,478,5568475843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885395,31,13,1,4,33,b5l2e3csycjb8twvq9ek0j5gq,1,91.1,39.3,2025-03-09T03:12:28.837Z,2025-03-09T05:32:00Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568294431,87,,5568294447,231,50.5,5568294433,29,,5568294445,230,99.1,5568294181,328,,5568294021,17,,5568294441,102,42.4,5568294175,25,,5568294177,15,,5568294023,56,Center,5568294435,154,,5568294443,103,56.9,5568294437,55,30,,,,,,,,,,,,,,,,,,
2785885419,32,5,1,4,36,b5l2e3csycjb8twvq9ek0j5gq,0,100.8,40.6,2025-03-09T03:12:31.374Z,2025-03-09T04:28:05Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568294563,233,57,5568294155,56,Center,5568294157,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885477,57,5,1,4,36,cf5r1qpotp6n5i3vdchsp2en1,1,-0.8,59.4,2025-03-09T03:12:31.374Z,2025-03-09T05:19:47Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568294483,346,,5568294481,56,Back,5568294541,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885521,58,1,1,4,44,cf5r1qpotp6n5i3vdchsp2en1,1,3.8,49.3,2025-03-09T03:12:38.969Z,2025-03-09T03:12:43Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568294727,124,,5568294741,237,,5568294731,140,8.1,5568294729,56,Back,5568294737,213,5.05,5568294735,212,13.5,5568294733,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885583,59,1,1,4,47,cf5r1qpotp6n5i3vdchsp2en1,1,16.0,28.0,2025-03-09T03:12:42.818Z,2025-03-09T03:12:51Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568295085,141,71.4,5568295087,212,29.6,5568295083,140,13.5,5568295081,56,Back,5568295089,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885613,60,1,1,4,57,cf5r1qpotp6n5i3vdchsp2en1,1,8.4,72.0,2025-03-09T03:12:52.633Z,2025-03-09T04:06:38Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568295259,213,6.25,5568295251,56,Back,5568295253,140,34.6,5568295257,212,27.5,5568295255,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885627,61,1,1,4,59,cf5r1qpotp6n5i3vdchsp2en1,1,34.5,70.8,2025-03-09T03:12:54.681Z,2025-03-09T03:12:56Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568295337,141,69.9,5568295335,140,12.9,5568295333,56,Back,5568295341,213,3.17,5568295339,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885639,62,1,1,5,0,cf5r1qpotp6n5i3vdchsp2en1,1,12.9,69.9,2025-03-09T03:12:55.888Z,2025-03-09T04:06:45Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568295399,56,Back,5568295407,213,4.39,5568295405,212,16.6,5568295401,140,7.9,5568295403,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885703,63,1,1,5,1,cf5r1qpotp6n5i3vdchsp2en1,1,7.9,46.7,2025-03-09T03:12:56.881Z,2025-03-09T03:13:02Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568295689,213,5.12,5568295685,141,17.9,5568295687,212,21.4,5568295683,140,16.0,5568295681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885747,64,1,1,5,7,cf5r1qpotp6n5i3vdchsp2en1,1,14.8,17.9,2025-03-09T03:13:02.313Z,2025-03-09T03:13:05Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568295919,213,2.07,5568295911,56,Back,5568295913,140,6.6,5568295915,141,40.9,5568295917,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885789,65,1,1,5,10,cf5r1qpotp6n5i3vdchsp2en1,1,5.8,42.8,2025-03-09T03:13:05.586Z,2025-03-09T03:13:09Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568296115,140,14.3,5568296121,213,1.10,5568296117,141,68.8,5568296119,212,19.8,5568296111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885837,66,1,1,5,14,cf5r1qpotp6n5i3vdchsp2en1,1,16.9,70.2,2025-03-09T03:13:09.817Z,2025-03-09T04:07:21Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568296397,141,92.1,5568296395,140,43.6,5568296393,56,Back,5568296401,213,0.49,5568296399,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885857,67,1,1,5,18,cf5r1qpotp6n5i3vdchsp2en1,1,43.7,92.1,2025-03-09T03:13:13.409Z,2025-03-09T04:07:25Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568296549,141,69.6,5568296547,140,36.3,5568296541,56,Back,5568296551,212,17.2,5568296553,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885899,68,1,1,5,20,cf5r1qpotp6n5i3vdchsp2en1,1,36.3,69.6,2025-03-09T03:13:15.448Z,2025-03-09T03:13:20Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568296769,212,25.8,5568296765,140,31.2,5568296771,213,4.50,5568296767,141,32.5,5568296763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885933,69,1,1,5,25,cf5r1qpotp6n5i3vdchsp2en1,1,34.3,23.9,2025-03-09T03:13:20.033Z,2025-03-09T03:13:24Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568296975,140,37.3,5568296983,212,11.5,5568296987,213,4.99,5568296971,56,Back,5568296979,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785885985,70,1,1,5,29,cf5r1qpotp6n5i3vdchsp2en1,1,22.9,33.4,2025-03-09T03:13:23.904Z,2025-03-09T03:13:32Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568297339,141,43.9,5568297341,212,14.4,5568297335,56,Back,5568297343,213,2.62,5568297337,140,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886017,71,1,1,5,37,cf5r1qpotp6n5i3vdchsp2en1,1,13.4,39.7,2025-03-09T03:13:32.313Z,2025-03-09T03:13:35Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568297549,140,17.8,5568297555,213,4.96,5568297553,212,19.1,5568297547,56,Back,5568297551,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886065,72,1,1,5,40,cf5r1qpotp6n5i3vdchsp2en1,1,22.5,21.0,2025-03-09T03:13:34.977Z,2025-03-09T03:13:39Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568297847,56,Back,5568297859,213,2.40,5568297857,212,20.4,5568297853,141,41.2,5568297849,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886129,73,1,1,5,44,cf5r1qpotp6n5i3vdchsp2en1,1,11.1,40.7,2025-03-09T03:13:39.137Z,2025-03-09T03:13:44Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568298157,140,32.1,5568298155,56,Back,5568298163,213,0.57,5568298159,141,61.7,5568298161,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886131,74,4,1,5,49,cf5r1qpotp6n5i3vdchsp2en1,1,27.0,71.6,2025-03-09T03:13:44.208Z,2025-03-09T05:12:37Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5568298193,152,,5568298189,13,,5568298197,285,,5568298383,233,33,5568298191,56,Back,5568477699,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886133,33,4,1,5,49,b5l2e3csycjb8twvq9ek0j5gq,0,73.0,28.4,2025-03-09T03:13:44.209Z,2025-03-09T05:12:37Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568298363,152,,5568298415,233,74,5568298365,286,,5568298357,13,,5568298359,295,,5568298361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886251,75,1,1,5,55,cf5r1qpotp6n5i3vdchsp2en1,1,28.8,59.4,2025-03-09T03:13:50.385Z,2025-03-09T03:13:57Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568298801,140,46.6,5568298797,152,,5568298795,155,,5568298793,5,,5568298803,141,89.3,5568298807,213,0.83,5568298799,56,Back,5568298805,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886265,76,1,1,6,2,cf5r1qpotp6n5i3vdchsp2en1,1,56.1,87.2,2025-03-09T03:13:57.033Z,2025-03-09T03:13:58Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568298869,56,Center,5568298871,140,66.6,5568298873,141,67.2,5568298877,213,5.39,5568298875,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886279,77,1,1,6,3,cf5r1qpotp6n5i3vdchsp2en1,1,66.0,67.9,2025-03-09T03:13:58.385Z,2025-03-09T03:13:59Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5568298941,141,89.1,5568298943,212,18.7,5568298937,140,54.6,5568298945,213,2.26,5568298933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886323,78,1,1,6,4,cf5r1qpotp6n5i3vdchsp2en1,1,54.6,89.1,2025-03-09T03:13:59.241Z,2025-03-09T03:14:03Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568299187,140,50.9,5568299185,56,Center,5568299191,212,11.5,5568299193,213,4.37,5568299189,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886353,79,1,1,6,8,cf5r1qpotp6n5i3vdchsp2en1,1,58.1,71.2,2025-03-09T03:14:03.520Z,2025-03-09T03:14:05Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568299363,140,56.7,5568299367,212,13.3,5568299365,141,90.6,5568299361,56,Left,5568299369,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886387,80,1,1,6,10,cf5r1qpotp6n5i3vdchsp2en1,1,56.7,90.6,2025-03-09T03:14:05.520Z,2025-03-09T03:14:10Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568299531,213,0.14,5568299529,212,18.7,5568299525,140,74.3,5568299527,141,94.5,5568299523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886415,81,1,1,6,14,cf5r1qpotp6n5i3vdchsp2en1,1,73.4,72.9,2025-03-09T03:14:09.897Z,2025-03-09T03:14:12Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568299691,141,58.4,5568299693,212,15.5,5568299689,140,62.0,5568299695,213,3.83,5568299687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886443,82,1,1,6,17,cf5r1qpotp6n5i3vdchsp2en1,1,61.4,56.4,2025-03-09T03:14:12.625Z,2025-03-09T03:14:14Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568299845,212,28.3,5568299837,56,Right,5568299841,141,16.4,5568299839,140,68.9,5568299849,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886509,83,1,1,6,19,cf5r1qpotp6n5i3vdchsp2en1,1,73.9,17.9,2025-03-09T03:14:14.746Z,2025-03-09T03:14:21Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568300157,141,5.6,5568300153,140,90.5,5568300149,56,Right,5568300161,212,19.3,5568300163,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886513,84,61,1,6,25,cf5r1qpotp6n5i3vdchsp2en1,0,89.4,6.8,2025-03-09T03:14:20.865Z,2025-03-09T03:14:21Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5568300171,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886575,35,12,1,6,31,b5l2e3csycjb8twvq9ek0j5gq,1,16.7,85.4,2025-03-09T03:14:26.414Z,2025-03-09T03:14:28Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568300521,212,11.0,5568300513,140,14.6,5568300509,56,Back,5568300563,167,,5568300525,213,1.77,5568300519,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886577,36,5,1,6,32,b5l2e3csycjb8twvq9ek0j5gq,0,13.2,101.3,2025-03-09T03:14:27.081Z,2025-03-09T05:19:47Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568477231,233,85,5568300543,56,Back,5568300545,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886527,85,5,1,6,32,cf5r1qpotp6n5i3vdchsp2en1,1,86.8,-1.3,2025-03-09T03:14:27.081Z,2025-03-09T05:19:47Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5568300207,56,Right,5568477223,233,36,5568300209,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886603,86,1,1,6,33,cf5r1qpotp6n5i3vdchsp2en1,1,87.7,0.0,2025-03-09T03:14:28.081Z,2025-03-09T04:09:03Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568435693,1,,5568300681,212,22.6,5568300679,141,11.3,5568300683,213,2.73,5568300677,140,67.9,5568435691,107,,5568300675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886637,87,1,1,6,35,cf5r1qpotp6n5i3vdchsp2en1,1,68.6,11.4,2025-03-09T03:14:30.713Z,2025-03-09T03:14:33Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568300853,56,Center,5568300855,140,56.7,5568300857,141,35.4,5568300859,212,20.6,5568300861,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785886683,88,1,1,6,38,cf5r1qpotp6n5i3vdchsp2en1,1,56.7,35.4,2025-03-09T03:14:33.641Z,2025-03-09T03:14:38Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568301035,140,57.0,5568301037,141,67.9,5568301033,56,Center,5568301039,212,22.1,5568301041,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
