id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823510619,20,43,1,3,14,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-20T23:40:19.942Z,2025-06-20T23:52:56Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776015165,213,5.12,5776015163,212,8.4,5776015157,56,Back,5776032571,144,1,5776015159,140,16.2,5776015161,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823513695,133,12,1,3,14,6597wqy6gmpv3zjx7rp8cdj46,1,15.7,32.7,2025-06-20T23:40:20.175Z,2025-06-20T23:53:21Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776033025,141,6.0,5776033023,140,21.9,5776033021,56,Back,5776033029,213,5.06,5776033027,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510623,21,1,1,3,16,6597wqy6gmpv3zjx7rp8cdj46,1,16.2,10.0,2025-06-20T23:40:21.894Z,2025-06-21T01:54:47Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776015219,212,4.9,5776015217,141,15.8,5776015221,213,2.19,5776015215,140,13.5,5776015213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510629,23,1,1,3,18,6597wqy6gmpv3zjx7rp8cdj46,1,13.5,15.8,2025-06-20T23:40:23.320Z,2025-06-20T23:40:24Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776015231,140,22.8,5776015233,141,15.3,5776015235,212,9.8,5776015229,56,Back,5776015237,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510635,24,1,1,3,18,6597wqy6gmpv3zjx7rp8cdj46,1,22.8,15.3,2025-06-20T23:40:24.118Z,2025-06-20T23:55:00Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776015269,140,18.1,5776015271,141,5.5,5776015267,56,Back,5776015275,213,4.07,5776034999,156,,5776015273,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510641,25,1,1,3,20,6597wqy6gmpv3zjx7rp8cdj46,1,18.1,5.5,2025-06-20T23:40:25.727Z,2025-06-20T23:40:27Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776015297,56,Back,5776015305,213,2.70,5776015299,140,4.7,5776015301,141,15.3,5776015303,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510651,26,1,1,3,22,6597wqy6gmpv3zjx7rp8cdj46,1,4.7,15.3,2025-06-20T23:40:27.374Z,2025-06-21T01:54:49Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776015361,212,30.1,5776015359,141,14.6,5776015357,140,33.4,5776015363,213,6.27,5776015365,1,,5776015355,56,Back,5776015353,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510655,27,43,1,3,23,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-20T23:40:28.518Z,2025-06-20T23:40:37Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776015385,56,Back,5776015519,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510673,28,61,1,3,27,6597wqy6gmpv3zjx7rp8cdj46,1,33.4,14.6,2025-06-20T23:40:32.734Z,2025-06-21T01:54:51Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776015449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510679,29,1,1,3,28,6597wqy6gmpv3zjx7rp8cdj46,1,33.2,5.8,2025-06-20T23:40:33.950Z,2025-06-21T01:54:53Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776015491,141,6.4,5776015489,140,45.6,5776015493,212,13.0,5776015495,213,0.03,5776015487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514317,161,61,1,3,29,6597wqy6gmpv3zjx7rp8cdj46,0,48.4,6.2,2025-06-20T23:40:34.923Z,2025-06-20T23:56:30Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5776036795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510687,48,1,1,3,31,83cpn99fh7ulkwe8nezy8a3mx,1,41.5,90.8,2025-06-20T23:40:36.541Z,2025-06-20T23:40:38Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776015535,140,36.0,5776015533,56,Back,5776015537,141,66.0,5776015539,212,17.8,5776015541,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510701,49,1,1,3,33,83cpn99fh7ulkwe8nezy8a3mx,1,35.5,61.1,2025-06-20T23:40:38.309Z,2025-06-20T23:40:45Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776015641,140,20.3,5776015643,141,42.7,5776015645,212,20.3,5776015639,56,Back,5776015647,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510717,50,1,1,3,39,83cpn99fh7ulkwe8nezy8a3mx,1,23.0,43.6,2025-06-20T23:40:44.973Z,2025-06-20T23:40:52Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776015779,212,15.7,5776015777,141,62.7,5776015775,140,31.4,5776015781,213,0.97,5776015773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510719,51,1,1,3,47,83cpn99fh7ulkwe8nezy8a3mx,1,29.8,63.6,2025-06-20T23:40:52.693Z,2025-06-21T00:36:11Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776015795,212,19.0,5776015791,140,36.8,5776015793,141,89.3,5776015797,213,1.17,5776015789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510741,52,1,1,3,49,83cpn99fh7ulkwe8nezy8a3mx,1,38.8,91.8,2025-06-20T23:40:55.174Z,2025-06-20T23:41:00Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776015915,155,,5776015927,1,,5776015919,140,75.1,5776015921,141,88.5,5776015923,212,38.2,5776015917,56,Left,5776015925,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510727,30,43,1,3,51,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-20T23:40:57.101Z,2025-06-20T23:57:31Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776016027,399,35bpd9cmuep6cqczngaqpc19m,5776037565,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510747,53,1,1,3,55,83cpn99fh7ulkwe8nezy8a3mx,0,84.9,92.9,2025-06-20T23:41:00.485Z,2025-06-20T23:41:01Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776015943,56,Center,5776015951,213,4.79,5776015945,140,86.3,5776015949,212,18.6,5776015947,141,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510763,31,12,1,3,57,6597wqy6gmpv3zjx7rp8cdj46,1,14.0,41.6,2025-06-20T23:41:02.894Z,2025-06-21T01:55:24Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776016019,140,39.4,5776016017,56,Back,5776016023,212,31.6,5776016021,141,16.8,5776016025,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510773,54,1,1,4,1,83cpn99fh7ulkwe8nezy8a3mx,1,67.0,96.8,2025-06-20T23:41:06.405Z,2025-06-20T23:41:07Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776016083,141,95.0,5776016085,212,7.8,5776016087,213,6.12,5776016079,56,Left,5776016081,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510779,55,1,1,4,1,83cpn99fh7ulkwe8nezy8a3mx,1,74.3,95.0,2025-06-20T23:41:07.013Z,2025-06-20T23:41:08Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776016125,213,3.12,5776016123,212,12.4,5776016117,56,Left,5776016121,141,95.4,5776016119,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510797,56,1,1,4,3,83cpn99fh7ulkwe8nezy8a3mx,1,63.7,95.4,2025-06-20T23:41:08.341Z,2025-06-20T23:41:11Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776016235,56,Left,5776016237,140,67.4,5776016243,213,5.13,5776016241,212,9.7,5776016239,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510805,57,1,1,4,5,83cpn99fh7ulkwe8nezy8a3mx,1,67.4,82.4,2025-06-20T23:41:10.988Z,2025-06-20T23:41:12Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776016261,56,Left,5776016263,140,62.8,5776016265,141,92.6,5776016269,213,2.18,5776016267,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510811,58,1,1,4,7,83cpn99fh7ulkwe8nezy8a3mx,1,62.4,93.5,2025-06-20T23:41:12.702Z,2025-06-20T23:41:17Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776016307,212,13.1,5776016303,140,74.9,5776016305,141,92.9,5776016309,213,6.25,5776016301,56,Left,5776016299,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510819,59,1,1,4,11,83cpn99fh7ulkwe8nezy8a3mx,1,79.1,92.7,2025-06-20T23:41:17.077Z,2025-06-20T23:41:18Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776016339,140,88.2,5776016345,213,6.28,5776016341,141,92.6,5776016343,212,9.6,5776016337,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510827,60,1,1,4,13,83cpn99fh7ulkwe8nezy8a3mx,0,89.7,93.2,2025-06-20T23:41:18.487Z,2025-06-20T23:41:20Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776016375,141,62.6,5776016373,140,95.5,5776016371,56,Center,5776016379,213,5.00,5776016367,2,,5776016377,212,21.7,5776016369,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510889,32,12,1,4,15,6597wqy6gmpv3zjx7rp8cdj46,1,4.2,44.8,2025-06-20T23:41:20.821Z,2025-06-20T23:41:39Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776016805,56,Back,5776016807,140,24.5,5776016809,141,4.1,5776016813,213,5.37,5776016811,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510849,61,1,1,4,17,83cpn99fh7ulkwe8nezy8a3mx,1,77.5,93.8,2025-06-20T23:41:23.204Z,2025-06-20T23:41:26Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776016549,212,14.4,5776016551,213,3.59,5776016547,141,84.6,5776016543,56,Left,5776016545,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510855,62,1,1,4,20,83cpn99fh7ulkwe8nezy8a3mx,1,67.1,87.6,2025-06-20T23:41:26.053Z,2025-06-20T23:41:29Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776016587,212,17.6,5776016589,213,4.30,5776016581,56,Center,5776016583,140,60.4,5776016585,141,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510861,63,1,1,4,23,83cpn99fh7ulkwe8nezy8a3mx,0,61.5,63.8,2025-06-20T23:41:29.052Z,2025-06-20T23:59:49Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776016615,212,20.9,5776016609,56,Center,5776016613,141,36.4,5776016611,140,70.5,5776016617,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514781,211,61,1,4,24,6597wqy6gmpv3zjx7rp8cdj46,1,29.3,71.6,2025-06-20T23:41:30.008Z,2025-06-21T00:00:44Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776039847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510877,64,1,1,4,27,83cpn99fh7ulkwe8nezy8a3mx,1,80.3,10.1,2025-06-20T23:41:32.485Z,2025-06-20T23:41:38Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5776016739,212,13.3,5776016741,213,2.36,5776016737,141,23.8,5776016733,56,Center,5776016735,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510883,65,1,1,4,32,83cpn99fh7ulkwe8nezy8a3mx,0,80.5,8.3,2025-06-20T23:41:37.908Z,2025-06-21T00:01:32Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5776016767,140,77.1,5776016769,141,8.3,5776016765,56,Right,5776016773,213,3.14,5776016771,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510887,66,43,1,4,33,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-20T23:41:38.732Z,2025-06-21T00:02:42Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5776041415,144,1,5776016799,212,3.4,5776016801,213,1.95,5776016793,56,Right,5776016795,140,75.9,5776016797,141,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510903,33,1,1,4,34,6597wqy6gmpv3zjx7rp8cdj46,1,16.8,92.8,2025-06-20T23:41:39.469Z,2025-06-21T00:02:39Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776041383,212,10.4,5776041385,213,6.14,5776041379,140,26.6,5776041381,141,90.6,5776041377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510929,35,1,1,4,37,6597wqy6gmpv3zjx7rp8cdj46,0,29.9,86.0,2025-06-20T23:41:43.101Z,2025-06-20T23:41:46Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776017041,141,40.3,5776017049,213,5.74,5776017037,140,78.6,5776017045,212,59.8,5776017053,1,,5776017035,56,Center,5776017033,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510939,67,59,1,4,40,83cpn99fh7ulkwe8nezy8a3mx,1,23.0,49.6,2025-06-20T23:41:46.197Z,2025-06-20T23:41:47Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776017091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510947,68,1,1,4,41,83cpn99fh7ulkwe8nezy8a3mx,1,23.4,51.6,2025-06-20T23:41:47.132Z,2025-06-20T23:41:50Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776017141,141,89.3,5776017143,212,27.9,5776017137,56,Back,5776017145,213,1.16,5776017139,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510959,70,1,1,4,45,83cpn99fh7ulkwe8nezy8a3mx,1,34.0,92.1,2025-06-20T23:41:50.595Z,2025-06-20T23:41:51Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776017181,141,91.1,5776017177,56,Left,5776017183,212,18.9,5776017185,213,6.25,5776017179,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510977,71,1,1,4,46,83cpn99fh7ulkwe8nezy8a3mx,1,52.5,91.1,2025-06-20T23:41:51.836Z,2025-06-20T23:41:56Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776017285,212,9.4,5776017283,141,81.8,5776017279,56,Back,5776017287,213,3.88,5776017281,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823510995,72,1,1,4,51,83cpn99fh7ulkwe8nezy8a3mx,1,45.5,81.0,2025-06-20T23:41:56.270Z,2025-06-21T00:03:30Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776017375,140,76.6,5776017381,213,5.38,5776017373,56,Right,5776017377,141,20.0,5776017371,196,,5776017383,1,,5776017369,155,,5776017379,212,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511011,73,1,1,4,54,83cpn99fh7ulkwe8nezy8a3mx,0,77.4,20.5,2025-06-20T23:41:59.909Z,2025-06-20T23:42:02Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5776017469,212,23.6,5776017467,141,45.4,5776017471,213,0.80,5776017463,56,Center,5776017459,2,,5776017461,155,,5776017465,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511015,36,61,1,4,59,6597wqy6gmpv3zjx7rp8cdj46,1,9.9,61.5,2025-06-20T23:42:05.141Z,2025-06-21T00:03:50Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776017515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511111,38,1,1,5,19,6597wqy6gmpv3zjx7rp8cdj46,0,4.5,41.5,2025-06-20T23:42:24.501Z,2025-06-20T23:42:28Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776018067,1,,5776018055,199,,5776018065,213,6.00,5776018063,212,67.4,5776018061,141,13.4,5776018059,140,66.1,5776018057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511145,74,1,1,5,25,83cpn99fh7ulkwe8nezy8a3mx,1,48.0,85.1,2025-06-20T23:42:31.035Z,2025-06-20T23:42:33Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776018219,56,Back,5776018221,140,42.6,5776018223,141,83.6,5776018225,212,5.8,5776018227,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511151,75,1,1,5,27,83cpn99fh7ulkwe8nezy8a3mx,0,42.6,83.6,2025-06-20T23:42:33.061Z,2025-06-20T23:44:21Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776018269,213,0.01,5776018267,212,36.3,5776018271,1,,5776018265,141,84.2,5776018259,157,,5776018263,140,77.2,5776018261,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511149,39,59,1,5,27,6597wqy6gmpv3zjx7rp8cdj46,1,18.2,17.4,2025-06-20T23:42:33.125Z,2025-06-20T23:42:34Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776018257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511171,40,1,1,5,28,6597wqy6gmpv3zjx7rp8cdj46,0,18.2,17.4,2025-06-20T23:42:33.909Z,2025-06-20T23:42:39Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776018369,212,57.6,5776018361,157,,5776018371,213,6.20,5776018367,141,10.1,5776018365,140,72.9,5776018363,56,Right,5776018373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511167,76,44,1,5,31,83cpn99fh7ulkwe8nezy8a3mx,1,31.3,88.8,2025-06-20T23:42:36.956Z,2025-06-21T00:37:50Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776018347,285,,5776018427,233,41,5776018345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511177,41,44,1,5,31,6597wqy6gmpv3zjx7rp8cdj46,0,68.7,11.2,2025-06-20T23:42:36.957Z,2025-06-21T00:37:50Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776018407,286,,5776018445,233,76,5776018405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511169,77,1,1,5,32,83cpn99fh7ulkwe8nezy8a3mx,0,38.2,87.0,2025-06-20T23:42:37.260Z,2025-06-20T23:42:37Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776018357,212,4.9,5776018359,213,5.62,5776018349,3,,5776018355,141,82.5,5776018351,56,Back,5776018353,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511187,42,1,1,5,34,6597wqy6gmpv3zjx7rp8cdj46,1,64.6,24.3,2025-06-20T23:42:39.717Z,2025-06-21T00:05:29Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776018465,141,25.0,5776018463,140,70.5,5776018467,212,6.2,5776018461,56,Center,5776018469,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515561,238,1,1,5,35,6597wqy6gmpv3zjx7rp8cdj46,0,67.1,27.2,2025-06-20T23:42:41.192Z,2025-06-21T00:06:04Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776043587,140,58.8,5776043589,141,34.2,5776043585,56,Center,5776043593,213,2.64,5776043591,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511221,79,1,1,5,39,83cpn99fh7ulkwe8nezy8a3mx,1,43.2,76.2,2025-06-20T23:42:44.276Z,2025-06-20T23:42:48Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776018627,213,3.91,5776018625,212,7.7,5776018623,141,68.3,5776018621,140,37.9,5776018619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511227,80,1,1,5,43,83cpn99fh7ulkwe8nezy8a3mx,1,42.5,64.1,2025-06-20T23:42:48.211Z,2025-06-20T23:42:49Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5776018669,56,Back,5776018679,212,21.5,5776018673,140,32.2,5776018681,213,4.18,5776018677,141,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511245,81,1,1,5,44,83cpn99fh7ulkwe8nezy8a3mx,1,32.2,36.8,2025-06-20T23:42:49.619Z,2025-06-20T23:42:52Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776018757,140,54.2,5776018763,213,5.72,5776018759,141,15.2,5776018761,212,27.4,5776018755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511253,82,3,1,5,47,83cpn99fh7ulkwe8nezy8a3mx,0,62.8,24.9,2025-06-20T23:42:52.707Z,2025-06-21T00:37:45Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5776018801,56,Center,5776018803,286,,5776018935,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511275,43,7,1,5,47,6597wqy6gmpv3zjx7rp8cdj46,1,37.2,75.1,2025-06-20T23:42:52.708Z,2025-06-21T00:37:45Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776018929,233,82,5776018895,285,,5776018893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511297,46,1,1,5,53,6597wqy6gmpv3zjx7rp8cdj46,1,30.5,53.7,2025-06-20T23:42:58.261Z,2025-06-20T23:42:59Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776019017,213,5.34,5776019015,212,13.9,5776019011,140,38.3,5776019013,141,37.1,5776019009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511305,47,1,1,5,54,6597wqy6gmpv3zjx7rp8cdj46,1,38.3,37.1,2025-06-20T23:42:59.444Z,2025-06-20T23:43:01Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776019057,213,4.13,5776019049,56,Back,5776019051,140,28.0,5776019053,141,12.8,5776019055,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511313,48,1,1,5,56,6597wqy6gmpv3zjx7rp8cdj46,1,29.8,6.7,2025-06-20T23:43:01.742Z,2025-06-20T23:43:04Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776019091,212,26.0,5776019093,213,0.05,5776019085,56,Right,5776019089,141,8.5,5776019087,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511321,49,1,1,5,58,6597wqy6gmpv3zjx7rp8cdj46,1,54.5,6.7,2025-06-20T23:43:04.010Z,2025-06-20T23:43:07Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776019147,213,0.80,5776019139,56,Right,5776019145,212,11.0,5776019143,141,18.3,5776019141,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511333,50,1,1,6,1,6597wqy6gmpv3zjx7rp8cdj46,1,60.4,25.2,2025-06-20T23:43:07.060Z,2025-06-20T23:43:09Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5776019221,141,30.4,5776019223,212,12.2,5776019217,56,Back,5776019225,213,2.85,5776019219,140,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511343,51,1,1,6,4,6597wqy6gmpv3zjx7rp8cdj46,1,51.6,32.2,2025-06-20T23:43:09.797Z,2025-06-20T23:43:13Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776019281,213,1.43,5776019273,56,Center,5776019275,140,55.4,5776019277,141,75.1,5776019279,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511351,52,1,1,6,7,6597wqy6gmpv3zjx7rp8cdj46,1,57.1,88.7,2025-06-20T23:43:13.028Z,2025-06-20T23:43:15Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776019329,212,11.1,5776019331,213,0.48,5776019327,141,96.2,5776019325,140,66.5,5776019323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511357,53,1,1,6,10,6597wqy6gmpv3zjx7rp8cdj46,1,67.3,95.6,2025-06-20T23:43:15.589Z,2025-06-20T23:43:17Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776019369,213,4.92,5776019367,212,11.7,5776019361,56,Center,5776019363,140,69.6,5776019365,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823511365,54,1,1,6,12,6597wqy6gmpv3zjx7rp8cdj46,1,69.6,78.8,2025-06-20T23:43:17.812Z,2025-06-20T23:43:19Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776019409,212,9.8,5776019411,213,1.85,5776019405,140,67.0,5776019403,56,Left,5776019407,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
