id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/16/value
2807064099,31,13,1,2,14,1c7dv8ays675v9kp6a04sd8pq,1,91.5,46.6,2025-04-27T13:02:33.313Z,2025-04-27T13:26:06Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5684620961,22,,5684620963,17,,5684819733,230,99.0,5684623293,103,8.3,5684623291,102,38.2,5684623297,147,41.5,5684819719,75,,5684623287,55,29,5684623283,29,5684819727,153,5684819721,108,5684819723,314,5684623285,154,5684819725,328,5684819735,231,50.5,5684620965,56,Center,5684622751,20,5684623295,146,99.0,,,,,,,
2807064643,32,2,1,2,15,1c7dv8ays675v9kp6a04sd8pq,1,90.6,47.0,2025-04-27T13:02:34.745Z,2025-04-27T13:27:07Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5684826969,7,5skki9qedwo05d1scee0obu1h,5684826971,140,98.7,5684826973,141,39.9,5684623735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807064093,30,43,1,2,16,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-27T13:02:35.895Z,2025-04-27T13:25:23Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684623235,154,0,5684620925,212,13.1,5684814501,144,1,5684623233,210,15,5684620923,141,49.7,5684620921,140,92.3,5684620927,213,1.80,5684620919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807064049,34,43,1,2,17,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-27T13:02:36.919Z,2025-04-27T13:02:45Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684621893,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807064223,36,43,1,2,21,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-27T13:02:40.465Z,2025-04-27T13:27:12Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684828145,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807064763,37,1,1,2,40,3cbke8cbou2ms925872vk6dwx,0,5.2,47.8,2025-04-27T13:02:59.280Z,2025-04-27T13:27:57Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684624383,141,36.7,5684624381,140,59.4,5684624379,56,Center,5684624389,1,,5684624387,213,6.15,5684833391,241,,5684832149,157,,5684624385,212,57.4,5684832151,198,5684624453,189,5684832927,5,,,,,,,,,,,,,,,,,,,,,,,,
2807108409,306,61,1,2,41,1c7dv8ays675v9kp6a04sd8pq,1,27.8,66.7,2025-04-27T13:03:00.390Z,2025-04-27T13:31:29Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684858583,56,Back,5684858793,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807064911,38,4,1,2,49,3cbke8cbou2ms925872vk6dwx,1,30.8,14.4,2025-04-27T13:03:08.792Z,2025-04-27T13:03:14Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684625841,233,33,5684625111,13,,5684625113,56,Back,5684625789,294,,5684625115,152,,5684625791,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807064905,33,4,1,2,49,1c7dv8ays675v9kp6a04sd8pq,0,69.2,85.6,2025-04-27T13:03:08.793Z,2025-04-27T13:03:14Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5684625513,13,,5684625519,152,,5684625517,56,Left,5684625647,233,38,5684625651,286,,5684625515,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807065409,39,1,1,3,2,3cbke8cbou2ms925872vk6dwx,0,42.6,24.1,2025-04-27T13:03:21.992Z,2025-04-27T13:03:27Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5684627733,56,Center,5684627739,212,56.1,5684627737,141,32.7,5684627743,1,,5684627741,213,0.10,5684627725,155,,5684627735,140,95.7,5684627721,5,,5684627729,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807065453,34,4,1,3,10,1c7dv8ays675v9kp6a04sd8pq,1,4.8,68.4,2025-04-27T13:03:29.351Z,2025-04-27T13:03:34Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684628505,56,Back,5684628601,233,40,5684628503,294,,5684628501,13,,5684628507,152,,5684628509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807065447,40,4,1,3,10,3cbke8cbou2ms925872vk6dwx,0,95.2,31.6,2025-04-27T13:03:29.352Z,2025-04-27T13:03:44Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5684628239,286,,5684630257,294,,5684628223,56,Center,5684628227,152,,5684628219,13,,5684628663,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066325,35,1,1,3,35,1c7dv8ays675v9kp6a04sd8pq,0,10.3,60.8,2025-04-27T13:03:54.504Z,2025-04-27T13:03:58Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684632285,56,Left,5684632291,212,64.9,5684632293,213,0.44,5684632289,141,100.0,5684632287,140,66.2,5684632281,157,,5684632283,152,,5684632279,5,,5684632295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066331,36,5,1,3,38,1c7dv8ays675v9kp6a04sd8pq,0,67.0,101.6,2025-04-27T13:03:57.896Z,2025-04-27T13:04:02Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684632679,233,41,5684632319,56,Left,5684632321,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066375,41,5,1,3,38,3cbke8cbou2ms925872vk6dwx,1,33.0,-1.6,2025-04-27T13:03:57.896Z,2025-04-27T15:06:46Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684632637,233,36,5684632563,347,,5684632561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066753,42,1,1,3,51,3cbke8cbou2ms925872vk6dwx,1,31.6,0.0,2025-04-27T13:04:10.808Z,2025-04-27T13:32:20Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684634509,140,49.0,5684634513,141,4.9,5684634517,212,18.8,5684634503,56,Back,5684634523,213,0.23,5684634499,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066767,43,1,1,3,54,3cbke8cbou2ms925872vk6dwx,0,49.6,14.4,2025-04-27T13:04:13.407Z,2025-04-27T13:04:45Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5684634605,56,Right,5684634609,141,20.9,5684634613,213,0.22,5684634611,212,20.4,5684634607,140,68.6,5684634603,168,,5684634601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066761,37,1,1,3,55,1c7dv8ays675v9kp6a04sd8pq,0,41.3,91.1,2025-04-27T13:04:14.026Z,2025-04-27T13:04:14Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5684634579,212,17.6,5684634581,213,6.13,5684634577,141,87.1,5684634571,3,,5684634573,56,Left,5684634575,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066817,44,1,1,3,57,3cbke8cbou2ms925872vk6dwx,0,28.9,17.9,2025-04-27T13:04:16.631Z,2025-04-27T13:04:17Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684634935,212,22.4,5684634937,213,0.79,5684634933,141,41.3,5684634929,140,43.9,5684634925,56,Back,5684634921,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066845,38,1,1,3,58,1c7dv8ays675v9kp6a04sd8pq,1,48.5,74.2,2025-04-27T13:04:17.032Z,2025-04-27T13:04:18Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5684635087,212,5.2,5684635085,141,76.3,5684635089,213,0.28,5684635081,56,Center,5684635083,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066855,39,61,1,3,59,1c7dv8ays675v9kp6a04sd8pq,0,53.4,76.3,2025-04-27T13:04:18.504Z,2025-04-27T13:04:18Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5684635133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066885,45,1,1,3,59,3cbke8cbou2ms925872vk6dwx,1,28.3,27.6,2025-04-27T13:04:18.955Z,2025-04-27T13:04:20Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684635315,213,2.70,5684635309,140,21.6,5684635307,56,Back,5684635313,212,7.8,5684635311,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807066941,46,1,1,4,1,3cbke8cbou2ms925872vk6dwx,1,21.6,32.5,2025-04-27T13:04:20.199Z,2025-04-27T13:04:22Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5684635593,213,2.39,5684635581,56,Back,5684635583,140,9.7,5684635585,141,49.7,5684635589,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067049,47,1,1,4,3,3cbke8cbou2ms925872vk6dwx,0,9.4,50.9,2025-04-27T13:04:22.184Z,2025-04-27T13:04:26Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684636087,157,,5684636089,56,Center,5684636095,212,54.9,5684636093,141,32.2,5684636091,140,60.3,5684636099,1,,5684636097,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067063,40,8,1,4,7,1c7dv8ays675v9kp6a04sd8pq,1,43.6,72.4,2025-04-27T13:04:26.200Z,2025-04-27T13:04:26Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684636181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067385,43,4,1,4,15,1c7dv8ays675v9kp6a04sd8pq,1,45.2,80.0,2025-04-27T13:04:34.182Z,2025-04-27T13:04:41Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5684637915,233,48,5684637859,152,,5684637857,56,Back,5684637863,265,,5684637855,13,,5684637865,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067247,48,4,1,4,15,3cbke8cbou2ms925872vk6dwx,0,54.8,20.0,2025-04-27T13:04:34.183Z,2025-04-27T13:04:42Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5684637369,285,,5684637367,265,,5684637361,56,Right,5684637359,13,,5684637365,152,,5684638033,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067333,42,43,1,4,17,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-27T13:04:36.792Z,2025-04-27T13:04:41Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5684638485,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067653,44,1,1,4,26,1c7dv8ays675v9kp6a04sd8pq,1,43.7,78.7,2025-04-27T13:04:45.513Z,2025-04-27T13:33:13Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5684639189,212,23.8,5684639187,141,50.4,5684639173,5,,5684639183,140,30.3,5684639179,56,Back,5684873423,189,,5684639175,152,,5684639193,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067687,45,1,1,4,27,1c7dv8ays675v9kp6a04sd8pq,1,34.6,38.0,2025-04-27T13:04:46.728Z,2025-04-27T13:33:22Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5684873063,189,,5684639387,213,4.20,5684639373,56,Back,5684639377,140,29.3,5684639383,212,11.4,5684639379,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067717,46,1,1,4,28,1c7dv8ays675v9kp6a04sd8pq,1,28.5,26.8,2025-04-27T13:04:47.959Z,2025-04-27T13:04:49Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5684639587,140,37.2,5684639589,141,11.6,5684639585,56,Back,5684639593,213,5.44,5684639591,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067879,47,1,1,4,30,1c7dv8ays675v9kp6a04sd8pq,1,37.2,11.6,2025-04-27T13:04:49.010Z,2025-04-27T13:04:53Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684640339,56,Back,5684640347,213,1.25,5684640341,140,38.9,5684640343,141,19.5,5684640345,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807067971,48,1,1,4,34,1c7dv8ays675v9kp6a04sd8pq,1,36.0,26.7,2025-04-27T13:04:53.736Z,2025-04-27T13:04:56Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5684640761,56,Back,5684640763,140,25.9,5684640767,212,12.0,5684640765,141,34.9,5684640771,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068129,49,1,1,4,37,1c7dv8ays675v9kp6a04sd8pq,1,25.9,37.6,2025-04-27T13:04:56.840Z,2025-04-27T13:05:01Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5684641577,212,17.6,5684641581,213,1.77,5684641559,56,Back,5684641571,141,63.0,5684641565,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068255,50,1,1,4,42,1c7dv8ays675v9kp6a04sd8pq,1,25.9,64.6,2025-04-27T13:05:01.640Z,2025-04-27T13:05:05Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684642225,212,17.8,5684642219,56,Back,5684642223,141,88.7,5684642221,140,32.4,5684642227,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068287,51,1,1,4,46,1c7dv8ays675v9kp6a04sd8pq,1,28.8,89.1,2025-04-27T13:05:05.752Z,2025-04-27T13:05:07Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5684642403,213,4.25,5684642401,212,13.2,5684642395,140,23.2,5684642391,56,Back,5684642399,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068325,52,1,1,4,48,1c7dv8ays675v9kp6a04sd8pq,1,24.1,66.9,2025-04-27T13:05:07.208Z,2025-04-27T13:05:09Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684642645,212,14.0,5684642641,140,18.7,5684642643,141,48.1,5684642647,213,4.29,5684642639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068475,53,1,1,4,50,1c7dv8ays675v9kp6a04sd8pq,0,25.2,46.7,2025-04-27T13:05:09.849Z,2025-04-27T13:05:15Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684643435,157,,5684643439,140,84.9,5684643437,56,Center,5684643441,141,53.0,5684643443,212,62.8,5684643447,1,,5684643445,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068725,50,1,1,5,2,3cbke8cbou2ms925872vk6dwx,1,8.1,41.0,2025-04-27T13:05:21.097Z,2025-04-27T13:05:22Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684644667,56,Back,5684644669,140,20.7,5684644679,213,5.95,5684644671,141,34.3,5684644665,123,,5684644675,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068871,51,1,1,5,3,3cbke8cbou2ms925872vk6dwx,1,20.7,34.3,2025-04-27T13:05:22.680Z,2025-04-27T13:05:27Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5684645499,212,24.5,5684645497,141,66.4,5684645493,56,Back,5684645501,213,2.04,5684645495,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068929,52,1,1,5,8,3cbke8cbou2ms925872vk6dwx,0,9.8,64.2,2025-04-27T13:05:27.368Z,2025-04-27T13:05:29Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5684645777,212,26.9,5684645779,213,0.21,5684645775,141,72.4,5684645773,140,34.9,5684645771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807068953,54,8,1,5,10,1c7dv8ays675v9kp6a04sd8pq,1,65.6,18.6,2025-04-27T13:05:30Z,2025-04-27T13:05:30Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684645933,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069015,53,61,1,5,13,3cbke8cbou2ms925872vk6dwx,1,28.7,76.4,2025-04-27T13:05:32.098Z,2025-04-27T13:05:32Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5684646249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069091,54,1,1,5,14,3cbke8cbou2ms925872vk6dwx,1,25.2,90.2,2025-04-27T13:05:33.624Z,2025-04-27T13:05:35Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5684646693,213,5.46,5684646689,212,18.6,5684646685,141,70.2,5684646681,56,Back,5684646683,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069099,55,61,1,5,16,3cbke8cbou2ms925872vk6dwx,0,37.3,69.6,2025-04-27T13:05:35.641Z,2025-04-27T13:05:36Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5684646721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069147,56,1,1,5,18,1c7dv8ays675v9kp6a04sd8pq,0,63.5,36.7,2025-04-27T13:05:37.160Z,2025-04-27T13:05:38Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5684647037,212,13.8,5684647039,213,6.07,5684647031,56,Center,5684647033,140,76.3,5684647029,155,,5684647035,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069205,56,12,1,5,19,3cbke8cbou2ms925872vk6dwx,1,20.2,60.9,2025-04-27T13:05:38.969Z,2025-04-27T13:05:43Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5684647381,213,1.38,5684647377,141,82.4,5684647375,140,22.9,5684647379,212,14.9,5684647373,56,Back,5684647401,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069325,57,1,1,5,21,1c7dv8ays675v9kp6a04sd8pq,0,79.8,17.6,2025-04-27T13:05:40.345Z,2025-04-27T13:05:50Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684647935,56,Right,5684647937,140,100.0,5684647947,213,0.05,5684647941,141,19.2,5684647943,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069361,57,56,1,5,23,3cbke8cbou2ms925872vk6dwx,1,2.0,75.6,2025-04-27T13:05:42.688Z,2025-04-27T13:05:50Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5684648095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069343,58,5,1,5,24,1c7dv8ays675v9kp6a04sd8pq,0,101.6,27.2,2025-04-27T13:05:43.048Z,2025-04-27T13:05:50Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684648027,56,Center,5684648029,346,,5684648577,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069439,58,5,1,5,24,3cbke8cbou2ms925872vk6dwx,1,-1.6,72.8,2025-04-27T13:05:43.048Z,2025-04-27T15:06:47Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5684648441,346,,5684648439,56,Back,5684648549,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807069977,59,1,1,5,44,3cbke8cbou2ms925872vk6dwx,1,5.0,63.0,2025-04-27T13:06:03.397Z,2025-04-27T13:06:05Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5684651299,140,4.5,5684651291,124,,5684651305,212,6.4,5684651303,141,53.6,5684651295,56,Back,5684651311,237,,5684651307,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070079,60,1,1,5,46,3cbke8cbou2ms925872vk6dwx,0,4.5,53.6,2025-04-27T13:06:05.369Z,2025-04-27T13:06:10Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684651895,56,Center,5684651905,1,,5684651897,140,61.0,5684651899,141,38.6,5684651893,157,,5684651901,212,60.2,5684651903,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070099,59,44,1,5,49,1c7dv8ays675v9kp6a04sd8pq,1,36.6,59.6,2025-04-27T13:06:08.920Z,2025-04-27T14:00:58Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684651981,56,Back,5684651985,285,,5684652095,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070093,61,44,1,5,49,3cbke8cbou2ms925872vk6dwx,0,63.4,40.4,2025-04-27T13:06:08.921Z,2025-04-27T14:00:58Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5684651965,286,,5684651963,56,Center,5684652149,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070199,60,1,1,5,50,1c7dv8ays675v9kp6a04sd8pq,1,32.7,56.6,2025-04-27T13:06:09.901Z,2025-04-27T13:06:14Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684652575,212,6.4,5684652567,3,,5684652569,56,Back,5684652577,213,6.15,5684652573,141,55.4,5684652571,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070181,62,43,1,5,54,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-27T13:06:13.256Z,2025-04-27T13:34:46Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684652465,56,Back,5684886315,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070343,61,1,1,5,55,1c7dv8ays675v9kp6a04sd8pq,1,38.7,55.4,2025-04-27T13:06:14.025Z,2025-04-27T13:06:19Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5684653335,56,Back,5684653339,141,54.5,5684653337,140,43.7,5684653341,212,5.3,5684653345,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807114417,289,83,1,5,58,3cbke8cbou2ms925872vk6dwx,0,54.3,53.0,2025-04-27T13:06:17.418Z,2025-04-27T13:35:23Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684891013,399,59d5otjevb4zussjofufdg4ph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070353,62,50,1,6,0,1c7dv8ays675v9kp6a04sd8pq,1,45.2,46.2,2025-04-27T13:06:19.049Z,2025-04-27T13:06:24Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5684653383,56,Back,5684653385,286,,5684653701,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070393,63,7,1,6,0,3cbke8cbou2ms925872vk6dwx,0,54.8,53.8,2025-04-27T13:06:19.050Z,2025-04-27T13:37:01Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684653663,233,62,5684653615,285,,5684653613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070425,63,1,1,6,1,1c7dv8ays675v9kp6a04sd8pq,1,41.8,48.2,2025-04-27T13:06:20.137Z,2025-04-27T13:37:10Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5684653773,212,6.5,5684653771,141,40.6,5684653775,213,4.05,5684653767,56,Back,5684653769,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070541,64,1,1,6,4,1c7dv8ays675v9kp6a04sd8pq,1,38.3,39.2,2025-04-27T13:06:23.211Z,2025-04-27T13:37:12Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5684654415,213,5.72,5684654399,56,Back,5684654403,140,49.3,5684654411,212,13.7,5684654407,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070551,65,1,1,6,6,1c7dv8ays675v9kp6a04sd8pq,1,43.0,31.0,2025-04-27T13:06:25.945Z,2025-04-27T13:37:14Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5684654473,140,28.8,5684654471,56,Back,5684654479,212,15.5,5684654483,213,2.87,5684654475,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070599,66,1,1,6,7,1c7dv8ays675v9kp6a04sd8pq,1,28.8,37.0,2025-04-27T13:06:26.937Z,2025-04-27T13:37:18Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684654675,140,36.4,5684654679,212,17.1,5684654681,213,5.20,5684654677,141,14.7,5684654673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070787,67,1,1,6,15,1c7dv8ays675v9kp6a04sd8pq,1,57.2,13.1,2025-04-27T13:06:34.553Z,2025-04-27T13:06:35Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5684655769,140,62.8,5684655767,56,Center,5684655775,213,0.78,5684655773,212,8.2,5684655771,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807070829,68,1,1,6,16,1c7dv8ays675v9kp6a04sd8pq,1,62.8,21.8,2025-04-27T13:06:35.736Z,2025-04-27T13:06:37Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5684656031,213,4.34,5684656023,56,Right,5684656029,212,7.0,5684656025,140,60.4,5684656027,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
