id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/12/value
2822520927,550,5,2,73,19,5qxgilg61hlwxzfpdn2nhcayd,0,101.0,58.3,2025-06-14T12:35:57.314Z,2025-06-14T12:36:00Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5770453389,233,658,5770453373,56,Center,5770453375,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822520929,658,5,2,73,19,8eab5wbcnttsiosd1o8c71gmk,1,-1.0,41.7,2025-06-14T12:35:57.314Z,2025-06-14T12:37:23Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5770453377,56,Back,5770453379,346,,5770453381,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521043,659,1,2,73,41,8eab5wbcnttsiosd1o8c71gmk,1,3.5,44.8,2025-06-14T12:36:19.039Z,2025-06-15T20:53:43Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5770453967,237,,5770453953,124,,5770453961,212,26.4,5770453957,140,19.6,5770453959,141,15.0,5770453963,213,5.41,5770453955,56,Back,5772785427,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521045,660,1,2,73,42,8eab5wbcnttsiosd1o8c71gmk,1,20.6,13.5,2025-06-14T12:36:19.894Z,2025-06-14T12:36:47Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5770453971,56,Back,5770453975,141,20.6,5770453981,1,,5770453979,213,0.18,5770453977,212,27.4,5770453973,140,46.3,5770453969,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521049,661,44,2,73,43,8eab5wbcnttsiosd1o8c71gmk,1,44.5,16.4,2025-06-14T12:36:20.625Z,2025-06-15T21:13:33Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5770454001,56,Back,5770454003,285,,5770454013,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521041,551,44,2,73,43,5qxgilg61hlwxzfpdn2nhcayd,0,55.5,83.6,2025-06-14T12:36:20.626Z,2025-06-15T21:13:33Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5770453951,286,,5770453949,56,Left,5770454019,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521053,662,1,2,73,44,8eab5wbcnttsiosd1o8c71gmk,1,45.8,20.6,2025-06-14T12:36:21.607Z,2025-06-14T12:37:56Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5770454043,213,2.19,5770454035,56,Back,5770454037,140,38.9,5770454039,141,35.7,5770455103,156,,5770454033,3,,5770454041,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521057,663,4,2,73,45,8eab5wbcnttsiosd1o8c71gmk,1,37.0,34.7,2025-06-14T12:36:23.241Z,2025-06-14T12:37:03Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5770454051,56,Back,5770454049,13,,5770454061,233,552,5770455297,294,,5770454053,152,,5770454057,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521051,552,4,2,73,45,5qxgilg61hlwxzfpdn2nhcayd,0,63.0,65.3,2025-06-14T12:36:23.242Z,2025-06-14T12:36:32Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5770454027,152,,5770454025,56,Center,5770454247,294,,5770454067,233,663,5770454023,13,,5770454031,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521277,553,18,2,74,18,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-06-14T12:36:56.024Z,2025-06-15T20:54:22Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5770455247,55,554,5770455209,59,9,5770455207,44,Forward,5770455203,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521285,554,19,2,74,18,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-06-14T12:36:56.025Z,2025-06-15T20:54:22Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5770455233,145,9,5770455229,42,,5770455241,44,Forward,5770455235,59,17,5770455243,55,553,5770455239,293,3,5770455237,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521305,555,18,2,74,39,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-06-14T12:37:16.551Z,2025-06-14T12:41:38Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5770463629,41,,5770455373,55,556,5770455351,59,16,5770455349,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521309,556,19,2,74,39,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-06-14T12:37:16.552Z,2025-06-14T12:41:17Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5770455363,293,1,5770455359,59,64,5770455357,145,10,5770455367,55,555,5770455365,44,Midfielder,5770463615,41,,5770455361,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521423,664,1,2,74,50,8eab5wbcnttsiosd1o8c71gmk,1,37.8,33.6,2025-06-14T12:37:27.966Z,2025-06-14T12:37:28Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5770456083,152,,5770456093,213,4.93,5770456091,212,9.8,5770456087,140,39.8,5770456089,141,19.5,5770456085,56,Back,5770456081,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521457,665,1,2,74,51,8eab5wbcnttsiosd1o8c71gmk,1,39.8,19.5,2025-06-14T12:37:28.879Z,2025-06-14T12:37:32Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5770456261,141,14.3,5770456265,213,6.05,5770456263,212,15.6,5770456259,140,54.3,5770456257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521449,557,83,2,74,54,5qxgilg61hlwxzfpdn2nhcayd,0,34.1,85.1,2025-06-14T12:37:31.802Z,2025-06-14T12:37:54Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5770456317,399,bwn0e8pjrikjcpold20o2os2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521463,666,1,2,74,55,8eab5wbcnttsiosd1o8c71gmk,1,67.5,26.7,2025-06-14T12:37:32.431Z,2025-06-14T12:37:36Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5770456293,56,Center,5770456299,212,26.0,5770456301,213,6.28,5770456297,141,26.5,5770456295,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521471,667,61,2,74,58,8eab5wbcnttsiosd1o8c71gmk,1,92.5,25.8,2025-06-14T12:37:35.987Z,2025-06-14T12:37:36Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5770456347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521485,668,1,2,74,59,8eab5wbcnttsiosd1o8c71gmk,1,95.6,21.9,2025-06-14T12:37:37.022Z,2025-06-15T20:59:13Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5770456439,140,83.9,5770456437,56,Center,5770456435,155,,5770456443,212,27.6,5772797443,224,,5770456433,2,,5770456445,213,2.03,5772797445,20,,5770456441,141,,,,,,,,,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521491,669,50,2,75,2,8eab5wbcnttsiosd1o8c71gmk,1,83.9,63.8,2025-06-14T12:37:40.062Z,2025-06-15T21:00:32Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770456453,56,Center,5770456455,286,,5770456519,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521501,558,7,2,75,2,5qxgilg61hlwxzfpdn2nhcayd,1,16.1,36.2,2025-06-14T12:37:40.063Z,2025-06-15T21:00:31Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5772799615,178,,5770456513,233,669,5770456497,56,Back,5770456499,285,,5772799613,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521519,559,12,2,75,4,5qxgilg61hlwxzfpdn2nhcayd,1,12.7,31.8,2025-06-14T12:37:41.379Z,2025-06-14T12:37:43Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770456549,213,4.75,5770456547,212,15.2,5770456543,140,13.2,5770456545,141,9.5,5770456541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521531,670,83,2,75,7,8eab5wbcnttsiosd1o8c71gmk,0,87.1,96.2,2025-06-14T12:37:44.510Z,2025-06-14T12:37:46Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770456647,399,2kbiramhoa1b8k51wtfk5raei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521535,561,3,2,75,7,5qxgilg61hlwxzfpdn2nhcayd,0,18.9,1.9,2025-06-14T12:37:45.322Z,2025-06-15T21:00:56Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5772800323,465,,5770456637,56,Back,5770456639,285,,5770456701,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521539,671,7,2,75,8,8eab5wbcnttsiosd1o8c71gmk,1,81.1,98.1,2025-06-14T12:37:45.323Z,2025-06-15T21:01:05Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770456651,286,,5770456649,56,Left,5772800487,384,,5772800489,178,,5770456683,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521553,673,1,2,75,10,8eab5wbcnttsiosd1o8c71gmk,1,88.4,93.5,2025-06-14T12:37:47.486Z,2025-06-14T12:37:50Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5770456731,141,96.8,5770456735,212,7.1,5770456723,56,Left,5770456737,213,2.82,5770456727,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521559,674,1,2,75,12,8eab5wbcnttsiosd1o8c71gmk,1,78.8,94.2,2025-06-14T12:37:50.078Z,2025-06-14T12:37:52Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770456773,56,Left,5770456781,213,3.43,5770456775,140,67.4,5770456777,141,88.9,5770456779,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521569,675,1,2,75,14,8eab5wbcnttsiosd1o8c71gmk,1,64.0,87.4,2025-06-14T12:37:52.110Z,2025-06-14T12:37:53Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5770456871,213,4.66,5770456863,56,Center,5770456865,140,63.6,5770456869,212,8.4,5770456867,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521573,676,1,2,75,16,8eab5wbcnttsiosd1o8c71gmk,1,63.3,72.6,2025-06-14T12:37:53.806Z,2025-06-14T12:43:53Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5770456895,213,2.89,5770456889,140,52.3,5770456891,141,77.0,5770456887,56,Center,5770456893,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521627,677,1,2,75,19,8eab5wbcnttsiosd1o8c71gmk,1,51.6,74.8,2025-06-14T12:37:56.925Z,2025-06-14T12:38:00Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5770457167,141,39.7,5770457169,212,23.9,5770457165,140,51.4,5770457163,56,Center,5770457171,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521647,678,1,2,75,22,8eab5wbcnttsiosd1o8c71gmk,0,51.0,36.0,2025-06-14T12:37:59.967Z,2025-06-14T12:38:02Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5770457249,140,48.0,5770457251,141,0.0,5770457247,56,Back,5770457255,213,4.59,5770457253,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521653,562,5,2,75,24,5qxgilg61hlwxzfpdn2nhcayd,1,50.4,101.4,2025-06-14T12:38:02.307Z,2025-06-14T12:43:58Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5770457291,56,Left,5770457293,347,,5770457299,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521651,679,5,2,75,24,8eab5wbcnttsiosd1o8c71gmk,0,49.6,-1.4,2025-06-14T12:38:02.307Z,2025-06-14T12:38:05Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5770457305,233,562,5770457285,347,,5770457283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521795,680,18,2,75,46,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-14T12:38:24.247Z,2025-06-14T12:38:25Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5770458041,44,Midfielder,5770458039,42,,5770458043,59,17,5770458065,55,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521799,681,19,2,75,46,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-14T12:38:24.248Z,2025-06-14T13:03:50Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5770458053,145,8,5770458057,44,Midfielder,5770458059,55,680,5770504937,292,5,5770458055,59,25,5770504939,293,4,5770458049,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521845,563,1,2,75,59,5qxgilg61hlwxzfpdn2nhcayd,0,56.7,100.0,2025-06-14T12:38:36.475Z,2025-06-14T12:44:29Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5770458403,107,,5770458411,212,13.7,5770458413,213,5.75,5770458409,141,91.8,5770458407,140,67.9,5770458405,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521849,564,43,2,76,0,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-06-14T12:38:37.579Z,2025-06-14T12:44:26Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5770458429,56,Left,5770470763,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521847,682,1,2,76,0,8eab5wbcnttsiosd1o8c71gmk,0,26.9,16.4,2025-06-14T12:38:37.598Z,2025-06-14T12:44:37Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5770471161,213,6.19,5770471155,140,37.0,5770471157,141,15.0,5770471159,212,10.6,5770458417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521861,565,1,2,76,2,5qxgilg61hlwxzfpdn2nhcayd,0,69.9,89.9,2025-06-14T12:38:39.851Z,2025-06-14T12:44:47Z,bj3hdokfgxfrxo4d5231pj5rd,O. Sallinen,,,5770458483,140,88.5,5770458479,155,,5770458489,213,6.07,5770458487,212,20.0,5770458481,56,Left,5770458485,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521877,683,12,2,76,4,8eab5wbcnttsiosd1o8c71gmk,1,8.2,14.1,2025-06-14T12:38:41.774Z,2025-06-14T12:38:42Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5770458557,213,5.08,5770458553,141,6.5,5770458555,212,5.5,5770458549,56,Back,5770458551,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521893,684,12,2,76,5,8eab5wbcnttsiosd1o8c71gmk,1,10.0,6.5,2025-06-14T12:38:42.574Z,2025-06-14T12:38:44Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5770458621,140,28.7,5770458625,212,20.4,5770458619,56,Back,5770458623,141,14.4,5770458627,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521899,685,44,2,76,6,8eab5wbcnttsiosd1o8c71gmk,1,33.7,17.2,2025-06-14T12:38:43.466Z,2025-06-15T21:13:34Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5770458645,285,,5770458643,56,Back,5770458671,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521889,566,44,2,76,6,5qxgilg61hlwxzfpdn2nhcayd,0,66.3,82.8,2025-06-14T12:38:43.467Z,2025-06-15T21:13:34Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5770458609,286,,5770458607,56,Left,5770458675,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521903,686,1,2,76,6,8eab5wbcnttsiosd1o8c71gmk,0,35.2,17.1,2025-06-14T12:38:43.911Z,2025-06-14T12:45:23Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5770458681,168,,5770458685,140,36.1,5770458679,3,,5770458689,212,2.6,5770458691,213,1.19,5770458687,141,20.6,5770458683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822524353,626,61,2,76,7,5qxgilg61hlwxzfpdn2nhcayd,1,68.0,63.4,2025-06-14T12:38:44.725Z,2025-06-14T12:45:57Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5770474465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521909,567,3,2,76,9,5qxgilg61hlwxzfpdn2nhcayd,1,57.8,75.6,2025-06-14T12:38:46.466Z,2025-06-15T21:04:07Z,bj3hdokfgxfrxo4d5231pj5rd,O. Sallinen,,,5770458817,233,687,5770458715,286,,5770458713,56,Center,5772803921,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521921,687,45,2,76,9,8eab5wbcnttsiosd1o8c71gmk,0,42.2,24.4,2025-06-14T12:38:46.466Z,2025-06-14T13:01:47Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5770458795,285,,5770458861,233,567,5770458793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521917,568,1,2,76,10,5qxgilg61hlwxzfpdn2nhcayd,1,57.4,82.9,2025-06-14T12:38:47.595Z,2025-06-14T12:38:48Z,bj3hdokfgxfrxo4d5231pj5rd,O. Sallinen,,,5770458769,141,89.0,5770458773,212,18.3,5770458761,56,Back,5770458765,140,40.4,5770458777,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521939,569,1,2,76,11,5qxgilg61hlwxzfpdn2nhcayd,1,40.4,89.0,2025-06-14T12:38:48.867Z,2025-06-14T12:38:54Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5770458913,140,31.6,5770458917,212,23.8,5770458919,213,4.31,5770458911,56,Back,5770458915,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521947,570,1,2,76,17,5qxgilg61hlwxzfpdn2nhcayd,1,30.5,55.7,2025-06-14T12:38:54.675Z,2025-06-14T12:38:56Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5770458959,140,20.2,5770458963,212,10.9,5770458957,56,Back,5770458961,141,57.5,5770458965,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521965,571,1,2,76,19,5qxgilg61hlwxzfpdn2nhcayd,1,19.3,54.2,2025-06-14T12:38:56.379Z,2025-06-14T12:38:58Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5770459061,212,11.7,5770459055,56,Back,5770459057,140,21.7,5770459063,213,4.93,5770459059,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522083,572,1,2,76,21,5qxgilg61hlwxzfpdn2nhcayd,0,24.6,34.8,2025-06-14T12:38:58.675Z,2025-06-14T12:46:36Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5770459723,212,18.0,5770459721,141,31.0,5770459717,56,Back,5770459725,213,6.14,5770459719,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522087,573,4,2,76,25,5qxgilg61hlwxzfpdn2nhcayd,1,59.0,52.5,2025-06-14T12:39:02.349Z,2025-06-14T12:48:19Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5770459751,13,,5770459755,152,,5770459759,286,,5770479401,294,,5770459753,56,Center,5770460121,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822521973,688,4,2,76,25,8eab5wbcnttsiosd1o8c71gmk,0,41.0,47.5,2025-06-14T12:39:02.350Z,2025-06-14T12:48:16Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5770459101,56,Back,5770479487,294,,5770459107,285,,5770459099,13,,5770460141,233,573,5770459103,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522167,574,1,2,76,51,5qxgilg61hlwxzfpdn2nhcayd,0,36.8,27.7,2025-06-14T12:39:28.356Z,2025-06-14T12:49:39Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5770460355,140,83.3,5770460349,157,,5770460351,152,,5770460347,5,,5770460363,1,,5770460359,212,51.1,5770460357,141,50.1,5770460361,213,0.30,5770460353,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522191,689,12,2,76,57,8eab5wbcnttsiosd1o8c71gmk,1,14.2,46.6,2025-06-14T12:39:34.902Z,2025-06-14T12:50:14Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5770483795,213,4.73,5770483791,141,28.9,5770460449,56,Back,5770483789,140,14.4,5770483869,15,,5770483793,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522213,690,12,2,76,58,8eab5wbcnttsiosd1o8c71gmk,1,12.4,23.6,2025-06-14T12:39:36.078Z,2025-06-14T12:39:40Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5770460605,212,18.0,5770460599,56,Back,5770460601,140,28.8,5770460607,213,5.98,5770460603,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522199,575,1,2,76,59,5qxgilg61hlwxzfpdn2nhcayd,0,69.4,86.2,2025-06-14T12:39:36.499Z,2025-06-14T12:39:36Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5770460517,213,5.51,5770460509,56,Left,5770460513,141,79.9,5770460507,3,,5770460515,212,6.1,5770460511,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522227,692,1,2,77,3,8eab5wbcnttsiosd1o8c71gmk,1,35.9,25.9,2025-06-14T12:39:41.281Z,2025-06-14T12:39:43Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5770460685,213,0.82,5770460681,141,45.7,5770460683,212,18.4,5770460679,140,47.9,5770460677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522261,693,1,2,77,6,8eab5wbcnttsiosd1o8c71gmk,1,48.1,45.8,2025-06-14T12:39:43.342Z,2025-06-14T12:39:47Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5770460837,212,33.5,5770460839,213,0.69,5770460831,56,Center,5770460835,141,77.2,5770460833,140,72.7,5770460841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522265,694,3,2,77,10,8eab5wbcnttsiosd1o8c71gmk,0,90.2,70.4,2025-06-14T12:39:47.822Z,2025-06-15T21:07:16Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770460861,286,,5770461391,233,576,5770460859,56,Center,5772807927,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522353,576,7,2,77,10,5qxgilg61hlwxzfpdn2nhcayd,1,9.8,29.6,2025-06-14T12:39:47.823Z,2025-06-15T21:07:22Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770461485,167,,5772808035,385,,5772808037,389,,5770461381,285,,5770461385,233,694,5770461483,14,,5770461379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522379,577,6,2,77,13,5qxgilg61hlwxzfpdn2nhcayd,0,4.0,30.2,2025-06-14T12:39:50.508Z,2025-06-15T21:08:42Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5770461561,233,695,5770461487,56,Back,5770461489,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822522283,695,6,2,77,13,8eab5wbcnttsiosd1o8c71gmk,1,96.0,69.8,2025-06-14T12:39:50.508Z,2025-06-14T12:44:00Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5770461539,233,577,5770460969,56,Center,5770460971,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
