id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2808751251,21,1,1,2,31,7efqk7uh63928il0yffxijnv7,0,26.3,30.0,2025-05-02T15:05:27.282Z,2025-05-02T15:05:28Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694130945,213,0.10,5694130937,56,Center,5694130941,141,34.8,5694130943,212,33.1,5694130935,157,,5694130939,140,57.7,5694130947,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751259,53,1,1,2,34,5qxgilg61hlwxzfpdn2nhcayd,1,43.3,70.0,2025-05-02T15:05:29.806Z,2025-05-02T15:05:32Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694130999,213,5.20,5694130997,212,17.5,5694130993,140,51.1,5694130991,56,Center,5694130995,141,47.3,5694130989,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751263,54,61,1,2,36,5qxgilg61hlwxzfpdn2nhcayd,0,51.6,48.2,2025-05-02T15:05:31.902Z,2025-05-02T15:05:32Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694131017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751287,23,1,1,2,40,7efqk7uh63928il0yffxijnv7,0,34.1,56.1,2025-05-02T15:05:36.010Z,2025-05-02T15:19:10Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694131113,213,5.88,5694131107,140,80.4,5694131103,157,,5694131115,1,,5694131111,212,52.8,5694131105,56,Center,5694131109,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751335,56,1,1,2,47,5qxgilg61hlwxzfpdn2nhcayd,1,11.2,70.2,2025-05-02T15:05:42.781Z,2025-05-02T15:05:45Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694131263,140,21.1,5694131267,212,34.6,5694131269,213,5.02,5694131265,141,21.6,5694131271,1,,5694131261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751355,57,1,1,2,49,5qxgilg61hlwxzfpdn2nhcayd,1,21.6,19.7,2025-05-02T15:05:45.197Z,2025-05-02T15:05:48Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5694131381,141,4.7,5694131385,213,5.57,5694131379,140,32.8,5694131383,212,15.6,5694131377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751363,58,1,1,2,52,5qxgilg61hlwxzfpdn2nhcayd,1,34.2,3.4,2025-05-02T15:05:48.318Z,2025-05-02T15:05:50Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694131439,212,8.6,5694131437,141,15.3,5694131433,56,Back,5694131435,140,36.9,5694131441,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751371,59,1,1,2,54,5qxgilg61hlwxzfpdn2nhcayd,1,36.5,17.3,2025-05-02T15:05:50.509Z,2025-05-02T15:05:54Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694131521,141,48.4,5694131525,213,1.88,5694131519,140,30.1,5694131517,56,Back,5694131523,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751377,60,1,1,2,58,5qxgilg61hlwxzfpdn2nhcayd,1,35.1,60.8,2025-05-02T15:05:54.302Z,2025-05-02T15:05:56Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694131585,213,0.87,5694131581,141,97.4,5694131577,56,Left,5694131583,212,32.6,5694131587,1,,5694131579,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751381,61,61,1,3,0,5qxgilg61hlwxzfpdn2nhcayd,0,55.1,97.5,2025-05-02T15:05:56.494Z,2025-05-02T15:20:04Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694131595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751393,24,43,1,3,3,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-02T15:05:59.201Z,2025-05-02T15:20:06Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694131671,56,Back,5694131673,285,0,5694151877,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751397,25,4,1,3,3,7efqk7uh63928il0yffxijnv7,1,45.2,7.7,2025-05-02T15:05:59.469Z,2025-05-02T15:20:09Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694151927,295,,5694131705,13,,5694131709,152,,5694131745,233,62,5694131707,56,Back,5694131713,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751399,62,4,1,3,3,5qxgilg61hlwxzfpdn2nhcayd,0,54.8,92.3,2025-05-02T15:05:59.470Z,2025-05-02T15:20:12Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694131719,152,,5694131753,233,25,5694131717,56,Left,5694131715,13,,5694151985,295,,5694131723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751445,26,1,1,3,22,7efqk7uh63928il0yffxijnv7,0,53.8,6.2,2025-05-02T15:06:17.826Z,2025-05-02T15:06:18Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694131995,5,,5694132007,213,1.09,5694132003,141,33.1,5694132001,140,62.8,5694132005,212,20.6,5694131997,152,,5694131999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751459,63,61,1,3,24,5qxgilg61hlwxzfpdn2nhcayd,1,26.8,58.5,2025-05-02T15:06:20.487Z,2025-05-02T15:06:20Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694132101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751495,65,1,1,3,28,5qxgilg61hlwxzfpdn2nhcayd,1,48.7,39.8,2025-05-02T15:06:24.174Z,2025-05-02T15:06:26Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694132265,212,23.9,5694132261,140,58.2,5694132259,56,Right,5694132263,141,7.9,5694132267,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751509,66,1,1,3,30,5qxgilg61hlwxzfpdn2nhcayd,1,55.7,10.3,2025-05-02T15:06:26.574Z,2025-05-02T15:06:30Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694132349,141,28.9,5694132351,212,14.5,5694132345,56,Back,5694132347,140,48.9,5694132353,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751511,67,50,1,3,34,5qxgilg61hlwxzfpdn2nhcayd,1,48.2,32.4,2025-05-02T15:06:30.264Z,2025-05-02T15:57:03Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694132357,56,Back,5694132419,233,27,5694132359,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751515,27,7,1,3,34,7efqk7uh63928il0yffxijnv7,1,51.8,67.6,2025-05-02T15:06:30.265Z,2025-05-02T15:57:03Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5694132383,285,,5694132415,233,67,5694132381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751535,29,1,1,3,40,7efqk7uh63928il0yffxijnv7,1,66.3,93.8,2025-05-02T15:06:36.401Z,2025-05-02T15:06:38Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5694132531,141,93.9,5694132529,140,59.4,5694132535,213,3.13,5694132527,56,Left,5694132533,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751537,30,1,1,3,42,7efqk7uh63928il0yffxijnv7,0,64.4,92.6,2025-05-02T15:06:38.209Z,2025-05-02T15:06:39Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694132561,236,,5694132541,140,66.5,5694132545,212,2.2,5694132547,213,0.03,5694132539,56,Left,5694132543,141,92.7,5694132567,286,,5694132563,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751541,68,74,1,3,42,5qxgilg61hlwxzfpdn2nhcayd,1,36.6,6.8,2025-05-02T15:06:38.210Z,2025-05-02T15:57:00Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694132555,285,,5694132589,233,30,5694132553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751553,31,1,1,3,44,7efqk7uh63928il0yffxijnv7,1,61.6,83.3,2025-05-02T15:06:39.737Z,2025-05-02T15:06:41Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694132621,212,9.2,5694132619,141,91.5,5694132617,140,54.6,5694132615,56,Left,5694132623,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751561,32,1,1,3,45,7efqk7uh63928il0yffxijnv7,1,54.5,92.4,2025-05-02T15:06:41.041Z,2025-05-02T15:06:43Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694132663,140,40.0,5694132667,212,18.4,5694132669,213,3.73,5694132665,141,77.3,5694132661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751571,33,1,1,3,47,7efqk7uh63928il0yffxijnv7,1,40.4,76.9,2025-05-02T15:06:43Z,2025-05-02T15:06:45Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694132725,56,Back,5694132729,141,51.0,5694132731,212,18.3,5694132733,213,4.44,5694132727,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751595,34,1,1,3,50,7efqk7uh63928il0yffxijnv7,1,36.3,42.4,2025-05-02T15:06:45.858Z,2025-05-02T15:06:49Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694132869,212,19.6,5694132865,140,33.6,5694132871,213,1.72,5694132863,56,Back,5694132867,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751603,35,1,1,3,53,7efqk7uh63928il0yffxijnv7,1,37.0,75.1,2025-05-02T15:06:49.153Z,2025-05-02T15:06:51Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694132915,56,Back,5694132923,213,0.37,5694132921,212,4.7,5694132919,141,77.6,5694132917,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751611,36,1,1,3,55,7efqk7uh63928il0yffxijnv7,0,43.4,79.7,2025-05-02T15:06:51.010Z,2025-05-02T15:06:52Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694132965,56,Left,5694132969,141,100.0,5694132971,212,22.2,5694132973,213,0.73,5694132967,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751615,37,5,1,3,56,7efqk7uh63928il0yffxijnv7,0,60.4,101.6,2025-05-02T15:06:52.260Z,2025-05-02T15:06:57Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694133019,233,69,5694132991,347,,5694132989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751619,69,5,1,3,56,5qxgilg61hlwxzfpdn2nhcayd,1,39.6,-1.6,2025-05-02T15:06:52.260Z,2025-05-02T15:56:43Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694133005,347,,5694133009,233,37,5694133003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751671,70,1,1,4,5,5qxgilg61hlwxzfpdn2nhcayd,1,37.7,0.0,2025-05-02T15:07:01.262Z,2025-05-02T15:07:03Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694133237,212,12.9,5694133233,140,44.0,5694133229,107,,5694133239,213,1.03,5694133231,56,Back,5694133235,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751683,38,83,1,4,6,7efqk7uh63928il0yffxijnv7,0,57.2,91.8,2025-05-02T15:07:02.544Z,2025-05-02T15:21:56Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694133379,399,5nhh1n77us1h2z5wvx7mt2gpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751679,71,1,1,4,7,5qxgilg61hlwxzfpdn2nhcayd,1,41.8,12.5,2025-05-02T15:07:03.246Z,2025-05-02T15:07:05Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694133269,212,7.6,5694133265,140,37.1,5694133271,213,4.01,5694133263,56,Back,5694133267,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751687,72,1,1,4,9,5qxgilg61hlwxzfpdn2nhcayd,1,36.0,4.7,2025-05-02T15:07:04.910Z,2025-05-02T15:07:07Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694133305,56,Back,5694133311,212,4.9,5694133309,141,11.9,5694133307,140,36.2,5694133313,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751691,73,1,1,4,11,5qxgilg61hlwxzfpdn2nhcayd,1,35.8,16.1,2025-05-02T15:07:07.582Z,2025-05-02T15:07:09Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694133353,140,30.1,5694133357,212,22.8,5694133355,141,48.5,5694133359,213,1.84,5694133351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751707,74,1,1,4,14,5qxgilg61hlwxzfpdn2nhcayd,1,32.9,56.9,2025-05-02T15:07:10.141Z,2025-05-02T15:07:12Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694133443,213,0.85,5694133439,141,95.0,5694133435,56,Left,5694133437,140,54.5,5694133441,212,34.4,5694133445,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751717,75,1,1,4,16,5qxgilg61hlwxzfpdn2nhcayd,1,54.5,95.0,2025-05-02T15:07:12.334Z,2025-05-02T15:07:17Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5694133507,212,21.5,5694133503,140,38.1,5694133501,56,Back,5694133509,213,3.79,5694133505,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751737,76,1,1,4,22,5qxgilg61hlwxzfpdn2nhcayd,1,40.2,64.8,2025-05-02T15:07:18.509Z,2025-05-02T15:07:21Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694133631,56,Back,5694133635,141,43.9,5694133639,213,4.48,5694133637,212,14.6,5694133633,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751757,77,1,1,4,25,5qxgilg61hlwxzfpdn2nhcayd,1,38.2,41.6,2025-05-02T15:07:21.118Z,2025-05-02T15:07:23Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5694133747,56,Back,5694133755,141,21.8,5694133757,212,15.9,5694133753,140,46.3,5694133759,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751767,78,1,1,4,28,5qxgilg61hlwxzfpdn2nhcayd,0,46.4,22.2,2025-05-02T15:07:23.792Z,2025-05-02T15:07:25Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694133815,155,,5694133827,1,,5694133823,212,35.0,5694133821,141,14.9,5694133819,140,79.4,5694133825,213,6.14,5694133817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751775,39,1,1,4,29,7efqk7uh63928il0yffxijnv7,1,22.0,79.7,2025-05-02T15:07:25.569Z,2025-05-02T15:07:27Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694133863,213,0.44,5694133855,56,Back,5694133859,141,82.9,5694133857,140,26.4,5694133853,3,,5694133861,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751783,41,1,1,4,32,7efqk7uh63928il0yffxijnv7,0,25.6,80.2,2025-05-02T15:07:28.049Z,2025-05-02T15:07:28Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694133901,141,85.9,5694133905,212,12.8,5694133909,213,2.83,5694133897,140,14.0,5694133893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751791,79,3,1,4,34,5qxgilg61hlwxzfpdn2nhcayd,0,86.0,23.6,2025-05-02T15:07:30.126Z,2025-05-02T15:07:34Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694133943,286,,5694133963,233,42,5694133941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751793,42,7,1,4,34,7efqk7uh63928il0yffxijnv7,0,14.0,76.4,2025-05-02T15:07:30.127Z,2025-05-02T15:24:14Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694133953,233,79,5694133947,56,Back,5694133949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755633,212,61,1,4,35,5qxgilg61hlwxzfpdn2nhcayd,1,85.5,27.2,2025-05-02T15:07:30.946Z,2025-05-02T15:24:24Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694157105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755789,223,1,1,4,36,7efqk7uh63928il0yffxijnv7,1,13.7,74.4,2025-05-02T15:07:32.430Z,2025-05-02T15:24:40Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694157485,140,14.8,5694157489,212,8.6,5694157487,141,86.9,5694157483,56,Back,5694157491,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751807,43,1,1,4,38,7efqk7uh63928il0yffxijnv7,0,10.8,85.4,2025-05-02T15:07:33.673Z,2025-05-02T15:07:34Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694134061,212,31.9,5694134053,157,,5694134065,1,,5694134057,140,41.2,5694134059,141,83.6,5694134055,56,Back,5694134063,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751825,81,1,1,4,40,5qxgilg61hlwxzfpdn2nhcayd,1,55.7,22.7,2025-05-02T15:07:36.590Z,2025-05-02T15:07:39Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694134153,212,24.8,5694134147,56,Back,5694134155,213,1.87,5694134151,141,57.5,5694134149,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751833,82,1,1,4,43,5qxgilg61hlwxzfpdn2nhcayd,0,48.7,58.1,2025-05-02T15:07:38.974Z,2025-05-02T15:07:40Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694134207,212,27.0,5694134203,140,67.0,5694134201,56,Left,5694134209,213,0.78,5694134205,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751875,45,1,1,4,51,7efqk7uh63928il0yffxijnv7,1,77.9,19.7,2025-05-02T15:07:47.297Z,2025-05-02T15:07:49Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694134407,56,Right,5694134413,212,15.0,5694134409,140,90.8,5694134411,141,10.1,5694134415,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751889,46,1,1,4,54,7efqk7uh63928il0yffxijnv7,1,91.3,10.3,2025-05-02T15:07:49.737Z,2025-05-02T15:07:53Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694134497,2,,5694134501,56,Center,5694134511,1,,5694134505,141,68.1,5694134499,155,,5694134509,213,1.58,5694134507,212,39.3,5694134503,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751893,47,61,1,4,57,7efqk7uh63928il0yffxijnv7,0,94.2,71.5,2025-05-02T15:07:53.192Z,2025-05-02T15:07:53Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694134527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751899,48,5,1,4,58,7efqk7uh63928il0yffxijnv7,0,101.2,67.4,2025-05-02T15:07:53.806Z,2025-05-02T15:56:43Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694134547,56,Center,5694134577,233,83,5694134549,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751903,83,5,1,4,58,5qxgilg61hlwxzfpdn2nhcayd,1,-1.2,32.6,2025-05-02T15:07:53.806Z,2025-05-02T15:07:56Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694134571,233,48,5694134565,346,,5694134563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751977,84,1,1,5,10,5qxgilg61hlwxzfpdn2nhcayd,1,4.4,49.4,2025-05-02T15:08:06.413Z,2025-05-02T15:08:11Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694134997,212,11.3,5694134993,140,12.8,5694135003,237,,5694134999,213,0.67,5694134989,124,,5694134991,56,Back,5694134995,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808751993,85,1,1,5,15,5qxgilg61hlwxzfpdn2nhcayd,0,19.7,67.2,2025-05-02T15:08:10.928Z,2025-05-02T15:08:13Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694135071,157,,5694135081,140,58.1,5694135093,213,5.60,5694135085,141,19.2,5694135097,1,,5694135077,56,Right,5694135089,212,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752001,49,1,1,5,18,7efqk7uh63928il0yffxijnv7,1,41.2,79.3,2025-05-02T15:08:13.969Z,2025-05-02T15:08:15Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694135123,3,,5694135133,213,5.92,5694135127,140,54.6,5694135129,141,71.5,5694135125,56,Center,5694135131,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752015,86,83,1,5,21,5qxgilg61hlwxzfpdn2nhcayd,0,53.2,28.2,2025-05-02T15:08:17.310Z,2025-05-02T15:26:00Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694135297,399,80115v2kkgjym3ubywmkz654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752041,51,1,1,5,21,7efqk7uh63928il0yffxijnv7,1,46.1,68.4,2025-05-02T15:08:17.377Z,2025-05-02T15:08:20Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694135251,212,13.1,5694135245,56,Back,5694135249,141,65.5,5694135247,140,33.8,5694135253,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752047,52,1,1,5,24,7efqk7uh63928il0yffxijnv7,1,33.2,65.1,2025-05-02T15:08:20.112Z,2025-05-02T15:08:21Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694135293,213,4.54,5694135285,56,Back,5694135289,141,45.1,5694135287,140,31.0,5694135291,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752063,53,1,1,5,26,7efqk7uh63928il0yffxijnv7,1,32.7,34.8,2025-05-02T15:08:22.464Z,2025-05-02T15:08:25Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694135439,213,4.99,5694135435,141,15.5,5694135431,56,Back,5694135433,140,36.2,5694135437,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752071,54,1,1,5,29,7efqk7uh63928il0yffxijnv7,1,35.8,11.4,2025-05-02T15:08:24.896Z,2025-05-02T15:08:26Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694135491,212,8.9,5694135487,140,36.3,5694135489,141,24.4,5694135485,56,Back,5694135493,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752087,55,1,1,5,30,7efqk7uh63928il0yffxijnv7,1,36.0,24.1,2025-05-02T15:08:25.968Z,2025-05-02T15:08:27Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694135585,141,21.8,5694135581,56,Back,5694135583,140,39.8,5694135587,212,4.3,5694135589,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752091,56,1,1,5,31,7efqk7uh63928il0yffxijnv7,1,39.8,21.8,2025-05-02T15:08:26.968Z,2025-05-02T15:08:27Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694135617,140,31.5,5694135635,156,,5694135619,141,18.8,5694135621,212,9.0,5694135623,213,3.37,5694135615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752125,57,1,1,5,32,7efqk7uh63928il0yffxijnv7,1,39.4,13.2,2025-05-02T15:08:28.504Z,2025-05-02T15:08:37Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694135861,212,11.9,5694135857,140,50.7,5694135859,141,11.6,5694135855,56,Right,5694135863,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752129,58,1,1,5,41,7efqk7uh63928il0yffxijnv7,0,96.6,27.3,2025-05-02T15:08:37.120Z,2025-05-02T15:26:38Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694135885,140,93.1,5694135881,155,,5694135883,56,Center,5694135891,213,1.72,5694135887,141,63.0,5694135889,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808752137,87,12,1,5,42,5qxgilg61hlwxzfpdn2nhcayd,1,4.4,46.4,2025-05-02T15:08:37.774Z,2025-05-02T15:08:39Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694135921,140,17.8,5694135919,56,Back,5694135925,212,15.7,5694135927,213,0.46,5694135923,141,56.7,5694135929,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
