id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2820327599,28,1,1,2,26,ea3yd0dgq6uy6pupkpn17j5xg,1,41.3,100.0,2025-05-31T14:02:26.609Z,2025-05-31T14:02:30Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758120373,140,65.0,5758120377,212,26.0,5758120381,1,,5758120375,141,90.9,5758120369,107,,5758120379,213,5.99,5758120371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327605,29,1,1,2,30,ea3yd0dgq6uy6pupkpn17j5xg,1,65.0,90.9,2025-05-31T14:02:30.624Z,2025-05-31T14:38:07Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758120399,141,69.7,5758191761,155,,5758120395,56,Center,5758120397,140,59.2,5758120401,212,15.6,5758120403,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327615,30,1,1,2,32,ea3yd0dgq6uy6pupkpn17j5xg,1,56.6,62.3,2025-05-31T14:02:32.124Z,2025-05-31T14:02:36Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5758120443,1,,5758120441,213,5.24,5758120439,212,35.9,5758120435,140,73.7,5758120437,141,16.5,5758120433,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327617,31,1,1,2,36,ea3yd0dgq6uy6pupkpn17j5xg,0,78.1,17.4,2025-05-31T14:02:36.342Z,2025-05-31T14:02:37Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5758120463,213,1.08,5758120451,2,,5758120461,212,24.9,5758120457,140,89.3,5758120459,141,49.6,5758120455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327623,34,8,1,2,38,cy6zs39z79dcfbr4xzkp38z7q,1,9.5,57.5,2025-05-31T14:02:38.769Z,2025-05-31T14:08:26Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758120483,56,Back,5758130055,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327625,35,10,1,2,40,cy6zs39z79dcfbr4xzkp38z7q,1,3.2,52.4,2025-05-31T14:02:40.049Z,2025-05-31T14:39:02Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758120491,182,,5758120555,179,,5758120557,139,,5758193539,177,,5758120493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327653,36,1,1,2,44,cy6zs39z79dcfbr4xzkp38z7q,1,8.1,55.2,2025-05-31T14:02:44.610Z,2025-05-31T14:02:47Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758120651,140,21.2,5758120653,141,71.5,5758120657,213,0.68,5758120649,56,Back,5758120647,123,,5758120655,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327665,37,1,1,2,47,cy6zs39z79dcfbr4xzkp38z7q,1,23.6,77.5,2025-05-31T14:02:47.273Z,2025-05-31T14:02:51Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758120733,212,18.2,5758120731,141,79.3,5758120727,56,Back,5758120735,213,0.07,5758120729,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327669,38,1,1,2,51,cy6zs39z79dcfbr4xzkp38z7q,1,39.6,79.9,2025-05-31T14:02:51.153Z,2025-05-31T14:39:33Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5758120767,213,0.78,5758120759,56,Back,5758120765,212,12.1,5758120757,168,,5758120761,140,47.8,5758120763,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327683,39,1,1,2,56,cy6zs39z79dcfbr4xzkp38z7q,0,80.5,84.5,2025-05-31T14:02:56.466Z,2025-05-31T14:02:57Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758120843,2,,5758120851,141,52.4,5758120847,56,Center,5758120849,140,84.8,5758120853,212,22.3,5758120855,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327693,33,1,1,2,58,ea3yd0dgq6uy6pupkpn17j5xg,1,17.9,49.7,2025-05-31T14:02:58.462Z,2025-05-31T14:03:00Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5758120893,140,31.3,5758120899,213,5.75,5758120895,141,37.6,5758120897,212,16.3,5758120891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327709,34,1,1,3,0,ea3yd0dgq6uy6pupkpn17j5xg,1,31.3,37.6,2025-05-31T14:02:59.946Z,2025-05-31T14:03:04Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5758120989,156,,5758120983,213,3.88,5758120979,141,23.4,5758120975,56,Back,5758120981,212,14.4,5758120977,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327729,35,1,1,3,5,ea3yd0dgq6uy6pupkpn17j5xg,0,27.0,23.4,2025-05-31T14:03:05.633Z,2025-05-31T14:03:07Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5758121057,213,0.47,5758121049,56,Back,5758121055,212,13.1,5758121051,140,38.1,5758121053,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327735,40,8,1,3,8,cy6zs39z79dcfbr4xzkp38z7q,1,65.2,77.8,2025-05-31T14:03:08.745Z,2025-05-31T14:03:08Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758121083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327819,36,5,1,3,9,ea3yd0dgq6uy6pupkpn17j5xg,1,27.4,-1.2,2025-05-31T14:03:09.210Z,2025-05-31T14:52:42Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5758121483,56,Back,5758121485,347,,5758121499,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327741,41,5,1,3,9,cy6zs39z79dcfbr4xzkp38z7q,0,72.6,101.2,2025-05-31T14:03:09.210Z,2025-05-31T14:52:42Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758121529,233,36,5758121111,56,Left,5758121113,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327841,37,1,1,3,25,ea3yd0dgq6uy6pupkpn17j5xg,1,26.3,0.0,2025-05-31T14:03:24.943Z,2025-05-31T14:03:28Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5758121649,212,17.9,5758121645,140,42.1,5758121647,141,8.6,5758121643,56,Back,5758121651,213,0.39,5758121641,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327855,38,1,1,3,28,ea3yd0dgq6uy6pupkpn17j5xg,1,42.1,8.6,2025-05-31T14:03:28.037Z,2025-05-31T14:03:31Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758121733,212,20.3,5758121735,213,0.87,5758121723,3,,5758121731,141,31.3,5758121729,140,54.6,5758121725,168,,5758121727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327863,39,1,1,3,31,ea3yd0dgq6uy6pupkpn17j5xg,0,53.0,34.2,2025-05-31T14:03:30.989Z,2025-05-31T14:40:32Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5758121775,56,Left,5758121779,141,100.0,5758121777,140,68.4,5758121781,212,48.9,5758121773,196,,5758121783,213,1.23,5758196171,155,,5758121785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327867,40,5,1,3,32,ea3yd0dgq6uy6pupkpn17j5xg,0,60.0,102.0,2025-05-31T14:03:32.130Z,2025-05-31T14:52:43Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5758125171,233,49,5758121803,56,Left,5758121805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327899,49,5,1,3,32,cy6zs39z79dcfbr4xzkp38z7q,1,40.0,-2.0,2025-05-31T14:03:32.130Z,2025-05-31T14:52:42Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758121985,347,,5758125153,233,40,5758121983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327905,50,1,1,3,43,cy6zs39z79dcfbr4xzkp38z7q,1,33.8,0.0,2025-05-31T14:03:42.850Z,2025-05-31T14:03:44Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758122013,212,15.8,5758122009,140,32.5,5758122005,107,,5758122007,56,Back,5758122011,141,21.6,5758122015,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327909,51,1,1,3,44,cy6zs39z79dcfbr4xzkp38z7q,1,30.0,23.7,2025-05-31T14:03:44.233Z,2025-05-31T14:03:45Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758122033,212,27.8,5758122031,141,47.0,5758122035,213,2.53,5758122027,56,Back,5758122029,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327929,52,1,1,3,45,cy6zs39z79dcfbr4xzkp38z7q,1,8.3,47.0,2025-05-31T14:03:45.209Z,2025-05-31T14:03:53Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758122173,56,Back,5758122175,140,21.7,5758122179,212,18.6,5758122177,141,64.8,5758122181,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327939,53,1,1,3,53,cy6zs39z79dcfbr4xzkp38z7q,1,38.3,70.0,2025-05-31T14:03:53.097Z,2025-05-31T14:03:56Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758122275,213,4.53,5758122269,140,34.0,5758122267,56,Back,5758122273,212,25.1,5758122271,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327951,54,1,1,3,56,cy6zs39z79dcfbr4xzkp38z7q,1,34.6,27.9,2025-05-31T14:03:56.785Z,2025-05-31T14:03:59Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758122345,212,29.5,5758122347,213,6.01,5758122343,141,16.4,5758122341,140,61.7,5758122339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327961,55,1,1,3,59,cy6zs39z79dcfbr4xzkp38z7q,1,62.2,15.9,2025-05-31T14:03:58.913Z,2025-05-31T14:04:03Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5758122381,56,Right,5758122383,140,74.9,5758122387,212,15.4,5758122385,141,4.7,5758122389,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327983,56,1,1,4,3,cy6zs39z79dcfbr4xzkp38z7q,1,75.1,7.1,2025-05-31T14:04:03.089Z,2025-05-31T14:04:07Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758122493,212,13.5,5758122491,141,7.4,5758122487,56,Right,5758122495,213,3.13,5758122489,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327985,57,1,1,4,7,cy6zs39z79dcfbr4xzkp38z7q,1,69.9,24.9,2025-05-31T14:04:07.785Z,2025-05-31T14:04:09Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5758122511,140,87.4,5758122513,141,21.8,5758122509,56,Center,5758122517,213,6.17,5758122515,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820327987,58,1,1,4,9,cy6zs39z79dcfbr4xzkp38z7q,0,87.4,21.8,2025-05-31T14:04:08.904Z,2025-05-31T14:04:12Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758122521,56,Center,5758122635,236,,5758122523,140,89.7,5758122641,286,,5758122637,233,41,5758122529,213,0.98,5758122525,141,27.1,5758122527,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328001,41,74,1,4,9,ea3yd0dgq6uy6pupkpn17j5xg,1,15.2,72.6,2025-05-31T14:04:08.905Z,2025-05-31T14:53:13Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758122655,233,58,5758122599,56,Back,5758122601,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328025,42,45,1,4,10,ea3yd0dgq6uy6pupkpn17j5xg,0,14.8,73.8,2025-05-31T14:04:10.145Z,2025-05-31T14:53:04Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5758122721,56,Back,5758122723,285,,5758122761,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328005,59,3,1,4,10,cy6zs39z79dcfbr4xzkp38z7q,1,85.2,26.2,2025-05-31T14:04:10.145Z,2025-05-31T14:53:04Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758122619,56,Center,5758122621,286,,5758122725,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328007,60,15,1,4,11,cy6zs39z79dcfbr4xzkp38z7q,1,85.2,31.3,2025-05-31T14:04:11.385Z,2025-05-31T14:41:23Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758123699,328,,5758197805,78,,5758123707,230,98.9,5758122623,22,,5758123705,147,35.1,5758197807,215,,5758123723,233,43,5758123701,458,,5758123697,103,5758123695,102,50.4,5758122627,56,Center,5758123539,82,,5758123703,146,19,88.2,5758122625,63,5758123533,72,5758123709,231,44.4,,,,,,,,,,
2820328035,43,10,1,4,11,ea3yd0dgq6uy6pupkpn17j5xg,1,11.8,68.1,2025-05-31T14:04:11.485Z,2025-05-31T14:04:46Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758122777,56,Back,5758122775,94,,5758123747,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328049,61,1,1,4,14,cy6zs39z79dcfbr4xzkp38z7q,1,65.8,24.7,2025-05-31T14:04:14.025Z,2025-05-31T14:04:16Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758122855,212,12.5,5758122849,56,Right,5758122857,213,5.42,5758122853,141,10.7,5758122851,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328055,62,1,1,4,16,cy6zs39z79dcfbr4xzkp38z7q,0,76.3,9.1,2025-05-31T14:04:16.242Z,2025-05-31T14:04:18Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758122901,140,89.7,5758122903,141,52.5,5758122909,1,,5758122899,56,Center,5758122895,2,,5758122905,212,32.7,5758122907,213,1.13,5758122897,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328057,44,12,1,4,18,ea3yd0dgq6uy6pupkpn17j5xg,1,10.8,43.7,2025-05-31T14:04:18.496Z,2025-05-31T14:04:32Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5758122947,15,,5758122911,56,Back,5758122917,212,27.3,5758122915,141,63.1,5758122919,213,0.50,5758122913,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328077,63,1,1,4,22,cy6zs39z79dcfbr4xzkp38z7q,1,67.5,35.4,2025-05-31T14:04:22.225Z,2025-05-31T14:04:24Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758123045,213,2.95,5758123039,140,46.8,5758123041,141,41.6,5758123035,3,,5758123037,56,Back,5758123043,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328089,64,1,1,4,24,cy6zs39z79dcfbr4xzkp38z7q,1,46.8,41.6,2025-05-31T14:04:24.033Z,2025-05-31T14:04:26Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758123085,141,56.6,5758123089,213,0.70,5758123087,212,15.9,5758123083,140,58.4,5758123081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328115,65,1,1,4,26,cy6zs39z79dcfbr4xzkp38z7q,1,59.9,63.3,2025-05-31T14:04:26.633Z,2025-05-31T14:04:30Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758123193,213,0.57,5758123189,141,68.5,5758123185,56,Center,5758123187,140,65.1,5758123191,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328127,66,1,1,4,30,cy6zs39z79dcfbr4xzkp38z7q,1,67.8,81.4,2025-05-31T14:04:30.168Z,2025-05-31T14:04:33Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5758123251,140,79.9,5758123253,141,93.5,5758123257,213,0.57,5758123249,56,Left,5758123255,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328143,67,1,1,4,33,cy6zs39z79dcfbr4xzkp38z7q,1,76.4,93.8,2025-05-31T14:04:33.296Z,2025-05-31T14:04:35Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758123307,56,Left,5758123317,212,21.9,5758123319,213,3.44,5758123315,141,84.4,5758123311,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328155,68,1,1,4,35,cy6zs39z79dcfbr4xzkp38z7q,1,56.5,84.4,2025-05-31T14:04:35.745Z,2025-05-31T14:04:37Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758123371,212,17.1,5758123367,140,72.8,5758123369,141,84.5,5758123365,56,Left,5758123373,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328161,69,1,1,4,38,cy6zs39z79dcfbr4xzkp38z7q,0,72.8,84.5,2025-05-31T14:04:37.865Z,2025-05-31T14:04:39Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758123415,213,1.13,5758123409,140,78.2,5758123413,212,13.2,5758123411,141,100.0,5758123407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328237,45,5,1,4,39,ea3yd0dgq6uy6pupkpn17j5xg,1,22.0,-1.7,2025-05-31T14:04:39.261Z,2025-05-31T14:52:43Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5758123809,233,70,5758123783,56,Back,5758123785,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328167,70,5,1,4,39,cy6zs39z79dcfbr4xzkp38z7q,0,78.0,101.7,2025-05-31T14:04:39.261Z,2025-05-31T14:52:43Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758123439,56,Left,5758123441,347,,5758123817,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328273,46,1,1,4,58,ea3yd0dgq6uy6pupkpn17j5xg,0,25.7,0.0,2025-05-31T14:04:57.941Z,2025-05-31T14:05:00Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5758124065,56,Back,5758124069,141,11.9,5758124075,1,,5758124067,140,45.4,5758124073,213,0.40,5758124063,107,,5758124071,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328287,71,1,1,5,1,cy6zs39z79dcfbr4xzkp38z7q,0,54.5,90.3,2025-05-31T14:05:01.449Z,2025-05-31T14:05:03Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758124145,141,77.2,5758124149,213,5.81,5758124147,212,19.4,5758124143,140,70.9,5758124139,3,,5758124141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328291,47,44,1,5,2,ea3yd0dgq6uy6pupkpn17j5xg,1,28.6,23.6,2025-05-31T14:05:02.601Z,2025-05-31T14:53:08Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758124183,233,72,5758124159,56,Back,5758124161,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328289,72,44,1,5,2,cy6zs39z79dcfbr4xzkp38z7q,0,71.4,76.4,2025-05-31T14:05:02.602Z,2025-05-31T14:53:08Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758124211,233,47,5758124155,56,Center,5758124157,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328295,48,1,1,5,3,ea3yd0dgq6uy6pupkpn17j5xg,0,27.8,25.0,2025-05-31T14:05:02.987Z,2025-05-31T14:05:03Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758124171,212,7.7,5758124173,213,0.07,5758124163,3,,5758124167,140,35.1,5758124165,56,Back,5758124169,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328309,73,1,1,5,3,cy6zs39z79dcfbr4xzkp38z7q,1,60.1,82.1,2025-05-31T14:05:03.683Z,2025-05-31T14:05:05Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5758124235,157,,5758124241,141,75.3,5758124239,140,67.4,5758124237,56,Center,5758124243,212,9.0,5758124247,1,,5758124245,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328317,74,44,1,5,4,cy6zs39z79dcfbr4xzkp38z7q,1,75.2,74.5,2025-05-31T14:05:04.704Z,2025-05-31T14:53:08Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5758124327,233,49,5758124297,56,Center,5758124299,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328305,49,44,1,5,4,ea3yd0dgq6uy6pupkpn17j5xg,0,24.8,25.5,2025-05-31T14:05:04.705Z,2025-05-31T14:53:08Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758124219,285,,5758124341,233,74,5758124217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328327,75,1,1,5,5,cy6zs39z79dcfbr4xzkp38z7q,0,72.7,79.1,2025-05-31T14:05:05.361Z,2025-05-31T14:43:03Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5758124403,140,80.0,5758124405,141,95.3,5758124409,213,0.96,5758124407,212,13.4,5758124399,3,,5758124401,56,Left,5758200845,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328341,50,4,1,5,10,ea3yd0dgq6uy6pupkpn17j5xg,1,19.5,4.2,2025-05-31T14:05:09.864Z,2025-05-31T14:52:56Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5758124531,152,,5758124627,233,76,5758124533,285,,5758124525,13,,5758124529,56,Back,5758124527,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328335,76,4,1,5,10,cy6zs39z79dcfbr4xzkp38z7q,0,80.5,95.8,2025-05-31T14:05:09.865Z,2025-05-31T14:52:56Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5758124651,233,50,5758124611,56,Left,5758124615,286,,5758124609,294,,5758124613,152,,5758124607,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328509,51,1,1,5,36,ea3yd0dgq6uy6pupkpn17j5xg,1,24.2,5.9,2025-05-31T14:05:35.832Z,2025-05-31T14:05:41Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758125351,141,30.3,5758125343,157,,5758125347,56,Center,5758125345,152,,5758125349,140,63.7,5758125341,5,,5758125353,212,44.7,5758125355,213,0.38,5758125357,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328525,52,1,1,5,41,ea3yd0dgq6uy6pupkpn17j5xg,1,56.4,46.7,2025-05-31T14:05:40.878Z,2025-05-31T14:05:43Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758125421,56,Center,5758125423,140,54.3,5758125427,212,14.7,5758125429,213,1.72,5758125425,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328537,53,1,1,5,43,ea3yd0dgq6uy6pupkpn17j5xg,1,54.3,68.1,2025-05-31T14:05:43.768Z,2025-05-31T14:05:46Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758125519,213,4.03,5758125517,212,6.8,5758125513,141,60.3,5758125509,140,50.2,5758125507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328545,54,1,1,5,46,ea3yd0dgq6uy6pupkpn17j5xg,1,50.2,60.3,2025-05-31T14:05:45.908Z,2025-05-31T14:05:47Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758125561,140,39.0,5758125563,141,69.7,5758125567,213,2.64,5758125559,56,Back,5758125565,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328557,55,1,1,5,47,ea3yd0dgq6uy6pupkpn17j5xg,1,39.0,69.7,2025-05-31T14:05:47.627Z,2025-05-31T14:05:51Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5758125649,56,Back,5758125657,213,4.79,5758125655,212,27.6,5758125651,140,41.0,5758125653,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328573,56,1,1,5,51,ea3yd0dgq6uy6pupkpn17j5xg,1,41.4,27.4,2025-05-31T14:05:51.407Z,2025-05-31T14:05:53Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758125733,212,12.1,5758125731,141,10.9,5758125735,213,5.09,5758125727,56,Back,5758125729,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820328591,57,1,1,5,53,ea3yd0dgq6uy6pupkpn17j5xg,1,46.1,13.5,2025-05-31T14:05:53.469Z,2025-05-31T14:05:56Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5758125837,141,57.5,5758125835,140,37.4,5758125841,213,1.87,5758125839,212,31.3,5758125833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
