id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2822552939,26,1,1,2,43,duspptyvnr5kpx2iko5gerhnz,1,53.2,81.2,2025-06-14T16:02:52.343Z,2025-06-14T16:03:00Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770630239,56,Back,5770630243,141,79.9,5770630247,213,3.29,5770630245,212,6.0,5770630241,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822552957,27,1,1,2,43,duspptyvnr5kpx2iko5gerhnz,1,47.0,79.7,2025-06-14T16:02:52.951Z,2025-06-14T16:02:56Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770630327,56,Left,5770630329,140,54.2,5770630333,212,8.0,5770630335,213,0.34,5770630331,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822552941,40,83,1,2,43,3ptum5fjcgw51mqui0gu6uuf4,0,47.4,6.1,2025-06-14T16:02:53.276Z,2025-06-14T16:02:57Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770630357,399,80mvshlrrlu5vt41gkruwn8fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822552959,41,83,1,2,45,3ptum5fjcgw51mqui0gu6uuf4,0,58.9,6.4,2025-06-14T16:02:55.251Z,2025-06-14T16:07:13Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5770634957,399,80mvshlrrlu5vt41gkruwn8fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822552961,28,1,1,2,46,duspptyvnr5kpx2iko5gerhnz,0,43.8,92.7,2025-06-14T16:02:56.038Z,2025-06-14T16:02:58Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770630389,233,42,5770630355,213,0.00,5770630349,140,44.7,5770630347,56,Back,5770630387,236,,5770630393,286,,5770630353,212,0.9,5770630351,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822552973,42,74,1,2,46,3ptum5fjcgw51mqui0gu6uuf4,1,52.7,3.1,2025-06-14T16:02:56.039Z,2025-06-14T16:55:56Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770630381,56,Right,5770630417,233,28,5770630383,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822552963,29,5,1,2,47,duspptyvnr5kpx2iko5gerhnz,1,46.8,101.6,2025-06-14T16:02:56.870Z,2025-06-14T16:14:27Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770630361,347,,5770630465,233,43,5770630359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822552979,43,5,1,2,47,3ptum5fjcgw51mqui0gu6uuf4,0,53.2,-1.6,2025-06-14T16:02:56.870Z,2025-06-14T16:14:27Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770630447,347,,5770630445,56,Right,5770630469,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553019,30,1,1,2,58,duspptyvnr5kpx2iko5gerhnz,0,53.6,100.0,2025-06-14T16:03:07.431Z,2025-06-14T16:13:16Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770630653,56,Left,5770630661,213,5.74,5770630655,140,68.7,5770630657,141,87.5,5770630659,212,18.6,5770630651,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822554717,121,8,1,3,0,3ptum5fjcgw51mqui0gu6uuf4,1,37.3,6.8,2025-06-14T16:03:09.845Z,2025-06-14T16:13:13Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770640743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553021,31,43,1,3,3,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-14T16:03:12.743Z,2025-06-14T16:13:04Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5770630665,56,Left,5770640583,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553025,44,50,1,3,4,3ptum5fjcgw51mqui0gu6uuf4,1,38.4,5.6,2025-06-14T16:03:13.926Z,2025-06-14T16:03:17Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770630711,233,32,5770630681,286,,5770630679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553027,32,7,1,3,4,duspptyvnr5kpx2iko5gerhnz,1,61.6,94.4,2025-06-14T16:03:13.927Z,2025-06-14T16:03:33Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770630683,167,,5770630685,56,Left,5770630687,285,,5770630689,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553035,33,5,1,3,5,duspptyvnr5kpx2iko5gerhnz,0,63.8,101.8,2025-06-14T16:03:15.015Z,2025-06-14T16:14:28Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770630735,233,45,5770630729,347,,5770630727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553031,45,5,1,3,5,3ptum5fjcgw51mqui0gu6uuf4,1,36.2,-1.8,2025-06-14T16:03:15.015Z,2025-06-14T16:14:28Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770630705,56,Back,5770630707,347,,5770630731,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553057,46,1,1,3,11,3ptum5fjcgw51mqui0gu6uuf4,1,42.2,0.0,2025-06-14T16:03:20.828Z,2025-06-14T16:03:24Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770630871,140,48.2,5770630869,56,Back,5770630867,107,,5770630877,213,0.75,5770630875,212,8.6,5770630873,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553061,47,1,1,3,15,3ptum5fjcgw51mqui0gu6uuf4,0,46.5,6.7,2025-06-14T16:03:24.843Z,2025-06-14T16:03:26Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5770630885,56,Back,5770630893,213,5.04,5770630887,140,47.3,5770630889,141,3.1,5770630891,212,2.6,5770630903,236,,5770630905,233,34,5770630909,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553059,34,74,1,3,15,duspptyvnr5kpx2iko5gerhnz,1,58.1,89.4,2025-06-14T16:03:24.844Z,2025-06-14T16:03:27Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770630913,233,47,5770630881,56,Left,5770630883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553063,35,5,1,3,16,duspptyvnr5kpx2iko5gerhnz,0,56.8,101.0,2025-06-14T16:03:26.199Z,2025-06-14T16:03:38Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770631109,233,48,5770630897,347,,5770630895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553093,48,5,1,3,16,3ptum5fjcgw51mqui0gu6uuf4,1,43.2,-1.0,2025-06-14T16:03:26.199Z,2025-06-14T16:14:28Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5770631073,347,,5770631071,56,Back,5770631087,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553111,49,1,1,3,31,3ptum5fjcgw51mqui0gu6uuf4,0,46.9,0.0,2025-06-14T16:03:40.700Z,2025-06-14T16:03:41Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770631189,141,5.9,5770631187,140,62.4,5770631193,213,0.32,5770631185,56,Right,5770631183,107,,5770631191,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553117,36,1,1,3,32,duspptyvnr5kpx2iko5gerhnz,1,37.4,77.0,2025-06-14T16:03:42.215Z,2025-06-14T16:03:43Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770631225,141,71.5,5770631227,212,8.8,5770631229,213,5.84,5770631223,140,45.0,5770631219,3,,5770631221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553129,38,1,1,3,34,duspptyvnr5kpx2iko5gerhnz,1,42.1,77.2,2025-06-14T16:03:43.831Z,2025-06-14T16:03:46Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770631291,212,15.7,5770631289,141,78.5,5770631287,140,57.0,5770631293,213,0.06,5770631285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553133,39,1,1,3,37,duspptyvnr5kpx2iko5gerhnz,0,59.4,87.4,2025-06-14T16:03:46.664Z,2025-06-14T16:03:50Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5770631311,213,0.40,5770631303,56,Left,5770631307,141,93.0,5770631305,140,68.0,5770631301,168,,5770631309,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553141,50,8,1,3,40,3ptum5fjcgw51mqui0gu6uuf4,1,35.8,3.4,2025-06-14T16:03:49.997Z,2025-06-14T16:03:50Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770631327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553143,40,5,1,3,41,duspptyvnr5kpx2iko5gerhnz,1,67.0,102.0,2025-06-14T16:03:50.936Z,2025-06-14T16:14:28Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5770631329,56,Left,5770631331,347,,5770631337,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553145,51,5,1,3,41,3ptum5fjcgw51mqui0gu6uuf4,0,33.0,-2.0,2025-06-14T16:03:50.936Z,2025-06-14T16:14:29Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770631333,56,Back,5770631353,233,40,5770631335,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553159,41,1,1,3,42,duspptyvnr5kpx2iko5gerhnz,1,69.7,100.0,2025-06-14T16:03:52.136Z,2025-06-14T16:03:54Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770631433,212,8.1,5770631429,140,75.7,5770631427,56,Left,5770631425,107,,5770631431,141,94.4,5770631435,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553181,42,1,1,3,45,duspptyvnr5kpx2iko5gerhnz,1,80.6,93.3,2025-06-14T16:03:54.423Z,2025-06-14T16:03:59Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770631543,56,Left,5770631551,213,3.10,5770631547,141,93.6,5770631545,140,76.0,5770631549,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553185,43,1,1,3,50,duspptyvnr5kpx2iko5gerhnz,0,95.3,91.5,2025-06-14T16:03:59.723Z,2025-06-14T16:04:01Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770631579,212,1.7,5770631641,233,52,5770631575,140,95.6,5770631577,141,89.0,5770631573,56,Left,5770631581,213,4.90,5770631645,286,,5770631639,236,,5770631569,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553197,52,12,1,3,50,3ptum5fjcgw51mqui0gu6uuf4,1,2.5,6.8,2025-06-14T16:03:59.823Z,2025-06-14T16:04:01Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770631651,233,43,5770631625,185,,5770631627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553193,44,6,1,3,51,duspptyvnr5kpx2iko5gerhnz,1,96.8,91.6,2025-06-14T16:04:01.127Z,2025-06-14T16:04:05Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770631665,233,53,5770631661,56,Left,5770631663,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553203,53,6,1,3,51,3ptum5fjcgw51mqui0gu6uuf4,0,3.2,8.4,2025-06-14T16:04:01.127Z,2025-06-14T16:55:58Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770631671,233,44,5770631657,56,Back,5770631659,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553285,45,1,1,4,21,duspptyvnr5kpx2iko5gerhnz,0,99.5,99.5,2025-06-14T16:04:30.759Z,2025-06-14T16:04:36Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770632117,56,Center,5770632121,141,47.9,5770632127,1,,5770632111,6,,5770632113,155,,5770632109,2,,5770632119,140,97.6,5770632115,223,,5770632123,212,35.1,5770632125,213,4.66,5770632157,233,56,,,,,,,,,,,,,,,,,,,,,,,,
2822553291,55,44,1,4,25,3ptum5fjcgw51mqui0gu6uuf4,1,2.8,52.1,2025-06-14T16:04:34.551Z,2025-06-14T17:02:33Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770632145,56,Back,5770632147,285,,5770632161,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553289,46,44,1,4,25,duspptyvnr5kpx2iko5gerhnz,0,97.2,47.9,2025-06-14T16:04:34.552Z,2025-06-14T17:02:34Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770632141,286,,5770632181,233,55,5770632139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553295,56,11,1,4,25,3ptum5fjcgw51mqui0gu6uuf4,1,3.4,52.1,2025-06-14T16:04:34.740Z,2025-06-14T16:09:50Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770632153,56,Back,5770632155,88,,5770632177,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553305,57,1,1,4,27,3ptum5fjcgw51mqui0gu6uuf4,1,13.2,57.0,2025-06-14T16:04:37.180Z,2025-06-14T16:04:43Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770632205,213,0.73,5770632213,287,,5770632203,212,17.2,5770632199,140,25.4,5770632201,141,73.9,5770632195,123,,5770632197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553323,58,1,1,4,33,3ptum5fjcgw51mqui0gu6uuf4,0,35.5,82.4,2025-06-14T16:04:42.972Z,2025-06-14T16:16:34Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770632285,140,61.1,5770632287,141,100.0,5770632289,212,29.8,5770632291,213,0.45,5770632283,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553325,47,5,1,4,34,duspptyvnr5kpx2iko5gerhnz,1,33.6,-0.9,2025-06-14T16:04:43.383Z,2025-06-14T16:14:29Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770632305,233,59,5770632295,56,Back,5770632297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553327,59,5,1,4,34,3ptum5fjcgw51mqui0gu6uuf4,0,66.4,100.9,2025-06-14T16:04:43.383Z,2025-06-14T16:14:29Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770632303,347,,5770632311,233,47,5770632301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553361,48,1,1,4,50,duspptyvnr5kpx2iko5gerhnz,1,22.0,0.0,2025-06-14T16:05:00.200Z,2025-06-14T16:05:03Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5770632525,1,,5770632523,213,1.85,5770632519,141,36.1,5770632515,56,Back,5770632521,212,27.0,5770632517,140,14.9,5770632513,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553371,49,1,1,4,54,duspptyvnr5kpx2iko5gerhnz,1,10.2,43.6,2025-06-14T16:05:03.576Z,2025-06-14T16:05:06Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770632563,141,59.0,5770632565,212,11.6,5770632567,213,2.02,5770632559,56,Back,5770632561,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553383,50,1,1,4,57,duspptyvnr5kpx2iko5gerhnz,1,7.0,68.4,2025-06-14T16:05:06.520Z,2025-06-14T16:05:11Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5770632625,1,,5770632623,213,0.20,5770632615,56,Left,5770632621,212,61.1,5770632617,140,64.1,5770632619,141,85.9,5770632613,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553393,51,1,1,5,2,duspptyvnr5kpx2iko5gerhnz,1,64.7,86.8,2025-06-14T16:05:11.768Z,2025-06-14T16:05:15Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770632689,212,14.0,5770632685,140,78.0,5770632687,141,88.7,5770632683,56,Left,5770632691,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553463,52,1,1,5,6,duspptyvnr5kpx2iko5gerhnz,1,92.2,89.7,2025-06-14T16:05:15.849Z,2025-06-14T16:06:06Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,1.0,,5770633145,212,21.9,5770633147,213,4.77,5770633143,141,57.6,5770633139,56,Center,5770633137,155,,5770633135,2,,5770633141,140,93.4,5770633575,154,,5770633577,22,,5770633573,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553541,60,51,1,5,6,3ptum5fjcgw51mqui0gu6uuf4,1,8.1,52.2,2025-06-14T16:05:16.059Z,2025-06-14T16:06:57Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770633705,170,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553469,53,16,1,5,8,duspptyvnr5kpx2iko5gerhnz,1,94.0,62.9,2025-06-14T16:05:17.920Z,2025-06-14T16:06:57Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5770633177,22,,5770633685,29,,5770633181,56,Center,5770633699,230,95.2,5770633687,154,,5770633693,102,48.7,5770633257,328,,5770633251,15,,5770633253,17,,5770633683,78,,5770633697,214,,5770633259,374,2025-06-14 17:05:17.272,5770633689,55,52,5770633263,375,05:07.973,5770633695,103,15.8,5770633701,231,49.3,5770634607,468,60,,,,,,
2822553591,61,1,1,6,10,3ptum5fjcgw51mqui0gu6uuf4,1,50.2,50.0,2025-06-14T16:06:19.436Z,2025-06-14T16:06:22Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770633891,141,50.1,5770633895,213,3.14,5770633897,279,G,5770633893,212,22.7,5770633887,56,Back,5770633889,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553613,62,1,1,6,12,3ptum5fjcgw51mqui0gu6uuf4,0,28.5,49.9,2025-06-14T16:06:22.157Z,2025-06-14T16:06:25Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770634023,212,47.7,5770634025,213,5.60,5770634027,1,,5770634021,141,5.6,5770634017,56,Right,5770634015,157,,5770634019,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553631,54,1,1,6,18,duspptyvnr5kpx2iko5gerhnz,1,36.7,82.1,2025-06-14T16:06:27.914Z,2025-06-14T16:06:29Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770634089,140,41.6,5770634085,3,,5770634087,56,Back,5770634093,141,85.7,5770634097,212,5.7,5770634099,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553635,55,1,1,6,19,duspptyvnr5kpx2iko5gerhnz,0,45.5,87.8,2025-06-14T16:06:29.208Z,2025-06-14T16:06:29Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770634107,56,Left,5770634113,212,6.2,5770634109,140,51.1,5770634111,141,85.0,5770634115,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553645,63,1,1,6,20,3ptum5fjcgw51mqui0gu6uuf4,1,58.8,5.0,2025-06-14T16:06:29.787Z,2025-06-14T16:06:32Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770634183,140,62.3,5770634187,212,6.8,5770634185,141,13.4,5770634181,56,Right,5770634189,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553665,65,1,1,6,23,3ptum5fjcgw51mqui0gu6uuf4,1,59.9,28.9,2025-06-14T16:06:32.685Z,2025-06-14T16:06:38Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770634281,212,22.2,5770634283,213,1.86,5770634275,56,Center,5770634277,140,53.9,5770634279,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553671,66,1,1,6,29,3ptum5fjcgw51mqui0gu6uuf4,1,68.8,78.5,2025-06-14T16:06:38.396Z,2025-06-14T16:06:41Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770634319,140,78.6,5770634317,56,Left,5770634321,141,90.0,5770634325,213,0.65,5770634323,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553679,67,1,1,6,32,3ptum5fjcgw51mqui0gu6uuf4,1,71.7,86.0,2025-06-14T16:06:41.836Z,2025-06-14T16:06:45Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770634369,141,68.2,5770634365,56,Center,5770634373,213,4.02,5770634367,140,62.2,5770634371,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553683,68,1,1,6,36,3ptum5fjcgw51mqui0gu6uuf4,1,61.1,51.9,2025-06-14T16:06:45.533Z,2025-06-14T16:06:47Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770634393,141,38.5,5770634389,56,Center,5770634395,212,11.8,5770634397,213,4.03,5770634391,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553693,69,1,1,6,37,3ptum5fjcgw51mqui0gu6uuf4,1,54.0,38.5,2025-06-14T16:06:47.021Z,2025-06-14T16:06:51Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770634457,56,Right,5770634459,140,62.2,5770634463,212,22.5,5770634465,213,5.10,5770634461,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553699,70,1,1,6,41,3ptum5fjcgw51mqui0gu6uuf4,1,61.1,8.0,2025-06-14T16:06:51.036Z,2025-06-14T16:06:53Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770634519,56,Back,5770634521,140,39.3,5770634523,141,36.0,5770634527,213,2.45,5770634525,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553715,71,1,1,6,44,3ptum5fjcgw51mqui0gu6uuf4,1,40.5,38.0,2025-06-14T16:06:53.485Z,2025-06-14T16:06:57Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770634619,213,2.72,5770634615,141,52.8,5770634617,212,24.8,5770634613,140,18.9,5770634611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553727,72,1,1,6,48,3ptum5fjcgw51mqui0gu6uuf4,1,18.8,53.9,2025-06-14T16:06:57.741Z,2025-06-14T16:07:00Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770634673,56,Back,5770634675,140,28.1,5770634677,141,43.9,5770634679,212,11.9,5770634681,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553735,73,1,1,6,51,3ptum5fjcgw51mqui0gu6uuf4,1,28.1,43.9,2025-06-14T16:07:00.301Z,2025-06-14T16:07:01Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770634721,56,Back,5770634723,140,30.9,5770634725,141,70.5,5770634727,212,18.3,5770634729,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553765,74,1,1,6,52,3ptum5fjcgw51mqui0gu6uuf4,1,35.8,70.0,2025-06-14T16:07:01.804Z,2025-06-14T16:07:10Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770634891,212,9.4,5770634893,213,4.88,5770634887,140,37.3,5770634885,56,Back,5770634889,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553773,75,1,1,7,1,3ptum5fjcgw51mqui0gu6uuf4,1,44.0,57.8,2025-06-14T16:07:10.492Z,2025-06-14T16:07:13Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770634939,212,23.4,5770634937,141,24.4,5770634935,140,38.7,5770634941,213,4.47,5770634933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553775,76,1,1,7,3,3ptum5fjcgw51mqui0gu6uuf4,1,38.7,23.3,2025-06-14T16:07:12.940Z,2025-06-14T16:07:22Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770634953,213,5.92,5770634945,56,Right,5770634951,212,21.8,5770634947,140,58.1,5770634949,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822553795,56,43,1,7,12,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-14T16:07:22.145Z,2025-06-14T16:18:01Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770635315,399,1iyf79yql5sm8m6i8nwxntsve,5770645973,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
