id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805173593,282,1,1,30,11,ea3yd0dgq6uy6pupkpn17j5xg,1,15.5,53.6,2025-04-23T16:30:25.157Z,2025-04-23T16:30:27Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674295405,140,8.8,5674295411,213,3.99,5674295409,212,10.7,5674295407,141,41.8,5674295403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173597,283,61,1,30,13,ea3yd0dgq6uy6pupkpn17j5xg,0,8.8,41.8,2025-04-23T16:30:27.014Z,2025-04-23T16:30:27Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674295427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173643,219,61,1,30,19,cy6zs39z79dcfbr4xzkp38z7q,0,95.8,90.2,2025-04-23T16:30:32.511Z,2025-04-23T16:30:32Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5674295651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173649,220,5,1,30,19,cy6zs39z79dcfbr4xzkp38z7q,0,94.5,100.6,2025-04-23T16:30:33.021Z,2025-04-23T16:39:58Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5674295795,233,284,5674295675,347,,5674295673,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173671,284,5,1,30,19,ea3yd0dgq6uy6pupkpn17j5xg,1,5.5,-0.6,2025-04-23T16:30:33.021Z,2025-04-23T16:39:58Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674295775,233,220,5674295769,347,,5674295767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173691,285,1,1,30,22,ea3yd0dgq6uy6pupkpn17j5xg,1,5.0,0.0,2025-04-23T16:30:35.669Z,2025-04-23T16:30:38Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5674295861,140,15.9,5674295867,213,0.62,5674295863,141,11.7,5674295865,212,14.1,5674295859,56,Back,5674295857,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173705,286,1,1,30,24,ea3yd0dgq6uy6pupkpn17j5xg,0,15.9,11.7,2025-04-23T16:30:38.246Z,2025-04-23T16:30:39Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674295925,157,,5674295935,213,0.34,5674295933,212,15.0,5674295937,1,,5674295927,56,Back,5674295929,140,29.4,5674295931,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173717,221,1,1,30,26,cy6zs39z79dcfbr4xzkp38z7q,1,70.8,83.6,2025-04-23T16:30:39.838Z,2025-04-23T16:30:41Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674296007,212,7.2,5674296009,213,1.99,5674296005,141,93.2,5674296001,56,Left,5674296003,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173739,287,83,1,30,28,ea3yd0dgq6uy6pupkpn17j5xg,0,23.8,8.6,2025-04-23T16:30:42.085Z,2025-04-23T16:30:48Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5674296303,399,cn6gncw8nbyds83xx6cxbzrpw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173751,288,83,1,30,29,ea3yd0dgq6uy6pupkpn17j5xg,0,23.8,8.6,2025-04-23T16:30:43.126Z,2025-04-23T16:30:48Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5674296291,399,cn6gncw8nbyds83xx6cxbzrpw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173775,223,1,1,30,32,cy6zs39z79dcfbr4xzkp38z7q,0,71.5,81.2,2025-04-23T16:30:45.550Z,2025-04-23T16:30:47Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5674296213,141,79.3,5674296211,140,72.6,5674296247,236,,5674296253,286,,5674296249,233,289,5674296217,213,5.44,5674296209,56,Left,5674296215,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173779,289,74,1,30,32,ea3yd0dgq6uy6pupkpn17j5xg,1,23.3,18.3,2025-04-23T16:30:45.551Z,2025-04-23T16:51:21Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5674296231,285,,5674296229,56,Back,5674296257,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173799,291,1,1,30,35,ea3yd0dgq6uy6pupkpn17j5xg,1,21.9,25.6,2025-04-23T16:30:48.565Z,2025-04-23T16:30:49Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674296349,140,18.8,5674296347,56,Back,5674296351,141,28.9,5674296359,213,2.54,5674296355,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173833,292,1,1,30,36,ea3yd0dgq6uy6pupkpn17j5xg,1,18.8,28.9,2025-04-23T16:30:49.606Z,2025-04-23T16:30:55Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674296535,212,13.0,5674296531,140,23.3,5674296529,56,Back,5674296537,213,5.08,5674296533,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173855,293,4,1,30,44,ea3yd0dgq6uy6pupkpn17j5xg,1,30.4,31.6,2025-04-23T16:30:58.077Z,2025-04-23T16:31:02Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674296687,285,,5674296677,152,,5674296681,265,,5674296669,13,,5674296673,56,Back,5674296719,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173853,224,4,1,30,44,cy6zs39z79dcfbr4xzkp38z7q,0,69.6,68.4,2025-04-23T16:30:58.078Z,2025-04-23T16:31:01Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5674296663,265,,5674296661,152,,5674296665,286,,5674296657,13,,5674296659,56,Center,5674296727,233,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173973,294,1,1,30,58,ea3yd0dgq6uy6pupkpn17j5xg,1,33.3,38.9,2025-04-23T16:31:12.214Z,2025-04-23T16:31:13Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674297285,152,,5674297295,213,3.81,5674297293,212,8.1,5674297287,56,Back,5674297289,140,27.2,5674297291,141,31.5,5674297283,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805173993,295,1,1,30,59,ea3yd0dgq6uy6pupkpn17j5xg,1,27.2,31.5,2025-04-23T16:31:13.222Z,2025-04-23T16:31:14Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5674297367,56,Back,5674297369,140,32.1,5674297373,212,27.6,5674297375,213,1.38,5674297371,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174077,296,1,1,31,0,ea3yd0dgq6uy6pupkpn17j5xg,1,32.1,71.4,2025-04-23T16:31:14.422Z,2025-04-23T16:31:21Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5674297781,212,26.9,5674297783,213,0.68,5674297779,141,96.2,5674297777,140,52.1,5674297773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174103,297,1,1,31,7,ea3yd0dgq6uy6pupkpn17j5xg,1,61.9,94.7,2025-04-23T16:31:21.334Z,2025-04-23T16:31:25Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674297937,140,51.3,5674297939,141,86.2,5674297943,213,3.62,5674297941,212,12.5,5674297935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174129,298,2,1,31,11,ea3yd0dgq6uy6pupkpn17j5xg,1,47.2,83.4,2025-04-23T16:31:24.999Z,2025-04-23T16:35:45Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5674298119,1,,5674298583,7,ayl3txfejfa46xvwnzzd76vze,5674298111,140,80.8,5674298113,141,49.9,5674298109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174139,225,55,1,31,11,cy6zs39z79dcfbr4xzkp38z7q,1,5.1,57.5,2025-04-23T16:31:25Z,2025-04-23T16:51:17Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674310377,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174131,299,43,1,31,16,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-23T16:31:29.605Z,2025-04-23T16:31:44Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674298123,56,Center,5674298629,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174231,226,1,1,31,30,cy6zs39z79dcfbr4xzkp38z7q,1,22.7,61.1,2025-04-23T16:31:43.790Z,2025-04-23T16:35:10Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674298683,213,5.38,5674298681,212,11.8,5674298675,56,Back,5674298673,241,,5674298671,5,,5674298679,141,47.5,5674298677,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174267,227,1,1,31,32,cy6zs39z79dcfbr4xzkp38z7q,1,29.2,39.8,2025-04-23T16:31:45.744Z,2025-04-23T16:36:01Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5674298857,141,19.8,5674298859,212,13.7,5674298853,56,Back,5674298855,140,27.9,5674298861,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174273,228,3,1,31,35,cy6zs39z79dcfbr4xzkp38z7q,0,25.4,5.6,2025-04-23T16:31:48.750Z,2025-04-23T16:36:41Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5674298885,56,Back,5674316227,285,,5674316377,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174287,301,7,1,31,35,ea3yd0dgq6uy6pupkpn17j5xg,1,74.6,94.4,2025-04-23T16:31:48.751Z,2025-04-23T16:36:48Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674316369,233,228,5674316525,167,,5674316355,286,,5674298981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174291,229,5,1,31,36,cy6zs39z79dcfbr4xzkp38z7q,1,26.6,-1.3,2025-04-23T16:31:50.158Z,2025-04-23T16:39:58Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5674299049,233,302,5674299007,347,,5674299005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174295,302,5,1,31,36,ea3yd0dgq6uy6pupkpn17j5xg,0,73.4,101.3,2025-04-23T16:31:50.158Z,2025-04-23T16:39:59Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674299105,233,229,5674299031,347,,5674299029,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174429,230,1,1,31,50,cy6zs39z79dcfbr4xzkp38z7q,1,34.9,0.0,2025-04-23T16:32:03.614Z,2025-04-23T16:32:05Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674299687,56,Back,5674299693,141,12.2,5674299701,213,2.24,5674299681,107,,5674299691,140,27.8,5674299697,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174451,231,1,1,31,51,cy6zs39z79dcfbr4xzkp38z7q,1,28.9,12.3,2025-04-23T16:32:05.311Z,2025-04-23T16:32:07Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674299823,56,Back,5674299825,140,37.1,5674299827,141,11.1,5674299831,213,6.19,5674299829,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174465,232,1,1,31,53,cy6zs39z79dcfbr4xzkp38z7q,1,34.2,12.8,2025-04-23T16:32:06.958Z,2025-04-23T16:32:08Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674299905,212,3.5,5674299901,140,37.0,5674299907,213,5.71,5674299903,141,10.0,5674299899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174493,233,1,1,31,54,cy6zs39z79dcfbr4xzkp38z7q,1,36.7,10.0,2025-04-23T16:32:08.366Z,2025-04-23T16:32:11Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674300037,141,12.5,5674300041,213,0.29,5674300039,212,6.0,5674300035,140,42.2,5674300033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174499,234,61,1,31,57,cy6zs39z79dcfbr4xzkp38z7q,0,33.3,17.4,2025-04-23T16:32:11.086Z,2025-04-23T17:03:47Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5674300083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174521,303,1,1,31,58,ea3yd0dgq6uy6pupkpn17j5xg,1,65.4,88.6,2025-04-23T16:32:11.845Z,2025-04-23T16:32:13Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674300183,140,70.7,5674300187,212,7.9,5674300189,213,0.79,5674300181,56,Left,5674300185,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174585,305,3,1,32,5,ea3yd0dgq6uy6pupkpn17j5xg,0,71.8,97.2,2025-04-23T16:32:18.764Z,2025-04-23T16:37:20Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674300659,233,235,5674300607,56,Left,5674300611,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174587,235,7,1,32,5,cy6zs39z79dcfbr4xzkp38z7q,1,28.2,2.8,2025-04-23T16:32:18.765Z,2025-04-23T16:37:22Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674300613,167,,5674300617,285,,5674300627,233,305,5674300615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174621,236,5,1,32,6,cy6zs39z79dcfbr4xzkp38z7q,0,23.4,-1.8,2025-04-23T16:32:19.665Z,2025-04-23T16:39:59Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674301235,233,306,5674300849,347,,5674300847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174691,306,5,1,32,6,ea3yd0dgq6uy6pupkpn17j5xg,1,76.6,101.8,2025-04-23T16:32:19.665Z,2025-04-23T16:39:59Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674301187,56,Left,5674301231,233,236,5674301191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174735,307,1,1,32,13,ea3yd0dgq6uy6pupkpn17j5xg,1,74.4,100.0,2025-04-23T16:32:27.110Z,2025-04-23T16:32:30Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674301427,213,4.22,5674301421,140,67.6,5674301423,141,82.3,5674301417,107,,5674301419,56,Left,5674301425,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174745,308,1,1,32,16,ea3yd0dgq6uy6pupkpn17j5xg,1,67.6,82.3,2025-04-23T16:32:30.373Z,2025-04-23T16:32:31Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674301513,141,58.5,5674301509,56,Center,5674301517,213,4.04,5674301511,140,55.4,5674301515,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174751,309,1,1,32,18,ea3yd0dgq6uy6pupkpn17j5xg,0,55.4,58.5,2025-04-23T16:32:31.542Z,2025-04-23T16:32:32Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5674301557,213,6.27,5674301551,140,75.4,5674301555,212,21.0,5674301553,141,58.2,5674301549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174793,238,12,1,32,19,cy6zs39z79dcfbr4xzkp38z7q,1,24.6,58.5,2025-04-23T16:32:32.783Z,2025-04-23T16:32:35Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674301769,140,49.0,5674301805,167,,5674301773,212,39.1,5674301767,56,Back,5674301771,141,100.0,5674301775,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174797,239,5,1,32,21,cy6zs39z79dcfbr4xzkp38z7q,0,48.7,101.6,2025-04-23T16:32:34.759Z,2025-04-23T16:40:00Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674301797,347,,5674302245,233,311,5674301795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174861,311,5,1,32,21,ea3yd0dgq6uy6pupkpn17j5xg,1,51.3,-1.6,2025-04-23T16:32:34.759Z,2025-04-23T16:39:59Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5674302165,347,,5674302193,233,239,5674302163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174885,312,1,1,32,28,ea3yd0dgq6uy6pupkpn17j5xg,1,58.2,0.0,2025-04-23T16:32:42.182Z,2025-04-23T16:32:44Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674302323,141,22.5,5674302321,140,54.6,5674302327,213,1.79,5674302325,212,17.1,5674302319,56,Center,5674302317,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174949,313,1,1,32,31,ea3yd0dgq6uy6pupkpn17j5xg,1,54.6,22.5,2025-04-23T16:32:44.725Z,2025-04-23T16:32:47Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5674302537,212,29.1,5674302539,213,0.27,5674302531,56,Center,5674302533,140,81.3,5674302535,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174945,240,45,1,32,33,cy6zs39z79dcfbr4xzkp38z7q,0,26.6,66.4,2025-04-23T16:32:46.925Z,2025-04-23T16:33:59Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5674302521,56,Back,5674307053,233,315,5674302523,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174971,315,3,1,32,33,ea3yd0dgq6uy6pupkpn17j5xg,1,74.0,34.7,2025-04-23T16:32:46.925Z,2025-04-23T16:33:59Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5674307049,233,240,5674302635,56,Center,5674302637,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805174951,314,43,1,32,33,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-23T16:32:47.398Z,2025-04-23T16:32:58Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5674303117,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175003,316,1,1,32,36,ea3yd0dgq6uy6pupkpn17j5xg,1,76.5,25.5,2025-04-23T16:32:50.213Z,2025-04-23T16:32:51Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5674302699,140,65.8,5674302703,212,11.3,5674302697,56,Center,5674302701,141,23.9,5674302705,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175035,317,1,1,32,38,ea3yd0dgq6uy6pupkpn17j5xg,1,65.8,23.9,2025-04-23T16:32:51.829Z,2025-04-23T16:32:54Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5674302851,212,15.0,5674302847,140,73.8,5674302849,141,42.2,5674302853,213,0.98,5674302845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175043,318,50,1,32,40,ea3yd0dgq6uy6pupkpn17j5xg,1,74.4,40.8,2025-04-23T16:32:53.740Z,2025-04-23T16:32:55Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674302863,56,Center,5674302865,286,,5674302977,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175031,241,7,1,32,40,cy6zs39z79dcfbr4xzkp38z7q,1,26.6,59.2,2025-04-23T16:32:53.741Z,2025-04-23T16:33:40Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674302937,233,318,5674302829,285,,5674302827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175041,242,83,1,32,40,cy6zs39z79dcfbr4xzkp38z7q,0,21.7,61.8,2025-04-23T16:32:54.287Z,2025-04-23T16:33:38Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674303299,399,bmbdwons7wudqebn3o3flm19l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175171,319,4,1,32,42,ea3yd0dgq6uy6pupkpn17j5xg,1,67.0,37.3,2025-04-23T16:32:55.807Z,2025-04-23T18:14:21Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674303883,56,Center,5674303881,13,,5674303887,265,,5674303889,286,,5674304027,233,243,5674303885,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175069,243,4,1,32,42,cy6zs39z79dcfbr4xzkp38z7q,0,33.0,62.7,2025-04-23T16:32:55.808Z,2025-04-23T18:14:21Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5674303071,152,,5674304033,233,319,5674303067,13,,5674303073,265,,5674303069,56,Back,5674303075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175557,320,1,1,33,22,ea3yd0dgq6uy6pupkpn17j5xg,0,71.9,39.2,2025-04-23T16:33:35.943Z,2025-04-23T16:33:36Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674305677,5,,5674305679,155,,5674305685,140,100.0,5674305691,213,0.44,5674305683,56,Center,5674305693,1,,5674305687,141,61.2,5674305689,212,34.8,5674305681,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175559,244,5,1,33,23,cy6zs39z79dcfbr4xzkp38z7q,1,-1.5,39.0,2025-04-23T16:33:36.591Z,2025-04-23T16:40:00Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5674306995,233,321,5674305697,56,Back,5674305701,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175781,321,5,1,33,23,ea3yd0dgq6uy6pupkpn17j5xg,0,101.5,61.0,2025-04-23T16:33:36.591Z,2025-04-23T16:40:00Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674306985,56,Center,5674307041,233,244,5674306987,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175929,245,1,1,33,54,cy6zs39z79dcfbr4xzkp38z7q,0,4.8,44.3,2025-04-23T16:34:07.615Z,2025-04-23T16:34:11Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5674307843,212,52.2,5674307841,141,44.3,5674307847,1,,5674307835,124,,5674307849,74,,5674307839,140,54.5,5674307845,213,0.00,5674307837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175951,322,1,1,33,58,ea3yd0dgq6uy6pupkpn17j5xg,1,44.5,55.4,2025-04-23T16:34:11.526Z,2025-04-23T16:34:14Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674307933,141,31.0,5674307927,3,,5674307929,56,Center,5674307935,212,24.0,5674307931,140,61.0,5674307937,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805175977,324,1,1,34,1,ea3yd0dgq6uy6pupkpn17j5xg,0,63.9,31.8,2025-04-23T16:34:15.238Z,2025-04-23T16:34:18Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5674308077,140,91.4,5674308079,141,14.4,5674308081,212,31.2,5674308075,56,Right,5674308083,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805176035,247,1,1,34,8,cy6zs39z79dcfbr4xzkp38z7q,0,15.4,93.5,2025-04-23T16:34:22.335Z,2025-04-23T16:34:23Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5674308407,157,,5674308413,141,78.4,5674308409,56,Back,5674308417,213,6.00,5674308419,1,,5674308411,140,49.6,5674308415,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805176061,326,1,1,34,10,ea3yd0dgq6uy6pupkpn17j5xg,1,55.0,26.5,2025-04-23T16:34:24.257Z,2025-04-23T16:34:25Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5674308565,56,Right,5674308571,212,11.4,5674308569,141,11.0,5674308573,213,5.11,5674308567,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805176107,327,1,1,34,12,ea3yd0dgq6uy6pupkpn17j5xg,1,58.3,11.7,2025-04-23T16:34:25.734Z,2025-04-23T16:34:30Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674308811,1,,5674308805,141,34.5,5674308803,140,22.6,5674308809,213,2.75,5674308807,212,40.6,5674308801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
