id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2784866905,705,1,2,79,37,8cfkisxf1fkxdqtt6tx1tup48,1,50.1,67.9,2025-03-07T19:36:38.380Z,2025-03-07T19:56:09Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562813641,140,62.0,5562813639,56,Left,5562813647,213,0.83,5562813645,212,18.4,5562813643,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784867005,706,1,2,79,41,8cfkisxf1fkxdqtt6tx1tup48,1,61.1,86.9,2025-03-07T19:36:42.179Z,2025-03-07T19:36:47Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5562814241,141,80.6,5562814249,213,5.64,5562814237,140,66.5,5562814245,212,7.1,5562814235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784867015,707,4,2,79,45,8cfkisxf1fkxdqtt6tx1tup48,1,65.2,90.2,2025-03-07T19:36:46.956Z,2025-03-07T19:56:44Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5562814389,152,,5562814433,233,927,5562814391,265,,5562814393,286,,5562814385,13,,5562814387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784867001,927,4,2,79,45,ajtb177oqwawkdwbqhldmq6mx,0,34.8,9.8,2025-03-07T19:36:46.957Z,2025-03-07T19:36:53Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562814341,285,,5562814451,233,707,5562814339,265,,5562814333,13,,5562814335,56,Back,5562814337,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868135,708,1,2,80,24,8cfkisxf1fkxdqtt6tx1tup48,1,71.6,93.8,2025-03-07T19:37:25.235Z,2025-03-07T20:54:14Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5562820455,213,5.22,5562820435,5,,5562820433,2,,5562820445,141,46.9,5562820443,140,88.6,5562820449,212,36.5,5562820439,152,,5562820461,1,,5562820437,155,,5562820441,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2784868155,709,1,2,80,37,8cfkisxf1fkxdqtt6tx1tup48,1,83.8,40.3,2025-03-07T19:37:37.988Z,2025-03-07T21:09:26Z,7al9w77ailhli8g487tkl32tw,M. Westergren,1.0,,5563334127,210,13,5563333077,141,57.3,5563333073,3,,5563333075,140,96.0,5562820545,56,Center,5563333079,212,17.3,5563333081,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784891799,821,13,2,80,38,8cfkisxf1fkxdqtt6tx1tup48,1,96.5,56.8,2025-03-07T19:37:38.958Z,2025-03-07T20:55:05Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562951309,55,709,5562951315,103,13.9,5562951313,102,61.0,5562950711,15,,5562951303,73,,5562950715,328,,5563322101,61,,5562951321,231,58.1,5562950433,56,Center,5562951317,230,96.2,5562950709,24,,5562951307,29,,,,,,,,,,,,,,,,,,
2784868217,710,43,2,80,40,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-07T19:37:41.547Z,2025-03-07T19:40:46Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562820927,17,0,5562820925,22,0,5562820935,252,0,5562845383,144,39,5562820929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868463,711,5,2,80,45,8cfkisxf1fkxdqtt6tx1tup48,0,101.2,58.2,2025-03-07T19:37:45.966Z,2025-03-07T20:15:04Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562822323,56,Center,5562822329,346,,5562822833,233,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868539,928,5,2,80,45,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,41.8,2025-03-07T19:37:45.966Z,2025-03-07T20:15:03Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5562822705,346,,5562822807,233,711,5562822693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868593,929,1,2,80,54,ajtb177oqwawkdwbqhldmq6mx,1,3.6,40.1,2025-03-07T19:37:55.516Z,2025-03-07T19:37:57Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562823079,140,3.7,5562823089,237,,5562823081,141,49.6,5562823069,124,,5562823085,213,1.55,5562823083,212,6.5,5562823075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868621,930,1,2,80,56,ajtb177oqwawkdwbqhldmq6mx,1,3.7,49.6,2025-03-07T19:37:57.164Z,2025-03-07T19:37:58Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5562823241,56,Back,5562823251,1,,5562823249,213,0.05,5562823239,157,,5562823243,140,43.5,5562823245,141,52.7,5562823247,212,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868637,931,1,2,80,57,ajtb177oqwawkdwbqhldmq6mx,1,43.6,52.7,2025-03-07T19:37:58.540Z,2025-03-07T19:37:59Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5562823297,56,Back,5562823303,212,7.6,5562823305,213,4.03,5562823385,156,,5562823299,140,39.0,5562823301,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868789,932,1,2,80,59,ajtb177oqwawkdwbqhldmq6mx,1,42.9,43.7,2025-03-07T19:38:00.333Z,2025-03-07T19:38:04Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562824181,213,5.81,5562824173,56,Center,5562824175,140,59.4,5562824177,141,30.6,5562824179,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868861,933,1,2,81,3,ajtb177oqwawkdwbqhldmq6mx,1,63.6,37.4,2025-03-07T19:38:04.588Z,2025-03-07T19:38:08Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5562824679,56,Right,5562824689,213,5.65,5562824681,140,83.1,5562824685,212,25.4,5562824683,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868873,934,3,2,81,7,ajtb177oqwawkdwbqhldmq6mx,0,88.6,24.2,2025-03-07T19:38:08.765Z,2025-03-07T19:38:14Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5562824933,233,712,5562824745,286,,5562824743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868887,712,7,2,81,7,8cfkisxf1fkxdqtt6tx1tup48,0,11.4,75.8,2025-03-07T19:38:08.766Z,2025-03-07T19:38:14Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562824819,56,Back,5562824857,233,934,5562824821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784868911,935,61,2,81,9,ajtb177oqwawkdwbqhldmq6mx,1,87.4,18.3,2025-03-07T19:38:10.501Z,2025-03-07T19:38:10Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5562824961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784869065,713,12,2,81,10,8cfkisxf1fkxdqtt6tx1tup48,1,3.4,65.5,2025-03-07T19:38:11.283Z,2025-03-07T19:38:18Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562825831,56,Back,5562825841,212,21.8,5562825839,141,90.5,5562825843,213,0.89,5562825835,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784869049,936,1,2,81,14,ajtb177oqwawkdwbqhldmq6mx,0,84.3,6.8,2025-03-07T19:38:15.580Z,2025-03-07T19:38:18Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562825721,155,,5562825749,213,1.32,5562825719,2,,5562825729,56,Center,5562825741,141,65.5,5562825745,212,41.2,5562825735,140,94.1,5562825753,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784869079,714,12,2,81,17,8cfkisxf1fkxdqtt6tx1tup48,1,4.7,30.6,2025-03-07T19:38:18.603Z,2025-03-07T19:38:19Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5562825947,15,,5562825921,141,30.6,5562825917,56,Back,5562825919,140,5.0,5562825925,213,0.00,5562825923,212,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784869175,937,15,2,81,18,ajtb177oqwawkdwbqhldmq6mx,1,84.9,47.0,2025-03-07T19:38:19.858Z,2025-03-07T20:37:15Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5562831239,231,48.4,5563227767,72,,5562826407,22,,5563227773,82,,5562831229,103,19,5562831235,147,48.6,5562831233,146,89.0,5562826411,56,Center,5562831231,458,,5562831237,230,97.3,5563227769,76,,5563227771,108,5562826409,17,5563227847,233,5562831227,102,,,,,,824,52.7,,,,,
2784941707,824,10,2,81,19,8cfkisxf1fkxdqtt6tx1tup48,1,11.0,51.4,2025-03-07T19:38:19.958Z,2025-03-07T20:37:15Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5563224545,56,Back,5563224543,94,,5563227871,233,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784869279,938,13,2,81,24,ajtb177oqwawkdwbqhldmq6mx,1,87.2,68.5,2025-03-07T19:38:25.909Z,2025-03-07T20:40:39Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562830301,75,,5562830311,147,46.8,5562827017,64,,5562936421,72,,5562830307,458,,5562827019,56,Center,5562830309,146,97.5,5563247587,108,,5562830315,231,54.5,5562830313,230,98.6,5562830303,102,37.8,5562830305,103,5562827013,22,5562829907,153,,,,,,12.5,,,,,,,,
2784869303,715,12,2,81,25,8cfkisxf1fkxdqtt6tx1tup48,1,2.8,49.4,2025-03-07T19:38:26.941Z,2025-03-07T19:38:28Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562827141,140,22.3,5562827145,212,41.0,5562827143,141,100.0,5562827203,167,,5562827139,56,Back,5562827147,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784869307,716,6,2,81,26,8cfkisxf1fkxdqtt6tx1tup48,0,17.7,76.3,2025-03-07T19:38:27.894Z,2025-03-07T20:15:19Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562827161,56,Back,5562850175,73,,5562850265,233,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784869297,939,6,2,81,26,ajtb177oqwawkdwbqhldmq6mx,1,82.3,23.7,2025-03-07T19:38:27.894Z,2025-03-07T20:15:18Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562827279,56,Center,5562827281,75,,5562850255,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870303,940,1,2,82,7,ajtb177oqwawkdwbqhldmq6mx,0,99.5,0.5,2025-03-07T19:39:08.013Z,2025-03-07T19:39:10Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562832733,141,50.1,5562832735,212,33.8,5562832737,213,1.65,5562832727,223,,5562832725,155,,5562832723,6,,5562832721,2,,5562832739,1,,5562832729,56,Center,5562832731,140,96.8,,,,,,,,,,,,,,,,,,,,,,,
2784870343,718,12,2,82,11,8cfkisxf1fkxdqtt6tx1tup48,1,5.2,41.9,2025-03-07T19:39:12.170Z,2025-03-07T19:39:21Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562832939,141,73.0,5562832937,140,33.4,5562832943,213,0.62,5562832935,56,Back,5562832991,15,,5562832941,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870471,941,1,2,82,14,ajtb177oqwawkdwbqhldmq6mx,1,72.7,17.1,2025-03-07T19:39:15.348Z,2025-03-07T19:39:18Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5562833567,212,15.8,5562833563,140,61.1,5562833565,141,31.9,5562833561,56,Center,5562833569,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870519,942,1,2,82,16,ajtb177oqwawkdwbqhldmq6mx,0,60.5,32.8,2025-03-07T19:39:17.924Z,2025-03-07T19:39:20Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562833853,155,,5562833871,213,5.89,5562833869,212,36.0,5562833857,56,Right,5562833861,140,92.2,5562833865,141,12.5,5562833875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870591,719,12,2,82,20,8cfkisxf1fkxdqtt6tx1tup48,1,9.3,75.3,2025-03-07T19:39:21.491Z,2025-03-07T19:39:23Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562834233,213,1.10,5562834231,212,9.3,5562834229,141,87.5,5562834227,140,13.3,5562834225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870601,720,1,2,82,22,8cfkisxf1fkxdqtt6tx1tup48,0,13.3,87.5,2025-03-07T19:39:23.338Z,2025-03-07T19:39:24Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5562834373,286,,5562834309,213,6.19,5562834367,236,,5562834301,56,Back,5562834305,141,86.3,5562834303,140,21.7,5562834307,212,8.9,5562834369,233,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870607,943,74,2,82,22,ajtb177oqwawkdwbqhldmq6mx,1,82.3,11.7,2025-03-07T19:39:23.339Z,2025-03-07T20:08:01Z,52xeb867n93p1wftf42wxu1w4,Y. Belhadj,,,5562834339,56,Right,5562834403,233,720,5562834341,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870633,722,1,2,82,24,8cfkisxf1fkxdqtt6tx1tup48,1,18.2,93.5,2025-03-07T19:39:25.235Z,2025-03-07T19:39:26Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5562834531,213,3.97,5562834527,141,86.8,5562834529,212,6.2,5562834523,56,Back,5562834525,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870717,723,1,2,82,24,8cfkisxf1fkxdqtt6tx1tup48,1,14.2,86.8,2025-03-07T19:39:25.874Z,2025-03-07T19:39:30Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562835081,141,65.1,5562835077,56,Back,5562835079,140,9.1,5562835085,213,4.36,5562835083,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870749,724,1,2,82,29,8cfkisxf1fkxdqtt6tx1tup48,0,9.2,65.1,2025-03-07T19:39:30.091Z,2025-03-07T19:39:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562835249,140,73.9,5562835251,141,94.1,5562835247,56,Left,5562835245,155,,5562835257,1,,5562835255,213,0.28,5562835253,212,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784870893,945,1,2,82,34,ajtb177oqwawkdwbqhldmq6mx,1,44.6,5.2,2025-03-07T19:39:35.667Z,2025-03-07T19:39:39Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562836071,212,25.8,5562836069,141,30.6,5562836073,213,2.41,5562836067,140,26.4,5562836065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871015,946,1,2,82,38,ajtb177oqwawkdwbqhldmq6mx,1,26.2,29.8,2025-03-07T19:39:38.972Z,2025-03-07T19:39:44Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5562836745,212,14.6,5562836737,140,26.6,5562836749,213,1.54,5562836731,56,Back,5562836741,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871073,947,1,2,82,43,ajtb177oqwawkdwbqhldmq6mx,1,25.7,50.4,2025-03-07T19:39:43.987Z,2025-03-07T19:39:46Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562837137,56,Back,5562837145,213,6.18,5562837143,212,16.7,5562837139,140,41.5,5562837141,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871137,948,1,2,82,45,ajtb177oqwawkdwbqhldmq6mx,1,41.6,47.6,2025-03-07T19:39:46.300Z,2025-03-07T19:39:49Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562837581,141,32.7,5562837579,140,33.9,5562837577,56,Back,5562837585,213,4.04,5562837583,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871221,949,1,2,82,48,ajtb177oqwawkdwbqhldmq6mx,1,33.8,31.8,2025-03-07T19:39:49.243Z,2025-03-07T19:39:53Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562838039,140,44.7,5562838041,141,44.9,5562838043,212,14.5,5562838045,213,0.66,5562838037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871329,950,1,2,82,52,ajtb177oqwawkdwbqhldmq6mx,0,35.1,37.3,2025-03-07T19:39:53.556Z,2025-03-07T19:39:58Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562838699,212,53.7,5562838697,141,0.0,5562838703,1,,5562838693,56,Right,5562838695,140,79.7,5562838701,213,5.77,5562838691,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871641,725,5,2,82,57,8cfkisxf1fkxdqtt6tx1tup48,1,22.8,101.4,2025-03-07T19:39:58.078Z,2025-03-07T20:15:04Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562840477,347,,5562840801,233,951,5562840475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871335,951,5,2,82,57,ajtb177oqwawkdwbqhldmq6mx,0,77.2,-1.4,2025-03-07T19:39:58.078Z,2025-03-07T19:41:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562840877,233,725,5562838721,347,,5562838719,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871655,726,18,2,83,13,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-07T19:40:14.731Z,2025-03-07T19:41:11Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5562840749,55,727,5562840559,59,11,5562840557,44,Forward,5562840553,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784871661,727,19,2,83,13,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-07T19:40:14.732Z,2025-03-07T19:41:11Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5562840647,42,,5562840661,55,726,5562840653,59,20,5562840655,292,9,5562840657,293,2,5562840651,145,10,5562840659,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784872061,728,18,2,83,26,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-07T19:40:27.566Z,2025-03-07T19:40:28Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5562842825,42,,5562842991,55,729,5562842829,59,3,5562842827,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784872069,729,19,2,83,26,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-07T19:40:27.567Z,2025-03-07T19:40:28Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5562842887,293,2,5562842885,292,3,5562842883,59,31,5562842877,42,,5562842889,44,Defender,5562842891,55,728,5562842881,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784872643,730,1,2,83,48,8cfkisxf1fkxdqtt6tx1tup48,1,15.2,100.0,2025-03-07T19:40:49.138Z,2025-03-07T19:40:55Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562846031,141,89.0,5562846029,140,30.1,5562846025,107,,5562846027,56,Back,5562846033,212,17.6,5562846439,189,,5562846035,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784872655,731,4,2,83,50,8cfkisxf1fkxdqtt6tx1tup48,1,25.6,92.2,2025-03-07T19:40:51.162Z,2025-03-07T21:26:58Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5562846085,285,,5562846083,265,,5562846077,13,,5562846079,56,Back,5563437253,189,,5562846733,233,953,5562846081,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784872749,953,4,2,83,50,ajtb177oqwawkdwbqhldmq6mx,0,74.4,7.8,2025-03-07T19:40:51.163Z,2025-03-07T20:03:22Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5562846645,152,,5562846643,56,Right,5562846647,265,,5562846649,286,,5562846641,13,,5562847541,189,,5562846769,233,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784872739,952,43,2,83,51,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-07T19:40:52.932Z,2025-03-07T19:41:00Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562846475,140,77.0,5562846473,56,Right,5562846477,141,5.8,5562846481,213,0.50,5562846479,212,11.0,5562847233,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784872937,732,1,2,83,59,8cfkisxf1fkxdqtt6tx1tup48,1,29.7,90.9,2025-03-07T19:40:59.986Z,2025-03-07T19:41:02Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5562847557,5,,5562847569,213,4.00,5562847571,1,,5562847561,56,Back,5562847565,141,53.6,5562847563,140,8.7,5562847559,152,,5562847567,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784872979,733,1,2,84,1,8cfkisxf1fkxdqtt6tx1tup48,1,9.0,53.3,2025-03-07T19:41:02.338Z,2025-03-07T19:41:03Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562847803,56,Back,5562847805,140,13.3,5562847809,212,15.7,5562847811,213,5.00,5562847807,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873055,734,1,2,84,2,8cfkisxf1fkxdqtt6tx1tup48,1,13.8,30.4,2025-03-07T19:41:03.570Z,2025-03-07T19:41:06Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562848173,141,7.9,5562848175,212,19.2,5562848177,213,5.36,5562848169,56,Back,5562848171,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873105,735,1,2,84,5,8cfkisxf1fkxdqtt6tx1tup48,1,24.9,7.9,2025-03-07T19:41:06.065Z,2025-03-07T19:41:08Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5562848499,212,20.6,5562848501,213,0.23,5562848497,141,14.7,5562848493,56,Back,5562848495,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873117,736,1,2,84,7,8cfkisxf1fkxdqtt6tx1tup48,0,44.0,14.7,2025-03-07T19:41:08.106Z,2025-03-07T19:41:35Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5562848531,212,9.7,5562848527,140,42.9,5562848529,141,28.8,5562848525,56,Back,5562848535,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873165,955,1,2,84,8,ajtb177oqwawkdwbqhldmq6mx,1,60.2,66.0,2025-03-07T19:41:09.587Z,2025-03-07T19:41:11Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5562848859,213,2.06,5562848857,212,15.0,5562848853,140,53.5,5562848855,141,85.4,5562848851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873169,956,1,2,84,9,ajtb177oqwawkdwbqhldmq6mx,0,53.5,85.4,2025-03-07T19:41:10.857Z,2025-03-07T19:41:12Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562848881,141,82.6,5562848937,236,,5562848943,286,,5562848879,140,60.9,5562848939,233,737,5562848887,1,,5562848875,157,,5562848885,213,6.04,5562848883,212,8.0,5562848877,56,Left,,,,,,,,,,,,,,,,,,,,,,,
2784873159,737,74,2,84,9,8cfkisxf1fkxdqtt6tx1tup48,1,41.2,9.4,2025-03-07T19:41:10.858Z,2025-03-07T19:41:15Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5562848979,233,956,5562848817,56,Back,5562848819,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873201,738,5,2,84,11,8cfkisxf1fkxdqtt6tx1tup48,0,55.8,-1.8,2025-03-07T19:41:12.450Z,2025-03-07T20:15:05Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5562850197,233,957,5562849039,347,,5562849037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873401,957,5,2,84,11,ajtb177oqwawkdwbqhldmq6mx,1,44.2,101.8,2025-03-07T19:41:12.450Z,2025-03-07T20:15:04Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562850099,56,Back,5562850159,233,738,5562850101,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873433,958,1,2,84,21,ajtb177oqwawkdwbqhldmq6mx,0,43.4,100.0,2025-03-07T19:41:22.884Z,2025-03-07T19:41:26Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562850329,212,27.1,5562850319,107,,5562850321,56,Left,5562850323,140,67.6,5562850325,141,88.0,5562850335,1,,5562850343,189,,5562850333,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784873491,739,1,2,84,26,8cfkisxf1fkxdqtt6tx1tup48,0,18.2,10.0,2025-03-07T19:41:26.970Z,2025-03-07T19:41:28Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562850607,56,Center,5562850605,157,,5562850615,213,0.35,5562850613,212,45.3,5562850617,1,,5562850611,141,33.1,5562850609,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
