id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2745535751,16,7,1,2,35,ajtb177oqwawkdwbqhldmq6mx,1,88.4,8.8,2024-11-08T18:03:53.552Z,2024-11-08T19:58:44Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5348894257,56,Right,5348894879,233,40,5348894259,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535759,17,1,1,2,40,ajtb177oqwawkdwbqhldmq6mx,1,82.3,10.3,2024-11-08T18:03:59.232Z,2024-11-08T18:19:03Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5348894293,140,71.6,5348894299,213,2.87,5348894297,212,11.7,5348894291,56,Right,5348894295,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535793,18,1,1,2,42,ajtb177oqwawkdwbqhldmq6mx,1,71.6,14.9,2024-11-08T18:04:00.912Z,2024-11-08T18:04:05Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5348894477,213,3.18,5348894469,56,Right,5348894475,212,16.3,5348894471,140,56.1,5348894473,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535813,19,1,1,2,46,ajtb177oqwawkdwbqhldmq6mx,1,51.6,16.5,2024-11-08T18:04:04.904Z,2024-11-08T18:19:02Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348894557,213,2.43,5348894555,212,27.8,5348894551,140,31.6,5348894553,141,43.4,5348894549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535827,20,1,1,2,49,ajtb177oqwawkdwbqhldmq6mx,1,31.6,43.4,2024-11-08T18:04:07.984Z,2024-11-08T18:19:01Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348894631,212,17.5,5348894633,213,4.77,5348894629,141,17.7,5348894627,140,32.5,5348894625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535849,21,1,1,2,51,ajtb177oqwawkdwbqhldmq6mx,1,32.5,17.7,2024-11-08T18:04:09.824Z,2024-11-08T18:04:12Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348894741,213,0.42,5348894733,56,Back,5348894739,212,12.7,5348894737,141,25.3,5348894735,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535861,22,1,1,2,53,ajtb177oqwawkdwbqhldmq6mx,1,43.6,25.3,2024-11-08T18:04:11.937Z,2024-11-08T18:04:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5348894779,213,2.75,5348894775,212,27.1,5348894773,141,40.6,5348894769,56,Back,5348894829,156,,5348894771,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535889,23,1,1,2,58,ajtb177oqwawkdwbqhldmq6mx,1,21.9,42.1,2024-11-08T18:04:16.865Z,2024-11-08T18:04:19Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348894903,56,Back,5348894905,140,24.2,5348894907,141,62.4,5348894909,212,14.0,5348894911,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535893,24,1,1,3,0,ajtb177oqwawkdwbqhldmq6mx,1,24.2,62.4,2024-11-08T18:04:18.752Z,2024-11-08T18:04:21Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5348894949,141,31.2,5348894953,213,4.77,5348894951,212,21.2,5348894945,56,Back,5348894947,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535909,25,1,1,3,3,ajtb177oqwawkdwbqhldmq6mx,1,25.3,31.2,2024-11-08T18:04:21.576Z,2024-11-08T18:04:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348895049,141,3.8,5348895053,213,5.33,5348895045,56,Back,5348895051,212,22.9,5348895047,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535927,26,1,1,3,6,ajtb177oqwawkdwbqhldmq6mx,1,39.8,4.4,2024-11-08T18:04:24.304Z,2024-11-08T18:04:26Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5348895111,56,Back,5348895115,141,29.8,5348895117,212,19.2,5348895119,213,2.02,5348895113,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535953,27,1,1,3,7,ajtb177oqwawkdwbqhldmq6mx,1,31.8,29.8,2024-11-08T18:04:25.944Z,2024-11-08T18:04:29Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348895237,140,32.5,5348895235,56,Back,5348895243,213,1.54,5348895241,212,27.3,5348895239,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535971,28,1,1,3,10,ajtb177oqwawkdwbqhldmq6mx,1,32.5,70.0,2024-11-08T18:04:29.272Z,2024-11-08T18:04:31Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5348895333,141,95.3,5348895335,212,18.2,5348895331,140,38.2,5348895329,56,Back,5348895337,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745535979,29,1,1,3,12,ajtb177oqwawkdwbqhldmq6mx,1,38.2,95.3,2024-11-08T18:04:31.017Z,2024-11-08T18:04:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5348895371,212,20.6,5348895369,141,69.4,5348895365,56,Back,5348895373,213,4.17,5348895367,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536011,30,1,1,3,15,ajtb177oqwawkdwbqhldmq6mx,1,28.1,69.4,2024-11-08T18:04:33.960Z,2024-11-08T18:04:36Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5348895489,141,50.0,5348895491,212,15.9,5348895493,213,4.12,5348895485,56,Back,5348895487,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536017,31,1,1,3,17,ajtb177oqwawkdwbqhldmq6mx,1,19.7,50.0,2024-11-08T18:04:36.265Z,2024-11-08T18:04:37Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348895527,213,6.13,5348895525,212,12.2,5348895521,140,31.2,5348895519,56,Back,5348895523,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536039,32,1,1,3,19,ajtb177oqwawkdwbqhldmq6mx,1,31.2,47.2,2024-11-08T18:04:37.449Z,2024-11-08T18:04:40Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5348895653,140,27.3,5348895651,56,Back,5348895659,213,4.58,5348895655,141,2.6,5348895657,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536053,33,1,1,3,22,ajtb177oqwawkdwbqhldmq6mx,0,30.2,5.3,2024-11-08T18:04:40.689Z,2024-11-08T18:04:42Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5348895735,1,,5348895729,141,14.1,5348895727,140,65.7,5348895725,56,Right,5348895731,212,37.8,5348895733,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536099,34,83,1,3,28,ajtb177oqwawkdwbqhldmq6mx,0,52.2,19.8,2024-11-08T18:04:46.465Z,2024-11-08T18:05:01Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5348896489,399,4bojyjyvkdgm1lss6n37q2t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536133,42,1,1,3,28,6wwwud48qahpwrfxs20334qk5,1,48.2,90.5,2024-11-08T18:04:47.091Z,2024-11-08T18:04:51Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348896063,213,1.95,5348896061,212,3.1,5348896059,141,94.8,5348896055,56,Back,5348896057,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536135,43,1,1,3,32,6wwwud48qahpwrfxs20334qk5,0,47.1,94.8,2024-11-08T18:04:50.887Z,2024-11-08T18:22:15Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348896075,213,3.14,5348896095,286,,5348896071,141,94.8,5348896069,140,46.4,5348896073,212,0.7,5348896091,233,35,5348896067,56,Back,5348896089,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536129,35,74,1,3,32,ajtb177oqwawkdwbqhldmq6mx,1,47.9,4.0,2024-11-08T18:04:50.888Z,2024-11-08T18:04:52Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5348896039,285,,5348896037,56,Back,5348896115,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536145,36,5,1,3,33,ajtb177oqwawkdwbqhldmq6mx,0,50.8,-2.0,2024-11-08T18:04:51.840Z,2024-11-08T19:47:53Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5348896145,347,,5348896143,56,Right,5348896229,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536157,44,5,1,3,33,6wwwud48qahpwrfxs20334qk5,1,49.2,102.0,2024-11-08T18:04:51.840Z,2024-11-08T19:47:53Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348896205,56,Back,5348896221,233,36,5348896207,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536201,45,1,1,3,39,6wwwud48qahpwrfxs20334qk5,1,45.9,100.0,2024-11-08T18:04:57.299Z,2024-11-08T18:04:59Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348896413,107,,5348896425,1,,5348896417,140,32.6,5348896423,213,4.04,5348896415,56,Back,5348896419,141,76.0,5348896421,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536217,46,1,1,3,41,6wwwud48qahpwrfxs20334qk5,1,32.6,76.0,2024-11-08T18:04:59.739Z,2024-11-08T18:05:04Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5348896509,213,2.14,5348896507,212,8.7,5348896505,141,86.8,5348896503,140,28.1,5348896501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536255,47,1,1,3,46,6wwwud48qahpwrfxs20334qk5,1,26.1,87.5,2024-11-08T18:05:04.499Z,2024-11-08T18:05:08Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5348896673,140,7.1,5348896679,213,4.03,5348896677,212,31.7,5348896675,141,51.2,5348896671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536287,48,1,1,3,49,6wwwud48qahpwrfxs20334qk5,1,7.1,51.2,2024-11-08T18:05:08.227Z,2024-11-08T18:05:14Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5348896809,140,13.6,5348896815,213,1.25,5348896811,141,81.2,5348896813,212,21.5,5348896807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536313,49,1,1,3,56,6wwwud48qahpwrfxs20334qk5,1,22.1,83.2,2024-11-08T18:05:14.404Z,2024-11-08T18:05:18Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5348896955,1,,5348896943,155,,5348896947,140,62.4,5348896945,56,Center,5348896951,212,42.5,5348896953,213,6.20,5348896949,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536317,50,61,1,4,0,6wwwud48qahpwrfxs20334qk5,0,62.4,78.2,2024-11-08T18:05:18.355Z,2024-11-08T18:05:18Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5348896967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536333,37,4,1,4,2,ajtb177oqwawkdwbqhldmq6mx,1,25.4,32.8,2024-11-08T18:05:20.897Z,2024-11-08T19:48:22Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5348897507,13,,5348897513,285,,5348897519,233,51,5348897051,56,Back,5348897511,265,,5348897509,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536361,51,4,1,4,2,6wwwud48qahpwrfxs20334qk5,0,74.6,67.2,2024-11-08T18:05:20.898Z,2024-11-08T19:48:22Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5348897241,13,,5348897243,56,Center,5348897247,265,,5348897245,152,,5348897539,233,37,5348897249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536543,38,1,1,4,24,ajtb177oqwawkdwbqhldmq6mx,1,26.1,30.1,2024-11-08T18:05:42.393Z,2024-11-08T18:05:44Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348898025,152,,5348898027,56,Back,5348898035,213,2.68,5348898029,140,12.2,5348898033,212,16.3,5348898031,141,40.9,5348898023,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536583,39,1,1,4,25,ajtb177oqwawkdwbqhldmq6mx,1,12.2,40.9,2024-11-08T18:05:43.577Z,2024-11-08T18:05:48Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348898199,56,Back,5348898203,141,28.5,5348898207,213,5.69,5348898201,140,24.0,5348898205,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536659,40,1,1,4,30,ajtb177oqwawkdwbqhldmq6mx,1,25.3,28.9,2024-11-08T18:05:48.466Z,2024-11-08T18:06:00Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348898593,56,Right,5348898591,155,,5348898603,1,,5348898599,212,56.5,5348898597,141,9.8,5348898595,140,77.7,5348898601,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536623,52,83,1,4,35,6wwwud48qahpwrfxs20334qk5,0,8.1,87.5,2024-11-08T18:05:53.844Z,2024-11-08T18:06:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348898661,399,egnjbmbxkceiygmp2jty4b47o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536657,53,83,1,4,41,6wwwud48qahpwrfxs20334qk5,0,12.2,90.9,2024-11-08T18:05:59.484Z,2024-11-08T18:06:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348898647,399,egnjbmbxkceiygmp2jty4b47o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536661,41,61,1,4,41,ajtb177oqwawkdwbqhldmq6mx,0,91.9,8.2,2024-11-08T18:06:00.130Z,2024-11-08T18:06:00Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5348898609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536675,55,1,1,4,43,6wwwud48qahpwrfxs20334qk5,1,27.2,91.4,2024-11-08T18:06:01.509Z,2024-11-08T18:06:03Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5348898687,140,20.4,5348898693,213,3.58,5348898685,56,Back,5348898691,212,7.9,5348898689,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536703,56,1,1,4,44,6wwwud48qahpwrfxs20334qk5,1,21.8,86.8,2024-11-08T18:06:03.292Z,2024-11-08T18:06:09Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348898841,56,Back,5348898843,140,25.5,5348898845,141,76.3,5348898847,212,8.1,5348898849,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536695,42,83,1,4,49,ajtb177oqwawkdwbqhldmq6mx,0,65.3,26.1,2024-11-08T18:06:07.665Z,2024-11-08T18:06:11Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5348898931,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536713,57,1,1,4,50,6wwwud48qahpwrfxs20334qk5,1,39.6,66.4,2024-11-08T18:06:09.228Z,2024-11-08T18:06:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348898903,141,31.3,5348898899,56,Back,5348898907,213,4.45,5348898905,212,24.7,5348898901,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536753,58,1,1,4,55,6wwwud48qahpwrfxs20334qk5,1,54.6,26.1,2024-11-08T18:06:13.549Z,2024-11-08T18:06:16Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5348899125,56,Right,5348899127,140,67.4,5348899129,141,6.7,5348899133,213,5.51,5348899131,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536757,59,1,1,4,57,6wwwud48qahpwrfxs20334qk5,1,70.5,7.3,2024-11-08T18:06:15.844Z,2024-11-08T18:06:18Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5348899179,141,18.5,5348899183,213,0.33,5348899181,212,23.4,5348899175,56,Right,5348899177,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536771,60,1,1,4,59,6wwwud48qahpwrfxs20334qk5,0,94.6,18.6,2024-11-08T18:06:17.852Z,2024-11-08T18:06:19Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5348899243,213,1.68,5348899235,56,Center,5348899231,2,,5348899237,140,92.5,5348899239,141,46.9,5348899241,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536799,43,12,1,5,2,ajtb177oqwawkdwbqhldmq6mx,1,7.0,47.3,2024-11-08T18:06:20.297Z,2024-11-08T18:06:23Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348899433,140,9.6,5348899439,213,1.48,5348899437,212,30.2,5348899431,56,Back,5348899435,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536801,44,61,1,5,4,ajtb177oqwawkdwbqhldmq6mx,0,9.6,91.5,2024-11-08T18:06:23.193Z,2024-11-08T18:06:23Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5348899445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536805,45,5,1,5,5,ajtb177oqwawkdwbqhldmq6mx,0,9.8,101.6,2024-11-08T18:06:23.740Z,2024-11-08T19:47:54Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5348899459,56,Back,5348899547,233,61,5348899461,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536811,61,5,1,5,5,6wwwud48qahpwrfxs20334qk5,1,90.2,-1.6,2024-11-08T18:06:23.740Z,2024-11-08T18:06:29Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5348899511,233,45,5348899507,347,,5348899505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536829,62,1,1,5,9,6wwwud48qahpwrfxs20334qk5,1,87.0,0.0,2024-11-08T18:06:27.964Z,2024-11-08T18:06:29Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5348899629,56,Right,5348899631,140,82.5,5348899635,212,10.4,5348899637,213,2.04,5348899627,107,,5348899633,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536835,63,1,1,5,10,6wwwud48qahpwrfxs20334qk5,1,82.2,11.6,2024-11-08T18:06:29.196Z,2024-11-08T18:06:30Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5348899669,213,3.61,5348899663,140,77.5,5348899665,141,7.9,5348899661,56,Right,5348899667,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536855,64,1,1,5,11,6wwwud48qahpwrfxs20334qk5,1,77.5,7.9,2024-11-08T18:06:30.212Z,2024-11-08T18:06:34Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5348899787,56,Center,5348899793,212,12.2,5348899795,213,1.81,5348899791,141,25.3,5348899789,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536863,65,61,1,5,16,6wwwud48qahpwrfxs20334qk5,0,74.7,25.5,2024-11-08T18:06:34.372Z,2024-11-08T18:06:34Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348899811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536865,46,61,1,5,16,ajtb177oqwawkdwbqhldmq6mx,1,36.2,78.5,2024-11-08T18:06:34.784Z,2024-11-08T18:25:43Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5348899817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536879,47,1,1,5,18,ajtb177oqwawkdwbqhldmq6mx,0,28.5,76.4,2024-11-08T18:06:36.321Z,2024-11-08T18:25:44Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5348899885,213,5.67,5348899881,141,64.0,5348899877,56,Back,5348899879,140,40.0,5348899883,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536891,66,1,1,5,19,6wwwud48qahpwrfxs20334qk5,1,60.4,42.1,2024-11-08T18:06:38.052Z,2024-11-08T18:06:40Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5348899961,56,Back,5348899965,141,73.0,5348899967,212,29.3,5348899969,213,2.34,5348899963,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536917,67,1,1,5,21,6wwwud48qahpwrfxs20334qk5,1,41.0,73.2,2024-11-08T18:06:40.157Z,2024-11-08T18:06:44Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5348900135,140,17.1,5348900149,213,3.41,5348900139,141,63.1,5348900145,212,26.0,5348900133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536955,68,1,1,5,26,6wwwud48qahpwrfxs20334qk5,1,19.9,64.3,2024-11-08T18:06:44.709Z,2024-11-08T18:06:51Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5348900375,141,86.0,5348900371,56,Back,5348900377,212,18.8,5348900379,213,0.90,5348900373,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536967,69,1,1,5,32,6wwwud48qahpwrfxs20334qk5,1,37.6,90.3,2024-11-08T18:06:51.061Z,2024-11-08T18:06:53Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5348900463,141,91.1,5348900459,56,Back,5348900467,213,0.06,5348900461,140,47.0,5348900465,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536975,70,1,1,5,34,6wwwud48qahpwrfxs20334qk5,1,47.0,91.1,2024-11-08T18:06:53.277Z,2024-11-08T18:06:55Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5348900519,213,5.56,5348900513,140,58.8,5348900515,141,75.0,5348900511,56,Center,5348900517,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536987,71,1,1,5,36,6wwwud48qahpwrfxs20334qk5,1,61.0,75.1,2024-11-08T18:06:54.941Z,2024-11-08T18:06:58Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348900587,212,26.6,5348900585,141,37.6,5348900581,56,Center,5348900583,140,68.2,5348900589,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745536995,72,1,1,5,39,6wwwud48qahpwrfxs20334qk5,0,75.6,39.2,2024-11-08T18:06:58.157Z,2024-11-08T18:06:58Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5348900627,212,12.5,5348900621,56,Center,5348900625,141,53.0,5348900623,140,83.5,5348900629,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537055,49,1,1,5,41,ajtb177oqwawkdwbqhldmq6mx,1,15.6,42.2,2024-11-08T18:07:00.274Z,2024-11-08T18:07:05Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348900931,1,,5348900929,213,1.31,5348900923,140,24.2,5348900925,141,92.0,5348900921,56,Back,5348900927,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537105,50,1,1,5,46,ajtb177oqwawkdwbqhldmq6mx,0,24.2,92.0,2024-11-08T18:07:05.002Z,2024-11-08T18:07:08Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5348901123,213,6.28,5348901117,140,58.5,5348901115,56,Left,5348901121,212,36.0,5348901119,141,91.7,5348901125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745537117,73,8,1,5,50,6wwwud48qahpwrfxs20334qk5,1,36.1,12.6,2024-11-08T18:07:09.181Z,2024-11-08T18:07:09Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5348901143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
