id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2812496855,165,1,1,20,43,f1h34qp5zbfl489q8vnkhiq9s,0,28.5,62.6,2025-05-10T13:21:08.737Z,2025-05-10T13:27:40Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5714771625,140,31.7,5714771635,213,5.31,5714771623,56,Back,5714771629,141,55.4,5714771633,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812496941,167,1,1,20,47,f1h34qp5zbfl489q8vnkhiq9s,1,31.5,55.1,2025-05-10T13:21:12.649Z,2025-05-10T13:21:13Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5714772107,212,23.3,5714772105,141,53.7,5714772109,213,3.18,5714772103,140,9.3,5714772101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812496995,168,1,1,20,48,f1h34qp5zbfl489q8vnkhiq9s,1,9.2,53.6,2025-05-10T13:21:13.562Z,2025-05-10T13:21:16Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714772381,212,24.8,5714772373,56,Back,5714772377,141,80.6,5714772383,213,0.83,5714772375,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497079,169,1,1,20,51,f1h34qp5zbfl489q8vnkhiq9s,1,28.7,83.8,2025-05-10T13:21:16.409Z,2025-05-10T13:21:21Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5714772865,141,83.2,5714772871,1,,5714772867,212,32.8,5714772861,56,Left,5714772859,157,,5714772863,140,59.9,5714772869,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497091,170,1,1,20,52,f1h34qp5zbfl489q8vnkhiq9s,0,66.3,86.6,2025-05-10T13:21:17.994Z,2025-05-10T15:13:07Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5714772941,140,69.1,5714772951,213,4.93,5714772937,155,,5714772939,56,Center,5714772947,212,13.5,5714772943,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497063,198,12,1,20,54,b8oqgvx1ijeyn6y1cn6929ix4,1,26.5,50.0,2025-05-10T13:21:19.816Z,2025-05-10T13:21:22Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714772755,140,31.9,5714772827,15,,5714772753,56,Back,5714772757,141,34.6,5714772759,212,11.9,5714772761,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497145,199,1,1,20,57,b8oqgvx1ijeyn6y1cn6929ix4,0,25.9,49.3,2025-05-10T13:21:22.480Z,2025-05-10T13:21:24Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714773229,213,5.30,5714773223,140,47.8,5714773221,56,Back,5714773227,212,41.7,5714773219,157,,5714773231,1,,5714773225,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497123,171,1,1,20,57,f1h34qp5zbfl489q8vnkhiq9s,0,65.1,75.1,2025-05-10T13:21:22.905Z,2025-05-10T13:28:22Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5714773089,140,66.4,5714773087,56,Center,5714773097,213,4.83,5714773093,212,11.8,5714773091,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497529,172,5,1,20,59,f1h34qp5zbfl489q8vnkhiq9s,1,45.9,101.7,2025-05-10T13:21:24.348Z,2025-05-10T14:03:22Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5714775537,233,200,5714775475,347,,5714775473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497155,200,5,1,20,59,b8oqgvx1ijeyn6y1cn6929ix4,0,54.1,-1.7,2025-05-10T13:21:24.348Z,2025-05-10T14:03:23Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714773275,56,Right,5714773277,347,,5714775623,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497597,173,1,1,21,15,f1h34qp5zbfl489q8vnkhiq9s,1,37.2,100.0,2025-05-10T13:21:40.354Z,2025-05-10T13:21:52Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5714775825,56,Back,5714775831,212,23.7,5714775827,140,28.1,5714775833,213,4.30,5714776591,189,,5714775835,1,,5714775823,107,,5714775829,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497675,174,1,1,21,18,f1h34qp5zbfl489q8vnkhiq9s,1,26.8,64.0,2025-05-10T13:21:44.049Z,2025-05-10T13:21:46Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714776225,140,18.4,5714776231,213,4.26,5714776223,56,Back,5714776229,212,20.3,5714776227,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497685,175,1,1,21,20,f1h34qp5zbfl489q8vnkhiq9s,1,19.6,32.1,2025-05-10T13:21:45.929Z,2025-05-10T13:21:46Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5714776287,141,23.6,5714776289,212,6.7,5714776283,56,Back,5714776285,140,22.8,5714776291,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497699,176,1,1,21,21,f1h34qp5zbfl489q8vnkhiq9s,0,22.8,23.3,2025-05-10T13:21:46.409Z,2025-05-10T13:21:47Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5714776353,212,9.4,5714776349,140,28.3,5714776347,56,Back,5714776351,141,34.3,5714776355,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497705,201,8,1,21,22,b8oqgvx1ijeyn6y1cn6929ix4,1,63.1,73.8,2025-05-10T13:21:47.432Z,2025-05-10T13:21:47Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714776383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497797,203,1,1,21,24,b8oqgvx1ijeyn6y1cn6929ix4,1,70.6,76.6,2025-05-10T13:21:49.391Z,2025-05-10T13:21:51Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714776825,141,70.9,5714776821,56,Center,5714776823,140,78.5,5714776829,212,9.2,5714776833,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497841,204,1,1,21,26,b8oqgvx1ijeyn6y1cn6929ix4,1,78.6,71.1,2025-05-10T13:21:51.648Z,2025-05-10T13:21:54Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5714777089,213,0.20,5714777081,140,93.2,5714777087,212,15.6,5714777079,56,Center,5714777085,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497851,205,1,1,21,29,b8oqgvx1ijeyn6y1cn6929ix4,0,96.6,68.7,2025-05-10T13:21:54.440Z,2025-05-10T15:13:37Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714777117,56,Center,5714777121,141,64.2,5715533933,286,,5715533927,233,177,5714777127,213,4.48,5714777119,140,95.9,5715533925,236,,5714777125,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497975,177,74,1,21,29,f1h34qp5zbfl489q8vnkhiq9s,1,5.0,32.5,2025-05-10T13:21:54.441Z,2025-05-10T15:14:05Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715534013,233,205,5714777769,285,,5714777767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497985,178,6,1,21,30,f1h34qp5zbfl489q8vnkhiq9s,0,4.6,34.2,2025-05-10T13:21:55.688Z,2025-05-10T14:03:36Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5714777975,56,Back,5714988809,233,206,5714777979,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812497871,206,6,1,21,30,b8oqgvx1ijeyn6y1cn6929ix4,1,95.4,65.8,2025-05-10T13:21:55.688Z,2025-05-10T14:03:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714777309,56,Center,5714777311,73,,5714988783,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499253,207,1,1,22,26,b8oqgvx1ijeyn6y1cn6929ix4,1,99.6,99.8,2025-05-10T13:22:51.495Z,2025-05-10T15:55:06Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714784681,56,Center,5714784685,141,58.5,5714784673,2,,5714784679,224,,5714784687,212,29.3,5714784677,155,,5714784683,140,91.5,5714784689,213,4.42,5714784675,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499257,208,61,1,22,27,b8oqgvx1ijeyn6y1cn6929ix4,0,92.0,63.3,2025-05-10T13:22:52.584Z,2025-05-10T15:55:18Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5714784725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499695,179,5,1,22,30,f1h34qp5zbfl489q8vnkhiq9s,1,-1.6,40.0,2025-05-10T13:22:55.322Z,2025-05-10T14:03:23Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5714787047,56,Back,5714787049,346,,5714787119,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499267,209,5,1,22,30,b8oqgvx1ijeyn6y1cn6929ix4,0,101.6,60.0,2025-05-10T13:22:55.322Z,2025-05-10T14:03:23Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5714784753,56,Center,5714787187,233,179,5714784755,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499761,180,1,1,22,50,f1h34qp5zbfl489q8vnkhiq9s,1,3.0,54.6,2025-05-10T13:23:15.450Z,2025-05-10T13:23:18Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5714787385,56,Back,5714787391,212,4.6,5714787387,140,3.4,5714787389,141,47.9,5714787383,124,,5714787397,237,,5714787393,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499797,181,1,1,22,53,f1h34qp5zbfl489q8vnkhiq9s,0,4.6,47.9,2025-05-10T13:23:18.186Z,2025-05-10T13:23:20Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714787587,141,57.5,5714787577,56,Center,5714787591,212,71.4,5714787581,140,72.3,5714787575,157,,5714787593,213,0.09,5714787599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499939,211,1,1,23,1,b8oqgvx1ijeyn6y1cn6929ix4,1,10.5,67.5,2025-05-10T13:23:26.167Z,2025-05-10T15:15:03Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714788345,213,3.68,5714788341,141,60.2,5714788343,212,9.7,5714788337,56,Back,5714788339,140,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499961,213,1,1,23,2,b8oqgvx1ijeyn6y1cn6929ix4,1,2.6,60.2,2025-05-10T13:23:27.487Z,2025-05-10T15:15:26Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5714788475,140,10.5,5714788481,213,1.20,5714788479,212,22.7,5714788477,141,91.2,5714788473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812499999,214,1,1,23,4,b8oqgvx1ijeyn6y1cn6929ix4,0,18.4,87.5,2025-05-10T13:23:29.799Z,2025-05-10T15:15:30Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714788743,1,,5714788733,56,Center,5714788739,212,52.4,5714788737,141,70.9,5714788741,213,6.07,5714788735,140,67.1,5714788731,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812500067,182,1,1,23,7,f1h34qp5zbfl489q8vnkhiq9s,1,28.3,44.9,2025-05-10T13:23:32.323Z,2025-05-10T13:23:33Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5714789085,213,5.08,5714789079,140,34.1,5714789087,1,,5714789081,141,21.5,5714789077,56,Back,5714789083,212,17.0,5714789075,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812500075,183,1,1,23,8,f1h34qp5zbfl489q8vnkhiq9s,0,32.4,13.4,2025-05-10T13:23:33.723Z,2025-05-10T13:23:35Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5714789309,236,,5714789141,1,,5714789133,141,19.5,5714789139,213,0.79,5714789313,233,215,5714789125,56,Back,5714789319,286,,5714789137,212,5.8,5714789129,140,36.3,5714789123,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812500099,215,74,1,23,8,b8oqgvx1ijeyn6y1cn6929ix4,1,58.2,93.3,2025-05-10T13:23:33.724Z,2025-05-10T15:14:05Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5714789257,56,Left,5714789259,285,,5714789351,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812500337,216,13,1,23,18,b8oqgvx1ijeyn6y1cn6929ix4,1,74.4,40.3,2025-05-10T13:23:43.960Z,2025-05-10T15:59:44Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5714790407,18,,5714790405,22,,5714791703,102,48.6,5714791709,230,98.1,5715550595,458,,5714791711,231,49.6,5714791707,215,,5714791705,103,69.4,5714790409,56,Center,5714791695,74,5714791063,20,,,,,,,,,,,,,,,,,,,,,,,,,
2812500539,184,5,1,23,19,f1h34qp5zbfl489q8vnkhiq9s,1,-1.6,51.4,2025-05-10T13:23:45.123Z,2025-05-10T14:03:24Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5714791403,346,,5714791543,233,217,5714791401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812500369,217,5,1,23,19,b8oqgvx1ijeyn6y1cn6929ix4,0,101.6,48.6,2025-05-10T13:23:45.123Z,2025-05-10T14:03:24Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5714790595,56,Center,5714791601,233,184,5714790597,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812500839,185,1,1,23,40,f1h34qp5zbfl489q8vnkhiq9s,1,3.7,45.6,2025-05-10T13:24:06.122Z,2025-05-10T13:31:58Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714793083,56,Back,5714793089,141,57.7,5714793087,140,5.6,5714793093,213,1.33,5714793097,237,,5714793081,124,,5714793091,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812500855,186,1,1,23,42,f1h34qp5zbfl489q8vnkhiq9s,0,12.2,72.2,2025-05-10T13:24:07.251Z,2025-05-10T13:31:55Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5714793169,141,69.5,5714793173,213,6.23,5714793167,140,45.9,5714793171,212,35.4,5714793165,56,Back,5714793175,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501017,219,1,1,23,49,b8oqgvx1ijeyn6y1cn6929ix4,1,75.0,23.0,2025-05-10T13:24:14.176Z,2025-05-10T13:24:15Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714794095,212,9.3,5714794087,140,68.1,5714794091,141,14.4,5714794099,213,3.82,5714794083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501165,220,1,1,23,50,b8oqgvx1ijeyn6y1cn6929ix4,1,67.9,14.7,2025-05-10T13:24:15.727Z,2025-05-10T13:24:23Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5714794923,212,12.9,5714794919,140,78.8,5714794917,56,Right,5714794925,213,5.81,5714794921,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501225,221,1,1,23,57,b8oqgvx1ijeyn6y1cn6929ix4,1,72.4,13.8,2025-05-10T13:24:22.984Z,2025-05-10T13:24:26Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5714795233,140,74.6,5714795237,212,6.8,5714795239,213,5.06,5714795235,141,4.4,5714795231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501339,222,1,1,24,0,b8oqgvx1ijeyn6y1cn6929ix4,1,73.4,8.9,2025-05-10T13:24:26.079Z,2025-05-10T13:24:32Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714795771,212,12.1,5714795767,141,11.6,5714795759,56,Right,5714795775,213,2.99,5714795763,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501377,223,1,1,24,6,b8oqgvx1ijeyn6y1cn6929ix4,1,63.6,36.0,2025-05-10T13:24:31.943Z,2025-05-10T13:24:35Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714796019,140,44.0,5714796023,212,23.0,5714796017,56,Back,5714796021,141,51.2,5714796025,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501433,224,1,1,24,10,b8oqgvx1ijeyn6y1cn6929ix4,1,43.2,63.7,2025-05-10T13:24:35.335Z,2025-05-10T13:24:38Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5714796369,212,17.4,5714796357,56,Left,5714796375,213,0.91,5714796361,140,53.4,5714796365,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501455,225,1,1,24,12,b8oqgvx1ijeyn6y1cn6929ix4,1,59.1,86.9,2025-05-10T13:24:38.128Z,2025-05-10T15:15:31Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714796485,140,61.7,5714796491,213,0.82,5714796489,212,4.0,5714796487,141,91.2,5714796483,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501527,226,1,1,24,13,b8oqgvx1ijeyn6y1cn6929ix4,1,61.8,91.2,2025-05-10T13:24:38.783Z,2025-05-10T13:24:42Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5714796883,212,9.5,5714796877,56,Left,5714796879,140,68.1,5714796885,213,5.48,5714796881,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501535,227,4,1,24,17,b8oqgvx1ijeyn6y1cn6929ix4,1,69.3,77.4,2025-05-10T13:24:42.479Z,2025-05-10T15:10:25Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5714796955,265,,5714796945,56,Center,5714797263,233,187,5714796949,152,,5714796943,13,,5714796959,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501561,187,4,1,24,17,f1h34qp5zbfl489q8vnkhiq9s,0,30.7,22.6,2025-05-10T13:24:42.480Z,2025-05-10T13:24:47Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5714797097,265,,5714797095,152,,5714797093,56,Back,5714797189,233,227,5714797099,285,,5714797091,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501753,228,1,1,24,27,b8oqgvx1ijeyn6y1cn6929ix4,1,64.3,81.2,2025-05-10T13:24:52.351Z,2025-05-10T13:25:05Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5714798137,56,Back,5714798143,212,26.1,5714799325,189,,5714798135,152,,5714798141,141,62.0,5714798139,140,42.8,5714798133,5,,5714798145,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501767,229,1,1,24,28,b8oqgvx1ijeyn6y1cn6929ix4,1,42.5,61.8,2025-05-10T13:24:53.847Z,2025-05-10T13:24:54Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5714798195,141,72.9,5714798191,56,Back,5714798193,140,42.5,5714798199,213,1.57,5714798197,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501779,230,1,1,24,29,b8oqgvx1ijeyn6y1cn6929ix4,1,42.5,72.9,2025-05-10T13:24:54.351Z,2025-05-10T13:24:55Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5714798307,56,Back,5714798311,141,62.7,5714798309,140,44.7,5714798315,213,5.03,5714798313,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501795,231,1,1,24,29,b8oqgvx1ijeyn6y1cn6929ix4,1,44.7,62.7,2025-05-10T13:24:55.071Z,2025-05-10T15:15:33Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5714798391,140,56.7,5714798393,141,85.6,5714798389,56,Left,5714798395,212,20.0,5714798397,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812501873,232,1,1,24,34,b8oqgvx1ijeyn6y1cn6929ix4,0,74.9,72.7,2025-05-10T13:24:59.792Z,2025-05-10T13:25:00Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714798771,56,Center,5714798775,141,73.5,5714798779,213,0.04,5714798777,212,12.5,5714798773,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502095,189,1,1,24,37,f1h34qp5zbfl489q8vnkhiq9s,1,17.9,25.0,2025-05-10T13:25:02.194Z,2025-05-10T13:25:09Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5714799883,213,5.67,5714799871,56,Back,5714799881,212,11.9,5714799877,141,14.9,5714799873,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502077,233,83,1,24,43,b8oqgvx1ijeyn6y1cn6929ix4,0,67.7,87.5,2025-05-10T13:25:08.726Z,2025-05-10T15:15:36Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714800067,399,4mxciw9jsj9l437fd7bv78p91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502105,190,50,1,24,44,f1h34qp5zbfl489q8vnkhiq9s,1,31.0,12.4,2025-05-10T13:25:09.235Z,2025-05-10T13:25:16Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5714800145,233,234,5714799903,285,,5714799899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502133,234,7,1,24,44,b8oqgvx1ijeyn6y1cn6929ix4,0,69.0,87.6,2025-05-10T13:25:09.236Z,2025-05-10T13:25:14Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714800087,233,190,5714800057,286,,5714800055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502125,191,3,1,24,45,f1h34qp5zbfl489q8vnkhiq9s,1,31.8,12.7,2025-05-10T13:25:10.267Z,2025-05-10T15:08:45Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5714800005,56,Back,5714800597,233,235,5714800007,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502229,235,45,1,24,45,b8oqgvx1ijeyn6y1cn6929ix4,0,68.2,87.3,2025-05-10T13:25:10.267Z,2025-05-10T15:08:45Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714800563,286,,5714800667,233,191,5714800561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502203,192,1,1,24,47,f1h34qp5zbfl489q8vnkhiq9s,0,29.8,12.2,2025-05-10T13:25:12.251Z,2025-05-10T13:25:14Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5714800429,213,0.30,5714800423,140,79.6,5714800421,56,Center,5714800427,212,54.7,5714800419,155,,5714800431,1,,5714800425,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502371,237,1,1,24,54,b8oqgvx1ijeyn6y1cn6929ix4,1,21.4,72.6,2025-05-10T13:25:19.263Z,2025-05-10T13:25:21Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5714801313,213,0.07,5714801305,56,Back,5714801309,141,74.2,5714801311,212,15.9,5714801307,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502423,238,1,1,24,56,b8oqgvx1ijeyn6y1cn6929ix4,1,36.0,75.7,2025-05-10T13:25:21.559Z,2025-05-10T13:25:23Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714801561,141,76.7,5714801565,213,0.05,5714801557,56,Back,5714801559,140,48.2,5714801563,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502527,239,1,1,24,58,b8oqgvx1ijeyn6y1cn6929ix4,1,53.1,77.3,2025-05-10T13:25:23.726Z,2025-05-10T13:25:28Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714802155,141,64.0,5714802151,56,Center,5714802163,213,5.75,5714802153,140,67.6,5714802159,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502627,240,1,1,25,3,b8oqgvx1ijeyn6y1cn6929ix4,1,72.7,47.3,2025-05-10T13:25:28.743Z,2025-05-10T13:25:34Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5714802615,213,4.60,5714802601,56,Center,5714802611,212,17.6,5714802607,141,21.6,5714802605,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812502641,241,1,1,25,9,b8oqgvx1ijeyn6y1cn6929ix4,1,70.9,21.6,2025-05-10T13:25:34.168Z,2025-05-10T13:25:35Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5714802711,213,2.27,5714802707,141,36.9,5714802705,140,62.6,5714802709,212,13.6,5714802703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
