id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2734875173,692,6,2,72,29,ajtb177oqwawkdwbqhldmq6mx,1,96.2,30.2,2024-10-18T18:34:06.153Z,2024-10-18T18:34:12Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5290683959,233,674,5290683903,56,Center,5290683907,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876053,693,1,2,73,5,ajtb177oqwawkdwbqhldmq6mx,0,99.5,0.5,2024-10-18T18:34:42.554Z,2024-10-22T16:35:12Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290688341,213,1.78,5290688343,1,,5290688329,155,,5290688335,140,91.7,5304828261,20,,5290688337,141,56.3,5290688339,212,38.8,5290688325,2,,5290688331,224,,5290688333,56,Center,5290688327,6,,,,,,,,,,,,,,,,,,,,,,,,
2734876097,675,12,2,73,10,7gkglopz9cjsysn2u6sbhuvc5,1,8.8,40.6,2024-10-18T18:34:47.288Z,2024-10-18T18:41:10Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5290688633,213,0.33,5290688631,212,17.2,5290688627,140,24.3,5290688679,15,,5290688625,56,Back,5290688629,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876103,694,15,2,73,10,ajtb177oqwawkdwbqhldmq6mx,1,82.2,52.3,2024-10-18T18:34:47.696Z,2024-10-22T16:37:22Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5290688661,56,Center,5291243161,328,,5290701717,146,94.3,5290700965,25,,5290701725,230,98.5,5290700971,82,,5290701713,103,5.6,5290701721,147,48.6,5291101695,233,676,5290688659,18,,5291094575,458,5290701701,80,5290700967,72,,5304832303,100,,5290701711,102,5290701729,231,50,,,46.6,,,,,,,,
2734876257,676,10,2,73,11,7gkglopz9cjsysn2u6sbhuvc5,1,5.3,50.1,2024-10-18T18:34:47.796Z,2024-10-22T16:38:19Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5291102377,233,694,5290689485,56,Back,5290689483,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876155,695,1,2,73,12,ajtb177oqwawkdwbqhldmq6mx,1,87.9,30.9,2024-10-18T18:34:49.496Z,2024-10-18T19:14:42Z,8viazilbghyogmhd7w3lg2six,S. Koch,1.0,,5290688919,212,12.0,5290688921,213,2.34,5290943539,210,15,5290688913,56,Center,5290688915,140,80.0,5290943543,154,,5290688917,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876169,696,15,2,73,14,ajtb177oqwawkdwbqhldmq6mx,1,82.2,44.6,2024-10-18T18:34:50.824Z,2024-10-22T16:41:57Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5290943637,102,45.6,5291102313,233,677,5290943641,146,91.6,5290943645,230,98.5,5290942935,25,,5290943639,103,19,5290943629,29,,5290943631,154,,5291245245,328,,5290689015,56,Center,5290943647,231,5290942941,82,5291245243,72,,5290689013,18,,5290943633,55,5290943643,147,45.1,50.9,,695,5304841053,80,,,,,,
2734876267,677,10,2,73,14,7gkglopz9cjsysn2u6sbhuvc5,1,11.5,54.2,2024-10-18T18:34:50.924Z,2024-10-18T19:38:59Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5290689519,94,,5291102415,233,696,5290689521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876315,697,1,2,73,17,ajtb177oqwawkdwbqhldmq6mx,1,78.3,49.1,2024-10-18T18:34:54.024Z,2024-10-18T18:34:57Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5290689787,212,9.4,5290689785,141,60.0,5290689783,140,72.8,5290689781,56,Center,5290689789,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876397,698,1,2,73,20,ajtb177oqwawkdwbqhldmq6mx,1,72.8,60.2,2024-10-18T18:34:57.608Z,2024-10-18T18:35:00Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290690219,213,0.84,5290690215,141,90.3,5290690213,140,90.1,5290690217,212,27.4,5290690211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876421,699,1,2,73,23,ajtb177oqwawkdwbqhldmq6mx,0,90.1,90.3,2024-10-18T18:35:00.529Z,2024-10-22T16:42:38Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5290690363,141,43.7,5290690357,155,,5290690361,140,89.0,5304842407,223,,5290690355,2,,5290690369,213,4.68,5290690367,212,31.7,5304842325,72,,5290690359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876535,678,61,2,73,27,7gkglopz9cjsysn2u6sbhuvc5,1,10.7,53.6,2024-10-18T18:35:04.369Z,2024-10-22T16:42:55Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5290690845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876611,700,1,2,73,28,ajtb177oqwawkdwbqhldmq6mx,1,97.5,68.1,2024-10-18T18:35:05.576Z,2024-10-18T19:15:13Z,8viazilbghyogmhd7w3lg2six,S. Koch,1.0,,5290947517,210,15,5290691259,141,67.9,5290691255,56,Center,5290947519,154,,5290691261,212,5.9,5290691257,140,91.9,5290691263,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876629,701,15,2,73,31,ajtb177oqwawkdwbqhldmq6mx,1,89.0,69.3,2024-10-18T18:35:07.776Z,2024-10-22T16:43:33Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5304844117,80,,5290947573,147,57.8,5290691341,22,,5290691347,56,Center,5290947031,20,,5290947035,82,,5290947569,100,,5290947577,231,49.6,5290947567,103,19,5290947617,233,679,5290947571,146,5290947561,55,5290947557,29,,5290947559,154,,5290947575,230,5290947565,102,46.1,94.5,700,99.5,5290691343,64,,,,,,
2734876697,679,10,2,73,31,7gkglopz9cjsysn2u6sbhuvc5,1,5.3,46.2,2024-10-18T18:35:07.876Z,2024-10-22T16:43:45Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290691659,94,,5290691661,56,Back,5290947739,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737488841,872,44,2,73,32,7gkglopz9cjsysn2u6sbhuvc5,1,10.0,61.1,2024-10-18T18:35:09.292Z,2024-10-22T16:45:58Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5304846243,285,,5304848899,233,892,5304846239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737488845,892,44,2,73,32,ajtb177oqwawkdwbqhldmq6mx,0,90.0,38.9,2024-10-18T18:35:09.293Z,2024-10-22T16:44:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5304846265,286,,5304846257,56,Center,5304846267,233,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876819,680,12,2,73,33,7gkglopz9cjsysn2u6sbhuvc5,1,8.7,60.7,2024-10-18T18:35:10.512Z,2024-10-22T16:45:06Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5290692333,15,,5290692287,141,71.1,5290692283,56,Back,5290692285,140,22.8,5290692291,213,0.45,5290692289,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876777,702,1,2,73,35,ajtb177oqwawkdwbqhldmq6mx,0,77.2,42.8,2024-10-18T18:35:12.368Z,2024-10-18T18:35:14Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290692091,213,0.83,5290692085,140,90.9,5290692087,141,65.8,5290692089,212,21.2,5290692083,56,Center,5290692081,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737489531,873,61,2,73,37,7gkglopz9cjsysn2u6sbhuvc5,1,11.0,40.1,2024-10-18T18:35:14.043Z,2024-10-22T16:46:30Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5304850215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737489641,893,61,2,73,38,ajtb177oqwawkdwbqhldmq6mx,1,89.0,59.9,2024-10-18T18:35:15.042Z,2024-10-22T16:46:52Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5304850909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876891,681,12,2,73,39,7gkglopz9cjsysn2u6sbhuvc5,1,10.5,48.2,2024-10-18T18:35:16.744Z,2024-10-18T18:41:19Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290692671,140,47.2,5290692677,213,0.35,5290692673,141,69.0,5290692667,56,Back,5290692675,212,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876943,703,61,2,73,43,ajtb177oqwawkdwbqhldmq6mx,0,63.9,39.4,2024-10-18T18:35:20.377Z,2024-10-18T18:35:20Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290692963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734876979,682,61,2,73,45,7gkglopz9cjsysn2u6sbhuvc5,0,53.3,60.2,2024-10-18T18:35:21.819Z,2024-10-22T16:47:17Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5290693167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877065,704,4,2,73,48,ajtb177oqwawkdwbqhldmq6mx,1,57.2,37.4,2024-10-18T18:35:25.047Z,2024-10-18T18:35:41Z,,,,,5290695157,152,,5290695153,10,,5290695187,233,683,5290695155,56,Center,5290695159,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877063,683,4,2,73,48,7gkglopz9cjsysn2u6sbhuvc5,0,42.8,62.6,2024-10-18T18:35:25.048Z,2024-10-18T18:35:42Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5290695303,233,704,5290694051,10,,5290694053,56,Back,5290694057,285,,5290694055,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877641,705,1,2,74,5,ajtb177oqwawkdwbqhldmq6mx,1,57.9,34.9,2024-10-18T18:35:42.304Z,2024-10-22T16:47:34Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5290696779,56,Back,5290696787,213,2.30,5304852605,189,,5290696785,212,24.7,5290696775,5,,5290696781,140,42.3,5290696783,141,62.0,5290696777,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877725,706,1,2,74,12,ajtb177oqwawkdwbqhldmq6mx,1,46.2,65.7,2024-10-18T18:35:49.337Z,2024-10-18T18:35:52Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290697209,212,20.0,5290697203,56,Back,5290697205,140,39.4,5290697207,141,38.2,5290697211,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877753,707,1,2,74,15,ajtb177oqwawkdwbqhldmq6mx,1,39.4,38.2,2024-10-18T18:35:52.330Z,2024-10-18T18:35:53Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290697391,141,21.2,5290697393,212,12.7,5290697387,56,Back,5290697389,140,44.5,5290697395,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877799,708,1,2,74,16,ajtb177oqwawkdwbqhldmq6mx,0,44.5,21.2,2024-10-18T18:35:53.586Z,2024-10-18T18:35:56Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290697633,213,0.79,5290697631,212,52.3,5290697627,140,79.5,5290697629,141,76.0,5290697635,1,,5290697623,56,Center,5290697621,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877863,684,43,2,74,21,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-18T18:35:57.768Z,2024-10-22T16:47:52Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5290697989,285,0,5290698091,233,709,5304853213,144,44,5290697987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877871,709,43,2,74,21,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-18T18:35:57.769Z,2024-10-22T16:47:54Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5304853265,144,44,5290698003,56,Left,5290698007,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734877959,685,1,2,74,21,7gkglopz9cjsysn2u6sbhuvc5,1,19.0,23.9,2024-10-18T18:35:58.168Z,2024-10-18T18:36:01Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5290698519,213,5.77,5290698491,3,,5290698497,56,Back,5290698513,212,25.0,5290698501,140,39.8,5290698507,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878051,687,1,2,74,24,7gkglopz9cjsysn2u6sbhuvc5,0,39.8,5.9,2024-10-18T18:36:01.672Z,2024-10-18T18:36:04Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5290698955,56,Left,5290698963,213,1.07,5290698961,212,57.6,5290698957,140,66.1,5290698965,1,,5290698959,141,80.3,5290698953,196,,5290698951,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878087,710,1,2,74,27,ajtb177oqwawkdwbqhldmq6mx,0,34.5,14.4,2024-10-18T18:36:04.717Z,2024-10-18T18:36:05Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5290699197,141,23.3,5290699193,56,Back,5290699191,3,,5290699201,213,0.89,5290699195,140,39.2,5290699199,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878205,688,1,2,74,30,7gkglopz9cjsysn2u6sbhuvc5,0,66.7,85.6,2024-10-18T18:36:07.744Z,2024-10-22T16:48:34Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5290699745,213,2.88,5290699731,56,Left,5290699743,212,4.7,5290699735,140,62.4,5290699739,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878187,711,61,2,74,31,ajtb177oqwawkdwbqhldmq6mx,1,45.8,12.2,2024-10-18T18:36:08.540Z,2024-10-18T18:36:08Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5290699655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878307,689,1,2,74,34,7gkglopz9cjsysn2u6sbhuvc5,1,47.8,91.2,2024-10-18T18:36:10.776Z,2024-10-18T18:36:13Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5290700289,212,12.2,5290700283,56,Back,5290700291,213,4.17,5290700285,140,41.8,5290700287,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878377,690,1,2,74,36,7gkglopz9cjsysn2u6sbhuvc5,1,37.7,74.4,2024-10-18T18:36:12.865Z,2024-10-18T18:36:15Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5290700681,213,0.96,5290700677,141,94.4,5290700669,56,Back,5290700679,212,16.6,5290700673,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878409,691,1,2,74,38,7gkglopz9cjsysn2u6sbhuvc5,1,45.0,87.5,2024-10-18T18:36:15.240Z,2024-10-18T18:36:17Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5290700857,213,4.79,5290700851,140,45.9,5290700853,141,69.9,5290700849,56,Back,5290700855,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878463,692,1,2,74,40,7gkglopz9cjsysn2u6sbhuvc5,1,44.7,71.2,2024-10-18T18:36:16.952Z,2024-10-18T18:36:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5290701149,56,Back,5290701155,140,40.0,5290701169,213,1.96,5290701163,212,13.1,5290701159,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878521,693,1,2,74,42,7gkglopz9cjsysn2u6sbhuvc5,0,39.3,88.7,2024-10-18T18:36:19.351Z,2024-10-18T18:36:22Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5290701449,213,6.28,5290701441,140,66.6,5290701447,212,28.7,5290701443,141,88.4,5290701439,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878663,713,1,2,74,48,ajtb177oqwawkdwbqhldmq6mx,1,28.6,17.7,2024-10-18T18:36:25.240Z,2024-10-18T18:36:27Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5290702283,141,30.4,5290702287,213,1.68,5290702281,140,27.7,5290702279,56,Back,5290702285,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878785,714,1,2,74,50,ajtb177oqwawkdwbqhldmq6mx,1,27.7,30.4,2024-10-18T18:36:27.504Z,2024-10-18T18:36:32Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290702927,212,15.3,5290702925,141,8.5,5290702921,56,Back,5290702923,140,31.2,5290702929,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878861,715,1,2,74,55,ajtb177oqwawkdwbqhldmq6mx,1,31.2,8.5,2024-10-18T18:36:32.648Z,2024-10-18T18:36:35Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5290703345,1,,5290703339,141,5.6,5290703337,140,62.6,5290703335,56,Right,5290703341,212,33.0,5290703343,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878881,716,61,2,74,58,ajtb177oqwawkdwbqhldmq6mx,0,62.6,5.6,2024-10-18T18:36:35.689Z,2024-10-18T18:36:36Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5290703427,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878927,695,1,2,75,0,7gkglopz9cjsysn2u6sbhuvc5,1,35.9,84.5,2024-10-18T18:36:36.864Z,2024-10-18T18:36:38Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5290703687,140,55.3,5290703693,213,0.19,5290703691,212,20.7,5290703689,141,90.2,5290703685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734878965,696,1,2,75,1,7gkglopz9cjsysn2u6sbhuvc5,1,55.0,91.8,2024-10-18T18:36:38.200Z,2024-10-22T16:49:43Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290703991,56,Left,5290703999,212,3.8,5290704001,213,2.37,5290703997,141,95.7,5290703995,140,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879137,697,1,2,75,3,7gkglopz9cjsysn2u6sbhuvc5,1,55.3,90.2,2024-10-18T18:36:40.120Z,2024-10-18T18:36:47Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5290704885,56,Back,5290704891,141,89.3,5290704899,213,3.25,5290704887,140,49.8,5290704895,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737490843,894,83,2,75,5,ajtb177oqwawkdwbqhldmq6mx,1,42.0,10.4,2024-10-18T18:36:42.183Z,2024-10-22T16:50:06Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5304857825,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879167,698,1,2,75,10,7gkglopz9cjsysn2u6sbhuvc5,1,65.5,78.1,2024-10-18T18:36:46.800Z,2024-10-18T18:36:48Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290705073,56,Center,5290705079,212,13.7,5290705077,141,74.4,5290705075,140,52.7,5290705083,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879215,699,1,2,75,11,7gkglopz9cjsysn2u6sbhuvc5,1,52.7,74.4,2024-10-18T18:36:47.912Z,2024-10-18T18:36:50Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5290705411,56,Back,5290705421,213,4.11,5290705419,212,17.1,5290705417,141,53.7,5290705415,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879351,700,1,2,75,13,7gkglopz9cjsysn2u6sbhuvc5,1,43.4,53.7,2024-10-18T18:36:49.824Z,2024-10-18T18:36:56Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290706205,213,5.31,5290706185,56,Right,5290706193,140,62.6,5290706199,141,9.8,5290706179,155,,5290706209,1,,5290706203,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879373,701,1,2,75,19,7gkglopz9cjsysn2u6sbhuvc5,0,62.6,10.6,2024-10-18T18:36:55.751Z,2024-10-18T18:36:57Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5290706329,213,0.20,5290706325,141,17.6,5290706327,212,23.5,5290706323,140,84.5,5290706321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879357,717,61,2,75,19,ajtb177oqwawkdwbqhldmq6mx,0,13.3,90.0,2024-10-18T18:36:55.985Z,2024-10-22T16:50:40Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5290706227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879499,702,1,2,75,24,7gkglopz9cjsysn2u6sbhuvc5,0,85.0,16.5,2024-10-18T18:37:01.264Z,2024-10-22T16:51:04Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5290707105,140,88.0,5290707113,213,1.44,5290707111,212,24.1,5290707097,2,,5304859427,223,,5290707109,141,51.6,5290707099,155,,5290707101,56,Center,5304859347,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879653,718,43,2,75,25,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-18T18:37:02.312Z,2024-10-22T16:52:05Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5304862019,144,12,5290708077,141,28.0,5290708073,56,Back,5290708079,212,30.3,5290708075,140,34.2,5290708081,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879665,719,4,2,75,30,ajtb177oqwawkdwbqhldmq6mx,1,13.2,47.8,2024-10-18T18:37:07.209Z,2024-10-22T16:52:07Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290708425,233,703,5290708267,265,,5290708261,13,,5290708263,56,Back,5290708265,152,,5290708269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734879677,703,4,2,75,30,7gkglopz9cjsysn2u6sbhuvc5,0,86.8,52.2,2024-10-18T18:37:07.210Z,2024-10-22T16:52:10Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5290708453,233,719,5290708359,56,Center,5290708365,286,,5290708363,265,,5290708361,152,,5290708355,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734880565,720,1,2,76,4,ajtb177oqwawkdwbqhldmq6mx,1,12.3,62.0,2024-10-18T18:37:41.152Z,2024-10-18T18:37:50Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290713203,5,,5290713215,213,4.36,5290713209,140,9.4,5290713213,212,8.8,5290713211,141,49.9,5290713207,56,Back,5290713205,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734880759,721,1,2,76,13,ajtb177oqwawkdwbqhldmq6mx,1,9.3,46.1,2024-10-18T18:37:50.216Z,2024-10-18T18:37:58Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5290714297,212,24.3,5290714289,56,Back,5290714295,141,17.6,5290714291,140,23.2,5290714299,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734880699,704,43,2,76,18,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-18T18:37:55.407Z,2024-10-18T18:38:23Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5290714445,286,0,5290717441,144,45,5290714443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734880775,722,1,2,76,21,ajtb177oqwawkdwbqhldmq6mx,0,24.1,12.9,2024-10-18T18:37:58.418Z,2024-10-18T18:37:59Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290714401,140,45.4,5290714395,56,Back,5290714413,212,22.5,5290714405,141,9.7,5290714419,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734880881,706,4,2,76,26,7gkglopz9cjsysn2u6sbhuvc5,1,58.6,86.4,2024-10-18T18:38:02.888Z,2024-10-18T19:04:16Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5290715059,13,,5290715065,265,,5290715237,233,723,5290715063,152,,5290715067,286,,5290715061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734880875,723,4,2,76,26,ajtb177oqwawkdwbqhldmq6mx,0,41.4,13.6,2024-10-18T18:38:02.889Z,2024-10-18T19:04:17Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5290715113,265,,5290715107,152,,5290715329,233,706,5290715099,13,,5290715117,285,,5290715103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
