id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2714935805,23,8,1,2,23,7gkglopz9cjsysn2u6sbhuvc5,1,18.7,88.3,2024-08-30T17:04:33.319Z,2024-08-30T17:04:33Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181581733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714964179,493,61,1,2,24,dbl7ir1qugqz8nvp1vzn8im50,1,70.7,3.8,2024-08-30T17:04:34.032Z,2024-08-30T18:04:07Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5181732097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935815,25,1,1,2,25,7gkglopz9cjsysn2u6sbhuvc5,1,21.1,86.8,2024-08-30T17:04:35.799Z,2024-08-30T17:04:36Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5181581791,213,4.65,5181581783,56,Back,5181581785,140,20.5,5181581787,141,71.5,5181581789,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935827,26,1,1,2,26,7gkglopz9cjsysn2u6sbhuvc5,1,20.5,71.5,2024-08-30T17:04:36.695Z,2024-08-30T17:04:38Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181581847,213,0.62,5181581845,212,10.5,5181581841,140,28.6,5181581843,141,80.5,5181581839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935835,27,1,1,2,28,7gkglopz9cjsysn2u6sbhuvc5,0,28.6,78.8,2024-08-30T17:04:38.350Z,2024-08-30T17:04:39Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5181581871,56,Back,5181581879,213,5.13,5181581873,140,34.8,5181581877,212,15.9,5181581875,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935863,39,1,1,2,30,dbl7ir1qugqz8nvp1vzn8im50,1,62.2,21.0,2024-08-30T17:04:40.244Z,2024-08-30T17:04:42Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5181582005,141,16.5,5181582007,212,5.9,5181582003,140,57.4,5181582009,213,3.69,5181582001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714935899,40,1,1,2,32,dbl7ir1qugqz8nvp1vzn8im50,0,61.6,21.0,2024-08-30T17:04:42.556Z,2024-08-30T18:06:53Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181582221,213,0.18,5181582215,140,98.1,5181582217,141,31.2,5181582223,1,,5181582213,56,Center,5181582219,212,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936077,29,1,1,2,58,7gkglopz9cjsysn2u6sbhuvc5,1,7.2,47.3,2024-08-30T17:05:08.607Z,2024-08-30T17:05:10Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181583209,212,14.8,5181583203,140,10.7,5181583201,56,Back,5181583205,141,68.4,5181583199,123,,5181583213,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936085,30,1,1,3,0,7gkglopz9cjsysn2u6sbhuvc5,1,9.6,65.7,2024-08-30T17:05:10.343Z,2024-08-30T17:05:11Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5181583245,141,55.2,5181583247,212,15.8,5181583249,213,5.81,5181583241,56,Back,5181583243,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936091,31,1,1,3,1,7gkglopz9cjsysn2u6sbhuvc5,1,23.0,55.2,2024-08-30T17:05:11.326Z,2024-08-30T17:05:14Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181583271,56,Back,5181583295,156,,5181583273,140,3.5,5181583279,213,3.07,5181583275,141,57.3,5181583277,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936117,32,1,1,3,4,7gkglopz9cjsysn2u6sbhuvc5,0,4.1,57.3,2024-08-30T17:05:14.047Z,2024-08-30T17:05:16Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181583445,141,72.0,5181583447,212,41.8,5181583449,213,0.24,5181583451,1,,5181583443,140,42.8,5181583439,157,,5181583441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936135,33,4,1,3,8,7gkglopz9cjsysn2u6sbhuvc5,1,40.2,78.6,2024-08-30T17:05:18.051Z,2024-08-30T17:05:24Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5181583599,233,42,5181583595,152,,5181583597,286,,5181583589,13,,5181583593,56,Back,5181583591,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936131,42,4,1,3,8,dbl7ir1qugqz8nvp1vzn8im50,0,59.8,21.4,2024-08-30T17:05:18.052Z,2024-08-30T17:05:24Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181583545,285,,5181583607,233,33,5181583537,13,,5181583541,56,Center,5181583539,294,,5181583543,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936173,34,1,1,3,16,7gkglopz9cjsysn2u6sbhuvc5,1,40.0,67.8,2024-08-30T17:05:26.503Z,2024-08-30T17:05:27Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181583807,140,26.6,5181583797,152,,5181583815,212,14.8,5181583817,213,2.83,5181583811,141,74.5,5181583793,5,,5181583801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936219,35,1,1,3,17,7gkglopz9cjsysn2u6sbhuvc5,1,26.6,74.5,2024-08-30T17:05:27.359Z,2024-08-30T17:05:34Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5181584077,1,,5181584075,213,4.74,5181584069,140,27.6,5181584073,212,35.4,5181584071,141,22.4,5181584067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936249,36,1,1,3,23,7gkglopz9cjsysn2u6sbhuvc5,1,27.8,20.3,2024-08-30T17:05:33.919Z,2024-08-30T17:05:37Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5181584205,213,6.16,5181584199,140,42.2,5181584201,141,17.6,5181584197,56,Back,5181584203,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936257,37,1,1,3,27,7gkglopz9cjsysn2u6sbhuvc5,0,55.7,9.5,2024-08-30T17:05:37.511Z,2024-08-30T17:05:38Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181584241,213,0.65,5181584233,56,Right,5181584239,212,9.6,5181584237,141,18.0,5181584235,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936297,44,3,1,3,32,dbl7ir1qugqz8nvp1vzn8im50,0,61.7,96.6,2024-08-30T17:05:42.893Z,2024-08-30T17:05:49Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181584363,56,Left,5181584365,286,,5181584455,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936305,38,7,1,3,32,7gkglopz9cjsysn2u6sbhuvc5,1,38.3,3.4,2024-08-30T17:05:42.894Z,2024-08-30T17:05:49Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181584401,56,Back,5181584399,167,,5181584403,285,,5181584423,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936339,39,5,1,3,33,7gkglopz9cjsysn2u6sbhuvc5,0,35.7,-1.2,2024-08-30T17:05:43.916Z,2024-08-30T19:13:50Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181584697,233,45,5181584621,56,Back,5181584623,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936307,45,5,1,3,33,dbl7ir1qugqz8nvp1vzn8im50,1,64.3,101.2,2024-08-30T17:05:43.916Z,2024-08-30T19:13:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181584411,56,Left,5181584663,233,39,5181584413,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936331,46,1,1,3,34,dbl7ir1qugqz8nvp1vzn8im50,0,60.2,100.0,2024-08-30T17:05:44.428Z,2024-08-30T17:05:47Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181584555,140,92.5,5181584557,141,70.0,5181584559,212,40.3,5181584563,1,,5181584561,213,5.71,5181584553,56,Center,5181584551,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936367,41,1,1,3,40,7gkglopz9cjsysn2u6sbhuvc5,1,9.6,29.4,2024-08-30T17:05:50.319Z,2024-08-30T17:05:52Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181584809,141,22.2,5181584805,140,21.2,5181584797,123,,5181584801,56,Back,5181584811,212,13.1,5181584813,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936385,42,1,1,3,41,7gkglopz9cjsysn2u6sbhuvc5,1,21.8,21.6,2024-08-30T17:05:52.007Z,2024-08-30T17:05:54Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181584913,141,6.7,5181584911,140,19.0,5181584915,212,10.5,5181584917,213,4.43,5181584909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936425,43,1,1,3,44,7gkglopz9cjsysn2u6sbhuvc5,1,19.8,6.1,2024-08-30T17:05:54.568Z,2024-08-30T17:06:00Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5181585115,212,58.0,5181585117,213,6.25,5181585109,56,Right,5181585119,1,,5181585107,155,,5181585113,141,3.4,5181585111,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936431,44,61,1,3,45,7gkglopz9cjsysn2u6sbhuvc5,0,75.0,3.4,2024-08-30T17:05:55.543Z,2024-08-30T17:06:19Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5181585133,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936435,45,5,1,3,49,7gkglopz9cjsysn2u6sbhuvc5,0,71.3,-1.2,2024-08-30T17:05:59.941Z,2024-08-30T19:13:52Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5181585229,233,47,5181585147,56,Right,5181585149,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936443,47,5,1,3,49,dbl7ir1qugqz8nvp1vzn8im50,1,28.7,101.2,2024-08-30T17:05:59.941Z,2024-08-30T19:13:52Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181585197,56,Back,5181585199,347,,5181585225,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936451,48,1,1,3,55,dbl7ir1qugqz8nvp1vzn8im50,1,28.9,100.0,2024-08-30T17:06:05.284Z,2024-08-30T17:06:07Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181585249,189,,5181585245,213,4.00,5181585243,212,18.0,5181585239,140,17.7,5181585241,141,81.1,5181585237,56,Back,5181585235,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936479,49,1,1,4,0,dbl7ir1qugqz8nvp1vzn8im50,1,30.8,57.5,2024-08-30T17:06:10.373Z,2024-08-30T17:06:12Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181585401,56,Back,5181585409,213,5.81,5181585403,140,37.2,5181585407,212,7.6,5181585405,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936505,50,1,1,4,2,dbl7ir1qugqz8nvp1vzn8im50,1,37.7,40.6,2024-08-30T17:06:12.293Z,2024-08-30T17:06:16Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181585559,213,5.34,5181585553,140,54.0,5181585551,56,Right,5181585557,212,29.1,5181585555,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936513,51,1,1,4,6,dbl7ir1qugqz8nvp1vzn8im50,0,56.5,5.9,2024-08-30T17:06:16.221Z,2024-08-30T18:03:31Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181585609,141,7.4,5181585603,155,,5181585613,213,0.08,5181585607,140,68.3,5181585605,56,Right,5181585611,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936527,46,1,1,4,8,7gkglopz9cjsysn2u6sbhuvc5,1,21.2,85.7,2024-08-30T17:06:18.663Z,2024-08-30T17:06:20Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181585677,3,,5181585687,140,29.5,5181585697,213,0.38,5181585695,212,9.4,5181585691,141,90.8,5181585681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936557,48,1,1,4,12,7gkglopz9cjsysn2u6sbhuvc5,1,27.0,77.0,2024-08-30T17:06:22.487Z,2024-08-30T17:06:25Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181585833,140,49.2,5181585839,213,5.91,5181585831,56,Back,5181585835,141,63.4,5181585837,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936561,49,61,1,4,15,7gkglopz9cjsysn2u6sbhuvc5,0,49.2,63.4,2024-08-30T17:06:25.431Z,2024-08-30T17:06:41Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181585867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936585,53,1,1,4,16,dbl7ir1qugqz8nvp1vzn8im50,1,39.8,23.4,2024-08-30T17:06:26.573Z,2024-08-30T17:06:30Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181585977,141,13.4,5181585975,140,30.9,5181585981,213,3.77,5181585973,56,Back,5181585979,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936593,54,1,1,4,20,dbl7ir1qugqz8nvp1vzn8im50,1,34.8,12.8,2024-08-30T17:06:30.069Z,2024-08-30T17:06:31Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181586035,212,9.2,5181586037,213,1.03,5181586029,56,Back,5181586031,140,39.3,5181586033,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936633,55,1,1,4,21,dbl7ir1qugqz8nvp1vzn8im50,1,38.2,26.8,2024-08-30T17:06:31.733Z,2024-08-30T17:06:39Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181586287,212,36.7,5181586279,56,Back,5181586291,213,1.59,5181586293,1,,5181586281,140,37.6,5181586283,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936651,56,1,1,4,29,dbl7ir1qugqz8nvp1vzn8im50,1,45.7,82.3,2024-08-30T17:06:39.333Z,2024-08-30T17:06:42Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181586409,212,19.2,5181586403,56,Back,5181586405,140,35.6,5181586407,141,58.7,5181586411,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936671,57,1,1,4,32,dbl7ir1qugqz8nvp1vzn8im50,1,35.2,56.4,2024-08-30T17:06:42.542Z,2024-08-30T17:06:47Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181586579,141,4.6,5181586585,1,,5181586575,56,Back,5181586577,140,44.2,5181586583,213,4.97,5181586581,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936697,58,1,1,4,37,dbl7ir1qugqz8nvp1vzn8im50,1,38.5,3.7,2024-08-30T17:06:47.645Z,2024-08-30T17:06:51Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181586711,140,14.9,5181586713,141,16.7,5181586709,56,Back,5181586715,212,26.3,5181586717,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936715,59,1,1,4,41,dbl7ir1qugqz8nvp1vzn8im50,1,14.9,16.7,2024-08-30T17:06:51.213Z,2024-08-30T17:06:53Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181586803,212,20.2,5181586801,141,44.0,5181586799,140,7.3,5181586805,213,1.98,5181586797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936755,60,1,1,4,43,dbl7ir1qugqz8nvp1vzn8im50,1,7.3,44.0,2024-08-30T17:06:53.598Z,2024-08-30T17:06:59Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5181587019,213,6.02,5181587013,140,24.9,5181587011,56,Back,5181587017,212,19.1,5181587015,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936767,61,1,1,4,49,dbl7ir1qugqz8nvp1vzn8im50,0,35.1,54.9,2024-08-30T17:06:59.630Z,2024-08-30T17:07:01Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181587075,213,5.89,5181587077,1,,5181587073,212,35.9,5181587069,140,66.7,5181587071,141,34.9,5181587065,155,,5181587067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936777,50,1,1,4,51,7gkglopz9cjsysn2u6sbhuvc5,0,22.8,55.7,2024-08-30T17:07:01.600Z,2024-08-30T17:07:02Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5181587107,141,53.6,5181587105,140,38.5,5181587111,213,6.20,5181587101,3,,5181587103,56,Back,5181587109,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936783,62,1,1,4,52,dbl7ir1qugqz8nvp1vzn8im50,1,60.2,36.7,2024-08-30T17:07:02.694Z,2024-08-30T17:07:03Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181587161,213,0.26,5181587153,56,Center,5181587155,140,66.1,5181587157,141,39.1,5181587159,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936817,63,1,1,4,53,dbl7ir1qugqz8nvp1vzn8im50,1,66.1,39.1,2024-08-30T17:07:03.757Z,2024-08-30T17:07:22Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,1.0,,5181587317,212,13.3,5181587315,141,35.1,5181587905,154,,5181587319,213,6.08,5181587903,210,15,5181587311,56,Center,5181587313,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936823,64,15,1,4,57,dbl7ir1qugqz8nvp1vzn8im50,1,87.8,38.8,2024-08-30T17:07:07.038Z,2024-08-30T17:07:23Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5181587957,146,90.8,5181587927,78,,5181587459,72,,5181587351,22,,5181587951,214,,5181587353,17,,5181587985,233,51,5181587955,89,,5181587929,29,5181587355,56,Center,5181587947,103,11.4,5181587959,147,42.1,5181587931,154,5181587933,55,63,5181587941,102,48.9,,,,,,,,,,,,,,,,
2714936819,51,10,1,4,57,7gkglopz9cjsysn2u6sbhuvc5,1,6.4,55.5,2024-08-30T17:07:07.138Z,2024-08-30T17:07:48Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181587417,177,,5181587329,178,,5181587503,233,64,5181587331,182,,5181587333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936937,53,1,1,5,1,7gkglopz9cjsysn2u6sbhuvc5,1,13.2,53.1,2024-08-30T17:07:11.161Z,2024-08-30T17:07:23Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181587999,141,83.3,5181587993,123,,5181588003,213,1.09,5181587997,140,23.5,5181588001,212,23.2,5181587995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936941,54,1,1,5,13,7gkglopz9cjsysn2u6sbhuvc5,1,24.8,86.2,2024-08-30T17:07:23.152Z,2024-08-30T17:07:24Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181588027,212,9.2,5181588025,141,72.7,5181588029,213,4.70,5181588023,140,24.7,5181588021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936981,55,1,1,5,13,7gkglopz9cjsysn2u6sbhuvc5,1,24.7,72.7,2024-08-30T17:07:23.992Z,2024-08-30T17:07:29Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5181588257,140,24.1,5181588255,56,Back,5181588259,141,42.2,5181588263,213,4.68,5181588261,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714936993,56,1,1,5,19,7gkglopz9cjsysn2u6sbhuvc5,1,26.7,40.9,2024-08-30T17:07:29.688Z,2024-08-30T17:07:32Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5181588307,140,44.3,5181588305,56,Back,5181588315,1,,5181588309,141,94.5,5181588313,213,1.10,5181588311,212,40.9,5181588303,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937001,57,1,1,5,22,7gkglopz9cjsysn2u6sbhuvc5,0,44.3,94.5,2024-08-30T17:07:32.593Z,2024-08-30T17:07:33Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181588363,212,20.0,5181588361,141,82.9,5181588355,3,,5181588357,56,Left,5181588365,213,5.88,5181588359,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937009,66,12,1,5,25,dbl7ir1qugqz8nvp1vzn8im50,1,30.3,6.8,2024-08-30T17:07:35.102Z,2024-08-30T17:07:36Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181588403,213,5.54,5181588401,212,8.1,5181588399,141,0.0,5181588397,140,36.0,5181588395,56,Back,5181588407,15,,5181588427,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937055,58,5,1,5,25,7gkglopz9cjsysn2u6sbhuvc5,1,64.0,101.3,2024-08-30T17:07:35.900Z,2024-08-30T19:13:52Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181588687,56,Left,5181588705,233,67,5181588689,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937019,67,5,1,5,25,dbl7ir1qugqz8nvp1vzn8im50,0,36.0,-1.3,2024-08-30T17:07:35.900Z,2024-08-30T19:13:52Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181588423,56,Back,5181588425,347,,5181588733,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937085,59,1,1,5,33,7gkglopz9cjsysn2u6sbhuvc5,1,62.2,100.0,2024-08-30T17:07:43.032Z,2024-08-30T17:07:47Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181588845,56,Left,5181588847,140,50.5,5181588849,141,87.4,5181588851,212,15.7,5181588843,107,,5181588853,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937097,60,1,1,5,37,7gkglopz9cjsysn2u6sbhuvc5,1,48.8,83.3,2024-08-30T17:07:47.048Z,2024-08-30T17:07:48Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5181588921,56,Left,5181588923,140,63.6,5181588929,213,0.40,5181588925,141,92.9,5181588927,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937117,61,1,1,5,38,7gkglopz9cjsysn2u6sbhuvc5,1,63.0,90.9,2024-08-30T17:07:48.440Z,2024-08-30T17:07:51Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5181588993,56,Left,5181589001,213,5.18,5181588997,141,80.5,5181588995,140,66.4,5181588999,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937141,62,1,1,5,41,7gkglopz9cjsysn2u6sbhuvc5,0,73.3,79.1,2024-08-30T17:07:51.216Z,2024-08-30T17:07:53Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181589081,140,87.0,5181589079,56,Center,5181589083,141,60.5,5181589087,213,5.56,5181589085,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937173,69,1,1,5,47,dbl7ir1qugqz8nvp1vzn8im50,0,1.8,14.9,2024-08-30T17:07:57.062Z,2024-08-30T17:07:57Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181589235,1,,5181589223,157,,5181589251,236,,5181589253,233,63,5181589257,286,,5181589227,140,3.5,5181589229,141,13.8,5181589233,213,5.89,5181589231,212,5181589225,56,Back,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,
2714937169,63,74,1,5,47,7gkglopz9cjsysn2u6sbhuvc5,1,89.4,85.6,2024-08-30T17:07:57.063Z,2024-08-30T17:07:58Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5181589277,233,69,5181589217,285,,5181589215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714937217,64,2,1,5,50,7gkglopz9cjsysn2u6sbhuvc5,1,67.2,92.0,2024-08-30T17:08:00.032Z,2024-08-30T17:08:34Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5181589523,56,Left,5181589521,7,9nafz0c0x2qvmo5ldm0djmcq1,5181589515,140,77.3,5181589517,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
