id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2804461115,53,1,1,3,56,a9vw7ikerpr4cuweeeka5aneg,0,42.2,77.8,2025-04-21T14:05:24.875Z,2025-04-21T14:05:26Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670262463,213,6.19,5670262457,140,70.6,5670262453,3,,5670262455,56,Center,5670262459,141,73.6,5670262461,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461251,45,1,1,4,0,b8oqgvx1ijeyn6y1cn6929ix4,1,32.5,13.8,2025-04-21T14:05:28.392Z,2025-04-21T14:05:31Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670263223,212,10.3,5670263217,56,Back,5670263221,141,4.1,5670263225,213,5.59,5670263219,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461267,46,4,1,4,3,b8oqgvx1ijeyn6y1cn6929ix4,1,37.0,5.4,2025-04-21T14:05:31.321Z,2025-04-21T16:05:12Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670263531,56,Back,5670263527,13,,5670263529,294,,5670263533,152,,5670263535,286,,5670263757,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461279,54,4,1,4,3,a9vw7ikerpr4cuweeeka5aneg,0,63.0,94.6,2025-04-21T14:05:31.322Z,2025-04-21T16:05:12Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670263695,285,,5670263689,294,,5670263833,233,46,5670263687,13,,5670263693,152,,5670263691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461623,47,1,1,4,15,b8oqgvx1ijeyn6y1cn6929ix4,1,39.2,7.9,2025-04-21T14:05:43.792Z,2025-04-21T14:05:45Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5670265379,140,30.2,5670265389,213,2.17,5670265371,5,,5670265383,212,16.8,5670265373,152,,5670265377,56,Back,5670265381,141,28.3,5670265425,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461753,48,1,1,4,17,b8oqgvx1ijeyn6y1cn6929ix4,1,29.8,29.2,2025-04-21T14:05:46.216Z,2025-04-21T14:05:50Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670266101,141,64.9,5670266099,140,32.1,5670266097,56,Back,5670266103,212,24.4,5670266105,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461801,49,1,1,4,21,b8oqgvx1ijeyn6y1cn6929ix4,1,37.3,64.6,2025-04-21T14:05:50.080Z,2025-04-21T14:05:52Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670266371,141,41.3,5670266373,212,16.5,5670266367,56,Back,5670266369,140,33.0,5670266375,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804461917,50,2,1,4,24,b8oqgvx1ijeyn6y1cn6929ix4,1,34.3,38.3,2025-04-21T14:05:52.441Z,2025-04-21T17:11:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670267039,7,ekx0wotp433tuaw4g93nybjmc,5670267041,1,,5670267003,140,78.0,5670267005,141,17.6,5670267043,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804462841,56,1,1,5,6,a9vw7ikerpr4cuweeeka5aneg,1,23.0,87.8,2025-04-21T14:06:34.538Z,2025-04-21T14:06:37Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670272061,56,Center,5670272059,241,,5670272071,1,,5670272063,140,75.0,5670272067,212,55.9,5670272069,213,6.07,5670272051,5,,5670272053,157,,5670272065,141,,,,,,,,,,,,,,,70.3,,,,,,,,,,,,,
2804462859,57,44,1,5,8,a9vw7ikerpr4cuweeeka5aneg,1,71.5,69.3,2025-04-21T14:06:36.642Z,2025-04-21T16:09:28Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670272149,286,,5670272345,233,52,5670272147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804462857,52,44,1,5,8,b8oqgvx1ijeyn6y1cn6929ix4,0,28.5,30.7,2025-04-21T14:06:36.643Z,2025-04-21T17:11:27Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670272141,56,Back,5670272407,233,57,5670272143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804462883,58,1,1,5,8,a9vw7ikerpr4cuweeeka5aneg,0,75.0,70.3,2025-04-21T14:06:37.219Z,2025-04-21T14:06:38Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670272291,212,5.1,5670272281,3,,5670272287,140,79.8,5670272283,168,,5670272289,141,69.0,5670272285,56,Center,5670272295,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804462929,53,12,1,5,11,b8oqgvx1ijeyn6y1cn6929ix4,1,21.4,31.8,2025-04-21T14:06:39.937Z,2025-04-21T14:06:43Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670272509,213,5.05,5670272505,141,0.0,5670272501,56,Back,5670272559,15,,5670272873,167,,5670272507,212,24.1,5670272503,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463039,59,43,1,5,13,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-21T14:06:42.090Z,2025-04-21T14:06:48Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670273127,141,72.3,5670273123,56,Center,5670273125,140,73.1,5670273131,213,5.12,5670273351,144,1,5670273129,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804462983,54,5,1,5,14,b8oqgvx1ijeyn6y1cn6929ix4,0,26.9,-1.6,2025-04-21T14:06:43.289Z,2025-04-21T16:08:42Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670550383,233,60,5670272811,56,Back,5670272813,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463045,60,5,1,5,14,a9vw7ikerpr4cuweeeka5aneg,1,73.1,101.6,2025-04-21T14:06:43.289Z,2025-04-21T16:08:42Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670273163,56,Left,5670273169,347,,5670550299,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463367,61,1,1,5,25,a9vw7ikerpr4cuweeeka5aneg,1,75.4,100.0,2025-04-21T14:06:53.475Z,2025-04-21T14:41:27Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670274799,141,83.8,5670274805,1,,5670274795,56,Back,5670549903,107,,5670274803,213,3.46,5670274801,212,39.0,5670274797,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463465,62,1,1,5,28,a9vw7ikerpr4cuweeeka5aneg,1,40.2,83.8,2025-04-21T14:06:57.250Z,2025-04-21T14:07:01Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670275383,212,28.2,5670275381,141,59.0,5670275377,56,Back,5670275385,213,3.78,5670275379,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463581,63,1,1,5,32,a9vw7ikerpr4cuweeeka5aneg,1,19.8,60.9,2025-04-21T14:07:00.690Z,2025-04-21T14:07:06Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5670275985,212,15.2,5670275989,213,1.29,5670275971,56,Back,5670275977,140,23.8,5670275981,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804463687,64,1,1,5,37,a9vw7ikerpr4cuweeeka5aneg,0,30.1,86.8,2025-04-21T14:07:05.507Z,2025-04-21T14:07:10Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670276485,56,Center,5670276505,1,,5670276499,213,6.17,5670276489,141,75.6,5670276487,140,94.0,5670276493,212,67.5,5670276483,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464507,56,1,1,6,10,b8oqgvx1ijeyn6y1cn6929ix4,1,12.2,52.1,2025-04-21T14:07:38.960Z,2025-04-21T17:11:17Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670281127,140,8.7,5670281125,56,Back,5670281131,212,17.0,5670281133,213,4.49,5670288197,123,,5670281129,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464533,57,1,1,6,14,b8oqgvx1ijeyn6y1cn6929ix4,1,19.1,24.9,2025-04-21T14:07:42.512Z,2025-04-21T14:07:44Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670281267,140,22.0,5670281273,213,1.25,5670281271,212,9.8,5670281265,56,Back,5670281269,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464547,58,1,1,6,15,b8oqgvx1ijeyn6y1cn6929ix4,1,21.5,37.6,2025-04-21T14:07:43.968Z,2025-04-21T14:07:45Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670281361,56,Back,5670281369,213,4.88,5670281365,141,27.6,5670281367,212,6.9,5670281363,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464619,59,1,1,6,16,b8oqgvx1ijeyn6y1cn6929ix4,1,22.6,27.6,2025-04-21T14:07:44.936Z,2025-04-21T14:07:48Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5670281787,212,19.5,5670281783,140,8.2,5670281781,56,Back,5670281785,141,45.8,5670281789,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464705,60,1,1,6,19,b8oqgvx1ijeyn6y1cn6929ix4,1,8.2,45.8,2025-04-21T14:07:47.880Z,2025-04-21T14:07:51Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670282269,212,15.3,5670282271,213,4.61,5670282263,56,Back,5670282267,141,23.4,5670282265,140,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464731,61,1,1,6,22,b8oqgvx1ijeyn6y1cn6929ix4,1,7.1,17.7,2025-04-21T14:07:51.153Z,2025-04-21T14:07:52Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670282445,212,31.7,5670282439,140,37.1,5670282429,155,,5670282443,141,13.1,5670282447,213,6.18,5670282433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464741,62,44,1,6,23,b8oqgvx1ijeyn6y1cn6929ix4,1,36.0,15.2,2025-04-21T14:07:52.282Z,2025-04-21T16:09:29Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670282557,233,65,5670282487,285,,5670282485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464751,65,44,1,6,23,a9vw7ikerpr4cuweeeka5aneg,0,64.0,84.8,2025-04-21T14:07:52.283Z,2025-04-21T16:09:30Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670282521,286,,5670282625,233,62,5670282519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464801,63,1,1,6,24,b8oqgvx1ijeyn6y1cn6929ix4,1,37.1,13.1,2025-04-21T14:07:52.865Z,2025-04-21T17:11:25Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670282813,141,19.5,5670282817,213,0.35,5670282805,3,,5670282811,140,48.4,5670282809,56,Back,5670282815,212,12.6,5670282807,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804464995,64,1,1,6,28,b8oqgvx1ijeyn6y1cn6929ix4,1,65.2,28.2,2025-04-21T14:07:56.400Z,2025-04-21T14:08:04Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670283945,56,Right,5670283953,141,9.7,5670283957,212,24.6,5670283949,140,85.3,5670283961,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465035,65,1,1,6,36,b8oqgvx1ijeyn6y1cn6929ix4,1,84.0,12.9,2025-04-21T14:08:04.552Z,2025-04-21T14:08:07Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670284225,213,2.28,5670284211,140,76.1,5670284221,212,12.7,5670284215,141,27.1,5670284207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465075,66,1,1,6,38,b8oqgvx1ijeyn6y1cn6929ix4,0,77.7,26.2,2025-04-21T14:08:07.072Z,2025-04-21T14:08:08Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670284449,140,93.3,5670284451,141,22.2,5670284453,212,16.6,5670284445,155,,5670284455,213,6.12,5670284447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465111,66,12,1,6,40,a9vw7ikerpr4cuweeeka5aneg,1,12.0,73.3,2025-04-21T14:08:08.914Z,2025-04-21T14:08:11Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670284823,167,,5670284723,213,1.55,5670284719,141,100.0,5670284717,140,12.3,5670284721,212,19.1,5670284715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465117,67,5,1,6,41,a9vw7ikerpr4cuweeeka5aneg,0,12.4,101.4,2025-04-21T14:08:10.300Z,2025-04-21T14:08:38Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670288309,233,67,5670284751,56,Back,5670284753,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804465727,67,5,1,6,41,b8oqgvx1ijeyn6y1cn6929ix4,1,87.6,-1.4,2025-04-21T14:08:10.300Z,2025-04-21T16:08:43Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670288181,56,Right,5670288185,347,,5670288235,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466113,68,1,1,7,17,b8oqgvx1ijeyn6y1cn6929ix4,1,87.4,0.0,2025-04-21T14:08:46.240Z,2025-04-21T14:08:51Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670290335,212,29.3,5670290327,56,Center,5670290339,1,,5670290333,141,41.2,5670290337,213,1.47,5670290325,107,,5670290331,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466133,69,61,1,7,23,b8oqgvx1ijeyn6y1cn6929ix4,1,90.0,41.2,2025-04-21T14:08:51.511Z,2025-04-21T17:11:18Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5670290449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466161,68,61,1,7,24,a9vw7ikerpr4cuweeeka5aneg,1,7.5,54.9,2025-04-21T14:08:52.557Z,2025-04-21T16:23:12Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5670290577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466239,70,1,1,7,24,b8oqgvx1ijeyn6y1cn6929ix4,1,92.6,28.6,2025-04-21T14:08:52.832Z,2025-04-21T21:11:03Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670290977,141,81.5,5670290973,56,Left,5670290981,213,1.56,5670290971,155,,5670290983,1,,5670290975,140,93.0,5670290979,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466267,71,1,1,7,28,b8oqgvx1ijeyn6y1cn6929ix4,1,89.1,83.9,2025-04-21T14:08:56.672Z,2025-04-21T14:08:58Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670291153,212,11.3,5670291149,140,78.3,5670291151,141,84.2,5670291155,213,3.12,5670291147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466323,72,1,1,7,29,b8oqgvx1ijeyn6y1cn6929ix4,1,78.3,84.2,2025-04-21T14:08:58.151Z,2025-04-21T14:09:00Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670291477,56,Center,5670291481,141,64.5,5670291483,212,21.3,5670291485,213,3.82,5670291479,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466393,73,1,1,7,31,b8oqgvx1ijeyn6y1cn6929ix4,1,63.6,64.3,2025-04-21T14:09:00.184Z,2025-04-21T14:09:03Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670291907,213,0.97,5670291903,212,21.1,5670291899,141,89.9,5670291895,140,74.9,5670291893,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466435,74,1,1,7,35,b8oqgvx1ijeyn6y1cn6929ix4,1,78.7,90.5,2025-04-21T14:09:03.712Z,2025-04-21T14:09:05Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670292071,141,90.2,5670292069,140,90.4,5670292067,56,Left,5670292077,213,6.27,5670292073,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466449,75,1,1,7,37,b8oqgvx1ijeyn6y1cn6929ix4,0,90.6,90.2,2025-04-21T14:09:05.464Z,2025-04-21T14:09:06Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670292155,213,4.47,5670292143,140,89.8,5670292147,141,85.1,5670292137,56,Left,5670292133,155,,5670292131,2,,5670292151,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466485,69,61,1,7,38,a9vw7ikerpr4cuweeeka5aneg,1,9.2,15.8,2025-04-21T14:09:07.235Z,2025-04-21T16:23:08Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670292337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804466571,76,1,1,7,39,b8oqgvx1ijeyn6y1cn6929ix4,1,89.5,95.1,2025-04-21T14:09:08.304Z,2025-04-21T14:09:21Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,1.0,,5670293919,154,,5670292859,56,Center,5670292865,212,32.8,5670292857,155,,5670293917,210,15,5670292867,213,4.65,5670292863,141,47.0,5670292855,2,,5670292871,1,5670292861,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,
2804466579,77,15,1,7,43,b8oqgvx1ijeyn6y1cn6929ix4,1,85.5,50.3,2025-04-21T14:09:12.105Z,2025-04-21T20:29:17Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670293977,146,98.6,5670293973,102,47.8,5670293967,154,,5670293321,72,,5670293963,80,,5670292913,17,,5670292911,22,,5670293997,233,70,5670293975,103,5670293965,29,,5670292915,56,Center,5670293969,55,5670293979,147,50,,,,7.0,76,,,,,,,,,,,,
2804466585,70,10,1,7,43,a9vw7ikerpr4cuweeeka5aneg,1,4.6,51.5,2025-04-21T14:09:12.205Z,2025-04-21T14:09:22Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5670292949,56,Back,5670293267,177,,5670293269,179,,5670292947,182,,5670294081,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467007,72,1,1,8,0,a9vw7ikerpr4cuweeeka5aneg,1,7.0,51.6,2025-04-21T14:09:28.908Z,2025-04-21T14:09:31Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5670295225,213,1.31,5670295219,140,13.0,5670295215,123,,5670295223,212,24.6,5670295217,56,Back,5670295221,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467023,73,1,1,8,2,a9vw7ikerpr4cuweeeka5aneg,1,13.0,86.5,2025-04-21T14:09:30.419Z,2025-04-21T14:09:32Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670295321,212,6.6,5670295311,56,Back,5670295315,140,15.1,5670295325,213,5.05,5670295319,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467055,74,1,1,8,3,a9vw7ikerpr4cuweeeka5aneg,1,15.1,77.3,2025-04-21T14:09:31.451Z,2025-04-21T14:09:33Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670295499,141,64.3,5670295495,56,Back,5670295501,212,14.1,5670295503,213,3.82,5670295497,140,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467127,75,1,1,8,4,a9vw7ikerpr4cuweeeka5aneg,0,4.6,64.0,2025-04-21T14:09:33.019Z,2025-04-21T14:09:37Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5670295995,1,,5670295985,56,Center,5670295989,141,58.2,5670295987,140,52.7,5670295993,213,6.21,5670295983,157,,5670295991,212,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467197,78,1,1,8,10,b8oqgvx1ijeyn6y1cn6929ix4,1,51.8,44.0,2025-04-21T14:09:38.608Z,2025-04-21T14:09:40Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670296445,140,49.0,5670296447,141,71.1,5670296443,56,Back,5670296451,213,1.73,5670296449,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467329,80,1,1,8,13,b8oqgvx1ijeyn6y1cn6929ix4,1,44.1,77.3,2025-04-21T14:09:41.919Z,2025-04-21T14:09:46Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670297133,213,3.52,5670297129,141,57.3,5670297125,56,Back,5670297131,212,36.9,5670297135,1,,5670297127,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467407,81,1,1,8,17,b8oqgvx1ijeyn6y1cn6929ix4,1,13.8,58.2,2025-04-21T14:09:46.183Z,2025-04-21T14:09:48Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670297505,140,26.7,5670297511,213,0.03,5670297509,212,13.5,5670297507,141,58.7,5670297501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467499,82,1,1,8,20,b8oqgvx1ijeyn6y1cn6929ix4,1,25.2,59.6,2025-04-21T14:09:48.744Z,2025-04-21T14:09:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5670298077,141,81.4,5670298073,56,Back,5670298081,213,1.60,5670298075,140,24.8,5670298079,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467603,83,1,1,8,24,b8oqgvx1ijeyn6y1cn6929ix4,1,25.2,80.8,2025-04-21T14:09:52.887Z,2025-04-21T14:09:56Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670298643,213,3.82,5670298637,140,12.0,5670298641,212,17.8,5670298635,56,Back,5670298639,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804467753,84,1,1,8,27,b8oqgvx1ijeyn6y1cn6929ix4,1,13.3,58.7,2025-04-21T14:09:56.175Z,2025-04-21T14:10:02Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670299561,213,5.05,5670299559,212,19.9,5670299557,141,31.0,5670299555,140,19.5,5670299553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
