id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2738630035,689,1,2,69,41,a9vw7ikerpr4cuweeeka5aneg,1,10.1,33.3,2024-10-25T18:31:13.594Z,2024-10-25T18:31:14Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5311188215,213,6.05,5311188213,212,12.3,5311188211,141,29.2,5311188207,56,Back,5311188209,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630051,690,1,2,69,41,a9vw7ikerpr4cuweeeka5aneg,1,21.5,29.2,2024-10-25T18:31:14.267Z,2024-10-25T18:31:15Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5311188297,56,Back,5311188301,141,18.6,5311188305,213,4.55,5311188303,212,7.3,5311188299,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630113,691,1,2,69,42,a9vw7ikerpr4cuweeeka5aneg,1,20.4,18.6,2024-10-25T18:31:15.035Z,2024-10-25T18:31:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5311188605,213,3.45,5311188603,212,12.5,5311188601,141,13.0,5311188597,56,Back,5311188599,140,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630163,692,1,2,69,44,a9vw7ikerpr4cuweeeka5aneg,1,9.1,13.0,2024-10-25T18:31:17.035Z,2024-10-25T19:54:52Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5311188855,1,,5311188853,213,1.34,5311188851,212,51.9,5311188841,155,,5311188843,196,,5311188845,56,Back,5311188847,140,20.4,5311188849,141,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630365,693,1,2,69,52,a9vw7ikerpr4cuweeeka5aneg,1,56.9,92.5,2024-10-25T18:31:25.091Z,2024-10-25T18:31:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5311189981,141,79.5,5311189985,213,3.66,5311189983,212,17.7,5311189977,56,Back,5311189979,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630399,694,1,2,69,56,a9vw7ikerpr4cuweeeka5aneg,1,44.5,67.8,2024-10-25T18:31:29.243Z,2024-10-25T18:31:31Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5311190167,140,61.4,5311190173,213,5.38,5311190171,212,28.6,5311190169,141,34.8,5311190165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630411,695,3,2,69,58,a9vw7ikerpr4cuweeeka5aneg,1,65.2,33.0,2024-10-25T18:31:30.367Z,2024-10-28T16:59:24Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5311190249,56,Center,5322912599,464,,5311593101,233,843,5311190255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738704429,843,45,2,69,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,34.8,67.0,2024-10-25T18:31:30.367Z,2024-10-25T19:34:16Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5311593121,233,695,5311592289,285,,5311592287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630421,696,3,2,69,59,a9vw7ikerpr4cuweeeka5aneg,0,62.6,38.0,2024-10-25T18:31:31.595Z,2024-10-28T16:59:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5311190991,233,608,5322912663,464,,5311190313,286,,5311190311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630523,608,7,2,69,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.4,62.0,2024-10-25T18:31:31.596Z,2024-10-28T16:59:29Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5311190849,285,,5311190847,56,Back,5322912815,385,,5311190921,233,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630587,610,1,2,70,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.9,85.3,2024-10-25T18:31:37.375Z,2024-10-25T18:31:39Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5311191149,56,Back,5311191155,212,8.5,5311191153,141,78.8,5311191151,140,32.0,5311191157,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630597,611,1,2,70,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,24.8,86.9,2024-10-25T18:31:39.299Z,2024-10-25T18:31:41Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5311191255,286,,5311191199,56,Back,5311191207,213,0.41,5311191205,212,4.1,5311191203,141,89.3,5311191201,140,28.4,5311191247,236,,5311191249,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630577,697,74,2,70,6,a9vw7ikerpr4cuweeeka5aneg,1,66.8,7.8,2024-10-25T18:31:39.300Z,2024-10-25T18:31:40Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5311191281,233,611,5311191119,56,Right,5311191121,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630795,612,5,2,70,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.7,101.5,2024-10-25T18:31:40.615Z,2024-10-25T19:10:15Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5311192197,347,,5311192349,233,698,5311192191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738630639,698,5,2,70,8,a9vw7ikerpr4cuweeeka5aneg,0,71.3,-1.5,2024-10-25T18:31:40.615Z,2024-10-25T19:10:15Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5311192431,233,612,5311191443,347,,5311191439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631207,613,18,2,70,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-25T18:32:07.148Z,2024-10-25T18:32:08Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5311194377,42,,5311194477,55,614,5311194381,44,Forward,5311194383,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631221,614,19,2,70,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-25T18:32:07.149Z,2024-10-25T19:31:47Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5311194453,145,11,5311194459,44,Forward,5311194461,55,613,5311194457,59,10,5311194447,42,,5311595935,292,8,5311595937,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631725,615,1,2,70,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.3,100.0,2024-10-25T18:32:29.831Z,2024-10-25T18:32:33Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5311197329,140,41.4,5311197325,56,Back,5311197321,107,,5311197333,141,87.5,5311197341,213,5.70,5311197337,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631747,701,44,2,70,59,a9vw7ikerpr4cuweeeka5aneg,1,56.6,13.6,2024-10-25T18:32:32.045Z,2024-10-25T19:37:36Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5311197567,233,616,5311197429,286,,5311197427,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631741,616,44,2,70,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.4,86.4,2024-10-25T18:32:32.046Z,2024-10-25T19:37:36Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5311197609,233,701,5311197403,285,,5311197401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631795,702,1,2,71,0,a9vw7ikerpr4cuweeeka5aneg,1,53.9,14.5,2024-10-25T18:32:32.692Z,2024-10-25T18:32:34Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5311197717,56,Center,5311197719,140,65.2,5311197725,212,17.9,5311197721,141,34.3,5311197715,3,,5311197727,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631857,703,1,2,71,1,a9vw7ikerpr4cuweeeka5aneg,1,65.2,34.3,2024-10-25T18:32:33.658Z,2024-10-25T18:32:37Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5311198013,56,Center,5311198015,140,64.8,5311198011,3,,5311198019,212,5.9,5311198021,213,1.64,5311198017,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631901,704,1,2,71,5,a9vw7ikerpr4cuweeeka5aneg,0,64.8,43.0,2024-10-25T18:32:37.421Z,2024-10-25T18:32:41Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5311198365,56,Center,5311198363,155,,5311198369,141,37.0,5311198367,140,68.6,5311198373,213,5.49,5311198371,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631863,617,44,2,71,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.0,64.8,2024-10-25T18:32:37.422Z,2024-10-25T19:37:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5311198589,233,705,5311198051,285,,5311198049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631915,705,44,2,71,5,a9vw7ikerpr4cuweeeka5aneg,0,70.0,35.2,2024-10-25T18:32:37.423Z,2024-10-25T19:37:37Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5311198423,56,Center,5311198425,286,,5311198651,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631869,618,1,2,71,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.4,67.9,2024-10-25T18:32:37.807Z,2024-10-25T18:32:38Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5311198139,213,0.04,5311198137,212,8.0,5311198135,141,68.4,5311198131,56,Back,5311198133,140,35.0,5311198129,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631961,706,1,2,71,8,a9vw7ikerpr4cuweeeka5aneg,1,64.7,39.0,2024-10-25T18:32:41.187Z,2024-10-25T18:32:42Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5311198685,140,68.4,5311198683,56,Center,5311198689,212,8.1,5311198687,141,28.6,5311198691,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738631987,707,1,2,71,9,a9vw7ikerpr4cuweeeka5aneg,1,68.4,28.6,2024-10-25T18:32:42.243Z,2024-10-28T17:00:32Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5311198813,213,0.93,5311198803,140,72.3,5311198801,56,Center,5311198807,141,36.7,5311198809,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632031,708,1,2,71,13,a9vw7ikerpr4cuweeeka5aneg,1,73.6,30.3,2024-10-25T18:32:46.067Z,2024-10-28T17:00:48Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5322915289,213,3.14,5322915287,212,7.6,5322915285,141,30.3,5322915281,56,Center,5322915283,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632075,709,1,2,71,13,a9vw7ikerpr4cuweeeka5aneg,1,64.2,33.7,2024-10-25T18:32:46.170Z,2024-10-25T18:32:48Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5311199411,141,82.6,5311199415,213,1.87,5311199413,212,34.8,5311199417,1,,5311199409,140,54.3,5311199407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632091,710,1,2,71,15,a9vw7ikerpr4cuweeeka5aneg,1,54.3,82.6,2024-10-25T18:32:48.330Z,2024-10-25T18:32:49Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5311199493,56,Center,5311199495,140,56.3,5311199501,213,5.20,5311199499,212,4.5,5311199497,141,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632161,711,1,2,71,16,a9vw7ikerpr4cuweeeka5aneg,1,56.3,76.8,2024-10-25T18:32:48.979Z,2024-10-25T18:32:52Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5311199911,213,0.82,5311199907,141,88.3,5311199909,212,10.7,5311199903,56,Left,5311199905,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632295,712,1,2,71,20,a9vw7ikerpr4cuweeeka5aneg,1,67.4,86.8,2024-10-25T18:32:52.603Z,2024-10-25T18:33:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5311200685,141,85.0,5311200681,56,Left,5311200683,140,60.1,5311200687,212,7.8,5311200689,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632319,713,1,2,71,28,a9vw7ikerpr4cuweeeka5aneg,1,64.1,66.9,2024-10-25T18:33:00.827Z,2024-10-25T18:33:02Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5311200837,56,Center,5311200845,212,29.2,5311200841,140,77.0,5311200843,141,28.9,5311200847,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632337,714,1,2,71,29,a9vw7ikerpr4cuweeeka5aneg,1,77.0,28.9,2024-10-25T18:33:02.163Z,2024-10-25T18:33:04Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5311200929,212,9.6,5311200927,141,42.7,5311200925,140,78.7,5311200923,56,Center,5311200931,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632351,715,61,2,71,30,a9vw7ikerpr4cuweeeka5aneg,0,27.1,52.1,2024-10-25T18:33:02.900Z,2024-10-25T18:49:41Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5311200997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632343,619,61,2,71,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,17.8,50.9,2024-10-25T18:33:03.598Z,2024-10-25T18:33:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5311200953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632603,716,1,2,71,42,a9vw7ikerpr4cuweeeka5aneg,1,68.5,43.5,2024-10-25T18:33:15.059Z,2024-10-25T18:33:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5311202349,56,Center,5311202357,140,60.4,5311202363,141,28.3,5311202373,213,4.02,5311202369,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632643,717,1,2,71,44,a9vw7ikerpr4cuweeeka5aneg,1,60.4,28.3,2024-10-25T18:33:16.451Z,2024-10-25T18:33:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5311202597,213,6.25,5311202589,56,Center,5311202593,141,27.7,5311202595,212,12.7,5311202591,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632757,718,1,2,71,46,a9vw7ikerpr4cuweeeka5aneg,1,69.1,22.0,2024-10-25T18:33:18.387Z,2024-10-25T18:33:23Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5311203203,56,Right,5311203205,140,59.3,5311203209,212,10.6,5311203207,141,18.0,5311203211,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632819,719,1,2,71,52,a9vw7ikerpr4cuweeeka5aneg,1,55.4,17.1,2024-10-25T18:33:25.363Z,2024-10-25T18:33:27Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5311203555,56,Back,5311203561,212,39.3,5311203557,140,35.2,5311203565,1,,5311203563,213,2.14,5311203559,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632845,720,1,2,71,54,a9vw7ikerpr4cuweeeka5aneg,1,35.2,65.7,2024-10-25T18:33:26.683Z,2024-10-25T18:33:28Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5311203695,212,21.6,5311203693,141,49.6,5311203691,140,17.5,5311203697,213,3.67,5311203689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632891,721,1,2,71,55,a9vw7ikerpr4cuweeeka5aneg,1,17.5,49.6,2024-10-25T18:33:28.051Z,2024-10-25T18:33:30Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5311203931,140,32.2,5311203933,141,69.7,5311203937,212,20.6,5311203941,213,0.72,5311203929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738632987,722,1,2,71,57,a9vw7ikerpr4cuweeeka5aneg,1,31.1,71.2,2024-10-25T18:33:30.187Z,2024-10-25T18:33:35Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5311204447,212,18.5,5311204449,213,1.14,5311204443,140,38.4,5311204445,141,96.0,5311204441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633039,723,1,2,72,2,a9vw7ikerpr4cuweeeka5aneg,1,38.3,94.3,2024-10-25T18:33:34.955Z,2024-10-25T18:33:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5311204751,56,Back,5311204753,140,44.0,5311204755,141,82.6,5311204759,213,5.36,5311204757,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633143,724,1,2,72,4,a9vw7ikerpr4cuweeeka5aneg,1,44.0,82.6,2024-10-25T18:33:36.443Z,2024-10-25T18:33:41Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5311205329,56,Back,5311205331,140,36.0,5311205335,212,11.7,5311205333,141,94.5,5311205337,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633179,620,45,2,72,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,62.4,7.1,2024-10-25T18:33:41.755Z,2024-10-25T19:34:17Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5311205593,233,725,5311205503,285,,5311205501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633155,725,3,2,72,9,a9vw7ikerpr4cuweeeka5aneg,1,37.6,92.9,2024-10-25T18:33:41.755Z,2024-10-28T17:01:38Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5311205381,56,Back,5311205383,286,,5311205555,233,620,5322917003,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633299,726,1,2,72,9,a9vw7ikerpr4cuweeeka5aneg,1,38.1,95.4,2024-10-25T18:33:42.331Z,2024-10-25T18:33:48Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5311206181,213,5.06,5311206175,140,40.1,5311206173,56,Back,5311206179,212,6.1,5311206177,141,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633419,727,1,2,72,16,a9vw7ikerpr4cuweeeka5aneg,1,48.5,60.1,2024-10-25T18:33:48.811Z,2024-10-25T18:33:54Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5311206887,56,Left,5311206889,140,50.8,5311206891,141,79.2,5311206895,213,1.39,5311206893,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633455,728,1,2,72,22,a9vw7ikerpr4cuweeeka5aneg,1,50.8,79.2,2024-10-25T18:33:54.635Z,2024-10-25T18:33:56Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5311207033,213,0.49,5311207031,212,18.8,5311207025,56,Left,5311207029,141,92.1,5311207027,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633509,729,1,2,72,23,a9vw7ikerpr4cuweeeka5aneg,1,66.6,92.1,2024-10-25T18:33:55.939Z,2024-10-25T18:33:59Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5311207367,212,8.7,5311207369,213,6.00,5311207361,56,Left,5311207365,141,88.5,5311207363,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633523,730,50,2,72,26,a9vw7ikerpr4cuweeeka5aneg,1,75.3,90.7,2024-10-25T18:33:58.540Z,2024-10-28T17:02:15Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5311207445,56,Left,5311207447,286,,5311207921,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633585,621,7,2,72,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,24.7,9.3,2024-10-25T18:33:58.541Z,2024-10-28T17:02:16Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5322917513,385,,5311207869,233,730,5311207757,56,Back,5311207759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740795235,1016,61,2,72,27,a9vw7ikerpr4cuweeeka5aneg,1,72.7,87.0,2024-10-25T18:34:00.236Z,2024-10-28T17:02:18Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5322917929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738635439,635,1,2,72,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.8,5.3,2024-10-25T18:34:00.759Z,2024-10-25T18:35:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5311217593,56,Back,5311217595,140,29.4,5311217601,213,0.22,5311217597,141,7.9,5311217599,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633597,622,1,2,72,30,aqtkb4mgrz8c6iqfufj6qjbv9,0,29.6,5.9,2024-10-25T18:34:02.743Z,2024-10-25T18:36:36Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5311207815,140,38.0,5311207813,56,Back,5311207819,212,11.0,5311207821,213,0.64,5311207817,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633605,731,8,2,72,31,a9vw7ikerpr4cuweeeka5aneg,1,65.0,89.1,2024-10-25T18:34:03.517Z,2024-10-28T17:02:47Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5322919097,383,,5311207847,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633775,733,1,2,72,32,a9vw7ikerpr4cuweeeka5aneg,0,66.0,87.3,2024-10-25T18:34:04.859Z,2024-10-25T19:29:48Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5311208677,213,6.22,5311208669,56,Left,5311208671,140,91.5,5311208675,212,26.8,5311208673,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633783,734,43,2,72,36,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-10-25T18:34:08.989Z,2024-10-25T19:29:46Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5311580821,144,3,5311208851,233,623,5311208721,56,Left,5311208723,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633765,623,8,2,72,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.6,16.1,2024-10-25T18:34:08.990Z,2024-10-28T17:02:57Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5311208625,56,Back,5322919493,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633779,624,6,2,72,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,6.2,17.6,2024-10-25T18:34:09.862Z,2024-10-28T17:03:07Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5311208755,56,Back,5311209471,233,735,5311208759,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738633829,735,6,2,72,37,a9vw7ikerpr4cuweeeka5aneg,1,93.8,82.4,2024-10-25T18:34:09.862Z,2024-10-25T19:24:11Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5311209405,73,,5311209401,56,Left,5311209447,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738634409,736,1,2,73,2,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2024-10-25T18:34:34.853Z,2024-10-28T17:03:01Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5311212129,6,,5311212127,2,,5311212137,140,93.8,5311212145,1,,5311212141,212,41.5,5311212143,213,4.57,5311212139,141,39.1,5322919685,20,,5311212135,56,5311212131,155,,5311212133,223,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
