id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/value
2795645239,435,1,2,48,22,7gkglopz9cjsysn2u6sbhuvc5,1,41.8,93.5,2025-04-04T18:06:54.714Z,2025-04-04T18:06:56Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621929385,212,21.0,5621929377,140,61.8,5621929389,213,6.26,5621929371,3,,5621929381,141,92.7,5621929373,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645445,437,1,2,48,25,7gkglopz9cjsysn2u6sbhuvc5,1,59.9,97.7,2025-04-04T18:06:57.794Z,2025-04-04T18:07:05Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5621930439,56,Left,5621930445,212,16.3,5621930443,141,97.1,5621930447,213,6.26,5621930441,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646483,473,83,2,48,28,8cfkisxf1fkxdqtt6tx1tup48,0,31.7,12.8,2025-04-04T18:07:00.821Z,2025-04-04T18:08:19Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621937209,399,9nafz0c0x2qvmo5ldm0djmcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645455,438,50,2,48,32,7gkglopz9cjsysn2u6sbhuvc5,1,71.9,94.1,2025-04-04T18:07:04.701Z,2025-04-04T19:14:07Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5621930495,286,,5621930491,56,Left,5621930687,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645439,463,7,2,48,32,8cfkisxf1fkxdqtt6tx1tup48,0,28.1,5.9,2025-04-04T18:07:04.702Z,2025-04-04T19:14:07Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621930425,285,,5621930589,233,438,5621930423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645521,464,4,2,48,34,8cfkisxf1fkxdqtt6tx1tup48,1,28.5,11.8,2025-04-04T18:07:06.350Z,2025-04-04T19:04:36Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621930839,13,,5621930843,152,,5621930927,233,439,5622347467,295,,5621930841,56,Back,5621930847,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645481,439,4,2,48,34,7gkglopz9cjsysn2u6sbhuvc5,0,71.5,88.2,2025-04-04T18:07:06.351Z,2025-04-04T18:07:12Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5621931529,295,,5621930871,13,,5621930885,286,,5621930875,56,Left,5621930879,152,,5621930961,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645797,465,1,2,48,46,8cfkisxf1fkxdqtt6tx1tup48,1,30.6,20.9,2025-04-04T18:07:18.158Z,2025-04-04T18:07:20Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621932329,152,,5621932337,212,22.7,5621932331,56,Back,5621932335,141,43.3,5621932339,213,2.41,5621932359,189,,5621932333,140,14.6,5621932327,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645857,466,1,2,48,47,8cfkisxf1fkxdqtt6tx1tup48,0,14.6,43.3,2025-04-04T18:07:20.127Z,2025-04-04T18:07:22Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5621932679,157,,5621932681,56,Center,5621932697,1,,5621932683,140,53.5,5621932693,213,0.20,5621932685,141,55.4,5621932689,212,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645873,440,44,2,48,49,7gkglopz9cjsysn2u6sbhuvc5,1,46.9,44.6,2025-04-04T18:07:21.714Z,2025-04-04T19:18:10Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5621932979,233,467,5621932767,285,,5621932765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645883,467,44,2,48,49,8cfkisxf1fkxdqtt6tx1tup48,0,53.1,55.4,2025-04-04T18:07:21.715Z,2025-04-04T19:18:10Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5621932817,286,,5621932813,56,Center,5621933017,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645893,441,1,2,48,49,7gkglopz9cjsysn2u6sbhuvc5,0,47.5,44.5,2025-04-04T18:07:21.970Z,2025-04-04T18:07:22Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5621932869,212,9.9,5621932865,140,56.9,5621932863,56,Center,5621932871,213,6.21,5621932861,3,,5621932867,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795645931,468,61,2,48,50,8cfkisxf1fkxdqtt6tx1tup48,0,43.0,66.4,2025-04-04T18:07:22.670Z,2025-04-04T19:04:51Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621933045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646029,442,1,2,48,51,7gkglopz9cjsysn2u6sbhuvc5,1,52.2,35.7,2025-04-04T18:07:23.664Z,2025-04-04T18:07:27Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5621933557,213,6.27,5621933545,141,35.4,5621933539,140,67.4,5621933555,212,16.0,5621933535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646041,469,83,2,48,54,8cfkisxf1fkxdqtt6tx1tup48,0,35.9,56.6,2025-04-04T18:07:26.685Z,2025-04-04T18:09:22Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621947437,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646037,443,61,2,48,55,7gkglopz9cjsysn2u6sbhuvc5,0,67.4,53.6,2025-04-04T18:07:27.226Z,2025-04-04T18:07:27Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5621933581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646127,470,1,2,48,57,8cfkisxf1fkxdqtt6tx1tup48,0,26.8,56.7,2025-04-04T18:07:29.510Z,2025-04-04T18:07:31Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621933983,212,48.6,5621933971,157,,5621933985,213,6.25,5621933987,1,,5621933975,56,Center,5621933979,140,73.1,5621933981,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646361,444,1,2,49,8,7gkglopz9cjsysn2u6sbhuvc5,1,24.3,55.8,2025-04-04T18:07:40.433Z,2025-04-04T18:07:44Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5621935211,212,20.0,5621935201,56,Back,5621935203,140,40.0,5621935213,213,5.68,5621935207,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646403,445,1,2,49,11,7gkglopz9cjsysn2u6sbhuvc5,1,38.9,37.3,2025-04-04T18:07:43.865Z,2025-04-04T18:07:45Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5621935417,140,25.1,5621935421,212,26.8,5621935415,56,Back,5621935419,141,4.1,5621935423,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646407,446,1,2,49,13,7gkglopz9cjsysn2u6sbhuvc5,0,23.6,4.3,2025-04-04T18:07:45.809Z,2025-04-04T18:07:47Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621935459,213,6.18,5621935455,141,4.1,5621935661,286,,5621935657,233,471,5621935453,140,24.9,5621935655,236,,5621935451,56,Back,5621935457,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646425,471,74,2,49,13,8cfkisxf1fkxdqtt6tx1tup48,1,71.0,91.2,2025-04-04T18:07:45.810Z,2025-04-04T19:14:20Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5621935579,285,,5621935577,56,Left,5621935685,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646543,447,5,2,49,15,7gkglopz9cjsysn2u6sbhuvc5,1,30.2,-1.4,2025-04-04T18:07:48.023Z,2025-04-04T19:14:27Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621936149,56,Back,5621936229,233,472,5621936151,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646445,472,5,2,49,15,8cfkisxf1fkxdqtt6tx1tup48,0,69.8,101.4,2025-04-04T18:07:48.023Z,2025-04-04T19:14:27Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5621935743,347,,5621936297,233,447,5621935741,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646625,448,1,2,49,19,7gkglopz9cjsysn2u6sbhuvc5,1,29.3,0.0,2025-04-04T18:07:51.865Z,2025-04-04T18:07:55Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621936593,212,30.7,5621936599,1,,5621936585,140,57.1,5621936577,107,,5621936589,141,12.6,5621936597,213,0.32,5621936581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646685,449,1,2,49,23,7gkglopz9cjsysn2u6sbhuvc5,1,54.1,26.2,2025-04-04T18:07:55.233Z,2025-04-04T18:07:58Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5621936957,141,59.4,5621936961,213,1.33,5621936953,56,Center,5621936955,140,59.3,5621936959,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646725,450,1,2,49,26,7gkglopz9cjsysn2u6sbhuvc5,1,68.7,77.8,2025-04-04T18:07:58.761Z,2025-04-04T18:08:01Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5621937183,140,83.6,5621937193,212,17.9,5621937197,213,0.51,5621937177,56,Left,5621937189,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646753,451,1,2,49,29,7gkglopz9cjsysn2u6sbhuvc5,0,83.7,90.8,2025-04-04T18:08:01.345Z,2025-04-04T18:08:03Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621937319,141,86.6,5621937321,212,2.9,5621937315,56,Left,5621937607,236,,5621937313,155,,5621937615,286,,5621937609,233,474,5621937323,213,4.96,5621937311,2,5621937317,140,84.4,,,,,,,,,,,,,,,,,,,,,,
2795646805,474,12,2,49,29,8cfkisxf1fkxdqtt6tx1tup48,1,17.4,12.2,2025-04-04T18:08:01.445Z,2025-04-04T18:08:04Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621937557,56,Back,5621937707,233,451,5621937555,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647095,452,5,2,49,32,7gkglopz9cjsysn2u6sbhuvc5,1,80.2,102.0,2025-04-04T18:08:04.327Z,2025-04-04T19:14:28Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621939189,56,Left,5621939265,233,475,5621939191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795646837,475,5,2,49,32,8cfkisxf1fkxdqtt6tx1tup48,0,19.8,-2.0,2025-04-04T18:08:04.327Z,2025-04-04T19:14:28Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621937785,347,,5621939299,233,452,5621937783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647139,453,1,2,49,45,7gkglopz9cjsysn2u6sbhuvc5,1,83.6,100.0,2025-04-04T18:08:17.185Z,2025-04-04T18:08:19Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621939395,141,84.4,5621939399,212,13.8,5621939385,107,,5621939405,213,4.19,5621939387,56,Left,5621939391,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647171,454,1,2,49,47,7gkglopz9cjsysn2u6sbhuvc5,1,77.0,84.2,2025-04-04T18:08:19.536Z,2025-04-04T18:08:21Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5621939607,212,16.4,5621939601,56,Center,5621939609,213,5.86,5621939605,141,74.2,5621939603,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647189,455,1,2,49,49,7gkglopz9cjsysn2u6sbhuvc5,0,90.7,70.9,2025-04-04T18:08:21.410Z,2025-04-04T18:08:22Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621939695,140,87.7,5621939707,213,4.30,5621939703,212,7.9,5621939699,141,60.2,5621939691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647217,476,8,2,49,51,8cfkisxf1fkxdqtt6tx1tup48,1,11.6,43.0,2025-04-04T18:08:23.719Z,2025-04-04T18:08:23Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621939871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647429,477,12,2,49,52,8cfkisxf1fkxdqtt6tx1tup48,1,8.0,31.5,2025-04-04T18:08:25.120Z,2025-04-04T18:08:33Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621941097,212,63.7,5621941093,141,4.9,5621941087,56,Right,5621941101,213,6.00,5621941091,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647453,456,1,2,49,57,7gkglopz9cjsysn2u6sbhuvc5,1,33.6,98.4,2025-04-04T18:08:29.616Z,2025-04-04T18:08:34Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5621941231,140,37.2,5621941237,213,5.16,5621941233,141,86.8,5621941235,212,8.7,5621941229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647513,457,1,2,50,2,7gkglopz9cjsysn2u6sbhuvc5,0,37.4,73.6,2025-04-04T18:08:34.529Z,2025-04-04T18:08:37Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5621941633,1,,5621941615,56,Center,5621941621,141,37.7,5621941619,140,78.8,5621941629,213,5.77,5621941611,155,,5621941625,212,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647525,478,12,2,50,5,8cfkisxf1fkxdqtt6tx1tup48,1,19.0,60.3,2025-04-04T18:08:37.773Z,2025-04-04T18:08:43Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5621941677,213,1.09,5621941707,15,,5621941671,140,24.0,5621941673,141,75.0,5621941669,56,Back,5621941675,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647595,458,61,2,50,8,7gkglopz9cjsysn2u6sbhuvc5,0,81.9,18.5,2025-04-04T18:08:40.824Z,2025-04-04T18:08:41Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5621942015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647705,480,1,2,50,11,8cfkisxf1fkxdqtt6tx1tup48,1,11.9,86.5,2025-04-04T18:08:43.493Z,2025-04-04T18:08:45Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5621942649,213,0.05,5621942639,140,28.1,5621942637,56,Back,5621942641,141,87.7,5621942647,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647775,481,1,2,50,13,8cfkisxf1fkxdqtt6tx1tup48,1,28.1,87.7,2025-04-04T18:08:45.333Z,2025-04-04T18:08:49Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5621943105,141,78.5,5621943115,213,5.98,5621943097,56,Back,5621943111,212,21.0,5621943101,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647751,459,83,2,50,15,7gkglopz9cjsysn2u6sbhuvc5,0,66.2,32.4,2025-04-04T18:08:48.016Z,2025-04-04T18:08:52Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5621943579,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647819,461,83,2,50,16,7gkglopz9cjsysn2u6sbhuvc5,0,66.2,32.4,2025-04-04T18:08:48.545Z,2025-04-04T18:13:38Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5621943631,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647789,460,83,2,50,16,7gkglopz9cjsysn2u6sbhuvc5,0,66.2,32.4,2025-04-04T18:08:48.769Z,2025-04-04T18:08:51Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5621943527,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647831,482,1,2,50,16,8cfkisxf1fkxdqtt6tx1tup48,1,35.6,83.0,2025-04-04T18:08:48.829Z,2025-04-04T18:08:50Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5621943441,213,1.57,5621943437,141,91.7,5621943431,56,Back,5621943439,212,5.9,5621943435,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647839,483,3,2,50,18,8cfkisxf1fkxdqtt6tx1tup48,0,34.0,92.8,2025-04-04T18:08:50.405Z,2025-04-04T19:14:08Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5621943485,56,Back,5621943749,233,462,5621943489,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647869,462,7,2,50,18,7gkglopz9cjsysn2u6sbhuvc5,1,66.0,7.2,2025-04-04T18:08:50.406Z,2025-04-04T19:14:08Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5621943681,285,,5621943655,56,Right,5621943675,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647913,464,61,2,50,20,7gkglopz9cjsysn2u6sbhuvc5,0,73.4,17.4,2025-04-04T18:08:53.137Z,2025-04-04T18:08:59Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5621943847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647985,485,4,2,50,21,8cfkisxf1fkxdqtt6tx1tup48,1,27.2,81.9,2025-04-04T18:08:53.904Z,2025-04-04T19:13:49Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621944501,13,,5621945303,233,465,5621944507,265,,5621944503,56,Back,5621944509,285,,5621944505,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647961,465,4,2,50,21,7gkglopz9cjsysn2u6sbhuvc5,0,72.8,18.1,2025-04-04T18:08:53.905Z,2025-04-04T19:13:50Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5621945249,152,,5621944109,286,,5621945355,233,485,5621944107,56,Right,5621945251,265,,5621945247,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795647975,484,43,2,50,21,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-04T18:08:53.906Z,2025-04-04T18:09:00Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621944817,144,7,5621944217,56,Back,5621944219,285,0,5621944331,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795648667,486,1,2,50,51,8cfkisxf1fkxdqtt6tx1tup48,1,26.0,79.4,2025-04-04T18:09:23.484Z,2025-04-04T18:09:28Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5621948073,5,,5621948079,140,12.6,5621948075,152,,5621948081,141,63.3,5621948085,213,3.80,5621948077,56,Back,5621948083,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795648701,487,1,2,50,55,8cfkisxf1fkxdqtt6tx1tup48,1,12.1,60.3,2025-04-04T18:09:27.925Z,2025-04-04T18:09:29Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5621948267,56,Back,5621948285,213,4.70,5621948275,141,29.8,5621948281,212,20.7,5621948273,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795648727,488,1,2,50,57,8cfkisxf1fkxdqtt6tx1tup48,0,11.9,29.8,2025-04-04T18:09:29.356Z,2025-04-04T18:09:31Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621948449,56,Back,5621948455,212,18.7,5621948453,141,18.9,5621948457,213,5.88,5621948451,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795648809,467,1,2,51,1,7gkglopz9cjsysn2u6sbhuvc5,0,73.1,91.7,2025-04-04T18:09:33.527Z,2025-04-04T18:09:34Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621948869,212,31.4,5621948865,140,85.3,5621948871,213,5.13,5621948863,56,Center,5621948867,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795648859,489,12,2,51,1,8cfkisxf1fkxdqtt6tx1tup48,1,13.2,41.2,2025-04-04T18:09:33.926Z,2025-04-04T18:09:36Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621949147,141,0.0,5621949151,213,5.20,5621949219,167,,5621949143,56,Back,5621949145,140,27.9,5621949149,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795648995,468,5,2,51,3,7gkglopz9cjsysn2u6sbhuvc5,1,76.4,102.0,2025-04-04T18:09:36.054Z,2025-04-04T19:14:28Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621949851,56,Left,5621949925,233,490,5621949855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795648861,490,5,2,51,3,8cfkisxf1fkxdqtt6tx1tup48,0,23.6,-2.0,2025-04-04T18:09:36.054Z,2025-04-04T19:14:29Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621949171,347,,5621949977,233,468,5621949169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649029,469,1,2,51,9,7gkglopz9cjsysn2u6sbhuvc5,1,83.6,100.0,2025-04-04T18:09:42.016Z,2025-04-04T18:09:43Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621950085,213,5.65,5621950077,141,88.7,5621950081,212,15.2,5621950069,56,Left,5621950065,107,,5621950073,140,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649039,470,1,2,51,10,7gkglopz9cjsysn2u6sbhuvc5,1,95.4,87.7,2025-04-04T18:09:43.103Z,2025-04-04T18:09:44Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5621950129,140,84.9,5621950125,56,Left,5621950137,212,12.6,5621950141,213,2.63,5621950133,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649063,471,1,2,51,11,7gkglopz9cjsysn2u6sbhuvc5,1,84.9,96.8,2025-04-04T18:09:44.120Z,2025-04-04T18:09:46Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621950269,56,Left,5621950271,140,75.5,5621950277,213,3.67,5621950273,141,88.4,5621950275,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649093,472,1,2,51,13,7gkglopz9cjsysn2u6sbhuvc5,1,75.3,88.3,2025-04-04T18:09:45.799Z,2025-04-04T18:09:47Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5621950427,141,96.9,5621950431,213,0.67,5621950423,56,Left,5621950429,212,9.5,5621950425,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649129,473,1,2,51,14,7gkglopz9cjsysn2u6sbhuvc5,1,82.6,97.1,2025-04-04T18:09:46.856Z,2025-04-04T18:09:49Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621950641,140,70.9,5621950647,213,3.40,5621950643,141,92.4,5621950645,212,12.7,5621950639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649187,474,1,2,51,17,7gkglopz9cjsysn2u6sbhuvc5,0,72.6,92.4,2025-04-04T18:09:49.504Z,2025-04-04T18:09:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5621950943,1,,5621950931,155,,5621950937,141,44.2,5621950933,56,Center,5621950941,213,5.18,5621950935,140,88.5,5621950939,212,36.8,5621950929,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649197,475,44,2,51,19,7gkglopz9cjsysn2u6sbhuvc5,1,86.9,46.2,2025-04-04T18:09:51.687Z,2025-04-04T19:18:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5621952753,233,491,5621950991,56,Center,5621950993,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649223,491,44,2,51,19,8cfkisxf1fkxdqtt6tx1tup48,0,13.1,53.8,2025-04-04T18:09:51.688Z,2025-04-04T19:18:11Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5621952781,233,475,5621951107,56,Back,5621951111,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649253,476,1,2,51,19,7gkglopz9cjsysn2u6sbhuvc5,0,87.8,45.1,2025-04-04T18:09:51.999Z,2025-04-04T19:15:56Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5621951301,212,10.1,5621951293,3,,5621951295,56,Center,5621951299,141,60.0,5621951303,213,1.57,5621951297,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649365,492,12,2,51,22,8cfkisxf1fkxdqtt6tx1tup48,1,16.0,41.5,2025-04-04T18:09:54.732Z,2025-04-04T18:10:00Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621951935,140,44.1,5621951939,212,30.1,5621951933,56,Back,5621951937,141,50.6,5621951941,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795649375,477,4,2,51,28,7gkglopz9cjsysn2u6sbhuvc5,1,53.2,54.6,2025-04-04T18:10:00.540Z,2025-04-04T18:10:07Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621952349,56,Center,5621952379,233,493,5621952355,152,,5621952343,294,,5621952361,286,,5621952337,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
